visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-11-13,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.1651821328986978,-0.020677108653166226,0.0,0.545029718910075,-0.31920445704028294,1,13.0,1,1,-0.42582807962573355,-0.4258280796257336
2016-11-14,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.18646943210522235,-0.2916764639387302,0.0,-1.4282377329718892,0.03096861617739936,1,5.0,1,1,-1.479471327794854,-1.4794713277948541
2016-11-15,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.12260753448564866,-0.06082516128806476,0.0,-1.0768339401709914,-0.18125748880301412,1,18.0,1,1,-0.963958235981539,-0.9639582359815391
2016-11-16,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.569640817822666,-0.5927868587004674,0.0,0.7342471458028663,-0.49959664627363437,1,19.0,1,1,-0.3653859243828713,-0.36538592438287143
2016-11-17,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.5589971682194035,-0.3318245165736284,0.0,0.7612782067875508,-0.7118227512540478,1,16.0,1,1,-0.3143025544679362,-0.31430255446793626
2016-11-18,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.3993424241704687,-0.22141737182765786,0.0,0.9504956336803416,-0.6587662250089444,1,22.0,1,1,1.0154248608750323,1.0154248608750325
2016-11-19,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-0.13325118408891076,-0.2716024376212808,0.0,-1.4822998549412583,-0.05392182581476611,1,33.0,1,1,1.5360072947409744,1.5360072947409746
2016-11-20,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.016171038453025467,-0.1411212665578615,0.0,-1.1849581841097292,0.041579921426419995,1,9.0,1,1,-0.1676815843304124,-0.16768158433041244
2016-11-21,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.19711308170848482,-0.4522686744783233,0.0,-1.5093309159259425,-0.04331052056574528,1,8.0,1,1,-1.3734050940783473,-1.3734050940783475
2016-11-22,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.005527388849762996,-0.06082516128806476,0.0,0.43690547497133736,0.052191226675440634,1,16.0,1,1,0.6656402592437587,0.6656402592437588
2016-11-23,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.6760773138552892,-0.6228978981766413,1.0,-1.5093309159259425,-0.5950983935148204,1,12.0,1,1,-0.23241318284857448,-0.23241318284857457
2016-11-24,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.835732057904224,-0.6931569902877133,0.0,-0.6173059034313559,-0.8285471089932752,1,5.0,1,1,-1.1877891850744609,-1.187789185074461
2016-11-25,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.7505828610781253,-0.7031940034464379,0.0,0.5720607798947596,-0.8073244984952339,1,17.0,1,1,0.8762129291221173,0.8762129291221175
2016-11-26,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-0.6228590658389777,-0.48237971395449714,0.0,0.5179986579253907,-0.7754905827481718,1,28.0,1,1,1.864734629384412,1.8647346293844123
2016-11-27,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.5909281170291906,-0.8738232271447558,0.0,-1.5093309159259425,-0.31920445704028294,1,9.0,1,1,-0.5459324913341307,-0.5459324913341308
2016-11-28,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.6441463650455022,-0.7232680297638872,0.0,-0.8605854522935159,-0.4571514252775516,1,17.0,1,1,-1.325831268661385,-1.3258312686613851
2016-11-29,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.7612265106813877,-0.7333050429226117,0.0,-0.10371574472235148,-0.6375436145109032,1,11.0,1,1,-0.654338421382619,-0.6543384213826191
2016-11-30,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.7718701602846499,-0.8838602403034804,0.0,0.05847062118575507,-0.7012114460050272,1,9.0,1,1,-0.4055507114152249,-0.40555071141522503
2016-12-01,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.4206297233769935,-0.5626758192242939,0.0,-1.347144550017836,-0.3934835937834276,1,9.0,1,1,-0.5147365402410405,-0.5147365402410407
2016-12-02,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.6228590658389777,-0.6630459508115396,0.0,0.977526694665026,-0.6163210040128617,1,13.0,1,1,1.1507372987413107,1.150737298741311
2016-12-03,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-0.6760773138552892,-0.5225277665893953,0.0,1.0045577556497107,-0.8709923299893579,1,19.0,1,1,2.332283946392101,2.3322839463921015
2016-12-04,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.6122154162357152,-0.6128608850179168,0.0,-0.7794922693394626,-0.6269323092618824,1,12.0,1,1,-0.3373095683990902,-0.33730956839909026
2016-12-05,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.2609749793280587,-0.3820095823672513,0.0,0.4909675969407063,-0.2024800993010554,1,8.0,1,1,-1.2572001762565865,-1.2572001762565868
2016-12-06,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.6335027154422399,-0.6931569902877133,0.0,-0.10371574472235148,-0.8073244984952339,1,11.0,1,1,-0.7553353130464985,-0.7553353130464986
2016-12-07,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.8889503059205356,-0.8637862139860313,0.0,1.0315888166343952,-0.9877166877285853,1,5.0,1,1,-0.19263834520488454,-0.19263834520488457
2016-12-08,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.7505828610781253,-0.8035641350336836,0.0,0.8423713897416037,-0.7224340565030685,1,14.0,1,1,-0.01911086724957048,-0.019110867249570493
2016-12-09,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.6654336642520268,-0.53256477974812,0.0,-0.21183998866108936,-0.7648792774991512,1,15.0,1,1,1.801952777809568,1.8019527778095683
2016-12-10,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-0.9528122035401094,-0.9541193324145524,0.0,0.03143956020107073,-0.9452714667325026,1,41.0,1,1,2.5627440350923045,2.562744035092305
2016-12-11,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.1231105971923065,-1.084600503477972,0.0,0.16659486512449295,-1.072607129720751,1,9.0,1,1,0.18288291607818835,0.18288291607818838
2016-12-12,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.1337542467955688,-1.1950076482239425,0.0,-0.5362127204773026,-1.168108876961937,1,15.0,1,1,-1.0524767472081822,-1.0524767472081824
2016-12-13,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.9421685539368472,-1.1247485561128703,0.0,-1.5093309159259425,-0.7542679722501305,1,14.0,1,1,-0.4464953972249058,-0.4464953972249059
2016-12-14,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.9528122035401094,-1.0243784245256247,0.0,-1.239020306079098,-1.0407732139736887,1,7.0,1,1,0.23474618477045076,0.23474618477045078
2016-12-15,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.2508343924314542,-1.2652667403350146,0.0,-0.13074680570703606,-1.2211654032070403,1,19.0,1,1,0.33964257032096645,0.3396425703209665
2016-12-16,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.2614780420347167,-1.3656368719222605,0.0,0.24768804807854622,-1.1574975717129161,1,18.0,1,1,1.9805495978175092,1.9805495978175096
2016-12-17,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.0592486995727326,-0.9641563455732771,0.0,0.05847062118575507,-1.2742219294521437,1,33.0,1,1,3.025224010047366,3.0252240100473666
2016-12-18,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.9847431523498963,-0.8938972534622049,0.0,0.9504956336803416,-1.1150523507168335,1,23.0,1,1,0.28699940285137676,0.2869994028513768
2016-12-19,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.8676630067140109,-0.7031940034464379,0.0,0.896433511710973,-1.0195506034756474,1,14.0,1,1,-0.4905596781438956,-0.4905596781438957
2016-12-20,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.7931574594911747,-0.9039342666209295,0.0,-1.2660513670637825,-0.6693775302579651,1,16.0,1,1,0.25892304686759565,0.25892304686759565
2016-12-21,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-0.7186519122683384,-0.5927868587004674,0.0,0.6261229018641286,-0.8073244984952339,1,7.0,1,1,0.8551556621342815,0.8551556621342816
2016-12-22,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.22904403051827166,-0.06082516128806476,0.0,-1.4822998549412583,-0.3085931517912621,1,18.0,1,1,1.9969274721413817,1.9969274721413819
2016-12-23,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.6228590658389777,-0.6730829639702642,1.0,-0.7524612083547781,-0.6269323092618824,1,36.0,1,1,1.4849239248260393,1.4849239248260395
2016-12-24,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-0.9953868019531588,-1.0745634903192476,0.0,-0.4551195375232493,-0.8603810247403373,1,34.0,1,1,1.7341015841820968,1.7341015841820973
2016-12-25,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-0.974099502746634,-0.9240082929383787,0.0,0.6261229018641286,-0.9452714667325026,1,21.0,1,1,-0.010142031310307055,-0.01014203131030707
2016-12-26,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.8463757075074863,-0.8938972534622049,0.0,-1.4282377329718892,-0.9134375509854407,1,6.0,1,1,-0.14974391245188556,-0.1497439124518856
2016-12-27,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.7718701602846499,-0.8336751745098575,0.0,-1.4282377329718892,-0.8709923299893579,1,24.0,1,1,0.6469226885879046,0.6469226885879047
2016-12-28,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.3253399396542906,-1.4158219377158834,0.0,-0.2388710496457737,-1.189331487459978,1,16.0,1,1,1.8631748318297574,1.8631748318297578
2016-12-29,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.272121691637979,-1.325488819287362,1.0,-0.6173059034313559,-1.2636106242031229,1,22.0,1,1,1.4221420732511953,1.4221420732511956
2016-12-30,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.2189034436216675,-1.2351557008588407,1.0,-0.07668468373766714,-1.1468862664638955,1,17.0,1,1,0.6168965856608053,0.6168965856608054
2017-01-06,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.1337542467955688,-1.104674529795421,0.0,0.4909675969407063,-1.0407732139736887,1,6.0,1,1,-0.022230462358879495,-0.022230462358879512
2017-01-07,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.1763288452086182,-1.0946375166366966,0.0,0.5179986579253907,-1.359112371444309,1,28.0,1,1,0.8048521909966736,0.8048521909966737
2017-01-08,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.1869724948118805,-1.4459329771920568,0.0,-1.5093309159259425,-0.9134375509854407,1,27.0,1,1,-0.3649959749942077,-0.3649959749942078
2017-01-09,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.9102376051270602,-0.9641563455732771,1.0,-0.8876165132782005,-0.9134375509854407,1,17.0,1,1,-1.294245368179631,-1.2942453681796313
2017-01-10,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-0.8463757075074863,-0.8838602403034804,0.0,0.545029718910075,-0.8603810247403373,1,12.0,1,1,-1.217035389224233,-1.2170353892242332
2017-01-11,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.0592486995727326,-1.0745634903192476,0.0,-0.21183998866108936,-0.934660161483482,1,11.0,1,1,-0.8793392186415319,-0.879339218641532
2017-01-12,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.1337542467955688,-1.2451927140175654,0.0,0.3287812310325995,-1.0089392982266268,1,20.0,1,1,-0.8937673460220861,-0.8937673460220862
2017-01-13,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.1550415460020935,-1.1448225824303195,0.0,0.3287812310325995,-1.0195506034756474,1,15.0,1,1,0.7486994790291113,0.7486994790291114
2017-01-14,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.4849946837032255,-1.4660070035095063,0.0,0.5990918408794439,-1.4970593396815777,1,41.0,1,1,1.2201482899234364,1.2201482899234366
2017-01-15,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.6552930773554224,-1.6767842798427226,0.0,0.4909675969407063,-1.5713384764247225,1,7.0,1,1,-0.8629613443176595,-0.8629613443176597
2017-01-16,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.442420085290176,-1.4961180429856797,0.0,0.05847062118575507,-1.4121688976894122,1,11.0,1,1,-1.4256583121592734,-1.4256583121592736
2017-01-17,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.2827653412412414,-1.3355258324460866,0.0,0.0044084992163861405,-1.2105540979580194,1,8.0,1,1,-0.8773894716982137,-0.8773894716982139
2017-01-18,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.2614780420347167,-1.1247485561128703,0.0,0.7883092677722351,-1.4227802029384329,1,18.0,1,1,-0.4398662576176241,-0.4398662576176242
2017-01-19,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.1763288452086182,-1.154859595589044,0.0,-0.4551195375232493,-1.1574975717129161,1,20.0,1,1,-0.4500049417228784,-0.4500049417228785
2017-01-20,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.3679145380673399,-1.2351557008588407,0.0,-0.9957407572169381,-1.3485010661952883,1,15.0,1,1,0.7861346203408195,0.7861346203408196
2017-01-21,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.3253399396542906,-1.3555998587635356,0.0,0.112532743155124,-1.2211654032070403,1,20.0,1,1,1.7387809768460605,1.7387809768460607
2017-01-22,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.4211327860836516,-1.5061550561444044,0.0,-1.1849581841097292,-1.359112371444309,1,10.0,1,1,-0.5510018333867578,-0.5510018333867579
2017-01-23,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.6127184789423732,-1.706895319318896,0.0,-1.2119892450944136,-1.4227802029384329,1,7.0,1,1,-1.4420361864831457,-1.4420361864831461
2017-01-24,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.5595002309260617,-1.516192069303129,0.0,-0.6713680254007248,-1.390946287191371,1,7.0,1,1,-0.7553353130464985,-0.7553353130464986
2017-01-25,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.4956383333064878,-1.4057849245571585,0.0,-0.10371574472235148,-1.4970593396815777,1,15.0,1,1,-0.35602713905494426,-0.3560271390549444
2017-01-26,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.410489136480389,-1.2351557008588407,0.0,1.1937751825425018,-1.5925610869227638,1,15.0,1,1,-0.21564535913603852,-0.21564535913603858
2017-01-27,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.0805359987792573,-0.8537492008273065,0.0,-0.13074680570703606,-1.3378897609462677,1,17.0,1,1,1.2493944940732085,1.2493944940732087
2017-01-28,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.0166741011596834,-0.9039342666209295,0.0,1.0856509386037638,-1.093829740218792,1,13.0,1,1,2.0113555995219357,2.011355599521936
2017-01-29,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.0911796483825196,-1.0444524508430737,0.0,-0.7794922693394626,-1.1574975717129161,1,9.0,1,1,-0.15091376061787642,-0.15091376061787648
2017-01-30,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.8995939555237978,-0.7634160823987854,0.0,-0.6173059034313559,-0.998327992977606,1,6.0,1,1,-1.3464985862605572,-1.3464985862605574
2017-01-31,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.3998454868771268,-1.4358959640333324,0.0,-0.3740263545691959,-1.2742219294521437,1,13.0,1,1,-0.7268690076740536,-0.7268690076740538
2017-02-01,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.3998454868771268,-1.4358959640333324,0.0,-0.42808847653856485,-1.4015575924403916,1,21.0,1,1,-0.5432028456134853,-0.5432028456134854
2017-02-02,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.2508343924314542,-1.3857108982397095,0.0,-0.8876165132782005,-1.231776708456061,1,15.0,1,1,-0.5556812260507213,-0.5556812260507215
2017-02-03,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.0379614003662079,-0.9942673850494508,0.0,-0.15777786669172042,-0.9877166877285853,1,26.0,1,1,0.7576683149683747,0.7576683149683748
2017-02-04,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.0805359987792573,-0.9340453060971033,0.0,1.1667441215578174,-1.2848332347011642,1,22.0,1,1,1.8292492350160219,1.8292492350160223
2017-02-05,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.1231105971923065,-1.2150816745413917,0.0,-1.5093309159259425,-0.9240488562344613,1,4.0,1,1,-0.6570680671032644,-0.6570680671032645
2017-02-06,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.0698923491759949,-1.084600503477972,0.0,-0.21183998866108936,-1.1044410454678126,1,6.0,1,1,-1.3901729177908833,-1.3901729177908837
2017-02-07,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.3892018372738646,-1.5061550561444044,0.0,-0.42808847653856485,-1.2529993189541022,1,18.0,1,1,-0.8500930144917598,-0.85009301449176
2017-02-08,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.2934089908445037,-1.3154518061286375,0.0,-0.5091816594926181,-1.168108876961937,1,20.0,1,1,-0.3661658231601986,-0.3661658231601987
2017-02-09,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.4530637348934383,-1.566377135096752,0.0,-1.4822998549412583,-1.359112371444309,1,21.0,1,1,-0.6921635120829909,-0.692163512082991
2017-02-10,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.4211327860836516,-1.4258589508746078,0.0,0.08550168217043966,-1.3485010661952883,1,19.0,1,1,1.0528600021867405,1.0528600021867407
2017-02-11,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.5275692821162747,-1.4860810298269553,1.0,-0.21183998866108936,-1.5076706449305983,1,29.0,1,1,1.678728770991862,1.6787287709918621
2017-02-12,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.50628198290975,-1.3455628456048112,0.0,0.16659486512449295,-1.5713384764247225,1,14.0,1,1,-0.3162523014112543,-0.3162523014112544
2017-02-13,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.3998454868771268,-1.3355258324460866,0.0,-0.6713680254007248,-1.4440028134364744,1,7.0,1,1,-1.2345831117140962,-1.2345831117140964
2017-02-14,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.3785581876706023,-1.325488819287362,0.0,-0.4551195375232493,-1.3697236766933296,1,8.0,1,1,-0.5747887460952391,-0.5747887460952392
2017-02-15,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.1763288452086182,-1.1247485561128703,0.0,0.4639365359560217,-1.1574975717129161,1,16.0,1,1,-0.01599127214026146,-0.015991272140261477
2017-02-16,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-1.0486050499694703,-0.8236381613511329,0.0,0.9504956336803416,-1.3697236766933296,1,22.0,1,1,-0.00039329659371637723,-0.0003932965937163901
2017-02-17,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-0.8463757075074863,-0.8838602403034804,0.0,-1.5093309159259425,-0.7967131932462133,1,18.0,1,1,1.1932417821056462,1.1932417821056465
2017-02-18,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.0273177507629456,-1.104674529795421,0.0,-0.6443369644160404,-0.8497697194913166,1,19.0,1,1,1.9177677462426652,1.9177677462426657
2017-02-19,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.1763288452086182,-1.1749336219064932,0.0,1.4100236704199773,-1.2211654032070403,1,8.0,1,1,-0.14701426673124016,-0.1470142667312402
2017-02-20,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-0.8783066563172731,-0.4020836086847004,0.0,-1.3741756110025203,-1.0089392982266268,1,3.0,1,1,-1.4194191219406553,-1.4194191219406556
2017-02-21,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.3679145380673399,-1.325488819287362,0.0,0.3287812310325995,-1.1999427927089987,1,17.0,1,1,-0.5248752243462949,-0.524875224346295
2017-02-22,air_7f3dc18494bce98b,0,0,0,0,0,0,1,-1.1869724948118805,-1.0946375166366966,0.0,-0.10371574472235148,-1.4015575924403916,1,19.0,1,1,-0.03626864035077007,-0.03626864035077009
2017-02-23,air_7f3dc18494bce98b,0,0,0,0,1,0,0,-0.8038011090944369,-0.8035641350336836,0.0,-1.5093309159259425,-0.7967131932462133,1,18.0,1,1,-0.11074897358552284,-0.11074897358552288
2017-02-24,air_7f3dc18494bce98b,1,0,0,0,0,0,0,-1.2614780420347167,-1.2150816745413917,0.0,-0.319964232599827,-1.1044410454678126,1,16.0,1,1,1.3398627522431699,1.33986275224317
2017-02-25,air_7f3dc18494bce98b,0,0,1,0,0,0,0,-1.1763288452086182,-1.1448225824303195,0.0,1.1937751825425018,-1.3060558451992055,1,34.0,1,1,2.2550739674367026,2.255073967436703
2017-02-26,air_7f3dc18494bce98b,0,0,0,1,0,0,0,-1.0060304515564211,-0.9641563455732771,0.0,0.8153403287569194,-1.1150523507168335,1,11.0,1,1,0.07954632808232717,0.07954632808232717
2017-02-27,air_7f3dc18494bce98b,0,1,0,0,0,0,0,-1.1869724948118805,-1.0946375166366966,0.0,1.2748683654965551,-1.093829740218792,1,8.0,1,1,-1.0700244696980454,-1.0700244696980457
2017-02-28,air_7f3dc18494bce98b,0,0,0,0,0,1,0,-1.1976161444151427,-1.0143414113669,0.0,1.3018994264812396,-1.3378897609462677,1,15.0,1,1,-0.4055507114152249,-0.40555071141522503
