visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,total_area_visitors,total_genre_visitors
2016-07-06,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.9328068085060908,0.7013230238074074,0.0,-1.3082087529776512,0.9471541305419553,1,7.0,1,1,0.5470689482156432,0.5470689482156434
2016-07-07,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.5879863148731472,1.7483712163960201,0.0,1.4113770668302406,1.483807638870132,1,8.0,1,1,0.5032807738032146,0.5032807738032147
2016-07-08,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.1973985322312481,0.9369088671398454,0.0,-1.3830597388439234,1.483807638870132,1,10.0,1,1,1.3745659260323357,1.374565926032336
2016-07-09,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.8950079908310686,0.5835301021411887,0.0,-1.3830597388439234,1.049917568306925,1,27.0,1,1,1.5733542860069412,1.5733542860069412
2016-07-10,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,1.2981953793646415,1.565137782693013,0.0,0.36346326470242923,1.3353715620985085,1,4.0,1,1,0.4199339645522849,0.41993396455228504
2016-07-12,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.3989922264980348,1.408080553804721,0.0,0.28861227883615703,1.381044201105162,1,12.0,1,1,0.2564746998422527,0.2564746998422529
2016-07-13,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.3233945911479896,1.1463185056575678,0.0,-1.2583080957334696,1.4152986803601517,1,9.0,1,1,0.3044924138286092,0.30449241382860937
2016-07-14,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.6761835561148661,1.8399879332475242,0.0,0.8125691799000629,1.6550800351450818,1,14.0,1,1,0.4477991664511031,0.44779916645110335
2016-07-15,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.2981953793646415,1.2771995297311443,0.0,-0.9090034950241991,1.4267168401118153,1,15.0,1,1,1.2337471378650935,1.2337471378650937
2016-07-16,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.1595997145562256,0.9630850719545606,0.0,-1.2583080957334696,1.1983536450785486,1,22.0,1,1,1.5342932440594905,1.5342932440594907
2016-07-19,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.6257851325481694,1.6436663971371592,0.0,0.6628672081675181,1.6094073961384288,1,15.0,1,1,0.023103633939649707,0.023103633939649898
2016-07-20,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.436791044173057,1.5127853730635827,0.0,-0.08564265049520423,1.4609713193668052,1,14.0,1,1,0.34255826999395916,0.34255826999395933
2016-07-21,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.1721993204479,1.1594066080649255,0.0,-0.7842518519137454,1.358207881601835,1,14.0,1,1,0.4890993764082802,0.4890993764082804
2016-07-22,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.9706056261811132,0.6227944093632612,0.0,-1.3830597388439234,1.2211899645818751,1,15.0,1,1,1.276042533604371,1.2760425336043713
2016-07-23,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.008404443856136,1.028525583991349,0.0,0.46326457919079234,0.9014814915353018,1,20.0,1,1,1.4857779371820836,1.4857779371820838
2016-07-26,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,0.9958048379644615,0.9630850719545606,0.0,-1.3830597388439234,1.175517325575222,1,17.0,1,1,0.3584812425075696,0.3584812425075698
2016-07-27,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.0588028674228323,0.9630850719545606,0.0,-1.1585067812451064,1.1184265268169054,1,16.0,1,1,0.49357771242773313,0.49357771242773335
2016-07-28,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.4241914382813832,1.2641114273237868,0.0,0.8624698371442443,1.4267168401118153,1,17.0,1,1,0.6431043761883561,0.6431043761883564
2016-08-04,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.5627871030897984,1.6567544995445163,0.0,1.6109796958069669,1.4609713193668052,1,10.0,1,1,0.4577510242721097,0.45775102427210984
2016-08-05,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.5753867089814728,1.591313987507728,0.0,1.311575752341878,1.483807638870132,1,18.0,1,1,1.161596168662796,1.1615961686627962
2016-08-06,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.6257851325481694,1.7091069091739477,0.0,1.5361287099406944,1.6094073961384288,1,11.0,1,1,0.9993808861803898,0.99938088618039
2016-08-07,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,1.68878316200654,1.774547421210736,0.0,1.7606816675395112,1.4381349998634787,1,7.0,1,1,0.19800753514383937,0.19800753514383956
2016-08-09,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.8525780385983042,2.1933666982461806,0.0,0.887420165766335,1.552316597380112,1,16.0,1,1,0.4064989564939261,0.40649895649392626
2016-08-10,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.6761835561148661,1.8138117284328086,0.0,1.1369234519872424,1.4952257986217954,1,18.0,1,1,1.0789957487484418,1.078995748748442
2016-08-12,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.4493906500647313,1.3033757345458599,0.0,-1.1585067812451064,1.5066439583734585,1,5.0,1,1,0.5811540612525906,0.5811540612525907
2016-08-13,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.436791044173057,1.486609168248867,1.0,0.6878175367896092,1.358207881601835,1,7.0,1,1,0.6923660724023385,0.6923660724023387
2016-08-16,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.650984344331518,1.8530760356548812,0.0,0.6878175367896092,1.3696260413534986,1,18.0,1,1,-0.27545210069054604,-0.2754521006905458
2016-08-17,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.68878316200654,1.8007236260254507,0.0,0.3385129360803386,1.4723894791184684,1,4.0,1,1,0.06116949010499966,0.061169490104999856
2016-08-18,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.5753867089814728,1.6829307043592319,0.0,-0.3351459367161117,1.5979892363867652,1,19.0,1,1,0.2457764526846707,0.24577645268467088
2016-08-19,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.7139823737898887,1.8923403428769547,0.0,0.488214907812883,1.4952257986217954,1,11.0,1,1,1.136965320555805,1.1369653205558052
2016-08-20,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.68878316200654,1.6174901923224436,0.0,-0.5596988943149286,1.5637347571317752,1,20.0,1,1,1.0583456437698535,1.0583456437698535
2016-08-23,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.512388679523102,1.6174901923224436,0.0,-0.40999692258238407,1.5751529168834386,1,17.0,1,1,0.2024858711632923,0.2024858711632925
2016-08-24,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.487189467739754,1.6174901923224436,0.0,-0.06069232187311356,1.518062118125122,1,10.0,1,1,0.32962085482665066,0.3296208548266509
2016-08-25,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.5375878913064502,1.7091069091739477,0.0,0.8375195085221536,1.381044201105162,1,17.0,1,1,0.4162020178694074,0.41620201786940764
2016-08-26,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.5627871030897984,1.6044020899150857,0.0,1.6359300244290575,1.3239534023468453,1,15.0,1,1,1.3362512734214607,1.3362512734214609
2016-08-27,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.2603965616896189,1.2902876321385022,0.0,-0.7842518519137454,1.312535242595182,1,37.0,1,1,1.378297872715213,1.3782978727152133
2016-08-30,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.2099981381229226,1.1070541984354951,0.0,-0.7593015232916546,1.3696260413534986,1,10.0,1,1,0.18482132353100572,0.18482132353100592
2016-08-31,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.348593802931338,1.4342567586194366,0.0,0.9622711516326073,1.0270812488035985,1,13.0,1,1,0.4716836252215188,0.47168362522151897
2016-09-01,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.3863926206063606,1.4604329634341517,0.0,0.9622711516326073,1.2782807633401918,1,21.0,1,1,0.20895457874694656,0.20895457874694676
2016-09-02,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.3989922264980348,1.591313987507728,0.0,0.887420165766335,1.1184265268169054,1,15.0,1,1,1.0128158942387486,1.0128158942387488
2016-09-03,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.600585920764821,1.7352831139886624,0.0,0.488214907812883,1.4723894791184684,1,12.0,1,1,1.4014359421490534,1.4014359421490536
2016-09-04,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,1.5627871030897984,1.5389615778782975,0.0,0.5880162223012461,1.529480277876785,1,4.0,1,1,0.1141631330018594,0.1141631330018596
2016-09-06,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.4997890736314277,1.3688162465826483,0.0,-0.6595002088032915,1.5751529168834386,1,13.0,1,1,0.18482132353100572,0.18482132353100592
2016-09-07,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.4115918323897088,1.3688162465826483,0.0,-0.3351459367161117,1.4267168401118153,1,16.0,1,1,0.24925960292202298,0.24925960292202318
2016-09-08,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.2981953793646415,1.0023493791766338,0.0,-1.233357767111379,1.5066439583734585,1,16.0,1,1,0.3475341989044624,0.3475341989044626
2016-09-09,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.4115918323897088,1.3688162465826483,0.0,0.4133639219466108,1.381044201105162,1,8.0,1,1,1.2242928729351372,1.2242928729351374
2016-09-10,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.3737930147146862,1.5127853730635827,0.0,1.1868241092314242,1.175517325575222,1,8.0,1,1,1.5631536317404093,1.5631536317404096
2016-09-13,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.0462032615311583,0.648970614177977,0.0,-1.3830597388439234,1.312535242595182,1,12.0,1,1,0.07535088749993396,0.07535088749993415
2016-09-14,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.9958048379644615,0.5966182045485461,0.0,-1.3830597388439234,1.2211899645818751,1,8.0,1,1,0.33832873042003136,0.3383287304200316
2016-09-15,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.1973985322312481,1.251023324916429,0.0,-0.8840531664021083,1.2326081243335387,1,9.0,1,1,0.5545328415813982,0.5545328415813983
2016-09-16,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,1.033603655639484,0.8976445599177724,0.0,-1.1086061240009248,1.175517325575222,1,11.0,1,1,1.1790119198495574,1.1790119198495577
2016-09-17,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,1.1721993204479,1.0547017888060641,0.0,-0.5846492229370193,1.1983536450785486,1,19.0,1,1,1.4867731229641843,1.4867731229641845
2016-09-20,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,0.6808146906726076,0.4002966684381811,0.0,-1.3830597388439234,0.9585722902936185,1,15.0,1,1,-0.5936627545172296,-0.5936627545172295
2016-09-21,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.769011931914327,0.5050014876970426,0.0,-1.3830597388439234,0.9357359707902918,1,19.0,1,1,0.8408975503808609,0.840897550380861
2016-09-23,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.8950079908310686,0.5966182045485461,0.0,-1.3830597388439234,1.0955902073135788,1,15.0,1,1,0.7179921062914303,0.7179921062914305
2016-09-24,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.7942111436976753,0.557353897326473,0.0,-1.3830597388439234,0.9928267695486085,1,15.0,1,1,1.3360024769759355,1.3360024769759355
2016-09-27,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.3107949852563154,1.4996972706562248,0.0,1.286625423719787,1.0841720475619152,1,20.0,1,1,0.2977749097994298,0.29777490979943
2016-09-28,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.3863926206063606,1.3557281441752904,0.0,-0.8840531664021083,1.4609713193668052,1,10.0,1,1,0.37440421502118004,0.3744042150211802
2016-09-29,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.436791044173057,1.3164638369532173,0.0,-0.4349472512044748,1.483807638870132,1,10.0,1,1,0.45526305981685805,0.4552630598168582
2016-09-30,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.8068107495893492,0.5835301021411887,0.0,-1.3082087529776512,1.0613357280585887,1,10.0,1,1,1.3815322265070402,1.3815322265070404
2016-10-01,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.605217055322563,0.0861822106615975,0.0,-1.3830597388439234,0.9471541305419553,1,15.0,1,1,1.40417270304983,1.4041727030498303
2016-10-02,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,0.8572091731560461,0.7274992286221227,0.0,-1.3331590815997418,1.0156630890519351,1,4.0,1,1,0.30474121027413437,0.30474121027413453
2016-10-04,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,1.0462032615311583,1.211759017694356,0.0,-0.06069232187311356,1.0270812488035985,1,19.0,1,1,0.1452626886925048,0.145262688692505
2016-10-05,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,1.1721993204479,1.1594066080649255,0.0,-0.3101956080940211,1.141262846320232,1,12.0,1,1,0.03230910242408074,0.03230910242408093
2016-10-06,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,1.3107949852563154,1.251023324916429,0.0,0.987221480254698,1.175517325575222,1,21.0,1,1,0.3460414202313114,0.3460414202313116
2016-10-07,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.7438127201309783,0.7013230238074074,0.0,-0.5596988943149286,0.7302090952603517,1,14.0,1,1,1.1270134627347985,1.1270134627347985
2016-10-08,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.8320099613726978,0.6227944093632612,0.0,-1.3082087529776512,0.8786451720319752,1,8.0,1,1,1.294204674127708,1.2942046741277082
2016-10-11,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,0.40362336105577623,0.2170632347351741,0.0,-0.709400866047473,0.5931911782403918,1,8.0,1,1,-0.17991426560888338,-0.1799142656088832
2016-10-12,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.3658245433807537,0.5835301021411887,0.0,0.7626685226558811,0.2392282259388286,1,15.0,1,1,0.29080860932472524,0.2908086093247254
2016-10-13,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,0.13903163733061924,0.03382980103216658,0.0,-1.2583080957334696,0.2392282259388286,1,17.0,1,1,0.3134490858675151,0.31344908586751524
2016-10-14,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.07603360787224846,0.0861822106615975,0.0,-0.3101956080940211,-0.04622576785275474,1,16.0,1,1,1.2310103769643166,1.2310103769643168
2016-10-15,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.050834396088900016,0.4788252828823273,0.0,1.2616750950976963,-0.33167976164433804,1,2.0,1,1,1.5387715800789434,1.5387715800789437
2016-10-18,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,0.8194103554810235,0.9892612767692759,0.0,0.46326457919079234,0.8443906927769851,1,61.0,1,1,0.20422744628196846,0.20422744628196865
2016-10-19,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.7942111436976753,0.8714683551030571,0.0,0.5381155650570646,0.8215543732736585,1,10.0,1,1,0.2947893524531278,0.29478935245312804
2016-10-20,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,0.8194103554810235,1.067789891213422,0.0,1.087022794743061,0.8101362135219954,1,12.0,1,1,0.4405840695308734,0.4405840695308736
2016-10-21,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.42882257283912445,0.2825037467719624,0.0,-1.0088048095125621,0.5703548587370653,1,13.0,1,1,1.2464357565868767,1.2464357565868769
2016-10-22,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.39102375516410237,0.4657371804749694,0.0,-0.809202180535836,0.42191878196544186,1,18.0,1,1,1.608434584825989,1.6084345848259893
2016-10-25,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.15075929817788644,-0.2279322471149866,0.0,-1.0587054667567435,-0.1147347263627347,1,28.0,1,1,0.22860949794343444,0.22860949794343463
2016-10-26,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,0.6556154788892594,0.5442657949191156,0.0,0.8375195085221536,0.49042774047542204,1,11.0,1,1,0.4876065977351292,0.48760659773512943
2016-10-27,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,0.554818631755866,0.413384770845539,0.0,-0.3850465939602933,0.661700136750372,1,16.0,1,1,0.4965632697740351,0.4965632697740353
2016-10-28,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,0.08863321376392234,-0.2279322471149866,0.0,-1.3830597388439234,0.43333694171710535,1,4.0,1,1,1.1817486807503343,1.1817486807503346
2016-10-29,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.20202966678899004,-0.05778691581933695,0.0,-1.3830597388439234,0.2278100661871653,1,22.0,1,1,1.7283544715691177,1.728354471569118
2016-11-01,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.10036087461118999,-0.3064608615591323,0.0,-0.9339538236462899,0.11362846867053196,1,27.0,1,1,0.08356117020226435,0.08356117020226453
2016-11-02,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.4153510219030439,-0.7252801385945775,0.0,-1.3830597388439234,-0.13757104586606128,1,10.0,1,1,0.8458734792913641,0.8458734792913644
2016-11-04,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.31455417476965053,-0.05778691581933695,0.0,0.6628672081675181,-0.3088434421410113,1,17.0,1,1,0.6239470498829186,0.6239470498829188
2016-11-05,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,0.025635184305551572,0.23015133714253147,0.0,0.7876188512779718,-0.18324368487271467,1,9.0,1,1,1.4166125253260884,1.4166125253260884
2016-11-08,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.39015181011969546,-0.2933727591517749,0.0,-0.6595002088032915,-0.6856427139459014,1,13.0,1,1,-0.1435899845622096,-0.1435899845622094
2016-11-09,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.31455417476965053,-0.39807757841063585,0.0,-0.7343511946695638,-0.3202616018926748,1,13.0,1,1,0.0589303220952732,0.05893032209527339
2016-11-10,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.755540380978246,-1.0917470060005918,0.0,-1.3830597388439234,-0.5143703176709513,1,19.0,1,1,0.2328390375173622,0.2328390375173624
2016-11-11,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.2515561453112798,-0.2933727591517749,0.0,-0.9838544808904712,-0.19466184462437794,1,17.0,1,1,0.8555765406668455,0.8555765406668456
2016-11-12,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.13815969228621233,0.12544651788367056,0.0,0.6129665509233367,-0.1147347263627347,1,8.0,1,1,1.7694058850807697,1.7694058850807697
2016-11-15,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.03736284515281921,-0.2279322471149866,0.0,-1.1335564526230157,0.26206454544215535,1,15.0,1,1,-0.006254346632319539,-0.00625434663231935
2016-11-16,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.2893549629863023,-0.47660619285478195,0.0,-1.2583080957334696,-0.17182552512105137,1,15.0,1,1,0.3756481972488058,0.37564819724880605
2016-11-17,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.31455417476965053,-0.241020349522344,0.0,-0.3101956080940211,-0.2631708031343581,1,15.0,1,1,0.4082405316126022,0.4082405316126024
2016-11-18,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.47834905136141465,-0.21484414470762878,0.0,0.06405932123734019,-0.5600429566776047,1,11.0,1,1,1.2566364108534085,1.2566364108534087
2016-11-19,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.276755357094628,-0.6860158313725044,0.0,-1.3830597388439234,-0.08048024710774462,1,44.0,1,1,1.5887796656295012,1.5887796656295015
2016-11-20,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,0.07603360787224846,0.24323943954988933,0.0,0.28861227883615703,0.1821374271805119,1,46.0,1,1,0.5017879951300636,0.5017879951300638
2016-11-24,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.2973234343202347,-1.54983059025811,0.0,-1.3830597388439234,-0.8569151102208513,1,14.0,1,1,-0.14906350636376317,-0.14906350636376298
2016-11-25,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.1335285577284706,-1.0001302891490884,0.0,0.46326457919079234,-1.188041743019088,1,22.0,1,1,1.1678160798009252,1.1678160798009254
2016-11-26,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.8689368340033135,-0.6467515241504317,0.0,0.8624698371442443,-0.982514867489148,1,21.0,1,1,1.7985150692072136,1.7985150692072138
2016-11-29,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.5539466867114595,-0.5551348072989282,0.0,0.23871162159197548,-0.400188720154318,1,14.0,1,1,0.19129003111465998,0.19129003111466017
2016-11-30,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.7681399868699201,-0.9346897771123001,0.0,0.01415866399315865,-0.6856427139459014,1,13.0,1,1,0.35002216335971403,0.3500221633597142
2016-12-01,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.276755357094628,-0.34572516878120535,0.0,-1.1335564526230157,-0.297425282389348,1,12.0,1,1,0.28035915861266836,0.2803591586126686
2016-12-02,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.5413470808197854,-0.33263706637384755,0.0,0.8375195085221536,-0.5257884774226147,1,17.0,1,1,1.34296877745064,1.3429687774506402
2016-12-03,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.6799427456282011,-0.33263706637384755,0.0,0.4133639219466108,-0.7541516724558813,1,10.0,1,1,2.0968220073918844,2.0968220073918844
2016-12-04,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,-0.5413470808197854,-0.47660619285478195,0.0,0.11395997848152174,-0.6628063944425746,1,5.0,1,1,0.3935615413266176,0.39356154132661775
2016-12-06,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.31455417476965053,-0.03161071100462172,0.0,0.6129665509233367,-0.4230250396576447,1,6.0,1,1,0.12685175172364271,0.1268517517236429
2016-12-07,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.8059388045449427,-0.895425469890227,0.0,-0.4598975798265655,-0.6970608736975646,1,14.0,1,1,0.4858650226164531,0.4858650226164533
2016-12-08,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.9571340752450325,-0.6467515241504317,0.0,0.7626685226558811,-1.0053511869924745,1,13.0,1,1,0.5965794408751507,0.5965794408751509
2016-12-09,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.5161478690364371,-0.5289586024842124,0.0,0.8125691799000629,-0.879751429724178,1,9.0,1,1,1.7584588414776625,1.7584588414776625
2016-12-10,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.7051419574115494,-0.7121920361872199,0.0,0.6129665509233367,-0.6970608736975646,1,17.0,1,1,2.2438607066972556,2.243860706697256
2016-12-13,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.7177415633032235,-0.6729277289651469,0.0,-0.9589041522683805,-0.7313153529525547,1,8.0,1,1,0.3238985365795719,0.3238985365795721
2016-12-14,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.6799427456282011,-1.131011313222665,0.0,-1.3581094102218327,-0.5372066371742781,1,12.0,1,1,0.7585459269120318,0.758545926912032
2016-12-15,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.083130134161774,-1.1571875180373803,0.0,-0.1105929791172951,-0.9710967077374847,1,24.0,1,1,0.8254721707583007,0.8254721707583009
2016-12-16,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.1839269812951674,-1.052482698778519,0.0,0.488214907812883,-1.119532784509108,1,21.0,1,1,1.872407613528187,1.8724076135281873
2016-12-17,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-1.322522646103583,-0.9608659819270153,0.0,0.9123704943884255,-1.427823097804018,1,9.0,1,1,2.5389332910900992,2.5389332910900992
2016-12-20,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.9445344693533584,-0.6598396265577893,0.0,-0.13554330773938578,-0.8911695894758414,1,23.0,1,1,0.773971306534592,0.7739713065345921
2016-12-21,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.7681399868699201,-0.18866793989291356,0.0,0.6628672081675181,-0.9025877492275047,1,13.0,1,1,1.1543810717425664,1.1543810717425667
2016-12-22,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.32715378066132467,0.0861822106615975,0.0,-1.233357767111379,-0.5600429566776047,1,22.0,1,1,1.882857064240244,1.8828570642402442
2016-12-24,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.9067356516783358,-0.8299849578534387,0.0,0.6379168795454274,-0.9025877492275047,1,20.0,1,1,1.715168259956284,1.7151682599562843
2016-12-27,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.26415575120295387,-0.20175604230027092,0.0,-1.208407438489288,-0.3088434421410113,1,22.0,1,1,1.0215237698321293,1.0215237698321296
2016-12-28,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.083130134161774,-1.0393945963711615,0.0,0.9123704943884255,-0.9025877492275047,1,26.0,1,1,1.797519883425113,1.7975198834251132
2017-01-05,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.2091261930785155,-1.0655708011858767,0.0,0.18881096434779396,-1.0624419857507914,1,13.0,1,1,-0.2533092170388065,-0.2533092170388063
2017-01-06,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.3351222519952572,-1.3404209517403876,0.0,0.21376129296988483,-1.3136415002873847,1,12.0,1,1,0.5945890693109493,0.5945890693109496
2017-01-07,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-1.2721242225368863,-1.0786589035932344,0.0,0.7876188512779718,-1.2793870210323945,1,12.0,1,1,1.1222863302698203,1.1222863302698205
2017-01-10,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.8941360457866617,-0.8038087530387235,0.0,0.9373208230105167,-1.119532784509108,1,20.0,1,1,-0.1677232397781504,-0.1677232397781502
2017-01-11,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.0201321047034033,-0.9608659819270153,0.0,0.9373208230105167,-1.1309509442607715,1,16.0,1,1,0.04773448204664086,0.04773448204664105
2017-01-12,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.1587277695118192,-1.274980439703599,0.0,0.9622711516326073,-1.2222962222740779,1,13.0,1,1,0.03852901356220982,0.03852901356221001
2017-01-13,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.9697336811367067,-1.2226280300741685,0.0,0.887420165766335,-0.6856427139459014,1,12.0,1,1,1.0864596421141968,1.086459642114197
2017-01-14,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-1.3477218578869314,-1.4843900782213217,0.0,0.5630658936791552,-1.1652054235157612,1,13.0,1,1,1.3872545447541191,1.3872545447541191
2017-01-17,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-1.4233194932369762,-1.1571875180373803,0.0,0.9373208230105167,-1.496332056313998,1,40.0,1,1,0.04897846427426667,0.04897846427426686
2017-01-18,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.3477218578869314,-1.131011313222665,0.0,0.6129665509233367,-1.427823097804018,1,15.0,1,1,0.3281280761534997,0.32812807615349987
