visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,total_area_visitors,total_genre_visitors
2016-07-08,air_0f2f96335f274801,1,0,0,0,0,0,0,1.163176013003249,1.160900411471031,0.0,-0.745685107953701,1.1755486672963114,1,11.0,1,1,1.3976257383702302,1.3976257383702304
2016-07-09,air_0f2f96335f274801,0,0,1,0,0,0,0,0.7875104024774549,0.530595119877036,0.0,-1.2578160122841675,0.9522986332149416,1,11.0,1,1,1.602948248417927,1.6029482484179272
2016-07-10,air_0f2f96335f274801,0,0,0,1,0,0,0,1.2020379727128139,1.3538510109385804,0.0,1.5954847404141455,0.9398958535437542,1,14.0,1,1,0.41161513630137886,0.4116151363013791
2016-07-11,air_0f2f96335f274801,0,1,0,0,0,0,0,1.512933650389333,1.6368452234909863,0.0,1.790582227778133,1.2003542266386857,1,8.0,1,1,-0.2521496239654554,-0.2521496239654552
2016-07-12,air_0f2f96335f274801,0,0,0,0,0,1,0,1.3963477712606382,1.4181678774277637,0.0,0.27857670070723184,1.4856181590759914,1,17.0,1,1,0.24278298473525028,0.24278298473525048
2016-07-13,air_0f2f96335f274801,0,0,0,0,0,0,1,1.137268039863539,0.8779061989186253,0.0,-1.2578160122841675,1.349187582692932,1,12.0,1,1,0.29237903534752246,0.2923790353475227
2016-07-14,air_0f2f96335f274801,0,0,0,0,1,0,0,1.2408999324223784,1.5596649837039662,0.0,-0.3067157613847298,1.0763264299268136,1,5.0,1,1,0.44039626411782695,0.4403962641178272
2016-07-15,air_0f2f96335f274801,1,0,0,0,0,0,0,0.761602429337745,0.41482476019650655,0.0,-1.2578160122841675,1.039118090913252,1,13.0,1,1,1.2521782531549657,1.252178253154966
2016-07-16,air_0f2f96335f274801,0,0,1,0,0,0,0,1.0077281741649895,0.8907695722164617,0.0,-0.867621037556193,0.9274930738725673,1,7.0,1,1,1.5626032746037988,1.562603274603799
2016-07-17,air_0f2f96335f274801,0,0,0,1,0,0,0,1.2408999324223784,1.0322666784926648,0.0,-1.2334288263636692,1.3615903623641195,1,2.0,1,1,0.9278766165089166,0.9278766165089168
2016-07-18,air_0f2f96335f274801,0,1,0,0,0,0,0,1.6036115563783175,1.6368452234909863,1.0,0.5712229317532127,1.5352292777607401,1,4.0,1,1,-0.11852295910337494,-0.11852295910337475
2016-07-19,air_0f2f96335f274801,0,0,0,0,0,1,0,1.422255744400348,1.4824847439169464,0.0,0.2541895147867335,1.3739931420353064,1,7.0,1,1,0.001741039272497466,0.001741039272497666
2016-07-20,air_0f2f96335f274801,0,0,0,0,0,0,1,1.2927158787017985,1.1737637847688673,0.0,-0.13600545994124105,1.3243820233505577,1,16.0,1,1,0.3316961117396346,0.3316961117396348
2016-07-21,air_0f2f96335f274801,0,0,0,0,1,0,0,0.7097864830583254,0.4534148800900165,0.0,-1.2578160122841675,1.0267153112420646,1,3.0,1,1,0.4830540071314911,0.4830540071314913
2016-07-22,air_0f2f96335f274801,1,0,0,0,0,0,0,0.6579705367789053,0.24760090732463025,0.0,-1.2578160122841675,0.9647014128861285,1,20.0,1,1,1.295863893590646,1.2958638935906461
2016-07-23,air_0f2f96335f274801,0,0,1,0,0,0,0,0.7875104024774549,0.8135893324294422,0.0,-0.9163954093971899,0.8902847348590056,1,9.0,1,1,1.5124932752805187,1.512493275280519
2016-07-24,air_0f2f96335f274801,0,0,0,1,0,0,0,0.9818202010252792,1.057993425088338,0.0,0.5224485599122158,0.7910624974895079,1,1.0,1,1,0.28801047130395446,0.28801047130395463
2016-07-25,air_0f2f96335f274801,0,1,0,0,0,0,0,1.085452093584119,0.9164963188121349,0.0,-1.0627185249201803,1.0515208705844392,1,9.0,1,1,-0.15321449709641508,-0.15321449709641485
2016-07-26,air_0f2f96335f274801,0,0,0,0,0,1,0,0.9688662144554245,0.8521794523229517,0.0,-1.2334288263636692,1.0887292095980006,1,10.0,1,1,0.3481424704918907,0.34814247049189084
2016-07-27,air_0f2f96335f274801,0,0,0,0,0,0,1,1.0595441204444092,0.8393160790251154,0.0,-1.1846544545226723,1.2127570063098727,1,14.0,1,1,0.48767954553056314,0.4876795455305633
2016-07-28,air_0f2f96335f274801,0,0,0,0,1,0,0,1.3186238518415083,1.3281242643429074,0.0,0.010317655581749505,1.3243820233505577,1,14.0,1,1,0.6421211331884676,0.6421211331884679
2016-07-29,air_0f2f96335f274801,1,0,0,0,0,0,0,1.409301757830493,1.4953481172147831,0.0,1.546710368573149,1.2747709046658087,1,10.0,1,1,1.4649530195122784,1.4649530195122786
2016-07-30,air_0f2f96335f274801,0,0,1,0,0,0,0,1.409301757830493,1.5596649837039662,0.0,1.3760000671296602,1.1755486672963114,1,8.0,1,1,1.5461569158515427,1.546156915851543
2016-07-31,air_0f2f96335f274801,0,0,0,1,0,0,0,1.448163717540058,1.2895341444493973,0.0,0.4248998162302224,1.4608125997336168,1,5.0,1,1,0.31884739396443457,0.31884739396443473
2016-08-01,air_0f2f96335f274801,0,1,0,0,0,0,0,1.4352097309702028,1.3795777575342536,0.0,-0.7944594797946979,1.4856181590759914,1,5.0,1,1,-0.1907327529999992,-0.190732752999999
2016-08-02,air_0f2f96335f274801,0,0,0,0,0,1,0,1.2408999324223784,1.1094469182796842,0.0,-0.8432338516356946,1.22515978598106,1,5.0,1,1,0.053392884728801646,0.05339288472880184
2016-08-03,air_0f2f96335f274801,0,0,0,0,0,0,1,1.3574858115510733,1.4438946240234367,0.0,-0.2579413895437331,1.3367848030217446,1,9.0,1,1,0.3630469831111227,0.3630469831111229
2016-08-04,air_0f2f96335f274801,0,0,0,0,1,0,0,1.525887636959188,1.5725283570018032,0.0,0.8150947909581967,1.4608125997336168,1,7.0,1,1,0.450675238337987,0.4506752383379872
2016-08-05,air_0f2f96335f274801,1,0,0,0,0,0,0,1.6036115563783175,1.6239818501931493,0.0,1.3760000671296602,1.4856181590759914,1,11.0,1,1,1.1776556900588055,1.1776556900588058
2016-08-06,air_0f2f96335f274801,0,0,1,0,0,0,0,1.6554275026577376,1.726888836575843,0.0,0.8882563487196922,1.634451515130238,1,8.0,1,1,1.010108410270197,1.0101084102701972
2016-08-07,air_0f2f96335f274801,0,0,0,1,0,0,0,1.5906575698084628,1.649708596788823,0.0,1.4735488108116535,1.4732153794048042,1,1.0,1,1,0.1823940111918101,0.18239401119181028
2016-08-08,air_0f2f96335f274801,0,1,0,0,0,0,0,1.5777035832386077,1.5982551035974768,0.0,-0.13600545994124105,1.5724376167743017,1,4.0,1,1,-0.17788403522479915,-0.17788403522479895
2016-08-09,air_0f2f96335f274801,0,0,0,0,0,1,0,2.018139126613676,2.177106902000125,0.0,0.7175460472762031,1.6220487354590505,1,7.0,1,1,0.39773852110416286,0.397738521104163
2016-08-10,air_0f2f96335f274801,0,0,0,0,0,0,1,1.6554275026577376,1.7011620899801694,0.0,-0.06284390217974566,1.659257074472612,1,7.0,1,1,1.0923402040314771,1.0923402040314774
2016-08-11,air_0f2f96335f274801,0,0,0,0,1,0,0,1.422255744400348,1.4567579973212736,1.0,-0.06284390217974566,1.5600348371031145,1,1.0,1,1,0.8775096428301324,0.8775096428301327
2016-08-12,air_0f2f96335f274801,1,0,0,0,0,0,0,1.3445318249812181,1.4310312507256,0.0,0.08347921334324467,1.4360070403912424,1,7.0,1,1,0.5781345186679715,0.5781345186679716
2016-08-18,air_0f2f96335f274801,0,0,0,0,1,0,0,1.370439798120928,1.3924411308320905,0.0,-0.9895569671586849,1.5600348371031145,1,8.0,1,1,0.23173308744857826,0.23173308744857846
2016-08-19,air_0f2f96335f274801,1,0,0,0,0,0,0,1.4611177041099133,1.4824847439169464,0.0,0.4248998162302224,1.5352292777607401,1,11.0,1,1,1.1522152288639094,1.1522152288639096
2016-08-20,air_0f2f96335f274801,0,0,1,0,0,0,0,1.2149919592826686,1.1866271580667043,0.0,-0.867621037556193,1.4236042607200554,1,6.0,1,1,1.071011332524645,1.0710113325246453
2016-08-22,air_0f2f96335f274801,0,1,0,0,0,0,0,1.2149919592826686,0.9679498120034816,0.0,-1.2578160122841675,1.3119792436793702,1,8.0,1,1,-0.7714947964390412,-0.771494796439041
2016-08-23,air_0f2f96335f274801,0,0,0,0,0,1,0,1.3574858115510733,1.2380806512580507,0.0,-0.8432338516356946,1.4360070403912424,1,4.0,1,1,0.1870195495908821,0.1870195495908823
2016-08-24,air_0f2f96335f274801,0,0,0,0,0,0,1,1.3186238518415083,1.3409876376407437,0.0,-0.7944594797946979,1.349187582692932,1,10.0,1,1,0.31833344525342655,0.31833344525342677
2016-08-25,air_0f2f96335f274801,0,0,0,0,1,0,0,1.512933650389333,1.5339382371082937,0.0,1.6442591122551424,1.349187582692932,1,9.0,1,1,0.4077605209688189,0.40776052096881904
2016-08-26,air_0f2f96335f274801,1,0,0,0,0,0,0,1.5517956100988979,1.5468016104061295,0.0,1.2296769516066695,1.411201481048868,1,7.0,1,1,1.358051687622614,1.3580516876226143
2016-08-27,air_0f2f96335f274801,0,0,1,0,0,0,0,1.0336361473046993,0.8007259591316054,0.0,-1.2578160122841675,1.1135347689403754,1,2.0,1,1,1.4014803537027902,1.4014803537027904
2016-08-28,air_0f2f96335f274801,0,0,0,1,0,0,0,0.8134183756171651,0.4920049999835265,0.0,-1.2578160122841675,1.0763264299268136,1,4.0,1,1,0.42934636683115496,0.4293463668311551
2016-08-29,air_0f2f96335f274801,0,1,0,0,0,0,0,1.2020379727128139,1.199490531364541,0.0,-0.623749178351209,1.1755486672963114,1,6.0,1,1,-0.37781008380691183,-0.3778100838069116
2016-08-30,air_0f2f96335f274801,0,0,0,0,0,1,0,1.137268039863539,0.9422230654078085,0.0,-1.1114928967611772,1.22515978598106,1,3.0,1,1,0.16877437035009804,0.16877437035009824
2016-08-31,air_0f2f96335f274801,0,0,0,0,0,0,1,1.3574858115510733,1.3281242643429074,0.0,1.4979359967321522,1.22515978598106,1,3.0,1,1,0.4650658022462111,0.46506580224621125
2016-09-01,air_0f2f96335f274801,0,0,0,0,1,0,0,1.3833937846907831,1.50821149051262,0.0,1.2052897656861712,1.163145887625124,1,11.0,1,1,0.19370088283398612,0.19370088283398632
2016-09-02,air_0f2f96335f274801,1,0,0,0,0,0,0,1.3445318249812181,1.160900411471031,0.0,-0.06284390217974566,1.287173684336996,1,7.0,1,1,1.023985025467413,1.0239850254674132
2016-09-03,air_0f2f96335f274801,0,0,1,0,0,0,0,1.409301757830493,1.50821149051262,0.0,0.5468357458327144,1.4856181590759914,1,3.0,1,1,1.4253789687646623,1.4253789687646625
2016-09-04,air_0f2f96335f274801,0,0,0,1,0,0,0,1.3445318249812181,1.4310312507256,0.0,-0.16039264586173935,1.411201481048868,1,1.0,1,1,0.09579365338696179,0.09579365338696198
2016-09-06,air_0f2f96335f274801,0,0,0,0,0,1,0,1.6165655429481727,1.4953481172147831,0.0,1.0833538360836792,1.6468542948014249,1,4.0,1,1,0.16877437035009804,0.16877437035009824
2016-09-07,air_0f2f96335f274801,0,0,0,0,0,0,1,1.3963477712606382,1.2252172779602142,0.0,-0.6969107361127043,1.5848403964454887,1,5.0,1,1,0.23533072842563427,0.23533072842563446
2016-09-08,air_0f2f96335f274801,0,0,0,0,1,0,0,1.3056698652716532,1.2380806512580507,0.0,-0.9407825953176883,1.4980209387471783,1,5.0,1,1,0.33683559884971465,0.3368355988497148
2016-09-09,air_0f2f96335f274801,1,0,0,0,0,0,0,1.3833937846907831,1.50821149051262,0.0,0.03470484150224782,1.2375625656522473,1,7.0,1,1,1.2424132276458137,1.242413227645814
2016-09-10,air_0f2f96335f274801,0,0,1,0,0,0,0,1.3315778384113635,1.3409876376407437,0.0,-0.2579413895437331,1.3243820233505577,1,5.0,1,1,1.592412299842263,1.5924122998422632
2016-09-12,air_0f2f96335f274801,0,1,0,0,0,0,0,1.085452093584119,0.8907695722164617,0.0,-1.1846544545226723,1.22515978598106,1,3.0,1,1,-0.3004608028002076,-0.30046080280020737
2016-09-13,air_0f2f96335f274801,0,0,0,0,0,1,0,0.8134183756171651,0.4019613868986697,0.0,-1.2578160122841675,1.0887292095980006,1,2.0,1,1,0.05570565392833765,0.05570565392833785
2016-09-14,air_0f2f96335f274801,0,0,0,0,0,0,1,0.8781883084664399,0.7492724659402591,0.0,-1.1846544545226723,0.9895069722285033,1,11.0,1,1,0.3273275476960666,0.32732754769606676
2016-09-15,air_0f2f96335f274801,0,0,0,0,1,0,0,1.0077281741649895,0.7235457193445854,0.0,-1.2334288263636692,1.1879514469674983,1,16.0,1,1,0.5506382626290434,0.5506382626290436
2016-09-16,air_0f2f96335f274801,1,0,0,0,0,0,0,0.8522803353267296,0.46627825338785284,0.0,-1.2578160122841675,1.1507431079539365,1,16.0,1,1,1.1956438949440855,1.1956438949440857
2016-09-17,air_0f2f96335f274801,0,0,1,0,0,0,0,1.163176013003249,1.1094469182796842,0.0,0.03470484150224782,1.1135347689403754,1,2.0,1,1,1.5135211727025346,1.5135211727025348
2016-09-18,air_0f2f96335f274801,0,0,0,1,0,0,0,1.0724981070142643,0.7878625858337686,0.0,-1.2578160122841675,1.1879514469674983,1,1.0,1,1,0.7035380041539239,0.7035380041539241
2016-09-20,air_0f2f96335f274801,0,0,0,0,0,1,0,0.3600288456722415,-0.08684679841912181,0.0,-1.2578160122841675,0.6174235820928872,1,10.0,1,1,-0.6352983880219207,-0.6352983880219205
2016-09-21,air_0f2f96335f274801,0,0,0,0,0,0,1,0.48956871137079117,0.3119177738138134,0.0,-1.2334288263636692,0.6174235820928872,1,17.0,1,1,0.8464157458141484,0.8464157458141486
2016-09-22,air_0f2f96335f274801,0,0,0,0,1,0,0,0.39889080538180605,0.016060187963570855,1.0,-1.2578160122841675,0.6794374804488231,1,6.0,1,1,0.3884874443060188,0.388487444306019
2016-09-23,air_0f2f96335f274801,1,0,0,0,0,0,0,0.5802466173597758,0.17042066753761076,0.0,-1.2578160122841675,0.8406736161742565,1,11.0,1,1,0.719470414195172,0.7194704141951721
2016-09-24,air_0f2f96335f274801,0,0,1,0,0,0,0,0.7097864830583254,0.4019613868986697,0.0,-1.2578160122841675,1.0143125315708776,1,3.0,1,1,1.3577947132671102,1.3577947132671102
2016-09-26,air_0f2f96335f274801,0,1,0,0,0,0,0,1.1761299995731036,1.199490531364541,0.0,-0.501813248748717,1.1507431079539365,1,13.0,1,1,-0.14344947158726304,-0.14344947158726284
2016-09-27,air_0f2f96335f274801,0,0,0,0,0,1,0,1.2020379727128139,1.160900411471031,0.0,-0.6969107361127043,1.2623681249946217,1,11.0,1,1,0.28544072774891444,0.28544072774891466
2016-09-28,air_0f2f96335f274801,0,0,0,0,0,0,1,1.3186238518415083,1.263807397853724,0.0,-0.745685107953701,1.411201481048868,1,6.0,1,1,0.3645888292441467,0.36458882924414693
2016-09-29,air_0f2f96335f274801,0,0,0,0,1,0,0,1.0724981070142643,0.9164963188121349,0.0,-1.0871057108406785,1.1259375486115624,1,4.0,1,1,0.44810549478294703,0.4481054947829472
2016-09-30,air_0f2f96335f274801,1,0,0,0,0,0,0,0.6579705367789053,0.5048683732813628,0.0,-0.6725235501922059,0.7662569381471335,1,16.0,1,1,1.4048210203243423,1.4048210203243425
2016-10-01,air_0f2f96335f274801,0,0,1,0,0,0,0,0.437752765091371,0.1318305476441008,0.0,-1.2578160122841675,0.6174235820928872,1,11.0,1,1,1.4282056866752064,1.4282056866752066
2016-10-02,air_0f2f96335f274801,0,0,0,1,0,0,0,0.8781883084664399,0.8779061989186253,0.0,0.9614179064811871,0.7414513788047592,1,1.0,1,1,0.29263600970302645,0.29263600970302667
2016-10-03,air_0f2f96335f274801,0,1,0,0,0,0,0,0.8263723621870198,0.7364090926424223,0.0,-1.2578160122841675,0.9274930738725673,1,6.0,1,1,-0.4510477751255521,-0.4510477751255519
2016-10-04,air_0f2f96335f274801,0,0,0,0,0,1,0,1.1113600667238288,1.4438946240234367,0.0,0.2541895147867335,0.8778819551878182,1,15.0,1,1,0.1279154478249619,0.1279154478249621
2016-10-05,air_0f2f96335f274801,0,0,0,0,0,0,1,0.9947741875951344,0.7235457193445854,0.0,-1.0871057108406785,1.101131989269188,1,4.0,1,1,0.011249090426145499,0.011249090426145698
2016-10-06,air_0f2f96335f274801,0,0,0,0,1,0,0,1.2538539189922335,1.3538510109385804,0.0,0.7663204191172002,1.0887292095980006,1,5.0,1,1,0.3352937527166906,0.3352937527166908
2016-10-07,air_0f2f96335f274801,1,0,0,0,0,0,0,0.6579705367789053,0.530595119877036,0.0,0.15664077110473984,0.7910624974895079,1,9.0,1,1,1.1419362546437495,1.1419362546437495
2016-10-08,air_0f2f96335f274801,0,0,1,0,0,0,0,0.6320625636391954,0.5820486130683827,0.0,-1.2090416404431705,0.6918402601200101,1,3.0,1,1,1.314623021542438,1.3146230215424382
2016-10-09,air_0f2f96335f274801,0,0,0,1,0,0,0,0.7745564159076002,0.6335021062597291,0.0,-1.2578160122841675,0.7414513788047592,1,1.0,1,1,0.8225171307522763,0.8225171307522765
2016-10-11,air_0f2f96335f274801,0,0,0,0,0,1,0,0.16571904712441715,-0.08684679841912181,0.0,-1.2090416404431705,0.443784666696266,1,7.0,1,1,-0.20795003481876725,-0.20795003481876706
2016-10-12,air_0f2f96335f274801,0,0,0,0,0,0,1,0.20458100683398167,0.3119177738138134,0.0,0.7419332331967013,0.13371517491658588,1,12.0,1,1,0.2782454457948024,0.2782454457948026
2016-10-13,air_0f2f96335f274801,0,0,0,0,1,0,0,0.0232251948560124,-0.33125089107801803,0.0,-1.2578160122841675,0.33215964965558137,1,7.0,1,1,0.3016301121456665,0.3016301121456667
2016-10-14,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.09336068427268229,-0.16402703820614176,0.0,-0.28232857546423135,-0.0027154014664733184,1,10.0,1,1,1.2493515352444218,1.249351535244422
2016-10-15,air_0f2f96335f274801,0,0,1,0,0,0,0,0.04913316799572223,0.24760090732463025,0.0,1.3760000671296602,-0.10193763883597083,1,7.0,1,1,1.5672288130028709,1.567228813002871
2016-10-16,air_0f2f96335f274801,0,0,0,1,0,0,0,0.13981107398470685,0.27332765392030345,0.0,0.010317655581749505,0.009687378204713843,1,3.0,1,1,0.2705362151296824,0.27053621512968257
2016-10-17,air_0f2f96335f274801,0,1,0,0,0,0,0,0.15276506055456202,-0.16402703820614176,0.0,-1.2578160122841675,0.38177076834032997,1,3.0,1,1,-0.35905095585511976,-0.3590509558551196
2016-10-18,air_0f2f96335f274801,0,0,0,0,0,1,0,0.5932006039296305,0.7106823460467491,0.0,0.18102795702523836,0.505798565052202,1,7.0,1,1,0.1888183700794101,0.1888183700794103
2016-10-19,air_0f2f96335f274801,0,0,0,0,0,0,1,0.5802466173597758,0.4019613868986697,0.0,-0.7944594797946979,0.7166458194623845,1,1.0,1,1,0.28235703548286645,0.2823570354828666
2016-10-20,air_0f2f96335f274801,0,0,0,0,1,0,0,0.7227404696281801,0.8907695722164617,0.0,1.1809025797656727,0.5430069040657637,1,4.0,1,1,0.43294400780821096,0.43294400780821113
2016-10-21,air_0f2f96335f274801,1,0,0,0,0,0,0,0.24344296654354664,0.080377054452754,0.0,-0.06284390217974566,0.3445624293267685,1,12.0,1,1,1.26528394528567,1.26528394528567
2016-10-22,air_0f2f96335f274801,0,0,1,0,0,0,0,0.04913316799572223,-0.3183875177801812,0.0,-1.2334288263636692,0.25774297162845794,1,6.0,1,1,1.6391816325439912,1.6391816325439912
2016-10-24,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.1840385902616669,-0.2154805313974881,0.0,1.1321282079246762,-0.08953485916478367,1,10.0,1,1,-0.24546829072235138,-0.24546829072235118
2016-10-25,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.3006244693903616,-0.4598846240563843,0.0,-0.6725235501922059,-0.3251876729173406,1,6.0,1,1,0.2140018569188022,0.21400185691880239
2016-10-26,air_0f2f96335f274801,0,0,0,0,0,0,1,0.3600288456722415,0.6335021062597291,0.0,1.0833538360836792,-0.0027154014664733184,1,7.0,1,1,0.4815121609984671,0.48151216099846733
2016-10-27,air_0f2f96335f274801,0,0,0,0,1,0,0,0.3470748591023864,0.32478114711165024,0.0,0.5956101176737111,0.07170127656064987,1,11.0,1,1,0.49076323779661113,0.49076323779661135
2016-10-28,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.533796227647751,-0.7686055832044633,0.0,-1.2578160122841675,-0.31278489324615344,1,16.0,1,1,1.1984706128546296,1.1984706128546299
2016-10-29,air_0f2f96335f274801,0,0,1,0,0,0,0,-0.1063146708425372,0.0031968146657345,0.0,-1.2578160122841675,-0.12674319817834537,1,6.0,1,1,1.7630432718969196,1.7630432718969198
2016-10-30,air_0f2f96335f274801,0,0,0,1,0,0,0,-0.5726581873573158,-0.9358294360763395,0.0,-1.2578160122841675,-0.37479879160208945,1,10.0,1,1,0.5092653913928992,0.5092653913928994
2016-11-01,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.37834838880949134,-0.5627916104390774,0.0,-0.4530388769077202,-0.1143404185071582,1,6.0,1,1,0.06418580765996969,0.06418580765996988
2016-11-02,air_0f2f96335f274801,0,0,0,0,0,0,1,-0.7021980530558654,-1.1030532889482156,0.0,-1.2578160122841675,-0.4988265883139615,1,12.0,1,1,0.8515552329242284,0.8515552329242286
2016-11-03,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.44311832165876613,-0.17689041150397858,1.0,1.0589666501631807,-0.5236321476563358,1,3.0,1,1,0.5344488782322913,0.5344488782322915
2016-11-04,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.3006244693903616,-0.2540706512909981,0.0,0.9858050924016853,-0.5112293679851486,1,16.0,1,1,0.6223341078146596,0.6223341078146598
2016-11-05,air_0f2f96335f274801,0,0,1,0,0,0,0,-0.22290054997123188,-0.16402703820614176,0.0,0.40051263030972384,-0.17635431686309422,1,13.0,1,1,1.4410544044504063,1.4410544044504066
2016-11-06,air_0f2f96335f274801,0,0,0,1,0,0,0,-0.19699257683152183,0.0031968146657345,0.0,1.0589666501631807,-0.33759045258852777,1,4.0,1,1,0.23378888229261027,0.23378888229261047
2016-11-07,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.6892440664860104,-0.8200590763958098,0.0,0.7907076050376984,-0.5484377069987104,1,5.0,1,1,-0.29352249520159956,-0.29352249520159934
2016-11-08,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.8317379187544149,-0.9229660627785029,0.0,-0.8188466657151963,-0.8088960800936417,1,12.0,1,1,-0.17043177891518313,-0.17043177891518294
2016-11-09,air_0f2f96335f274801,0,0,0,0,0,0,1,-0.7669679859051401,-0.7943323298001366,0.0,0.20541514294573668,-0.5856460460122719,1,8.0,1,1,0.03874534646507359,0.03874534646507379
2016-11-10,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.8705998784639799,-1.0001463025655226,0.0,-1.1358800826816755,-0.6228543850258336,1,12.0,1,1,0.21837042096237022,0.21837042096237042
2016-11-11,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.9483237978831096,-1.1159166622460523,0.0,-1.2578160122841675,-0.8585071987783904,1,9.0,1,1,0.8615772327888844,0.8615772327888847
2016-11-12,air_0f2f96335f274801,0,0,1,0,0,0,0,-0.3524404156697815,-0.2540706512909981,0.0,0.27857670070723184,-0.3251876729173406,1,5.0,1,1,1.8054440405550798,1.8054440405550798
2016-11-13,air_0f2f96335f274801,0,0,0,1,0,0,0,-0.3524404156697815,-0.27979739788667124,0.0,0.5956101176737111,-0.43681268995802547,1,4.0,1,1,0.3260426759185466,0.3260426759185468
2016-11-14,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.3394864290999266,-0.5242014905455674,0.0,-1.2578160122841675,-0.13914597784953253,1,17.0,1,1,-0.36830203265326383,-0.3683020326532636
2016-11-16,air_0f2f96335f274801,0,0,0,0,0,0,1,-0.494934267938186,-0.7686055832044633,0.0,-1.1114928967611772,-0.23836821521903026,1,13.0,1,1,0.3658737010216667,0.36587370102166694
2016-11-17,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.4819802813683311,-0.3183875177801812,0.0,0.7175460472762031,-0.5980488256834591,1,12.0,1,1,0.39953734159269083,0.39953734159269105
2016-11-18,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.6503821067764455,-0.6528352235239337,0.0,0.9370307205606888,-0.8088960800936417,1,11.0,1,1,1.2758198938613339,1.275819893861334
2016-11-19,air_0f2f96335f274801,0,0,1,0,0,0,0,-0.8446919053242699,-1.1287800355438888,0.0,-1.2578160122841675,-0.5856460460122719,1,9.0,1,1,1.618880658459175,1.6188806584591753
2016-11-21,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.4819802813683311,-0.7814689565023001,0.0,-1.2578160122841675,-0.3003821135749663,1,7.0,1,1,-0.2984050079561756,-0.29840500795617536
2016-11-22,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.3006244693903616,-0.18975378480181493,0.0,0.3761254443892255,-0.2879793339037789,1,11.0,1,1,1.045313896974245,1.0453138969742453
2016-11-24,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.751470965214117,-1.5661347276703343,0.0,-1.2578160122841675,-1.4538406229953762,1,2.0,1,1,-0.17608521473627115,-0.17608521473627095
2016-11-25,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.3887593412581782,-1.2831405151179283,0.0,1.0101922783221842,-1.5282573010224993,1,19.0,1,1,1.1840800489464056,1.1840800489464056
2016-11-26,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0390017038720942,-0.987282929267686,0.0,0.3273510725482287,-1.1685766905580703,1,4.0,1,1,1.8355100401490478,1.835510040149048
2016-11-27,air_0f2f96335f274801,0,0,0,1,0,0,0,-0.7410600127654303,-0.8972393161828295,0.0,-1.1358800826816755,-0.4988265883139615,1,8.0,1,1,0.2468945744233143,0.2468945744233145
2016-11-28,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.6762900799161555,-0.8715125695871564,0.0,-0.4530388769077202,-0.3996043509444638,1,4.0,1,1,-0.26705413658468746,-0.26705413658468724
2016-11-29,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.7540139993352852,-0.8329224496936464,0.0,0.13225358518424152,-0.6352571646970208,1,2.0,1,1,0.17545570359320206,0.17545570359320226
2016-11-30,air_0f2f96335f274801,0,0,0,0,0,0,1,-0.9742317710228194,-1.154506782139562,0.0,-0.06284390217974566,-0.9701322158190753,1,12.0,1,1,0.3394053424047546,0.33940534240475484
2016-12-01,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.81878393218456,-0.5499282371412406,0.0,-0.501813248748717,-0.8337016394360159,1,3.0,1,1,0.26745252286363436,0.2674525228636346
2016-12-02,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.6244741336367357,-0.678561970119607,0.0,0.8150947909581967,-0.48642380864277435,1,12.0,1,1,1.364989995221222,1.3649899952212223
2016-12-03,air_0f2f96335f274801,0,0,1,0,0,0,0,-0.7151520396257203,-0.6271084769282603,0.0,0.3761254443892255,-0.8585071987783904,1,4.0,1,1,2.143622292398345,2.1436222923983452
2016-12-04,air_0f2f96335f274801,0,0,0,1,0,0,0,-0.6115201470668807,-0.6142451036304237,0.0,0.49806137399171757,-0.6600627240393951,1,3.0,1,1,0.38437585461795476,0.384375854617955
2016-12-05,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.4690262947984762,-0.3183875177801812,0.0,0.5956101176737111,-0.5608404866698975,1,2.0,1,1,-0.2218266500159833,-0.2218266500159831
