visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-11-11,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.8915228817230757,-1.0382852724918352,0.0,-1.360846174830172,-0.8220845511907037,1,18.0,1,1,0.4160114827272468,0.4160114827272468
2016-11-12,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.35362424607263454,-0.25464664489374855,0.0,0.32891821445584035,-0.34313773993127544,1,31.0,1,1,1.8553567290287059,1.8553567290287059
2016-11-13,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.35362424607263454,-0.2780388427324973,0.0,0.6775997551021603,-0.4433824213576674,1,37.0,1,1,-0.40064941933979387,-0.40064941933979387
2016-11-14,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.34193079747153804,-0.5002647222006116,0.0,-1.360846174830172,-0.1760632708872888,1,9.0,1,1,-1.4594871148221087,-1.4594871148221087
2016-11-15,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.15483561985399308,-0.1961661502968764,0.0,-0.9316996632654704,-0.04240369565209959,1,6.0,1,1,-0.9414325502671049,-0.9414325502671049
2016-11-16,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-0.4822521806846965,-0.7224906016687255,0.0,-1.199916232993409,-0.2651696543774151,1,10.0,1,1,-0.3399092850689727,-0.3399092850689727
2016-11-17,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-0.4705587320836,-0.31312713949062065,0.0,0.8117080399661296,-0.5881802945291225,1,15.0,1,1,-0.2885740748142787,-0.2885740748142787
2016-11-18,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.622573563897855,-0.6172257113943559,0.0,1.0531029527212743,-0.7775313594456407,1,25.0,1,1,1.047708879143787,1.047708879143787
2016-11-19,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.7979752929143032,-1.0499813714112096,0.0,-1.360846174830172,-0.5770419965928566,1,33.0,1,1,1.5708577775408594,1.5708577775408594
2016-11-20,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.35362424607263454,-0.06750906218375799,0.0,0.4898481562926036,-0.4656590172301989,1,29.0,1,1,-0.14123026522828672,-0.14123026522828672
2016-11-21,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.4705587320836,-0.7341867005881001,0.0,-1.360846174830172,-0.32086114405874394,1,11.0,1,1,-1.3528979759726676,-1.3528979759726676
2016-11-22,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.3068504516682483,-0.1961661502968764,0.0,0.43620484234701584,-0.309722846122478,1,27.0,1,1,0.6961998440410347,0.6961998440410347
2016-11-23,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-0.6108801152967585,-0.7341867005881001,1.0,-1.3340245178573782,-0.5102122089752621,1,28.0,1,1,-0.20628098967316616,-0.20628098967316616
2016-11-24,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.6165166949910617,-1.44764873466994,0.0,-1.360846174830172,-1.356722852131461,1,7.0,1,1,-1.1663669829861458,-1.1663669829861458
2016-11-25,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.2891001341603583,-1.1903345584437026,0.0,1.133567923639656,-1.4235526397490554,1,21.0,1,1,0.9078106344038956,0.9078106344038956
2016-11-26,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9733770219307515,-0.9213242832980909,0.0,0.3825615284014281,-1.100541999597348,1,40.0,1,1,1.9012057336073256,1.9012057336073256
2016-11-27,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.704427704105531,-0.8394515908624698,0.0,-1.2267378899662027,-0.4990739110389963,1,42.0,1,1,-0.5213459442134256,-0.5213459442134256
2016-11-28,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.6459604611000482,-0.816059393023721,0.0,-0.4757314947279751,-0.40996752754887,1,22.0,1,1,-1.3050896122240212,-1.3050896122240212
2016-11-29,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.7161211527066275,-0.7809710962655977,0.0,0.16798827261907737,-0.6215951883379198,1,10.0,1,1,-0.6302863140668984,-0.6302863140668984
2016-11-30,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-0.9149097789252687,-1.0733735692499582,0.0,-0.04658498316327337,-0.9223292326170958,1,8.0,1,1,-0.3802720839715184,-0.3802720839715184
2016-12-01,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-0.7745883957121102,-0.5236569200393604,0.0,-0.5293748086735627,-0.7998079553181722,1,11.0,1,1,-0.4899961974930018,-0.4899961974930018
2016-12-02,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.599186666695662,-0.6406179092331047,0.0,0.918994667857305,-0.4879356131027306,1,22.0,1,1,1.1836884055436252,1.1836884055436252
2016-12-03,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.6810408069033378,-0.5938335135556069,0.0,0.43620484234701584,-0.8220845511907037,1,26.0,1,1,2.371060062579678,2.371060062579678
2016-12-04,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.5874932180945655,-0.5821374146362325,0.0,0.570313127210985,-0.6438717842104513,1,25.0,1,1,-0.31169451302059126,-0.31169451302059126
2016-12-05,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.4588652834825035,-0.31312713949062065,0.0,0.6775997551021603,-0.5547654007203252,1,13.0,1,1,-1.2361201694390889,-1.2361201694390889
2016-12-06,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.6810408069033378,-0.45348032652311365,0.0,0.918994667857305,-0.6772866780192487,1,3.0,1,1,-0.7317811190742706,-0.7317811190742706
2016-12-07,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.0669246107395238,-1.143550162766205,0.0,-0.9585213202382643,-0.9111909346808299,1,7.0,1,1,-0.16631006260462577,-0.16631006260462577
2016-12-08,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-0.9382966761274619,-0.8277554919430954,0.0,0.9458163248300988,-1.1228185954698797,1,17.0,1,1,0.00807290352773176,0.00807290352773176
2016-12-09,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.6459604611000482,-0.41839202976499074,0.0,1.0262812957484806,-1.0337122119797535,1,24.0,1,1,1.8381143683324725,1.8381143683324725
2016-12-10,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9499901247285585,-1.0265891735724608,0.0,0.9726379818028925,-0.8332228491269695,1,4.0,1,1,2.602656316476809,2.602656316476809
2016-12-11,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.1487787509471996,-1.1786384595243282,0.0,0.9994596387756868,-1.0671271057885507,1,16.0,1,1,0.21106251354247604,0.21106251354247604
2016-12-12,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-1.1253918537450067,-1.2254228552018258,0.0,0.6507780981293666,-1.1673717872149427,1,14.0,1,1,-1.0303874565863076,-1.0303874565863076
2016-12-13,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.8447490873186895,-0.6640101070718534,0.0,-0.6903047505103258,-1.0782654037248165,1,15.0,1,1,-0.4214186265420747,-0.4214186265420747
2016-12-14,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-0.9967639191329447,-1.1318540638468304,0.0,-1.2803812039117906,-0.8666377429357669,1,10.0,1,1,0.2631814674651807,0.2631814674651807
2016-12-15,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.2189394425537792,-1.2722072508793236,0.0,0.4898481562926036,-1.111680297533614,1,19.0,1,1,0.36859499081260577,0.36859499081260577
2016-12-16,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.3826477229691307,-1.3072955476374468,0.0,0.9458163248300988,-1.2898930645138662,1,14.0,1,1,2.017591668306899,2.017591668306899
2016-12-17,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-1.1604721995482965,-0.9213242832980909,0.0,1.0531029527212743,-1.456967533557853,1,21.0,1,1,3.067416311607092,3.067416311607092
2016-12-18,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.9850704705318482,-0.7107945027493512,0.0,0.6775997551021603,-1.100541999597348,1,20.0,1,1,0.3156922932218906,0.3156922932218906
2016-12-19,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.7745883957121102,-0.6172257113943559,0.0,0.8653513539117176,-0.9334675305533614,1,8.0,1,1,-0.46570014378467334,-0.46570014378467334
2016-12-20,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.8213621901164965,-0.7575788984268489,0.0,-0.42208818078238736,-0.7998079553181722,1,14.0,1,1,0.2874775211735091,0.2874775211735091
2016-12-21,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-0.7161211527066275,-0.4651764254424883,0.0,0.731243069047748,-0.8777760408720325,1,8.0,1,1,0.8866495553676095,0.8866495553676095
2016-12-22,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-0.23668976006166903,-0.09090126002250676,0.0,-0.6903047505103258,-0.7218398697643118,1,27.0,1,1,2.0340502853351214,2.0340502853351214
2016-12-23,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.3068504516682483,-0.16107785353875306,1.0,-0.2075149250000366,-0.5102122089752621,1,12.0,1,1,1.5195225672861654,1.5195225672861654
2016-12-24,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9382966761274619,-1.0616774703305838,0.0,0.918994667857305,-0.855499444999501,1,18.0,1,1,1.769928669215551,1.769928669215551
2016-12-25,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.172165648149393,-1.2254228552018258,0.0,-0.10022829710886111,-0.955744126425893,1,24.0,1,1,0.01708595570985361,0.01708595570985361
2016-12-28,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.242326339755972,-1.3540799433149444,0.0,1.0531029527212743,-1.2342015748325375,1,17.0,1,1,1.8996382462713044,1.8996382462713044
2017-01-05,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.1604721995482965,-1.2371189541212002,0.0,1.0531029527212743,-1.044850509916019,1,7.0,1,1,-1.3305612814343657,-1.3305612814343657
2017-01-06,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.4177280687724203,-1.424256536831191,0.0,0.9994596387756868,-1.2898930645138662,1,19.0,1,1,0.004937928855689377,0.004937928855689377
2017-01-07,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-1.4645018631768065,-1.4359526357505656,0.0,0.9726379818028925,-1.4458292356215872,1,36.0,1,1,0.8360980887809261,0.8360980887809261
2017-01-08,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.4878887603789996,-1.751747306573675,0.0,-1.360846174830172,-1.2787547665776005,1,34.0,1,1,-0.3395174132349674,-0.3395174132349674
2017-01-10,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-0.9967639191329447,-0.9681086789755886,0.0,1.0262812957484806,-1.0671271057885507,1,8.0,1,1,-1.1957573705365432,-1.1957573705365432
2017-01-11,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.1370853023461032,-1.1669423606049538,0.0,1.0531029527212743,-1.0225739140434875,1,15.0,1,1,-0.8563963622879552,-0.8563963622879552
2017-01-12,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.242326339755972,-1.0382852724918352,0.0,0.8385296969389233,-1.3789994480039924,1,8.0,1,1,-0.8708956201461513,-0.8708956201461513
2017-01-13,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.2189394425537792,-0.9681086789755886,0.0,0.43620484234701584,-1.301031362450132,1,25.0,1,1,0.7796685446841632,0.7796685446841632
2017-01-14,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-1.6632904893954479,-1.7166590098155516,0.0,-0.5025531517007689,-1.6017654067293081,1,34.0,1,1,1.2534415919965682,1.2534415919965682
2017-01-15,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.8620791156140892,-1.9037965925255427,0.0,0.8117080399661296,-1.7131483860919656,1,20.0,1,1,-0.8399377452597327,-0.8399377452597327
2017-01-16,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-1.5697429005866756,-1.5178253281861864,0.0,1.133567923639656,-1.6797334922831684,1,12.0,1,1,-1.4054088017293775,-1.4054088017293775
2017-01-17,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.3124870313625514,-1.1786384595243282,0.0,1.079924609694068,-1.3789994480039924,1,4.0,1,1,-0.8544370031179288,-0.8544370031179288
2017-01-18,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.2657132369581652,-1.2488150530405746,0.0,1.079924609694068,-1.3344462562589294,1,7.0,1,1,-0.4147568053639846,-0.4147568053639846
2017-01-19,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.1955525453515858,-1.1786384595243282,0.0,0.14116661564628338,-1.1896483830874742,1,9.0,1,1,-0.42494547304812236,-0.42494547304812236
2017-01-20,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.5931297977888685,-2.0090614827999125,0.0,-1.360846174830172,-1.2119249789600057,1,23.0,1,1,0.8172882407486718,0.8172882407486718
2017-01-21,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-1.2540197883570687,-1.1669423606049538,0.0,1.1603895806124498,-1.3233079583226637,1,41.0,1,1,1.7746311312236145,1.7746311312236145
2017-01-22,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.242326339755972,-0.9447164811368396,0.0,1.133567923639656,-1.356722852131461,1,28.0,1,1,-0.5264402780554945,-0.5264402780554945
2017-01-23,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-1.4761953117779032,-1.5295214271055608,0.0,0.4898481562926036,-1.4346909376853214,1,15.0,1,1,-1.4218674187576001,-1.4218674187576001
2017-01-24,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.6515970407943514,-1.5529136249443098,0.0,1.1603895806124498,-1.6685951943469026,1,7.0,1,1,-0.7317811190742706,-0.7317811190742706
2017-01-25,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.4878887603789996,-1.3423838443955702,0.0,1.2140328945580372,-1.5906271087930421,1,17.0,1,1,-0.3305043610528456,-0.3305043610528456
2017-01-27,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.9149097789252687,-0.5821374146362325,0.0,0.03387998775510812,-1.301031362450132,1,25.0,1,1,1.2828319795469656,1.2828319795469656
2017-01-28,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9616835733296549,-0.8628437887012188,0.0,1.079924609694068,-0.9446058284896273,1,39.0,1,1,2.0485495431933174,2.0485495431933174
2017-01-29,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.0084573677340412,-1.0499813714112096,0.0,-0.5830181226191504,-0.9223292326170958,1,23.0,1,1,-0.1243797763660589,-0.1243797763660589
2017-01-30,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.6342670124989517,-0.17277395245812766,0.0,0.7580647260205421,-0.7107015718280459,1,10.0,1,1,-1.3258588194263021,-1.3258588194263021
2017-01-31,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.2540197883570687,-1.283903349798698,0.0,1.133567923639656,-1.1450951913424112,1,11.0,1,1,-0.7031744751918838,-0.7031744751918838
2017-02-01,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.242326339755972,-1.2137267562824514,0.0,0.570313127210985,-1.2119249789600057,1,6.0,1,1,-0.5186028413753885,-0.5186028413753885
2017-02-02,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.4177280687724203,-1.3189916465568214,0.0,1.2140328945580372,-1.356722852131461,1,10.0,1,1,-0.5311427400635581,-0.5311427400635581
2017-02-03,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.0786180593406205,-0.8511476897818444,0.0,1.2140328945580372,-1.3455845541951952,1,10.0,1,1,0.788681596866285,0.788681596866285
2017-02-04,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9850704705318482,-0.8862359865399675,0.0,1.2140328945580372,-0.9668824243621588,1,35.0,1,1,1.8655453967128435,1.8655453967128435
2017-02-05,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.1020049565428136,-1.2955994487180724,0.0,-0.6903047505103258,-1.0782654037248165,1,20.0,1,1,-0.6330294169049355,-0.6330294169049355
2017-02-06,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.9266032275263655,-0.6172257113943559,0.0,0.2752749005102526,-1.0894037016610825,1,16.0,1,1,-1.3697484648348954,-1.3697484648348954
2017-02-07,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.2891001341603583,-1.283903349798698,0.0,1.1872112375852435,-1.2119249789600057,1,12.0,1,1,-0.8270059747375579,-0.8270059747375579
2017-02-08,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.2072459939526825,-1.1669423606049538,0.0,1.1872112375852435,-1.2453398727688032,1,18.0,1,1,-0.3406930287369833,-0.3406930287369833
2017-02-10,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.4411149659746134,-1.3657760422343188,0.0,-0.2879798959184181,-1.2898930645138662,1,34.0,1,1,1.0853285752082955,1.0853285752082955
2017-02-11,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-1.4645018631768065,-1.2722072508793236,1.0,0.5971347841837789,-1.6351803005381051,1,26.0,1,1,1.7142828687867986,1.7142828687867986
2017-02-12,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.3592608257669376,-1.143550162766205,0.0,1.1872112375852435,-1.501520725302916,1,20.0,1,1,-0.2905334339843052,-0.2905334339843052
2017-02-13,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-1.2072459939526825,-1.0733735692499582,0.0,0.7848863829933358,-1.3455845541951952,1,14.0,1,1,-1.2133916030667815,-1.2133916030667815
2017-02-14,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.2306328911548756,-1.0733735692499582,0.0,1.0262812957484806,-1.2230632768962717,1,12.0,1,1,-0.5503444599298176,-0.5503444599298176
2017-02-15,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.1838590967504894,-0.956412580056214,0.0,1.294497865476419,-1.3233079583226637,1,8.0,1,1,0.011207878199774143,0.011207878199774143
2017-02-16,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-1.090311507941717,-0.8511476897818444,0.0,1.294497865476419,-1.3121696603863977,1,6.0,1,1,0.026882751559986057,0.026882751559986057
2017-02-17,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-0.40039804047702077,-0.044116864345008805,0.0,0.8385296969389233,-0.9223292326170958,1,19.0,1,1,1.2264024354502028,1.2264024354502028
2017-02-18,air_2c505f9ad67d4635,0,0,1,0,0,0,0,-0.9967639191329447,-1.202030657363077,0.0,-0.5830181226191504,-0.7441164656368433,1,43.0,1,1,1.954500303032046,1.954500303032046
2017-02-19,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-1.2189394425537792,-1.1084618660080816,0.0,1.2140328945580372,-1.2787547665776005,1,15.0,1,1,-0.12046105802600593,-0.12046105802600593
2017-02-20,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-0.7862818443132067,-0.1493817546193789,0.0,0.14116661564628338,-1.256478170705069,1,7.0,1,1,-1.3991388523852928,-1.3991388523852928
2017-02-21,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.2306328911548756,-1.2955994487180724,0.0,1.2408545515308311,-1.055988807852285,1,10.0,1,1,-0.5001848651771396,-0.5001848651771396
2017-02-22,air_2c505f9ad67d4635,0,0,0,0,0,0,1,-1.1253918537450067,-1.2137267562824514,0.0,-0.2075149250000366,-1.3344462562589294,1,17.0,1,1,-0.009169457168501345,-0.009169457168501345
2017-02-23,air_2c505f9ad67d4635,0,0,0,0,1,0,0,-0.493945629285793,-0.5470491178781092,0.0,-0.9585213202382643,-0.5213505069115277,1,11.0,1,1,-0.08401697746351323,-0.08401697746351323
2017-02-24,air_2c505f9ad67d4635,1,0,0,0,0,0,0,-1.0786180593406205,-1.1318540638468304,0.0,-0.42208818078238736,-0.8777760408720325,1,12.0,1,1,1.3737462450361948,1.3737462450361948
2017-02-26,air_2c505f9ad67d4635,0,0,0,1,0,0,0,-0.9382966761274619,-0.7926671951849722,0.0,0.8921730108845113,-1.0894037016610825,1,12.0,1,1,0.10721647753107211,0.10721647753107211
2017-02-27,air_2c505f9ad67d4635,0,1,0,0,0,0,0,-1.2189394425537792,-1.3189916465568214,0.0,-0.824413035374295,-0.9780207222984247,1,8.0,1,1,-1.048021689116546,-1.048021689116546
2017-02-28,air_2c505f9ad67d4635,0,0,0,0,0,1,0,-1.300793582761455,-1.2722072508793236,0.0,0.9994596387756868,-1.100541999597348,1,10.0,1,1,-0.3802720839715184,-0.3802720839715184
