visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,total_area_visitors,total_genre_visitors
2016-12-08,air_a239a44805932bab,0,0,0,0,1,0,0,-0.9245455153264531,-0.8917481109820915,0.0,-0.3882772464598564,-0.9565338303149235,1,22.0,1,1,-0.02527475088309586,-0.025274750883096084
2016-12-09,air_a239a44805932bab,1,0,0,0,0,0,0,-0.7695549827321102,-0.6725883568944403,0.0,-0.843342707325344,-0.9225209809411826,1,37.0,1,1,1.6958983782111783,1.6958983782111783
2016-12-10,air_a239a44805932bab,0,0,1,0,0,0,0,-1.0241822862799592,-1.0900355075375852,0.0,-0.843342707325344,-0.8771705151095279,1,28.0,1,1,2.4149580730426403,2.4149580730426408
2016-12-11,air_a239a44805932bab,0,0,0,1,0,0,0,-1.0131115339517918,-1.267450546560922,0.0,-0.9191869508029252,-0.7978071999041324,1,7.0,1,1,0.1656390994104446,0.1656390994104444
2016-12-12,air_a239a44805932bab,0,1,0,0,0,0,0,-1.1459605618898001,-0.9961098986428778,0.0,0.11735104339068522,-1.0585723784361463,1,28.0,1,1,-1.0019575757438723,-1.0019575757438728
2016-12-13,air_a239a44805932bab,0,0,0,0,0,1,0,-0.8027672397166123,-0.6204074630640471,0.0,-0.868624121817871,-0.9338585973990962,1,20.0,1,1,-0.429216024863251,-0.4292160248632513
2016-12-15,air_a239a44805932bab,0,0,0,0,1,0,0,-1.2566680851714735,-1.3405037979234722,0.0,-0.843342707325344,-1.1379356936415417,1,23.0,1,1,0.31380004114404164,0.3138000411440415
2016-12-16,air_a239a44805932bab,1,0,0,0,0,0,0,-1.3452341037968123,-1.43442940681818,0.0,-0.7674984638477627,-1.1492733100994554,1,25.0,1,1,1.8646986551116445,1.8646986551116447
2016-12-17,air_a239a44805932bab,0,0,1,0,0,0,0,-0.8691917536856163,-0.9543651835785633,0.0,-0.9191869508029252,-0.8204824328199597,1,32.0,1,1,2.852069707112407,2.852069707112407
2016-12-18,air_a239a44805932bab,0,0,0,1,0,0,0,-0.5038569268560938,-0.5056094966371822,0.0,-0.6158099768926001,-0.7978071999041324,1,21.0,1,1,0.26404450100962473,0.26404450100962457
2016-12-19,air_a239a44805932bab,0,1,0,0,0,0,0,-0.47064466987159187,-0.4221200665085534,0.0,0.2690395303458479,-0.650418185951255,1,30.0,1,1,-0.4708632547535407,-0.470863254753541
2016-12-20,air_a239a44805932bab,0,0,0,0,0,1,0,-0.7363427257476082,-0.8395672171516984,0.0,-0.893905536310398,-0.5143667884562912,1,30.0,1,1,0.2375082129379357,0.23750821293793553
2016-12-22,air_a239a44805932bab,0,0,0,0,1,0,0,-0.1938758616674082,0.4336465923098937,0.0,-0.9191869508029252,-1.0472347619782327,1,26.0,1,1,1.8801781564867963,1.8801781564867965
2016-12-23,air_a239a44805932bab,1,0,0,0,0,0,0,-0.47064466987159187,-0.45342860280678915,1.0,-0.7422170493552356,-0.4123282403350684,1,34.0,1,1,1.396259458735023,1.396259458735023
2016-12-24,air_a239a44805932bab,0,0,1,0,0,0,0,-0.957757772310955,-1.121344043835821,0.0,-0.7169356348627085,-0.8544952821937006,1,33.0,1,1,1.6317690153712632,1.6317690153712632
2016-12-25,air_a239a44805932bab,0,0,0,1,0,0,0,-1.2013143235306367,-1.3091952616252365,0.0,-0.843342707325344,-1.0812476113519736,1,31.0,1,1,-0.01679788108241742,-0.016797881082417646
2016-12-26,air_a239a44805932bab,0,1,0,0,0,0,0,-1.1238190572334652,-1.1630887589001357,0.0,-0.868624121817871,-1.2172990088469373,1,25.0,1,1,-0.14874220232776006,-0.1487422023277603
2016-12-27,air_a239a44805932bab,0,0,0,0,0,1,0,-0.9245455153264531,-1.121344043835821,0.0,-0.9191869508029252,-0.6390805694933414,1,33.0,1,1,0.604224971706416,0.6042249717064159
2016-12-29,air_a239a44805932bab,0,0,0,0,1,0,0,-1.0906068002489633,-0.7560777870230693,1.0,0.24375811585332063,-1.1265980771836281,1,55.0,1,1,1.336921370130274,1.336921370130274
2016-12-30,air_a239a44805932bab,1,0,0,0,0,0,0,-1.1570313142179673,-1.2987590828591578,1.0,-0.7927798783402897,-1.0245595290624052,1,32.0,1,1,0.5758458858519707,0.5758458858519706
2017-01-05,air_a239a44805932bab,0,0,0,0,1,0,0,-1.1238190572334652,-1.2048334739644502,0.0,-0.8180612928328168,-0.9451962138570098,1,16.0,1,1,-1.2842741960621196,-1.28427419606212
2017-01-06,air_a239a44805932bab,1,0,0,0,0,0,0,-1.2898803421559755,-1.43442940681818,0.0,-0.9191869508029252,-1.0925852278098873,1,34.0,1,1,-0.028223227335505748,-0.028223227335505977
2017-01-07,air_a239a44805932bab,0,0,1,0,0,0,0,-1.079536047920796,-1.016982256175035,0.0,0.041506799913104006,-1.1039228442678009,1,30.0,1,1,0.7534915921096667,0.7534915921096667
2017-01-08,air_a239a44805932bab,0,0,0,1,0,0,0,-1.1016775525771305,-1.1109078650697426,0.0,-0.28715158848974803,-1.19462377593111,1,31.0,1,1,-0.35218707754404255,-0.3521870775440428
2017-01-09,air_a239a44805932bab,0,1,0,0,0,0,0,-0.8249087443729469,-0.850003395917777,1.0,-0.9191869508029252,-0.6730934188670823,1,36.0,1,1,-1.230464500805639,-1.2304645008056394
2017-01-10,air_a239a44805932bab,0,0,0,0,0,1,0,-0.8138379920447796,-0.6934607144265976,0.0,0.29432094483837484,-0.9225209809411826,1,27.0,1,1,-1.157489708608494,-1.1574897086084945
2017-01-12,air_a239a44805932bab,0,0,0,0,1,0,0,-1.1016775525771305,-1.236142010262686,0.0,-0.893905536310398,-0.9338585973990962,1,11.0,1,1,-0.8519538362275192,-0.8519538362275195
2017-01-13,air_a239a44805932bab,1,0,0,0,0,0,0,-1.4448708747503183,-1.3718123342217081,0.0,-0.9191869508029252,-1.262649474678592,1,24.0,1,1,0.7004190159662886,0.7004190159662885
2017-01-14,air_a239a44805932bab,0,0,1,0,0,0,0,-1.6773566736418328,-1.8101318423970105,0.0,-0.9191869508029252,-1.4553889544631238,1,20.0,1,1,1.1460075198367334,1.1460075198367334
2017-01-15,air_a239a44805932bab,0,0,0,1,0,0,0,-1.4780831317348204,-1.601408267075438,0.0,-0.868624121817871,-1.4327137215472967,1,29.0,1,1,-0.8228376312599714,-0.8228376312599718
2017-01-16,air_a239a44805932bab,0,1,0,0,0,0,0,-1.2345265805151386,-1.3091952616252365,0.0,-0.8180612928328168,-1.0925852278098873,1,30.0,1,1,-1.3546690713634055,-1.354669071363406
2017-01-17,air_a239a44805932bab,0,0,0,0,0,1,0,-1.2345265805151386,-1.350939976689551,0.0,-0.893905536310398,-1.0472347619782327,1,23.0,1,1,-0.8364743348523672,-0.8364743348523676
2017-01-19,air_a239a44805932bab,0,0,0,0,1,0,0,-1.1348898095616327,-1.236142010262686,0.0,-0.9191869508029252,-1.0132219126044917,1,26.0,1,1,-0.4325330608722121,-0.4325330608722124
2017-01-20,air_a239a44805932bab,1,0,0,0,0,0,0,-1.2898803421559755,-1.1735249376662142,0.0,0.3196023593309021,-1.2513118582206781,1,21.0,1,1,0.7358007333952074,0.7358007333952072
2017-01-21,air_a239a44805932bab,0,0,1,0,0,0,0,-1.1127483049052982,-1.288322904093079,0.0,-0.7674984638477627,-1.0925852278098873,1,44.0,1,1,1.6361917300498778,1.636191730049878
2017-01-22,air_a239a44805932bab,0,0,0,1,0,0,0,-1.2898803421559755,-1.3091952616252365,0.0,-0.565247147907546,-1.2966623240523327,1,29.0,1,1,-0.5279899860189823,-0.5279899860189826
2017-01-23,air_a239a44805932bab,0,1,0,0,0,0,0,-1.4227293700939838,-1.6222806246075951,0.0,-0.565247147907546,-1.2513118582206781,1,19.0,1,1,-1.3701485727385576,-1.370148572738558
2017-01-24,air_a239a44805932bab,0,0,0,0,0,1,0,-1.500224636391155,-1.6953338759701455,0.0,-0.7422170493552356,-1.3873632557156421,1,40.0,1,1,-0.7211151936518302,-0.7211151936518305
2017-01-26,air_a239a44805932bab,0,0,0,0,1,0,0,-1.3230925991404776,-1.1109078650697426,0.0,0.4207280173010103,-1.3760256392577284,1,19.0,1,1,-0.21102876738491902,-0.21102876738491927
2017-01-27,air_a239a44805932bab,1,0,0,0,0,0,0,-1.1127483049052982,-0.5056094966371822,0.0,-0.5905285624000731,-1.5007394202947786,1,29.0,1,1,1.1736494865780762,1.1736494865780762
2017-01-28,air_a239a44805932bab,0,0,1,0,0,0,0,-1.2566680851714735,-1.3822485129877868,0.0,-0.31243300298227517,-1.2172990088469373,1,45.0,1,1,1.8938148600791922,1.8938148600791922
2017-01-29,air_a239a44805932bab,0,0,0,1,0,0,0,-1.1348898095616327,-0.8291310383856196,0.0,0.5471350897636457,-1.3420127898839873,1,41.0,1,1,-0.14984788099741378,-0.14984788099741403
2017-01-30,air_a239a44805932bab,0,1,0,0,0,0,0,-0.9909700292954571,-1.0587269712393494,0.0,-0.9191869508029252,-0.843157665735787,1,17.0,1,1,-1.2798514813835047,-1.2798514813835051
2017-01-31,air_a239a44805932bab,0,0,0,0,0,1,0,-1.3452341037968123,-1.4866103006485731,0.0,-0.7422170493552356,-1.0699099948940598,1,27.0,1,1,-0.69421034602359,-0.6942103460235903
2017-02-02,air_a239a44805932bab,0,0,0,0,1,0,0,-1.3452341037968123,-1.3300676191573937,0.0,-0.7674984638477627,-1.2513118582206781,1,29.0,1,1,-0.5324127006975972,-0.5324127006975975
2017-02-03,air_a239a44805932bab,1,0,0,0,0,0,0,-0.9909700292954571,-1.152652580134057,0.0,-0.6916542203701814,-0.8885081315674416,1,24.0,1,1,0.708895885766967,0.7088958857669669
2017-02-04,air_a239a44805932bab,0,0,1,0,0,0,0,-0.9798992769672898,-0.9021842897481701,0.0,0.6735421622262812,-1.1039228442678009,1,45.0,1,1,1.7216975471697649,1.7216975471697649
2017-02-06,air_a239a44805932bab,0,1,0,0,0,0,0,-0.9466870199827879,-1.037854613707192,0.0,-0.9191869508029252,-0.9565338303149235,1,20.0,1,1,-1.3211301517172431,-1.3211301517172436
2017-02-07,air_a239a44805932bab,0,0,0,0,0,1,0,-1.3452341037968123,-1.5909720883093592,0.0,-0.843342707325344,-1.1152604607257144,1,33.0,1,1,-0.8106751658937806,-0.8106751658937811
2017-02-09,air_a239a44805932bab,0,0,0,0,1,0,0,-1.300951094484143,-1.4239932280521013,0.0,-0.9191869508029252,-1.0925852278098873,1,35.0,1,1,-0.66140854549053,-0.6614085454905303
2017-02-10,air_a239a44805932bab,1,0,0,0,0,0,0,-1.1459605618898001,-1.2778867253270005,0.0,-0.4388400754449106,-1.0812476113519736,1,24.0,1,1,0.987895470076253,0.987895470076253
2017-02-11,air_a239a44805932bab,0,0,1,0,0,0,0,-1.3341633514686448,-1.43442940681818,1.0,-0.6158099768926001,-1.2059613923890238,1,42.0,1,1,1.5794335583409875,1.5794335583409875
2017-02-12,air_a239a44805932bab,0,0,0,1,0,0,0,-1.1459605618898001,-1.2987590828591578,0.0,-0.6410913913851273,-1.0245595290624052,1,20.0,1,1,-0.306117132975138,-0.30611713297513826
2017-02-13,air_a239a44805932bab,0,1,0,0,0,0,0,-1.2677388374996408,-1.4448655855842585,0.0,-0.9191869508029252,-1.0585723784361463,1,25.0,1,1,-1.1740748886532997,-1.1740748886533001
2017-02-14,air_a239a44805932bab,0,0,0,0,0,1,0,-1.2788095898278082,-1.3926846917538653,0.0,-0.41355866095238347,-1.1492733100994554,1,39.0,1,1,-0.5504721189686077,-0.550472118968608
2017-02-16,air_a239a44805932bab,0,0,0,0,1,0,0,-0.9356162676546204,-0.5577903904675754,0.0,1.457266011494621,-1.0472347619782327,1,32.0,1,1,-0.00758389216863651,-0.007583892168636735
2017-02-17,air_a239a44805932bab,1,0,0,0,0,0,0,-0.8802625060137836,-0.6099712842979685,0.0,-0.7169356348627085,-1.1265980771836281,1,27.0,1,1,1.120576910434698,1.120576910434698
2017-02-18,air_a239a44805932bab,0,0,1,0,0,0,0,-1.3230925991404776,-1.43442940681818,0.0,-0.4388400754449106,-1.2172990088469373,1,38.0,1,1,1.8053605665068955,1.8053605665068955
2017-02-19,air_a239a44805932bab,0,0,0,1,0,0,0,-1.4116586177658164,-1.4970464794146516,0.0,-0.3882772464598564,-1.2286366253048508,1,35.0,1,1,-0.1461622854319014,-0.14616228543190166
2017-02-20,air_a239a44805932bab,0,1,0,0,0,0,0,-0.9909700292954571,-0.8813119322160128,0.0,-0.9191869508029252,-0.9565338303149235,1,28.0,1,1,-1.348772118458586,-1.3487721184585864
2017-02-21,air_a239a44805932bab,0,0,0,0,0,1,0,-1.2898803421559755,-1.455301764350337,0.0,-0.843342707325344,-1.1152604607257144,1,28.0,1,1,-0.5032964957300495,-0.5032964957300498
2017-02-23,air_a239a44805932bab,0,0,0,0,1,0,0,-0.8581210013574491,-0.3699391726781603,0.0,-0.5905285624000731,-0.8318200492778733,1,32.0,1,1,-0.11188624667263641,-0.11188624667263666
2017-02-24,air_a239a44805932bab,1,0,0,0,0,0,0,-1.2898803421559755,-1.4448655855842585,0.0,-0.7927798783402897,-1.1832861594731963,1,23.0,1,1,1.259155303697963,1.259155303697963
2017-02-25,air_a239a44805932bab,0,0,1,0,0,0,0,-1.3341633514686448,-1.3405037979234722,0.0,-0.33771441747480224,-1.2966623240523327,1,37.0,1,1,2.124164582923715,2.124164582923715
2017-02-26,air_a239a44805932bab,0,0,0,1,0,0,0,-1.2013143235306367,-1.3718123342217081,0.0,-0.843342707325344,-0.9225209809411826,1,29.0,1,1,0.06797081692436696,0.06797081692436674
2017-02-27,air_a239a44805932bab,0,1,0,0,0,0,0,-1.3120218468123102,-1.3405037979234722,0.0,-0.23658875950469385,-1.3193375569681602,1,32.0,1,1,-1.018542755788678,-1.0185427557886784
2017-02-28,air_a239a44805932bab,0,0,0,0,0,1,0,-1.4005878654376491,-1.2778867253270005,0.0,1.7859243998974728,-1.5007394202947786,1,25.0,1,1,-0.3905172714253711,-0.39051727142537146
