visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-06-11,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.0473385609274404,1.1828246890776724,0.0,1.3567684839888476,0.7776399599073012,1,6.0,1,1,-0.46869478601238995,-0.4686947860123899
2016-06-13,air_2aab19554f91ff82,0,1,0,0,0,0,0,0.5831837836473408,0.38281644494587774,0.0,-1.2715107833476873,0.8254647826851886,1,20.0,1,1,-1.3801662477314411,-1.3801662477314407
2016-06-14,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.8842571526938917,0.8203209534554529,0.0,0.005783813862591435,0.8374209883796602,1,38.0,1,1,-1.1020775040655135,-1.1020775040655133
2016-06-15,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.7086310207500705,0.3203158008730813,0.0,-1.2715107833476873,0.9808954567133219,1,39.0,1,1,-1.0426119865520447,-1.0426119865520445
2016-06-16,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.871712428983619,0.5953186347933855,0.0,-1.2715107833476873,0.9928516624077934,1,45.0,1,1,-1.113071129152037,-1.113071129152037
2016-06-17,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.135151626899351,1.1953248178922316,0.0,0.7426845430223674,0.956983045324378,1,41.0,1,1,-0.5571434969357847,-0.5571434969357846
2016-06-18,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.4487697196561748,1.6703297128454846,0.0,1.995415782593987,1.1602385421303987,1,14.0,1,1,-0.46619623485636186,-0.4661962348563618
2016-06-20,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.147696350609624,1.1453243026339945,0.0,0.17772731733320593,1.0765451022690957,1,58.0,1,1,-1.3496839236278981,-1.349683923627898
2016-06-21,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.9469807712452565,0.7578203093826564,0.0,-0.6574268423812072,1.1721947478248702,1,16.0,1,1,-1.1363076549030984,-1.1363076549030982
2016-06-22,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.9469807712452565,0.5328179907205891,0.0,-1.2715107833476873,1.1602385421303987,1,37.0,1,1,-1.0743435862336015,-1.0743435862336013
2016-06-23,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.9846149423760755,0.9078218551573678,0.0,-0.46091998127193357,1.1961071592138137,1,24.0,1,1,-1.0700960492683538,-1.0700960492683536
2016-06-24,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.9469807712452565,0.7078197941244194,0.0,-1.2715107833476873,1.1363261307414547,1,44.0,1,1,-0.5788808919932292,-0.5788808919932291
2016-06-25,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.2856883114226263,1.1328241738194351,0.0,-1.2715107833476873,1.2558881876861725,1,4.0,1,1,-0.41697477708260827,-0.4169747770826082
2016-06-27,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.1602410743198968,1.1578244314485535,0.0,1.2830784110728701,1.1363261307414547,1,16.0,1,1,-1.2952155084264856,-1.2952155084264854
2016-06-28,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.49537071767543017,0.3953165737604372,0.0,-1.2715107833476873,0.6819903143515272,1,31.0,1,1,-1.14979983114565,-1.1497998311456499
2016-06-29,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.7964440867219811,0.570318377164267,0.0,-1.2715107833476873,0.9211144282409629,1,45.0,1,1,-0.9734021195300663,-0.9734021195300661
2016-06-30,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.9846149423760755,0.9328221127864866,0.0,-1.1241306375157323,1.0406764851856807,1,34.0,1,1,-0.9489163182009909,-0.9489163182009908
2016-07-01,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.3107777588431726,1.3703266212960619,0.0,-0.19072304724668218,1.2678443933806445,1,42.0,1,1,1.6108493411497982,1.610849341149798
2016-07-02,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.4864038907869939,1.5203281670707731,0.0,0.423360893719798,1.4352312731032493,1,2.0,1,1,1.7152887794717728,1.7152887794717724
2016-07-04,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.5867616804691778,1.7703307433619584,0.0,0.4724876089971162,1.4591436844921932,1,27.0,1,1,-0.09541124330179172,-0.09541124330179172
2016-07-05,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.8215335341425269,0.7453201805680973,0.0,-1.2715107833476873,1.0526326908801522,1,28.0,1,1,0.3425847743499343,0.34258477434993423
2016-07-06,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.9971596660863487,0.9078218551573678,0.0,-0.26441312016265994,1.0885013079635677,1,38.0,1,1,0.6444097539981288,0.6444097539981287
2016-07-07,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.5365827856280856,2.1328344789841784,0.0,1.8725989944006913,1.2558881876861725,1,40.0,1,1,0.6004352536520343,0.6004352536520342
2016-07-08,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.2731435877123536,1.2703255907795874,0.0,-0.7556802729358439,1.2798005990751165,1,54.0,1,1,1.475427868493075,1.4754278684930748
2016-07-09,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.9093466001144376,0.657819278866182,0.0,-1.2715107833476873,1.0645888965746242,1,4.0,1,1,1.6750621058597204,1.67506210585972
2016-07-11,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.6118511278897236,1.732830356918281,0.0,1.7989089214847134,1.30371301046406,1,23.0,1,1,-0.12864197367696545,-0.12864197367696545
2016-07-12,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.498948614497267,1.5203281670707731,0.0,0.2759807478878426,1.578705741436911,1,44.0,1,1,0.3525789789740467,0.3525789789740466
2016-07-13,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.2480541402918077,0.9953227568592832,0.0,-1.2715107833476873,1.4471874787977212,1,43.0,1,1,0.40080101628538906,0.40080101628538894
2016-07-14,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.3484119299739912,1.657829584030925,0.0,-0.3135398354399783,1.1841509535193422,1,41.0,1,1,0.5447175628726076,0.5447175628726075
2016-07-15,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.8842571526938917,0.5453181195351485,0.0,-1.2715107833476873,1.1482823364359267,1,29.0,1,1,1.3340098730618846,1.3340098730618843
2016-07-16,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.1226069031890782,1.007822885673842,0.0,-0.8784970611291401,1.0406764851856807,1,15.0,1,1,1.6358348527100792,1.6358348527100788
2016-07-18,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.6996641938616341,1.732830356918281,1.0,0.5707410395517531,1.626530564214798,1,3.0,1,1,0.0012826864364957702,0.001282686436495753
2016-07-19,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.5240380619178129,1.582828811143569,0.0,0.2514173902491835,1.4710998901866648,1,22.0,1,1,0.11821488053861087,0.11821488053861084
2016-07-20,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.3985908248150833,1.2828257195941464,0.0,-0.14159633196936394,1.4232750674087777,1,34.0,1,1,0.439028848972619,0.4390288489726189
2016-07-21,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.8340782578528,0.5828185059788266,0.0,-1.2715107833476873,1.1363261307414547,1,40.0,1,1,0.5861935120626741,0.586193512062674
2016-07-22,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.7838993630117079,0.38281644494587774,0.0,-1.2715107833476873,1.0765451022690957,1,54.0,1,1,1.3764852427143623,1.3764852427143621
2016-07-23,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.9093466001144376,0.9328221127864866,0.0,-0.9276237764064584,1.0048078681022654,1,5.0,1,1,1.5871131051675311,1.587113105167531
2016-07-25,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.1978752454507158,1.0328231433029607,0.0,-1.0750039222384138,1.1602385421303987,1,53.0,1,1,-0.03244775416988359,-0.032447754169883596
2016-07-26,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.0849727320582592,0.9703224992301642,0.0,-1.2469474257090283,1.1961071592138137,1,36.0,1,1,0.45501957637119883,0.4550195763711987
2016-07-27,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.17278579803017,0.9578223704156051,0.0,-1.1978207104317098,1.3156692161585315,1,21.0,1,1,0.5906909041435247,0.5906909041435245
2016-07-28,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.4236802722356292,1.4328272653688583,0.0,0.005783813862591435,1.4232750674087777,1,37.0,1,1,0.7408538286208135,0.7408538286208134
2016-07-29,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.5114933382075397,1.5953289399581285,0.0,1.5532753450981214,1.3754502446308903,1,74.0,1,1,1.5408899087810113,1.540889908781011
2016-07-30,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.5114933382075397,1.657829584030925,0.0,1.381331841627507,1.2798005990751165,1,4.0,1,1,1.6198441253114992,1.619844125311499
2016-08-01,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.5365827856280856,1.482827780627095,0.0,-0.8048069882131624,1.578705741436911,1,28.0,1,1,-0.06892660104789386,-0.06892660104789386
2016-08-02,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.3484119299739912,1.22032507552135,0.0,-0.8539337034904808,1.3276254218530035,1,26.0,1,1,0.1684357587747757,0.16843575877477565
2016-08-03,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.461314443366448,1.5453284246998915,0.0,-0.26441312016265994,1.4352312731032493,1,49.0,1,1,0.4695111730761618,0.4695111730761617
2016-08-04,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.6243958515999966,1.6703297128454846,0.0,0.8163746159383451,1.554793330047967,1,42.0,1,1,0.55471176749672,0.5547117674967199
2016-08-05,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.6996641938616341,1.7203302281037214,0.0,1.381331841627507,1.578705741436911,1,53.0,1,1,1.2615518895370696,1.2615518895370694
2016-08-06,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.7498430887027263,1.8203312586201963,0.0,0.890064688854323,1.7221802097705723,1,8.0,1,1,1.0986463541640374,1.0986463541640372
2016-08-08,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.6745747464410883,1.6953299704746034,0.0,-0.14159633196936394,1.6623991812982135,1,26.0,1,1,-0.05643384526775335,-0.05643384526775336
2016-08-09,air_2aab19554f91ff82,0,0,0,0,0,1,0,2.1010953525903684,2.2578357671297713,0.0,0.7181211853837083,1.7102240040761003,1,37.0,1,1,0.5032416136825412,0.5032416136825411
2016-08-10,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.7498430887027263,1.7953310009910775,0.0,-0.06790625905338614,1.7460926211595158,1,28.0,1,1,1.1785999911569367,1.1785999911569365
2016-08-12,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.4487697196561748,1.532828295885332,0.0,0.07947388677856901,1.5308809186590235,1,5.0,1,1,0.6786399048357138,0.6786399048357137
2016-08-13,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.4236802722356292,1.5203281670707731,1.0,0.4970509666357756,1.4232750674087777,1,10.0,1,1,0.79032514151017,0.7903251415101697
2016-08-16,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.4738591670767207,1.682829841660044,0.0,-0.7556802729358439,1.4710998901866648,1,21.0,1,1,-0.1816112581847612,-0.18161125818476118
2016-08-17,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.6996641938616341,1.8328313874347548,0.0,1.1848249805182334,1.3874064503253623,1,37.0,1,1,0.15644271322584083,0.15644271322584077
2016-08-18,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.4738591670767207,1.4953279094416547,0.0,-1.0013138493224358,1.6504429756037415,1,35.0,1,1,0.34183520900312586,0.3418352090031258
2016-08-19,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.561672233048632,1.582828811143569,0.0,0.423360893719798,1.626530564214798,1,52.0,1,1,1.2368162330923915,1.2368162330923913
2016-08-20,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.3233224825534453,1.2953258484087058,0.0,-0.8784970611291401,1.518924712964552,1,6.0,1,1,1.1578620165619036,1.1578620165619034
2016-08-22,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.3233224825534453,1.082823658561198,0.0,-1.2715107833476873,1.4113188617143058,1,26.0,1,1,-0.6335991623102446,-0.6335991623102445
2016-08-23,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.461314443366448,1.3453263636669428,0.0,-0.8539337034904808,1.5308809186590235,1,17.0,1,1,0.29836041888823694,0.29836041888823683
2016-08-24,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.4236802722356292,1.4453273941834173,0.0,-0.8048069882131624,1.4471874787977212,1,37.0,1,1,0.4260363829612729,0.4260363829612728
2016-08-25,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.6118511278897236,1.632829326401807,0.0,1.6515287756527584,1.4471874787977212,1,36.0,1,1,0.5129859631910507,0.5129859631910506
2016-08-26,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.6494852990205424,1.6453294552163655,0.0,1.2339516957955516,1.5069685072700802,1,44.0,1,1,1.4369501806902423,1.436950180690242
2016-08-27,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.147696350609624,0.9203219839719272,0.0,-1.2715107833476873,1.2200195706027575,1,7.0,1,1,1.4791756952271173,1.479175695227117
2016-08-29,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.3107777588431726,1.3078259772232654,0.0,-0.6328634847425479,1.2798005990751165,1,15.0,1,1,-0.2508211252067396,-0.25082112520673955
2016-08-30,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.2480541402918077,1.0578234009320795,0.0,-1.1241306375157323,1.3276254218530035,1,44.0,1,1,0.2806207056804374,0.28062070568043734
2016-08-31,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.461314443366448,1.4328272653688583,0.0,1.504148629820803,1.3276254218530035,1,41.0,1,1,0.5687036539704774,0.5687036539704773
2016-09-01,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.4864038907869939,1.6078290687726882,0.0,1.2093883381568924,1.2678443933806445,1,27.0,1,1,0.30485665189391,0.3048566518939099
2016-09-02,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.4487697196561748,1.2703255907795874,0.0,-0.06790625905338614,1.3874064503253623,1,49.0,1,1,1.1121385304065894,1.1121385304065892
2016-09-03,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.5114933382075397,1.6078290687726882,0.0,0.546177681913094,1.578705741436911,1,8.0,1,1,1.5024122209781785,1.5024122209781783
2016-09-05,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.6620300227308151,1.6703297128454846,0.0,1.0865715499635964,1.6026181528258545,1,40.0,1,1,-0.1898564769996539,-0.1898564769996539
2016-09-06,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.7122089175719073,1.5953289399581285,0.0,1.0865715499635964,1.7341364154650438,1,30.0,1,1,0.2806207056804374,0.28062070568043734
2016-09-07,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.498948614497267,1.3328262348523838,0.0,-0.7065535576585257,1.674355386992685,1,37.0,1,1,0.3453331806215652,0.34533318062156515
2016-09-08,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.411135548525356,1.3453263636669428,0.0,-0.9521871340451177,1.5906619471313825,1,51.0,1,1,0.4440259512846752,0.4440259512846751
2016-09-09,air_2aab19554f91ff82,1,0,0,0,0,0,0,1.4864038907869939,1.6078290687726882,0.0,0.030347171501250554,1.3395816275474755,1,42.0,1,1,1.3245153786689778,1.3245153786689776
2016-09-10,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.4362249959459021,1.4453273941834173,0.0,-0.26441312016265994,1.4232750674087777,1,6.0,1,1,1.664818046120005,1.6648180461200048
2016-09-12,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.1978752454507158,1.007822885673842,0.0,-1.1978207104317098,1.3276254218530035,1,29.0,1,1,-0.17561473541029377,-0.17561473541029374
2016-09-13,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.9344360475349838,0.5328179907205891,0.0,-1.2715107833476873,1.1961071592138137,1,29.0,1,1,0.170684454815201,0.17068445481520095
2016-09-14,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.9971596660863487,0.8703214687136902,0.0,-1.1978207104317098,1.1004575136580397,1,20.0,1,1,0.43478131200737125,0.43478131200737113
2016-09-15,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.1226069031890782,0.8453212110845714,0.0,-1.2469474257090283,1.291756804769588,1,30.0,1,1,0.6519054074662132,0.6519054074662131
2016-09-16,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.9720702186658023,0.5953186347933855,0.0,-1.2715107833476873,1.2558881876861725,1,42.0,1,1,1.2790417476292664,1.2790417476292661
2016-09-17,air_2aab19554f91ff82,0,0,1,0,0,0,0,1.2731435877123536,1.22032507552135,0.0,0.030347171501250554,1.2200195706027575,1,20.0,1,1,1.5881125256299424,1.5881125256299422
2016-09-19,air_2aab19554f91ff82,0,1,0,0,0,0,0,0.7713546393014352,0.40781670257499625,1.0,-1.2715107833476873,0.9330706339354344,1,6.0,1,1,-0.17761357633511624,-0.1776135763351162
2016-09-20,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.49537071767543017,0.05781309576733653,0.0,-1.2715107833476873,0.7417713428238862,1,9.0,1,1,-0.5011759510407553,-0.5011759510407552
2016-09-21,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.6208179547781598,0.4453170890186742,0.0,-1.2469474257090283,0.7417713428238862,1,33.0,1,1,0.9394886455250475,0.9394886455250474
2016-09-23,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.7086310207500705,0.3078156720585223,0.0,-1.2715107833476873,0.956983045324378,1,24.0,1,1,0.8160602184172594,0.8160602184172592
2016-09-24,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.8340782578528,0.5328179907205891,0.0,-1.2715107833476873,1.1243699250469832,1,5.0,1,1,1.4367003255746396,1.4367003255746393
2016-09-26,air_2aab19554f91ff82,0,1,0,0,0,0,0,1.2856883114226263,1.3078259772232654,0.0,-0.5100466965492519,1.2558881876861725,1,30.0,1,1,-0.022953259776976806,-0.02295325977697682
2016-09-27,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.3107777588431726,1.2703255907795874,0.0,-0.7065535576585257,1.3634940389364187,1,47.0,1,1,0.3940549281641132,0.3940549281641131
2016-09-28,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.4236802722356292,1.3703266212960619,0.0,-0.7556802729358439,1.5069685072700802,1,26.0,1,1,0.4710103037697787,0.4710103037697786
2016-09-29,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.185330521740443,1.0328231433029607,0.0,-1.0995672798770728,1.231975776297229,1,44.0,1,1,0.552213216340692,0.5522132163406919
2016-09-30,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.7838993630117079,0.6328190212370635,0.0,-0.6819902000198664,0.8852458111575475,1,49.0,1,1,1.4824238117299537,1.4824238117299535
2016-10-01,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.5706390599370676,0.27031528561484436,0.0,-1.2715107833476873,0.7417713428238862,1,5.0,1,1,1.5051606272498095,1.5051606272498093
2016-10-03,air_2aab19554f91ff82,0,1,0,0,0,0,0,0.9469807712452565,0.8578213398991308,0.0,-1.2715107833476873,1.0406764851856807,1,42.0,1,1,-0.32202983315354045,-0.3220298331535404
2016-10-04,air_2aab19554f91ff82,0,0,0,0,0,1,0,1.2229646928712616,1.5453284246998915,0.0,0.2514173902491835,0.9928516624077934,1,21.0,1,1,0.24089374229959062,0.24089374229959057
2016-10-05,air_2aab19554f91ff82,0,0,0,0,0,0,1,1.110062179478805,0.8453212110845714,0.0,-1.0995672798770728,1.2080633649082855,1,27.0,1,1,0.12745951981591486,0.1274595198159148
2016-10-06,air_2aab19554f91ff82,0,0,0,0,1,0,0,1.3609566536842643,1.4578275229979767,0.0,0.767247900661027,1.1961071592138137,1,31.0,1,1,0.44252682059105836,0.44252682059105825
2016-10-07,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.7838993630117079,0.657819278866182,0.0,0.15316395969454658,0.909158222546491,1,30.0,1,1,1.2268220284682791,1.226822028468279
2016-10-08,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.7588099155911621,0.7078197941244194,0.0,-1.2223840680703688,0.8135085769907167,1,15.0,1,1,1.3947246661533674,1.3947246661533672
2016-10-10,air_2aab19554f91ff82,0,1,0,0,0,0,0,0.4075576517035191,-0.0046875483054599106,1.0,-1.2715107833476873,0.7178589314349423,1,1.0,1,1,0.17518184689605157,0.1751818468960515
2016-10-11,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.30719986202133576,0.05781309576733653,0.0,-1.2223840680703688,0.574384463101281,1,23.0,1,1,-0.08566689379328213,-0.08566689379328213
2016-10-12,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.34483403315215433,0.4453170890186742,0.0,0.7426845430223674,0.2754793207394864,1,33.0,1,1,0.3870589849272345,0.3870589849272344
2016-10-13,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.16920790120833304,-0.1796893517092902,0.0,-1.2715107833476873,0.4667786118510351,1,43.0,1,1,0.40979580044709024,0.40979580044709013
2016-10-14,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.056305387815876344,-0.017187677120019375,0.0,-0.2889764778013191,0.1439610581002968,1,43.0,1,1,1.3312614667902538,1.3312614667902534
2016-10-15,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.19429734862887887,0.38281644494587774,0.0,1.381331841627507,0.048311412544522675,1,15.0,1,1,1.6403322447909296,1.6403322447909294
2016-10-17,air_2aab19554f91ff82,0,1,0,0,0,0,0,0.29465513831106266,-0.017187677120019375,0.0,-1.2715107833476873,0.514603434628922,1,13.0,1,1,-0.23258170176773443,-0.2325817017677344
2016-10-18,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.7211757444603432,0.8328210822700123,0.0,0.17772731733320593,0.6341654915736399,1,39.0,1,1,0.3001094046974566,0.3001094046974565
2016-10-19,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.7086310207500705,0.5328179907205891,0.0,-0.8048069882131624,0.8374209883796602,1,39.0,1,1,0.39105666677687945,0.3910566667768794
2016-10-20,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.8466229815630727,1.007822885673842,0.0,1.1848249805182334,0.6700341086570554,1,25.0,1,1,0.5374717645201261,0.537471764520126
2016-10-21,air_2aab19554f91ff82,1,0,0,0,0,0,0,0.3824682042829733,0.2203147703566069,0.0,-0.06790625905338614,0.47873481754550684,1,46.0,1,1,1.346752483957628,1.3467524839576277
2016-10-22,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.19429734862887887,-0.16718922289473073,0.0,-1.2469474257090283,0.3950413776842042,1,11.0,1,1,1.7102916771597165,1.7102916771597163
2016-10-24,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.031507678156034294,-0.06718819237825635,0.0,1.135698265240915,0.06026761823899441,1,18.0,1,1,-0.1221457406712924,-0.1221457406712924
2016-10-25,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.14441019154849097,-0.3046906398548831,0.0,-0.6819902000198664,-0.1669002899559695,1,41.0,1,1,0.32459520602653197,0.3245952060265319
2016-10-26,air_2aab19554f91ff82,0,0,0,0,0,0,1,0.49537071767543017,0.7578203093826564,0.0,1.0865715499635964,0.1439610581002968,1,43.0,1,1,0.5846943813690573,0.5846943813690572
2016-10-27,air_2aab19554f91ff82,0,0,0,0,1,0,0,0.4828259939651571,0.45781721783323365,0.0,0.5953043971904123,0.21569829226712747,1,46.0,1,1,0.5936891655307585,0.5936891655307583
2016-10-28,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.37021521833340437,-0.6046937314043058,0.0,-1.2715107833476873,-0.15494408426149778,1,49.0,1,1,1.2817901539008973,1.2817901539008971
2016-10-29,air_2aab19554f91ff82,0,0,1,0,0,0,0,0.043760664105603427,0.14531399746925144,0.0,-1.2715107833476873,0.024399001155578977,1,15.0,1,1,1.830721842880271,1.8307218428802707
2016-10-31,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.10677602041767201,-0.06718819237825635,0.0,-0.3135398354399783,-0.190812701344913,1,9.0,1,1,-0.009461083534425062,-0.009461083534425077
2016-11-01,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.2196785338101287,-0.4046916703713575,0.0,-0.46091998127193357,0.03635520685005072,1,16.0,1,1,0.1789296736300937,0.17892967363009368
2016-11-02,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.5332966265669528,-0.9296970805828475,0.0,-1.2715107833476873,-0.3342871696785745,1,43.0,1,1,0.9444857478371037,0.9444857478371036
2016-11-03,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.2824021523614935,-0.029687805934578843,1.0,1.0620081923249374,-0.358199581067518,1,8.0,1,1,0.6361645351832361,0.636164535183236
2016-11-04,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.14441019154849097,-0.1046885788219343,0.0,0.9883181194089595,-0.3462433753730463,1,31.0,1,1,0.7216149847193972,0.721614984719397
2016-11-05,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.06914184928685327,-0.017187677120019375,0.0,0.39879753608113866,-0.023425821622308197,1,15.0,1,1,1.5176533830299501,1.5176533830299497
2016-11-07,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.5207519028566798,-0.6546942466625431,0.0,0.7918112582996861,-0.3821119924564617,1,22.0,1,1,-0.16886864728901788,-0.16886864728901788
2016-11-08,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.6587438636696823,-0.7546952771790174,0.0,-0.8293703458518217,-0.6331923120403691,1,53.0,1,1,-0.049188046915271864,-0.04918804691527187
2016-11-09,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.5960202451183175,-0.6296939890334246,0.0,0.20229067497186504,-0.4179806095398769,1,27.0,1,1,0.15419401718541553,0.15419401718541548
2016-11-10,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.6963780348005013,-0.8296960500663731,0.0,-1.1486939951543913,-0.45384922662329236,1,40.0,1,1,0.32884274299177974,0.3288427429917797
2016-11-11,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.771646377062139,-0.9421972093974067,0.0,-1.2715107833476873,-0.6810171348182562,1,23.0,1,1,0.9542300973456134,0.9542300973456131
2016-11-12,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.19458908638958286,-0.1046885788219343,0.0,0.2759807478878426,-0.1669002899559695,1,8.0,1,1,1.8719479369547347,1.8719479369547343
2016-11-14,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.18204436267930996,-0.3671912839276795,0.0,-1.2715107833476873,0.012442795461107237,1,40.0,1,1,-0.24157648592943562,-0.2415764859294356
2016-11-15,air_2aab19554f91ff82,0,0,0,0,0,1,0,0.0186712166850576,-0.042187934749137866,0.0,-0.8784970611291401,0.15591726379476856,1,31.0,1,1,0.08873197689747929,0.08873197689747926
2016-11-16,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.3325810472025854,-0.6046937314043058,0.0,-1.1241306375157323,-0.08320685009466712,1,34.0,1,1,0.4722595793477927,0.4722595793477926
2016-11-17,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.3200363234923125,-0.16718922289473073,0.0,0.7181211853837083,-0.4299368152343488,1,26.0,1,1,0.5049905994917608,0.5049905994917607
