visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-11-29,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.8261867843530456,-0.979640945114855,0.0,-0.509860980203232,-0.7869372352795634,1,18.0,1,1,-0.6582125354899534,-0.6582125354899534
2016-11-30,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.858836243275541,-0.9476812436274977,0.0,-0.06151424021818632,-0.8081172185424546,1,11.0,1,1,-0.41941278378820906,-0.41941278378820906
2016-12-01,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.3908606653864427,-0.2658742785638732,0.0,-0.6219476651994934,-0.3527475783902946,1,14.0,1,1,-0.5242151826541783,-0.5242151826541783
2016-12-02,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.5432248070247537,-0.6706971640704004,0.0,0.4708975135140556,-0.4586474947047504,1,17.0,1,1,1.0743956943335176,1.0743956943335176
2016-12-03,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.3799775124122777,-0.37240661685506454,0.0,0.80715756850284,-0.416287528178968,1,20.0,1,1,2.208507367775971,2.208507367775971
2016-12-05,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.282029135644792,-0.13803547261444368,0.0,-0.7340343501957548,-0.34215758675884894,1,7.0,1,1,-1.2368714949427695,-1.2368714949427695
2016-12-06,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.6520563367664045,-0.5322051242918515,0.0,0.27474581477059806,-0.7339872771223355,1,13.0,1,1,-0.755154754440975,-0.755154754440975
2016-12-07,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.0547329968105121,-1.0222538804313317,0.0,0.4428758422649904,-0.9140171348569104,1,15.0,1,1,-0.21504810599956894,-0.21504810599956894
2016-12-08,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.0547329968105121,-0.9263747759692593,0.0,0.8351792397519052,-1.0410970344342574,1,10.0,1,1,-0.048487150659010624,-0.048487150659010624
2016-12-09,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.7064721016372298,-0.47893895514625584,0.0,0.190680801023402,-0.8187072101739001,1,12.0,1,1,1.6994671447126914,1.6994671447126914
2016-12-10,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.0982656087071725,-1.0968265172351657,0.0,-0.42579596645603596,-1.1364069591172676,1,23.0,1,1,2.429715288239499,2.429715288239499
2016-12-11,air_375a5241615b5e22,0,0,0,1,0,0,0,-1.3703444330612993,-1.437729999766978,0.0,-0.4818393089541666,-1.1469969507487132,1,7.0,1,1,0.14539728724303255,0.14539728724303255
2016-12-12,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.2506297503454835,-1.214012089355476,0.0,-0.8461210351920163,-1.2423068754317235,1,4.0,1,1,-1.0403669970690772,-1.0403669970690772
2016-12-13,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.8479530903013758,-0.7026568655577576,0.0,-0.509860980203232,-1.0728670093285941,1,6.0,1,1,-0.45871368336294754,-0.45871368336294754
2016-12-14,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.0764993027588423,-1.214012089355476,0.0,-1.2944677751770621,-0.9987370679084752,1,12.0,1,1,0.19517842670436797,0.19517842670436797
2016-12-15,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.1635645265521628,-1.2459717908428334,0.0,0.07859411602714048,-1.1364069591172676,1,11.0,1,1,0.2958635884720313,0.2958635884720313
2016-12-16,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.3485781271129693,-1.2566250246719526,0.0,0.38683249976685957,-1.2634868586946146,1,15.0,1,1,1.870893925714884,1.870893925714884
2016-12-17,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.152681373577998,-1.1820523878681186,0.0,0.6110058697593824,-1.0834570009600397,1,21.0,1,1,2.8736283062932118,2.8736283062932118
2016-12-18,air_375a5241615b5e22,0,0,0,1,0,0,0,-0.6955889486630649,-0.5322051242918515,0.0,0.05057244477807522,-0.9669670930141383,1,15.0,1,1,0.24533386044736755,0.24533386044736755
2016-12-19,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.5323416540505888,-0.34044691536770705,0.0,-0.3417309527088398,-0.5115974528619783,1,7.0,1,1,-0.5010089371909995,-0.5010089371909995
2016-12-20,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.44527643025726804,-0.31914044770946887,0.0,0.13463745852527126,-0.4904174695990871,1,2.0,1,1,0.21838467216754687,0.21838467216754687
2016-12-21,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.5432248070247537,-0.4469792536588984,0.0,0.7511142260047092,-0.6280873608078796,1,11.0,1,1,0.790680628832072,0.790680628832072
2016-12-22,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.27114598267062695,0.0430695024805815,0.0,-1.3505111176751927,-0.5327774361248695,1,17.0,1,1,1.8866142855447794,1.8866142855447794
2016-12-23,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.2276133707739666,-0.1060757711270862,1.0,0.891222582250036,-0.6280873608078796,1,16.0,1,1,1.3951658937197162,1.3951658937197162
2016-12-24,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.022083537888017,-1.1181329848934038,0.0,0.5269408560121864,-1.0834570009600397,1,23.0,1,1,1.6343399397031249,1.6343399397031249
2016-12-25,air_375a5241615b5e22,0,0,0,1,0,0,0,-1.1091487616813376,-1.0861732834060465,0.0,-0.5378826514522974,-1.1575869423801588,1,19.0,1,1,-0.03987838218073458,-0.03987838218073458
2016-12-26,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.1200319146555027,-1.1820523878681186,0.0,-1.0422727339354738,-1.1575869423801588,1,4.0,1,1,-0.1738757350165096,-0.1738757350165096
2016-12-27,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.9459014670688614,-0.9583344774566168,0.0,-1.1823810901808007,-0.7233972854908899,1,15.0,1,1,0.590807482423402,0.590807482423402
2016-12-28,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.2615129033196486,-1.4057702982796203,0.0,-0.3697526239579052,-1.0728670093285941,1,12.0,1,1,1.758231346933967,1.758231346933967
2016-12-29,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.1200319146555027,-0.7772295023615917,1.0,0.5549625272612516,-1.2740768503260602,1,10.0,1,1,1.334904514371784,1.334904514371784
2016-12-30,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.196213985474658,-1.4057702982796203,1.0,1.1434176234916245,-1.0410970344342574,1,20.0,1,1,0.5619868227352605,0.5619868227352605
2016-12-31,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.0873824557330074,-1.0116006466022125,1.0,-0.7620560214448202,-1.0834570009600397,1,22.0,1,1,-2.326442148867186,-2.326442148867186
2017-01-07,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.9785509259913567,-0.883761840652783,0.0,0.10661578727620599,-1.0622770176971486,1,4.0,1,1,0.7423966664973933,0.7423966664973933
2017-01-10,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.891485702198036,-0.8198424376780681,0.0,0.9192442534991013,-0.924607126488356,1,10.0,1,1,-1.1983191839313594,-1.1983191839313594
2017-01-11,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.446526503880455,-1.53360910422905,0.0,0.80715756850284,-1.2211268921688323,1,7.0,1,1,-0.874180336010183,-0.874180336010183
2017-01-12,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.5662411865962707,-1.7892867161279093,0.0,-1.3505111176751927,-1.252896867063169,1,5.0,1,1,-0.8880292244317575,-0.8880292244317575
2017-01-13,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.47917596280295,-1.618834974862003,0.0,-0.3417309527088398,-1.2634868586946146,1,8.0,1,1,0.688498289937752,0.688498289937752
2017-01-14,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.6750727163379213,-1.8745125867608625,0.0,-1.070294405184539,-1.5176466578493086,1,7.0,1,1,1.1410200764697407,1.1410200764697407
2017-01-16,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.3376949741388042,-1.3844638306213821,0.0,0.3588108285177941,-1.3587967833776249,1,9.0,1,1,-1.3985666246216935,-1.3985666246216935
2017-01-18,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.1309150676296678,-1.1074797510642846,0.0,0.05057244477807522,-1.1575869423801588,1,7.0,1,1,-0.45235068057465655,-0.45235068057465655
2017-01-19,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.0547329968105121,-1.054213581918689,0.0,0.80715756850284,-1.0305070428028118,1,10.0,1,1,-0.46208233189792514,-0.46208233189792514
2017-01-20,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.2397465973713184,-1.3098911938175484,0.0,-0.17360092521444762,-1.0410970344342574,1,10.0,1,1,0.7244305409775129,0.7244305409775129
2017-01-21,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.1200319146555027,-1.139439452551642,0.0,0.27474581477059806,-1.0410970344342574,1,7.0,1,1,1.638831471083095,1.638831471083095
2017-01-23,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.4029938919837945,-1.522955870399931,0.0,0.2467241435215328,-1.2740768503260602,1,3.0,1,1,-1.4142869844515888,-1.4142869844515888
2017-01-24,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.7186053282345817,-1.9597384573938152,0.0,-1.0422727339354738,-1.5705966160065366,1,11.0,1,1,-0.755154754440975,-0.755154754440975
2017-01-25,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.468292809828785,-1.3951170644505013,0.0,1.3115476509860164,-1.6553165490581012,1,5.0,1,1,-0.3718774100168587,-0.3718774100168587
2017-01-26,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.1635645265521628,-1.0009474127730935,0.0,0.9192442534991013,-1.252896867063169,1,8.0,1,1,-0.23713146861775533,-0.23713146861775533
2017-01-27,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.9132520081463663,-0.5215518904627324,0.0,-0.25766593896164375,-1.1152269758543765,1,6.0,1,1,1.169092147594554,1.169092147594554
2017-01-28,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.9894340789655217,-1.0329071142604507,0.0,0.6390275410084477,-0.8610671766996825,1,14.0,1,1,1.900463173966354,1.900463173966354
2017-01-29,air_375a5241615b5e22,0,0,0,1,0,0,0,-1.022083537888017,-1.054213581918689,0.0,0.6950708835065784,-1.125816967485822,1,2.0,1,1,-0.17499861786150211,-0.17499861786150211
2017-01-30,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.880602549223871,-0.5535115919500897,0.0,0.4708975135140556,-1.0093270595399206,1,9.0,1,1,-1.3225848854438658,-1.3225848854438658
2017-01-31,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.2506297503454835,-1.3418508953049055,0.0,1.1434176234916245,-1.2317168838002779,1,15.0,1,1,-0.7278312718794901,-0.7278312718794901
2017-02-01,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.1417982206038328,-0.8198424376780681,0.0,-0.22964426771257837,-1.2105369005373867,1,5.0,1,1,-0.5515386652156632,-0.5515386652156632
2017-02-02,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.609773798492931,-1.6507946763493604,0.0,-0.005470897720055549,-1.4646966996920807,1,8.0,1,1,-0.5635160822289168,-0.5635160822289168
2017-02-03,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.2506297503454835,-1.2353185570137142,0.0,0.41485417101592487,-1.3270268084832881,1,12.0,1,1,0.697107058416028,0.697107058416028
2017-02-04,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.891485702198036,-0.894415074481902,0.0,-0.14557925396538235,-0.7551672603852266,1,4.0,1,1,1.7256677444291837,1.7256677444291837
2017-02-06,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.880602549223871,-0.6920036317286385,0.0,-0.06151424021818632,-0.7445772687537812,1,9.0,1,1,-1.3645058449902536,-1.3645058449902536
2017-02-07,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.3703444330612993,-1.5016494027416927,0.0,-0.11755758271631685,-1.2634868586946146,1,3.0,1,1,-0.8461082648853697,-0.8461082648853697
2017-02-08,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.326811821164639,-1.3311976614757866,0.0,0.190680801023402,-1.2634868586946146,1,3.0,1,1,-0.3816090613401273,-0.3816090613401273
2017-02-09,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.326811821164639,-1.608181741032884,0.0,-1.3505111176751927,-1.0305070428028118,1,5.0,1,1,-0.6945190808113785,-0.6945190808113785
2017-02-10,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.2288634443971536,-1.2246653231845952,0.0,-0.7900776926938856,-1.0305070428028118,1,12.0,1,1,0.9804478296358092,0.9804478296358092
2017-02-11,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.2288634443971536,-1.1500926863807612,1.0,1.1994609659897548,-1.2952568335889514,1,15.0,1,1,1.5811901517068119,1.5811901517068119
2017-02-13,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.0003172319396867,-0.9902941789439743,0.0,1.4796776784804084,-0.8822471599625735,1,5.0,1,1,-1.2151624266062473,-1.2151624266062473
2017-02-14,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.0873824557330074,-0.9902941789439743,0.0,0.7791358972537745,-1.2211268921688323,1,7.0,1,1,-0.5818565020304615,-0.5818565020304615
2017-02-15,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.011200384913852,-0.9902941789439743,0.0,1.0593526097444281,-1.0834570009600397,1,6.0,1,1,-0.04549279640569722,-0.04549279640569722
2017-02-16,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.72823840758556,-0.5108986566336133,0.0,1.2555043084878859,-1.0834570009600397,1,5.0,1,1,-0.030521025139130176,-0.030521025139130176
2017-02-17,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.5541079599989188,-0.03150313432325235,0.0,0.16265912977433677,-0.7763472436481178,1,5.0,1,1,1.1151937710349127,1.1151937710349127
2017-02-18,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.1744476795263281,-1.203358855526357,0.0,0.7230925547556439,-1.1152269758543765,1,7.0,1,1,1.8106325463669517,1.8106325463669517
2017-02-19,air_375a5241615b5e22,0,0,0,1,0,0,0,-1.305045515216309,-1.3311976614757866,0.0,1.367590993484147,-1.17876692564305,1,2.0,1,1,-0.17125567504486036,-0.17125567504486036
2017-02-20,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.0982656087071725,-1.139439452551642,0.0,-1.2664461039279968,-1.1575869423801588,1,2.0,1,1,-1.3925779161150666,-1.3925779161150666
2017-02-21,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.3812275860354644,-1.4696897012543353,0.0,-0.03349256896912081,-1.17876692564305,1,14.0,1,1,-0.5339468339774469,-0.5339468339774469
2017-02-22,air_375a5241615b5e22,0,0,0,0,0,0,1,-1.1744476795263281,-1.1500926863807612,0.0,-0.06151424021818632,-1.3482067917461793,1,14.0,1,1,-0.06495609905223437,-0.06495609905223437
2017-02-23,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.9459014670688614,-0.8518021391654255,0.0,-1.3224894464261274,-0.9140171348569104,1,3.0,1,1,-0.136446306850092,-0.136446306850092
2017-02-24,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.152681373577998,-1.2566250246719526,0.0,0.02255077352900996,-0.9457871097512472,1,15.0,1,1,1.2559284209406427,1.2559284209406427
2017-02-25,air_375a5241615b5e22,0,0,1,0,0,0,0,-1.0873824557330074,-1.0222538804313317,0.0,0.6390275410084477,-1.0728670093285941,1,6.0,1,1,2.134397100006464,2.134397100006464
2017-02-27,air_375a5241615b5e22,0,1,0,0,0,0,0,-1.1853308325004932,-1.139439452551642,0.0,1.0033092672462975,-1.0940469925914853,1,12.0,1,1,-1.057210239743965,-1.057210239743965
2017-02-28,air_375a5241615b5e22,0,0,0,0,0,1,0,-1.2723960562938137,-1.203358855526357,0.0,1.1153959522425592,-1.3376168001147337,1,2.0,1,1,-0.41941278378820906,-0.41941278378820906
