visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-12-17,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-1.002300401052834,-0.7723545166974786,0.0,1.014105121906946,-1.296280922389061,1,53.0,1,1,2.872697738395856,2.872697738395856
2016-12-19,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-0.613459419466325,-0.46440489566819887,0.0,0.8247394029139871,-0.7693751564716238,1,18.0,1,1,-0.4954497240557453,-0.4954497240557453
2016-12-20,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-0.6605916596586292,-0.6065354899894048,0.0,-0.47376838446630376,-0.6348460247480229,1,41.0,1,1,0.22256041600991333,0.22256041600991333
2016-12-21,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-0.5545441192259448,-0.3104300851535589,0.0,0.6894781750618731,-0.7133213515867901,1,35.0,1,1,0.7937557875813972,0.7937557875813972
2016-12-22,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-0.07143865725482754,0.06858483303632376,0.0,-0.7442908401705309,-0.5563706979092556,1,55.0,1,1,1.88758184903418,1.88758184903418
2016-12-23,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-0.1421370175432837,-0.002480464124278998,1.0,-0.257350419902922,-0.34336623934688737,1,17.0,1,1,1.3970785639633112,1.3970785639633112
2016-12-24,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-0.7784222601393895,-0.9144851110186845,0.0,0.8788438940548323,-0.6908998296328566,1,18.0,1,1,1.6357926531942977,1.6357926531942977
2016-12-26,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-0.978734280956682,-1.021083056759589,0.0,-1.0689177870156037,-0.8702720052643247,1,15.0,1,1,-0.16894563330788595,-0.16894563330788595
2016-12-27,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-0.4838457589374887,-0.09723419367174976,0.0,-1.3664924882902534,-0.6796890686558898,1,35.0,1,1,0.5942670181770987,0.5942670181770987
2016-12-28,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.0847818213893663,-1.2105905158545303,0.0,1.014105121906946,-1.072065702849726,1,55.0,1,1,1.7594458042669994,1.7594458042669994
2016-12-29,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.2850938422066591,-1.3764095425626042,1.0,-0.01388020976911744,-1.217805595550294,1,43.0,1,1,1.3369330735623897,1.3369330735623897
2016-12-30,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-1.0847818213893663,-1.1158367863070597,1.0,1.014105121906946,-1.0048011369879257,1,3.0,1,1,0.5655017836375276,0.5655017836375276
2017-01-05,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.002300401052834,-1.092148353920192,0.0,1.014105121906946,-0.8814827662412913,1,11.0,1,1,-1.319928589365271,-1.319928589365271
2017-01-06,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-1.2615277221105068,-1.2816558130151334,0.0,0.9600006307661006,-1.1281195077345598,1,33.0,1,1,-0.046786780133343614,-0.046786780133343614
2017-01-07,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-1.308659962302811,-1.2935000292085674,0.0,0.9329483851956776,-1.2850701614120943,1,34.0,1,1,0.7455646803657521,0.7455646803657521
2017-01-10,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-0.8373375603797697,-0.8197313814712139,0.0,0.9870528763365233,-0.9039042881952248,1,26.0,1,1,-1.1914189701235507,-1.1914189701235507
2017-01-11,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-0.978734280956682,-1.021083056759589,0.0,1.014105121906946,-0.8590612442873579,1,26.0,1,1,-0.8679034751720104,-0.8679034751720104
2017-01-12,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.0847818213893663,-0.8907966786318169,0.0,0.7976871573435639,-1.217805595550294,1,29.0,1,1,-0.8817257307299862,-0.8817257307299862
2017-01-13,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-1.0612157012932142,-0.8197313814712139,0.0,0.39190347378722334,-1.1393302687115265,1,40.0,1,1,0.6917699560320086,0.6917699560320086
2017-01-14,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-1.5089719831201036,-1.5777612178509792,0.0,-0.5549251211775719,-1.442020815089629,1,35.0,1,1,1.1434214957507294,1.1434214957507294
2017-01-16,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-1.4147075027354952,-1.3764095425626042,0.0,1.0952618586182143,-1.520496141928396,1,8.0,1,1,-1.391281314002389,-1.391281314002389
2017-01-17,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.1554801816778224,-1.0329272729530228,0.0,1.0411573674773684,-1.217805595550294,1,35.0,1,1,-0.866035602799311,-0.866035602799311
2017-01-18,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.1083479414855186,-1.1039925701136257,0.0,1.0411573674773684,-1.172962551642427,1,31.0,1,1,-0.44688504236556026,-0.44688504236556026
2017-01-19,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.037649581197062,-1.0329272729530228,0.0,0.0943287725125733,-1.0272226589418592,1,32.0,1,1,-0.45659797870359725,-0.45659797870359725
2017-01-20,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-1.4382736228316473,-1.873866622686825,0.0,-1.4205969794310989,-1.0496441808957926,1,46.0,1,1,0.7276331055878376,0.7276331055878376
2017-01-21,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-1.0965648814374422,-1.021083056759589,0.0,1.1223141041886369,-1.1617517906654602,1,31.0,1,1,1.6402755468887762,1.6402755468887762
2017-01-22,air_5bd22f9cc1426a90,0,0,0,1,0,0,0,-1.0847818213893663,-0.7960429490843461,0.0,1.0952618586182143,-1.1953840735963603,1,9.0,1,1,-0.5533537676094274,-0.5533537676094274
2017-01-23,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-1.320443022350887,-1.388253758756038,0.0,0.4460079649280689,-1.2738594004351276,1,3.0,1,1,-1.4069714419330641,-1.4069714419330641
2017-01-24,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.4971889230720274,-1.4119421911429058,0.0,1.1223141041886369,-1.5092853809514293,1,28.0,1,1,-0.7491067922683271,-0.7491067922683271
2017-01-25,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.332226082398963,-1.1987462996610965,0.0,1.1764185953294821,-1.430810054112662,1,45.0,1,1,-0.366566530339485,-0.366566530339485
2017-01-26,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.2497446620624308,-1.0566157053398906,0.0,1.1493663497590594,-1.4532315760665957,1,20.0,1,1,-0.23207971950512649,-0.23207971950512649
2017-01-27,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-0.7548561400432373,-0.42887224708789723,0.0,-0.01388020976911744,-1.1393302687115265,1,36.0,1,1,1.1714395813412208,1.1714395813412208
2017-01-28,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-0.8019883802355415,-0.7131334357303093,0.0,1.0411573674773684,-0.7805859174485906,1,55.0,1,1,1.9014041045921557,1.9014041045921557
2017-01-30,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-0.4720626988894127,-0.014324680317713003,0.0,0.7165304206322961,-0.5451599369322888,1,20.0,1,1,-1.3154456956707925,-1.3154456956707925
2017-01-31,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.0965648814374422,-1.1395252186939273,0.0,1.0952618586182143,-0.9823796150339922,1,23.0,1,1,-0.7218358556269154,-0.7218358556269154
2017-02-01,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.0847818213893663,-1.0684599215333244,0.0,0.5271647016393369,-1.0496441808957926,1,28.0,1,1,-0.5458822781186298,-0.5458822781186298
2017-02-02,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.2615277221105068,-1.175057867274229,0.0,1.1764185953294821,-1.1953840735963603,1,27.0,1,1,-0.5578366613039061,-0.5578366613039061
2017-02-03,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-0.9198189807163019,-0.7012892195368755,0.0,1.1764185953294821,-1.1841733126193936,1,33.0,1,1,0.700362168946426,0.700362168946426
2017-02-04,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-0.8255545003316938,-0.736821868117177,0.0,1.1764185953294821,-0.8030074394025241,1,11.0,1,1,1.7269448249820294,1.7269448249820294
2017-02-05,air_5bd22f9cc1426a90,0,0,0,1,0,0,0,-0.9433851008124539,-1.151369434887361,0.0,-0.7442908401705309,-0.9151150491721916,1,10.0,1,1,-0.6549660246842761,-0.6549660246842761
2017-02-06,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-0.7666392000913136,-0.46440489566819887,0.0,0.2295900003646869,-0.9263258101491585,1,21.0,1,1,-1.3572860368192596,-1.3572860368192596
2017-02-07,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.1319140615816705,-1.1395252186939273,0.0,1.1493663497590594,-1.0496441808957926,1,17.0,1,1,-0.839885389581519,-0.839885389581519
2017-02-08,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.0494326412451385,-1.021083056759589,0.0,1.1493663497590594,-1.0832764638266927,1,44.0,1,1,-0.376279466677522,-0.376279466677522
2017-02-09,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-1.5089719831201036,-1.6843591635918838,0.0,-1.4205969794310989,-1.1841733126193936,1,18.0,1,1,-0.6885877273928657,-0.6885877273928657
2017-02-10,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-1.2850938422066591,-1.2224347320479643,0.0,-0.3385071566141901,-1.1281195077345598,1,34.0,1,1,0.9831580461731189,0.9831580461731189
2017-02-11,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-1.308659962302811,-1.1276810025004935,1.0,0.5542169472097596,-1.4756530980205291,1,20.0,1,1,1.582745077809634,1.582745077809634
2017-02-13,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-1.0494326412451385,-0.9263293272121182,0.0,0.7435826662027187,-1.1841733126193936,1,8.0,1,1,-1.2082298214778455,-1.2082298214778455
2017-02-14,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.0729987613412904,-0.9263293272121182,0.0,0.9870528763365233,-1.0608549418727593,1,11.0,1,1,-0.5761418105563604,-0.5761418105563604
2017-02-15,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-1.0258665211489861,-0.8078871652777799,0.0,1.2575753320407506,-1.1617517906654602,1,34.0,1,1,-0.04080958854070545,-0.04080958854070545
2017-02-16,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-0.9316020407643779,-0.7012892195368755,0.0,1.2575753320407506,-1.1505410296884933,1,27.0,1,1,-0.025866609559110063,-0.025866609559110063
2017-02-17,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-0.23640149792789203,0.11596169781005936,0.0,0.7976871573435639,-0.7581643954946572,1,46.0,1,1,1.1176448570074773,1.1176448570074773
2017-02-18,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-0.8373375603797697,-1.0566157053398906,0.0,-0.6360818578888401,-0.5787922198631891,1,23.0,1,1,1.8117462307025833,1.8117462307025833
2017-02-19,air_5bd22f9cc1426a90,0,0,0,1,0,0,0,-1.0612157012932142,-0.9618619757924198,0.0,1.1764185953294821,-1.116908746757593,1,1.0,1,1,-0.16633061198610674,-0.16633061198610674
2017-02-20,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-0.625242479514401,0.009363752069154584,0.0,0.0943287725125733,-1.0944872248036595,1,15.0,1,1,-1.3853041224097509,-1.3853041224097509
2017-02-21,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.0729987613412904,-1.151369434887361,0.0,1.2034708408999046,-0.8926935272182581,1,19.0,1,1,-0.5283242778152551,-0.5283242778152551
2017-02-22,air_5bd22f9cc1426a90,0,0,0,0,0,0,1,-0.966951220908606,-1.0684599215333244,0.0,-0.257350419902922,-1.172962551642427,1,37.0,1,1,-0.060235461216779466,-0.060235461216779466
2017-02-23,air_5bd22f9cc1426a90,0,0,0,0,1,0,0,-0.33066597831250016,-0.39333959850759564,0.0,-1.0148132958747582,-0.3545770003238541,1,21.0,1,1,-0.13158818585389748,-0.13158818585389748
2017-02-24,air_5bd22f9cc1426a90,1,0,0,0,0,0,0,-0.9198189807163019,-0.9855504081792874,0.0,-0.47376838446630376,-0.7133213515867901,1,45.0,1,1,1.258108859434474,1.258108859434474
2017-02-25,air_5bd22f9cc1426a90,0,0,1,0,0,0,0,-0.9080359206682258,-0.8197313814712139,0.0,0.7706349117731413,-0.9039042881952248,1,16.0,1,1,2.1348881511795836,2.1348881511795836
2017-02-26,air_5bd22f9cc1426a90,0,0,0,1,0,0,0,-0.7784222601393895,-0.6420681385697063,0.0,0.8517916484844097,-0.9263258101491585,1,4.0,1,1,0.050716157721566325,0.050716157721566325
2017-02-27,air_5bd22f9cc1426a90,0,1,0,0,0,0,0,-1.0612157012932142,-1.175057867274229,0.0,-0.8795520680226445,-0.8142182003794909,1,7.0,1,1,-1.050581393222014,-1.050581393222014
2017-02-28,air_5bd22f9cc1426a90,0,0,0,0,0,1,0,-1.1436971216297465,-1.1276810025004935,0.0,0.9600006307661006,-0.937536571126125,1,46.0,1,1,-0.4140104886060504,-0.4140104886060504
