visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2016-05-10,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.33134411175953266,0.3794526791486267,0.0,-1.2433463541012137,0.2612887681728394,1,14.0,1,1,-1.2897879153505205,-1.2897879153505205
2016-05-11,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.14852753478555625,-0.1991846733171037,0.0,-0.32609570572245866,-0.08669816673838125,1,24.0,1,1,-1.0976388287090293,-1.0976388287090293
2016-05-12,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.17138689624450332,0.4030705302696768,0.0,2.0537978684494465,-0.31468960685262903,1,34.0,1,1,-0.975893574077714,-0.975893574077714
2016-05-13,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.40517051892031575,0.42668838139072696,0.0,1.2109188942635634,0.41728291140890367,1,55.0,1,1,-0.6149786229786168,-0.6149786229786168
2016-05-14,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.36825731533992423,0.4030705302696768,0.0,1.706730055549377,0.33328606505102293,1,68.0,1,1,-0.452566894984023,-0.452566894984023
2016-05-15,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.9219553690457962,1.123414989461709,0.0,-0.07819012507955185,0.6452743515231519,1,24.0,1,1,-1.074255606525144,-1.074255606525144
2016-05-16,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.03603848311640109,0.4975419347538778,0.0,-1.1689746799083418,-0.170695013096262,1,19.0,1,1,-1.3922165951342784,-1.3922165951342784
2016-05-17,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.13447369266411177,0.4739240836328277,0.0,2.0537978684494465,-0.36268780477141815,1,20.0,1,1,-1.218113256047742,-1.218113256047742
2016-05-18,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.3190397105660691,0.5093508603144031,0.0,1.9050545200637021,-0.1226968151774729,1,41.0,1,1,-1.0130017310217057,-1.0130017310217057
2016-05-19,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.6512585427895922,0.7219115204038548,0.0,1.2852905684564353,0.28528786713223403,1,20.0,1,1,-1.004360105432009,-1.004360105432009
2016-05-20,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.8850421654654047,1.0879882127801335,0.0,1.8802639619994117,0.5132793072464819,1,33.0,1,1,-0.6144702920615758,-0.6144702920615758
2016-05-21,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.6266497404026646,0.6510579670407044,0.0,1.2109188942635634,0.6452743515231519,1,135.0,1,1,-0.3364132804401586,-0.3364132804401586
2016-05-22,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.5651277344353456,0.6510579670407044,0.0,1.781101729742249,0.4292824608886011,1,34.0,1,1,-1.0783222538614718,-1.0783222538614718
2016-05-23,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.872737764271941,0.9817078827354077,0.0,1.9546356361922839,0.60927570308406,1,24.0,1,1,-1.2824171170534262,-1.2824171170534262
2016-05-24,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.9219553690457962,1.0407525105380333,0.0,-0.7475351928154003,0.8492666926780053,1,4.0,1,1,-1.1700759843873692,-1.1700759843873692
2016-05-25,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.6635629439830562,0.8163829248880557,0.0,-0.30130514765816807,0.7412707473607301,1,20.0,1,1,-0.9631853011516895,-0.9631853011516895
2016-05-26,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.8481289618850135,0.7809561482064804,0.0,0.4424115942705523,0.921263989556189,1,18.0,1,1,-0.9268396405832593,-0.9268396405832593
2016-05-27,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.798911357111158,0.6628668926012292,0.0,0.02097210717761073,0.8972648905967942,1,55.0,1,1,-0.6309910468654077,-0.6309910468654077
2016-05-28,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.42977932130724333,0.24955449798285026,0.0,-1.2433463541012137,0.3212865155713259,1,75.0,1,1,-0.43426698197054764,-0.43426698197054764
2016-05-29,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.45438812369417086,0.025184912332873267,0.0,-1.2433463541012137,0.7412707473607301,1,48.0,1,1,-0.9428520644700502,-0.9428520644700502
2016-05-30,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.6635629439830562,0.6746758181617545,0.0,2.004216752320865,0.5372784062058763,1,19.0,1,1,-1.2692005132103608,-1.2692005132103608
2016-05-31,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.872737764271941,1.1588417661432844,0.0,1.5827772652279237,0.36928471349011477,1,42.0,1,1,-1.0396891041663572,-1.0396891041663572
2016-06-01,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.6266497404026646,0.5802044136775535,0.0,-0.17735235733671464,0.6212752525637575,1,22.0,1,1,-1.0610390026820786,-1.0610390026820786
2016-06-02,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.45438812369417086,0.48573300919335255,0.0,2.1033789845780277,0.29728741661193125,1,16.0,1,1,-0.9997851271786402,-0.9997851271786402
2016-06-03,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.6389541415961282,0.8400007760091059,0.0,1.533196149099342,0.36928471349011477,1,46.0,1,1,-0.6891949368666002,-0.6891949368666002
2016-06-04,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.39286611772685176,0.24955449798285026,0.0,-1.2433463541012137,0.5372784062058763,1,32.0,1,1,-0.5138207704874613,-0.5138207704874613
2016-06-05,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.41747492011377973,0.23774557242232539,0.0,-1.2433463541012137,0.5732770546449681,1,22.0,1,1,-1.1075512815913284,-1.1075512815913284
2016-06-06,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.6881717463699838,0.5683954881170287,0.0,-0.9706502153940163,0.6572739010028489,1,13.0,1,1,-1.2971587136476146,-1.2971587136476146
2016-06-07,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.8235201594980855,0.7455293715249054,0.0,-0.07819012507955185,0.8852653411170971,1,8.0,1,1,-1.1510135749983323,-1.1510135749983323
2016-06-08,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.8235201594980855,0.7219115204038548,0.0,0.24408712975622693,0.9572626379952804,1,26.0,1,1,-0.9850435305844517,-0.9850435305844517
2016-06-09,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.8235201594980855,0.8990454038117315,0.0,0.913432197492075,0.9092644400764915,1,18.0,1,1,-1.0358766222885498,-1.0358766222885498
2016-06-10,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.9342597702392602,0.9344721804933069,0.0,1.781101729742249,0.9092644400764915,1,46.0,1,1,-0.5936287244628955,-0.5936287244628955
2016-06-11,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.2049565964954643,1.1824596172643345,0.0,0.16971545556335493,1.1612549791501343,1,49.0,1,1,-0.43172532738534275,-0.43172532738534275
2016-06-12,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.8850421654654047,0.6510579670407044,0.0,-1.2433463541012137,0.9932612864343723,1,35.0,1,1,-1.0653598154769268,-1.0653598154769268
2016-06-13,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.8235201594980855,0.7809561482064804,0.0,0.7646888491063311,0.9932612864343723,1,19.0,1,1,-1.358920920068094,-1.358920920068094
2016-06-14,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.8973465666588687,0.8163829248880557,0.0,1.012594429749238,1.0172603853937667,1,22.0,1,1,-1.0760347647347874,-1.0760347647347874
2016-06-15,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.0573037821738984,0.9698989571748824,0.0,0.913432197492075,0.9812617369546753,1,34.0,1,1,-1.0155433856069107,-1.0155433856069107
2016-06-16,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.9588685726261877,0.7809561482064804,0.0,-1.2433463541012137,0.9932612864343723,1,44.0,1,1,-1.087218044909689,-1.087218044909689
2016-06-17,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.9096509678523327,0.9108543293722567,0.0,0.7398982910420405,0.933263539035886,1,56.0,1,1,-0.5216998997015966,-0.5216998997015966
2016-06-18,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.0203905785935068,1.0171346594169826,0.0,1.533196149099342,0.8372671431983079,1,64.0,1,1,-0.42918367280013786,-0.42918367280013786
2016-06-19,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.155738991721609,1.3241667239906358,0.0,-0.4996296121724934,1.101257231751648,1,38.0,1,1,-1.0587515135553942,-1.0587515135553942
2016-06-20,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.09421698575429,0.8872364782512067,0.0,-1.2433463541012137,1.1732545286298313,1,20.0,1,1,-1.3279127341285941,-1.3279127341285941
2016-06-21,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.069608183367362,1.028943584977508,0.0,0.07055322330619213,1.101257231751648,1,34.0,1,1,-1.1108554325520947,-1.1108554325520947
2016-06-22,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.8973465666588687,0.6864847437222797,0.0,-1.2433463541012137,1.0892576822719504,1,38.0,1,1,-1.047822398839013,-1.047822398839013
2016-06-23,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.8973465666588687,0.8754275526906814,0.0,-0.8962785412011444,1.113256781231345,1,11.0,1,1,-1.0435015860441648,-1.0435015860441648
2016-06-24,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.3156962072366385,1.1824596172643345,0.0,-1.1193935637797603,1.101257231751648,1,64.0,1,1,-0.5438122945928793,-0.5438122945928793
2016-06-25,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.7743025547242305,0.6510579670407044,0.0,-1.2433463541012137,0.8492666926780053,1,71.0,1,1,-0.3791130774716011,-0.3791130774716011
2016-06-26,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.9465641714327238,0.9344721804933069,0.0,1.533196149099342,0.8252675937186108,1,41.0,1,1,-0.9504770282256649,-0.9504770282256649
2016-06-27,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.5036057284680264,0.521159785874928,0.0,-0.8962785412011444,0.47728065880738996,1,38.0,1,1,-1.272504664171127,-1.272504664171127
2016-06-28,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.528214530854954,0.3085991257854758,0.0,-1.2433463541012137,0.6332748020434544,1,27.0,1,1,-1.1245803673122012,-1.1245803673122012
2016-06-29,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.811215758304622,0.6392490414801791,0.0,-1.218555796036923,0.9452630885155834,1,37.0,1,1,-0.9451395535967346,-0.9451395535967346
2016-06-30,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.0203905785935068,0.8754275526906814,0.0,-0.6731635186225282,1.101257231751648,1,58.0,1,1,-0.9202313386617265,-0.9202313386617265
2016-07-01,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.364913812010494,1.477682756277462,0.0,0.6159455007205871,1.2092531770689232,1,56.0,1,1,1.683693783880704,1.683693783880704
2016-07-02,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.6725238418470896,1.5367273840800875,0.0,0.09534378137048294,1.7852315520943918,1,67.0,1,1,1.7899349455422693,1.7899349455422693
2016-07-03,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.635610638266698,1.5131095329590378,0.0,-0.07819012507955185,1.7852315520943918,1,31.0,1,1,0.4634454175238267,0.4634454175238267
2016-07-04,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.7217414466209446,1.7256701930484895,0.0,0.4919927103991337,1.713234255216208,1,20.0,1,1,-0.052002132355729154,-0.052002132355729154
2016-07-05,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.684828243040553,1.713861267487964,0.0,1.384452800713598,1.569239661459841,1,11.0,1,1,0.3935499164306916,0.3935499164306916
2016-07-06,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.6110018358797704,1.6075809374432384,0.0,1.6571489394207954,1.569239661459841,1,21.0,1,1,0.7005817903234448,0.7005817903234448
2016-07-07,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.4018270155908856,1.3477845751116864,0.0,0.6655266168491685,1.4492441666628684,1,36.0,1,1,0.6558486696238384,0.6558486696238384
2016-07-08,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.008086177400043,0.8045739993275309,0.0,-1.2433463541012137,1.1372558801907393,1,18.0,1,1,1.545936105362598,1.545936105362598
2016-07-09,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.1680433929150726,1.0879882127801335,0.0,-0.028609008950970453,1.2212527265486206,1,76.0,1,1,1.7490143067204702,1.7490143067204702
2016-07-10,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.2787830036562473,1.147032840582759,0.0,-0.5244201702367841,1.4252450677034738,1,24.0,1,1,0.5707032410194739,0.5707032410194739
2016-07-11,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.291087404849711,1.052561436098558,0.0,-1.1689746799083418,1.4612437161425658,1,43.0,1,1,-0.08580613833895447,-0.08580613833895447
2016-07-12,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.4264358179778132,1.489491681837987,0.0,-0.4996296121724934,1.4612437161425658,1,31.0,1,1,0.40371653477151126,0.40371653477151126
2016-07-13,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.291087404849711,1.0761792872196083,0.0,-1.218555796036923,1.3652473203049875,1,31.0,1,1,0.452770468265966,0.452770468265966
2016-07-14,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.3895226143974215,1.3595935006722109,0.0,1.1117566620064008,1.4252450677034738,1,17.0,1,1,0.5991697723737689,0.5991697723737689
2016-07-15,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.155738991721609,1.0879882127801335,0.0,1.384452800713598,1.2932500234268038,1,68.0,1,1,1.4020784558400001,1.4020784558400001
2016-07-16,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.414131416784349,1.595772011882713,0.0,0.21929657169193634,1.257251374987712,1,59.0,1,1,1.7091103297327532,1.7091103297327532
2016-07-17,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.291087404849711,1.1824596172643345,0.0,0.3184588039490989,1.4132455182237764,1,51.0,1,1,1.0813216471871403,1.0813216471871403
2016-07-18,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.2787830036562473,1.253313170627485,1.0,0.7646888491063311,1.257251374987712,1,34.0,1,1,0.04635990009170087,0.04635990009170087
2016-07-19,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.3156962072366385,1.26512209618801,0.0,1.483615032970761,1.3412482213455932,1,25.0,1,1,0.16530933467929068,0.16530933467929068
2016-07-20,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.3033918060431748,1.2769310217485355,0.0,1.0373849878135284,1.4252450677034738,1,62.0,1,1,0.49165778341960115,0.49165778341960115
2016-07-21,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.2295653988823918,1.1942685428248594,0.0,1.706730055549377,1.3172491223861984,1,25.0,1,1,0.6413612384881704,0.6413612384881704
2016-07-22,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.1680433929150726,1.1588417661432844,0.0,1.706730055549377,1.2212527265486206,1,54.0,1,1,1.4452865837884834,1.4452865837884834
2016-07-23,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.3772182132039577,1.406829202914312,0.0,1.855473403935121,1.1972536275892256,1,49.0,1,1,1.6595480653212575,1.6595480653212575
2016-07-24,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.561784231105915,1.5013006073985125,0.0,0.21929657169193634,1.5932387604192355,1,34.0,1,1,0.4484496554711177,0.4484496554711177
2016-07-25,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.5494798299124513,1.489491681837987,0.0,0.4919927103991337,1.6292374088583272,1,12.0,1,1,0.012047563191434586,0.012047563191434586
2016-07-26,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.4756534227516682,1.5131095329590378,0.0,0.46720215233484313,1.4612437161425658,1,29.0,1,1,0.5079243727649125,0.5079243727649125
2016-07-27,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.5740886322993788,1.643007714124814,0.0,0.913432197492075,1.4852428151019603,1,21.0,1,1,0.6459362167415392,0.6459362167415392
2016-07-28,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.6602194406536255,1.713861267487964,0.0,1.1365472200706912,1.605238309898933,1,39.0,1,1,0.7986896573123543,0.7986896573123543
2016-07-29,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.7217414466209446,1.7729058952905898,0.0,1.1365472200706912,1.6412369583380246,1,50.0,1,1,1.6125274554949667,1.6125274554949667
2016-07-30,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.684828243040553,1.7256701930484895,0.0,0.7894794071706217,1.701234705736511,1,52.0,1,1,1.6928437403874417,1.6928437403874417
2016-07-31,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.697132644234017,1.7374791186090148,0.0,1.5827772652279237,1.6292374088583272,1,44.0,1,1,0.4789495104935766,0.4789495104935766
2016-08-01,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.7217414466209446,1.820141597532691,0.0,1.5827772652279237,1.6892351562568135,1,35.0,1,1,-0.025060593752557106,-0.025060593752557106
2016-08-02,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.684828243040553,1.7256701930484895,0.0,1.2109188942635634,1.713234255216208,1,31.0,1,1,0.21639659184190937,0.21639659184190937
2016-08-03,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.623306237073234,1.631198788564289,0.0,0.41762103620626173,1.6892351562568135,1,23.0,1,1,0.522665969359101,0.522665969359101
2016-08-04,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.6725238418470896,1.8083326719721655,0.0,1.3596622426493075,1.6412369583380246,1,41.0,1,1,0.6093363907145884,0.6093363907145884
2016-08-05,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.5740886322993788,1.7256701930484895,0.0,0.8886416394277845,1.5932387604192355,1,39.0,1,1,1.3283704728690575,1.3283704728690575
2016-08-06,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.4756534227516682,1.867377299774791,0.0,0.8390605232992033,1.3532477708252901,1,55.0,1,1,1.1626545939136974,1.1626545939136974
2016-08-07,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.6110018358797704,1.855568374214266,0.0,0.6407360587848777,1.4252450677034738,1,48.0,1,1,0.34398765201919584,0.34398765201919584
2016-08-08,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.6725238418470896,1.6902434163669144,0.0,1.7563111716779582,1.6532365078177218,1,36.0,1,1,-0.012352320826532554,-0.012352320826532554
2016-08-09,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.647915039460162,1.631198788564289,0.0,1.8058922878065398,1.6772356067771161,1,30.0,1,1,0.5569783062593674,0.5569783062593674
2016-08-10,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.635610638266698,1.7256701930484895,0.0,1.9298450781279932,1.6292374088583272,1,48.0,1,1,1.2439875406402545,1.2439875406402545
2016-08-11,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.7094370454274812,1.7374791186090148,1.0,1.855473403935121,1.5812392109395383,1,59.0,1,1,1.0315052173171242,1.0315052173171242
2016-08-12,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.7586546502013363,1.8319505230932154,0.0,1.855473403935121,1.605238309898933,1,57.0,1,1,0.735402458140752,0.735402458140752
2016-08-13,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.7955678537817277,1.867377299774791,1.0,1.781101729742249,1.701234705736511,1,76.0,1,1,0.8490144180994116,0.8490144180994116
2016-08-14,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.8078722549751913,1.8083326719721655,1.0,1.7563111716779582,1.7732320026146944,1,38.0,1,1,0.13963862336872107,0.13963862336872107
2016-08-15,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.7955678537817277,1.784714820851115,1.0,0.9878038716849473,1.713234255216208,1,48.0,1,1,-0.22025966589629423,-0.22025966589629423
2016-08-16,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.5986974346863065,1.5721541607616634,0.0,-0.20214291540100524,1.6532365078177218,1,46.0,1,1,-0.13968921554529856,-0.13968921554529856
2016-08-17,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.623306237073234,1.6075809374432384,0.0,1.235709452327854,1.6772356067771161,1,39.0,1,1,0.2041966498329258,0.2041966498329258
2016-08-18,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.6602194406536255,1.7374791186090148,0.0,1.5084055910350513,1.569239661459841,1,22.0,1,1,0.3927874200551301,0.3927874200551301
2016-08-19,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.7217414466209446,1.631198788564289,0.0,1.1613377781349818,1.7492329036552998,1,59.0,1,1,1.303208092475529,1.303208092475529
2016-08-20,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.6110018358797704,1.560345235201138,0.0,1.5084055910350513,1.713234255216208,1,57.0,1,1,1.222891807583054,1.222891807583054
2016-08-21,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.623306237073234,1.631198788564289,0.0,1.5084055910350513,1.5932387604192355,1,25.0,1,1,0.212584109964102,0.212584109964102
2016-08-22,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.623306237073234,1.595772011882713,0.0,1.6571489394207954,1.6892351562568135,1,37.0,1,1,-0.5994745300088669,-0.5994745300088669
2016-08-23,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.5740886322993788,1.678434490806389,0.0,1.8306828458708304,1.569239661459841,1,34.0,1,1,0.34856263027256473,0.34856263027256473
2016-08-24,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.5986974346863065,1.666625565245864,0.0,1.3348716845850168,1.4252450677034738,1,23.0,1,1,0.47844117957653565,0.47844117957653565
2016-08-25,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.7094370454274812,1.9146130020168914,0.0,0.5167832684634243,1.6772356067771161,1,64.0,1,1,0.5668907591416665,0.5668907591416665
2016-08-26,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.487957823945132,1.5721541607616634,0.0,-0.053399567015261266,1.4852428151019603,1,62.0,1,1,1.5067946247504422,1.5067946247504422
2016-08-27,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.2541742012693193,1.2296953195064348,0.0,-0.6483729605582376,1.4252450677034738,1,69.0,1,1,1.5497485872404053,1.5497485872404053
2016-08-28,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.9834773750131153,0.8400007760091059,0.0,-1.2433463541012137,1.0172603853937667,1,38.0,1,1,0.5882406576573878,0.5882406576573878
2016-08-29,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.7004761475634473,0.6038222647986037,0.0,-0.6731635186225282,0.789268945279519,1,11.0,1,1,-0.21009304755547456,-0.21009304755547456
2016-08-30,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.8850421654654047,0.8872364782512067,0.0,0.6159455007205871,0.6452743515231519,1,17.0,1,1,0.3305168827176098,0.3305168827176098
2016-08-31,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.2295653988823918,1.123414989461709,0.0,1.384452800713598,1.1852540781095287,1,44.0,1,1,0.623569656391736,0.623569656391736
2016-09-01,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.1065213869477535,0.8281918504485811,0.0,-1.2433463541012137,1.2692509244674095,1,21.0,1,1,0.35517093219409746,0.35517093219409746
2016-09-02,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.8973465666588687,0.4975419347538778,0.0,-1.2433463541012137,1.1612549791501343,1,44.0,1,1,1.176379528673804,1.176379528673804
2016-09-03,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.131130189334681,0.9226632549327821,0.0,-1.2433463541012137,1.1612549791501343,1,52.0,1,1,1.573385974882811,1.573385974882811
2016-09-04,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.2172609976889281,0.9935168082959325,0.0,-1.1689746799083418,1.3292486718658958,1,21.0,1,1,0.2583338924977904,0.2583338924977904
2016-09-05,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.2295653988823918,1.1942685428248594,0.0,-0.17735235733671464,1.2692509244674095,1,22.0,1,1,-0.14807667567647476,-0.14807667567647476
2016-09-07,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.2049565964954643,1.1352239150222339,0.0,-0.9458596573297257,1.0172603853937667,1,23.0,1,1,0.396345736474417,0.396345736474417
2016-09-08,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.9834773750131153,0.9462811060538322,0.0,1.2852905684564353,0.8972648905967942,1,17.0,1,1,0.496741092590011,0.496741092590011
2016-09-09,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.1188257881412176,1.147032840582759,0.0,1.2605000103921447,1.0532590338328587,1,64.0,1,1,1.3924201684162214,1.3924201684162214
2016-09-10,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.155738991721609,1.1116060639011835,0.0,0.07055322330619213,1.065258583312556,1,52.0,1,1,1.7385935229211302,1.7385935229211302
2016-09-11,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.2172609976889281,1.1352239150222339,0.0,0.3184588039490989,1.2092531770689232,1,42.0,1,1,0.5572324717178878,0.5572324717178878
2016-09-12,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.7127805487569113,0.6746758181617545,0.0,-1.2433463541012137,0.8732657916373997,1,27.0,1,1,-0.13358924454080678,-0.13358924454080678
2016-09-13,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.9834773750131153,0.9226632549327821,0.0,0.3184588039490989,1.0412594843531615,1,18.0,1,1,0.2186840809685938,0.2186840809685938
2016-09-14,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.008086177400043,0.7691472226459555,0.0,-1.1937652379726325,1.2092531770689232,1,17.0,1,1,0.4873369706247528,0.4873369706247528
2016-09-15,air_60a7057184ec7ec7,0,0,0,0,1,0,0,1.081912584560826,1.028943584977508,0.0,0.02097210717761073,1.1852540781095287,1,17.0,1,1,0.7082067540790595,0.7082067540790595
2016-09-16,air_60a7057184ec7ec7,1,0,0,0,0,0,0,1.1680433929150726,1.123414989461709,0.0,0.09534378137048294,1.2212527265486206,1,67.0,1,1,1.346162054965492,1.346162054965492
2016-09-17,air_60a7057184ec7ec7,0,0,1,0,0,0,0,1.364913812010494,1.442255979595887,0.0,0.09534378137048294,1.3772468697846847,1,64.0,1,1,1.6605647271553394,1.6605647271553394
2016-09-18,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.9834773750131153,0.7219115204038548,0.0,-1.2433463541012137,1.2212527265486206,1,59.0,1,1,0.8594352018987517,0.8594352018987517
2016-09-19,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.798911357111158,0.5093508603144031,1.0,-1.2433463541012137,0.933263539035886,1,14.0,1,1,-0.1356225682089707,-0.1356225682089707
2016-09-20,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.6266497404026646,0.22593664686180012,0.0,-1.2433463541012137,0.8492666926780053,1,20.0,1,1,-0.4647668369930066,-0.4647668369930066
2016-09-21,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.7619981535307664,0.7101025948433299,0.0,-0.35088626378674936,0.789268945279519,1,35.0,1,1,1.0007511968361447,1.0007511968361447
