visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-05-28,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.5671484230241006,0.3057539741999411,0.0,-1.3655815771025792,0.6864256060438788,1,30.0,1,1,-0.4702808658517099,-0.47028086585171003
2016-05-30,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.6377636501196422,0.5491667180046069,0.0,-1.3153813601599111,0.6286798295361631,1,15.0,1,1,-1.2974907807425147,-1.2974907807425147
2016-05-31,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.8260709223744195,0.6766686314260988,0.0,1.119329161559491,0.8596629355670259,1,11.0,1,1,-1.0701024845031246,-1.0701024845031246
2016-06-01,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.5789176275400243,0.5723488840812421,0.0,0.516926558247474,0.5016391212191887,1,11.0,1,1,-1.0912548841533003,-1.0912548841533003
2016-06-02,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.4259179688330178,0.5491667180046069,0.0,1.6715315479288402,0.33995094699758466,1,5.0,1,1,-1.0305676422998198,-1.0305676422998198
2016-06-03,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.5083024004444827,0.6303042992728293,0.0,1.8974325241708465,0.18981192807752367,1,25.0,1,1,-0.7228505902460713,-0.7228505902460713
2016-06-04,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.673071263667413,0.5259845519279721,0.0,-1.1396806008605727,0.7095239166469653,1,19.0,1,1,-0.5490987359767698,-0.54909873597677
2016-06-06,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.7083788772151838,0.7114418805410512,0.0,0.416526124362138,0.5824832083299907,1,19.0,1,1,-1.325190351712983,-1.325190351712983
2016-06-07,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.5671484230241006,0.3057539741999411,0.0,-1.4408819025165813,0.7557205378531378,1,6.0,1,1,-1.1803971398218984,-1.1803971398218986
2016-06-08,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.8260709223744195,0.9780367904223523,0.0,1.1946294869734932,0.7441713825515944,1,14.0,1,1,-1.0159624139699364,-1.0159624139699364
2016-06-09,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.8966861494699606,0.920081375230765,0.0,-0.4870777806058877,1.0098019544870869,1,3.0,1,1,-1.066325270279879,-1.066325270279879
2016-06-10,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.002608990113273,0.9896278734606694,0.0,1.8974325241708465,0.8827612461701125,1,26.0,1,1,-0.6281684203833795,-0.6281684203833796
2016-06-11,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.084993421724738,1.0591743716905742,0.0,0.5671267751901422,1.079096886296346,1,31.0,1,1,-0.4677627230362128,-0.4677627230362129
2016-06-12,air_c73d319ffabf287a,0,0,0,1,0,0,0,0.9790705810814255,0.9432635413073999,0.0,-1.290281251688577,0.9867036438840007,1,2.0,1,1,-1.0955357269396455,-1.0955357269396455
2016-06-13,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.8378401268903428,0.7114418805410512,0.0,-1.290281251688577,0.9867036438840007,1,14.0,1,1,-1.386381222129563,-1.386381222129563
2016-06-14,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.002608990113273,0.9316724582690823,0.0,0.1906251481201315,1.0444494203917163,1,7.0,1,1,-1.1061119267647335,-1.1061119267647335
2016-06-15,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.0614550126928908,1.0591743716905742,0.0,0.4918264497761401,1.1483918181056045,1,16.0,1,1,-1.0461801277559017,-1.046180127755902
2016-06-16,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.8378401268903428,0.6303042992728293,0.0,-1.4408819025165813,0.9636053332809145,1,17.0,1,1,-1.1171917551529207,-1.1171917551529207
2016-06-17,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.9790705810814255,0.8853081261158127,0.0,-0.5874782144912238,0.9751544885824573,1,15.0,1,1,-0.5569049787048109,-0.556904978704811
2016-06-18,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.084993421724738,1.209858451188701,0.0,1.721731764871508,0.9058595567731987,1,25.0,1,1,-0.4652445802207157,-0.4652445802207158
2016-06-20,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.0379166036610434,0.9664457073840347,0.0,-0.6376784314338918,1.1252935075025183,1,9.0,1,1,-1.3556598797804982,-1.3556598797804982
2016-06-21,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.0614550126928908,1.0591743716905742,0.0,0.516926558247474,0.9174087120747416,1,16.0,1,1,-1.1406104833370438,-1.140610483337044
2016-06-22,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.002608990113273,0.8737170430774951,0.0,-1.2651811432172428,1.1137443522009753,1,16.0,1,1,-1.0781605415127153,-1.0781605415127153
2016-06-23,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.1438394443043558,1.1866762851120658,0.0,0.2659254735341336,1.0906460415978887,1,13.0,1,1,-1.0738796987263701,-1.0738796987263703
2016-06-24,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.8613785359221898,0.734624046617686,0.0,-1.290281251688577,0.9174087120747416,1,37.0,1,1,-0.578812821199636,-0.578812821199636
2016-06-25,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.9084553539858844,0.7925794618092732,0.0,-1.4408819025165813,0.8712120908685692,1,42.0,1,1,-0.4156371667554224,-0.41563716675542245
2016-06-27,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.8613785359221898,0.9664457073840347,0.0,0.2659254735341336,0.6748764507423358,1,13.0,1,1,-1.300764366402661,-1.300764366402661
2016-06-28,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.6142252410877951,0.4216648045831154,0.0,-1.4157817940452473,0.7210730719485082,1,7.0,1,1,-1.1542084545407283,-1.1542084545407285
2016-06-29,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.8260709223744195,0.6303042992728293,0.0,-1.4157817940452473,0.848113780265483,1,27.0,1,1,-0.9764275717666315,-0.9764275717666316
2016-06-30,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.049685808176967,0.8505348770008603,0.0,-1.390681685573913,1.2176867499148636,1,9.0,1,1,-0.9517497721747598,-0.9517497721747599
2016-07-01,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.167377853336203,1.1634941190354309,0.0,0.8934281853174849,1.1368426628040615,1,29.0,1,1,1.6280875423020422,1.628087542302042
2016-07-02,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.35568512559098,1.2330406172653356,0.0,1.4958307886295015,1.4602190112472697,1,34.0,1,1,1.733345911989822,1.7333459119898218
2016-07-05,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.5557616023616807,1.5923641914531759,0.0,1.4958307886295015,1.5526122536596145,1,9.0,1,1,0.3498782491557028,0.34987824915570276
2016-07-06,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.4380695572024451,1.30258711549524,0.0,1.1946294869734932,1.5757105642627012,1,6.0,1,1,0.6540699012677552,0.6540699012677551
2016-07-07,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.461607966234292,1.4532711949933672,0.0,1.8723324156995123,1.494866477151899,1,22.0,1,1,0.6097505877150059,0.6097505877150058
2016-07-08,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.2379930804317445,1.1287208699204785,0.0,-1.4408819025165813,1.2407850605179498,1,14.0,1,1,1.491604201702098,1.491604201702098
2016-07-09,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.9319937630177314,0.7114418805410512,0.0,-0.9388797330899004,1.0675477309948025,1,30.0,1,1,1.6928038126603182,1.6928038126603182
2016-07-11,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.3909927391387504,1.4880444441083192,0.0,0.16552503964879756,1.4140223900410969,1,19.0,1,1,-0.12504348584705446,-0.12504348584705455
2016-07-12,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.3792235346228272,1.1866762851120658,0.0,-1.240081034745909,1.483317321850356,1,15.0,1,1,0.35995082041769133,0.3599508204176912
2016-07-13,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.2733006939795148,0.9664457073840347,0.0,-1.4408819025165813,1.4717681665488127,1,11.0,1,1,0.4085509767567858,0.4085509767567857
2016-07-14,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.2615314894635914,1.3721336137251448,0.0,0.24082536506279964,1.2754325264225792,1,9.0,1,1,0.55359600292942,0.5535960029294199
2016-07-15,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.108531830756585,1.1055387038438438,0.0,-1.1396806008605727,1.2292359052164068,1,32.0,1,1,1.349077318344961,1.349077318344961
2016-07-16,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.2497622849476677,1.1519030359971136,0.0,-0.712978756847894,1.2061375946133202,1,28.0,1,1,1.6532689704570134,1.6532689704570134
2016-07-17,air_c73d319ffabf287a,0,0,0,1,0,0,0,1.4498387617183683,1.3605425306868273,0.0,-1.1898808178032407,1.4486698559457265,1,4.0,1,1,1.0312876950292242,1.031287695029224
2016-07-18,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.4263003526865212,1.34895144764851,1.0,0.7679276429608147,1.4486698559457265,1,24.0,1,1,0.005899940558795914,0.005899940558795829
2016-07-19,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.461607966234292,1.4184979458784144,0.0,1.8472323072281782,1.3447274582318383,1,14.0,1,1,0.12374902432406125,0.12374902432406115
2016-07-20,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.4380695572024451,1.464862278031684,0.0,1.9727328495848484,1.3562766135333812,1,17.0,1,1,0.4470785618338918,0.44707856183389166
2016-07-21,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.4027619436546743,1.464862278031684,0.0,1.0942290530881569,1.3678257688349245,1,8.0,1,1,0.5953971736666723,0.5953971736666722
2016-07-22,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.4380695572024451,1.557590942338224,0.0,1.4958307886295015,1.3447274582318383,1,14.0,1,1,1.3918857462084122,1.391885746208412
2016-07-23,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.3203775120432093,1.3837246967634624,0.0,1.3954303547441658,1.3678257688349245,1,25.0,1,1,1.6041651855548196,1.6041651855548194
2016-07-25,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.2262238759158206,0.9664457073840347,0.0,-1.4408819025165813,1.4486698559457265,1,19.0,1,1,-0.028094987450415238,-0.02809498745041532
2016-07-26,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.1438394443043558,0.8737170430774951,0.0,-1.390681685573913,1.3100799923272088,1,2.0,1,1,0.46319467585307333,0.4631946758530733
2016-07-27,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.3321467165591327,1.209858451188701,0.0,0.516926558247474,1.4255715453426403,1,11.0,1,1,0.5999298307345671,0.599929830734567
2016-07-28,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.473377170750216,1.3721336137251448,0.0,1.2699298123874956,1.5526122536596145,1,17.0,1,1,0.7512702139459442,0.7512702139459441
2016-07-29,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.473377170750216,1.4764533610700015,0.0,1.044028836145489,1.5295139430565283,1,17.0,1,1,1.5575795434681228,1.5575795434681226
2016-07-30,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.4851463752661391,1.6271374405681287,0.0,1.4707306801581677,1.5526122536596145,1,15.0,1,1,1.637152856437832,1.6371528564378317
2016-07-31,air_c73d319ffabf287a,0,0,0,1,0,0,0,1.4851463752661391,1.4880444441083192,0.0,0.9436284022601528,1.494866477151899,1,4.0,1,1,0.43448784775640614,0.4344878477564061
2016-08-01,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.602838420425375,1.6850928557597158,0.0,0.7428275344894802,1.5526122536596145,1,10.0,1,1,-0.06485987255667322,-0.0648598725566733
2016-08-02,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.602838420425375,1.5923641914531759,0.0,0.6173269921328101,1.6565546513735032,1,6.0,1,1,0.1743636949155534,0.1743636949155533
2016-08-03,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.5910692159094515,1.650319606644763,0.0,1.0189287276741552,1.5410630983580718,1,11.0,1,1,0.47779990418295665,0.4777999041829566
2016-08-04,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.5793000113935278,1.6387285236064455,0.0,1.3452301378014975,1.6219071854688736,1,13.0,1,1,0.5636685741914086,0.5636685741914085
2016-08-05,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.5557616023616807,1.6966839387980326,0.0,1.3703302462728313,1.4602190112472697,1,19.0,1,1,1.2760511766955445,1.2760511766955445
2016-08-06,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.5675308068776042,1.8241858522195245,0.0,0.8934281853174849,1.633456340770417,1,5.0,1,1,1.1118682651251321,1.111868265125132
2016-08-07,air_c73d319ffabf287a,0,0,0,1,0,0,0,1.6263768294572218,1.7546393539896197,0.0,1.4958307886295015,1.668103806675046,1,4.0,1,1,0.30077446425350896,0.30077446425350884
2016-08-08,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.7322996701005342,2.0328253469092386,0.0,1.2950299208588294,1.5295139430565283,1,5.0,1,1,-0.052269158479187616,-0.0522691584791877
2016-08-09,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.6734536475209165,1.8473680182961596,0.0,0.1906251481201315,1.7027512725796756,1,29.0,1,1,0.5117948321921678,0.5117948321921677
2016-08-10,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.543992397845757,1.70827502183635,0.0,1.5711311140435038,1.4602190112472697,1,15.0,1,1,1.19244883522104,1.1924488352210398
2016-08-11,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.5322231933298336,1.557590942338224,1.0,1.6213313309861719,1.3909240794380107,1,28.0,1,1,0.9819320958454806,0.9819320958454805
2016-08-12,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.5086847842979862,1.4184979458784144,0.0,1.746831873342842,1.5410630983580718,1,25.0,1,1,0.6885684578400658,0.6885684578400657
2016-08-13,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.5557616023616807,1.4996355271466366,1.0,1.4707306801581677,1.6103580301673304,1,16.0,1,1,0.8011294416927872,0.8011294416927871
2016-08-17,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.602838420425375,1.464862278031684,0.0,-0.7882790822618961,1.6912021172781326,1,2.0,1,1,0.16227660940116723,0.16227660940116714
2016-08-18,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.7440688746164577,1.8241858522195245,0.0,0.9687285107314868,1.5988088748657874,1,9.0,1,1,0.3491228063110537,0.34912280631105364
2016-08-19,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.7558380791323813,1.905323433487747,0.0,0.9185282937888188,1.7835953596904774,1,17.0,1,1,1.251121562822123,1.2511215628221228
2016-08-20,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.7793764881642284,1.9285055995643812,0.0,1.244829703916161,1.6796529619765894,1,27.0,1,1,1.171548249852414,1.1715482498524137
2016-08-22,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.8029148971960756,2.0791896790625084,0.0,0.7679276429608147,1.841341136198193,1,6.0,1,1,-0.6339601488590229,-0.633960148859023
2016-08-23,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.7322996701005342,1.8125947691812068,0.0,0.4667263413048059,1.7604970490873912,1,19.0,1,1,0.30530712132140375,0.3053071213214037
2016-08-24,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.6734536475209165,1.870550184372794,0.0,0.5671267751901422,1.6912021172781326,1,8.0,1,1,0.4339842191933067,0.43398421919330665
2016-08-25,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.6146076249412986,1.6619106896830806,0.0,1.2950299208588294,1.7143004278812188,1,5.0,1,1,0.5216155891726066,0.5216155891726065
2016-08-26,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.5910692159094515,1.5923641914531759,0.0,0.9436284022601528,1.4140223900410969,1,17.0,1,1,1.4528248023434425,1.4528248023434425
2016-08-27,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.3439159210750564,1.4069068628400971,0.0,-0.4117774551918856,1.4140223900410969,1,21.0,1,1,1.4953814159253438,1.4953814159253438
2016-08-29,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.02614739914512,0.9084902921924475,0.0,-1.4408819025165813,1.0098019544870869,1,5.0,1,1,-0.24818066952486373,-0.2481806695248638
2016-08-30,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.02614739914512,0.9316724582690823,0.0,0.8683280768461505,0.9751544885824573,1,4.0,1,1,0.2874283073313742,0.2874283073313741
2016-08-31,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.2733006939795148,1.1519030359971136,0.0,1.6213313309861719,1.263883371121036,1,3.0,1,1,0.5777701739581924,0.5777701739581923
2016-09-01,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.2850698984954385,1.3373603646101924,0.0,1.1946294869734932,1.1945884393117774,1,7.0,1,1,0.3118542926416963,0.31185429264169623
2016-09-02,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.3674543301069035,1.4300890289167318,0.0,1.4958307886295015,1.2754325264225792,1,17.0,1,1,1.1254662363288166,1.1254662363288164
2016-09-03,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.5322231933298336,1.673501772721398,0.0,-0.4117774551918856,1.5064156324534421,1,26.0,1,1,1.5188001441094672,1.518800144109467
2016-09-04,air_c73d319ffabf287a,0,0,0,1,0,0,0,1.4969155797820628,1.5691820253765414,0.0,0.2910255820054678,1.4717681665488127,1,3.0,1,1,0.21591305137125594,0.21591305137125583
2016-09-06,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.3909927391387504,1.557590942338224,0.0,0.2910255820054678,1.4255715453426403,1,9.0,1,1,0.2874283073313742,0.2874283073313741
2016-09-07,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.4969155797820628,1.6039552744914933,0.0,0.6926273175468124,1.483317321850356,1,14.0,1,1,0.3526482062527497,0.35264820625274956
2016-09-08,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.2379930804317445,1.0244011225756218,0.0,-1.2651811432172428,1.333178302930295,1,22.0,1,1,0.452114847464886,0.4521148474648859
2016-09-09,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.1320702397884321,1.1171297868821612,0.0,0.2659254735341336,1.2061375946133202,1,17.0,1,1,1.339508375646072,1.339508375646072
2016-09-10,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.167377853336203,1.1403119529587962,0.0,1.3954303547441658,1.032900265090173,1,23.0,1,1,1.68247942711678,1.68247942711678
2016-09-11,air_c73d319ffabf287a,0,0,0,1,0,0,0,1.2968391030113622,1.30258711549524,0.0,0.5671267751901422,1.252334215819493,1,8.0,1,1,0.5120466464737176,0.5120466464737174
2016-09-12,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.3792235346228272,1.3605425306868273,0.0,-0.9388797330899004,1.2754325264225792,1,20.0,1,1,-0.17238457077840036,-0.17238457077840044
2016-09-13,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.1791470578521266,1.0244011225756218,0.0,-1.4157817940452473,1.263883371121036,1,2.0,1,1,0.17663002344950082,0.17663002344950074
2016-09-14,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.1438394443043558,0.9084902921924475,0.0,-1.0643802754465705,1.3100799923272088,1,18.0,1,1,0.44279771904754667,0.44279771904754656
2016-09-15,air_c73d319ffabf287a,0,0,0,0,1,0,0,1.1320702397884321,0.9896278734606694,0.0,-1.1898808178032407,1.183039284010234,1,3.0,1,1,0.6616243297142466,0.6616243297142465
2016-09-16,air_c73d319ffabf287a,1,0,0,0,0,0,0,1.214454671399897,1.209858451188701,0.0,-0.3364771297778833,1.2407850605179498,1,11.0,1,1,1.2936781764040244,1.2936781764040242
2016-09-17,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.35568512559098,1.1982673681503833,0.0,-0.6125783229625579,1.5179647877549856,1,21.0,1,1,1.6051724426810183,1.6051724426810183
2016-09-19,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.002608990113273,0.8041705448475908,1.0,-1.4408819025165813,1.032900265090173,1,17.0,1,1,-0.17439908503079804,-0.17439908503079812
2016-09-20,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.7672248997948016,0.5259845519279721,0.0,-1.4408819025165813,0.9751544885824573,1,12.0,1,1,-0.5004985796376754,-0.5004985796376755
2016-09-21,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.8260709223744195,0.7462151296560036,0.0,-1.390681685573913,0.9058595567731987,1,11.0,1,1,0.9514625677779653,0.9514625677779653
2016-09-22,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.9084553539858844,0.7809883787709556,1.0,-1.2651811432172428,1.0906460415978887,1,8.0,1,1,0.5027295180563782,0.5027295180563781
2016-09-23,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.8966861494699606,0.7693972957326384,0.0,-1.240081034745909,1.0444494203917163,1,4.0,1,1,0.8270663126924075,0.8270663126924075
2016-09-24,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.8849169449540373,0.6882597144644165,0.0,-0.43687756366321956,0.9289578673762849,1,32.0,1,1,1.4525729880618927,1.4525729880618927
2016-09-26,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.1909162623680498,1.2330406172653356,0.0,-0.3113770213065493,1.1483918181056045,1,26.0,1,1,-0.018526044751526173,-0.018526044751526256
2016-09-27,air_c73d319ffabf287a,0,0,0,0,0,1,0,1.35568512559098,1.3373603646101924,0.0,-0.21097658742121309,1.2869816817241226,1,6.0,1,1,0.4017519911549436,0.4017519911549435
2016-09-28,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.214454671399897,1.1866762851120658,0.0,-1.240081034745909,1.3216291476287516,1,15.0,1,1,0.47931078987225495,0.47931078987225484
2016-09-29,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.8966861494699606,0.7578062126943208,0.0,-1.4408819025165813,0.9405070226778283,1,7.0,1,1,0.5611504313759114,0.5611504313759114
2016-09-30,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.8260709223744195,0.8273527109242256,0.0,-0.5121778890772216,0.7441713825515944,1,20.0,1,1,1.49865500158549,1.49865500158549
2016-10-01,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.9790705810814255,0.8157616278859079,0.0,-1.340481468631245,1.0559985756932597,1,30.0,1,1,1.521570101206514,1.5215701012065137
2016-10-03,air_c73d319ffabf287a,0,1,0,0,0,0,0,1.0379166036610434,0.9664457073840347,0.0,-1.4408819025165813,1.02135110978863,1,10.0,1,1,-0.31994773976653174,-0.3199477397665318
2016-10-04,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.9555321720495785,0.9780367904223523,0.0,-1.0392801669752365,1.0098019544870869,1,15.0,1,1,0.24738983656496996,0.24738983656496988
2016-10-05,air_c73d319ffabf287a,0,0,0,0,0,0,1,1.0614550126928908,0.9664457073840347,0.0,-1.4157817940452473,0.9867036438840007,1,7.0,1,1,0.1330661527414006,0.13306615274140052
2016-10-06,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.9202245585018077,0.9896278734606694,0.0,0.9185282937888188,0.8712120908685692,1,20.0,1,1,0.45060396177558776,0.45060396177558765
2016-10-07,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.802532513342572,0.9084902921924475,0.0,0.5922268836614761,0.5824832083299907,1,24.0,1,1,1.2410489915601344,1.2410489915601344
2016-10-08,air_c73d319ffabf287a,0,0,1,0,0,0,0,1.1320702397884321,1.0939476208055265,0.0,-0.7380788653192281,1.1137443522009753,1,27.0,1,1,1.4102681887615411,1.410268188761541
2016-10-10,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.35530274173747667,0.386891555468163,1.0,0.6675272090754785,0.46699165531455916,1,18.0,1,1,0.18116268051739565,0.18116268051739554
2016-10-11,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.35530274173747667,0.2593896420466711,0.0,-0.6125783229625579,0.4323441894099297,1,9.0,1,1,-0.08173142942050395,-0.08173142942050403
2016-10-12,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.390610355285247,0.5259845519279721,0.0,0.2659254735341336,0.32840179169604156,1,22.0,1,1,0.3947011912715516,0.3947011912715515
2016-10-13,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.21407228754639346,0.20143422685508394,0.0,-0.8635794076758984,0.363049257600671,1,9.0,1,1,0.41761629089257546,0.41761629089257535
2016-10-14,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.24937990109416427,0.24779855900835393,0.0,-0.36157723824921745,0.28220517048986893,1,14.0,1,1,1.3463073612479142,1.3463073612479142
2016-10-15,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.4376871733489415,0.6418953823111465,0.0,1.1695293785021592,0.028123753855919628,1,19.0,1,1,1.6578016275249083,1.6578016275249081
2016-10-16,air_c73d319ffabf287a,0,0,0,1,0,0,0,0.7201480817311071,0.7462151296560036,0.0,0.06512460576346131,0.6748764507423358,1,6.0,1,1,0.3871467628250603,0.38714676282506016
2016-10-17,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.7672248997948016,0.6650775483877812,0.0,-0.43687756366321956,0.7326222272500515,1,13.0,1,1,-0.22979822697173474,-0.22979822697173483
2016-10-18,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.8378401268903428,0.862125960039178,0.0,-0.18587647894987913,0.8596629355670259,1,6.0,1,1,0.30706982129225174,0.3070698212922517
2016-10-19,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.8613785359221898,0.8157616278859079,0.0,-0.4117774551918856,0.7903680037577673,1,26.0,1,1,0.39873021977634704,0.39873021977634693
2016-10-21,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.3435335372215529,0.2709807250849887,0.0,-0.9388797330899004,0.46699165531455916,1,24.0,1,1,1.3619198467039964,1.3619198467039964
2016-10-22,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.2258414920623172,0.004385815203687683,0.0,-1.4408819025165813,0.32840179169604156,1,18.0,1,1,1.7283096263588276,1.7283096263588276
2016-10-24,air_c73d319ffabf287a,0,1,0,0,0,0,0,0.1434570604508523,0.2593896420466711,0.0,1.1946294869734932,0.13206615156980797,1,1.0,1,1,-0.11849631452676193,-0.11849631452676201
2016-10-25,air_c73d319ffabf287a,0,0,0,0,0,1,0,0.24937990109416427,0.1434788116634968,0.0,-1.2149809262745748,0.07432037506209224,1,15.0,1,1,0.3317476208841236,0.33174762088412346
2016-10-26,air_c73d319ffabf287a,0,0,0,0,0,0,1,0.6613020591514892,0.7114418805410512,0.0,-0.8133791907332302,0.7210730719485082,1,16.0,1,1,0.593886287977374,0.5938862879773739
2016-10-27,air_c73d319ffabf287a,0,0,0,0,1,0,0,0.3199951281897058,0.32893614027657586,0.0,0.4918264497761401,0.30530348109295513,1,5.0,1,1,0.6029516021131637,0.6029516021131636
2016-10-28,air_c73d319ffabf287a,1,0,0,0,0,0,0,0.17876467399862309,-0.0187963508729471,0.0,-1.4408819025165813,0.2360085492836963,1,18.0,1,1,1.2964481335010711,1.2964481335010711
2016-10-29,air_c73d319ffabf287a,0,0,1,0,0,0,0,0.09638024238715777,-0.0187963508729471,0.0,-0.03527582812187496,0.028123753855919628,1,26.0,1,1,1.849684110065789,1.8496841100657888
