visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,total_area_visitors,total_genre_visitors
2017-01-05,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.8704965596937182,-0.9473565315603866,0.0,1.1298229242296984,-0.6847573385215283,1,19.0,1,1,-1.3659393585214574,-1.3659393585214579
2017-01-06,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-1.1314202402795068,-1.113205259172068,0.0,1.0486647454861893,-0.9040531956584598,1,7.0,1,1,-0.10088707143611121,-0.10088707143611161
2017-01-07,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-1.3177942978407844,-1.189750825762075,0.0,1.0757174717340257,-1.3207153242186298,1,16.0,1,1,0.686429800896054,0.6864298008960537
2017-01-08,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-1.268094549157777,-1.4321451199637631,0.0,-1.3590278905712578,-1.178173017079624,1,6.0,1,1,-0.427172564495976,-0.42717256449597646
2017-01-09,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.6841225021324406,-0.6922046429270304,1.0,-0.3851297456491444,-0.48739106709829,1,9.0,1,1,-1.311744043405712,-1.3117440434057124
2017-01-11,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.9823209942304847,-0.9856293148553898,0.0,1.1568756504775353,-0.8272996456605338,1,13.0,1,1,-0.9167864044800053,-0.9167864044800057
2017-01-12,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.0071708685719885,-0.7559926150853695,0.0,1.0486647454861893,-1.2220321885070105,1,18.0,1,1,-0.9305208336531736,-0.9305208336531741
2017-01-13,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.9201963083767255,-0.6284166707686915,0.0,0.8592956617513337,-0.9917715385132325,1,19.0,1,1,0.6329768873572366,0.6329768873572362
2017-01-14,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-1.4668935438898063,-1.521448280985438,0.0,-0.19576066191428906,-1.2987857385049364,1,10.0,1,1,1.0817586406102246,1.0817586406102244
2017-01-15,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-1.665692538621836,-1.7000546030287873,0.0,0.588768399272969,-1.6606239027808736,1,3.0,1,1,-0.9011959713645168,-0.9011959713645172
2017-01-16,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-1.3302192350115363,-1.2280236090570782,0.0,1.1298229242296984,-1.5838703527829476,1,12.0,1,1,-1.4368387091180832,-1.4368387091180836
2017-01-17,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-1.0195958057427401,-0.8708109649703798,0.0,1.102770197981862,-1.1891378099364707,1,16.0,1,1,-0.9149304005376852,-0.9149304005376856
2017-01-18,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-1.118995303108755,-1.0876900703087324,0.0,1.1568756504775353,-1.2658913599343968,1,12.0,1,1,-0.49844311588106593,-0.4984431158810664
2017-01-19,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.9947459314012367,-0.8708109649703798,0.0,0.2370829580510948,-0.8711588170879201,1,24.0,1,1,-0.5080943363811302,-0.5080943363811307
2017-01-20,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-1.3426441721822882,-1.9041761139354723,0.0,-1.3590278905712578,-0.9040531956584598,1,19.0,1,1,0.6686121630497815,0.6686121630497812
2017-01-21,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.9823209942304847,-0.8963261538337153,0.0,1.1568756504775353,-1.134313845652238,1,21.0,1,1,1.5754556892673581,1.5754556892673577
2017-01-22,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-1.0320207429134922,-0.8708109649703798,0.0,1.1839283767253717,-1.0137011242269256,1,13.0,1,1,-0.6042353405933087,-0.6042353405933092
2017-01-23,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-1.2432446748162733,-1.3683571478054242,0.0,0.3723465892902772,-1.2987857385049364,1,15.0,1,1,-1.4524291422335718,-1.4524291422335722
2017-01-24,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-1.4544686067190546,-1.3683571478054242,0.0,1.210981102973208,-1.4851872170713283,1,24.0,1,1,-0.79874455374845,-0.7987445537484504
2017-01-25,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-1.2929444234992806,-1.0749324758770646,0.0,1.2380338292210444,-1.364574495646016,1,10.0,1,1,-0.4186349463613038,-0.4186349463613042
2017-01-26,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.2183948004747698,-0.9345989371287189,0.0,1.2380338292210444,-1.364574495646016,1,13.0,1,1,-0.28500266251426015,-0.2850026625142606
2017-01-27,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.8704965596937182,-0.07984011020697583,0.0,0.12887205305974878,-1.178173017079624,1,15.0,1,1,1.1095986997450256,1.1095986997450251
2017-01-28,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7586721251569516,-0.6411742652003591,0.0,1.0486647454861893,-0.8492292313742269,1,19.0,1,1,1.834925040403701,1.8349250404037007
2017-01-29,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.7089723764739443,-0.8452957761070441,0.0,-0.6015515556318363,-0.4983558599551366,1,12.0,1,1,-0.22338333162923452,-0.22338333162923493
2017-01-30,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.39834894720514824,-0.016052138048636796,0.0,0.9134011142470069,-0.47642627424144346,1,19.0,1,1,-1.3614849490598893,-1.3614849490598897
2017-01-31,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.9698960570597329,-1.0621748814453968,0.0,1.210981102973208,-0.7505460956626078,1,22.0,1,1,-0.7716468961905774,-0.7716468961905778
2017-02-01,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-1.0320207429134922,-1.0239020981503935,0.0,0.9675065667426797,-0.8930884028016133,1,9.0,1,1,-0.5968113248240285,-0.596811324824029
2017-02-02,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.118995303108755,-0.9601141259920544,0.0,1.210981102973208,-1.1452786385090845,1,11.0,1,1,-0.6086897500548769,-0.6086897500548774
2017-02-03,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.8704965596937182,-0.5773862930420202,0.0,1.210981102973208,-1.1123842599385447,1,6.0,1,1,0.6415145054919088,0.6415145054919085
2017-02-04,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7959469366692071,-0.590143887473688,0.0,1.210981102973208,-0.9917715385132325,1,26.0,1,1,1.6615742721910083,1.661574272191008
2017-02-05,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.8456466853522145,-1.0366596925820613,0.0,-0.6827097343753457,-0.9588771599426926,1,7.0,1,1,-0.7052019550555195,-0.70520195505552
2017-02-06,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.6095728791079297,-0.3987799709986708,0.0,0.2641356842989312,-0.8492292313742269,1,24.0,1,1,-1.4030594373678584,-1.4030594373678589
2017-02-07,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.9201963083767255,-1.0494172870137288,0.0,1.2650865554688808,-0.6189685813804489,1,20.0,1,1,-0.8889463453452044,-0.8889463453452049
2017-02-08,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.9077713712059737,-0.9473565315603866,0.0,1.1839283767253717,-0.9698419527995392,1,8.0,1,1,-0.42828616686136806,-0.42828616686136844
2017-02-09,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.3550691093530398,-1.6745394141654515,0.0,-1.3590278905712578,-0.8821236099447667,1,11.0,1,1,-0.7386100260172804,-0.7386100260172809
2017-02-10,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-1.1562701146210106,-1.1004476647404002,0.0,-0.006391578179433631,-0.8930884028016133,1,13.0,1,1,0.9225135023591644,0.9225135023591641
2017-02-11,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-1.2183948004747698,-1.113205259172068,1.0,0.8592956617513337,-1.419398459930249,1,24.0,1,1,1.5182907678439004,1.5182907678439002
2017-02-12,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-1.1438451774502587,-0.8580533705387118,0.0,1.2921392817167177,-1.463257631357635,1,7.0,1,1,-0.38077246593797476,-0.3807724659379752
2017-02-13,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-1.0071708685719885,-0.8197805872437085,0.0,0.9134011142470069,-1.2220321885070105,1,23.0,1,1,-1.2549503227707184,-1.2549503227707188
2017-02-14,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-1.0195958057427401,-0.9218413426970509,0.0,0.6699265780164784,-1.1014194670816981,1,13.0,1,1,-0.6268785886896134,-0.6268785886896139
2017-02-15,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.957471119888981,-0.7304774262220337,0.0,1.4274029129559,-1.1891378099364707,1,14.0,1,1,-0.09494785882068704,-0.09494785882068744
2017-02-16,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.8829214968644701,-0.5518711041786846,0.0,1.4003501867080632,-1.2001026027933175,1,20.0,1,1,-0.08009982728212664,-0.08009982728212704
2017-02-17,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.17470007813161528,0.46873645035474,0.0,1.0486647454861893,-0.9479123670858461,1,19.0,1,1,1.056145786206208,1.0561457862062076
2017-02-18,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7338222508154479,-1.0494172870137288,0.0,-0.6286042818796727,-0.4325671028140571,1,28.0,1,1,1.7458368511723386,1.7458368511723383
2017-02-19,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.8953464340352218,-0.8070229928120408,0.0,1.3732974604602268,-0.8382644385173804,1,11.0,1,1,-0.21967132374459442,-0.21967132374459483
2017-02-20,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.6344227534494332,0.25185734501638735,0.0,0.04771387431623938,-0.9698419527995392,1,16.0,1,1,-1.4308994965026591,-1.4308994965026596
2017-02-21,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.9201963083767255,-1.1004476647404002,0.0,1.4815083654515728,-0.6518629599509886,1,19.0,1,1,-0.5793648877662201,-0.5793648877662205
2017-02-22,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.9077713712059737,-1.0621748814453968,0.0,0.5076102205294596,-1.057560295654312,1,16.0,1,1,-0.11425029982081557,-0.11425029982081597
2017-02-23,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.27409957549762987,-0.09259770463864336,0.0,-0.7368151868710187,-0.2680952099613585,1,20.0,1,1,-0.18514965041744147,-0.18514965041744189
2017-02-24,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.7710970623277035,-0.8452957761070441,0.0,0.7240320305121515,-0.4654614813845968,1,29.0,1,1,1.1957172826686757,1.1957172826686755
2017-02-25,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7586721251569516,-0.7304774262220337,0.0,0.8863483879991705,-0.6518629599509886,1,22.0,1,1,2.0669255331937073,2.066925533193707
2017-02-27,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.8704965596937182,-1.0876900703087324,0.0,-0.14165520941861603,-0.5531798242393695,1,5.0,1,1,-1.0983035900389062,-1.0983035900389067
2017-02-28,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.957471119888981,-1.0239020981503935,0.0,1.0486647454861893,-0.640898167094142,1,18.0,1,1,-0.46577744649623304,-0.4657774464962335
