visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-06-13,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.903615530393214,0.8716065978769205,0.0,-0.4728285851100351,0.9269558940869829,1,15.0,1,1,-1.4820916874591996,-1.4820916874591996
2016-06-14,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.0095341755537384,1.0137489819540946,0.0,1.638029503244503,0.8699647377929451,1,31.0,1,1,-1.1951643372740137,-1.1951643372740137
2016-06-15,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.0566091289584156,0.978213385934801,0.0,-0.5710080310800136,1.0523364379338658,1,5.0,1,1,-1.13380880327215,-1.13380880327215
2016-06-16,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.8447718386373673,0.5636314323763763,0.0,-1.2828090143623578,1.0637346691926735,1,13.0,1,1,-1.206507377173518,-1.206507377173518
2016-06-17,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.9153842687443835,0.8123806045114312,0.0,0.7544144895146964,0.9611505878634052,1,52.0,1,1,-0.6329104731644983,-0.6329104731644983
2016-06-18,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.9742279605002303,1.061129776646486,0.0,1.7852986721994706,0.7217877314284468,1,48.0,1,1,-0.5390725976322364,-0.5390725976322364
2016-06-19,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.8212343619350286,0.5754766310494742,0.0,-1.1600847068998845,0.9155576628281752,1,72.0,1,1,-1.1776341847020526,-1.1776341847020526
2016-06-20,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.9389217454467221,0.8834517965500182,0.0,-0.8164566460049598,1.1321240567455186,1,22.0,1,1,-1.4506405313742108,-1.4506405313742108
2016-06-21,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.8918467920420449,0.8242258031845289,0.0,-0.8410015074974545,0.9839470503810206,1,4.0,1,1,-1.230482438779288,-1.230482438779288
2016-06-22,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.8094656235838591,0.4214890482992021,0.0,-1.2828090143623578,1.0865311317102884,1,8.0,1,1,-1.1665489411639007,-1.1665489411639007
2016-06-23,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.1507590357677706,1.226962558069856,0.0,0.6562350435447178,1.0865311317102884,1,13.0,1,1,-1.1621664030209107,-1.1621664030209107
2016-06-24,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.8683093153397058,0.5991670283956699,0.0,-1.2828090143623578,1.0523364379338658,1,28.0,1,1,-0.6553387566021545,-0.6553387566021545
2016-06-25,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.8447718386373673,0.6110122270687679,0.0,-1.2828090143623578,0.9839470503810206,1,100.0,1,1,-0.4882867144458197,-0.4882867144458197
2016-06-26,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.8094656235838591,0.8123806045114312,0.0,0.7298696280222015,0.6989912689108317,1,44.0,1,1,-1.0678129347659437,-1.0678129347659437
2016-06-27,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.5858595949116415,0.6228574257418655,0.0,-0.2519248316775834,0.6875930376520241,1,47.0,1,1,-1.3944409245993945,-1.3944409245993945
2016-06-28,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.6211658099651497,0.516250637683985,0.0,-1.1600847068998845,0.7217877314284468,1,4.0,1,1,-1.244403442292316,-1.244403442292316
2016-06-29,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.6682407633698269,0.26750146554892995,0.0,-1.2828090143623578,0.9725488191222129,1,26.0,1,1,-1.062399211177544,-1.062399211177544
2016-06-30,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.9389217454467221,0.7057738164535504,0.0,-1.061905260929906,1.0979293629690963,1,28.0,1,1,-1.037135167765012,-1.037135167765012
2016-07-01,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.1860652508212788,1.1795817633774643,0.0,0.43533129011226607,1.1207258254867112,1,31.0,1,1,1.6039885542900016,1.6039885542900016
2016-07-02,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.2566776809282947,0.9426777899155074,0.0,-1.1355398454073902,1.485469225768553,1,68.0,1,1,1.7117474333352916,1.7117474333352916
2016-07-03,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.3508275877376494,1.5112473262242048,0.0,-0.10465566272261573,1.4740709945097452,1,72.0,1,1,0.36630822343728126,0.36630822343728126
2016-07-04,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.4214400178446658,1.4757117302049108,0.0,0.3862415671272768,1.4284780694745152,1,14.0,1,1,-0.1565027973853217,-0.1565027973853217
2016-07-05,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.4920524479516817,1.4757117302049108,0.0,1.1225874119021158,1.4626727632509378,1,4.0,1,1,0.29541422406538,0.29541422406538
2016-07-06,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.5038211863028512,1.4520213328587155,0.0,0.7789593510071909,1.6108497696154362,1,12.0,1,1,0.606832228579041,0.606832228579041
2016-07-07,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.4449774945470044,1.3572597434739322,0.0,0.631690182052223,1.508265688286168,1,21.0,1,1,0.5614600689810241,0.5614600689810241
2016-07-08,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.903615530393214,0.8123806045114312,0.0,-1.2828090143623578,1.1093275942279035,1,28.0,1,1,1.464262926437018,1.464262926437018
2016-07-09,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.044840390607246,0.9426777899155074,0.0,0.042613506232352154,1.0409382066750583,1,68.0,1,1,1.6702422191575603,1.6702422191575603
2016-07-10,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.3508275877376494,1.1795817633774643,0.0,0.43533129011226607,1.4626727632509378,1,43.0,1,1,0.4750982879279807,0.4750982879279807
2016-07-11,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.2213714658747865,0.8716065978769205,0.0,-1.2828090143623578,1.4398763007333228,1,6.0,1,1,-0.1907897134451867,-0.1907897134451867
2016-07-12,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.3155213726841415,1.2151173593967581,0.0,-0.6200977540650028,1.4284780694745152,1,19.0,1,1,0.3057260785194747,0.3057260785194747
2016-07-13,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.1154528207142624,0.8123806045114312,0.0,-1.2828090143623578,1.3486904506628623,1,8.0,1,1,0.3554807762604818,0.3554807762604818
2016-07-14,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.3508275877376494,1.3454145448008341,0.0,0.23897239817230911,1.3828851444392851,1,12.0,1,1,0.503971480399446,0.503971480399446
2016-07-15,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.044840390607246,0.836071001857627,0.0,-0.6446426155574975,1.200513444298364,1,29.0,1,1,1.3183501859115776,1.3183501859115776
2016-07-16,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.033071652256077,0.836071001857627,0.0,-0.37464913914005654,0.9839470503810206,1,78.0,1,1,1.6297681904252386,1.6297681904252386
2016-07-17,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.2566776809282947,1.167736564704367,0.0,0.3862415671272768,1.2689028318512094,1,60.0,1,1,0.9930111778848887,0.9930111778848887
2016-07-18,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.2684464192794642,1.1795817633774643,1.0,1.0489528274246318,1.1663187505219412,1,52.0,1,1,-0.056735605541955156,-0.056735605541955156
2016-07-20,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.362596326088819,1.3927953394932262,0.0,0.7544144895146964,1.3828851444392851,1,29.0,1,1,0.3949236195473942,0.3949236195473942
2016-07-21,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.327290111035311,1.3691049421470303,0.0,1.7116640877219864,1.280301063110017,1,24.0,1,1,0.5467656763839391,0.5467656763839391
2016-07-22,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.2919838959818029,1.3572597434739322,0.0,0.7053247665297069,1.200513444298364,1,32.0,1,1,1.3621755673414802,1.3621755673414802
2016-07-23,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.3861338027911576,1.3809501408201283,0.0,1.417125749812051,1.3144957568864395,1,101.0,1,1,1.5794978999615266,1.5794978999615266
2016-07-24,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.374365064439988,1.2388077567429536,0.0,-0.7673669230199706,1.4284780694745152,1,56.0,1,1,0.3510982381174915,0.3510982381174915
2016-07-25,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.327290111035311,1.0966653726657796,0.0,-1.2582641528698633,1.45127453199213,1,45.0,1,1,-0.09153811432452488,-0.09153811432452488
2016-07-26,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.3508275877376494,1.226962558069856,0.0,-0.350104277647562,1.485469225768553,1,11.0,1,1,0.4114225866739457,0.4114225866739457
2016-07-27,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.4214400178446658,1.3572597434739322,0.0,0.82804907399218,1.4740709945097452,1,25.0,1,1,0.5514060108882818,0.5514060108882818
2016-07-28,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.4920524479516817,1.4520213328587155,0.0,1.0489528274246318,1.531062150803783,1,13.0,1,1,0.7063416240610552,0.7063416240610552
2016-07-29,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.5273586630051899,1.4994021275511067,0.0,1.1471322733946103,1.508265688286168,1,38.0,1,1,1.5318055731113385,1.5318055731113385
2016-07-30,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.5273586630051899,1.4994021275511067,0.0,1.3925808883195565,1.4626727632509378,1,70.0,1,1,1.613269223298687,1.613269223298687
2016-07-31,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.468514971249343,1.570473319589694,0.0,0.50896587458975,1.531062150803783,1,53.0,1,1,0.3820338014797757,0.3820338014797757
2016-08-01,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.5273586630051899,1.5941637169358893,0.0,1.220766857872094,1.4284780694745152,1,8.0,1,1,-0.12917638308197066,-0.12917638308197066
2016-08-02,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.5273586630051899,1.5941637169358893,0.0,0.41078642861977155,1.485469225768553,1,7.0,1,1,0.11573016020277925,0.11573016020277925
2016-08-03,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.5038211863028512,1.570473319589694,0.0,0.26351725966480366,1.531062150803783,1,28.0,1,1,0.4263747756323831,0.4263747756323831
2016-08-04,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.5155899246540203,1.6415445116282805,0.0,1.417125749812051,1.4284780694745152,1,19.0,1,1,0.5142833348535407,0.5142833348535407
2016-08-05,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.5862023547610367,1.6415445116282805,0.0,1.6134846417520083,1.485469225768553,1,29.0,1,1,1.2435892411193907,1.2435892411193907
2016-08-06,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.5979710931122062,1.6770801076475745,0.0,1.0244079659321372,1.531062150803783,1,18.0,1,1,1.0755060135176466,1.0755060135176466
2016-08-07,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.6097398314633753,1.6652349089744765,0.0,0.9262285199621586,1.5766550758390134,1,42.0,1,1,0.24514393360166817,0.24514393360166817
2016-08-08,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.5979710931122062,1.6889253063206726,0.0,1.0244079659321372,1.5424603820625906,1,16.0,1,1,-0.11628656501435225,-0.11628656501435225
2016-08-09,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.656814784868053,1.783686895705455,0.0,0.8035042124996855,1.4968674570273606,1,11.0,1,1,0.4611772844149528,0.4611772844149528
2016-08-10,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.5744336164098671,1.7244609023399657,0.0,1.8343883951844595,1.280301063110017,1,10.0,1,1,1.1580008491504044,1.1580008491504044
2016-08-11,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.5744336164098671,1.9258292797826295,1.0,1.7852986721994706,1.246106369333594,1,63.0,1,1,0.9424830910598245,0.9424830910598245
2016-08-12,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.633277308165714,1.8192224917247481,0.0,1.638029503244503,1.45127453199213,1,33.0,1,1,0.6421503300843154,0.6421503300843154
2016-08-13,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.6450460465168835,1.6889253063206726,1.0,1.5398500572745242,1.45127453199213,1,76.0,1,1,0.7573853036088241,0.7573853036088241
2016-08-14,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.6803522615703916,1.759996498359259,1.0,1.3189463038420726,1.5994515383566283,1,39.0,1,1,0.03787565907436402,0.03787565907436402
2016-08-15,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.5744336164098671,1.4638665315318127,1.0,-0.669187477049992,1.7020356196858963,1,41.0,1,1,-0.32716398860058954,-0.32716398860058954
2016-08-16,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.4332087561958349,1.523092524897302,0.0,-0.8655463689899491,1.508265688286168,1,13.0,1,1,-0.24544254205188878,-0.24544254205188878
2016-08-17,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.562664878058698,1.795532094378553,0.0,0.18988267518731983,1.3942833756980924,1,13.0,1,1,0.10335593485786558,0.10335593485786558
2016-08-18,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.5744336164098671,1.6415445116282805,0.0,1.638029503244503,1.4056816069569,1,14.0,1,1,0.2946408349813229,0.2946408349813229
2016-08-19,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.668583523219222,1.8429128890709443,0.0,1.220766857872094,1.5196639195449757,1,33.0,1,1,1.2180674013455062,1.2180674013455062
2016-08-20,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.7038897382727303,1.8547580877440424,0.0,1.4662154727970402,1.5424603820625906,1,61.0,1,1,1.136603751158158,1.136603751158158
2016-08-21,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.7038897382727303,1.807377293051651,0.0,1.3680360268270622,1.5994515383566283,1,40.0,1,1,0.11186321478249373,0.11186321478249373
2016-08-22,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.727427214975069,1.8547580877440424,0.0,1.0734976889171264,1.6906373884270889,1,28.0,1,1,-0.7117961597383231,-0.7117961597383231
2016-08-23,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.5979710931122062,1.748151299686162,0.0,1.3434911653345671,1.4626727632509378,1,17.0,1,1,0.2497842681060108,0.2497842681060108
2016-08-24,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.5038211863028512,1.5112473262242048,0.0,-0.3010145546625727,1.5424603820625906,1,24.0,1,1,0.381518208757071,0.381518208757071
2016-08-25,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.5862023547610367,1.6889253063206726,0.0,0.8035042124996855,1.5652568445802058,1,27.0,1,1,0.47123134250769516,0.47123134250769516
2016-08-26,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.4214400178446658,1.6178541142820853,0.0,-0.05556593973762644,1.4626727632509378,1,20.0,1,1,1.4245622867887533,1.4245622867887533
2016-08-27,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.1978339891724479,1.2388077567429536,0.0,-0.39919400063255117,1.3258939881452474,1,53.0,1,1,1.4681298718573035,1.4681298718573035
2016-08-28,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.0095341755537384,0.7768450084921377,0.0,-1.2828090143623578,1.1891152130395564,1,51.0,1,1,0.4928862368612941,0.4928862368612941
2016-08-29,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.9742279605002303,0.9071421938962142,0.0,-0.27646969317007813,1.0751329004514807,1,10.0,1,1,-0.3168521341464948,-0.3168521341464948
2016-08-30,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.8800780536908753,0.8005354058383333,0.0,0.4844210130972554,0.9497523566045979,1,23.0,1,1,0.23148072644999265,0.23148072644999265
2016-08-31,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.1154528207142624,1.061129776646486,0.0,0.9262285199621586,0.9839470503810206,1,26.0,1,1,0.5287199310892733,0.5287199310892733
2016-09-01,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.9153842687443835,0.9663681872617035,0.0,-1.1600847068998845,0.8243718127577147,1,22.0,1,1,0.2564869735011724,0.2564869735011724
2016-09-02,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.1507590357677706,1.2151173593967581,0.0,0.14079295220233054,1.0295399754162506,1,19.0,1,1,1.0894270170306743,1.0894270170306743
2016-09-03,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.2802151576306333,1.333569346127737,0.0,-0.37464913914005654,1.0523364379338658,1,72.0,1,1,1.4921049334630738,1.4921049334630738
2016-09-04,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.327290111035311,1.0374393793002903,0.0,-1.2582641528698633,1.4626727632509378,1,10.0,1,1,0.15826655982592003,0.15826655982592003
2016-09-05,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.044840390607246,0.6702382204342572,0.0,-1.2582641528698633,1.2689028318512094,1,38.0,1,1,-0.25394982197651694,-0.25394982197651694
2016-09-06,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.327290111035311,1.4401761341856174,0.0,-0.05556593973762644,1.2347081380747869,1,4.0,1,1,0.23148072644999265,0.23148072644999265
2016-09-07,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.2919838959818029,1.1322009686850731,0.0,-1.209174429884874,1.3486904506628623,1,6.0,1,1,0.29824998404025604,0.29824998404025604
2016-09-08,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.103684082363093,1.1085105713388776,0.0,-0.3010145546625727,1.154920519263134,1,46.0,1,1,0.4000795467744415,0.4000795467744415
2016-09-09,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.044840390607246,1.084820173992682,0.0,1.3434911653345671,0.9383541253457902,1,29.0,1,1,1.3085539241801876,1.3085539241801876
2016-09-10,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.044840390607246,1.1085105713388776,0.0,0.0180686447398574,0.9155576628281752,1,87.0,1,1,1.6596725683421132,1.6596725683421132
2016-09-11,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.2096027275236174,1.226962558069856,0.0,0.9998631044396427,1.1093275942279035,1,10.0,1,1,0.4614350807763052,0.4614350807763052
2016-09-12,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.8565405769885367,0.5873218297225719,0.0,-1.2828090143623578,0.9497523566045979,1,9.0,1,1,-0.23925542937943195,-0.23925542937943195
2016-09-13,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.044840390607246,1.0966653726657796,0.0,-0.10465566272261573,0.9497523566045979,1,2.0,1,1,0.11805032745495057,0.11805032745495057
2016-09-14,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.9977654372025689,0.7768450084921377,0.0,-1.1355398454073902,1.1435222880043263,1,20.0,1,1,0.3905410814044039,0.3905410814044039
2016-09-15,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,1.1507590357677706,1.1203557700119753,0.0,-0.7428220615274759,1.2119116755571717,1,31.0,1,1,0.614566119419612,0.614566119419612
2016-09-16,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,1.2096027275236174,1.1914269620505624,0.0,-0.5955528925725082,1.2689028318512094,1,41.0,1,1,1.2616349864140566,1.2616349864140566
2016-09-17,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,1.2096027275236174,1.1322009686850731,0.0,-0.546463169587519,1.246106369333594,1,47.0,1,1,1.580529085406936,1.580529085406936
2016-09-18,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.044840390607246,0.6465478230880611,0.0,-1.2828090143623578,1.2916992943688246,1,59.0,1,1,0.7679549544242711,0.7679549544242711
2016-09-19,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.8094656235838591,0.7057738164535504,1.0,-1.2828090143623578,0.8585665065341374,1,39.0,1,1,-0.24131780027025088,-0.24131780027025088
2016-09-20,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.5623221182093029,0.36226305493371286,0.0,-1.1109949839148954,0.7559824252048696,1,8.0,1,1,-0.5751640882215678,-0.5751640882215678
2016-09-21,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.703546978423335,0.5873218297225719,0.0,-1.1109949839148954,0.7901771189812918,1,22.0,1,1,0.911289731336188,0.911289731336188
2016-09-22,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.6447032866674883,0.33857265758751726,1.0,-1.2828090143623578,0.8927612003105602,1,38.0,1,1,0.4518966154062676,0.4518966154062676
2016-09-23,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.8800780536908753,1.0019037832809967,0.0,-0.006476216752637142,0.8927612003105602,1,26.0,1,1,0.783938328828118,0.783938328828118
2016-09-24,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.9389217454467221,0.978213385934801,0.0,0.7053247665297069,0.9041594315693674,1,90.0,1,1,1.424304490427401,1.424304490427401
2016-09-25,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.8683093153397058,0.8123806045114312,0.0,-1.0128155379449166,1.0295399754162506,1,37.0,1,1,0.39440802682468945,0.39440802682468945
2016-09-26,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.0213029139049075,0.9663681872617035,0.0,-1.0128155379449166,1.1435222880043263,1,18.0,1,1,-0.08174185259313489,-0.08174185259313489
2016-09-27,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,1.2449089425771256,1.3691049421470303,0.0,0.7298696280222015,1.1093275942279035,1,10.0,1,1,0.3485202745039679,0.3485202745039679
2016-09-28,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.127221559065432,0.7649998098190396,0.0,-1.2828090143623578,1.3600886819216695,1,22.0,1,1,0.4279215538004973,0.4279215538004973
2016-09-29,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.7388531934768432,0.516250637683985,0.0,-1.2828090143623578,0.8471682752753297,1,12.0,1,1,0.511705371240017,0.511705371240017
2016-09-30,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.5976283332628111,0.3741082536068109,0.0,-1.2828090143623578,0.8015753502400996,1,29.0,1,1,1.4714812245548843,1.4714812245548843
2016-10-01,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.7741594085303514,0.48071504166469137,0.0,-1.2337192913773685,0.9383541253457902,1,71.0,1,1,1.4949406934379499,1.4949406934379499
2016-10-02,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,1.1625277741189397,1.1795817633774643,0.0,0.21442753667981437,1.1093275942279035,1,48.0,1,1,0.35573857262183417,0.35573857262183417
2016-10-03,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,1.233140204225956,1.1085105713388776,0.0,-0.9637258149599277,1.3942833756980924,1,37.0,1,1,-0.3903240971319198,-0.3903240971319198
2016-10-05,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,1.0095341755537384,1.0729749753195839,0.0,-1.061905260929906,1.0067435128986357,1,17.0,1,1,0.07345155694099086,0.07345155694099086
2016-10-06,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.8330031002861981,0.8834517965500182,0.0,0.9507733814546532,0.8129735814989073,1,40.0,1,1,0.3985327686063273,0.3985327686063273
2016-10-07,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.5505533798581334,0.4214890482992021,0.0,-0.22737997018508888,0.5166195687699108,1,22.0,1,1,1.2077555468914116,1.2077555468914116
2016-10-08,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.6800095017209964,0.5517862337032786,0.0,-1.2828090143623578,0.6989912689108317,1,58.0,1,1,1.380994701720203,1.380994701720203
2016-10-09,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.46817221139994797,0.4333342469723001,0.0,-0.12920052421511027,0.45962841247587294,1,107.0,1,1,0.8873146697304177,0.8873146697304177
2016-10-10,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.26810365943006903,0.33857265758751726,1.0,1.0489528274246318,0.30005317485256716,1,15.0,1,1,0.1226906619592932,0.1226906619592932
2016-10-11,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.13864753756720594,-0.08785449464400558,0.0,-1.2828090143623578,0.30005317485256716,1,9.0,1,1,-0.14644873929257934,-0.14644873929257934
2016-10-12,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.2445661827277304,0.44517944564539774,0.0,0.16533781369482528,0.1062832434528388,1,28.0,1,1,0.34130197638610155,0.34130197638610155
2016-10-13,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.20925996767422225,0.1845850748372451,0.0,-0.7919117845124652,0.3570443311466051,1,17.0,1,1,0.36476144526916704,0.36476144526916704
2016-10-14,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.20925996767422225,0.46886984299159334,0.0,0.36169670563478223,0.15187616848806906,1,63.0,1,1,1.3155144259367015,1.3155144259367015
2016-10-15,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,0.20925996767422225,0.4214890482992021,0.0,0.8525939354846745,-0.007699069135236753,1,70.0,1,1,1.6344085249295812,1.6344085249295812
2016-10-16,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.2445661827277304,0.1845850748372451,0.0,-1.2337192913773685,0.3114514061113747,1,49.0,1,1,0.3335680855455305,0.3335680855455305
2016-10-17,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.5387846415069643,0.48071504166469137,0.0,-0.6937323385424867,0.6192036500991785,1,3.0,1,1,-0.2980329997677719,-0.2980329997677719
2016-10-18,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.8447718386373673,0.9189873925693118,0.0,0.26351725966480366,0.8813629690517524,1,9.0,1,1,0.25158884263547737,0.25158884263547737
2016-10-19,air_b4f32bcc399da2b9,0,0,0,0,0,0,1,0.6917782400721655,0.4214890482992021,0.0,-1.2582641528698633,0.8015753502400996,1,11.0,1,1,0.34542671816773945,0.34542671816773945
2016-10-20,air_b4f32bcc399da2b9,0,0,0,0,1,0,0,0.5976283332628111,0.5991670283956699,0.0,0.4844210130972554,0.5964071875815635,1,41.0,1,1,0.4964953859202273,0.4964953859202273
2016-10-21,air_b4f32bcc399da2b9,1,0,0,0,0,0,0,0.31517861283474624,0.0779782867793646,0.0,-1.2582641528698633,0.44823018121706526,1,20.0,1,1,1.3314978003405482,1.3314978003405482
2016-10-22,air_b4f32bcc399da2b9,0,0,1,0,0,0,0,-0.002577322646826222,-0.3839844614714519,0.0,-1.2828090143623578,0.28865494359375965,1,48.0,1,1,1.7065915061082442,1.7065915061082442
2016-10-23,air_b4f32bcc399da2b9,0,0,0,1,0,0,0,0.1974912293230527,-0.04047369995161392,0.0,-1.1109949839148954,0.3342478686289899,1,63.0,1,1,0.5160879093830073,0.5160879093830073
2016-10-24,air_b4f32bcc399da2b9,0,1,0,0,0,0,0,0.0915725841625287,0.2082754721834407,0.0,1.3189463038420726,0.02649562464118579,1,25.0,1,1,-0.18408700805002512,-0.18408700805002512
2016-10-25,air_b4f32bcc399da2b9,0,0,0,0,0,1,0,0.11511006086486732,0.0779782867793646,0.0,-0.9146360919749383,-0.030495531652851984,1,19.0,1,1,0.27685288604800945,0.27685288604800945
