visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2017-02-06,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.7905441439387165,-0.9843782034815681,0.0,1.3504492424991557,-0.46137402444440984,1,10.0,1,1,-1.3495440280952857,-1.3495440280952857
2017-02-07,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.7760413220295556,-0.6824416173213246,0.0,0.9462972710695111,-0.6964775932726869,1,35.0,1,1,-0.847395889560521,-0.8473958895605211
2017-02-08,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.9355723630303262,-0.9556223381329736,0.0,-1.0433739728918179,-0.7103072149684678,1,20.0,1,1,-0.39745665496005683,-0.3974566549600569
2017-02-09,air_a88ac559064dec08,0,0,0,0,1,0,0,-1.2401316231227066,-1.444472049059082,0.0,-0.8568422937704433,-0.9454107837967448,1,32.0,1,1,-0.7005583472453011,-0.7005583472453012
2017-02-10,air_a88ac559064dec08,1,0,0,0,0,0,0,-1.5736965270334091,-1.8614320966137043,0.0,-0.42160170915390266,-1.4017882997575177,1,60.0,1,1,0.9219058548796605,0.9219058548796606
2017-02-11,air_a88ac559064dec08,0,0,1,0,0,0,0,-1.486679595578443,-1.6888969045221367,1.0,-0.6081333882752773,-1.4294475431490796,1,65.0,1,1,1.5038175966473841,1.5038175966473843
2017-02-12,air_a88ac559064dec08,0,0,0,1,0,0,0,-1.2691372669410284,-1.1425354628988384,0.0,0.4488794600791787,-1.2220032177123648,1,8.0,1,1,-0.3510487403517898,-0.35104874035178985
2017-02-13,air_a88ac559064dec08,0,1,0,0,0,0,0,-1.2401316231227066,-1.0131340688301627,0.0,1.1639175633777812,-1.3049809478870509,1,44.0,1,1,-1.2048818567773283,-1.2048818567773283
2017-02-14,air_a88ac559064dec08,0,0,0,0,0,1,0,-1.080600582121936,-0.9843782034815681,0.0,0.3556136205184915,-0.9868996488840879,1,25.0,1,1,-0.591427235549298,-0.5914272355492981
2017-02-15,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.9355723630303262,-0.7111974826699191,0.0,1.878955666676384,-1.0837070007545548,1,24.0,1,1,-0.07187612903643326,-0.0718761290364333
2017-02-16,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.3844651304822092,0.10834467976502807,0.0,1.7235126007419053,-0.8900922970136208,1,38.0,1,1,-0.0573736557213498,-0.057373655721349844
2017-02-17,air_a88ac559064dec08,1,0,0,0,0,0,0,0.18114492397506854,0.23774607383370372,0.0,-0.6081333882752773,-0.004996508483636884,1,26.0,1,1,1.0524281147154115,1.0524281147154118
2017-02-18,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.6745215686654287,-0.840598876738595,0.0,1.4437150820598432,-0.5305221329233148,1,58.0,1,1,1.726068000201038,1.7260680002010382
2017-02-19,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.7615385001203947,-0.6393078192984325,0.0,1.878955666676384,-1.111366244146117,1,15.0,1,1,-0.1936969048831343,-0.19369690488313435
2017-02-20,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.15241997993563366,0.10834467976502807,0.0,-0.9811967465180264,-0.3369074291823809,1,24.0,1,1,-1.376736165561067,-1.3767361655610673
2017-02-21,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.8920638973028433,-0.9124885401100815,0.0,0.6354111392005535,-0.8209441885347158,1,30.0,1,1,-0.545019320941031,-0.5450193209410311
2017-02-22,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.5439961714829801,-0.26548156976670234,0.0,-1.3542601047607756,-0.8209441885347158,1,29.0,1,1,-0.09072934434604175,-0.0907293443460418
2017-02-23,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.5294933495738189,-0.5674181559269459,0.0,-0.6703106146490687,-0.35073705087816187,1,35.0,1,1,-0.15997865442556525,-0.1599786544255653
2017-02-24,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.9355723630303262,-0.941244405458676,0.0,0.6043225260136575,-0.8347738102304969,1,78.0,1,1,1.188751363877196,1.1887513638771963
2017-02-25,air_a88ac559064dec08,0,0,1,0,0,0,0,-1.037092116394453,-0.9124885401100815,0.0,-0.1728928036587366,-1.1390254875376788,1,55.0,1,1,2.039683985639718,2.039683985639718
2017-02-26,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.8195497877570384,-0.7687092133671084,0.0,-0.26615864321942384,-0.8209441885347158,1,7.0,1,1,0.0169515200184529,0.016951520018452872
2017-02-27,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.7760413220295556,-0.5099064252297566,0.0,1.6613353743681134,-0.9315811621009638,1,21.0,1,1,-1.0518807633031977,-1.051880763303198
2017-02-28,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.7615385001203947,-0.4667726272068648,0.0,1.9411328930501754,-0.9454107837967448,1,25.0,1,1,-0.43407540008064255,-0.4340754000806426
