visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-11-10,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.7939587579532555,-0.8963237822060253,0.0,-1.209291591645806,-0.7854766867441227,1,22.0,1,1,-0.5171838636303808,-0.5171838636303812
2016-11-11,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.35765896999173397,-0.33360406481976135,0.0,0.7204098374926238,-0.4564809852996342,1,18.0,1,1,0.427268591734045,0.4272685917340447
2016-11-12,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.28316876229098625,-0.2230698346188879,0.0,1.0737354512785338,-0.3821916333605562,1,55.0,1,1,1.8131950274326212,1.813195027432621
2016-11-13,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.16611272161838297,-0.02209850698093649,0.0,0.5573364772837425,-0.31851504598420366,1,48.0,1,1,-0.35908335272439024,-0.3590833527243905
2016-11-14,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.18739563810431076,-0.2934097992921712,0.0,-1.4267227385909815,0.03170618458573582,1,23.0,1,1,-1.3786241175644536,-1.3786241175644538
2016-11-15,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.12354688864652735,-0.06229277250852699,0.0,-1.0733971248050718,-0.1805491066687729,1,31.0,1,1,-0.8797962526056957,-0.879796252605696
2016-11-16,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.5704881348510128,-0.5948667907490982,0.0,0.747588730860771,-0.498932043550536,1,20.0,1,1,-0.3005974835348233,-0.30059748353482363
2016-11-17,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.5598466766080487,-0.33360406481976135,0.0,0.7747676242289179,-0.7111873348050447,1,25.0,1,1,-0.2511674908649313,-0.25116749086493156
2016-11-18,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.4002248029635896,-0.2230698346188879,0.0,0.965019877805946,-0.6581235119914175,1,32.0,1,1,1.035521631305541,1.0355216313055406
2016-11-19,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.13418834688949108,-0.27331266652837577,0.0,-1.4810805253272754,-0.053195931916067744,1,31.0,1,1,1.5392547627124562,1.5392547627124558
2016-11-20,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.017132306216887945,-0.14268130356370765,0.0,-1.1821126982776593,0.04231894914846122,1,55.0,1,1,-0.1092920920566915,-0.10929209205669181
2016-11-21,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.19803709634727487,-0.4541868614025321,0.0,-1.5082594186954221,-0.04258316735334216,1,25.0,1,1,-1.2759908503414716,-1.2759908503414719
2016-11-22,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.006490847973923851,-0.06229277250852699,0.0,0.448620903811155,0.052931713711186615,1,33.0,1,1,0.6970582463826924,0.6970582463826921
2016-11-23,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.6769027172806522,-0.625012489894791,1.0,-1.5082594186954221,-0.594446924615065,1,62.0,1,1,-0.17192857131777609,-0.1719285713177764
2016-11-24,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.8365245909251113,-0.6953524545680739,0.0,-0.6113559375465744,-0.8279277449950244,1,20.0,1,1,-1.0963826327012534,-1.0963826327012536
2016-11-25,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.7513929249813998,-0.7054010209499714,0.0,0.5845153706518895,-0.8067022158695737,1,32.0,1,1,0.9008154680753773,0.9008154680753769
2016-11-26,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.6236954260658325,-0.48433256054822493,0.0,0.5301575839155956,-0.7748639221813973,1,39.0,1,1,1.8573424254660362,1.8573424254660358
2016-11-27,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.5917710513369406,-0.8762266494422303,0.0,-1.5082594186954221,-0.31851504598420366,1,66.0,1,1,-0.4753004347268845,-0.4753004347268848
2016-11-28,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.6449783425517603,-0.7254981537137667,0.0,-0.8559659778598965,-0.4564809852996342,1,30.0,1,1,-1.2299568113664576,-1.229956811366458
2016-11-29,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.7620343832243636,-0.7355467200956642,0.0,-0.09495696355178311,-0.6368979828659668,1,35.0,1,1,-0.5801976710797851,-0.5801976710797855
2016-11-30,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.7726758414673275,-0.8862752158241278,0.0,0.06811639665709823,-0.7005745702423193,1,31.0,1,1,-0.33946228693176134,-0.3394622869317616
2016-12-01,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.4215077194495176,-0.5647210916034056,0.0,-1.345186058486541,-0.39280439792328165,1,32.0,1,1,-0.44511417966130157,-0.4451141796613019
2016-12-02,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.6236954260658325,-0.6652067554223813,0.0,0.9921987711740928,-0.6156724537405157,1,36.0,1,1,1.166454512652507,1.1664545126525065
2016-12-03,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.6769027172806522,-0.524526826075815,0.0,1.01937766454224,-0.8703788032459262,1,55.0,1,1,2.3097589232614606,2.30975892326146
2016-12-04,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.6130539678228684,-0.6149639235128934,0.0,-0.7744292977554558,-0.6262852183032411,1,45.0,1,1,-0.27342985397579866,-0.273429853975799
2016-12-05,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.26188584580505847,-0.3838468967292492,0.0,0.5029786905474488,-0.2017746357942237,1,22.0,1,1,-1.1635470502221752,-1.1635470502221756
2016-12-06,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.6343368843087964,-0.6953524545680739,0.0,-0.09495696355178311,-0.8067022158695737,1,17.0,1,1,-0.67792567185461,-0.6779256718546102
2016-12-07,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.889731882139931,-0.8661780830603327,0.0,1.046556557910387,-0.987119213435906,1,44.0,1,1,-0.13344109610915786,-0.13344109610915816
2016-12-08,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.7513929249813998,-0.8058866847689471,0.0,0.8563043043333584,-0.7218000993677701,1,31.0,1,1,0.03446994769314719,0.034469947693146874
2016-12-09,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.6662612590376881,-0.5345753924577128,0.0,-0.20367253702437083,-0.7642511576186719,1,34.0,1,1,1.7965925871465507,1.7965925871465502
2016-12-10,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.9535806315977147,-0.9566151804974107,0.0,0.04093750328895142,-0.9446681551850044,1,74.0,1,1,2.5327598825584543,2.532759882558454
2016-12-11,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.1238439634851376,-1.0872465434620793,0.0,0.17683197012968593,-1.0720213299377095,1,60.0,1,1,0.22992594924279666,0.22992594924279633
2016-12-12,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.1344854217281015,-1.1977807736629524,0.0,-0.5298192574421337,-1.1675362110022383,1,23.0,1,1,-0.9654497513542873,-0.9654497513542876
2016-12-13,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.9429391733547507,-1.1274408089896695,0.0,-1.5082594186954221,-0.7536383930559465,1,37.0,1,1,-0.3790817467053389,-0.37908174670533923
2016-12-14,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.9535806315977147,-1.0269551451706938,0.0,-1.2364704850139532,-1.0401830362495332,1,27.0,1,1,0.28011059828932827,0.28011059828932794
2016-12-15,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.2515414624007049,-1.2681207383362356,0.0,-0.12213585691993016,-1.2206000338158656,1,28.0,1,1,0.3816118809473509,0.38161188094735055
2016-12-16,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.262182920643669,-1.3686064021552113,0.0,0.2583686502341266,-1.156923446439513,1,42.0,1,1,1.969408897397013,1.9694088973970125
2016-12-17,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.059995214027354,-0.9666637468793084,0.0,0.06811639665709823,-1.2736638566294927,1,66.0,1,1,2.980271113905721,2.980271113905721
2016-12-18,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.9855050063266063,-0.8963237822060253,0.0,0.965019877805946,-1.1144723881886112,1,53.0,1,1,0.33067257552417967,0.33067257552417934
2016-12-19,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.868448965654003,-0.7054010209499714,0.0,0.9106620910696525,-1.0189575071240824,1,25.0,1,1,-0.4217198319854748,-0.42171983198547514
2016-12-20,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.7939587579532555,-0.9063723485879228,0.0,-1.2636493783821,-0.6687362765541429,1,25.0,1,1,0.30350494596515504,0.3035049459651547
2016-12-21,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.7194685502525078,-0.5948667907490982,0.0,0.6388731573881834,-0.8067022158695737,1,46.0,1,1,0.8804397459061087,0.8804397459061084
2016-12-22,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.22996147107616657,-0.06229277250852699,0.0,-1.4810805253272754,-0.3079022814214781,1,54.0,1,1,1.9852566813064438,1.9852566813064436
2016-12-23,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.6236954260658325,-0.6752553218042788,1.0,-0.7472504043873089,-0.6262852183032411,1,111.0,1,1,1.4898247700425642,1.4898247700425638
2016-12-24,air_07b314d83059c4d2,0,0,1,0,0,0,0,-0.9961464645695705,-1.0771979770801816,0.0,-0.44828257733769294,-0.8597660386832008,1,116.0,1,1,1.7309374823789077,1.7309374823789074
2016-12-25,air_07b314d83059c4d2,0,0,0,1,0,0,0,-0.9748635480836424,-0.9264694813517181,0.0,0.6388731573881834,-0.9446681551850044,1,113.0,1,1,0.043148496024502284,0.04314849602450197
2016-12-26,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.8471660491680753,-0.8963237822060253,0.0,-1.4267227385909815,-0.912829861496828,1,46.0,1,1,-0.09193499539398133,-0.09193499539398163
2016-12-27,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.7726758414673275,-0.83603238391464,0.0,-1.4267227385909815,-0.8703788032459262,1,24.0,1,1,0.6789464933433427,0.6789464933433423
2016-12-28,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.3260316701014525,-1.4188492340646992,0.0,-0.23085143039251763,-1.1887617401276893,1,33.0,1,1,1.8558331127127572,1.8558331127127567
2016-12-29,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.272824378886633,-1.328412136627621,1.0,-0.6113559375465744,-1.2630510920667675,1,30.0,1,1,1.4290749317230784,1.4290749317230782
2016-12-30,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.219617087671813,-1.2379750391905429,1.0,-0.0677780701836363,-1.1463106818767874,1,68.0,1,1,0.6498922228427191,0.6498922228427187
2017-01-02,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.9961464645695705,-0.9365180477336157,1.0,0.5301575839155956,-1.1463106818767874,1,58.0,1,1,-2.616260575253354,-2.616260575253354
2017-01-03,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.8046002161962195,-0.7054010209499714,1.0,-0.09495696355178311,-0.817314980432299,1,49.0,1,1,-2.330623136695275,-2.3306231366952757
2017-01-04,air_07b314d83059c4d2,0,0,0,0,0,0,1,-0.9642220898406786,-0.8058866847689471,0.0,0.2855475436022734,-1.1250851527513368,1,54.0,1,1,-1.8593402294838617,-1.859340229483862
2017-01-05,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.070636672270318,-1.1274408089896695,0.0,-0.17649364365622378,-0.8916043323713773,1,23.0,1,1,-1.254483143607244,-1.2544831436072441
2017-01-06,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.1344854217281015,-1.1073436762258744,0.0,0.5029786905474488,-1.0401830362495332,1,35.0,1,1,0.0314513221865889,0.03145132218658858
2017-01-07,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.1770512546999574,-1.0972951098439767,0.0,0.5301575839155956,-1.3585659731312962,1,46.0,1,1,0.8317644096128562,0.8317644096128559
2017-01-08,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.1876927129429213,-1.4489949332103917,0.0,-1.5082594186954221,-0.912829861496828,1,53.0,1,1,-0.30022015534650354,-0.3002201553465038
2017-01-09,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.9110147986258589,-0.9666637468793084,1.0,-0.8831448712280434,-0.912829861496828,1,41.0,1,1,-1.199393228112555,-1.1993932281125552
2017-01-10,air_07b314d83059c4d2,0,0,0,0,0,1,0,-0.8471660491680753,-0.8862752158241278,0.0,0.5573364772837425,-0.8597660386832008,1,19.0,1,1,-1.1246822468252373,-1.1246822468252375
2017-01-11,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.059995214027354,-1.0771979770801816,0.0,-0.20367253702437083,-0.9340553906222788,1,34.0,1,1,-0.797916035740302,-0.7979160357403023
2017-01-12,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.1344854217281015,-1.2480236055724403,0.0,0.3399053303385673,-1.0083447425613568,1,32.0,1,1,-0.8118771787081341,-0.8118771787081345
2017-01-13,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.1557683382140296,-1.1475379417534646,0.0,0.3399053303385673,-1.0189575071240824,1,31.0,1,1,0.777429150494807,0.7774291504948067
2017-01-14,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.4856535437459117,-1.469092065974187,0.0,0.6116942640200363,-1.496531912446727,1,56.0,1,1,1.233618930173429,1.2336189301734286
2017-01-15,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.6559168756333347,-1.6801119599940362,0.0,0.5029786905474488,-1.570821264385805,1,51.0,1,1,-0.782068251830871,-0.7820682518308713
2017-01-16,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.4430877107740558,-1.4992377651198796,0.0,0.06811639665709823,-1.4116297959449233,1,25.0,1,1,-1.326552827576323,-1.3265528275763234
2017-01-17,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.2834658371295968,-1.3384607030095186,0.0,0.013758609920804367,-1.2099872692531404,1,15.0,1,1,-0.7960293947987032,-0.7960293947987034
2017-01-18,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.262182920643669,-1.1274408089896695,0.0,0.8019465175970647,-1.4222425605076487,1,30.0,1,1,-0.37266716750390255,-0.37266716750390283
2017-01-19,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.1770512546999574,-1.1575865081353622,0.0,-0.44828257733769294,-1.156923446439513,1,32.0,1,1,-0.382477700400217,-0.3824777004002173
2017-01-20,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.3685975030733084,-1.2379750391905429,0.0,-0.9918604447006311,-1.3479532085685708,1,50.0,1,1,0.8136526565735065,0.8136526565735062
2017-01-21,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.3260316701014525,-1.3585578357733135,0.0,0.12247418339339208,-1.2206000338158656,1,71.0,1,1,1.7354654206387452,1.7354654206387448
2017-01-22,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.421804794288128,-1.509286331501777,0.0,-1.1821126982776593,-1.3585659731312962,1,58.0,1,1,-0.48020570117504174,-0.480205701175042
2017-01-23,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.613351042661479,-1.7102576591397285,0.0,-1.209291591645806,-1.4222425605076487,1,11.0,1,1,-1.342400611485754,-1.3424006114857543
2017-01-24,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.5601437514466592,-1.519334897883675,0.0,-0.6657137242828681,-1.3904042668194727,1,39.0,1,1,-0.67792567185461,-0.6779256718546102
2017-01-25,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.4962950019888757,-1.4088006676828013,0.0,-0.09495696355178311,-1.496531912446727,1,38.0,1,1,-0.2915416070151484,-0.29154160701514875
2017-01-26,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.411163336045164,-1.2379750391905429,0.0,1.2096299181192682,-1.5920467935112559,1,30.0,1,1,-0.15570345922002526,-0.15570345922002557
2017-01-27,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.081278130513282,-0.856129516678435,0.0,-0.12213585691993016,-1.3373404440058454,1,44.0,1,1,1.261918544297413,1.2619185442974126
2017-01-28,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.0174293810554982,-0.9063723485879228,0.0,1.1009143446466805,-1.0932468590631603,1,51.0,1,1,1.999217824274276,1.9992178242742757
2017-01-29,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.0919195887562458,-1.0470522779344889,0.0,-0.7744292977554558,-1.156923446439513,1,64.0,1,1,-0.09306697995894068,-0.09306697995894099
2017-01-30,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.900373340382895,-0.765692419241357,0.0,-0.6113559375465744,-0.9977319779986316,1,35.0,1,1,-1.2499552053474063,-1.2499552053474066
2017-01-31,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.4005218778022002,-1.4389463668284943,0.0,-0.3667458972332522,-1.2736638566294927,1,17.0,1,1,-0.6503807141072655,-0.6503807141072658
2017-02-01,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.4005218778022002,-1.4389463668284943,0.0,-0.421103683969546,-1.4010170313821981,1,29.0,1,1,-0.472659137408646,-0.4726591374086463
2017-02-02,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.2515414624007049,-1.3887035349190064,0.0,-0.8831448712280434,-1.231212798378591,1,42.0,1,1,-0.4847336394348792,-0.48473363943487946
2017-02-03,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.038712297541426,-0.996809446025001,0.0,-0.14931475028807698,-0.987119213435906,1,33.0,1,1,0.786107698826162,0.7861076988261617
2017-02-04,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.081278130513282,-0.9365180477336157,0.0,1.1824510247511215,-1.2842766211922183,1,65.0,1,1,1.8230055603289357,1.8230055603289352
2017-02-05,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.1238439634851376,-1.2178779064267478,0.0,-1.5082594186954221,-0.9234426260595534,1,47.0,1,1,-0.5828389683980237,-0.582838968398024
2017-02-06,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.070636672270318,-1.0872465434620793,0.0,-0.20367253702437083,-1.103859623625886,1,22.0,1,1,-1.2922159624392224,-1.2922159624392229
2017-02-07,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.3898804195592362,-1.509286331501777,0.0,-0.421103683969546,-1.2524383275040418,1,22.0,1,1,-0.769616421616318,-0.7696164216163184
2017-02-08,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.2941072953725608,-1.3183635702457235,0.0,-0.5026403640739867,-1.1675362110022383,1,27.0,1,1,-0.30135213991146287,-0.3013521399114632
2017-02-09,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.4537291690170198,-1.5695777297931628,0.0,-1.4810805253272754,-1.3585659731312962,1,19.0,1,1,-0.6167985053468045,-0.6167985053468048
2017-02-10,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.421804794288128,-1.4288978004465966,0.0,0.09529529002524527,-1.3479532085685708,1,28.0,1,1,1.0717451373842406,1.0717451373842402
2017-02-11,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.5282193767177674,-1.4891891987379822,1.0,-0.20367253702437083,-1.5071446770094523,1,78.0,1,1,1.677356879637498,1.6773568796374976
2017-02-12,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.5069364602318396,-1.348509269391416,0.0,0.17683197012968593,-1.570821264385805,1,53.0,1,1,-0.2530541318065302,-0.2530541318065305
2017-02-13,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.4005218778022002,-1.3384607030095186,0.0,-0.6657137242828681,-1.4434680896330998,1,35.0,1,1,-1.1416620152996277,-1.141662015299628
2017-02-14,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.3792389613162723,-1.328412136627621,0.0,-0.44828257733769294,-1.3691787376940217,1,45.0,1,1,-0.5032227206625487,-0.503222720662549
2017-02-15,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.1770512546999574,-1.1274408089896695,0.0,0.4757997971793018,-1.156923446439513,1,34.0,1,1,0.037488573199705486,0.037488573199705166
2017-02-16,air_07b314d83059c4d2,0,0,0,0,1,0,0,-1.0493537557843902,-0.8259838175327424,0.0,0.965019877805946,-1.3691787376940217,1,29.0,1,1,0.05258170073249695,0.052581700732496635
2017-02-17,air_07b314d83059c4d2,1,0,0,0,0,0,0,-0.8471660491680753,-0.8862752158241278,0.0,-1.5082594186954221,-0.7960894513068482,1,31.0,1,1,1.2075832851793638,1.2075832851793633
2017-02-18,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.028070839298462,-1.1073436762258744,0.0,-0.6385348309147212,-0.8491532741204753,1,38.0,1,1,1.9086590590775272,1.9086590590775268
2017-02-19,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.1770512546999574,-1.1776836408991573,0.0,1.4270610650644437,-1.2206000338158656,1,50.0,1,1,-0.08929369807574282,-0.08929369807574312
2017-02-20,air_07b314d83059c4d2,0,1,0,0,0,0,0,-0.8790904238969669,-0.40394402949304425,0.0,-1.3723649518546877,-1.0083447425613568,1,28.0,1,1,-1.3205155765632064,-1.3205155765632068
2017-02-21,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.3685975030733084,-1.328412136627621,0.0,0.3399053303385673,-1.1993745046904147,1,17.0,1,1,-0.454924712557616,-0.45492471255761635
2017-02-22,air_07b314d83059c4d2,0,0,0,0,0,0,1,-1.1876927129429213,-1.0972951098439767,0.0,-0.09495696355178311,-1.4010170313821981,1,20.0,1,1,0.017867507407076582,0.017867507407076266
2017-02-23,air_07b314d83059c4d2,0,0,0,0,1,0,0,-0.8046002161962195,-0.8058866847689471,0.0,-1.5082594186954221,-0.7960894513068482,1,31.0,1,1,-0.05420217656200266,-0.05420217656200297
2017-02-24,air_07b314d83059c4d2,1,0,0,0,0,0,0,-1.262182920643669,-1.2178779064267478,0.0,-0.3123881104969583,-1.103859623625886,1,20.0,1,1,1.3494586839876035,1.349458683987603
2017-02-25,air_07b314d83059c4d2,0,0,1,0,0,0,0,-1.1770512546999574,-1.1475379417534646,0.0,1.2096299181192682,-1.3055021503176691,1,61.0,1,1,2.2350479419741425,2.2350479419741425
2017-02-26,air_07b314d83059c4d2,0,0,0,1,0,0,0,-1.0067879228125343,-0.9666637468793084,0.0,0.8291254109652115,-1.1144723881886112,1,40.0,1,1,0.1299339793380532,0.1299339793380529
2017-02-27,air_07b314d83059c4d2,0,1,0,0,0,0,0,-1.1876927129429213,-1.0972951098439767,0.0,1.2911665982237093,-1.0932468590631603,1,25.0,1,1,-0.9824295198286777,-0.982429519828678
2017-02-28,air_07b314d83059c4d2,0,0,0,0,0,1,0,-1.1983341711858853,-1.0169065787887963,0.0,1.318345491591856,-1.3373404440058454,1,24.0,1,1,-0.33946228693176134,-0.3394622869317616
