visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2016-05-23,air_298513175efdf261,0,1,0,0,0,0,0,0.8657635972462983,0.9646200470039148,0.0,1.8996124801639651,0.6095079493253458,1,23.0,1,1,-1.2788578666129515,-1.2788578666129515
2016-05-24,air_298513175efdf261,0,0,0,0,0,1,0,0.9141510725868048,1.0223374171069413,0.0,-0.783106583381105,0.8462100655681986,1,17.0,1,1,-1.1675561516960453,-1.1675561516960453
2016-05-26,air_298513175efdf261,0,0,0,0,1,0,0,0.8415698595760449,0.7683809886536244,0.0,0.39827428863874226,0.9172207004410545,1,29.0,1,1,-0.9265703119325174,-0.9265703119325174
2016-05-27,air_298513175efdf261,1,0,0,0,0,0,0,0.7931823842355379,0.6529462484475713,0.0,-0.02013143686828703,0.8935504888167689,1,47.0,1,1,-0.6334590083956873,-0.6334590083956873
2016-05-28,air_298513175efdf261,0,0,1,0,0,0,0,0.43027631918173714,0.2489246577263858,0.0,-1.2753486133893748,0.3254654098339227,1,27.0,1,1,-0.4385551003737745,-0.4385551003737745
2016-05-29,air_298513175efdf261,0,0,0,1,0,0,0,0.45447005685199043,0.02959865133488528,0.0,-1.2753486133893748,0.739694113258915,1,25.0,1,1,-0.9424345835156963,-0.9424345835156963
2016-05-30,air_298513175efdf261,0,1,0,0,0,0,0,0.6601168270491445,0.6644897224681768,0.0,1.9488366831647919,0.5384973144524898,1,33.0,1,1,-1.2657635472109625,-1.2657635472109625
2016-05-31,air_298513175efdf261,0,0,0,0,0,1,0,0.8657635972462983,1.1377721573129942,0.0,1.5304309576577628,0.3728058330824931,1,22.0,1,1,-1.038375654518731,-1.038375654518731
2016-06-02,air_298513175efdf261,0,0,0,0,1,0,0,0.45447005685199043,0.4797941381384918,0.0,2.0472850891664462,0.3017951982096373,1,29.0,1,1,-0.9988408824781104,-0.9988408824781104
2016-06-03,air_298513175efdf261,1,0,0,0,0,0,0,0.6359230893788909,0.8260983587566508,0.0,1.4812067546569354,0.3728058330824931,1,37.0,1,1,-0.6911243765313695,-0.6911243765313695
2016-06-04,air_298513175efdf261,0,0,1,0,0,0,0,0.39398571267635696,0.2489246577263858,0.0,-1.2753486133893748,0.5384973144524898,1,36.0,1,1,-0.517372830620362,-0.517372830620362
2016-06-05,air_298513175efdf261,0,0,0,1,0,0,0,0.4181794503466107,0.23738118370578076,0.0,-1.2753486133893748,0.5740026318889179,1,23.0,1,1,-1.1056099483712511,-1.1056099483712511
2016-06-06,air_298513175efdf261,0,1,0,0,0,0,0,0.6843105647193979,0.5605984562827292,0.0,-1.0046154968848262,0.6568483725739162,1,28.0,1,1,-1.2934630690228623,-1.2934630690228623
2016-06-07,air_298513175efdf261,0,0,0,0,0,1,0,0.8173761219057912,0.7337505665918087,0.0,-0.11857984286994085,0.8817153830046265,1,24.0,1,1,-1.1486701140970226,-1.1486701140970226
2016-06-08,air_298513175efdf261,0,0,0,0,0,0,1,0.8173761219057912,0.7106636185505978,0.0,0.20137747663543443,0.9527260178774821,1,12.0,1,1,-0.9842356800681996,-0.9842356800681996
2016-06-09,air_298513175efdf261,0,0,0,0,1,0,0,0.8173761219057912,0.8838157288596773,0.0,0.8659042171465984,0.9053855946289118,1,33.0,1,1,-1.0345984469989264,-1.0345984469989264
2016-06-10,air_298513175efdf261,1,0,0,0,0,0,0,0.9262479414219317,0.9184461509214933,0.0,1.7273277696610703,0.9053855946289118,1,19.0,1,1,-0.5964423747016031,-0.5964423747016031
2016-06-11,air_298513175efdf261,0,0,1,0,0,0,0,1.192379055794719,1.1608591053542048,0.0,0.12754117213419403,1.1539228166839073,1,41.0,1,1,-0.43603696202723813,-0.43603696202723813
2016-06-12,air_298513175efdf261,0,0,0,1,0,0,0,0.8778604660814247,0.6414027744269662,0.0,-1.2753486133893748,0.98823133531391,1,28.0,1,1,-1.063808851818748,-1.063808851818748
2016-06-13,air_298513175efdf261,0,1,0,0,0,0,0,0.8173761219057912,0.7683809886536244,0.0,0.7182316081441176,0.98823133531391,1,29.0,1,1,-1.3546538308436953,-1.3546538308436953
2016-06-14,air_298513175efdf261,0,0,0,0,0,1,0,0.8899573349165515,0.8030114107154402,0.0,0.9643526231482524,1.0119015469381953,1,39.0,1,1,-1.0743850328742006,-1.0743850328742006
2016-06-16,air_298513175efdf261,0,0,0,0,1,0,0,0.950441679092185,0.7683809886536244,0.0,-1.2753486133893748,0.98823133531391,1,20.0,1,1,-1.0854648415989605,-1.0854648415989605
2016-06-17,air_298513175efdf261,1,0,0,0,0,0,0,0.9020542037516783,0.8953592028802828,0.0,0.6936195066437041,0.929055806253197,1,25.0,1,1,-0.5251790594946246,-0.5251790594946246
2016-06-18,air_298513175efdf261,0,0,1,0,0,0,0,1.0109260232678183,0.9992504690657303,0.0,1.4812067546569354,0.8343749597560557,1,36.0,1,1,-0.43351882368070177,-0.43351882368070177
2016-06-19,air_298513175efdf261,0,0,0,1,0,0,0,1.1439915804542122,1.2993807936014683,0.0,-0.5369855683769701,1.094747287623194,1,37.0,1,1,-1.0572616921177536,-1.0572616921177536
2016-06-20,air_298513175efdf261,0,1,0,0,0,0,0,1.0835072362785787,0.8722722548390722,0.0,-1.2753486133893748,1.1657579224960497,1,19.0,1,1,-1.323932543015952,-1.323932543015952
2016-06-21,air_298513175efdf261,0,0,0,0,0,1,0,1.059313498608325,1.0107939430863357,0.0,0.029092766132539985,1.094747287623194,1,20.0,1,1,-1.1088835282217484,-1.1088835282217484
2016-06-23,air_298513175efdf261,0,0,0,0,1,0,0,0.8899573349165515,0.8607287808184668,0.0,-0.930779192383586,1.1065823934353365,1,24.0,1,1,-1.0421528620385354,-1.0421528620385354
2016-06-24,air_298513175efdf261,1,0,0,0,0,0,0,1.301250875310859,1.1608591053542048,0.0,-1.1522881058873073,1.094747287623194,1,27.0,1,1,-0.5470868631094907,-0.5470868631094907
2016-06-25,air_298513175efdf261,0,0,1,0,0,0,0,0.7689886465652845,0.6414027744269662,0.0,-1.2753486133893748,0.8462100655681986,1,28.0,1,1,-0.3839114982539359,-0.3839114982539359
2016-06-26,air_298513175efdf261,0,0,0,1,0,0,0,0.9383448102570581,0.9184461509214933,0.0,1.4812067546569354,0.8225398539439134,1,39.0,1,1,-0.9499889985553054,-0.9499889985553054
2016-06-27,air_298513175efdf261,0,1,0,0,0,0,0,0.5028575321924974,0.5144245602003078,0.0,-0.930779192383586,0.47932178539177667,1,24.0,1,1,-1.2690371270614598,-1.2690371270614598
2016-06-28,air_298513175efdf261,0,0,0,0,0,1,0,0.5270512698627507,0.3066420278294123,0.0,-1.2753486133893748,0.633178160949631,1,20.0,1,1,-1.1224814752930448,-1.1224814752930448
2016-06-30,air_298513175efdf261,0,0,0,0,1,0,0,1.0109260232678183,0.8607287808184668,0.0,-0.7092702788798646,1.094747287623194,1,37.0,1,1,-0.9200231522315229,-0.9200231522315229
2016-07-01,air_298513175efdf261,1,0,0,0,0,0,0,1.3496383506513658,1.4494459558693369,0.0,0.5705589991416367,1.2012632399324776,1,21.0,1,1,1.6598095837949587,1.6598095837949587
2016-07-02,air_298513175efdf261,0,0,1,0,0,0,0,1.6520600715295333,1.5071633259723634,0.0,0.0537048676329536,1.7693483189153243,1,49.0,1,1,1.7650677666801777,1.7650677666801777
2016-07-03,air_298513175efdf261,0,0,0,1,0,0,0,1.615769465024153,1.4840763779311532,0.0,-0.11857984286994085,1.7693483189153243,1,29.0,1,1,0.4508513636228612,0.4508513636228612
2016-07-04,air_298513175efdf261,0,1,0,0,0,0,0,1.7004475468700397,1.6918589103020483,0.0,0.4474984916395693,1.6983376840424682,1,20.0,1,1,-0.05982709305470877,-0.05982709305470877
2016-07-05,air_298513175efdf261,0,0,0,0,0,1,0,1.6641569403646597,1.6803154362814428,0.0,1.3335341456544547,1.5563164142967567,1,37.0,1,1,0.38160255909311186,0.38160255909311186
2016-07-06,air_298513175efdf261,0,0,0,0,0,0,1,1.5915757273538997,1.5764241700959953,0.0,1.6042672621590028,1.5563164142967567,1,18.0,1,1,0.6857936713547018,0.6857936713547018
2016-07-07,air_298513175efdf261,0,0,0,0,1,0,0,1.3859289571567461,1.322467741642679,0.0,0.6197832021424637,1.4379653561753303,1,33.0,1,1,0.6414744364556623,0.6414744364556623
2016-07-08,air_298513175efdf261,1,0,0,0,0,0,0,0.9988291544326916,0.7914679366948353,0.0,-1.2753486133893748,1.1302526050596216,1,9.0,1,1,1.523326485412689,1.523326485412689
2016-07-09,air_298513175efdf261,0,0,1,0,0,0,0,1.1560884492893386,1.0685113131893622,0.0,-0.06935563986911383,1.2130983457446205,1,29.0,1,1,1.7245257393009426,1.7245257393009426
2016-07-10,air_298513175efdf261,0,0,0,1,0,0,0,1.264960268805479,1.1262286832923887,0.0,-0.5615976698773837,1.4142951445510452,1,30.0,1,1,0.5571168018466948,0.5571168018466948
2016-07-11,air_298513175efdf261,0,1,0,0,0,0,0,1.2770571376406055,1.0338808911275463,0.0,-1.2015123088881343,1.4498004619874731,1,27.0,1,1,-0.09331833306364211,-0.09331833306364211
2016-07-12,air_298513175efdf261,0,0,0,0,0,1,0,1.4101226948269994,1.4609894298899424,0.0,-0.5369855683769701,1.4498004619874731,1,23.0,1,1,0.3916751124792572,0.3916751124792572
2016-07-14,air_298513175efdf261,0,0,0,0,1,0,0,1.3738320883216193,1.334011215663284,0.0,1.0628010291499064,1.4142951445510452,1,17.0,1,1,0.5853199513279018,0.5853199513279018
2016-07-15,air_298513175efdf261,1,0,0,0,0,0,0,1.1439915804542122,1.0685113131893622,0.0,1.3335341456544547,1.284108980617476,1,32.0,1,1,1.380799854998732,1.380799854998732
2016-07-16,air_298513175efdf261,0,0,1,0,0,0,0,1.3980258259918725,1.5648806960753898,0.0,0.17676537513502102,1.248603663181048,1,30.0,1,1,1.684990967260322,1.684990967260322
2016-07-17,air_298513175efdf261,0,0,0,1,0,0,0,1.2770571376406055,1.1608591053542048,0.0,0.27521378113667483,1.4024600387389023,1,33.0,1,1,1.0630107956658457,1.0630107956658457
2016-07-18,air_298513175efdf261,0,1,0,0,0,0,0,1.264960268805479,1.2301199494778363,1.0,0.7182316081441176,1.248603663181048,1,25.0,1,1,0.03762486095624763,0.03762486095624763
2016-07-19,air_298513175efdf261,0,0,0,0,0,1,0,1.301250875310859,1.2416634234984418,0.0,1.4319825516561087,1.3314494038660467,1,28.0,1,1,0.1554737355741484,0.1554737355741484
2016-07-20,air_298513175efdf261,0,0,0,0,0,0,1,1.2891540064757325,1.2532068975190473,0.0,0.9889647246486658,1.4142951445510452,1,18.0,1,1,0.4788026992694146,0.4788026992694146
2016-07-21,air_298513175efdf261,0,0,0,0,1,0,0,1.2165727934649722,1.1724025793748099,0.0,1.6534914651598303,1.3077791922417612,1,23.0,1,1,0.6271210478804051,0.6271210478804051
2016-07-22,air_298513175efdf261,1,0,0,0,0,0,0,1.1560884492893386,1.1377721573129942,0.0,1.6534914651598303,1.2130983457446205,1,22.0,1,1,1.42360820688985,1.42360820688985
2016-07-23,air_298513175efdf261,0,0,1,0,0,0,0,1.3617352194864922,1.3801851117457058,0.0,1.801164074162311,1.1894281341203348,1,27.0,1,1,1.6358872695028635,1.6358872695028635
2016-07-24,air_298513175efdf261,0,0,0,1,0,0,0,1.5431882520133926,1.4725329039105477,0.0,0.17676537513502102,1.579986625921042,1,30.0,1,1,0.4359943473782968,0.4359943473782968
2016-07-25,air_298513175efdf261,0,1,0,0,0,0,0,1.5310913831782662,1.4609894298899424,0.0,0.4474984916395693,1.61549194335747,1,37.0,1,1,0.003629993278007029,0.003629993278007029
2016-07-26,air_298513175efdf261,0,0,0,0,0,1,0,1.458510170167506,1.4840763779311532,0.0,0.4228863901391559,1.4498004619874731,1,23.0,1,1,0.4949187846872472,0.4949187846872472
2016-07-27,air_298513175efdf261,0,0,0,0,0,0,1,1.5552851208485197,1.6110545921578117,0.0,0.8659042171465984,1.4734706736117584,1,14.0,1,1,0.6316536969041705,0.6316536969041705
2016-07-28,air_298513175efdf261,0,0,0,0,1,0,0,1.6399632026944064,1.6803154362814428,0.0,1.0874131306503199,1.5918217317331846,1,28.0,1,1,0.7829938115310047,0.7829938115310047
2016-07-29,air_298513175efdf261,1,0,0,0,0,0,0,1.7004475468700397,1.7380328063844694,0.0,1.0874131306503199,1.6273270491696128,1,36.0,1,1,1.589301710091941,1.589301710091941
2016-07-30,air_298513175efdf261,0,0,1,0,0,0,0,1.6641569403646597,1.6918589103020483,0.0,0.742843709644531,1.6865025782303258,1,25.0,1,1,1.6688748818424894,1.6688748818424894
2016-07-31,air_298513175efdf261,0,0,0,1,0,0,0,1.6762538091997865,1.7034023843226538,0.0,1.5304309576577628,1.61549194335747,1,32.0,1,1,0.4662120075367329,0.4662120075367329
2016-08-01,air_298513175efdf261,0,1,0,0,0,0,0,1.7004475468700397,1.7842067024668913,0.0,1.5304309576577628,1.6746674724181831,1,28.0,1,1,-0.033134826581423554,-0.033134826581423554
2016-08-02,air_298513175efdf261,0,0,0,0,0,1,0,1.6641569403646597,1.6918589103020483,0.0,1.1612494351515605,1.6983376840424682,1,22.0,1,1,0.20608831633952887,0.20608831633952887
2016-08-03,air_298513175efdf261,0,0,0,0,0,0,1,1.6036725961890261,1.5995111181372061,0.0,0.3736621871383289,1.6746674724181831,1,20.0,1,1,0.509523987097158,0.509523987097158
2016-08-04,air_298513175efdf261,0,0,0,0,1,0,0,1.6520600715295333,1.7726632284462858,0.0,1.3089220441540412,1.6273270491696128,1,22.0,1,1,0.5953925047140473,0.5953925047140473
2016-08-05,air_298513175efdf261,1,0,0,0,0,0,0,1.5552851208485197,1.6918589103020483,0.0,0.841292115646185,1.579986625921042,1,29.0,1,1,1.307773842949178,1.307773842949178
2016-08-06,air_298513175efdf261,0,0,1,0,0,0,0,1.458510170167506,1.8303805985493122,0.0,0.7920679126453581,1.3432845096781891,1,24.0,1,1,1.1435912227550087,1.1435912227550087
2016-08-07,air_298513175efdf261,0,0,0,1,0,0,0,1.5915757273538997,1.8188371245287067,0.0,0.5951711006420501,1.4142951445510452,1,32.0,1,1,0.3324988613356532,0.3324988613356532
2016-08-08,air_298513175efdf261,0,1,0,0,0,0,0,1.6520600715295333,1.6572284882402328,0.0,1.702715668160657,1.639162154981755,1,23.0,1,1,-0.020544134848741846,-0.020544134848741846
2016-08-09,air_298513175efdf261,0,0,0,0,0,1,0,1.6278663338592798,1.5995111181372061,0.0,1.7519398711614842,1.6628323666060403,1,33.0,1,1,0.5435188547753985,0.5435188547753985
2016-08-10,air_298513175efdf261,0,0,0,0,0,0,1,1.615769465024153,1.6918589103020483,0.0,1.8750003786635516,1.61549194335747,1,7.0,1,1,1.2241716498441715,1.2241716498441715
2016-08-11,air_298513175efdf261,0,0,0,0,1,0,0,1.6883506780349133,1.7034023843226538,1.0,1.801164074162311,1.5681515201088996,1,41.0,1,1,1.0136552840737334,1.0136552840737334
2016-08-12,air_298513175efdf261,1,0,0,0,0,0,0,1.73673815337542,1.795750176487496,0.0,1.801164074162311,1.5918217317331846,1,32.0,1,1,0.7202921667022497,0.7202921667022497
2016-08-13,air_298513175efdf261,0,0,1,0,0,0,0,1.7730287598808,1.8303805985493122,1.0,1.7273277696610703,1.6865025782303258,1,20.0,1,1,0.8328529507924242,0.8328529507924242
2016-08-14,air_298513175efdf261,0,0,0,1,0,0,0,1.7851256287159265,1.7726632284462858,1.0,1.702715668160657,1.7575132131031814,1,32.0,1,1,0.13004053827413137,0.13004053827413137
2016-08-15,air_298513175efdf261,0,1,0,0,0,0,0,1.7730287598808,1.7495762804050747,1.0,0.9397405216478389,1.6983376840424682,1,27.0,1,1,-0.22652785159541455,-0.22652785159541455
2016-08-16,air_298513175efdf261,0,0,0,0,0,1,0,1.579478858518773,1.5417937480341797,0.0,-0.24164035037200826,1.639162154981755,1,24.0,1,1,-0.14670286601021254,-0.14670286601021254
2016-08-17,air_298513175efdf261,0,0,0,0,0,0,1,1.6036725961890261,1.5764241700959953,0.0,1.1858615366519738,1.6628323666060403,1,21.0,1,1,0.19400125227615442,0.19400125227615442
2016-08-18,air_298513175efdf261,0,0,0,0,1,0,0,1.6399632026944064,1.7034023843226538,0.0,1.4565946531565221,1.5563164142967567,1,22.0,1,1,0.3808471175891509,0.3808471175891509
2016-08-19,air_298513175efdf261,1,0,0,0,0,0,0,1.7004475468700397,1.5995111181372061,0.0,1.1120252321507331,1.7338430014788964,1,24.0,1,1,1.2828442733184684,1.2828442733184684
2016-08-20,air_298513175efdf261,0,0,1,0,0,0,0,1.5915757273538997,1.5302502740135744,0.0,1.4565946531565221,1.6983376840424682,1,25.0,1,1,1.20327110156792,1.20327110156792
2016-08-21,air_298513175efdf261,0,0,0,1,0,0,0,1.6036725961890261,1.5995111181372061,0.0,1.4565946531565221,1.579986625921042,1,36.0,1,1,0.20231110881972433,0.20231110881972433
2016-08-22,air_298513175efdf261,0,1,0,0,0,0,0,1.6036725961890261,1.5648806960753898,0.0,1.6042672621590028,1.6746674724181831,1,18.0,1,1,-0.6022340928986366,-0.6022340928986366
2016-08-23,air_298513175efdf261,0,0,0,0,0,1,0,1.5552851208485197,1.6456850142196273,0.0,1.7765519726618977,1.5563164142967567,1,21.0,1,1,0.3370315103594186,0.3370315103594186
2016-08-25,air_298513175efdf261,0,0,0,0,1,0,0,1.6883506780349133,1.8765544946317332,0.0,0.47211059313998266,1.6628323666060403,1,22.0,1,1,0.5533395943268903,0.5533395943268903
2016-08-26,air_298513175efdf261,1,0,0,0,0,0,0,1.470607039002633,1.5417937480341797,0.0,-0.09396774136952744,1.4734706736117584,1,30.0,1,1,1.4845471548760292,1.4845471548760292
2016-08-27,air_298513175efdf261,0,0,1,0,0,0,0,1.2407665311352254,1.2070330014366257,0.0,-0.6846581773794511,1.4142951445510452,1,37.0,1,1,1.5271036929324935,1.5271036929324935
2016-08-28,air_298513175efdf261,0,0,0,1,0,0,0,0.9746354167624383,0.8260983587566508,0.0,-1.2753486133893748,1.0119015469381953,1,30.0,1,1,0.5744919564377956,0.5744919564377956
2016-08-29,air_298513175efdf261,0,1,0,0,0,0,0,0.6964074335545243,0.5952288783445449,0.0,-0.7092702788798646,0.7870345365074853,1,28.0,1,1,-0.21645529820926918,-0.21645529820926918
2016-08-30,air_298513175efdf261,0,0,0,0,0,1,0,0.8778604660814247,0.8722722548390722,0.0,0.5705589991416367,0.6450132667617738,1,16.0,1,1,0.3191527280990106,0.3191527280990106
2016-08-31,air_298513175efdf261,0,0,0,0,0,0,1,1.2165727934649722,1.1031417352511783,0.0,1.3335341456544547,1.1775930283081923,1,15.0,1,1,0.6094940794546507,0.6094940794546507
2016-09-01,air_298513175efdf261,0,0,0,0,1,0,0,1.095604105113705,0.8145548847360458,0.0,-1.2753486133893748,1.2604387689931909,1,21.0,1,1,0.3435786700604131,0.3435786700604131
2016-09-02,air_298513175efdf261,1,0,0,0,0,0,0,0.8899573349165515,0.49133761215909727,0.0,-1.2753486133893748,1.1539228166839073,1,27.0,1,1,1.1571891698263048,1.1571891698263048
2016-09-03,air_298513175efdf261,0,0,1,0,0,0,0,1.1197978427839586,0.9069026769008882,0.0,-1.2753486133893748,1.1539228166839073,1,29.0,1,1,1.5505223795552814,1.5505223795552814
2016-09-04,air_298513175efdf261,0,0,0,1,0,0,0,1.2044759246298458,0.9761635210245198,0.0,-1.2015123088881343,1.319614298053904,1,26.0,1,1,0.24763759905737848,0.24763759905737848
2016-09-05,air_298513175efdf261,0,1,0,0,0,0,0,1.2165727934649722,1.1724025793748099,0.0,-0.21702824887159486,1.2604387689931909,1,25.0,1,1,-0.15501272255378246,-0.15501272255378246
2016-09-06,air_298513175efdf261,0,0,0,0,0,1,0,1.2528633999703522,1.2416634234984418,0.0,0.47211059313998266,1.3432845096781891,1,28.0,1,1,0.3191527280990106,0.3191527280990106
2016-09-08,air_298513175efdf261,0,0,0,0,1,0,0,0.9746354167624383,0.9299896249420988,0.0,1.2350857396528006,0.8935504888167689,1,22.0,1,1,0.48383897596248726,0.48383897596248726
2016-09-09,air_298513175efdf261,1,0,0,0,0,0,0,1.1077009739488322,1.1262286832923887,0.0,1.2104736381523873,1.0474068643746233,1,32.0,1,1,1.3712309292818938,1.3712309292818938
2016-09-10,air_298513175efdf261,0,0,1,0,0,0,0,1.1439915804542122,1.0915982612305728,0.0,0.029092766132539985,1.0592419701867661,1,26.0,1,1,1.7142013720801437,1.7142013720801437
2016-09-11,air_298513175efdf261,0,0,0,1,0,0,0,1.2044759246298458,1.1146852092717834,0.0,0.27521378113667483,1.2012632399324776,1,38.0,1,1,0.5437706686100522,0.5437706686100522
2016-09-12,air_298513175efdf261,0,1,0,0,0,0,0,0.7085043023896511,0.6644897224681768,0.0,-1.2753486133893748,0.8698802771924837,1,20.0,1,1,-0.1406593339785253,-0.1406593339785253
2016-09-13,air_298513175efdf261,0,0,0,0,0,1,0,0.9746354167624383,0.9069026769008882,0.0,0.27521378113667483,1.0355717585624808,1,30.0,1,1,0.20835464085141156,0.20835464085141156
2016-09-15,air_298513175efdf261,0,0,0,0,1,0,0,1.0714103674434519,1.0107939430863357,0.0,-0.02013143686828703,1.1775930283081923,1,27.0,1,1,0.6933480863943109,0.6933480863943109
2016-09-16,air_298513175efdf261,1,0,0,0,0,0,0,1.1560884492893386,1.1031417352511783,0.0,0.0537048676329536,1.2130983457446205,1,51.0,1,1,1.3254008113749325,1.3254008113749325
2016-09-17,air_298513175efdf261,0,0,1,0,0,0,0,1.3496383506513658,1.4148155338075212,0.0,0.0537048676329536,1.3669547213024744,1,18.0,1,1,1.636894524841478,1.636894524841478
2016-09-18,air_298513175efdf261,0,0,0,1,0,0,0,0.9746354167624383,0.7106636185505978,0.0,-1.2753486133893748,1.2130983457446205,1,35.0,1,1,0.8431773180132232,0.8431773180132232
2016-09-19,air_298513175efdf261,0,1,0,0,0,0,0,0.7931823842355379,0.5028810861797027,1.0,-1.2753486133893748,0.929055806253197,1,22.0,1,1,-0.1426738446557544,-0.1426738446557544
2016-09-20,air_298513175efdf261,0,0,0,0,0,1,0,0.6238262205437644,0.2258377096851753,0.0,-1.2753486133893748,0.8462100655681986,1,20.0,1,1,-0.46877276053221056,-0.46877276053221056
2016-09-21,air_298513175efdf261,0,0,0,0,0,0,1,0.7568917777301577,0.6991201445299927,0.0,-0.38931295937448923,0.7870345365074853,1,15.0,1,1,0.9831858100806438,0.9831858100806438
2016-09-22,air_298513175efdf261,0,0,0,0,1,0,0,0.7326980400599045,0.5259680342209133,1.0,-1.2753486133893748,0.7988696423196282,1,35.0,1,1,0.5344535567278678,0.5344535567278678
2016-09-23,air_298513175efdf261,1,0,0,0,0,0,0,0.8778604660814247,0.8491853067978617,0.0,0.5705589991416367,0.9408909120653397,1,30.0,1,1,0.8587897757617485,0.8587897757617485
2016-09-24,air_298513175efdf261,0,0,1,0,0,0,0,0.950441679092185,0.9299896249420988,0.0,0.8659042171465984,0.98823133531391,1,21.0,1,1,1.4842953410413757,1.4842953410413757
2016-09-25,air_298513175efdf261,0,0,0,1,0,0,0,1.0230228921029454,0.8953592028802828,0.0,-1.02922759838524,1.0355717585624808,1,39.0,1,1,0.4782990716001073,0.4782990716001073
2016-09-26,air_298513175efdf261,0,1,0,0,0,0,0,1.3254446129811126,1.2993807936014683,0.0,0.3736621871383289,1.248603663181048,1,26.0,1,1,0.013198918994845125,0.013198918994845125
2016-09-27,air_298513175efdf261,0,0,0,0,0,1,0,1.337541481816239,1.3455546896838892,0.0,0.6197832021424637,1.2604387689931909,1,17.0,1,1,0.4334762090317605,0.4334762090317605
2016-10-01,air_298513175efdf261,0,0,1,0,0,0,0,0.9262479414219317,0.9299896249420988,0.0,-0.6108218728782105,1.0829121818110512,1,43.0,1,1,1.5532923317364713,1.5532923317364713
2016-10-02,air_298513175efdf261,0,0,0,1,0,0,0,1.1318947116190854,1.1954895274160207,0.0,0.32443798413750186,1.1420877108717644,1,29.0,1,1,0.4405269964020622,0.4405269964020622
2016-10-03,air_298513175efdf261,0,1,0,0,0,0,0,1.2770571376406055,1.3917285857663104,0.0,-0.11857984286994085,1.2959440864296188,1,32.0,1,1,-0.2882222410855549,-0.2882222410855549
2016-10-04,air_298513175efdf261,0,0,0,0,0,1,0,1.2528633999703522,1.0338808911275463,0.0,-1.02922759838524,1.378789827114617,1,30.0,1,1,0.27911432838908273,0.27911432838908273
2016-10-06,air_298513175efdf261,0,0,0,0,1,0,0,0.8899573349165515,0.8260983587566508,0.0,0.6936195066437041,0.9527260178774821,1,26.0,1,1,0.48232809295456547,0.48232809295456547
2016-10-07,air_298513175efdf261,1,0,0,0,0,0,0,0.8657635972462983,0.8260983587566508,0.0,-0.6600460758790375,0.8817153830046265,1,34.0,1,1,1.272771719932323,1.272771719932323
2016-10-08,air_298513175efdf261,0,0,1,0,0,0,0,0.9262479414219317,0.8145548847360458,0.0,-1.2015123088881343,0.8580451713803413,1,36.0,1,1,1.441990616819565,1.441990616819565
2016-10-09,air_298513175efdf261,0,0,0,1,0,0,0,0.47866379452224417,0.44516371607667626,0.0,0.4474984916395693,0.5621675260767754,1,35.0,1,1,0.9597671234578558,0.9597671234578558
2016-10-10,air_298513175efdf261,0,1,0,0,0,0,0,0.3576951061709772,0.3989898199942548,1.0,1.3335341456544547,0.3136303040217799,1,30.0,1,1,0.21288728987517697,0.21288728987517697
2016-10-11,air_298513175efdf261,0,0,0,0,0,1,0,0.3455982373358504,0.3643593979324388,0.0,-0.6846581773794511,0.3609707272703503,1,34.0,1,1,-0.05000635350321704,-0.05000635350321704
2016-10-12,air_298513175efdf261,0,0,0,0,0,0,1,0.45447005685199043,0.4567071900972813,0.0,-0.04474353836870043,0.47932178539177667,1,11.0,1,1,0.4264254216614587,0.4264254216614587
2016-10-13,air_298513175efdf261,0,0,0,0,1,0,0,0.3455982373358504,0.0526855993760958,0.0,-1.2753486133893748,0.5384973144524898,1,38.0,1,1,0.4493404806149394,0.4493404806149394
2016-10-14,air_298513175efdf261,1,0,0,0,0,0,0,0.39398571267635696,0.44516371607667626,0.0,-0.3154766548732488,0.43198136214320626,1,36.0,1,1,1.378029902817542,1.378029902817542
2016-10-15,air_298513175efdf261,0,0,1,0,0,0,0,0.3818888438412305,0.5144245602003078,0.0,0.20137747663543443,0.08876329359106977,1,29.0,1,1,1.6895236162840874,1.6895236162840874
2016-10-16,air_298513175efdf261,0,0,0,1,0,0,0,0.3818888438412305,0.2258377096851753,0.0,-1.2753486133893748,0.4083111505189211,1,28.0,1,1,0.4188710066218497,0.4188710066218497
2016-10-17,air_298513175efdf261,0,1,0,0,0,0,0,0.7085043023896511,0.6991201445299927,0.0,-0.09396774136952744,0.7751994306953426,1,23.0,1,1,-0.1980728882795539,-0.1980728882795539
2016-10-18,air_298513175efdf261,0,0,0,0,0,1,0,0.720601171224778,0.7106636185505978,0.0,0.6936195066437041,0.7751994306953426,1,38.0,1,1,0.33879420720199405,0.33879420720199405
2016-10-19,air_298513175efdf261,0,0,0,0,0,0,1,0.6238262205437644,0.3759028719530443,0.0,-1.2753486133893748,0.8580451713803413,1,13.0,1,1,0.43045444301591684,0.43045444301591684
2016-10-20,air_298513175efdf261,0,0,0,0,1,0,0,0.5512450075330041,0.46825066411788674,0.0,-0.4385371623753162,0.5621675260767754,1,33.0,1,1,0.5780173501229464,0.5780173501229464
2016-10-21,air_298513175efdf261,1,0,0,0,0,0,0,0.3818888438412305,0.06422907339670127,0.0,-1.2753486133893748,0.6095079493253458,1,20.0,1,1,1.3936423605660673,1.3936423605660673
