visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-09-15,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,1.0587955855295361,0.999181867431792,0.0,-0.07245015124908975,1.1597825487820286,1,25.0,1,1,0.7569117026513223,0.7569117026513223
2016-09-16,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,1.1420160945867215,1.089822818244062,0.0,0.0022178617729314296,1.1947317394613877,1,17.0,1,1,1.408035942725082,1.408035942725082
2016-09-17,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,1.3322344010031453,1.3957360272354726,0.0,0.0022178617729314296,1.3461782324052762,1,1.0,1,1,1.728928645900875,1.728928645900875
2016-09-22,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,0.7259135493007948,0.5233168756673753,1.0,-1.3418063726234468,0.7869911815355327,1,24.0,1,1,0.5932227004654489,0.5932227004654489
2016-09-29,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,0.7140249051497685,0.3873554494489706,0.0,-1.3418063726234468,0.9151382140265155,1,17.0,1,1,0.6534062955639001,0.6534062955639001
2016-09-30,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,0.80913405835798,0.7612493715495835,0.0,-1.2422490219274187,0.9034884838000627,1,22.0,1,1,1.619197349665337,1.619197349665337
2016-10-01,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,0.9161318557172186,0.919871035471056,0.0,-0.6697942554252577,1.0665847069704044,1,14.0,1,1,1.6428038460186087,1.6428038460186087
2016-10-03,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,1.260902536096986,1.3730757895324048,0.0,-0.17200750194511763,1.2762798510465585,1,18.0,1,1,-0.25427645982179103,-0.25427645982179103
2016-10-04,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,1.2371252477949333,1.0218421051348594,0.0,-1.0929129958833768,1.3578279626317293,1,1.0,1,1,0.3301788839575636,0.3301788839575636
2016-10-05,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,1.1539047387377481,1.0558324616894608,0.0,-0.4457902163591947,1.1364830883291226,1,1.0,1,1,0.21240581423904295,0.21240581423904295
2016-10-06,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,0.880465923264139,0.8178999658072521,0.0,0.6493406412971134,0.9384376744794214,1,29.0,1,1,0.5395244065629516,0.5395244065629516
2016-10-09,air_4b251b9f8373f1ae,0,0,0,1,0,0,0,0.47625202212923895,0.44400604370663926,0.0,0.4004472645570434,0.5539965770064729,1,17.0,1,1,1.0313696492640863,1.0313696492640863
2016-10-10,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,0.3573655806189742,0.3986855683005041,1.0,1.2964634208212953,0.30935224225095975,1,16.0,1,1,0.2619535153761298,0.2619535153761298
2016-10-11,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,0.3454769364679476,0.3646952117459028,0.0,-0.7444622684472788,0.35595116315677156,1,20.0,1,1,-0.008872662566900016,-0.008872662566900016
2016-10-14,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,0.3930315130720533,0.44400604370663926,0.0,-0.3711222033371737,0.42584954451548973,1,24.0,1,1,1.4622530607232556,1.4622530607232556
2016-10-24,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,0.23847913910870944,0.31937473633976804,0.0,1.2466847454732817,0.2860527817980538,1,21.0,1,1,-0.04674682155127009,-0.04674682155127009
2016-10-25,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,0.5238065987333447,0.41001568715203796,0.0,-0.8937982944913208,0.4141998142890365,1,23.0,1,1,0.41708191998334426,0.41708191998334426
2016-10-26,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,0.5594725311864243,0.4666662814097067,0.0,-1.0431343205353627,0.6122452281387378,1,27.0,1,1,0.6871298617828596,0.6871298617828596
2016-10-29,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,0.23847913910870944,0.14942295356676205,0.0,0.6244513036231065,0.29770251202450676,1,21.0,1,1,1.9808177443517196,1.9808177443517196
2016-10-31,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-0.11818018542208508,-0.3037818004945873,0.0,-1.3418063726234468,0.053058177268993895,1,13.0,1,1,0.0702480120237361,0.0702480120237361
2016-11-01,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.2846212035364558,-0.4510733455645259,0.0,-0.17200750194511763,-0.354682380656861,1,1.0,1,1,0.2658446960937021,0.2658446960937021
2016-11-03,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.3202871359895351,-0.2584613250884525,1.0,0.8733446803631765,-0.42458076201557915,1,20.0,1,1,0.7405687436375188,0.7405687436375188
2016-11-04,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-0.2846212035364558,-0.1338300177215813,0.0,1.0226807064072185,-0.42458076201557915,1,24.0,1,1,0.8292876639981666,0.8292876639981666
2016-11-05,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-0.023071032213873396,0.240063904379032,0.0,0.7488979919931416,-0.296433729524596,1,22.0,1,1,1.6557744484105164,1.6557744484105164
2016-11-07,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-0.24895527108337628,-0.1111697800185139,0.0,1.0724593817552324,-0.22653534816587806,1,26.0,1,1,-0.09525687449700437,-0.09525687449700437
2016-11-09,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-0.2846212035364558,-0.34910227590072207,0.0,0.15155388781697335,-0.21488561793942512,1,27.0,1,1,0.24016290335772514,0.24016290335772514
2016-11-10,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.5580600190100646,-0.824967267665139,0.0,-1.3418063726234468,-0.354682380656861,1,11.0,1,1,0.4214919247965928,0.4214919247965928
2016-11-11,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-0.1895120503282439,-0.15649025542464867,0.0,0.1017752124689593,-0.20323588771297216,1,26.0,1,1,1.0708002805354853,1.0708002805354853
2016-11-14,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,0.14336998590049754,-0.06584930461237873,0.0,-1.3418063726234468,0.27440305157160066,1,20.0,1,1,-0.17074578041790636,-0.17074578041790636
2016-11-15,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,0.15525863005152377,-0.00919871035471006,0.0,-1.0431343205353627,0.11130682840125888,1,16.0,1,1,0.17219694682412953,0.17219694682412953
2016-11-16,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-0.23706662693234984,-0.17915049312771605,0.0,0.9729020310592046,-0.296433729524596,1,22.0,1,1,0.5703944402556916,0.5703944402556916
2016-11-17,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.24895527108337628,-0.07717942346391261,0.0,-0.022671475901075707,-0.447880222468485,1,31.0,1,1,0.6043774185224894,0.6043774185224894
2016-11-18,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-0.11818018542208508,0.002131408496823431,0.0,-0.6449049177512508,-0.3197331899775021,1,10.0,1,1,1.488972501650585,1.488972501650585
2016-11-19,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,0.4168088013741066,0.2174036666759646,0.0,-1.1924703465794049,0.4491490049683956,1,1.0,1,1,1.835287585514517,1.835287585514517
2016-11-24,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.7839442578795678,-0.9269383373289426,0.0,0.2013325631649874,-0.8323213199414339,1,12.0,1,1,0.023294431365030732,0.023294431365030732
2016-12-06,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.6293918839162235,-0.5757046529313969,0.0,0.22622190083899432,-0.8323213199414339,1,28.0,1,1,0.31098239241754044,0.31098239241754044
2016-12-07,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-0.9266079876918853,-0.8362973865166726,0.0,0.0022178617729314296,-1.0303667337911349,1,23.0,1,1,0.6853139774479926,0.6853139774479926
2016-12-15,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-1.0336057850511238,-1.1988611897657522,0.0,-0.7942409437952928,-0.8323213199414339,1,29.0,1,1,1.039411422747069,1.039411422747069
2016-12-20,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.30839849183850865,-0.34910227590072207,0.0,-0.7444622684472788,-0.2731342690716901,1,29.0,1,1,0.9857131288445717,0.9857131288445717
2016-12-26,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-0.3916190008956939,-0.439743226712992,0.0,-1.3418063726234468,-0.26148453884523715,1,10.0,1,1,0.7138493027101892,0.7138493027101892
2016-12-27,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.7007237488223825,-0.5983648906344643,0.0,-0.8440196191433067,-0.610976445638827,1,19.0,1,1,1.243828116443532,1.243828116443532
2016-12-29,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-1.164380870712415,-1.334822615984157,1.0,-1.0929129958833768,-1.018717003564682,1,19.0,1,1,1.7595392675457768,1.7595392675457768
2017-01-05,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.8552761227857265,-0.94959857503201,0.0,-1.0680236582093696,-0.8672705106207929,1,20.0,1,1,-0.08539921667915462,-0.08539921667915462
2017-01-06,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-0.8790534110877797,-0.8362973865166726,0.0,0.7240086543191346,-0.8323213199414339,1,20.0,1,1,0.7986770423532646,0.7986770423532646
2017-01-10,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.9979398525980444,-0.9722588127350775,0.0,-0.5951262424032367,-0.8323213199414339,1,19.0,1,1,0.0038385277771693926,0.0038385277771693926
2017-01-11,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-1.2000468031654945,-1.3461527348356905,0.0,0.15155388781697335,-1.0769656546969468,1,14.0,1,1,0.22848936120500835,0.22848936120500835
2017-01-13,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-1.0454944292021502,-1.255511784023421,0.0,-0.39601154101118075,-0.8090218594885279,1,19.0,1,1,1.3115346609292897,1.3115346609292897
2017-01-14,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-1.390265109581918,-1.5727551118663654,0.0,-0.7195729307732718,-1.1818132267350236,1,18.0,1,1,1.6251638267656143,1.6251638267656143
2017-01-19,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.9266079876918853,-0.8702877430712739,0.0,-0.49556889170720875,-0.890569971073699,1,21.0,1,1,0.5141020258748128,0.5141020258748128
2017-01-20,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-1.164380870712415,-1.244181665171887,0.0,-1.0680236582093696,-1.1468640360556648,1,15.0,1,1,1.3364382175217522,1.3364382175217522
2017-01-21,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-1.2000468031654945,-1.2668419028749547,0.0,0.2013325631649874,-1.1585137662821179,1,32.0,1,1,1.9701818503903556,1.9701818503903556
2017-01-23,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-1.5923720601493683,-1.7540370134909051,0.0,-0.1471181642711107,-1.5313051335286139,1,17.0,1,1,-0.14584222382544385,-0.14584222382544385
2017-01-24,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-1.5448174835452624,-1.6520659438271015,0.0,-0.3711222033371737,-1.414807831264084,1,22.0,1,1,0.31098239241754044,0.31098239241754044
2017-01-25,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-1.5448174835452624,-1.2781720217264882,0.0,0.5248939529270784,-1.6245029753402376,1,31.0,1,1,0.5766203294038073,0.5766203294038073
2017-01-26,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-1.2951559563737063,-1.0628997635473474,0.0,1.0226807064072185,-1.4497570219434428,1,27.0,1,1,0.6700086666255417,0.6700086666255417
2017-01-27,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-0.9266079876918853,-0.655015484892133,0.0,-0.8191302814692998,-1.111914845376306,1,30.0,1,1,1.6446197303534758,1.6446197303534758
2017-01-28,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-1.0454944292021502,-0.7683166734074703,0.0,0.9729020310592046,-1.2400618778672887,1,17.0,1,1,2.151510871829223,2.151510871829223
2017-02-01,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-1.0336057850511238,-1.2215214274688195,0.0,-1.0431343205353627,-0.7274737479033571,1,28.0,1,1,0.45210254644149467,0.45210254644149467
2017-02-02,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-1.0454944292021502,-1.0515696446958136,0.0,1.0724593817552324,-1.1235645756027588,1,25.0,1,1,0.44380136091067385,0.44380136091067385
2017-02-03,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-1.0573830733531768,-0.8023070299620716,0.0,0.9977913687332115,-1.2400618778672887,1,28.0,1,1,1.3175011380295671,1.3175011380295671
2017-02-06,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-0.9622739201449649,-1.0968901201019485,0.0,0.8235660050151623,-0.704174287450451,1,27.0,1,1,-0.11134042146296974,-0.11134042146296974
2017-02-07,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.9503852759939385,-0.8589576242197402,0.0,0.5000046152530715,-0.9022197013001519,1,28.0,1,1,0.24794526479286969,0.24794526479286969
2017-02-08,air_4b251b9f8373f1ae,0,0,0,0,0,0,1,-1.0811603616552297,-1.0742298823988812,0.0,-1.0929129958833768,-0.9138694315266049,1,15.0,1,1,0.5698756161600154,0.5698756161600154
2017-02-09,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-1.3308218888267855,-1.459453923351028,0.0,-0.9435769698393347,-1.111914845376306,1,31.0,1,1,0.35300714416732093,0.35300714416732093
2017-02-10,air_4b251b9f8373f1ae,1,0,0,0,0,0,0,-1.6042607043003947,-1.7880273700455063,0.0,-0.5951262424032367,-1.4963559428492548,1,27.0,1,1,1.5138760582430475,1.5138760582430475
2017-02-11,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-1.532928839394236,-1.6520659438271015,1.0,-0.7444622684472788,-1.5196554033021608,1,1.0,1,1,1.9302323950232803,1.9302323950232803
2017-02-13,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-1.3308218888267855,-1.1195503578050159,0.0,0.6742299789711204,-1.414807831264084,1,26.0,1,1,-0.007835014375547412,-0.007835014375547412
2017-02-14,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-1.2000468031654945,-1.0968901201019485,0.0,0.027107199446938342,-1.1468640360556648,1,27.0,1,1,0.4310901705666044,0.4310901705666044
2017-02-16,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.6293918839162235,-0.23580108738538472,0.0,1.1222380571032466,-1.0653159244704937,1,2.0,1,1,0.8132041170322012,0.8132041170322012
2017-02-18,air_4b251b9f8373f1ae,0,0,1,0,0,0,0,-0.867164766936753,-0.9835889315866113,0.0,0.8982340180371834,-0.7624229385827159,1,2.0,1,1,2.089251980348067,2.089251980348067
2017-02-20,air_4b251b9f8373f1ae,0,1,0,0,0,0,0,-0.43917357749979985,-0.23580108738538472,0.0,-1.0431343205353627,-0.599326715412374,1,29.0,1,1,-0.13079632505083108,-0.13079632505083108
2017-02-21,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-1.0454944292021502,-1.04023952584428,0.0,0.25111123851300143,-1.0070672733382289,1,22.0,1,1,0.46429491268988776,0.46429491268988776
2017-02-23,air_4b251b9f8373f1ae,0,0,0,0,1,0,0,-0.7482783254264882,-0.7683166734074703,0.0,-0.7942409437952928,-0.610976445638827,1,23.0,1,1,0.7397905074940043,0.7397905074940043
2017-02-28,air_4b251b9f8373f1ae,0,0,0,0,0,1,0,-0.938496631842912,-0.6890058414467343,0.0,1.2964634208212953,-1.111914845376306,1,19.0,1,1,0.543674999328362,0.543674999328362
