visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-12-15,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.1523841026320392,-1.210028214026905,0.0,0.489476317710115,-1.048591513037905,1,54.0,1,1,0.2554810499474373,0.2554810499474373
2016-12-16,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.314511078873534,-1.2449328740469117,0.0,0.9384824437905859,-1.2253164163565597,1,29.0,1,1,1.8244253576858422,1.8244253576858422
2016-12-17,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-1.0944816111172195,-0.8609816138268361,0.0,1.0441309440448143,-1.3909960132177988,1,17.0,1,1,2.823285101134318,2.823285101134318
2016-12-18,air_edd5e3d696a5811b,0,0,0,1,0,0,0,-0.9207741365727607,-0.6515536537067949,0.0,0.6743611931550146,-1.0375462065804892,1,15.0,1,1,0.2051465723940427,0.2051465723940427
2016-12-19,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-0.7123251671194101,-0.55847456032011,0.0,0.8592460685999147,-0.8718666097192503,1,16.0,1,1,-0.5383123034686901,-0.5383123034686901
2016-12-20,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-0.7586471603312658,-0.6980932004001374,0.0,-0.40853593445082703,-0.7393229322302592,1,54.0,1,1,0.17830151769889888,0.17830151769889888
2016-12-21,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-0.6544226756045904,-0.4072210335667468,0.0,0.727185443282129,-0.8166400774321707,1,67.0,1,1,0.7483860819888278,0.7483860819888278
2016-12-22,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-0.17962224518306963,-0.03490466002000695,0.0,-0.6726571850863982,-0.6620057870283479,1,63.0,1,1,1.8400849729246762,1.8400849729246762
2016-12-24,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-0.874452143360905,-1.0006002539068637,0.0,0.9120703187270288,-0.7945494645173389,1,4.0,1,1,1.5887854331395799,1.5887854331395799
2016-12-26,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-1.0713206145112917,-1.1053142339668842,0.0,-0.9896026858490836,-0.9712743678359935,1,24.0,1,1,-0.21244316730819437,-0.21244316730819437
2016-12-27,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-0.5849396857868069,-0.19779307344670552,0.0,-1.2801360615482118,-0.783504158059923,1,59.0,1,1,0.5492852596665112,0.5492852596665112
2016-12-28,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.175545099237967,-1.2914724207402541,0.0,1.0441309440448143,-1.1700898840694802,1,66.0,1,1,1.712198115140866,1.712198115140866
2016-12-29,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.3724135703883535,-1.454360834166953,1.0,0.04047019162964399,-1.3136788680158873,1,43.0,1,1,1.290507047637982,1.290507047637982
2017-01-05,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.0944816111172195,-1.1751235540068978,0.0,1.0441309440448143,-0.9823196742934096,1,3.0,1,1,-1.3611877994712234,-1.3611877994712234
2017-01-06,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.349252573782426,-1.361281740780268,0.0,0.9913066939177003,-1.2253164163565597,1,52.0,1,1,-0.09052187723441624,-0.09052187723441624
2017-01-07,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-1.3955745669942816,-1.3729166274536038,0.0,0.9648945688541428,-1.3799507067603827,1,9.0,1,1,0.7002886923266952,0.7002886923266952
2017-01-10,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-0.9323546348757247,-0.9075211605201787,0.0,1.0177188189812574,-1.0044102872082414,1,39.0,1,1,-1.2329280937055362,-1.2329280937055362
2017-01-11,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.0713206145112917,-1.1053142339668842,0.0,1.0441309440448143,-0.9602290613785777,1,41.0,1,1,-0.9100417414000564,-0.9100417414000564
2017-01-12,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.175545099237967,-0.9773304805601924,0.0,0.8328339435363573,-1.3136788680158873,1,61.0,1,1,-0.9238371167295053,-0.9238371167295053
2017-01-13,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.1523841026320392,-0.9075211605201787,0.0,0.43665206758300074,-1.2363617228139758,1,62.0,1,1,0.6465985829364076,0.6465985829364076
2017-01-14,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-1.5924430381446681,-1.6521539076136584,0.0,-0.48777230964149837,-1.5345849971642058,1,4.0,1,1,1.0973717930256974,1.0973717930256974
2017-01-16,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-1.499799051720957,-1.454360834166953,0.0,1.1233673192354858,-1.611902142366117,1,5.0,1,1,-1.4324017640097297,-1.4324017640097297
2017-01-17,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.2450280890557506,-1.1169491206402198,0.0,1.0705430691083715,-1.3136788680158873,1,57.0,1,1,-0.9081775014906714,-0.9081775014906714
2017-01-18,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.1987060958438946,-1.1867584406802336,0.0,1.0705430691083715,-1.2694976421862236,1,40.0,1,1,-0.48984206582468043,-0.48984206582468043
2017-01-19,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.1292231060261113,-1.1169491206402198,0.0,0.14611869188387233,-1.1259086582398166,1,43.0,1,1,-0.49953611335348236,-0.49953611335348236
2017-01-20,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.5229600483268846,-1.9430260744470491,0.0,-1.3329603116753261,-1.1479992711546485,1,39.0,1,1,0.6823919891965993,0.6823919891965993
2017-01-21,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-1.187125597540931,-1.1053142339668842,0.0,1.149779444299043,-1.2584523357288078,1,6.0,1,1,1.5932596089221038,1.5932596089221038
2017-01-23,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-1.4071550652972455,-1.4659957208402885,0.0,0.489476317710115,-1.3689054003029668,1,13.0,1,1,-1.4480613792485637,-1.4480613792485637
2017-01-24,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.5808625398417042,-1.4892654941869599,0.0,1.149779444299043,-1.6008568359087012,1,52.0,1,1,-0.7914760831631713,-0.7914760831631713
2017-01-25,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.4187355636002092,-1.2798375340669186,0.0,1.2026036944261569,-1.5235396907067897,1,46.0,1,1,-0.409679749721126,-0.409679749721126
2017-01-26,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.337672075479462,-1.1402188939868911,0.0,1.1761915693626,-1.5456303036216217,1,60.0,1,1,-0.2754544762454069,-0.2754544762454069
2017-01-27,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-0.8512911467549771,-0.5235699003001031,0.0,0.04047019162964399,-1.2363617228139758,1,67.0,1,1,1.1253353916664721,1.1253353916664721
2017-01-28,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-0.8976131399668328,-0.8028071804601581,0.0,1.0705430691083715,-0.8829119161766663,1,19.0,1,1,1.853880348254125,1.853880348254125
2017-01-30,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-0.5733591874838431,-0.11634886673335623,0.0,0.7535975683456861,-0.6509604805709319,1,19.0,1,1,-1.3567136236886992,-1.3567136236886992
2017-01-31,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.187125597540931,-1.2216631007002405,0.0,1.1233673192354858,-1.0817274324101527,1,55.0,1,1,-0.7642581804861505,-0.7642581804861505
2017-02-01,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.175545099237967,-1.1518537806602267,0.0,0.5687126929007863,-1.1479992711546485,1,50.0,1,1,-0.5886467810220847,-0.5886467810220847
2017-02-02,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.349252573782426,-1.2565677607202475,0.0,1.2026036944261569,-1.2915882551010553,1,50.0,1,1,-0.6005779164421486,-0.6005779164421486
2017-02-03,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.013418122996472,-0.7911722937868225,0.0,1.2026036944261569,-1.2805429486436395,1,65.0,1,1,0.6551740865195785,0.6551740865195785
2017-02-04,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-0.9207741365727607,-0.8260769538068292,0.0,1.2026036944261569,-0.905002529091498,1,2.0,1,1,1.6797603407175672,1.6797603407175672
2017-02-06,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-0.8628716450579411,-0.55847456032011,0.0,0.2781793172016579,-1.0265009001230732,1,2.0,1,1,-1.398472597658923,-1.398472597658923
2017-02-07,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.2218670924498227,-1.2216631007002405,0.0,1.1761915693626,-1.1479992711546485,1,54.0,1,1,-0.8820781427592816,-0.8820781427592816
2017-02-08,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.140803604329075,-1.1053142339668842,0.0,1.1761915693626,-1.181135190526896,1,46.0,1,1,-0.4193737972499279,-0.4193737972499279
2017-02-09,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.5924430381446681,-1.7568678876736792,0.0,-1.3329603116753261,-1.2805429486436395,1,44.0,1,1,-0.7310747100990977,-0.7310747100990977
2017-02-10,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.3724135703883535,-1.3031073074135897,0.0,-0.27647530913304147,-1.2253164163565597,1,52.0,1,1,0.9374200088004655,0.9374200088004655
2017-02-13,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-1.140803604329075,-1.0122351405801993,0.0,0.7800096934092432,-1.2805429486436395,1,6.0,1,1,-1.2497062528900011,-1.2497062528900011
2017-02-14,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.163964600935003,-1.0122351405801993,0.0,1.0177188189812574,-1.1590445776120644,1,52.0,1,1,-0.6188474675541215,-0.6188474675541215
2017-02-15,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.1176426077231474,-0.8958862738468429,0.0,1.2818400696168286,-1.2584523357288078,1,44.0,1,1,-0.08455630952438428,-0.08455630952438428
2017-02-16,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-1.024998621299436,-0.7911722937868225,0.0,1.2818400696168286,-1.2474070292713917,1,57.0,1,1,-0.06964239024930438,-0.06964239024930438
2017-02-17,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-0.3417492214245646,0.011634886673335789,0.0,0.8328339435363573,-0.8608213032618345,1,51.0,1,1,1.0716452822761846,1.0716452822761846
2017-02-21,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.163964600935003,-1.233297987373576,0.0,1.229015819489714,-0.9933649807508256,1,46.0,1,1,-0.5711229258738658,-0.5711229258738658
2017-02-22,air_edd5e3d696a5811b,0,0,0,0,0,0,1,-1.0597401162083278,-1.1518537806602267,0.0,-0.19723893394237016,-1.2694976421862236,1,69.0,1,1,-0.10394440458198814,-0.10394440458198814
2017-02-23,air_edd5e3d696a5811b,0,0,0,0,1,0,0,-0.43439320784827584,-0.4886652402800961,0.0,-0.9367784357219694,-0.4631902707948612,1,50.0,1,1,-0.17515836912049462,-0.17515836912049462
2017-02-24,air_edd5e3d696a5811b,1,0,0,0,0,0,0,-1.013418122996472,-1.0704095739468773,0.0,-0.40853593445082703,-0.8166400774321707,1,52.0,1,1,1.2118361234619355,1.2118361234619355
2017-02-25,air_edd5e3d696a5811b,0,0,1,0,0,0,0,-1.0018376246935081,-0.9075211605201787,0.0,0.8064218184728003,-1.0044102872082414,1,11.0,1,1,2.0869103369272484,2.0869103369272484
2017-02-27,air_edd5e3d696a5811b,0,1,0,0,0,0,0,-1.1523841026320392,-1.2565677607202475,0.0,-0.8047178104041838,-0.916047835548914,1,7.0,1,1,-1.0923644045379082,-1.0923644045379082
2017-02-28,air_edd5e3d696a5811b,0,0,0,0,0,1,0,-1.2334475907527866,-1.210028214026905,0.0,0.9913066939177003,-1.0375462065804892,1,46.0,1,1,-0.45703144341950463,-0.45703144341950463
