visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Yame-shi Motomachi,total_area_visitors,total_genre_visitors
2016-06-01,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.6201588057368244,0.6165703079401389,0.0,-0.3783746546582722,0.6864745328801921,1,29.0,1,1,-1.1313354008442786,-1.1313354008442786
2016-06-02,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.5635708776943545,0.8369858415903176,0.0,1.84814651511115,0.2740240543325393,1,30.0,1,1,-1.070531713081493,-1.070531713081493
2016-06-03,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.6654291481708006,0.8810689483203533,0.0,1.4979072299788811,0.3065859342178804,1,15.0,1,1,-0.7622242174544234,-0.7622242174544234
2016-06-04,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.3259015799159813,0.05451069713218284,0.0,-1.2789899592841059,0.6647666129566315,1,51.0,1,1,-0.5881389703327555,-0.5881389703327555
2016-06-05,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.47303019282640263,0.08757302717970973,0.0,-1.2789899592841059,0.7841601725362151,1,18.0,1,1,-1.17750583595046,-1.17750583595046
2016-06-07,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.9257336171661616,0.9582143850979161,0.0,0.14698427304013081,0.9578235319247005,1,26.0,1,1,-1.2206487015414822,-1.220648701541482
2016-06-08,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.0162743020341134,0.9912767151454427,0.0,0.42217228278691327,1.0880710514660645,1,17.0,1,1,-1.055898460424889,-1.055898460424889
2016-06-09,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.8804632747321859,0.8920897250028623,0.0,0.021898814064320586,1.0446552116189434,1,11.0,1,1,-1.1063579523442133,-1.106357952344213
2016-06-10,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.1294501581190532,1.2227130254781307,0.0,1.6980439643401777,0.914407692077579,1,57.0,1,1,-0.6673603726460943,-0.6673603726460943
2016-06-11,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.2313084285954992,1.1786299187480949,0.0,0.09695008944980668,1.066363131542504,1,37.0,1,1,-0.5066468908830473,-0.5066468908830473
2016-06-12,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.8465105179067038,0.3961547742899601,0.0,-1.2789899592841059,1.1640487711985268,1,18.0,1,1,-1.135624457657421,-1.135624457657421
2016-06-14,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.0502270588595954,1.134546812018059,0.0,1.7730952397256636,0.8384299723451167,1,12.0,1,1,-1.1462209509604793,-1.146220950960479
2016-06-15,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.1294501581190532,1.1235260353355503,0.0,0.17200136483529277,1.0338012516571629,1,22.0,1,1,-1.0861741555764837,-1.0861741555764837
2016-06-16,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.8351929322982101,0.5284040944800673,0.0,-1.2789899592841059,1.077217091504284,1,21.0,1,1,-1.1573220391827304,-1.1573220391827304
2016-06-17,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.8012401754727282,0.6606534146701745,0.0,-0.20325501209213792,0.8601378922686773,1,35.0,1,1,-0.5959601915802507,-0.5959601915802508
2016-06-18,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.9596863739916436,1.134546812018059,0.0,1.0475995776659646,0.6213507731095099,1,36.0,1,1,-0.5041239162870811,-0.5041239162870811
2016-06-19,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.0728622300765833,0.8480066182728268,0.0,-0.9037335823566752,1.2725883708163301,1,8.0,1,1,-1.129064723707909,-1.129064723707909
2016-06-21,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.1068149869020654,0.748819628130246,0.0,-1.2289557756937817,1.3811279704341335,1,15.0,1,1,-1.1807857029252162,-1.180785702925216
2016-06-22,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.0275918876426076,0.6165703079401389,0.0,-1.2789899592841059,1.3051502507016712,1,17.0,1,1,-1.1182159329452543,-1.1182159329452543
2016-06-23,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.0049567164256197,0.5394248711625764,0.0,-1.2539728674889439,1.3485660905487924,1,11.0,1,1,-1.1139268761321117,-1.1139268761321117
2016-06-24,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.1294501581190532,0.748819628130246,0.0,-1.2789899592841059,1.3702740104723534,1,17.0,1,1,-0.6179100705651567,-0.6179100705651567
2016-06-25,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.6201588057368244,0.28594700746487073,0.0,-1.2789899592841059,0.7733062125744349,1,38.0,1,1,-0.4544213167465469,-0.45442131674654695
2016-06-26,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.755969833038752,0.7377988514477374,0.0,-0.25328919568246205,0.8058680924597756,1,21.0,1,1,-1.0215860059197488,-1.0215860059197488
2016-06-28,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.6088412201283306,0.20880157068730823,0.0,-1.2789899592841059,0.8492839323068971,1,17.0,1,1,-1.1944097657434336,-1.1944097657434336
2016-06-29,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.9144160315576679,0.5614664245275942,0.0,-1.2789899592841059,1.1966106510838679,1,32.0,1,1,-1.0162877592682198,-1.0162877592682198
2016-06-30,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.9710039596001377,0.7157572980827192,0.0,-0.828682306971189,1.1857566911220874,1,10.0,1,1,-0.9915626082277511,-0.991562608227751
2016-07-01,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.276578771029475,1.2006714721131126,0.0,0.297086823811103,1.1423408512749662,1,24.0,1,1,1.5932248653396217,1.5932248653396215
2016-07-02,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.3218491134634507,1.0574013752404965,0.0,-1.0788532249228096,1.6524769694786419,1,23.0,1,1,1.698685203451009,1.6986852034510087
2016-07-03,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.4237073839398968,1.3219000156207108,0.0,-0.22827210388729988,1.6741848894022024,1,42.0,1,1,0.38194476181624876,0.3819447618162486
2016-07-05,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.4916128975908602,1.4761908891758357,0.0,1.2477363120272607,1.4462517302048157,1,12.0,1,1,0.3125629604271782,0.31256296042717807
2016-07-06,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.5142480688078486,1.498232442540854,0.0,1.5479414135692056,1.424543810281255,1,21.0,1,1,0.6173382916198953,0.6173382916198951
2016-07-07,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.367119455897427,1.2778169088906752,0.0,0.4972235581723993,1.2508804508927696,1,20.0,1,1,0.5729339387308902,0.5729339387308899
2016-07-08,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.9370512027746557,0.5394248711625764,0.0,-1.2789899592841059,1.3051502507016712,1,10.0,1,1,1.4564796422382538,1.4564796422382533
2016-07-09,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.344484284680439,1.1786299187480949,0.0,-0.7286139397905408,1.3485660905487924,1,36.0,1,1,1.6580653124559532,1.6580653124559528
2016-07-10,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.276578771029475,1.0463805985579873,0.0,-1.1288874085131337,1.565645289784399,1,19.0,1,1,0.4884142897660224,0.48841428976602225
2016-07-12,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.344484284680439,0.980255938462934,0.0,-1.1288874085131337,1.6633309294404224,1,2.0,1,1,0.322654858811043,0.3226548588110429
2016-07-13,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.1747205005530295,0.627591084622648,0.0,-1.2789899592841059,1.5005215300137174,1,32.0,1,1,0.3713482685131907,0.3713482685131905
2016-07-14,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.3218491134634507,1.1676091420655859,0.0,0.34712100740142715,1.3268581706252318,1,40.0,1,1,0.5166716052408439,0.5166716052408437
2016-07-15,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.1407677437275474,1.0463805985579873,0.0,1.347804679207909,1.240026490930989,1,27.0,1,1,1.3136792801065666,1.3136792801065664
2016-07-16,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.208673257378511,1.1786299187480949,0.0,-0.8036652151760271,1.1531948112367467,1,32.0,1,1,1.618454611299284,1.6184546112992835
2016-07-17,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.310531527854957,1.1235260353355503,0.0,-0.1532208285018138,1.4462517302048157,1,24.0,1,1,0.9952798860956322,0.9952798860956319
2016-07-19,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.4350249695483905,1.5092532192233632,0.0,1.4478730463885574,1.3051502507016712,1,21.0,1,1,0.08599984170941337,0.08599984170941324
2016-07-20,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.3218491134634507,1.4321077824458002,0.0,-0.20325501209213792,1.424543810281255,1,17.0,1,1,0.40994977983147357,0.4099497798314734
2016-07-21,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.367119455897427,1.5092532192233632,0.0,1.6980439643401777,1.3377121305870123,1,30.0,1,1,0.5585529835338828,0.5585529835338826
2016-07-22,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.219990842987005,1.3219000156207108,0.0,1.172685036641775,1.1423408512749662,1,34.0,1,1,1.3565698482379922,1.356569848237992
2016-07-23,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.4350249695483905,1.5092532192233632,0.0,1.347804679207909,1.1640487711985268,1,18.0,1,1,1.569256606677943,1.5692566066779425
2016-07-24,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.5255656544163423,1.5974194326834343,0.0,0.7974286597143442,1.4571056901665957,1,24.0,1,1,0.3670592117000481,0.367059211700048
2016-07-26,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.4237073839398968,1.4761908891758357,0.0,0.7473944761240198,1.3702740104723534,1,26.0,1,1,0.42609681724565723,0.42609681724565707
2016-07-27,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.4916128975908602,1.5202739959058722,0.0,1.7480781479305016,1.3377121305870123,1,29.0,1,1,0.563094337806622,0.5630943378066218
2016-07-28,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.5255656544163423,1.5974194326834343,0.0,0.897497026894992,1.4353977702430352,1,23.0,1,1,0.7147251110241907,0.7147251110241905
2016-07-29,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.4802953119823665,1.6635440927784881,0.0,0.6473261089433717,1.4788136100901568,1,33.0,1,1,1.522581576652568,1.5225815766525679
2016-07-30,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.4802953119823665,1.5092532192233632,0.0,0.8474628433046681,1.359420050510573,1,22.0,1,1,1.6023075738851,1.6023075738850998
2016-07-31,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.4802953119823665,1.7186479761910327,0.0,0.9475312104853164,1.391981930395914,1,15.0,1,1,0.3973349068516426,0.3973349068516424
2016-08-02,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.5029304831993544,1.6084402093659433,0.0,1.2727534038224226,1.3811279704341335,1,16.0,1,1,0.136711631088334,0.13671163108833387
2016-08-03,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.4689777263738724,1.5312947725883805,0.0,0.32210391560626517,1.3702740104723534,1,42.0,1,1,0.4407300699022612,0.44073006990226105
2016-08-04,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.3784370415059206,1.5863986560009253,0.0,0.7223773843288579,1.3811279704341335,1,26.0,1,1,0.5267635036247087,0.5267635036247085
2016-08-05,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.287896356637969,1.5533363259533988,0.0,0.7974286597143442,1.3485660905487924,1,33.0,1,1,1.240513016823547,1.2405130168235468
2016-08-06,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.2313084285954992,1.5312947725883805,0.0,0.5972919253530476,1.3051502507016712,1,37.0,1,1,1.0760150731665505,1.0760150731665503
2016-08-07,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.401072212722909,1.4431285591283094,0.0,0.4722064663772374,1.3485660905487924,1,25.0,1,1,0.2633649558058373,0.26336495580583713
2016-08-09,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.5934711680673064,1.7076271995085237,0.0,1.6480097807498535,1.4136898503194746,1,20.0,1,1,0.4747902269478049,0.47479022694780476
2016-08-10,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.5934711680673064,1.7076271995085237,0.0,1.6980439643401777,1.4571056901665957,1,21.0,1,1,1.156750260237469,1.1567502602374689
2016-08-11,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.6274239248927884,1.7847726362860865,1.0,1.6980439643401777,1.3702740104723534,1,27.0,1,1,0.9458295840146946,0.9458295840146944
2016-08-12,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.6387415105012821,1.7847726362860865,0.0,1.673026872545016,1.3702740104723534,1,18.0,1,1,0.6519030435846322,0.651903043584632
2016-08-13,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.6387415105012821,1.6966064228260147,1.0,1.4228559545933954,1.5005215300137174,1,40.0,1,1,0.7646800080243215,0.7646800080243212
2016-08-14,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.6500590961097763,1.7076271995085237,1.0,1.2727534038224226,1.6199150895933008,1,16.0,1,1,0.06051779829015474,0.06051779829015462
2016-08-16,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.4237073839398968,1.3219000156207108,0.0,-0.5284772054292445,1.5873532097079601,1,18.0,1,1,-0.21675710980653073,-0.21675710980653082
2016-08-17,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.4916128975908602,1.575377879318417,0.0,1.4979072299788811,1.391981930395914,1,35.0,1,1,0.12460135302769623,0.12460135302769611
2016-08-18,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.5368832400248365,1.6855856461435064,0.0,0.8224457515095062,1.4353977702430352,1,30.0,1,1,0.31180606804838834,0.3118060680483882
2016-08-19,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.5708359968503185,1.5863986560009253,0.0,0.9725483022804783,1.5330834098990584,1,20.0,1,1,1.2155355683234814,1.2155355683234812
2016-08-20,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.5255656544163423,1.6304817627309616,0.0,1.5979755971595295,1.4353977702430352,1,29.0,1,1,1.1358095710909495,1.1358095710909493
2016-08-21,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.5934711680673064,1.6525233160959791,0.0,0.7473944761240198,1.3702740104723534,1,16.0,1,1,0.13292716919438471,0.13292716919438458
2016-08-23,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.5934711680673064,1.6855856461435064,0.0,1.4979072299788811,1.5439373698608385,1,41.0,1,1,0.26790631007857646,0.2679063100785763
2016-08-24,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.4802953119823665,1.6525233160959791,0.0,0.6723432007385337,1.2834423307781107,1,24.0,1,1,0.39683031193244933,0.39683031193244916
2016-08-25,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.5934711680673064,1.7627310829210685,0.0,0.32210391560626517,1.391981930395914,1,32.0,1,1,0.4846298278720731,0.4846298278720729
2016-08-26,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.4463425551568845,1.575377879318417,0.0,0.6473261089433717,1.4788136100901568,1,19.0,1,1,1.4176258334603742,1.417625833460374
2016-08-27,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.4123897983314027,1.4210870057632912,0.0,1.322787587412747,1.4462517302048157,1,26.0,1,1,1.460264104132203,1.4602641041322026
2016-08-30,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.8012401754727282,0.7598404048127552,0.0,0.04691590585948254,0.6430586930330707,1,8.0,1,1,0.24999319044721643,0.2499931904472163
2016-08-31,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.0728622300765833,0.8920897250028623,0.0,0.9725483022804783,1.098925011427845,1,23.0,1,1,0.5408921613621194,0.5408921613621193
2016-09-01,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.0954974012935712,0.9251520550503892,0.0,-1.1789215921034577,1.26173441085455,1,15.0,1,1,0.27446604402808855,0.27446604402808844
2016-09-02,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.0502270588595954,0.8590273949553355,0.0,-1.1288874085131337,1.1314868913131857,1,6.0,1,1,1.0896391359847681,1.089639135984768
2016-09-03,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.1860380861615232,0.9582143850979161,0.0,-1.2539728674889439,1.3268581706252318,1,26.0,1,1,1.4837277678746887,1.4837277678746883
2016-09-04,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.1068149869020654,0.8920897250028623,0.0,-1.0788532249228096,1.3702740104723534,1,38.0,1,1,0.1783407119217763,0.1783407119217762
2016-09-06,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.310531527854957,1.3880246757157646,0.0,0.7724115679191818,1.2508804508927696,1,33.0,1,1,0.24999319044721643,0.2499931904472163
2016-09-07,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.276578771029475,1.2447545788431484,0.0,-1.0788532249228096,1.3702740104723534,1,14.0,1,1,0.315338232482741,0.3153382324827409
2016-09-08,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.9370512027746557,0.8700481716378445,0.0,0.5472577417627235,0.9795314518482612,1,14.0,1,1,0.414995729023406,0.4149957290234058
2016-09-09,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.9936391308171256,1.1565883653830769,0.0,1.5479414135692056,0.8058680924597756,1,10.0,1,1,1.3040919766418952,1.3040919766418948
2016-09-10,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.0841798156850775,1.1896506954306036,0.0,0.5472577417627235,0.9035537321157988,1,30.0,1,1,1.6477211166124917,1.6477211166124914
2016-09-11,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.208673257378511,1.3108792389382018,0.0,0.3971551909917513,1.077217091504284,1,33.0,1,1,0.4750425244074015,0.47504252440740136
2016-09-13,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.9936391308171256,0.8369858415903176,0.0,-0.22827210388729988,1.1423408512749662,1,20.0,1,1,0.1389823082247036,0.13898230822470345
2016-09-14,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.9257336171661616,0.5945287545751211,0.0,-1.2789899592841059,1.26173441085455,1,17.0,1,1,0.405660723018331,0.40566072301833084
2016-09-15,air_68c1de82037d87e6,0,0,0,0,1,0,0,1.0841798156850775,1.0794429286055143,0.0,-0.47844302183892035,1.2508804508927696,1,23.0,1,1,0.6249072154077939,0.6249072154077937
2016-09-16,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.219990842987005,1.2447545788431484,0.0,0.17200136483529277,1.229172530969209,1,15.0,1,1,1.2581738389953103,1.25817383899531
2016-09-17,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.287896356637969,1.3108792389382018,0.0,0.5472577417627235,1.240026490930989,1,38.0,1,1,1.5702657965163294,1.5702657965163291
2016-09-18,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.0502270588595954,0.7157572980827192,0.0,-1.2539728674889439,1.3702740104723534,1,31.0,1,1,0.7750242038677828,0.7750242038677826
2016-09-20,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.5748884633028487,0.12063535722723663,0.0,-1.2789899592841059,0.9361156120011399,1,30.0,1,1,-0.5394455606306079,-0.5394455606306079
2016-09-21,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.7333346618217641,0.6055495312576298,0.0,0.8224457515095062,0.7950141324979955,1,34.0,1,1,0.9153015914035036,0.9153015914035034
2016-09-22,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.6993819049962822,0.3961547742899601,1.0,-1.1789215921034577,0.8818458121922382,1,21.0,1,1,0.4657075184023266,0.46570751840232644
2016-09-23,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.9370512027746557,0.936172831732898,0.0,0.9725483022804783,0.914407692077579,1,32.0,1,1,0.7906666463627733,0.7906666463627731
2016-09-24,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.0502270588595954,1.0463805985579873,0.0,1.0976337612562885,0.9361156120011399,1,21.0,1,1,1.4173735360007775,1.4173735360007773
2016-09-25,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.1068149869020654,1.0684221519230055,0.0,-0.25328919568246205,1.077217091504284,1,24.0,1,1,0.4094451849122803,0.40944518491228016
2016-09-29,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.9144160315576679,0.4512586577025048,0.0,-1.2789899592841059,1.2074646110456484,1,11.0,1,1,0.5242405290287425,0.5242405290287423
2016-09-30,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.0162743020341134,0.8369858415903176,0.0,-1.20393868389862,1.2074646110456484,1,39.0,1,1,1.463543971106959,1.4635439711069589
2016-10-01,air_68c1de82037d87e6,0,0,1,0,0,0,0,1.1973556717700173,1.112505258653041,0.0,-0.6785797562002168,1.3811279704341335,1,26.0,1,1,1.4865030399302515,1.4865030399302512
2016-10-02,air_68c1de82037d87e6,0,0,0,1,0,0,0,1.1973556717700173,1.343941568985729,0.0,0.9475312104853164,1.229172530969209,1,30.0,1,1,0.3716005659727873,0.3716005659727872
2016-10-04,air_68c1de82037d87e6,0,0,0,0,0,1,0,1.2652611854209808,1.112505258653041,0.0,-0.7536310315857029,1.3811279704341335,1,20.0,1,1,0.20987789437135382,0.2098778943713537
2016-10-05,air_68c1de82037d87e6,0,0,0,0,0,0,1,1.1181325725105595,0.7377988514477374,0.0,-1.1288874085131337,1.26173441085455,1,14.0,1,1,0.0953348477144883,0.09533484771448819
2016-10-06,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.9596863739916436,0.9031105016853714,0.0,0.87247993509983,1.098925011427845,1,30.0,1,1,0.41348194426582624,0.4134819442658261
2016-10-07,air_68c1de82037d87e6,1,0,0,0,0,0,0,1.0275918876426076,1.0574013752404965,0.0,0.34712100740142715,1.0446552116189434,1,25.0,1,1,1.2054436699396167,1.2054436699396165
2016-10-08,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.9483687883831499,0.8369858415903176,0.0,-1.0788532249228096,1.1206329313514056,1,36.0,1,1,1.3749875627885455,1.374987562788545
2016-10-09,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.4956653640433909,0.3961547742899601,0.0,0.6223090171482096,0.5236651334534871,1,21.0,1,1,0.891837927661018,0.8918379276610178
2016-10-11,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.43907743600092103,0.5063625411150495,0.0,0.04691590585948254,0.38256365395034264,1,16.0,1,1,-0.11987488532142863,-0.11987488532142873
2016-10-12,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.3598543367414629,0.3410508908774154,0.0,-0.7536310315857029,0.39341761391212293,1,26.0,1,1,0.3574719082353766,0.35747190823537645
2016-10-13,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.3259015799159813,0.09859380386221883,0.0,-1.2539728674889439,0.37170969398856235,1,13.0,1,1,0.380430977058669,0.38043097705866885
2016-10-14,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.3145839943074872,0.2969677841473798,0.0,-0.6785797562002168,0.4368334537592443,1,19.0,1,1,1.310904008051004,1.3109040080510037
2016-10-15,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.4617126072179089,0.5173833177975586,0.0,0.24705264022077889,0.17633841467651623,1,31.0,1,1,1.622995965572023,1.6229959655720227
2016-10-16,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.5635708776943545,0.6386118613051567,0.0,-0.9037335823566752,0.5453730533770477,1,19.0,1,1,0.34990298444747797,0.3499029844474778
2016-10-18,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.7672874186472461,0.8149442882252999,0.0,0.5972919253530476,0.9361156120011399,1,24.0,1,1,0.2696723922957528,0.2696723922957526
2016-10-19,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.6088412201283306,0.3300301141949063,0.0,-1.2789899592841059,0.8275760123833366,1,18.0,1,1,0.3615086675889225,0.36150866758892236
2016-10-20,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.5409357064773667,0.583507977892612,0.0,-0.27830628747762404,0.5779349332623888,1,14.0,1,1,0.5093549789125419,0.5093549789125417
2016-10-21,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.33721916552447506,-0.05569706969290656,0.0,-1.2789899592841059,0.6864745328801921,1,25.0,1,1,1.3265464505459943,1.326546450545994
2016-10-22,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.39380709356694493,-0.02263473964537966,0.0,-1.2789899592841059,0.6864745328801921,1,30.0,1,1,1.6936392542590766,1.6936392542590764
2016-10-23,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.3598543367414629,-0.06671784637541527,0.0,-0.828682306971189,0.7298903727273133,1,17.0,1,1,0.528529585841885,0.5285295858418848
2016-10-25,air_68c1de82037d87e6,0,0,0,0,0,1,0,0.41644226478393276,0.3961547742899601,0.0,-1.2289557756937817,0.3065859342178804,1,18.0,1,1,0.29439754333622153,0.2943975433362214
2016-10-26,air_68c1de82037d87e6,0,0,0,0,0,0,1,0.5296181208688725,0.20880157068730823,0.0,-1.2789899592841059,0.6973284928419723,1,24.0,1,1,0.557039198776303,0.5570391987763029
2016-10-27,air_68c1de82037d87e6,0,0,0,0,1,0,0,0.40512467917543904,0.19778079400479912,0.0,0.27206973201594103,0.5019572135299263,1,17.0,1,1,0.5661219073217814,0.5661219073217812
2016-10-28,air_68c1de82037d87e6,1,0,0,0,0,0,0,0.4277598503924269,0.18676001732229042,0.0,-1.2789899592841059,0.5670809733006082,1,22.0,1,1,1.260949111050873,1.2609491110508728
2016-10-29,air_68c1de82037d87e6,0,0,1,0,0,0,0,0.1900905526140533,0.09859380386221883,0.0,0.9975653940756403,0.07865277502049316,1,24.0,1,1,1.8152466297846475,1.8152466297846472
2016-10-30,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.009009182878149946,0.06553147381469193,0.0,0.4722064663772374,-0.008178904673749413,1,15.0,1,1,0.584287324412738,0.5842873244127379
2016-11-01,air_68c1de82037d87e6,0,0,0,0,0,1,0,-0.42105907024462114,-0.5075489136757728,0.0,0.07193299765464473,-0.540022942800986,1,21.0,1,1,0.14730812439139204,0.14730812439139193
2016-11-02,air_68c1de82037d87e6,0,0,0,0,0,0,1,-0.5795052687635368,-0.37529959348566566,0.0,1.0976337612562885,-0.6268546224952286,1,36.0,1,1,0.920347540595436,0.9203475405954358
2016-11-03,air_68c1de82037d87e6,0,0,0,0,1,0,0,-0.6134580255890186,-0.3532580401206478,1.0,1.1226508530514505,-0.637708582457009,1,15.0,1,1,0.6090124754532068,0.6090124754532066
2016-11-04,air_68c1de82037d87e6,1,0,0,0,0,0,0,-0.477646998287091,-0.23202949661304936,0.0,1.197702128436937,-0.5617308627245466,1,17.0,1,1,0.6952982066352509,0.6952982066352507
2016-11-05,air_68c1de82037d87e6,0,0,1,0,0,0,0,-0.2399777005087176,-0.011613962962870565,0.0,0.9975653940756403,-0.43148334318318254,1,18.0,1,1,1.4991179129100825,1.4991179129100822
2016-11-06,air_68c1de82037d87e6,0,0,0,1,0,0,0,0.07691469652911374,0.21982234736981693,0.0,0.897497026894992,-0.019032864635529712,1,25.0,1,1,0.3138244477251613,0.31382444772516116
2016-11-08,air_68c1de82037d87e6,0,0,0,0,0,1,0,-0.2512952861172115,-0.3863203701681747,0.0,-1.2789899592841059,-0.14928038417689385,1,12.0,1,1,-0.08303945622032209,-0.0830394562203222
