visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-06-13,air_3cad29d1a23209d2,0,1,0,0,0,0,0,0.6192309298451495,0.4146668068897889,0.0,-1.3129341657491918,0.8688602607686077,1,9.0,1,1,-1.4069524756253489,-1.4069524756253489
2016-06-15,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.7461963907170824,0.3516025722708011,0.0,-1.3129341657491918,1.0262370311460642,1,8.0,1,1,-1.0761818504575054,-1.0761818504575054
2016-06-16,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.9112514898505955,0.6290852045943475,0.0,-1.3129341657491918,1.0383429365597145,1,9.0,1,1,-1.1452250157405046,-1.1452250157405046
2016-06-17,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.1778789576816544,1.2345018569366308,0.0,0.7317337659990218,1.002025220318763,1,7.0,1,1,-0.6004695449792524,-0.6004695449792524
2016-06-18,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.4952926098614867,1.7137900400409385,0.0,2.0034174796473017,1.2078256123508218,1,8.0,1,1,-0.5113499983019061,-0.5113499983019061
2016-06-20,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.190575503768848,1.1840504692414409,0.0,0.1582293461184256,1.123084274455268,1,14.0,1,1,-1.3770827374532713,-1.3770827374532713
2016-06-22,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.9874307663737549,0.5660209699753597,0.0,-1.3129341657491918,1.2078256123508218,1,12.0,1,1,-1.1072757582267994,-1.1072757582267994
2016-06-23,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.025520404635335,0.9444063776892867,0.0,-0.4900799980944228,1.244143328591773,1,2.0,1,1,-1.103113581596264,-1.103113581596264
2016-06-24,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.9874307663737549,0.7426008269085259,0.0,-1.3129341657491918,1.1836138015235205,1,13.0,1,1,-0.621770095970816,-0.621770095970816
2016-06-25,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.3302375107279738,1.171437622317643,0.0,-1.3129341657491918,1.3046728556600256,1,8.0,1,1,-0.463117716171584,-0.463117716171584
2016-06-26,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.3429340568151673,1.3354046323270115,0.0,1.130693362437698,1.2562492340054237,1,10.0,1,1,-1.013504367080031,-1.013504367080031
2016-06-28,air_3cad29d1a23209d2,0,0,0,0,0,1,0,0.5303551072347965,0.4272796538135867,0.0,-1.3129341657491918,0.7235893958048017,1,12.0,1,1,-1.1812156018986637,-1.1812156018986637
2016-06-29,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.8350722133274354,0.6038595107467525,0.0,-1.3129341657491918,0.9657075040778118,1,3.0,1,1,-1.0083628547717227,-1.0083628547717227
2016-06-30,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.025520404635335,0.9696320715368822,0.0,-1.1633243170846883,1.086766558214317,1,12.0,1,1,-0.9843691306662832,-0.9843691306662832
2016-07-01,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.3556306029023608,1.411081713869797,0.0,-0.21579527554283304,1.316778761073676,1,14.0,1,1,1.5239543740299093,1.5239543740299093
2016-07-02,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.5333822481230668,1.562435876955368,0.0,0.407579093892598,1.486261436864783,1,12.0,1,1,1.6262949523571917,1.6262949523571917
2016-07-03,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.812706262041319,2.01649836621208,0.0,0.5821239173345185,1.6315323018285894,1,12.0,1,1,0.3485067267828209,0.3485067267828209
2016-07-06,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.0382169507225283,0.9444063776892867,0.0,-0.29060019987508495,1.1351901798689186,1,7.0,1,1,0.5769367736233819,0.5769367736233819
2016-07-07,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.5841684324718397,2.180465376221449,0.0,1.8787426057602152,1.3046728556600256,1,8.0,1,1,0.5338460038013683,0.5338460038013683
2016-07-08,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.3175409646407807,1.3101789384794165,0.0,-0.7892996954234297,1.3288846664873268,1,15.0,1,1,1.3912543896916627,1.3912543896916627
2016-07-09,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.949341128112175,0.6921494392133354,0.0,-1.3129341657491918,1.1109783690416177,1,11.0,1,1,1.5868766913268268,1.5868766913268268
2016-07-10,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.3556306029023608,1.4993716423363799,0.0,1.6044578832086254,1.098872463627967,1,6.0,1,1,0.4518266407878764,0.4518266407878764
2016-07-15,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.9239480359377884,0.5786338168991574,0.0,-1.3129341657491918,1.1957197069371712,1,8.0,1,1,1.2526783912867778,1.2526783912867778
2016-07-16,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.1651824115944613,1.0453091530796674,0.0,-0.9139745693105159,1.086766558214317,1,13.0,1,1,1.5484377659742352,1.5484377659742352
2016-07-17,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.3937202411639402,1.1840504692414409,0.0,-1.2879991909717745,1.5104732476920844,1,10.0,1,1,0.9436979849493845,0.9436979849493845
2016-07-18,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.7492235316053526,1.7768542746599263,1.0,0.5571889425571014,1.6799559234831913,1,6.0,1,1,-0.05326573502356775,-0.05326573502356775
2016-07-20,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.4445064255127138,1.3227917854032138,0.0,-0.16592532598799872,1.4741555314511328,1,13.0,1,1,0.3756832918410227,0.3756832918410227
2016-07-21,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.8731618515890155,0.6164723576705502,0.0,-1.3129341657491918,1.1836138015235205,1,12.0,1,1,0.5198904703931024,0.5198904703931024
2016-07-22,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.822375667240242,0.4146668068897889,0.0,-1.3129341657491918,1.123084274455268,1,9.0,1,1,1.294300157592132,1.294300157592132
2016-07-23,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.949341128112175,0.9696320715368822,0.0,-0.9638445188653504,1.0504488419733653,1,6.0,1,1,1.5006951516827995,1.5006951516827995
2016-07-24,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.1397893194200743,1.2092761630890358,0.0,0.5073189930022668,0.953601598664161,1,11.0,1,1,0.3340615255356686,0.3340615255356686
2016-07-25,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.2413616881176208,1.0705348469272624,0.0,-1.1134543675298538,1.2078256123508218,1,5.0,1,1,-0.08631831414840777,-0.08631831414840777
2016-07-27,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.2159685959432343,0.9948577653844772,0.0,-1.23812924141694,1.365202382728278,1,13.0,1,1,0.5242974809430812,0.5242974809430812
2016-07-28,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.4698995176871001,1.4741459484887849,0.0,-0.01631547732349515,1.4741555314511328,1,7.0,1,1,0.6714426665284801,0.6714426665284801
2016-07-29,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.5587753402974531,1.6381129584981529,0.0,1.554587933653791,1.4257319097965306,1,13.0,1,1,1.4554008765857966,1.4554008765857966
2016-07-30,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.5587753402974531,1.7011771931171409,0.0,1.3800431102118704,1.3288846664873268,1,10.0,1,1,1.5327683951298665,1.5327683951298665
2016-07-31,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.5968649785590332,1.436307407717392,0.0,0.407579093892598,1.6073204910012882,1,9.0,1,1,0.3634415958688597,0.3634415958688597
2016-08-01,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.5841684324718397,1.524597336183975,0.0,-0.8391696449782642,1.6315323018285894,1,7.0,1,1,-0.12206406638712364,-0.12206406638712364
2016-08-03,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.5079891559486802,1.5876615708029629,0.0,-0.29060019987508495,1.486261436864783,1,8.0,1,1,0.40555303001310034,0.40555303001310034
2016-08-04,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.6730442550821931,1.7137900400409385,0.0,0.8065386903312738,1.6073204910012882,1,12.0,1,1,0.4890413965432518,0.4890413965432518
2016-08-06,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.8000097159541262,1.8651442031265097,0.0,0.8813436146635256,1.7768031667923954,1,7.0,1,1,1.0220448391712276,1.0220448391712276
2016-08-07,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.7365269855181595,1.7894671215837241,0.0,1.4797830093215392,1.6194263964149387,1,5.0,1,1,0.233434784644489,0.233434784644489
2016-08-08,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.723830439430966,1.7390157338885341,0.0,-0.16592532598799872,1.716273639724143,1,10.0,1,1,-0.10982237041496067,-0.10982237041496067
2016-08-10,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.8000097159541262,1.8399185092789143,0.0,-0.09112040165574684,1.8010149776196962,1,9.0,1,1,1.1003916933930704,1.1003916933930704
2016-08-11,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.5714718863846466,1.6002744177267607,1.0,-0.09112040165574684,1.7041677343104922,1,5.0,1,1,0.8957105367385056,0.8957105367385056
2016-08-12,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.4952926098614867,1.575048723879165,0.0,0.05848944700875653,1.583108680173987,1,9.0,1,1,0.6104790205871085,0.6104790205871085
2016-08-13,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.4698995176871001,1.562435876955368,1.0,0.48238401822484966,1.4741555314511328,1,8.0,1,1,0.7199197825782454,0.7199197825782454
2016-08-18,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.5206857020358733,1.5372101831077727,0.0,-1.038649443197602,1.7041677343104922,1,11.0,1,1,0.2804428971775948,0.2804428971775948
2016-08-19,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.6095615246462267,1.6255001115743553,0.0,0.407579093892598,1.6799559234831913,1,11.0,1,1,1.15743799662335,1.15743799662335
2016-08-20,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.3683271489895539,1.3354046323270115,0.0,-0.9139745693105159,1.571002774760337,1,8.0,1,1,1.08007047807928,1.08007047807928
2016-08-22,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.3683271489895539,1.1209862346224528,0.0,-1.3129341657491918,1.4620496260374822,1,8.0,1,1,-0.6753887243288899,-0.6753887243288899
2016-08-25,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.6603477089949996,1.6759514992695461,0.0,1.65432783276346,1.4983673422784338,1,2.0,1,1,0.4481541319962275,0.4481541319962275
2016-08-26,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.6984373472565797,1.688564346193343,0.0,1.2304332615473668,1.5588968693466863,1,22.0,1,1,1.3535499660974006,1.3535499660974006
2016-08-27,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.190575503768848,0.9570192246130844,0.0,-1.3129341657491918,1.2683551394190744,1,7.0,1,1,1.3949268984833114,1.3949268984833114
2016-08-28,air_3cad29d1a23209d2,0,0,0,1,0,0,0,0.9747342202865619,0.654310898441943,0.0,-1.3129341657491918,1.2320374231781228,1,9.0,1,1,0.46872018122946124,0.46872018122946124
2016-08-29,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.3556306029023608,1.3480174792508093,0.0,-0.6646248215363434,1.3288846664873268,1,4.0,1,1,-0.3003031597418165,-0.3003031597418165
2016-08-30,air_3cad29d1a23209d2,0,0,0,0,0,1,0,1.2921478724663942,1.0957605407748578,0.0,-1.1633243170846883,1.3773082881419287,1,7.0,1,1,0.22045858691399625,0.22045858691399625
2016-08-31,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.5079891559486802,1.4741459484887849,0.0,1.5047179840989566,1.3773082881419287,1,9.0,1,1,0.5027520960320743,0.5027520960320743
2016-09-01,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.5333822481230668,1.6507258054219507,0.0,1.2054982867699495,1.316778761073676,1,6.0,1,1,0.2442074770999924,0.2442074770999924
2016-09-02,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.4952926098614867,1.3101789384794165,0.0,-0.09112040165574684,1.4378378152101812,1,11.0,1,1,1.0352658708211635,1.0352658708211635
2016-09-03,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.5587753402974531,1.6507258054219507,0.0,0.5322539677796843,1.6315323018285894,1,13.0,1,1,1.4176964529915346,1.4176964529915346
2016-09-04,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.4952926098614867,1.575048723879165,0.0,-0.19086030076541588,1.5588968693466863,1,3.0,1,1,0.1509257537921106,0.1509257537921106
2016-09-05,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.7111338933437727,1.7137900400409385,0.0,1.0808234128828633,1.6557441126558903,1,14.0,1,1,-0.24056368339766118,-0.24056368339766118
2016-09-07,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.5460787942102603,1.3732431730984043,0.0,-0.7394297458685952,1.728379545137793,1,5.0,1,1,0.28387057204980043,0.28387057204980043
2016-09-09,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.5333822481230668,1.6507258054219507,0.0,0.008619497453922003,1.3894141935555793,1,7.0,1,1,1.243374702347934,1.243374702347934
2016-09-10,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.4825960637742936,1.4867587954125823,0.0,-0.29060019987508495,1.4741555314511328,1,6.0,1,1,1.5768385006296533,1.5768385006296533
2016-09-11,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.0509134968097213,0.7173751330609308,0.0,-1.2630642161943573,1.1715078961098702,1,9.0,1,1,0.43885044305738363,0.43885044305738363
2016-09-12,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.2413616881176208,1.0453091530796674,0.0,-1.23812924141694,1.3773082881419287,1,6.0,1,1,-0.22660814998939538,-0.22660814998939538
2016-09-14,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.0382169507225283,0.9065678369178943,0.0,-1.23812924141694,1.1472960852825693,1,8.0,1,1,0.3715211152104873,0.3715211152104873
2016-09-15,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.1651824115944613,0.8813421430702989,0.0,-1.2879991909717745,1.3409905719009771,1,14.0,1,1,0.5842817912066797,0.5842817912066797
2016-09-16,air_3cad29d1a23209d2,1,0,0,0,0,0,0,1.0128238585481415,0.6290852045943475,0.0,-1.3129341657491918,1.3046728556600256,1,13.0,1,1,1.1988149290092607,1.1988149290092607
2016-09-17,air_3cad29d1a23209d2,0,0,1,0,0,0,0,1.3175409646407807,1.2597275507842258,0.0,0.008619497453922003,1.2683551394190744,1,13.0,1,1,1.5016744873605725,1.5016744873605725
2016-09-18,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.2286651420304278,0.9444063776892867,0.0,-1.3129341657491918,1.3409905719009771,1,8.0,1,1,0.729957973275419,0.729957973275419
2016-09-21,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.6573205681067296,0.47773104150877677,0.0,-1.2879991909717745,0.7841189228730543,1,9.0,1,1,0.8660856324858712,0.8660856324858712
2016-09-22,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.5684447454963761,0.1876355622614326,1.0,-1.3129341657491918,0.8446484499413067,1,6.0,1,1,0.429791588037983,0.429791588037983
2016-09-23,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.7461963907170824,0.3389897253470038,0.0,-1.3129341657491918,1.002025220318763,1,10.0,1,1,0.7451376762809011,0.7451376762809011
2016-09-24,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.8731618515890155,0.5660209699753597,0.0,-1.3129341657491918,1.1715078961098702,1,10.0,1,1,1.3533051321779574,1.3533051321779574
2016-09-25,air_3cad29d1a23209d2,0,0,0,1,0,0,0,1.101699681158495,1.1335990815462502,0.0,-0.4651450233170056,1.1109783690416177,1,13.0,1,1,0.3751936240021362,0.3751936240021362
2016-09-26,air_3cad29d1a23209d2,0,1,0,0,0,0,0,1.3302375107279738,1.3480174792508093,0.0,-0.5399499476492572,1.3046728556600256,1,13.0,1,1,-0.0770146252095639,-0.0770146252095639
2016-09-29,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.2286651420304278,1.0705348469272624,0.0,-1.138389342307271,1.2804610448327245,1,15.0,1,1,0.4865930573488192,0.4865930573488192
2016-09-30,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.822375667240242,0.6669237453657403,0.0,-0.714494771091178,0.9293897878368602,1,10.0,1,1,1.398109739436074,1.398109739436074
2016-10-01,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.6065343837579561,0.301151184575611,0.0,-1.3129341657491918,0.7841189228730543,1,11.0,1,1,1.4203896261054105,1.4203896261054105
2016-10-05,air_3cad29d1a23209d2,0,0,0,0,0,0,1,1.1524858655072678,0.8813421430702989,0.0,-1.138389342307271,1.2562492340054237,1,15.0,1,1,0.07037539429527824,0.07037539429527824
2016-10-06,air_3cad29d1a23209d2,0,0,0,0,1,0,0,1.4064167872511337,1.4993716423363799,0.0,0.7566687407764394,1.244143328591773,1,5.0,1,1,0.3791109667132283,0.3791109667132283
2016-10-07,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.822375667240242,0.6921494392133354,0.0,0.13329437134100822,0.953601598664161,1,13.0,1,1,1.1476446398456195,1.1476446398456195
2016-10-08,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.7969825750658555,0.7426008269085259,0.0,-1.2630642161943573,0.856754355354957,1,16.0,1,1,1.3121730337114899,1.3121730337114899
2016-10-09,air_3cad29d1a23209d2,0,0,0,1,0,0,0,0.9366445820249819,0.793052214603716,0.0,-1.3129341657491918,0.9051779770095593,1,6.0,1,1,0.8433160779776481,0.8433160779776481
2016-10-10,air_3cad29d1a23209d2,0,1,0,0,0,0,0,0.44147928462444314,0.023668552252064587,1.0,-1.3129341657491918,0.7599071120457529,1,4.0,1,1,0.11713867290894078,0.11713867290894078
2016-10-12,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.37799655418847666,0.47773104150877677,0.0,0.7317337659990218,0.3119886117406844,1,11.0,1,1,0.3247578365968247,0.3247578365968247
2016-10-13,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.2002449089677707,-0.15291130468110165,0.0,-1.3129341657491918,0.5056830983590926,1,9.0,1,1,0.34703772326616134,0.34703772326616134
2016-10-14,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.085975994183031,0.01105570532826684,0.0,-0.3155351746525021,0.1788236521905289,1,2.0,1,1,1.2499852181729019,1.2499852181729019
2016-10-15,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.2256380011421572,0.4146668068897889,0.0,1.3800431102118704,0.081976408881325,1,9.0,1,1,1.552844776524214,1.552844776524214
2016-10-16,air_3cad29d1a23209d2,0,0,0,1,0,0,0,0.3145138237525102,0.43989250073738395,0.0,-0.01631547732349515,0.19092955760417935,1,11.0,1,1,0.31741281901352697,0.31741281901352697
2016-10-17,air_3cad29d1a23209d2,0,1,0,0,0,0,0,0.32721036983970364,0.01105570532826684,0.0,-1.3129341657491918,0.5541067200136944,1,10.0,1,1,-0.28243028362245853,-0.28243028362245853
2016-10-19,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.7461963907170824,0.5660209699753597,0.0,-0.8391696449782642,0.8809661661822579,1,9.0,1,1,0.3286751793079169,0.3286751793079169
2016-10-20,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.8858583976762084,1.0453091530796674,0.0,1.1805633119925323,0.7114834903911511,1,13.0,1,1,0.4721478561016669,0.4721478561016669
2016-10-21,air_3cad29d1a23209d2,1,0,0,0,0,0,0,0.4160861924500566,0.25069979688042043,0.0,-0.09112040165574684,0.5177890037727431,1,13.0,1,1,1.265164921178384,1.265164921178384
2016-10-22,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.2256380011421572,-0.1402984577573039,0.0,-1.2879991909717745,0.4330476658771894,1,12.0,1,1,1.6213982739683264,1.6213982739683264
2016-10-23,air_3cad29d1a23209d2,0,0,0,1,0,0,0,0.4033896463628636,0.3642154191945988,0.0,-0.1160553764331642,0.4330476658771894,1,13.0,1,1,0.4907552339793546,0.4907552339793546
2016-10-24,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.002899828427321978,-0.03939568236692325,0.0,1.130693362437698,0.09408231429497546,1,7.0,1,1,-0.1742136912285379,-0.1742136912285379
2016-10-26,air_3cad29d1a23209d2,0,0,0,0,0,0,1,0.5303551072347965,0.793052214603716,0.0,1.0808234128828633,0.1788236521905289,1,8.0,1,1,0.518421466876443,0.518421466876443
2016-10-27,air_3cad29d1a23209d2,0,0,0,0,1,0,0,0.5176585611476031,0.49034388843257454,0.0,0.5821239173345185,0.2514590846724319,1,13.0,1,1,0.5272354879764003,0.5272354879764003
2016-10-28,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.3457065727815411,-0.5817481000902188,0.0,-1.3129341657491918,-0.12382398315073367,1,5.0,1,1,1.2015081021231366,1.2015081021231366
2016-10-29,air_3cad29d1a23209d2,0,0,1,0,0,0,0,0.07327944809583775,0.1750227153376353,0.0,-1.3129341657491918,0.05776459805402386,1,2.0,1,1,1.7394082231399774,1.7394082231399774
2016-10-30,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.38379621104312084,-0.7457151100995872,0.0,-1.3129341657491918,-0.1843535102189862,1,9.0,1,1,0.544863530176315,0.544863530176315
2016-11-02,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.5107616719150538,-0.9096821201089558,0.0,-1.3129341657491918,-0.30541256435549125,1,8.0,1,1,0.8709823108747364,0.8709823108747364
2016-11-03,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.2568307501711879,-0.0015571415955309069,1.0,1.055888438105446,-0.32962437518279214,1,14.0,1,1,0.5688572542817544,0.5688572542817544
2016-11-04,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.11716874321206168,-0.07723422313831604,0.0,0.9810835137731942,-0.31751846976914166,1,3.0,1,1,0.652590454731349,0.652590454731349
2016-11-05,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.04098946668890195,0.01105570532826684,0.0,0.38264411911518065,0.009340976399421805,1,16.0,1,1,1.4326313220775735,1.4326313220775735
2016-11-06,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.015596374514515229,0.1750227153376353,0.0,1.055888438105446,-0.1480357939780346,1,13.0,1,1,0.28240156853314086,0.28240156853314086
2016-11-09,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.5742444023510203,-0.606973793937814,0.0,0.18316432089584272,-0.3901539022510447,1,12.0,1,1,0.096572623675707,0.096572623675707
2016-11-11,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.7519960475717264,-0.9222949670327533,0.0,-1.3129341657491918,-0.6564838213513557,1,10.0,1,1,0.8805308337330235,0.8805308337330235
2016-11-12,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.1679549275608349,-0.07723422313831604,0.0,0.2579692452280944,-0.13592988856438415,1,13.0,1,1,1.7798058198481153,1.7798058198481153
2016-11-13,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.1679549275608349,-0.10245991698591109,0.0,0.5821239173345185,-0.2448830372872387,1,10.0,1,1,0.370296945613271,0.370296945613271
2016-11-14,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.15525838147364165,-0.34210400853806516,0.0,-1.3129341657491918,0.0456586926403734,1,9.0,1,1,-0.29124430472241586,-0.29124430472241586
2016-11-15,air_3cad29d1a23209d2,0,0,0,0,0,1,0,0.04788635592145125,-0.014169988519328207,0.0,-0.9139745693105159,0.19092955760417935,1,2.0,1,1,0.032426136781573044,0.032426136781573044
2016-11-16,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.3076169345199611,-0.5817481000902188,0.0,-1.1633243170846883,-0.051188550668830705,1,10.0,1,1,0.4082462031269762,0.4082462031269762
2016-11-17,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.29492038843276785,-0.1402984577573039,0.0,0.7067987912216047,-0.4022598076646952,1,6.0,1,1,0.44031944657404315,0.44031944657404315
2016-11-18,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.45997548756628054,-0.4682324777760408,0.0,0.93121356421836,-0.6080601996967538,1,9.0,1,1,1.2752031118755576,1.2752031118755576
2016-11-19,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.65042367887418,-0.9349078139565508,0.0,-1.3129341657491918,-0.3901539022510447,1,12.0,1,1,1.602056394332309,1.602056394332309
2016-11-20,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.1679549275608349,0.12457132764244477,0.0,0.407579093892598,-0.26909484811453965,1,6.0,1,1,0.5323770002847087,0.5323770002847087
2016-11-21,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.29492038843276785,-0.5943609470140165,0.0,-1.3129341657491918,-0.11171807773708323,1,13.0,1,1,-0.22464947863384932,-0.22464947863384932
2016-11-23,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.4472789414790873,-0.5943609470140165,1.0,-1.2879991909717745,-0.31751846976914166,1,6.0,1,1,0.49173456965712764,0.49173456965712764
2016-11-24,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.539181904977711,-1.3637446093656682,0.0,-1.3129341657491918,-1.2375672812065799,1,11.0,1,1,-0.10810853297885785,-0.10810853297885785
2016-11-25,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.1836786145362985,-1.0862619770421216,0.0,1.0060184885506118,-1.3102027136884828,1,15.0,1,1,1.187797402634314,1.187797402634314
2016-11-26,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.8408718701820794,-0.7961664977947776,0.0,0.3078391947829289,-0.9591314566926183,1,10.0,1,1,1.8084513884229767,1.8084513884229767
2016-11-30,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.7773891397461129,-0.9601335078041459,0.0,-0.09112040165574684,-0.7654369700742103,1,11.0,1,1,0.3830283094243205,0.3830283094243205
2016-12-01,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.6250305866997935,-0.3673297023856602,0.0,-0.5399499476492572,-0.6322720105240547,1,4.0,1,1,0.3144748119802079,0.3144748119802079
2016-12-02,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.4345823953918941,-0.49345817162363587,0.0,0.8065386903312738,-0.29330665894184077,1,16.0,1,1,1.3601604819223687,1.3601604819223687
2016-12-03,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.523458218002247,-0.44300678392844556,0.0,0.35770914433776346,-0.6564838213513557,1,10.0,1,1,2.1020072578354445,2.1020072578354445
2016-12-04,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.4218858493047008,-0.43039393700464806,0.0,0.48238401822484966,-0.46278933473294775,1,10.0,1,1,0.4258742453268909,0.4258742453268909
2016-12-07,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.9424442388796259,-1.0358105893469314,0.0,-0.9389095440879331,-0.7533310646605598,1,14.0,1,1,0.5167076294403401,0.5167076294403401
2016-12-08,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.8027822319204997,-0.6952637224043969,0.0,0.8314736651086909,-0.9833432675199193,1,5.0,1,1,0.6256587235925906,0.6256587235925906
