visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Asian,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-10-29,air_764f71040a413d4d,0,0,1,0,0,0,0,-0.30304314406889854,-0.1852917873255857,0.0,-1.314515331393038,-0.32817751996338795,1,64.0,1,1,1.5077236006997483,1.5077236006997483
2016-10-30,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.7633068804935423,-1.1076384263255115,0.0,-1.314515331393038,-0.5742816382238699,1,60.0,1,1,0.23341662769772167,0.23341662769772156
2016-10-31,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.45646438954377977,-0.4000848402433765,0.0,-0.3440346849105274,-0.5496712263978215,1,33.0,1,1,-0.41588182175565774,-0.4158818217556579
2016-11-01,air_764f71040a413d4d,0,0,0,0,0,1,0,-0.5715303236499407,-0.7412267478186918,0.0,-0.4933393997539906,-0.3158723140503639,1,23.0,1,1,-0.21895059452804388,-0.21895059452804402
2016-11-04,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.49481970091250016,-0.4379894966406338,0.0,0.9748236295400639,-0.7096389032671349,1,35.0,1,1,0.3483367072469924,0.3483367072469923
2016-11-05,air_764f71040a413d4d,0,0,1,0,0,0,0,-0.41810907817505955,-0.3495452983803671,0.0,0.37760477016621125,-0.3773983436154844,1,62.0,1,1,1.1804625559833024,1.1804625559833024
2016-11-06,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.3925388705959125,-0.1852917873255857,0.0,1.0494759869617956,-0.5373660204847975,1,73.0,1,1,-0.04657047520413783,-0.046570475204137964
2016-11-07,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.8783728145997034,-0.9939244571337397,0.0,0.7757506764154465,-0.7465545210062072,1,41.0,1,1,-0.5825159371021003,-0.5825159371021005
2016-11-08,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.019008956285011,-1.095003540859759,0.0,-0.8666011868626485,-1.0049638451797132,1,38.0,1,1,-0.4574097595927806,-0.45740975959278074
2016-11-11,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.1340748903911722,-1.2845268228460451,0.0,-1.314515331393038,-1.0541846688318097,1,25.0,1,1,0.5914971482932901,0.59149714829329
2016-11-12,air_764f71040a413d4d,0,0,1,0,0,0,0,-0.545960116070794,-0.4379894966406338,0.0,0.25318417446332525,-0.5250608145717734,1,57.0,1,1,1.550818630530725,1.5508186305307248
2016-11-13,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.545960116070794,-0.46325926757213853,0.0,0.5766777232908288,-0.6358076677889903,1,70.0,1,1,0.04719386242810803,0.047193862428107906
2016-11-14,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.5331750122812206,-0.7033220914214345,0.0,-1.314515331393038,-0.34048272587641204,1,35.0,1,1,-0.6585198988040043,-0.6585198988040045
2016-11-15,air_764f71040a413d4d,0,0,0,0,0,1,0,-0.32861335164804534,-0.3748150693118718,0.0,-0.9163694251438028,-0.19282025492012295,1,33.0,1,1,-0.313237296158241,-0.31323729615824114
2016-11-18,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.8400175032309829,-0.8296709460789585,0.0,0.9250553912589096,-1.0049638451797132,1,45.0,1,1,1.0125225306419818,1.0125225306419818
2016-11-19,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.0317940600745845,-1.2971617083117974,0.0,-1.314515331393038,-0.7834701387452794,1,49.0,1,1,1.3612004992744282,1.3612004992744282
2016-11-20,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.545960116070794,-0.2358313291885956,0.0,0.40248888930678856,-0.6604180796150384,1,68.0,1,1,0.2200963457499653,0.2200963457499652
2016-11-21,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.6738111539665284,-0.9560198007364826,0.0,-1.314515331393038,-0.5004504027457254,1,22.0,1,1,-0.587478395082637,-0.5874783950826371
2016-11-22,air_764f71040a413d4d,0,0,0,0,0,1,0,-0.49481970091250016,-0.3748150693118718,0.0,0.35272065102563416,-0.4881451968327011,1,28.0,1,1,0.7782422775608551,0.778242277560855
2016-11-25,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.568768419236669,-1.4487803339008263,0.0,0.9997077486806414,-1.7186657881351106,1,49.0,1,1,0.9192805570076873,0.9192805570076872
2016-11-26,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.2235706169181861,-1.1581779681885211,0.0,0.3029524127444797,-1.361814816657412,1,63.0,1,1,1.581376924410872,1.5813769244108717
2016-11-27,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.9295132297579972,-1.069733769928254,0.0,-1.190094735690152,-0.6973336973541108,1,67.0,1,1,-0.033250193256381455,-0.03325019325638159
2016-11-28,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.86558771081013,-1.0444639989967495,0.0,-0.4933393997539906,-0.598892050049918,1,26.0,1,1,-0.5556141912076119,-0.555614191207612
2016-11-29,air_764f71040a413d4d,0,0,0,0,0,1,0,-0.9422983335475705,-1.006559342599492,0.0,0.1038794596198622,-0.8326909623973758,1,40.0,1,1,-0.10585878897160249,-0.10585878897160263
2016-12-02,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.8144472956518362,-0.8549407170104633,0.0,0.8006347955560236,-0.6850284914410868,1,30.0,1,1,1.1031526842865205,1.1031526842865202
2016-12-03,air_764f71040a413d4d,0,0,1,0,0,0,0,-0.9039430221788501,-0.8044011751474536,0.0,0.35272065102563416,-1.0541846688318097,1,61.0,1,1,1.8945341411826346,1.8945341411826344
2016-12-04,air_764f71040a413d4d,0,0,0,1,0,0,0,-0.8016621918622627,-0.7917662896817013,0.0,0.4771412467285201,-0.857301374223424,1,83.0,1,1,0.10648217619557268,0.10648217619557257
2016-12-05,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.6610260501769549,-0.5011639239693958,0.0,0.5766777232908288,-0.7588597269192313,1,46.0,1,1,-0.5096461593879036,-0.5096461593879038
2016-12-06,air_764f71040a413d4d,0,0,0,0,0,1,0,-0.9039430221788501,-0.6527825495584246,0.0,0.8006347955560236,-0.8942169919624963,1,37.0,1,1,-0.17350492670628684,-0.17350492670628698
2016-12-09,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.86558771081013,-0.6148778931611678,0.0,0.9001712721183325,-1.2879835811792673,1,46.0,1,1,1.5393266225757978,1.5393266225757978
2016-12-10,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.1980004093390393,-1.2718919373802928,0.0,0.8504030338371779,-1.0664898747448337,1,51.0,1,1,2.048892702577223,2.048892702577223
2016-12-11,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.4153471737617878,-1.436145448435074,0.0,0.8752871529777554,-1.3248991989183396,1,77.0,1,1,0.4548989628290434,0.4548989628290433
2016-12-12,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.389776966182641,-1.4866849902980837,0.0,0.5517936041502517,-1.4356460521355565,1,31.0,1,1,-0.37252560992570566,-0.37252560992570577
2016-12-13,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.0829344752328784,-0.880210487941968,0.0,-0.6924123528786081,-1.3372044048313636,1,31.0,1,1,0.03335121648240042,0.033351216482400296
2016-12-16,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.6710492495532565,-1.5751291885583503,0.0,0.8255189146966008,-1.5710033171788216,1,43.0,1,1,1.6589479781066296,1.6589479781066296
2016-12-17,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.4281322775513614,-1.1581779681885211,0.0,0.9250553912589096,-1.755581405874183,1,69.0,1,1,2.3586545533623027,2.3586545533623027
2016-12-18,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.2363557207077598,-0.9307500298049777,0.0,0.5766777232908288,-1.361814816657412,1,50.0,1,1,0.5246345565555327,0.5246345565555326
2016-12-19,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.0062238524954377,-0.8296709460789585,0.0,0.7508665572748694,-1.1772367279620506,1,37.0,1,1,0.003837650598155904,0.0038376505981557747
2016-12-20,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.0573642676537316,-0.9812895716679874,0.0,-0.44357116147283615,-1.0295742570057613,1,39.0,1,1,0.5058294526292884,0.5058294526292882
2016-12-23,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.49481970091250016,-0.3369104129146145,1.0,-0.24449820834821862,-0.7096389032671349,1,51.0,1,1,1.3269856574086227,1.3269856574086225
2016-12-24,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.185215305549466,-1.3097965937775498,0.0,0.8006347955560236,-1.0911002865708819,1,60.0,1,1,1.4938809547540408,1.4938809547540408
2016-12-25,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.4409173813409348,-1.4866849902980837,0.0,-0.14496173178590976,-1.2018471397880988,1,51.0,1,1,0.32561387333611386,0.32561387333611375
2017-01-07,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.7605449760802707,-1.714112928681627,0.0,0.8504030338371779,-1.743276199961159,1,53.0,1,1,0.8714842511951497,0.8714842511951496
2017-01-08,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.7861151836594176,-2.0552548362569416,0.0,-1.314515331393038,-1.5586981112657976,1,51.0,1,1,0.08793825426830401,0.08793825426830389
2017-01-09,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.3642067586034943,-1.4108756775035691,1.0,-0.7670647103003396,-1.2879835811792673,1,62.0,1,1,-0.5344584492905871,-0.5344584492905873
2017-01-10,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.2491408244973332,-1.2087175100515308,0.0,0.9001712721183325,-1.3248991989183396,1,37.0,1,1,-0.48274441349341524,-0.4827444134934154
2017-01-13,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.4920577964992285,-1.2087175100515308,0.0,0.35272065102563416,-1.5833085230918456,1,35.0,1,1,0.8338740433426611,0.833874043342661
2017-01-14,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.9778917405030192,-2.0173501798596845,0.0,-0.5182235188945676,-1.9155490827434962,1,54.0,1,1,1.14964308010418,1.14964308010418
2017-01-15,air_764f71040a413d4d,0,0,0,1,0,0,0,-2.1952385049257677,-2.219508347311723,0.0,0.7010983189937148,-2.038601141873737,1,74.0,1,1,-0.24559115842355664,-0.24559115842355678
2017-01-16,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.8756109101864318,-1.8025571269418936,0.0,0.9997077486806414,-2.0016855241346647,1,27.0,1,1,-0.6224767829453695,-0.6224767829453696
2017-01-17,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.594338626815816,-1.436145448435074,0.0,0.9499395103994867,-1.6694449644830145,1,38.0,1,1,-0.2552548923856544,-0.2552548923856545
2017-01-20,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.9011811177655786,-2.3332223165034947,0.0,-1.314515331393038,-1.484866875787653,1,46.0,1,1,0.8589475152443201,0.8589475152443201
2017-01-21,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.5304131078679488,-1.4235105629693214,0.0,1.0245918678212185,-1.607918934917894,1,58.0,1,1,1.497015138741748,1.497015138741748
2017-01-22,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.5176280040783754,-1.1834477391200258,0.0,0.9997077486806414,-1.644834552656966,1,80.0,1,1,-0.03664555924306446,-0.03664555924306459
2017-01-24,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.9651066367134458,-1.840461783339151,0.0,1.0245918678212185,-1.9893803182216407,1,44.0,1,1,-0.17350492670628684,-0.17350492670628698
2017-01-27,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.159645097970319,-0.7917662896817013,0.0,-0.020541136083023784,-1.5833085230918456,1,51.0,1,1,1.1692317300273511,1.169231730027351
2017-01-28,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.2107855131286127,-1.095003540859759,0.0,0.9499395103994867,-1.1895419338750746,1,69.0,1,1,1.6795813560257031,1.6795813560257031
2017-01-29,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.2619259282869066,-1.2971617083117974,0.0,-0.5928758763162993,-1.1649315220490264,1,72.0,1,1,0.23132717170591677,0.23132717170591666
2017-01-30,air_764f71040a413d4d,0,1,0,0,0,0,0,-0.8528026070205565,-0.3495452983803671,0.0,0.6513300807125605,-0.9311326097015685,1,38.0,1,1,-0.5694568371533195,-0.5694568371533196
2017-01-31,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.5304131078679488,-1.5498594176268456,0.0,0.9997077486806414,-1.4110356403095083,1,39.0,1,1,-0.15443864078106692,-0.15443864078106706
2017-02-03,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.3386365510243472,-1.0823686553940066,0.0,1.0743601061023726,-1.6325293467439421,1,50.0,1,1,0.8398812293191003,0.8398812293191001
2017-02-04,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.2363557207077598,-1.1202733117912638,0.0,1.0743601061023726,-1.2141523457011227,1,68.0,1,1,1.557609362504091,1.5576093625040908
2017-02-05,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.3642067586034943,-1.562494303092598,0.0,-0.6924123528786081,-1.3372044048313636,1,79.0,1,1,-0.1076870629644318,-0.10768706296443194
2017-02-06,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.1724302017598927,-0.8296709460789585,0.0,0.20341593618217085,-1.3495096107443878,1,43.0,1,1,-0.5987092210385884,-0.5987092210385886
2017-02-07,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.568768419236669,-1.5498594176268456,0.0,1.0494759869617956,-1.484866875787653,1,47.0,1,1,-0.23697215245736133,-0.23697215245736147
2017-02-10,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.7349747685011239,-1.6383036158871123,0.0,-0.31915056576995016,-1.5710033171788216,1,53.0,1,1,1.037596002543641,1.0375960025436408
2017-02-11,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.7605449760802707,-1.5372245321610931,1.0,0.5020253658690972,-1.9524647004825684,1,75.0,1,1,1.4567931108995034,1.4567931108995034
2017-02-12,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.6454790419741099,-1.3982407920378168,0.0,1.0494759869617956,-1.8048022295262793,1,88.0,1,1,0.12058600414025591,0.12058600414025579
2017-02-13,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.479272692709655,-1.3224314792433023,0.0,0.6762141998531377,-1.6325293467439421,1,44.0,1,1,-0.49449760344731797,-0.4944976034473181
2017-02-14,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.504842900288802,-1.3224314792433023,0.0,0.9001712721183325,-1.497172081700677,1,38.0,1,1,-0.05257766118057698,-0.05257766118057712
2017-02-17,air_764f71040a413d4d,1,0,0,0,0,0,0,-0.5971005312290878,-0.21056155825709044,0.0,0.7259824381342919,-1.1649315220490264,1,34.0,1,1,1.1316215221748624,1.1316215221748624
2017-02-18,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.2491408244973332,-1.4614152193665788,0.0,-0.5928758763162993,-0.9680482274406408,1,60.0,1,1,1.6168976762715555,1.6168976762715555
2017-02-19,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.4920577964992285,-1.3603361356405594,0.0,1.0743601061023726,-1.5586981112657976,1,76.0,1,1,0.23393899169567292,0.2339389916956728
2017-02-24,air_764f71040a413d4d,1,0,0,0,0,0,0,-1.3386365510243472,-1.3856059065720643,0.0,-0.44357116147283615,-1.11571069839693,1,46.0,1,1,1.2298259537896938,1.2298259537896936
2017-02-25,air_764f71040a413d4d,0,0,1,0,0,0,0,-1.3258514472347738,-1.2087175100515308,0.0,0.7010983189937148,-1.3248991989183396,1,58.0,1,1,1.8428201053854627,1.8428201053854627
2017-02-26,air_764f71040a413d4d,0,0,0,1,0,0,0,-1.185215305549466,-1.0191942280652446,0.0,0.7757506764154465,-1.3495096107443878,1,88.0,1,1,0.38568573310050536,0.38568573310050525
2017-02-27,air_764f71040a413d4d,0,1,0,0,0,0,0,-1.4920577964992285,-1.5877640740241028,0.0,-0.816832948581494,-1.2264575516141467,1,37.0,1,1,-0.38427879987960833,-0.38427879987960845
2017-02-28,air_764f71040a413d4d,0,0,0,0,0,1,0,-1.5815535230262425,-1.5372245321610931,0.0,0.8752871529777554,-1.361814816657412,1,47.0,1,1,0.060775326374840025,0.0607753263748399
