visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,total_area_visitors,total_genre_visitors
2016-05-29,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.7931742173955768,0.9945863636460963,0.0,1.256555648242691,0.5472433446235857,1,13.0,1,1,-1.000373369507251,-1.000373369507251
2016-05-30,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.2658739546354618,0.1889752037755652,0.0,-1.336256993394656,0.46514620858600136,1,2.0,1,1,-1.3256068773199032,-1.3256068773199032
2016-05-31,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.6337578588867048,0.6283994727958548,0.0,-0.18943601728582962,0.5706996692057524,1,9.0,1,1,-1.096879573928295,-1.096879573928295
2016-06-01,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.7686486237788274,0.8114929182209756,0.0,0.0848037813488899,0.770078428154171,1,4.0,1,1,-1.1181565323833282,-1.1181565323833285
2016-06-02,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.6705462493118292,0.7626679994409435,0.0,1.9047588086520275,0.5706996692057524,1,5.0,1,1,-1.0571119253873398,-1.05711192538734
2016-06-04,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.7931742173955768,0.9091427557810401,0.0,0.6582142694033031,0.5706996692057524,1,16.0,1,1,-0.572807823410867,-0.572807823410867
2016-06-05,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.4988670939945826,0.44530602737073405,0.0,-0.6381920514153704,0.5824278314968356,1,5.0,1,1,-1.1645099061603652,-1.1645099061603652
2016-06-06,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.5847066716532059,0.5063371758457743,0.0,-1.2116025394697836,0.5706996692057524,1,3.0,1,1,-1.3534695610110183,-1.3534695610110183
2016-06-07,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.535655484419707,0.14015028499553275,0.0,-1.336256993394656,0.8169910773185046,1,2.0,1,1,-1.207823714443826,-1.207823714443826
2016-06-09,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.731860233353703,0.4819247164557583,0.0,-1.336256993394656,0.9577290248115065,1,5.0,1,1,-1.0930801170613247,-1.093080117061325
2016-06-10,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.0139045599463228,1.1044424309011691,0.0,1.2066938666727416,0.9342727002293392,1,14.0,1,1,-0.6523431204927773,-0.6523431204927773
2016-06-11,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.0139045599463228,1.1410611199861933,0.0,1.331348320597614,0.7583502658630874,1,7.0,1,1,-0.4909928522087746,-0.4909928522087746
2016-06-12,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.0629557471798217,1.0434112824261288,0.0,0.25932001684371137,1.0515543231401736,1,10.0,1,1,-1.122462583499228,-1.122462583499228
2016-06-13,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.5601810780364564,0.35986241950567777,0.0,-1.336256993394656,0.8052629150274214,1,2.0,1,1,-1.415020762255936,-1.4150207622559363
2016-06-14,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.8544882014374506,0.7870804588309596,0.0,-0.03985067257598254,0.8169910773185046,1,1.0,1,1,-1.1331010627267446,-1.1331010627267446
2016-06-15,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.6828090461202041,0.2988312710306375,0.0,-1.336256993394656,0.9577290248115065,1,5.0,1,1,-1.07281634710415,-1.0728163471041503
2016-06-16,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.8422254046290761,0.5673683243208145,0.0,-1.336256993394656,0.9694571871025897,1,2.0,1,1,-1.1442461362031906,-1.1442461362031906
2016-06-17,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.099744137604946,1.1532673496812011,0.0,0.7080760509732519,0.9342727002293392,1,3.0,1,1,-0.5806600342692722,-0.5806600342692722
2016-06-18,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.4063140578143152,1.6171040780915071,0.0,1.9795514810069512,1.1336514591777582,1,10.0,1,1,-0.48845988096412774,-0.48845988096412774
2016-06-19,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.112006934413321,1.1654735793762092,0.0,-0.2891595804257274,1.1688359460510083,1,6.0,1,1,-1.1158768582631462,-1.1158768582631462
2016-06-20,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.112006934413321,1.1044424309011691,0.0,0.1346655629188389,1.0515543231401736,1,3.0,1,1,-1.384118513071245,-1.384118513071245
2016-06-21,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.9158021854793245,0.7260493103559194,0.0,-0.7129847237702938,1.1453796214688414,1,6.0,1,1,-1.167802768778406,-1.167802768778406
2016-06-22,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.9158021854793245,0.5063371758457743,0.0,-1.336256993394656,1.1336514591777582,1,3.0,1,1,-1.1049850819111648,-1.1049850819111648
2016-06-23,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.9525905759044488,0.8725240666960158,0.0,-0.5135375974904979,1.1688359460510083,1,2.0,1,1,-1.1006790307952652,-1.1006790307952652
2016-06-24,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.9158021854793245,0.6772243915758873,0.0,-1.336256993394656,1.110195134595591,1,11.0,1,1,-0.6026968840976995,-0.6026968840976995
2016-06-25,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.246897699305443,1.0922362012061608,0.0,-1.336256993394656,1.2274767575064254,1,8.0,1,1,-0.43856034744458533,-0.4385603474445853
2016-06-26,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.259160496113818,1.2509171872412657,0.0,1.106970303532844,1.180564108342092,1,4.0,1,1,-1.0079722832411915,-1.0079722832411915
2016-06-27,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.1242697312216954,1.116648660596177,0.0,1.256555648242691,1.110195134595591,1,2.0,1,1,-1.328899739937944,-1.3288997399379443
2016-06-28,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.4743415003778332,0.372068649200686,0.0,-1.336256993394656,0.6645249675344201,1,5.0,1,1,-1.181480813499499,-1.181480813499499
2016-06-29,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.7686486237788274,0.5429558649307985,0.0,-1.336256993394656,0.8990882133560891,1,1.0,1,1,-1.0026530436274332,-1.0026530436274332
2016-06-30,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.9525905759044488,0.8969365260860322,0.0,-1.1866716486848092,1.0163698362669236,1,2.0,1,1,-0.9778299254298942,-0.9778299254298943
2016-07-01,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.271423292922193,1.324154565411314,0.0,-0.2392977988557784,1.239204919797509,1,10.0,1,1,1.6171991147107776,1.6171991147107776
2016-07-02,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.4431024482394395,1.4706293217514106,0.0,0.3839744707685838,1.4033991918726771,1,22.0,1,1,1.7230773127370147,1.723077312737015
2016-07-03,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.7128839780236842,1.9100535907717002,0.0,0.558490706263405,1.5441371393656789,1,10.0,1,1,0.401119620155837,0.40111962015583713
2016-07-04,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.5412048227064377,1.7147539156515712,0.0,0.4338362523385326,1.4268555164548444,1,2.0,1,1,-0.11256694825853898,-0.11256694825853895
2016-07-05,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.7931742173955768,0.7138430806609115,0.0,-1.336256993394656,1.0280979985580068,1,9.0,1,1,0.33146291092804936,0.3314629109280494
2016-07-06,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.9648533727128238,0.8725240666960158,0.0,-0.31409047121070205,1.0632824854312573,1,1.0,1,1,0.6374458372813858,0.6374458372813858
2016-07-07,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.4921536354729383,2.0687345768068055,0.0,1.8548970270820786,1.2274767575064254,1,2.0,1,1,0.5928655433756017,0.5928655433756017
2016-07-08,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.2346349024970686,1.2265047278512495,0.0,-0.8127082869101917,1.2509330820885927,1,12.0,1,1,1.4799120732509197,1.47991207325092
2016-07-09,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.8790137950542001,0.6283994727958548,0.0,-1.336256993394656,1.0398261608490904,1,16.0,1,1,1.6822964756982008,1.682296475698201
2016-07-10,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.271423292922193,1.4095981732763703,0.0,1.580657228447359,1.0280979985580068,1,15.0,1,1,0.508011006679933,0.5080110066799332
2016-07-11,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.565730416323187,1.6781352265665475,0.0,1.7801043547271551,1.2743894066707595,1,1.0,1,1,-0.14625546581234175,-0.14625546581234172
2016-07-12,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.4553652450478145,1.4706293217514106,0.0,0.23438912605873674,1.5441371393656789,1,14.0,1,1,0.34159479590663666,0.3415947959066367
2016-07-13,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.2101093088803192,0.9579676745610726,0.0,-1.336256993394656,1.4151273541637608,1,13.0,1,1,0.39048114092832037,0.3904811409283205
2016-07-14,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.308211683347317,1.6048978483964988,0.0,-0.36395225278065096,1.157107783759925,1,4.0,1,1,0.5363802846199774,0.5363802846199776
2016-07-15,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.8544882014374506,0.5185434055407825,0.0,-1.336256993394656,1.1219232968866746,1,1.0,1,1,1.3365459008039093,1.3365459008039096
2016-07-16,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.0874813407965715,0.9701739042560803,0.0,-0.9373627408350641,1.0163698362669236,1,17.0,1,1,1.6425288271572458,1.642528827157246
2016-07-17,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.308211683347317,1.1044424309011691,0.0,-1.3113261026096816,1.4268555164548444,1,9.0,1,1,1.0168849297294802,1.0168849297294802
2016-07-18,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.6515699939818105,1.6781352265665475,1.0,0.5335598154784307,1.5910497885300126,1,18.0,1,1,-0.014540961090706872,-0.014540961090706829
2016-07-19,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.479890838664564,1.5316604702264505,0.0,0.20945823527376234,1.4385836787459276,1,12.0,1,1,0.10400209315876452,0.10400209315876457
2016-07-20,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.3572628705808163,1.2387109575462574,0.0,-0.18943601728582962,1.391671029581594,1,7.0,1,1,0.4292356009714168,0.4292356009714169
2016-07-21,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.8054370142039518,0.5551620946258068,0.0,-1.336256993394656,1.110195134595591,1,9.0,1,1,0.5784276072811148,0.5784276072811149
2016-07-22,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.7563858269704524,0.35986241950567777,0.0,-1.336256993394656,1.0515543231401736,1,21.0,1,1,1.3796064119629055,1.3796064119629055
2016-07-23,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.8790137950542001,0.8969365260860322,0.0,-0.9872245224050131,0.9811853493936732,1,19.0,1,1,1.5931358878866326,1.5931358878866329
2016-07-24,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.0629557471798217,1.128854890291185,0.0,0.4836980339084816,0.8873600510650056,1,10.0,1,1,0.38617508981242077,0.3861750898124209
2016-07-25,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.1610581216468199,0.9945863636460963,0.0,-1.13680986711486,1.1336514591777582,1,1.0,1,1,-0.048736072893439,-0.04873607289343896
2016-07-26,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.050692950371447,0.9335552151710561,0.0,-1.3113261026096816,1.1688359460510083,1,8.0,1,1,0.4454466169371565,0.44544661693715654
2016-07-27,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.1365325280300704,0.9213489854760483,0.0,-1.2614643210397325,1.2861175689618427,1,6.0,1,1,0.5829869555214791,0.5829869555214792
2016-07-28,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.3817884641975657,1.3851857138863544,0.0,-0.03985067257598254,1.391671029581594,1,19.0,1,1,0.7352185273247532,0.7352185273247533
2016-07-29,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.467628041856189,1.5438666999214588,0.0,1.53079544687741,1.34475838041726,1,6.0,1,1,1.5462759198606664,1.5462759198606666
2016-07-30,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.467628041856189,1.6048978483964988,0.0,1.356279211382589,1.2509330820885927,1,4.0,1,1,1.626317811191506,1.6263178111915062
2016-07-31,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.5044164322813134,1.3485670248013302,0.0,0.3839744707685838,1.5206808147835118,1,10.0,1,1,0.4165707447481827,0.41657074474818273
2016-08-01,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.4921536354729383,1.4340106326663864,0.0,-0.8625700684801407,1.5441371393656789,1,3.0,1,1,-0.08571745306528264,-0.08571745306528261
2016-08-02,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.308211683347317,1.177679809071217,0.0,-0.9124318500500896,1.2978457312529263,1,6.0,1,1,0.1549148151761657,0.15491481517616576
2016-08-03,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.41857685462269,1.4950417811414267,0.0,-0.31409047121070205,1.4033991918726771,1,9.0,1,1,0.46013785015610803,0.46013785015610814
2016-08-04,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.5779932131315622,1.6171040780915071,0.0,0.7828687233281755,1.5206808147835118,1,6.0,1,1,0.5465121695985647,0.5465121695985649
2016-08-05,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.6515699939818105,1.6659289968715392,0.0,1.356279211382589,1.5441371393656789,1,4.0,1,1,1.2630897347091514,1.2630897347091516
2016-08-06,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.7006211812153098,1.7635788344316041,0.0,0.8576613956830992,1.6848750868586801,1,21.0,1,1,1.0979400095581784,1.0979400095581786
2016-08-07,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.6393071971734359,1.6903414562615555,0.0,1.4560027745224866,1.5324089770745952,1,2.0,1,1,0.2820699716574363,0.28206997165743636
2016-08-08,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.627044400365061,1.6415165374815235,0.0,-0.18943601728582962,1.626234275403263,1,4.0,1,1,-0.07305259684204853,-0.07305259684204848
2016-08-09,air_70e9e8cd55879414,0,0,0,0,0,1,0,2.043979491849803,2.1907968737568857,0.0,0.6831451601882775,1.6731469245675967,1,13.0,1,1,0.4943329619588402,0.4943329619588403
2016-08-10,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.7006211812153098,1.7391663750415876,0.0,-0.11464334493090597,1.708331411440847,1,2.0,1,1,1.1789950893868768,1.178995089386877
2016-08-11,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.479890838664564,1.5072480108364348,1.0,-0.11464334493090597,1.6145061131121794,1,10.0,1,1,0.9672386933344024,0.9672386933344025
2016-08-12,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.4063140578143152,1.4828355514464184,0.0,0.03494199977894088,1.497224490201345,1,7.0,1,1,0.6721475433330473,0.6721475433330474
2016-08-13,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.3817884641975657,1.4706293217514106,1.0,0.45876714312350725,1.391671029581594,1,13.0,1,1,0.7853713579687603,0.7853713579687605
2016-08-14,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.3204744801556918,1.2997421060212977,1.0,-0.3888831435656255,1.4151273541637608,1,9.0,1,1,0.07841908358783159,0.07841908358783165
2016-08-15,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.3940512610059406,1.3485670248013302,1.0,-1.1617407578998344,1.5206808147835118,1,3.0,1,1,-0.28024964465415875,-0.28024964465415875
2016-08-16,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.4308396514310646,1.6293103077865154,0.0,-0.8127082869101917,1.4385836787459276,1,2.0,1,1,-0.19995445619885444,-0.1999544561988544
2016-08-17,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.6515699939818105,1.7757850641266115,0.0,1.156832085102793,1.3564865427083435,1,2.0,1,1,0.14275655320186093,0.14275655320186098
2016-08-18,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.4308396514310646,1.4462168623613947,0.0,-1.0620171947599364,1.6145061131121794,1,3.0,1,1,0.3307030195546553,0.33070301955465536
2016-08-19,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.5166792290896882,1.5316604702264505,0.0,0.3839744707685838,1.5910497885300126,1,9.0,1,1,1.2380133193871479,1.238013319387148
2016-08-20,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.2836860897305675,1.2509171872412657,0.0,-0.9373627408350641,1.4854963279102618,1,15.0,1,1,1.1579714280563083,1.1579714280563083
2016-08-21,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.5534676195148123,1.6781352265665475,0.0,0.6332833786183287,1.4151273541637608,1,9.0,1,1,0.15111535830919545,0.1511153583091955
2016-08-22,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.2836860897305675,1.0434112824261288,0.0,-1.336256993394656,1.3799428672905103,1,20.0,1,1,-0.658168954355465,-0.658168954355465
2016-08-23,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.41857685462269,1.2997421060212977,0.0,-0.9124318500500896,1.497224490201345,1,9.0,1,1,0.28662931989780055,0.28662931989780066
2016-08-24,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.3817884641975657,1.3973919435813622,0.0,-0.8625700684801407,1.4151273541637608,1,13.0,1,1,0.4160641504992533,0.4160641504992534
2016-08-25,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.565730416323187,1.5804853890064834,0.0,1.6305190100173081,1.4151273541637608,1,13.0,1,1,0.5042115498129628,0.5042115498129629
2016-08-26,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.6025188067483116,1.5926916187014908,0.0,1.2066938666727416,1.4737681656191781,1,2.0,1,1,1.4409043160833586,1.4409043160833588
2016-08-27,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.112006934413321,0.8847302963910241,0.0,-1.336256993394656,1.1922922706331753,1,10.0,1,1,1.4837115301178898,1.48371153011789
2016-08-28,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.90353938867095,0.591780783710831,0.0,-1.336256993394656,1.157107783759925,1,8.0,1,1,0.5254885082679961,0.5254885082679962
2016-08-29,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.271423292922193,1.2631234169362737,0.0,-0.6880538329853193,1.2509330820885927,1,5.0,1,1,-0.27011775967557144,-0.27011775967557144
2016-08-30,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.2101093088803192,1.0189988230361129,0.0,-1.1866716486848092,1.2978457312529263,1,5.0,1,1,0.2686452240608081,0.2686452240608082
2016-08-31,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.41857685462269,1.3851857138863544,0.0,1.4809336653074614,1.2978457312529263,1,3.0,1,1,0.560696808568587,0.5606968085685871
2016-09-01,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.4431024482394395,1.5560729296164668,0.0,1.1817629758877672,1.239204919797509,1,4.0,1,1,0.2932150451338823,0.29321504513388236
2016-09-02,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.4063140578143152,1.2265047278512495,0.0,-0.11464334493090597,1.3564865427083435,1,19.0,1,1,1.1116180542792713,1.1116180542792715
2016-09-03,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.467628041856189,1.5560729296164668,0.0,0.5086289246934562,1.5441371393656789,1,4.0,1,1,1.5072681626931053,1.5072681626931055
2016-09-04,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.4063140578143152,1.4828355514464184,0.0,-0.214366908070804,1.4737681656191781,1,8.0,1,1,0.19670884071283828,0.19670884071283837
2016-09-05,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.614781603556686,1.6171040780915071,0.0,1.0571085219628948,1.5675934639478457,1,1.0,1,1,-0.20831326130618896,-0.20831326130618893
2016-09-06,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.6638327907901853,1.5438666999214588,0.0,1.0571085219628948,1.6966032491497633,1,3.0,1,1,0.2686452240608081,0.2686452240608082
2016-09-07,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.4553652450478145,1.2875358763262899,0.0,-0.7628465053402428,1.6379624376943462,1,9.0,1,1,0.33424917929716086,0.33424917929716097
2016-09-08,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.3695256673891907,1.2997421060212977,0.0,-1.0121554131899877,1.555865301656762,1,5.0,1,1,0.4343015434607104,0.43430154346071054
2016-09-09,air_70e9e8cd55879414,1,0,0,0,0,0,0,1.4431024482394395,1.5560729296164668,0.0,-0.014919781791008146,1.30957389354401,1,9.0,1,1,1.3269206100742514,1.3269206100742517
2016-09-10,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.3940512610059406,1.3973919435813622,0.0,-0.31409047121070205,1.391671029581594,1,13.0,1,1,1.671911293595149,1.6719112935951492
2016-09-11,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.9771161695211983,0.6528119321858713,0.0,-1.286395211824707,1.0984669723045077,1,6.0,1,1,0.4945862590833049,0.49458625908330495
2016-09-12,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.1610581216468199,0.9701739042560803,0.0,-1.2614643210397325,1.2978457312529263,1,1.0,1,1,-0.19387532521170206,-0.19387532521170203
2016-09-14,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.9648533727128238,0.835905377610992,0.0,-1.2614643210397325,1.075010647722341,1,3.0,1,1,0.4249295498555172,0.4249295498555173
2016-09-15,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.0874813407965715,0.8114929182209756,0.0,-1.3113261026096816,1.2626612443796759,1,12.0,1,1,0.6450447510153262,0.6450447510153263
2016-09-16,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.9403277790960739,0.5673683243208145,0.0,-1.336256993394656,1.2274767575064254,1,6.0,1,1,1.2808205334216791,1.2808205334216793
2016-09-17,air_70e9e8cd55879414,0,0,1,0,0,0,0,1.2346349024970686,1.177679809071217,0.0,-0.014919781791008146,1.1922922706331753,1,17.0,1,1,1.5941490763844914,1.5941490763844917
2016-09-18,air_70e9e8cd55879414,0,0,0,1,0,0,0,1.1487953248384453,0.8725240666960158,0.0,-1.336256993394656,1.2626612443796759,1,21.0,1,1,0.7957565400718123,0.7957565400718124
2016-09-19,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.7441230301620779,0.3842748788956938,1.0,-1.336256993394656,0.9108163756471723,1,12.0,1,1,-0.1959017022074195,-0.19590170220741948
2016-09-21,air_70e9e8cd55879414,0,0,0,0,0,0,1,0.5969694684615808,0.42089356798071803,0.0,-1.3113261026096816,0.7231657789898374,1,2.0,1,1,0.9365897412741757,0.9365897412741759
2016-09-22,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.5111298908029571,0.14015028499553275,1.0,-1.336256993394656,0.7818065904452547,1,2.0,1,1,0.48521426547811164,0.4852142654781117
2016-09-23,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.6828090461202041,0.2866250413356297,0.0,-1.336256993394656,0.9342727002293392,1,17.0,1,1,0.8114609617886226,0.8114609617886227
2016-09-24,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.8054370142039518,0.5063371758457743,0.0,-1.336256993394656,1.0984669723045077,1,8.0,1,1,1.440651018958894,1.440651018958894
2016-09-26,air_70e9e8cd55879414,0,1,0,0,0,0,0,1.246897699305443,1.2631234169362737,0.0,-0.5633993790604468,1.2274767575064254,1,4.0,1,1,-0.03911078216378107,-0.03911078216378103
2016-09-27,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.271423292922193,1.2265047278512495,0.0,-0.7628465053402428,1.3330302181261768,1,17.0,1,1,0.38364211856777397,0.383642118567774
2016-09-28,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.3817884641975657,1.324154565411314,0.0,-0.8127082869101917,1.4737681656191781,1,8.0,1,1,0.46165763290289613,0.46165763290289624
2016-09-29,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.1487953248384453,0.9945863636460963,0.0,-1.1617407578998344,1.2040204329242585,1,2.0,1,1,0.543979198353918,0.5439791983539181
2016-09-30,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.7563858269704524,0.6039870134058388,0.0,-0.7379156145552683,0.8639037264828388,1,12.0,1,1,1.4870043927359307,1.4870043927359309
2016-10-01,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.5479182812280815,0.25000635225060547,0.0,-1.336256993394656,0.7231657789898374,1,5.0,1,1,1.5100544310622168,1.510054431062217
2016-10-02,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.9648533727128238,0.9579676745610726,0.0,0.9324540680380223,0.8404474019006719,1,8.0,1,1,0.39073443805278507,0.3907344380527851
2016-10-03,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.9158021854793245,0.8236991479159838,0.0,-1.336256993394656,1.0163698362669236,1,2.0,1,1,-0.34230744014800596,-0.34230744014800596
2016-10-04,air_70e9e8cd55879414,0,0,0,0,0,1,0,1.1855837152635693,1.4950417811414267,0.0,0.20945823527376234,0.9694571871025897,1,5.0,1,1,0.22837098127092362,0.22837098127092367
2016-10-05,air_70e9e8cd55879414,0,0,0,0,0,0,1,1.0752185439881965,0.8114929182209756,0.0,-1.1617407578998344,1.180564108342092,1,16.0,1,1,0.11337408676395777,0.11337408676395783
2016-10-06,air_70e9e8cd55879414,0,0,0,0,1,0,0,1.3204744801556918,1.4095981732763703,0.0,0.7330069417582268,1.1688359460510083,1,3.0,1,1,0.4327817607139223,0.43278176071392244
2016-10-07,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.7563858269704524,0.6283994727958548,0.0,0.1097346721338643,0.8873600510650056,1,5.0,1,1,1.2278814344085607,1.2278814344085607
2016-10-08,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.731860233353703,0.6772243915758873,0.0,-1.286395211824707,0.7935347527363379,1,22.0,1,1,1.398097102048827,1.3980971020488273
2016-10-09,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.8667509982458256,0.7260493103559194,0.0,-1.336256993394656,0.8404474019006719,1,6.0,1,1,0.9130331086989603,0.9130331086989604
2016-10-10,air_70e9e8cd55879414,0,1,0,0,0,0,0,0.38850192271920947,-0.018530701039571572,1.0,-1.336256993394656,0.6997094544076702,1,2.0,1,1,0.16175383753671213,0.16175383753671219
2016-10-13,air_70e9e8cd55879414,0,0,0,0,1,0,0,0.1555087833600891,-0.18941791676968456,0.0,-1.336256993394656,0.45341804629491794,1,7.0,1,1,0.3995998374090489,0.39959983740904903
2016-10-14,air_70e9e8cd55879414,1,0,0,0,0,0,0,0.04514361208471618,-0.030736930734579795,0.0,-0.33902136199567645,0.13675766443566467,1,7.0,1,1,1.3337596324347978,1.333759632434798
2016-10-15,air_70e9e8cd55879414,0,0,1,0,0,0,0,0.18003437697683855,0.35986241950567777,0.0,1.356279211382589,0.042932366106997195,1,17.0,1,1,1.64708817539761,1.6470881753976103
2016-10-16,air_70e9e8cd55879414,0,0,0,1,0,0,0,0.2658739546354618,0.3842748788956938,0.0,-0.03985067257598254,0.1484858267267481,1,11.0,1,1,0.36895088534882237,0.3689508853488224
2016-10-18,air_70e9e8cd55879414,0,0,0,0,0,1,0,0.6950718429285786,0.7992866885259677,0.0,0.1346655629188389,0.6176123183700861,1,4.0,1,1,0.28840239976905335,0.2884023997690534
