visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-10-08,air_b259b4e4a51a690d,0,0,1,0,0,0,0,-0.32400700024856743,-0.4581839483968196,0.0,-1.252775667678134,-0.38355687184563053,1,11.0,1,1,1.3889812460516073,1.3889812460516073
2016-10-12,air_b259b4e4a51a690d,0,0,0,0,0,0,1,-0.8042985067145921,-0.9713805863589282,0.0,-0.45202630144535155,-0.5069576252167486,1,5.0,1,1,0.31805818169890687,0.31805818169890687
2016-10-13,air_b259b4e4a51a690d,0,0,0,0,1,0,0,-0.726832134703943,-0.7005268052122596,0.0,0.08180660937650332,-0.6766336611020357,1,4.0,1,1,0.3422223272124441,0.3422223272124441
2016-10-14,air_b259b4e4a51a690d,1,0,0,0,0,0,0,-0.7423254091060728,-0.7718041160403303,0.0,1.0160142033147497,-0.8154595086445434,1,2.0,1,1,1.3215340706621737,1.3215340706621737
2016-10-15,air_b259b4e4a51a690d,0,0,1,0,0,0,0,-0.6338724882911638,-0.1873301672501513,0.0,0.9047990135601967,-1.1085362979009483,1,18.0,1,1,1.6500071256099273,1.6500071256099273
2016-10-18,air_b259b4e4a51a690d,0,0,0,0,0,1,0,-0.43245992106347636,-0.6007385700529608,0.0,0.6156395201983583,-0.6457834727592562,1,3.0,1,1,0.22565024061417097,0.22565024061417097
2016-10-19,air_b259b4e4a51a690d,0,0,0,0,0,0,1,-0.6028859394869043,-0.23009655374699328,0.0,0.9492850894620177,-0.954285356187051,1,9.0,1,1,0.32230682266832,0.32230682266832
2016-10-20,air_b259b4e4a51a690d,0,0,0,0,1,0,0,-1.1761370923657077,-0.7860595782059446,0.0,-1.1193174399726702,-1.6946898764137586,1,4.0,1,1,0.4779132981730764,0.4779132981730764
2016-10-21,air_b259b4e4a51a690d,1,0,0,0,0,0,0,-1.5479756780168235,-1.7411755433020912,0.0,-1.141560477923581,-1.5558640288712509,1,11.0,1,1,1.3379975544186495,1.3379975544186495
2016-10-23,air_b259b4e4a51a690d,0,0,0,1,0,0,0,-1.3775496595933954,-1.3562780648305097,0.0,-0.3408111116907984,-1.2627872396148456,1,76.0,1,1,0.4980943427777888,0.4980943427777888
2016-10-25,air_b259b4e4a51a690d,0,0,0,0,0,1,0,-1.0831774459529286,-1.0141469728557706,0.0,0.05956357142559277,-1.5250138405284714,1,8.0,1,1,0.2516731665518265,0.2516731665518265
2016-10-28,air_b259b4e4a51a690d,1,0,0,0,0,0,0,-1.1141639947571886,-1.1852125188431402,0.0,-0.7189427568562791,-0.954285356187051,1,81.0,1,1,1.2689571386656862,1.2689571386656862
2016-10-29,air_b259b4e4a51a690d,0,0,1,0,0,0,0,-1.7184016964402515,-1.926496551455075,0.0,0.08180660937650332,-1.3553378046431843,1,9.0,1,1,1.8523486517782284,1.8523486517782284
2016-11-01,air_b259b4e4a51a690d,0,0,0,0,0,1,0,-1.9662940868743284,-2.268627643429814,0.0,-1.2750187056290447,-1.571289123042641,1,10.0,1,1,0.09686331122883506,0.09686331122883506
2016-11-02,air_b259b4e4a51a690d,0,0,0,0,0,0,1,-1.9353075380700688,-1.926496551455075,0.0,-0.6744566809544578,-1.7563902530993176,1,49.0,1,1,0.9104780568714521,0.9104780568714521
2016-11-03,air_b259b4e4a51a690d,0,0,0,0,1,0,0,-2.012773910080718,-2.2828831055954284,1.0,-1.2750187056290447,-1.740965158927928,1,19.0,1,1,0.5828016221054634,0.5828016221054634
2016-11-04,air_b259b4e4a51a690d,1,0,0,0,0,0,0,-1.950800812472199,-2.225861256932972,0.0,-1.2082895917763128,-1.6638396880709792,1,16.0,1,1,0.6736163228266693,0.6736163228266693
2016-11-05,air_b259b4e4a51a690d,0,0,1,0,0,0,0,-2.105733556493497,-2.2116057947673577,0.0,-1.2750187056290447,-1.740965158927928,1,18.0,1,1,1.5196269558610616,1.5196269558610616
2016-11-15,air_b259b4e4a51a690d,0,0,0,0,0,1,0,-1.4860025804083044,-0.9998915106901566,0.0,-1.1638035158744915,-1.6484145938995896,1,1.0,1,1,0.0010033493564510043,0.0010033493564510043
