visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-12-03,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.6370917709113072,-0.5505642083568444,0.0,0.4766460539180286,-0.7782580914420532,1,10.0,1,1,2.1496206299620737,2.149620629962074
2016-12-05,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-0.4172264929069579,-0.2713060669897787,0.0,0.7162399586520136,-0.5147373084057366,1,9.0,1,1,-1.2671620117374884,-1.267162011737488
2016-12-06,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-0.6370917709113072,-0.41093513767331147,0.0,0.9558338633859988,-0.6355176672973817,1,14.0,1,1,-0.7894434609642852,-0.7894434609642847
2016-12-07,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.018963043234651,-1.0974447352006813,0.0,-0.9076742845449967,-0.8660983524541587,1,10.0,1,1,-0.25381963130948154,-0.253819631309481
2016-12-08,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-0.8916726191268698,-0.7832793261627324,0.0,0.9824554083564415,-1.0747189723579094,1,11.0,1,1,-0.088641111422865,-0.08864111142286446
2016-12-09,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-0.6023762007000942,-0.3760278700024286,0.0,1.0623200432677702,-0.986878711345804,1,13.0,1,1,1.6448053781737624,1.644805378173763
2016-12-10,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.9032444758639407,-0.9810871762977373,0.0,1.0090769533268842,-0.7892381240685664,1,11.0,1,1,2.3689925518789057,2.3689925518789066
2016-12-12,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.0768223269200061,-1.178895026432742,0.0,0.689618413681571,-1.1186391028639622,1,9.0,1,1,-1.072288477039795,-1.0722884770397945
2016-12-13,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-0.7990977652303015,-0.6203787436986108,0.0,-0.6414588348405688,-1.0307988418518566,1,11.0,1,1,-0.49546281433462164,-0.49546281433462114
2016-12-14,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-0.9495319028122249,-1.0858089793103867,0.0,-1.2271328241903103,-0.822178221948106,1,12.0,1,1,0.15300207160227514,0.1530020716022757
2016-12-15,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.1693971808165744,-1.2254380499939197,0.0,0.5298891438589143,-1.063738939731396,1,13.0,1,1,0.252851558904522,0.25285155890452254
2016-12-16,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.3314031751355684,-1.2603453176648027,0.0,0.9824554083564415,-1.2394194617556071,1,12.0,1,1,1.8148093379671788,1.8148093379671797
2016-12-17,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.1115378971312193,-0.8763653732850877,0.0,1.0889415882382127,-1.4041199511533051,1,14.0,1,1,2.8092211464531243,2.809221146453125
2016-12-19,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-0.7296666248078754,-0.5738357201374333,0.0,0.9025907734451134,-0.888058417707185,1,12.0,1,1,-0.5374070227552681,-0.5374070227552676
2016-12-20,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-0.7759540517561595,-0.713464790820966,0.0,-0.37524338513614086,-0.7562980261890268,1,11.0,1,1,0.1760157080808599,0.17601570808086048
2016-12-21,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-0.6718073411225203,-0.422570893563606,0.0,0.7694830485928993,-0.8331582545746191,1,10.0,1,1,0.7435616786575715,0.7435616786575722
2016-12-22,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-0.19736121490260844,-0.05022670507418527,0.0,-0.6414588348405688,-0.6794377978034345,1,12.0,1,1,1.8303992207429944,1.830399220742995
2016-12-23,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-0.26679235532503454,-0.12004124041595143,1.0,-0.16227102537259855,-0.47081717789968386,1,10.0,1,1,1.343029790156191,1.3430297901561916
2016-12-24,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.8916726191268698,-1.0159944439686204,0.0,0.9558338633859988,-0.8111981893215927,1,14.0,1,1,1.5802187209596696,1.5802187209596703
2016-12-25,air_52e2a1fd42bc917a,0,0,0,1,0,0,0,-1.1231097538682902,-1.178895026432742,0.0,-0.05578484549082727,-0.9100184829602115,1,12.0,1,1,-0.08010379466468032,-0.08010379466467979
2016-12-26,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.088394183657077,-1.1207162469812701,0.0,-0.9609173744858823,-0.986878711345804,1,13.0,1,1,-0.21298898594425048,-0.21298898594424995
2016-12-27,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-0.6023762007000942,-0.2131272875383067,0.0,-1.253754369160753,-0.8002181566950796,1,15.0,1,1,0.5453474547936317,0.5453474547936323
2016-12-28,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.1925408942907163,-1.3068883412259804,0.0,1.0889415882382127,-1.1845192986230413,1,13.0,1,1,1.7030818447405012,1.7030818447405018
2016-12-29,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.3892624588209237,-1.469788923690102,1.0,0.0773228793613867,-1.3272597227677128,1,16.0,1,1,1.2832685728488984,1.283268572848899
2017-01-06,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.3661187453467816,-1.3767028765677467,0.0,1.0356984982973274,-1.2394194617556071,1,15.0,1,1,-0.09161061290397271,-0.09161061290397217
2017-01-07,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.4124061722950658,-1.3883386324580413,0.0,1.0090769533268842,-1.3931399185267919,1,6.0,1,1,0.6956784672747096,0.6956784672747103
2017-01-08,air_52e2a1fd42bc917a,0,0,0,1,0,0,0,-1.4355498857692077,-1.70250404149599,0.0,-1.3069974591016387,-1.228439429129094,1,15.0,1,1,-0.41788458814068263,-0.41788458814068213
2017-01-10,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-0.9495319028122249,-0.9229083968462654,0.0,1.0623200432677702,-1.0198188092253433,1,12.0,1,1,-1.2289296801682268,-1.2289296801682263
2017-01-11,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.088394183657077,-1.1207162469812701,0.0,1.0889415882382127,-0.9758986787192906,1,7.0,1,1,-0.9074811448383168,-0.9074811448383163
2017-01-12,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.1925408942907163,-0.9927229321880316,0.0,0.8759692284746703,-1.3272597227677128,1,13.0,1,1,-0.92121508918844,-0.9212150891884395
2017-01-13,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.1693971808165744,-0.9229083968462654,0.0,0.4766460539180286,-1.2503994943821204,1,13.0,1,1,0.6422274406147708,0.6422274406147714
2017-01-14,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.609127736825273,-1.6675967738251067,0.0,-0.4551080200474692,-1.5468603752979766,1,11.0,1,1,1.090993351947174,1.0909933519471746
2017-01-16,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.516552882928705,-1.469788923690102,0.0,1.1688062231495413,-1.623720603683569,1,9.0,1,1,-1.427515091717305,-1.4275150917173045
2017-01-17,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.2619720347131425,-1.1323520028715643,0.0,1.1155631332086555,-1.3272597227677128,1,10.0,1,1,-0.9056252064126245,-0.905625206412624
2017-01-18,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.2156846077648582,-1.2021665382133309,0.0,1.1155631332086555,-1.28333959226166,1,12.0,1,1,-0.48915262368726775,-0.48915262368726725
2017-01-19,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.1462534673424323,-1.1323520028715643,0.0,0.18380905924315774,-1.1405991681169885,1,12.0,1,1,-0.49880350350086783,-0.49880350350086733
2017-01-20,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.539696596402847,-1.9584906710824668,0.0,-1.3069974591016387,-1.1625592333700148,1,13.0,1,1,0.6778614583880633,0.677861458388064
2017-01-21,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.2041127510277874,-1.1207162469812701,0.0,1.195427768119984,-1.272359559635147,1,13.0,1,1,1.5846729731813312,1.5846729731813318
2017-01-23,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.4239780290321367,-1.4814246795803965,0.0,0.5298891438589143,-1.3821598859002788,1,6.0,1,1,-1.4431049744931204,-1.4431049744931201
2017-01-24,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.5975558800882022,-1.5046961913609853,0.0,1.195427768119984,-1.6127405710570557,1,16.0,1,1,-0.7894434609642852,-0.7894434609642847
2017-01-25,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.4355498857692077,-1.295252585335686,0.0,1.2486708580608694,-1.5358803426714633,1,17.0,1,1,-0.409347271382498,-0.4093472713824975
2017-01-26,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.3545468886097107,-1.1556235146521534,0.0,1.2220493130904269,-1.5578404079244899,1,20.0,1,1,-0.2757197047326509,-0.2757197047326504
2017-01-27,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-0.8685289056527276,-0.53892845246655,0.0,0.0773228793613867,-1.2503994943821204,1,9.0,1,1,1.1188324283325588,1.1188324283325595
2017-01-28,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.9148163326010117,-0.8181865938336157,0.0,1.1155631332086555,-0.8990384503336983,1,13.0,1,1,1.8441331650931176,1.8441331650931183
2017-01-30,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-0.5908043439630233,-0.131676996306246,0.0,0.7961045935633422,-0.6684577651769212,1,16.0,1,1,-1.3521639916341968,-1.3521639916341963
2017-01-31,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.2041127510277874,-1.2370738058842141,0.0,1.1688062231495413,-1.0966790376109359,1,14.0,1,1,-0.7623467599491773,-0.7623467599491769
2017-02-01,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.1925408942907163,-1.1672592705424476,0.0,0.6097537787702426,-1.1625592333700148,1,18.0,1,1,-0.5875173602489607,-0.5875173602489603
2017-02-02,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.3661187453467816,-1.2719810735550974,0.0,1.2486708580608694,-1.3052996575146862,1,9.0,1,1,-0.5993953661733916,-0.5993953661733911
2017-02-03,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.0305348999717219,-0.8065508379433213,0.0,1.2486708580608694,-1.2943196248881732,1,13.0,1,1,0.6507647573729555,0.6507647573729561
2017-02-04,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.9379600460751539,-0.8414581056142044,0.0,1.2486708580608694,-0.9209985155867246,1,13.0,1,1,1.6707885161334548,1.6707885161334555
2017-02-06,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-0.8801007623897987,-0.5738357201374333,0.0,0.3169167840953717,-1.0417788744783698,1,14.0,1,1,-1.3937370123697048,-1.3937370123697044
2017-02-07,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.2388283212390003,-1.2370738058842141,0.0,1.2220493130904269,-1.1625592333700148,1,14.0,1,1,-0.879642068452932,-0.8796420684529316
2017-02-08,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.1578253240795031,-1.1207162469812701,0.0,1.2220493130904269,-1.1954993312495543,1,14.0,1,1,-0.418998151196098,-0.41899815119609757
2017-02-09,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.609127736825273,-1.7723185768377565,0.0,-1.3069974591016387,-1.2943196248881732,1,13.0,1,1,-0.729311055971854,-0.7293110559718535
2017-02-10,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.3892624588209237,-1.3185240971162748,0.0,-0.24213566028392688,-1.2394194617556071,1,9.0,1,1,0.9317538350227728,0.9317538350227734
2017-02-11,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.4124061722950658,-1.2254380499939197,1.0,0.6363753237406853,-1.5798004731775162,1,14.0,1,1,1.5275100696700077,1.5275100696700084
2017-02-13,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.1578253240795031,-1.0276301998589148,0.0,0.8227261385337848,-1.2943196248881732,1,12.0,1,1,-1.2456331259994575,-1.245633125999457
2017-02-14,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.1809690375536452,-1.0276301998589148,0.0,1.0623200432677702,-1.173539265996528,1,6.0,1,1,-0.6175835627451763,-0.6175835627451759
2017-02-15,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.1346816106053612,-0.9112726409559707,0.0,1.328535492972198,-1.272359559635147,1,13.0,1,1,-0.08567160994175728,-0.08567160994175675
2017-02-16,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-1.042106756708793,-0.8065508379433213,0.0,1.328535492972198,-1.2613795270086334,1,10.0,1,1,-0.07082410253621872,-0.07082410253621818
2017-02-17,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-0.3593672092216028,-0.0036836815130074202,0.0,0.8759692284746703,-0.8770783850806719,1,10.0,1,1,1.06538140167262,1.0653814016726206
2017-02-18,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-0.9495319028122249,-1.1556235146521534,0.0,-0.5349726549587976,-0.7013978630564608,1,18.0,1,1,1.7550481206598862,1.755048120659887
2017-02-20,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-0.7412384815449464,-0.10840548452565728,0.0,0.18380905924315774,-1.2064793638760676,1,11.0,1,1,-1.4215760887550895,-1.4215760887550892
2017-02-21,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.1809690375536452,-1.2487095617745083,0.0,1.2752924030313122,-1.0088387765988303,1,11.0,1,1,-0.5700715390474529,-0.5700715390474524
2017-02-22,air_52e2a1fd42bc917a,0,0,0,0,0,0,1,-1.0768223269200061,-1.1672592705424476,0.0,-0.16227102537259855,-1.28333959226166,1,13.0,1,1,-0.10497336956895742,-0.10497336956895688
2017-02-23,air_52e2a1fd42bc917a,0,0,0,0,1,0,0,-0.45194206311817087,-0.5040211847956667,0.0,-0.9076742845449967,-0.481797210526197,1,13.0,1,1,-0.17587021743040407,-0.17587021743040354
2017-02-24,air_52e2a1fd42bc917a,1,0,0,0,0,0,0,-1.0305348999717219,-1.0858089793103867,0.0,-0.37524338513614086,-0.8331582545746191,1,16.0,1,1,1.2049479712846825,1.2049479712846831
2017-02-25,air_52e2a1fd42bc917a,0,0,1,0,0,0,0,-1.018963043234651,-0.9229083968462654,0.0,0.8493476835042276,-1.0198188092253433,1,15.0,1,1,2.0761254683046575,2.0761254683046584
2017-02-27,air_52e2a1fd42bc917a,0,1,0,0,0,0,0,-1.1693971808165744,-1.2719810735550974,0.0,-0.7745665596927828,-0.931978548213238,1,8.0,1,1,-1.0889919228710256,-1.0889919228710252
2017-02-28,air_52e2a1fd42bc917a,0,0,0,0,0,1,0,-1.2504001779760714,-1.2254380499939197,0.0,1.0356984982973274,-1.0527589071048828,1,9.0,1,1,-0.4564881073950829,-0.45648810739508244
