visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,total_area_visitors,total_genre_visitors
2016-12-26,air_c3585b0fba3998d0,0,1,0,0,0,0,0,-1.0576992429133043,-1.4562591066346544,0.0,-1.4625804048351152,-0.8942134575011397,1,6.0,1,1,-0.1750860555022931,-0.1750860555022931
2016-12-27,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-0.8017916808216664,-0.8531895899988441,0.0,-1.0141393877142197,-0.7715271716420876,1,16.0,1,1,0.5702565240742863,0.5702565240742863
2016-12-29,air_c3585b0fba3998d0,0,0,0,0,1,0,0,-1.5055374765736704,-1.5659081096593472,1.0,-1.2779282213147465,-1.40540631524719,1,20.0,1,1,1.2955335912295676,1.2955335912295676
2016-12-30,air_c3585b0fba3998d0,1,0,0,0,0,0,0,-1.4202349558764578,-1.3246803030050232,1.0,0.1729103634881503,-1.4463017438668742,1,34.0,1,1,0.5421648066844691,0.5421648066844691
2017-01-02,air_c3585b0fba3998d0,0,1,0,0,0,0,0,-1.2069786541334262,-0.9080140915111905,1.0,-0.5656983705933245,-1.313391600852901,1,23.0,1,1,-2.615782020929271,-2.615782020929271
2017-01-03,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.0790248730876073,-0.7764352878815592,1.0,0.7004880306892035,-1.139586029219244,1,9.0,1,1,-2.3396076045124965,-2.3396076045124965
2017-01-04,air_c3585b0fba3998d0,0,0,0,0,0,0,1,-1.1110133183490623,-0.76547038757909,0.0,0.46307808044872956,-1.3440631723176641,1,4.0,1,1,-1.8839380587997467,-1.8839380587997467
2017-01-07,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.3349324351792453,-1.3246803030050232,0.0,-0.6184561373134297,-1.4463017438668742,1,3.0,1,1,0.7180116609947536,0.7180116609947536
2017-01-08,air_c3585b0fba3998d0,0,0,0,1,0,0,0,-1.1323389485233653,-1.5768730099618165,0.0,-1.4625804048351152,-0.8124226002617716,1,2.0,1,1,-0.37647083471241144,-0.37647083471241144
2017-01-10,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.1963158390462747,-0.9189789918136597,0.0,0.46307808044872956,-1.2724961722332169,1,1.0,1,1,-1.1736189190857966,-1.1736189190857966
2017-01-13,air_c3585b0fba3998d0,1,0,0,0,0,0,0,-1.3455952502663968,-1.5768730099618165,0.0,0.3048047802884137,-1.2316007436135328,1,8.0,1,1,0.6654765012008097,0.6654765012008097
2017-01-14,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.6868053330552473,-1.8181008166161405,0.0,0.38394143036857165,-1.5076448867964003,1,10.0,1,1,1.106552946970797,1.106552946970797
2017-01-16,air_c3585b0fba3998d0,0,1,0,0,0,0,0,-1.6334912576194893,-1.554943209356878,0.0,0.4103203137286242,-1.5076448867964003,1,5.0,1,1,-1.368801630820241,-1.368801630820241
2017-01-17,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.5375259218351254,-1.4672240069371236,0.0,0.1729103634881503,-1.5894357440357683,1,9.0,1,1,-0.8558541678321497,-0.8558541678321497
2017-01-20,air_c3585b0fba3998d0,1,0,0,0,0,0,0,-1.4202349558764578,-1.3466101036099616,0.0,-0.7767294374737458,-1.2418246007684541,1,10.0,1,1,0.7004999410634389,0.7004999410634389
2017-01-22,air_c3585b0fba3998d0,0,0,0,1,0,0,0,-1.4308977709636095,-1.3575750039124308,0.0,0.04101594668788695,-1.3440631723176641,1,16.0,1,1,-0.5504935515298507,-0.5504935515298507
2017-01-25,air_c3585b0fba3998d0,0,0,0,0,0,0,1,-1.6654797028809443,-1.4891538075420623,0.0,-0.17001512019253437,-1.6712266012751362,1,2.0,1,1,-0.36807980224532316,-0.36807980224532316
2017-01-29,air_c3585b0fba3998d0,0,0,0,1,0,0,0,-1.2602927295691841,-1.4123995054247773,0.0,-1.2779282213147465,-1.282720029388138,1,11.0,1,1,-0.17618053799800026,-0.17618053799800026
2017-01-30,air_c3585b0fba3998d0,0,1,0,0,0,0,0,-0.9937223523903947,-0.9738034933260061,0.0,-0.6975927873935879,-0.9964520290503498,1,9.0,1,1,-1.2947416486107228,-1.2947416486107228
2017-01-31,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.5162002916608222,-1.5768730099618165,0.0,0.7004880306892035,-1.4463017438668742,1,5.0,1,1,-0.7150307533844945,-0.7150307533844945
2017-02-04,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.2496299144820326,-1.1821365990729225,0.0,1.1225501644500466,-1.364510886627506,1,7.0,1,1,1.676413499735661,1.676413499735661
2017-02-09,air_c3585b0fba3998d0,0,0,0,0,1,0,0,-1.3775836955278518,-1.52204850844947,0.0,-1.0668971544343253,-1.1293621720643228,1,3.0,1,1,-0.6825611060118486,-0.6825611060118486
2017-02-10,air_c3585b0fba3998d0,1,0,0,0,0,0,0,-1.644154072706641,-1.7961710160112019,0.0,0.674109147329151,-1.425854029557032,1,2.0,1,1,0.9500419500846725,0.9500419500846725
2017-02-11,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.750782223578157,-1.708451813591448,1.0,0.33118366364846624,-1.7427936013595833,1,12.0,1,1,1.5355900852880058,1.5355900852880058
2017-02-14,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.4415605860507612,-1.280820701795146,0.0,0.5949724972489929,-1.5178687439513212,1,5.0,1,1,-0.572748028942563,-0.572748028942563
2017-02-16,air_c3585b0fba3998d0,0,0,0,0,1,0,0,-1.2709555446563359,-1.039592895140822,0.0,1.0170346310098357,-1.5076448867964003,1,2.0,1,1,-0.03535712355034502,-0.03535712355034502
2017-02-17,air_c3585b0fba3998d0,1,0,0,0,0,0,0,-0.9404082769546368,-0.8531895899988441,0.0,-1.3306859880348518,-0.9862281718954288,1,3.0,1,1,1.0813798495695324,1.0813798495695324
2017-02-18,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.015047982564698,-1.1492418981655148,0.0,-0.9877605043541673,-0.9248850289659026,1,15.0,1,1,1.7592293419108365,1.7592293419108365
2017-02-20,air_c3585b0fba3998d0,0,1,0,0,0,0,0,-1.1430017636105168,-1.0286279948383525,0.0,-1.4625804048351152,-1.0782428862897178,1,4.0,1,1,-1.3629643908431361,-1.3629643908431361
2017-02-21,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.3349324351792453,-1.313715402702554,0.0,0.911519097569625,-1.333839315162743,1,3.0,1,1,-0.526050109125724,-0.526050109125724
2017-02-23,air_c3585b0fba3998d0,0,0,0,0,1,0,0,-0.887094201518879,-0.9409087924185984,0.0,-0.8294872041938512,-0.7306317430224035,1,4.0,1,1,-0.1386033056453876,-0.1386033056453876
2017-02-25,air_c3585b0fba3998d0,0,0,1,0,0,0,0,-1.3029439899177906,-1.280820701795146,0.0,0.1465314801280975,-1.436077886711953,1,35.0,1,1,2.074805128173069,2.074805128173069
2017-02-26,air_c3585b0fba3998d0,0,0,0,1,0,0,0,-1.2816183597434874,-1.2588909011902074,0.0,-0.9613816209941146,-1.425854029557032,1,8.0,1,1,0.03943251365631126,0.03943251365631126
2017-02-28,air_c3585b0fba3998d0,0,0,0,0,0,1,0,-1.4308977709636095,-1.4014346051223079,0.0,1.4127178814106258,-1.538316458261163,1,2.0,1,1,-0.41441289456359315,-0.41441289456359315
