visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-11-29,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.8417865248231509,-0.7156328469536202,0.0,0.2064232583510103,-0.9970621729966085,1,4.0,1,1,-0.6527595448546532,-0.6527595448546532
2016-11-30,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.5886561854936785,-0.5717403898949938,0.0,-0.7415761796382737,-0.7291615604824245,1,9.0,1,1,-0.41564383698928176,-0.41564383698928176
2016-12-01,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.4505850913139663,-0.6713582447817349,0.0,-1.268242534076765,-0.2714980141040269,1,2.0,1,1,-0.519707157055589,-0.519707157055589
2016-12-02,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.7497391287033428,-0.7820447502114477,0.0,0.9437561545648981,-0.8072992391323949,1,18.0,1,1,1.0676301286701182,1.0676301286701182
2016-12-03,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.8647983738531031,-0.5606717393520223,0.0,0.6540896596237279,-1.0193872240394573,1,18.0,1,1,2.193743913673371,2.193743913673371
2016-12-04,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-0.7842569022482708,-0.9148685567271027,0.0,-1.3735758049644633,-0.7961367136109706,1,3.0,1,1,-0.3506042619478398,-0.3506042619478398
2016-12-05,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.6576917325835345,-0.6713582447817349,0.0,-0.5572429555848017,-0.6956739839181516,1,10.0,1,1,-1.227337733506478,-1.227337733506478
2016-12-06,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.7842569022482708,-0.7267014974965914,0.0,0.25908989379485947,-0.9747371219537597,1,17.0,1,1,-0.7490181159159873,-0.7490181159159873
2016-12-07,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.0719050151226714,-0.9812804599849302,0.0,0.02209003429753856,-1.1645000558179734,1,4.0,1,1,-0.21272036285998272,-0.21272036285998272
2016-12-08,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.8647983738531031,-0.8484566534692751,0.0,0.522423071014105,-0.9412495453894869,1,10.0,1,1,-0.047334014897458795,-0.047334014897458795
2016-12-09,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.6576917325835345,-0.6270836426098501,0.0,-0.004243283424386138,-0.6956739839181516,1,19.0,1,1,1.6882935019227363,1.6882935019227363
2016-12-10,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.8647983738531031,-0.7488387985825338,0.0,0.44342311784833144,-0.8407868156966678,1,25.0,1,1,2.413391849956184,2.413391849956184
2016-12-11,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-1.0028694680328152,-0.8263193523833328,0.0,0.8384228836771999,-1.1310124792537006,1,2.0,1,1,0.1451831272252095,0.1451831272252095
2016-12-12,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.818774675793199,-0.7045641964106487,0.0,-0.8205761328040474,-0.9300870198680625,1,14.0,1,1,-1.0322190083821519,-1.0322190083821519
2016-12-13,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.6691976570985105,-0.9370058578130454,0.0,-1.3999091226863878,-0.49474852453251356,1,12.0,1,1,-0.454667582014147,-0.454667582014147
2016-12-14,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.8417865248231509,-0.9037999061841314,0.0,-1.3735758049644633,-0.7626491370466976,1,12.0,1,1,0.19461320425670542,0.19461320425670542
2016-12-15,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.1754583357574555,-1.3354772773600105,0.0,-0.8205761328040474,-0.9747371219537597,1,18.0,1,1,0.29458832246326483,0.29458832246326483
2016-12-16,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.382564977027024,-1.4572324333326945,0.0,-0.004243283424386138,-1.3207754131179141,1,16.0,1,1,1.858511361174053,1.858511361174053
2016-12-17,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.2329879583323358,-1.1251729170435567,0.0,0.39075648240448224,-1.3319379386393384,1,25.0,1,1,2.8541743413798994,2.8541743413798994
2016-12-18,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-1.0603990906076954,-0.9591431588989877,0.0,0.3380898469606331,-1.1533375302965492,1,4.0,1,1,0.24441493600272388,0.24441493600272388
2016-12-19,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.6576917325835345,-0.4499852339223097,0.0,-0.5045763201409528,-0.9970621729966085,1,7.0,1,1,-0.4966645647551924,-0.4966645647551924
2016-12-20,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.47359694034391825,-0.505328486637166,0.0,-0.7679094973601983,-0.43893589692539187,1,11.0,1,1,0.21765579655710202,0.21765579655710202
2016-12-21,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.23197252552942157,-0.21754357251991352,0.0,-0.6889095441944246,-0.46126094796824046,1,15.0,1,1,0.7859158550620438,0.7859158550620438
2016-12-22,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.26649029907434973,-0.17326897034802824,0.0,-1.3472424872425386,-0.37196074379684596,1,15.0,1,1,1.874120859183999,1.874120859183999
2016-12-23,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.9683516944878873,-1.1362415675865278,1.0,-0.6362429087505755,-0.7626491370466976,1,13.0,1,1,1.3861382190159228,1.3861382190159228
2016-12-24,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.0373872415777434,-1.1915848203013841,0.0,-0.5309096378628774,-0.7738116625681218,1,17.0,1,1,1.6236255815958167,1.6236255815958167
2016-12-26,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.5541384119487504,-0.5938776909809361,0.0,-1.3999091226863878,-0.4277733714039676,1,16.0,1,1,-0.1718383442625049,-0.1718383442625049
2016-12-27,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.8532924493381271,-0.7488387985825338,0.0,-0.8732427682478966,-0.7626491370466976,1,22.0,1,1,0.5874522375070151,0.5874522375070151
2016-12-28,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.3020235054221918,-1.4572324333326945,0.0,-0.8732427682478966,-1.1310124792537006,1,13.0,1,1,1.7466432921027728,1.7466432921027728
2016-12-29,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.3020235054221918,-1.4683010838756656,1.0,-1.1365759454671422,-1.1533375302965492,1,19.0,1,1,1.3263018099777961,1.3263018099777961
2016-12-30,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.325035354452144,-1.2690653741021831,1.0,0.9437561545648981,-1.376588040725036,1,17.0,1,1,0.5588348244887806,0.5588348244887806
2016-12-31,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.2444938828473118,-1.047692363242758,1.0,0.12742330518523665,-1.3207754131179141,1,2.0,1,1,-2.3092246074815503,-2.3092246074815503
2017-01-05,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.0028694680328152,-1.0919669654146429,0.0,-1.1102426277452178,-1.0082246985180328,1,11.0,1,1,-1.3169065197064065,-1.3169065197064065
2017-01-06,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.0258813170627674,-0.9812804599849302,0.0,0.7857562482333509,-0.9747371219537597,1,15.0,1,1,-0.050307252613639004,-0.050307252613639004
2017-01-07,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.1639524112424797,-1.2358594224732693,0.0,-1.1365759454671422,-1.242637734467944,1,4.0,1,1,0.737972396888638,0.737972396888638
2017-01-08,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-0.807268751278223,-0.9370058578130454,0.0,-1.2155758986329157,-0.6510238818324543,1,17.0,1,1,-0.3769917466789391,-0.3769917466789391
2017-01-09,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.8417865248231509,-1.0919669654146429,1.0,-0.6099095910286509,-0.7626491370466976,1,4.0,1,1,-1.2626449313861179,-1.2626449313861179
2017-01-10,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.1409405622125277,-1.1141042665005854,0.0,-0.6099095910286509,-0.9747371219537597,1,3.0,1,1,-1.1890572979106577,-1.1890572979106577
2017-01-11,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.33654127896712,-1.4793697344186367,0.0,0.18008994062908582,-1.209150157903671,1,3.0,1,1,-0.8672043151341505,-0.8672043151341505
2017-01-12,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.2444938828473118,-1.3465459279029819,0.0,-0.8732427682478966,-1.287287836553641,1,16.0,1,1,-0.880955539571484,-0.880955539571484
2017-01-13,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.1869642602724315,-1.3908205300748668,0.0,-0.39924304925325454,-0.9524120709109112,1,18.0,1,1,0.6844541179973943,0.6844541179973943
2017-01-14,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.5206360712067364,-1.700742745278062,0.0,-0.7415761796382737,-1.3096128875964896,1,11.0,1,1,1.1337846678551278,1.1337846678551278
2017-01-16,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-1.6356953163564965,-1.3354772773600105,0.0,-0.2939097783655562,-1.6668137042820685,1,7.0,1,1,-1.387892570180209,-1.387892570180209
2017-01-17,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.405576826056976,-1.224790771930298,0.0,0.522423071014105,-1.421238142810733,1,14.0,1,1,-0.8653460415615378,-0.8653460415615378
2017-01-18,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.1409405622125277,-0.759907449125505,0.0,0.07475666974138749,-1.3654255152036114,1,9.0,1,1,-0.44834945186726405,-0.44834945186726405
2017-01-19,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.0719050151226714,-1.0144864116138441,0.0,-0.5045763201409528,-1.0305497495608813,1,11.0,1,1,-0.4580124744448497,-0.4580124744448497
2017-01-20,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.3020235054221918,-1.3797518795318957,0.0,-1.1102426277452178,-1.2761253110322168,1,16.0,1,1,0.7201329705915568,0.7201329705915568
2017-01-21,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.33654127896712,-1.4018891806178382,0.0,0.23275657607293498,-1.287287836553641,1,9.0,1,1,1.628085438170087,1.628085438170087
2017-01-23,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-1.7162367879613287,-1.8778411539656024,0.0,-0.13590987203400895,-1.64448865323922,1,2.0,1,1,-1.403502068190155,-1.403502068190155
2017-01-24,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.6702130899014247,-1.7782232990788611,0.0,-0.37290973153132995,-1.5328633980249766,1,12.0,1,1,-0.7490181159159873,-0.7490181159159873
2017-01-25,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.6702130899014247,-1.4129578311608093,0.0,0.5750897064579542,-1.7337888574106144,1,8.0,1,1,-0.368443688244921,-0.368443688244921
2017-01-26,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.4285886750869283,-1.2026534708443553,0.0,1.1017560608964454,-1.5663509745892494,1,6.0,1,1,-0.23464799101681175,-0.23464799101681175
2017-01-27,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.0719050151226714,-0.8041820512973901,0.0,-0.846909450525972,-1.242637734467944,1,18.0,1,1,1.1616587714443174,1.1616587714443174
2017-01-28,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.1869642602724315,-0.9148685567271027,0.0,1.0490894254525964,-1.3654255152036114,1,22.0,1,1,1.8878720836213325,1.8878720836213325
2017-01-30,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.9108220719130072,-0.6824268953247062,0.0,-0.21490982519978258,-0.874274392260941,1,6.0,1,1,-1.3124466631321363,-1.3124466631321363
2017-01-31,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.1869642602724315,-1.0698296643287004,0.0,0.02209003429753856,-1.0305497495608813,1,4.0,1,1,-0.7218873217558429,-0.7218873217558429
2017-02-01,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.1754583357574555,-1.357614578445953,0.0,-1.083909310023293,-0.874274392260941,1,10.0,1,1,-0.5468379512157333,-0.5468379512157333
2017-02-02,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.1869642602724315,-1.1915848203013841,0.0,1.1544226963402944,-1.253800259989368,1,10.0,1,1,-0.5587309020804542,-0.5587309020804542
2017-02-03,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.1984701847874077,-0.9480745083560166,0.0,1.075422743174521,-1.3654255152036114,1,11.0,1,1,0.6930021764314124,0.6930021764314124
2017-02-04,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.8532924493381271,-0.6602895942387639,0.0,-0.5835762733067263,-0.9300870198680625,1,24.0,1,1,1.714309331939313,1.714309331939313
2017-02-06,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-1.1064227886675995,-1.2358594224732693,0.0,0.8910895191210487,-0.8519493412180922,1,12.0,1,1,-1.3540719911586592,-1.3540719911586592
2017-02-07,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.0949168641526235,-1.0034177610708728,0.0,0.5487563887360297,-1.0417122750823058,1,5.0,1,1,-0.839330211544961,-0.839330211544961
2017-02-08,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.2214820338173598,-1.2137221213873268,0.0,-1.1365759454671422,-1.0528748006037303,1,12.0,1,1,-0.3781067108225067,-0.3781067108225067
2017-02-09,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-1.4631064486318561,-1.5900562398483493,0.0,-0.9785760391355948,-1.242637734467944,1,4.0,1,1,-0.6888100521633381,-0.6888100521633381
2017-02-10,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.7277427124763047,-1.9110471055945157,0.0,-0.6099095910286509,-1.6110010766749467,1,20.0,1,1,0.9743447953249643,0.9743447953249643
2017-02-11,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.6587071653864487,-1.7782232990788611,1.0,-0.7679094973601983,-1.6333261277177955,1,24.0,1,1,1.570850612133618,1.570850612133618
2017-02-13,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-1.4631064486318561,-1.2579967235592115,0.0,0.7330896127895015,-1.5328633980249766,1,3.0,1,1,-1.2057817600641714,-1.2057817600641714
2017-02-14,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.33654127896712,-1.2358594224732693,0.0,0.04842335201946303,-1.2761253110322168,1,7.0,1,1,-0.5769419830920579,-0.5769419830920579
2017-02-15,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-1.2214820338173598,-1.0255550621568152,0.0,1.3387559203937665,-1.3542629896821874,1,9.0,1,1,-0.04436077718127859,-0.04436077718127859
2017-02-16,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.7842569022482708,-0.3946419812074534,0.0,1.2070893317841438,-1.1979876323822465,1,10.0,1,1,-0.029494588600377562,-0.029494588600377562
2017-02-17,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.33552584616420605,-0.29502412632071223,0.0,-0.7679094973601983,-0.4835859990110893,1,16.0,1,1,1.1081404925530736,1.1081404925530736
2017-02-18,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.0143753925477912,-1.1251729170435567,0.0,0.9700894722868226,-0.907761968825214,1,27.0,1,1,1.7986749521359264,1.7986749521359264
2017-02-20,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.6001621100086545,-0.3946419812074534,0.0,-1.083909310023293,-0.7514866115252733,1,12.0,1,1,-1.3819460947478486,-1.3819460947478486
2017-02-21,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.1869642602724315,-1.180516169758413,0.0,0.2854232115167842,-1.1421750047751247,1,2.0,1,1,-0.5293701796331747,-0.5293701796331747
2017-02-22,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.9108220719130072,-0.6824268953247062,0.0,-1.3999091226863878,-1.1421750047751247,1,10.0,1,1,-0.06368682233644993,-0.06368682233644993
2017-02-23,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.899316147398031,-0.9148685567271027,0.0,-0.8205761328040474,-0.7626491370466976,1,7.0,1,1,-0.13467287281025234,-0.13467287281025234
2017-02-24,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-1.2214820338173598,-1.2026534708443553,0.0,0.25908989379485947,-1.1533375302965492,1,12.0,1,1,1.2478826652135433,1.2478826652135433
2017-02-25,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-1.3020235054221918,-1.180516169758413,0.0,-0.39924304925325454,-1.3989130917678845,1,17.0,1,1,2.1201562801979112,2.1201562801979112
2017-02-27,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-1.0949168641526235,-0.8705939545552176,0.0,1.1544226963402944,-1.2314752089465195,1,9.0,1,1,-1.0489434705356655,-1.0489434705356655
2017-02-28,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-1.0834109396376475,-0.837388002926304,0.0,1.3914225558376154,-1.242637734467944,1,4.0,1,1,-0.41564383698928176,-0.41564383698928176
