visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-11-30,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-0.6998236343725573,-0.8555926780172005,0.0,-1.1275059456470016,-0.6437782085168103,1,7.0,1,1,-0.35591928553566077,-0.35591928553566116
2016-12-02,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-0.5853829718501908,-0.7187756601607174,0.0,0.7804682426408804,-0.6003415782515463,1,2.0,1,1,1.0574009054826246,1.0574009054826243
2016-12-03,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-0.7341558331292672,-0.5249515515307,0.0,0.7804682426408804,-0.9912712506389226,1,7.0,1,1,2.1304052098638335,2.1304052098638335
2016-12-04,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-0.5396067068412441,-0.37673311551950994,0.0,0.1358823682192985,-0.6654965236494423,1,18.0,1,1,-0.2939470897380662,-0.29394708973806655
2016-12-05,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.3336135143009843,-0.388134533674217,0.0,0.18744923817302508,-0.2745668512620659,1,4.0,1,1,-1.1293322890896411,-1.1293322890896416
2016-12-06,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.6311592368591374,-0.627564314923062,0.0,0.36793328301106804,-0.7632289417462864,1,3.0,1,1,-0.6735710548524741,-0.6735710548524745
2016-12-07,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.008813423182947,-0.9810082777189765,0.0,0.8836019825483331,-0.9478346203736587,1,6.0,1,1,-0.1625660346471657,-0.16256603464716604
2016-12-08,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-0.8714846281561072,-0.627564314923062,0.0,0.6257676327797005,-0.9478346203736587,1,2.0,1,1,-0.004979593904710941,-0.0049795939047112625
2016-12-09,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-0.6769355018680839,-0.5933600604589415,0.0,0.4968504578953841,-0.7632289417462864,1,8.0,1,1,1.6487927168082415,1.6487927168082412
2016-12-10,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-0.9401490256695271,-1.0836210411113387,0.0,0.8320351125946068,-0.8066655720115505,1,11.0,1,1,2.3396941682431387,2.3396941682431387
2016-12-11,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.146142218209787,-1.038015368492511,0.0,0.8578185475714699,-1.186736086832611,1,9.0,1,1,0.178458105656169,0.1784581056561687
2016-12-12,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-1.0889218869486037,-0.924001186945442,0.0,-0.689187551040326,-1.2193135595315592,1,8.0,1,1,-0.9434157016968574,-0.9434157016968577
2016-12-13,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.7799320981382138,-0.9810082777189765,0.0,-1.6173912102074037,-0.7306514690473385,1,5.0,1,1,-0.3931026030142175,-0.3931026030142179
2016-12-14,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-0.6998236343725573,-0.775782750934252,0.0,0.11009893324243533,-0.8826796749757625,1,2.0,1,1,0.22555697446234088,0.22555697446234058
2016-12-15,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.2262506819754435,-1.186233804503701,0.0,0.7031179377102904,-1.110721983868399,1,4.0,1,1,0.320817092574072,0.3208170925740717
2016-12-16,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.2834710132366267,-1.2546423134319424,0.0,0.5742007628259741,-1.1541586141336628,1,11.0,1,1,1.8109828063813747,1.8109828063813744
2016-12-17,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.2033625494709703,-1.197635222658408,0.0,0.8578185475714699,-1.251891032230507,1,10.0,1,1,2.7596885923342653,2.7596885923342653
2016-12-18,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-0.9287049594172905,-0.8099870053983728,0.0,0.7546848076640168,-1.0998628263020829,1,29.0,1,1,0.27300997010164185,0.2730099701016416
2016-12-19,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.7799320981382138,-0.6503671512324759,0.0,0.7031179377102904,-0.8935388325420787,1,15.0,1,1,-0.4331189351578072,-0.4331189351578075
2016-12-20,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.7684880318859773,-0.7643813327795451,0.0,-1.5916077752305404,-0.8501022022768145,1,9.0,1,1,0.2475128381163458,0.24751283811634553
2016-12-21,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-0.6769355018680839,-0.46794446075716534,0.0,0.47106702291852093,-0.8826796749757625,1,11.0,1,1,0.7889727659707578,0.7889727659707576
2016-12-22,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-0.23061691803085452,-0.22851467950831994,0.0,-1.6173912102074037,-0.20941190586416988,1,18.0,1,1,1.8258561333727974,1.8258561333727972
2016-12-23,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-0.5739389055979542,-0.4793458789118724,1.0,-0.37978633131796685,-0.6220598933841783,1,18.0,1,1,1.3608876014742735,1.3608876014742732
2016-12-24,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-0.9515930919217637,-1.0038111140283903,0.0,0.4195001529647946,-0.8609613598431306,1,16.0,1,1,1.587174647843776,1.5871746478437758
2016-12-25,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-0.9058168269128171,-0.8669940961719074,0.0,0.6515510677565641,-0.7849472568789185,1,18.0,1,1,0.0031653232572586318,0.0031653232572583113
2016-12-26,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.7684880318859773,-0.6503671512324759,0.0,-0.35400289634110343,-0.8826796749757625,1,2.0,1,1,-0.12361208300296342,-0.12361208300296375
2016-12-27,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.5510507730934807,-0.4793458789118724,0.0,-1.3853402954156342,-0.6003415782515463,1,2.0,1,1,0.5998690370798121,0.5998690370798119
2016-12-28,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.214806615723207,-1.2090366408131148,0.0,0.8836019825483331,-1.262750189796823,1,6.0,1,1,1.704390629609512,1.704390629609512
2016-12-29,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.1919184832187335,-1.2432408952772356,1.0,0.1358823682192985,-1.1758769292662947,1,16.0,1,1,1.3038731813404865,1.3038731813404862
2016-12-30,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.2262506819754435,-1.2546423134319424,1.0,0.8578185475714699,-1.089003668735767,1,34.0,1,1,0.5726012709288705,0.5726012709288703
2016-12-31,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.1003659532008403,-1.0836210411113387,1.0,0.8578185475714699,-1.1758769292662947,1,4.0,1,1,-2.1601955003284856,-2.160195500328486
2017-01-01,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-0.9172608931650539,-0.924001186945442,1.0,0.8320351125946068,-0.9478346203736587,1,30.0,1,1,-3.1581249160863227,-3.1581249160863236
2017-01-02,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.9172608931650539,-0.8327898417077866,1.0,0.6773345027334273,-1.1215811414347148,1,7.0,1,1,-2.4927205966367216,-2.4927205966367225
2017-01-03,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.8257083631471606,-0.8669940961719074,1.0,0.7804682426408804,-0.7197923114810224,1,7.0,1,1,-2.224646583957984,-2.2246465839579845
2017-01-04,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-0.9515930919217637,-0.8783955143266142,0.0,0.5742007628259741,-1.0672853536031346,1,4.0,1,1,-1.7823421693797235,-1.782342169379724
2017-01-05,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.16903035071426,-1.1634309681942872,0.0,0.8320351125946068,-0.9695529355062907,1,18.0,1,1,-1.214676855873757,-1.2146768558737575
2017-01-06,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.3178032119933367,-1.44846642206196,0.0,-1.4884740353230874,-1.1758769292662947,1,4.0,1,1,-0.007812608569743836,-0.007812608569744157
2017-01-07,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.2834710132366267,-1.0038111140283903,0.0,0.6515510677565641,-1.4799333411231432,1,9.0,1,1,0.7432904044971024,0.7432904044971022
2017-01-08,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.214806615723207,-1.4028607494431322,0.0,-1.6173912102074037,-1.0998628263020829,1,6.0,1,1,-0.31909009489023316,-0.3190900948902335
2017-01-09,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.8600405619038706,-0.8897969324813211,1.0,0.3937167179879312,-0.8066655720115505,1,13.0,1,1,-1.1629743382369067,-1.162974338236907
2017-01-10,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-0.9401490256695271,-1.0038111140283903,0.0,0.8578185475714699,-0.9586937779399746,1,6.0,1,1,-1.0928572252773425,-1.092857225277343
2017-01-12,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.3521354107500467,-1.59668485807315,0.0,-0.5860538111328729,-1.1758769292662947,1,6.0,1,1,-0.7992860806133089,-0.7992860806133092
2017-01-13,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.3292472782455733,-1.4142621675978393,0.0,-0.35400289634110343,-1.262750189796823,1,6.0,1,1,0.6922961405265103,0.69229614052651
2017-01-14,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.7984539945872762,-1.9273259845596507,0.0,-1.1532893806238649,-1.6211023894852514,1,3.0,1,1,1.1204354817796065,1.1204354817796063
2017-01-15,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.901450590857406,-1.9615302390237714,0.0,0.3937167179879312,-1.7405531227147273,1,11.0,1,1,-0.771310060796109,-0.7713100607961094
2017-01-16,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-1.6725692658126732,-1.8133118030125814,0.0,0.4968504578953841,-1.5016516562557753,1,11.0,1,1,-1.2823150810014174,-1.282315081001418
2017-01-17,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-1.40935574201123,-1.4256635857525461,0.0,0.9351688525020599,-1.414778395725247,1,6.0,1,1,-0.7844127536218861,-0.7844127536218866
2017-01-18,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.3406913444978101,-1.1520295500395803,0.0,0.8062516776177436,-1.6536798621841993,1,3.0,1,1,-0.3870824468510226,-0.387082446851023
2017-01-19,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.0660337544441303,-1.0722196229566319,0.0,-0.972805335785822,-1.0129895657715546,1,4.0,1,1,-0.3962897445123795,-0.3962897445123799
2017-01-20,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.2949150794888633,-1.3002479860507703,0.0,-1.2048562505775915,-1.1215811414347148,1,4.0,1,1,0.7262923165069051,0.7262923165069048
2017-01-21,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.2720269469843901,-1.2888465678960632,0.0,0.9093854175251967,-1.110721983868399,1,2.0,1,1,1.5914241698413254,1.5914241698413252
2017-01-22,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.3292472782455733,-1.1634309681942872,0.0,-0.4571366362485566,-1.327905135194719,1,2.0,1,1,-0.4880085942928195,-0.4880085942928199
2017-01-23,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-1.6496811333081995,-1.7335018759296328,0.0,0.5484173278491109,-1.4690741835568273,1,7.0,1,1,-1.2971884079928402,-1.2971884079928406
2017-01-24,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-1.741233663326093,-1.6992976214655122,0.0,0.7546848076640168,-1.5885249167863034,1,4.0,1,1,-0.6735710548524741,-0.6735710548524745
2017-01-25,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.4665760732724131,-1.3344522405148909,0.0,0.9351688525020599,-1.4582150259905113,1,8.0,1,1,-0.3109451777282636,-0.3109451777282639
2017-01-27,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.0545896881918937,-0.912599768790735,0.0,-0.7407544209940525,-1.371341765459983,1,3.0,1,1,1.1469949942642899,1.1469949942642896
2017-01-28,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.008813423182947,-0.8669940961719074,0.0,0.8578185475714699,-1.110721983868399,1,18.0,1,1,1.8389588261985745,1.8389588261985743
2017-01-29,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-0.9973693569307104,-0.7073742420060105,0.0,0.03274862831184557,-1.382200923026299,1,30.0,1,1,-0.12467446350235074,-0.12467446350235108
2017-01-31,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-1.2949150794888633,-1.2888465678960632,0.0,0.9609522874789231,-1.2193135595315592,1,2.0,1,1,-0.647719796034049,-0.6477197960340494
2017-02-01,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.3521354107500467,-1.2660437315866493,0.0,0.16166580319616192,-1.3496234503273512,1,2.0,1,1,-0.48092605763023727,-0.48092605763023766
2017-02-02,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.3979116757589933,-1.4370650039072532,0.0,0.9867357224557863,-1.284468504929455,1,2.0,1,1,-0.49225811629036886,-0.49225811629036925
2017-02-04,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.111810019453077,-0.8441912598624937,0.0,1.0125191574326495,-1.284468504929455,1,9.0,1,1,1.6735815951272792,1.673581595127279
2017-02-05,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.23769474822768,-1.3914593312884254,0.0,-1.6173912102074037,-1.4582150259905113,1,16.0,1,1,-0.5843310929039379,-0.5843310929039384
2017-02-06,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-1.0545896881918937,-1.174832386348994,0.0,-0.25086915643365054,-1.0347078809041867,1,6.0,1,1,-1.2500895391866682,-1.2500895391866687
2017-02-08,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.3178032119933367,-1.2318394771225285,0.0,0.7289013726871536,-1.251891032230507,1,6.0,1,1,-0.3201524753896205,-0.3201524753896208
2017-02-09,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.4665760732724131,-1.8133118030125814,0.0,-1.6173912102074037,-1.1541586141336628,1,5.0,1,1,-0.616202507885558,-0.6162025078855584
2017-02-10,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.51235233828136,-1.471269258371374,0.0,0.5742007628259741,-1.306186820062087,1,2.0,1,1,0.9685150703672175,0.9685150703672173
2017-02-11,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.706901464569383,-1.6764947851560983,1.0,0.3421498480342046,-1.4799333411231432,1,6.0,1,1,1.5368886375394422,1.536888637539442
2017-02-12,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.51235233828136,-1.44846642206196,0.0,1.0898694623632394,-1.3930600805926152,1,8.0,1,1,-0.2748242407490942,-0.2748242407490945
2017-02-13,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-1.3750235432545201,-1.2204380589678216,0.0,1.0640860273863764,-1.5342291289547232,1,5.0,1,1,-1.1087929327681525,-1.108792932768153
2017-02-14,air_bebd55ed63ab2422,0,0,0,0,0,1,0,-1.3979116757589933,-1.323050822360184,0.0,1.1414363323169658,-1.3930600805926152,1,2.0,1,1,-0.5096103311136954,-0.5096103311136957
2017-02-15,air_bebd55ed63ab2422,0,0,0,0,0,0,1,-1.2491388144799167,-1.1520295500395803,0.0,1.1156528973401025,-1.3604826078936672,1,6.0,1,1,-0.002146579239678046,-0.0021465792396783675
2017-02-16,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-1.0660337544441303,-0.8441912598624937,0.0,0.9867357224557863,-1.4039192381589312,1,8.0,1,1,0.012018494085486428,0.012018494085486109
2017-02-17,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-0.6883795681203208,-0.8441912598624937,0.0,-1.5916077752305404,-0.8392430447104986,1,2.0,1,1,1.0960007302936978,1.0960007302936976
2017-02-18,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-0.8257083631471606,-0.8669940961719074,0.0,0.6257676327797005,-0.8501022022768145,1,15.0,1,1,1.7539683862475877,1.7539683862475874
2017-02-19,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.214806615723207,-1.1520295500395803,0.0,1.1672197672938294,-1.165017771699979,1,17.0,1,1,-0.12113319517105962,-0.12113319517105996
2017-02-20,air_bebd55ed63ab2422,0,1,0,0,0,0,0,-0.7455998993815041,-0.5021487152212861,0.0,-1.2306396855544546,-0.9043979901083945,1,5.0,1,1,-1.2766490516713516,-1.276649051671352
2017-02-23,air_bebd55ed63ab2422,0,0,0,0,1,0,0,-0.5624948393457174,-0.6047614786136483,0.0,-1.179072815600728,-0.7197923114810224,1,6.0,1,1,-0.08819939969005222,-0.08819939969005255
2017-02-24,air_bebd55ed63ab2422,1,0,0,0,0,0,0,-1.146142218209787,-1.1634309681942872,0.0,1.0640860273863764,-1.002130408205239,1,13.0,1,1,1.229152419550244,1.2291524195502437
2017-02-25,air_bebd55ed63ab2422,0,0,1,0,0,0,0,-1.1575862844620235,-1.0722196229566319,0.0,1.1672197672938294,-1.110721983868399,1,10.0,1,1,2.0602880969042694,2.0602880969042694
2017-02-26,air_bebd55ed63ab2422,0,0,0,1,0,0,0,-1.0660337544441303,-0.9924096958736834,0.0,0.4968504578953841,-1.262750189796823,1,5.0,1,1,0.08461449487695435,0.08461449487695405
