visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-11-12,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.32516652331771545,-0.2307986504710302,0.0,0.32909071276023744,-0.3133094407647566,1,43.0,1,1,1.824791541376701,1.824791541376701
2016-11-13,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.32516652331771545,-0.25391803583499467,0.0,0.6764515553059148,-0.4125617997073826,1,15.0,1,1,-0.4074754061876443,-0.4074754061876442
2016-11-14,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.31361513931037593,-0.47355219679265803,0.0,-1.3542733703457377,-0.14788884252704657,1,27.0,1,1,-1.4551713054961142,-1.455171305496114
2016-11-15,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.1287929951929436,-0.17300018706111886,0.0,-0.9267523333664424,-0.015552363936878663,1,29.0,1,1,-0.9425680564636207,-0.9425680564636206
2016-11-16,air_09661c0f3259cc04,0,0,0,0,0,0,1,-0.45223174739845,-0.693186357750321,0.0,-1.193952981478502,-0.23611316158715864,1,53.0,1,1,-0.3473744201059223,-0.34737442010592223
2016-11-17,air_09661c0f3259cc04,0,0,0,0,1,0,0,-0.44068036339111055,-0.28859711388094156,0.0,0.8100518793619446,-0.5559263181800645,1,22.0,1,1,-0.29657939315943466,-0.2965793931594346
2016-11-18,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.590848355486524,-0.5891491236124807,0.0,1.0505324626627983,-0.7434029961828026,1,50.0,1,1,1.0256423006384492,1.0256423006384492
2016-11-19,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.7641191155966167,-1.0168577528458247,0.0,-1.3542733703457377,-0.5448982782975506,1,48.0,1,1,1.5432862775358613,1.5432862775358613
2016-11-20,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.32516652331771545,-0.04584356755931414,0.0,0.4894111016274733,-0.43461787947241054,1,17.0,1,1,-0.15078603337409613,-0.15078603337409607
2016-11-21,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.44068036339111055,-0.7047460504323034,0.0,-1.3542733703457377,-0.29125336099972865,1,14.0,1,1,-1.3497037686301245,-1.3497037686301245
2016-11-22,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.27896098728835733,-0.17300018706111886,0.0,0.43597097200506135,-0.2802253211172145,1,15.0,1,1,0.6778320779590645,0.6778320779590645
2016-11-23,air_09661c0f3259cc04,0,0,0,0,0,0,1,-0.5792969714791846,-0.7047460504323034,1.0,-1.3275533055345319,-0.4787300390024666,1,22.0,1,1,-0.2151522507261339,-0.21515225072613384
2016-11-24,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.5727159961103827,-1.4098873040332218,0.0,-1.3542733703457377,-1.3168610700735306,1,16.0,1,1,-1.165135579114643,-1.1651355791146427
2016-11-25,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.2492772439048765,-1.1555740650296118,0.0,1.1306926570964164,-1.3830293093686143,1,47.0,1,1,0.887216158501838,0.887216158501838
2016-11-26,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.9373898757067094,-0.8897011333440197,0.0,0.3825308423826494,-1.0632161527757085,1,45.0,1,1,1.8701580921609686,1.8701580921609686
2016-11-27,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.6717080435379008,-0.8087832845701437,0.0,-1.220673046289708,-0.4677019991199526,1,8.0,1,1,-0.5269018817564854,-0.5269018817564853
2016-11-28,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.6139511235012032,-0.7856638992061792,0.0,-0.47251123157594116,-0.3794776800598405,1,19.0,1,1,-1.30239847635935,-1.3023984763593497
2016-11-29,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.6832594275452403,-0.7509848211602324,0.0,0.16877032389300184,-0.5890104378276065,1,33.0,1,1,-0.6346959084062835,-0.6346959084062835
2016-11-30,air_09661c0f3259cc04,0,0,0,0,0,0,1,-0.8796329556700119,-1.039977138209789,0.0,-0.044990194596645765,-0.8867675146554846,1,33.0,1,1,-0.3873124947279698,-0.38731249472796975
2016-12-01,air_09661c0f3259cc04,0,0,0,0,1,0,0,-0.7410163475819378,-0.4966715821566225,0.0,-0.5259513611983531,-0.7654590759478305,1,38.0,1,1,-0.4958820179723708,-0.49588201797237075
2016-12-02,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.5677455874718451,-0.6122685089764451,0.0,0.9169321386067685,-0.45667395923743864,1,51.0,1,1,1.1601909598020463,1.1601909598020463
2016-12-03,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.6486052755232217,-0.566029738248516,0.0,0.43597097200506135,-0.7875151557128586,1,42.0,1,1,2.335068300625386,2.335068300625386
2016-12-04,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.5561942034645057,-0.5544700455665338,0.0,0.5695712960610911,-0.6110665175926345,1,12.0,1,1,-0.31945654270021917,-0.3194565427002191
2016-12-05,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.4291289793837711,-0.28859711388094156,0.0,0.6764515553059148,-0.5228421985325226,1,47.0,1,1,-1.234154776034298,-1.2341547760342977
2016-12-06,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.6486052755232217,-0.4273134260647287,0.0,0.9169321386067685,-0.6441506372401765,1,19.0,1,1,-0.7351227174073545,-0.7351227174073545
2016-12-07,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.0298009477654255,-1.1093352943016828,0.0,-0.9534723981776483,-0.8757394747729705,1,26.0,1,1,-0.1756019244013878,-0.17560192440138775
2016-12-08,air_09661c0f3259cc04,0,0,0,0,1,0,0,-0.902735723684691,-0.7972235918881614,0.0,0.9436522034179744,-1.0852722325407365,1,21.0,1,1,-0.0030539321022504604,-0.003053932102250408
2016-12-09,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.6139511235012032,-0.3926343480187822,0.0,1.0238123978515925,-0.9970479134806246,1,49.0,1,1,1.807730616295438,1.807730616295438
2016-12-10,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.9142871076920305,-0.9937383674818602,0.0,0.9703722682291802,-0.7985431955953726,1,41.0,1,1,2.5642275443305325,2.5642275443305325
2016-12-11,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.110660635816802,-1.1440143723476295,0.0,0.9970923330403866,-1.0301320331281665,1,27.0,1,1,0.19779968589989144,0.19779968589989147
2016-12-12,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.0875578678021232,-1.1902531430755585,0.0,0.649731490494709,-1.1293843920707927,1,18.0,1,1,-1.0305869199510458,-1.0305869199510458
2016-12-13,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.8103246516259749,-0.6353878943404097,0.0,-0.6862717500655888,-1.0411600730106805,1,44.0,1,1,-0.42802606594462017,-0.4280260659446201
2016-12-14,air_09661c0f3259cc04,0,0,0,0,0,0,1,-0.9604926437213887,-1.0977756016197004,0.0,-1.2741131759121198,-0.8316273152429146,1,43.0,1,1,0.24937020944098193,0.24937020944098195
2016-12-15,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.1799689398608393,-1.2364919138034878,0.0,0.4894111016274733,-1.0742441926582227,1,35.0,1,1,0.3536745014150672,0.35367450141506723
2016-12-16,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.3416883159635924,-1.2711709918494345,0.0,0.9436522034179744,-1.2506928307784466,1,54.0,1,1,1.985319336459494,1.985319336459494
2016-12-17,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.1222120198241419,-0.8897011333440197,0.0,1.0505324626627983,-1.4161134290161566,1,47.0,1,1,3.024097024930031,3.0240970249300307
2016-12-18,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.9489412597140491,-0.6816266650683387,0.0,0.6764515553059148,-1.0632161527757085,1,31.0,1,1,0.30132848127937384,0.3013284812793739
2016-12-19,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.7410163475819378,-0.5891491236124807,0.0,0.8634920089843569,-0.8977955545379984,1,39.0,1,1,-0.471841623539682,-0.47184162353968195
2016-12-20,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.7872218836112959,-0.7278654357962678,0.0,-0.4190711019535292,-0.7654590759478305,1,51.0,1,1,0.2734106038736707,0.2734106038736708
2016-12-21,air_09661c0f3259cc04,0,0,0,0,0,0,1,-0.6832594275452403,-0.43887311874671114,0.0,0.7298916849283268,-0.8426553551254286,1,55.0,1,1,0.8662777504475606,0.8662777504475606
2016-12-22,air_09661c0f3259cc04,0,0,0,0,1,0,0,-0.2096526832443203,-0.06896295292327859,0.0,-0.6862717500655888,-0.6882627967702326,1,41.0,1,1,2.0016047649461544,2.0016047649461544
2016-12-23,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.27896098728835733,-0.13832110901517197,1.0,-0.20531058346388165,-0.4787300390024666,1,19.0,1,1,1.4924912505893737,1.4924912505893737
2016-12-24,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.902735723684691,-1.0284174455278068,0.0,0.9169321386067685,-0.8205992753604006,1,32.0,1,1,1.7402624125649888,1.7402624125649888
2016-12-25,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.1337634038314812,-1.1902531430755585,0.0,-0.09843032421905772,-0.9198516343030265,1,19.0,1,1,0.005864278735682481,0.005864278735682533
2016-12-26,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.0991092518094627,-1.1324546796656472,0.0,-1.0069125278000604,-0.9970479134806246,1,29.0,1,1,-0.13294961169823025,-0.1329496116982302
2016-12-27,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.6139511235012032,-0.2307986504710302,0.0,-1.3008332407233256,-0.8095712354778866,1,49.0,1,1,0.6592201596885958,0.6592201596885958
2016-12-28,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.2030717078755182,-1.3174097625773635,0.0,1.0505324626627983,-1.1955526313658766,1,54.0,1,1,1.868607098971763,1.868607098971763
2016-12-29,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.39944523600029,-1.4792454601251153,1.0,0.035169999836972055,-1.3389171498385586,1,31.0,1,1,1.4300637747238432,1.4300637747238432
2017-01-06,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.376342467985611,-1.3867679186692572,0.0,0.9970923330403866,-1.2506928307784466,1,30.0,1,1,-0.006155918480661918,-0.006155918480661866
2017-01-07,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.4225480040149692,-1.3983276113512395,0.0,0.9703722682291802,-1.4050853891336426,1,18.0,1,1,0.8162582200956758,0.8162582200956758
2017-01-08,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.445650772029648,-1.7104393137647607,0.0,-1.3542733703457377,-1.2396647908959326,1,10.0,1,1,-0.34698667180862086,-0.3469866718086208
2017-01-09,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.0644550997874442,-1.120894986983665,1.0,-0.7664319444992066,-0.9970479134806246,1,16.0,1,1,-1.270990864277934,-1.2709908642779337
2017-01-10,air_09661c0f3259cc04,0,0,0,0,0,1,0,-0.9604926437213887,-0.9359399040719488,0.0,1.0238123978515925,-1.0301320331281665,1,35.0,1,1,-1.1942167014122502,-1.1942167014122502
2017-01-11,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.0991092518094627,-1.1324546796656472,0.0,1.0505324626627983,-0.9860198735981105,1,20.0,1,1,-0.85842667594921,-0.8584266759492098
2017-01-12,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.2030717078755182,-1.0052980601638424,0.0,0.8367719441731505,-1.3389171498385586,1,19.0,1,1,-0.8727733629493629,-0.8727733629493629
2017-01-13,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.1799689398608393,-0.9359399040719488,0.0,0.43597097200506135,-1.2617208706609604,1,50.0,1,1,0.7604224652842696,0.7604224652842696
2017-01-14,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.6189215321397408,-1.675760235718814,0.0,-0.499231296387147,-1.5594779474888385,1,30.0,1,1,1.229210156721701,1.229210156721701
2017-01-15,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.8152950602645126,-1.8607153186305303,0.0,0.8100518793619446,-1.6697583463139785,1,9.0,1,1,-0.8421412474625498,-0.8421412474625497
2017-01-16,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.5265104600810246,-1.4792454601251153,0.0,1.1306926570964164,-1.6366742266664365,1,20.0,1,1,-1.4016620404685165,-1.4016620404685165
2017-01-17,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.2723800119195554,-1.1440143723476295,0.0,1.0772525274740041,-1.3389171498385586,1,43.0,1,1,-0.8564879344627028,-0.8564879344627027
2017-01-18,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.2261744758901973,-1.2133725284395231,0.0,1.0772525274740041,-1.2948049903085026,1,34.0,1,1,-0.42143434489049586,-0.42143434489049575
2017-01-19,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.1568661718461601,-1.1440143723476295,0.0,0.14205025908179572,-1.1514404718358204,1,21.0,1,1,-0.43151580062033307,-0.431515800620333
2017-01-20,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.5496132280957038,-1.9647525527683707,0.0,-1.3542733703457377,-1.1734965516008484,1,46.0,1,1,0.7976463018252071,0.7976463018252071
2017-01-21,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.2146230918828578,-1.1324546796656472,0.0,1.1574127219076222,-1.2837769504259886,1,33.0,1,1,1.7449153921326062,1.744915392132606
2017-01-22,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.2030717078755182,-0.9128205187079841,0.0,1.1306926570964164,-1.3168610700735306,1,9.0,1,1,-0.531942609621404,-0.5319426096214039
2017-01-23,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.4340993880223085,-1.4908051528070976,0.0,0.4894111016274733,-1.3940573492511286,1,19.0,1,1,-1.4179474689551768,-1.4179474689551765
2017-01-24,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.6073701481324012,-1.5139245381710622,0.0,1.1574127219076222,-1.6256461867839225,1,26.0,1,1,-0.7351227174073545,-0.7351227174073545
2017-01-25,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.445650772029648,-1.3058500698953812,0.0,1.2108528515300339,-1.5484499076063245,1,46.0,1,1,-0.33806846097068793,-0.3380684609706878
2017-01-26,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.3647910839782715,-1.167133757711594,0.0,1.184132786718828,-1.5705059873713525,1,41.0,1,1,-0.19847907394217232,-0.19847907394217223
2017-01-27,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.8796329556700119,-0.5544700455665338,0.0,0.035169999836972055,-1.2617208706609604,1,62.0,1,1,1.2582912790193086,1.2582912790193086
2017-01-28,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.9258384916993699,-0.8319026699341083,0.0,1.0772525274740041,-0.9088235944205126,1,32.0,1,1,2.0159514519463073,2.0159514519463073
2017-01-29,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.9720440277287281,-1.0168577528458247,0.0,-0.579391490820765,-0.8867675146554846,1,19.0,1,1,-0.13411285659013455,-0.1341128565901345
2017-01-30,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.6023997394938637,-0.1498808016971544,0.0,0.7566117497395329,-0.6772347568877185,1,35.0,1,1,-1.3229491361163257,-1.3229491361163257
2017-01-31,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.2146230918828578,-1.2480516064854699,0.0,1.1306926570964164,-1.1073283123057647,1,11.0,1,1,-0.7068170917043499,-0.7068170917043499
2017-02-01,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.2030717078755182,-1.1786934503935764,0.0,0.5695712960610911,-1.1734965516008484,1,27.0,1,1,-0.5241876436753754,-0.5241876436753753
2017-02-02,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.376342467985611,-1.2827306845314168,0.0,1.2108528515300339,-1.3168610700735306,1,43.0,1,1,-0.5365955891890212,-0.5365955891890212
2017-02-03,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.041352331772765,-0.8203429772521261,0.0,1.2108528515300339,-1.3058330301910166,1,44.0,1,1,0.7693406761222026,0.7693406761222026
2017-02-04,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.9489412597140491,-0.8550220552980727,0.0,1.2108528515300339,-0.9308796741855405,1,43.0,1,1,1.8348729971065383,1.8348729971065383
2017-02-05,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.0644550997874442,-1.2596112991674522,0.0,-0.6862717500655888,-1.0411600730106805,1,17.0,1,1,-0.6374101464873936,-0.6374101464873935
2017-02-06,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.8911843396773516,-0.5891491236124807,0.0,0.2756505831378255,-1.0521881128931947,1,39.0,1,1,-1.3663769454140862,-1.3663769454140862
2017-02-07,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.2492772439048765,-1.2480516064854699,0.0,1.184132786718828,-1.1734965516008484,1,25.0,1,1,-0.8293455536516026,-0.8293455536516025
2017-02-08,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.1684175558534997,-1.1324546796656472,0.0,1.184132786718828,-1.2065806712483904,1,39.0,1,1,-0.34814991670052514,-0.3481499167005251
2017-02-09,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.6189215321397408,-1.7797974698566543,0.0,-1.3542733703457377,-1.3058330301910166,1,41.0,1,1,-0.6723074932445225,-0.6723074932445224
2017-02-10,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.39944523600029,-1.3289694552593458,0.0,-0.2854707778974995,-1.2506928307784466,1,42.0,1,1,1.0628661371793868,1.0628661371793868
2017-02-11,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.4225480040149692,-1.2364919138034878,1.0,0.5962913608722971,-1.5925620671363805,1,35.0,1,1,1.6852021543481854,1.6852021543481854
2017-02-12,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.3185855479489135,-1.1093352943016828,0.0,1.184132786718828,-1.4602255885462125,1,26.0,1,1,-0.29851813464594185,-0.29851813464594174
2017-02-13,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.1684175558534997,-1.039977138209789,0.0,0.7833318145507387,-1.3058330301910166,1,13.0,1,1,-1.2116653747908148,-1.2116653747908146
2017-02-14,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.1915203238681789,-1.039977138209789,0.0,1.0238123978515925,-1.1845245914833626,1,29.0,1,1,-0.5555952557567914,-0.5555952557567914
2017-02-15,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.1453147878388208,-0.9243802113899664,0.0,1.291013045963652,-1.2837769504259886,1,32.0,1,1,4.8054276160997435e-05,4.8054276161049694e-05
2017-02-16,air_09661c0f3259cc04,0,0,0,0,1,0,0,-1.0529037157801047,-0.8203429772521261,0.0,1.291013045963652,-1.2727489105434744,1,50.0,1,1,0.015557986168218288,0.015557986168218338
2017-02-17,air_09661c0f3259cc04,1,0,0,0,0,0,0,-0.3713720593470735,-0.022724182195349267,0.0,0.8367719441731505,-0.8867675146554846,1,58.0,1,1,1.2024555242079022,1.2024555242079022
2017-02-18,air_09661c0f3259cc04,0,0,1,0,0,0,0,-0.9604926437213887,-1.167133757711594,0.0,-0.579391490820765,-0.7103188765352605,1,44.0,1,1,1.9228918605939636,1.9228918605939633
2017-02-19,air_09661c0f3259cc04,0,0,0,1,0,0,0,-1.1799689398608393,-1.074656216255736,0.0,1.2108528515300339,-1.2396647908959326,1,32.0,1,1,-0.13023537361712023,-0.13023537361712018
2017-02-20,air_09661c0f3259cc04,0,1,0,0,0,0,0,-0.7525677315892773,-0.12676141633318994,0.0,0.14205025908179572,-1.2176087111309044,1,40.0,1,1,-1.3954580677116937,-1.3954580677116935
2017-02-21,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.1915203238681789,-1.2596112991674522,0.0,1.23757291634124,-1.0191039932456525,1,38.0,1,1,-0.5059634737022081,-0.505963473702208
2017-02-22,air_09661c0f3259cc04,0,0,0,0,0,0,1,-1.0875578678021232,-1.1786934503935764,0.0,-0.20531058346388165,-1.2948049903085026,1,45.0,1,1,-0.02011485718351348,-0.020114857183513427
2017-02-23,air_09661c0f3259cc04,0,0,0,0,1,0,0,-0.4637831314057895,-0.519790967520587,0.0,-0.9534723981776483,-0.4897580788849805,1,29.0,1,1,-0.09417478196808704,-0.09417478196808698
2017-02-24,air_09661c0f3259cc04,1,0,0,0,0,0,0,-1.041352331772765,-1.0977756016197004,0.0,-0.4190711019535292,-0.8426553551254286,1,53.0,1,1,1.348248883993241,1.348248883993241
2017-02-25,air_09661c0f3259cc04,0,0,1,0,0,0,0,-1.0298009477654255,-0.9359399040719488,0.0,0.8100518793619446,-1.0301320331281665,1,53.0,1,1,2.258294137759702,2.258294137759702
2017-02-26,air_09661c0f3259cc04,0,0,0,1,0,0,0,-0.902735723684691,-0.7625445138422148,0.0,0.8902120737955627,-1.0521881128931947,1,8.0,1,1,0.0950463871150119,0.09504638711501194
2017-02-27,air_09661c0f3259cc04,0,1,0,0,0,0,0,-1.1799689398608393,-1.2827306845314168,0.0,-0.8198720741216186,-0.9419077140680546,1,23.0,1,1,-1.0480355933296104,-1.0480355933296102
2017-02-28,air_09661c0f3259cc04,0,0,0,0,0,1,0,-1.2608286279122158,-1.2364919138034878,0.0,0.9970923330403866,-1.0632161527757085,1,31.0,1,1,-0.3873124947279698,-0.38731249472796975
