visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2016-05-10,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.4037226552331463,0.3641708492404364,0.0,-1.2846122165173561,0.5620295894324748,1,9.0,1,1,-1.3196200878547952,-1.3196200878547952
2016-05-11,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.7797270386144648,0.9238357616270193,0.0,-0.8879533320703566,0.5500291629476464,1,21.0,1,1,-1.1259976195389076,-1.1259976195389076
2016-05-12,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.8173274769525967,1.0357687441043357,0.0,1.9382412196145145,0.7300355602200707,1,9.0,1,1,-1.0033188333969627,-1.003318833396963
2016-05-13,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.7546600797223769,0.8492137733088081,0.0,1.4424176140557652,0.6100312953717878,1,25.0,1,1,-0.6396364193644751,-0.6396364193644752
2016-05-14,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.5791913674777619,0.6377848064072101,0.0,0.8970116479411411,0.35802233919039395,1,26.0,1,1,-0.47597933304985574,-0.47597933304985585
2016-05-15,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.30345481966479504,0.500977827823823,0.0,1.7894941379468898,0.13001423597865655,1,1.0,1,1,-1.1024350969396197,-1.1024350969396197
2016-05-16,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.47892353190941017,0.45122983561168256,0.0,-0.8631621517924192,0.33402148622073724,1,9.0,1,1,-1.4228341814147196,-1.4228341814147196
2016-05-17,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.3911891757871026,0.10299389012669755,0.0,-1.3094033967952936,0.4180244716145354,1,4.0,1,1,-1.2473958338004563,-1.2473958338004563
2016-05-18,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.6042583263698497,0.9860207518921952,0.0,2.0126147604483267,0.2020167948876262,1,19.0,1,1,-1.0407115323045284,-1.0407115323045284
2016-05-19,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.5165239702475422,0.6750958005663158,0.0,1.5663735154454526,0.40602404512970713,1,22.0,1,1,-1.032003643517835,-1.032003643517835
2016-05-20,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.253320901880619,0.14030488428580315,0.0,-0.8879533320703566,0.35802233919039395,1,18.0,1,1,-0.6391241906123167,-0.6391241906123168
2016-05-21,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.4914570113554543,0.8243397772027378,0.0,1.69032941683514,0.1660155154331415,1,14.0,1,1,-0.35893506318165375,-0.35893506318165386
2016-05-22,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.9050618330749043,1.1974497187937931,0.0,1.9382412196145145,0.6580330013111008,1,14.0,1,1,-1.106532926956887,-1.106532926956887
2016-05-23,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.0429301069813879,1.3964416876423555,0.0,1.7894941379468898,0.44202532458419186,1,15.0,1,1,-1.312192770948498,-1.312192770948498
2016-05-24,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.0303966275353438,1.1974497187937931,0.0,0.8474292873852659,0.7900376926442121,1,15.0,1,1,-1.1989902167214843,-1.1989902167214843
2016-05-25,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.8799948741828164,0.6004738122481046,0.0,-1.3094033967952936,1.0900483547649191,1,3.0,1,1,-0.990513114593002,-0.990513114593002
2016-05-26,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.9802627097511681,0.9362727596800542,0.0,-0.41692090678954474,1.0660475017952626,1,22.0,1,1,-0.953888758813674,-0.9538887588136741
2016-05-27,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.5290574496935858,0.3392968531343657,0.0,-1.2350298559614812,0.4540257510690201,1,17.0,1,1,-0.6557716250574658,-0.6557716250574659
2016-05-28,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.5165239702475422,0.550725820035964,0.0,-1.2598210362394187,0.44202532458419186,1,13.0,1,1,-0.45753909797215214,-0.45753909797215225
2016-05-29,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.8173274769525967,1.0233317460513003,0.0,1.268879352110203,0.5620295894324748,1,12.0,1,1,-0.9700239645066646,-0.9700239645066647
2016-05-30,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.2783878607727068,0.20248987455097903,0.0,-1.3094033967952936,0.47802660403867675,1,8.0,1,1,-1.2988748233923788,-1.2988748233923788
2016-05-31,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.6543922441540253,0.6502218044602451,0.0,-0.1690091040101702,0.5860304424021313,1,14.0,1,1,-1.0676035417928462,-1.0676035417928462
2016-06-01,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.7922605180605089,0.8367767752557728,0.0,0.10369387904714208,0.7900376926442121,1,9.0,1,1,-1.0891171493835003,-1.0891171493835003
2016-06-02,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.6919926824921572,0.7870287830436322,0.0,1.9134500393365772,0.5860304424021313,1,13.0,1,1,-1.0273935847484092,-1.0273935847484092
2016-06-03,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.5290574496935858,0.5631628180889989,0.0,1.8390764985027646,0.33402148622073724,1,17.0,1,1,-0.7144218171796064,-0.7144218171796065
2016-06-04,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.8173274769525967,0.9362727596800542,0.0,0.6738910254397038,0.5860304424021313,1,18.0,1,1,-0.537702897684947,-0.5377028976849471
2016-06-05,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.5165239702475422,0.46366683366471745,0.0,-0.6152503490130445,0.5980308688869593,1,7.0,1,1,-1.1359860802059971,-1.1359860802059971
2016-06-06,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.6042583263698497,0.5258518239298934,0.0,-1.1854474954056062,0.5860304424021313,1,12.0,1,1,-1.3270474047610925,-1.3270474047610925
2016-06-07,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.554124408585674,0.15274188233883806,0.0,-1.3094033967952936,0.838039398583525,1,5.0,1,1,-1.179781638515543,-1.179781638515543
2016-06-08,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.8423944358446845,0.9487097577330895,0.0,0.10369387904714208,0.6100312953717878,1,16.0,1,1,-1.0125389509358147,-1.0125389509358147
2016-06-09,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.7546600797223769,0.500977827823823,0.0,-1.3094033967952936,0.9820445164014647,1,11.0,1,1,-1.063761826151658,-1.063761826151658
2016-06-10,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.0429301069813879,1.1352647285286173,0.0,1.219296991554328,0.9580436634318078,1,21.0,1,1,-0.618122811773821,-0.6181228117738211
2016-06-11,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.0429301069813879,1.172575722687723,0.0,1.3432528929440153,0.7780372661593836,1,28.0,1,1,-0.45497795421136,-0.4549779542113601
2016-06-12,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.0930640247655634,1.0730797382634414,0.0,0.2772321409927044,1.0780479282800906,1,19.0,1,1,-1.093471093776847,-1.093471093776847
2016-06-13,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.5791913674777619,0.3766078472934713,0.0,-1.3094033967952936,0.826038972098697,1,13.0,1,1,-1.3892831981483422,-1.3892831981483422
2016-06-14,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.8799948741828164,0.8119027791497024,0.0,-0.020262022342545247,0.838039398583525,1,13.0,1,1,-1.1042278975721742,-1.1042278975721742
2016-06-15,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.7045261619382014,0.3144228570282954,0.0,-1.3094033967952936,0.9820445164014647,1,13.0,1,1,-1.0432726760653206,-1.0432726760653206
2016-06-16,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.8674613947367728,0.5880368141950693,0.0,-1.3094033967952936,0.9940449428862927,1,18.0,1,1,-1.1154969301196598,-1.1154969301196598
2016-06-17,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.1306644631036955,1.1850127207407577,0.0,0.7234733859955785,0.9580436634318078,1,9.0,1,1,-0.5456424433434027,-0.5456424433434027
2016-06-18,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.4440014492547941,1.6576186467560945,0.0,1.9878235801703898,1.162050913673889,1,22.0,1,1,-0.4524168104505678,-0.4524168104505679
2016-06-19,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.1431979425497396,1.1974497187937931,0.0,-0.2681738251219199,1.1980521931283734,1,11.0,1,1,-1.0868121199987875,-1.0868121199987875
2016-06-20,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.1431979425497396,1.1352647285286173,0.0,0.15327623960301706,1.0780479282800906,1,11.0,1,1,-1.358037244266678,-1.358037244266678
2016-06-21,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.9426622714130362,0.7497177888845266,0.0,-0.6896238898468569,1.174051340158717,1,8.0,1,1,-1.1393155670950268,-1.1393155670950268
2016-06-22,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.9426622714130362,0.5258518239298934,0.0,-1.3094033967952936,1.162050913673889,1,15.0,1,1,-1.0757992018273812,-1.0757992018273812
2016-06-23,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.9802627097511681,0.8989617655209486,0.0,-0.4912944476233572,1.1980521931283734,1,7.0,1,1,-1.0714452574340345,-1.0714452574340345
2016-06-24,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.9426622714130362,0.699969796672386,0.0,-1.3094033967952936,1.138050060704232,1,15.0,1,1,-0.5679243940622946,-0.5679243940622946
2016-06-25,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.2810662164562228,1.1228277304755818,0.0,-1.3094033967952936,1.258054325552515,1,38.0,1,1,-0.40196227836296217,-0.4019622783629623
2016-06-26,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.2935996959022669,1.2845087051650392,0.0,1.1201322704425785,1.210052619613202,1,9.0,1,1,-0.9777073957890411,-0.9777073957890412
2016-06-27,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.1557314219957833,1.147701726581652,0.0,1.268879352110203,1.138050060704232,1,14.0,1,1,-1.3022043102814087,-1.3022043102814087
2016-06-28,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.4914570113554543,0.3890448453465067,0.0,-1.3094033967952936,0.6820338542807577,1,14.0,1,1,-1.1531457434033046,-1.1531457434033046
2016-06-29,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.7922605180605089,0.5631628180889989,0.0,-1.3094033967952936,0.9220423839773233,1,13.0,1,1,-0.9723289938913776,-0.9723289938913776
2016-06-30,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.9802627097511681,0.9238357616270193,0.0,-1.1606563151276688,1.0420466488256062,1,10.0,1,1,-0.9472297850356144,-0.9472297850356144
2016-07-01,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.306133175348311,1.3591306934832506,0.0,-0.21859146456604495,1.2700547520373433,1,21.0,1,1,1.67666199789596,1.6766619978959596
2016-07-02,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.4816018875929262,1.5083746701196725,0.0,0.40118804238239175,1.4380607228249391,1,8.0,1,1,1.7837178070970725,1.7837178070970723
2016-07-03,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.757338435405893,1.9561066000289384,0.0,0.5747263043279538,1.582065840642879,1,10.0,1,1,0.447056878339641,0.4470568783396408
2016-07-04,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.5818697231612777,1.7571146311803756,0.0,0.4507704029382665,1.462061575794596,1,5.0,1,1,-0.07234307634901034,-0.0723430763490105
2016-07-05,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.8173274769525967,0.7372807908314917,0.0,-1.3094033967952936,1.054047075310434,1,5.0,1,1,0.3766254249178564,0.3766254249178562
2016-07-06,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.9927961891972122,0.8989617655209486,0.0,-0.29296500539985754,1.0900483547649191,1,19.0,1,1,0.6860115912215501,0.6860115912215499
2016-07-07,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.5317358053771017,2.1177875747183963,0.0,1.8638676787807025,1.258054325552515,1,2.0,1,1,0.6409354610316079,0.6409354610316077
2016-07-08,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.268532737010179,1.259634709058969,0.0,-0.7887886109586068,1.2820551785221719,1,22.0,1,1,1.5378480060610247,1.5378480060610242
2016-07-09,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.9050618330749043,0.6502218044602451,0.0,-1.3094033967952936,1.0660475017952626,1,25.0,1,1,1.7424833925483187,1.7424833925483183
2016-07-10,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.306133175348311,1.4461896798544966,0.0,1.5911646957233898,1.054047075310434,1,4.0,1,1,0.5551371450450704,0.5551371450450702
2016-07-11,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.6069366820533657,1.7198036370212704,0.0,1.7894941379468898,1.3060560314918284,1,11.0,1,1,-0.10640628836754615,-0.1064062883675463
2016-07-12,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.4941353670389703,1.5083746701196725,0.0,0.2524409607147668,1.582065840642879,1,8.0,1,1,0.38686999996102506,0.3868699999610249
2016-07-13,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.2434657781180913,0.9860207518921952,0.0,-1.3094033967952936,1.4500611493097675,1,18.0,1,1,0.4363000745443139,0.4363000745443137
2016-07-14,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.3437336136864424,1.645181648703059,0.0,-0.3425473659557324,1.1860517666435455,1,10.0,1,1,0.5838219551659427,0.5838219551659425
2016-07-15,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.8799948741828164,0.5382888219829287,0.0,-1.3094033967952936,1.1500504871890604,1,13.0,1,1,1.392887269200188,1.3928872692001877
2016-07-16,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.1181309836576518,0.9984577499452301,0.0,-0.9127445123482941,1.0420466488256062,1,17.0,1,1,1.7022734355038818,1.7022734355038813
2016-07-17,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.3437336136864424,1.1352647285286173,0.0,-1.2846122165173561,1.462061575794596,1,18.0,1,1,1.0696709265882167,1.0696709265882163
2016-07-18,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.694671038175673,1.7198036370212704,1.0,0.5499351240500164,1.6300675465821919,1,8.0,1,1,0.026773187193646495,0.02677318719364634
2016-07-19,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.519202325931058,1.570559660384848,0.0,0.22764978043682943,1.474062002279424,1,18.0,1,1,0.14663471519871987,0.1466347151987197
2016-07-20,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.3938675314706186,1.2720717071120038,0.0,-0.1690091040101702,1.426060296340111,1,14.0,1,1,0.47548557408443404,0.4754855740844338
2016-07-21,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.8298609563986409,0.5755998161420343,0.0,-1.3094033967952936,1.138050060704232,1,2.0,1,1,0.6263369415950927,0.6263369415950925
2016-07-22,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.7797270386144648,0.3766078472934713,0.0,-1.3094033967952936,1.0780479282800906,1,15.0,1,1,1.4364267131336548,1.4364267131336546
2016-07-23,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.9050618330749043,0.9238357616270193,0.0,-0.9623268729041691,1.0060453693711213,1,14.0,1,1,1.6523311321684344,1.6523311321684342
2016-07-24,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.0930640247655634,1.1601387246346875,0.0,0.5003527634941415,0.9100419574924948,1,24.0,1,1,0.4319461301509672,0.431946130150967
2016-07-25,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.1933318603339151,1.0233317460513003,0.0,-1.1110739545717938,1.162050913673889,1,5.0,1,1,-0.007802253577047751,-0.007802253577047904
2016-07-26,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.0805305453195198,0.9611467557861245,0.0,-1.2846122165173561,1.1980521931283734,1,18.0,1,1,0.4918768941535039,0.49187689415350366
2016-07-27,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.1682649014418274,0.9487097577330895,0.0,-1.2350298559614812,1.3180564579766563,1,27.0,1,1,0.6309470003645186,0.6309470003645183
2016-07-28,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.4189344903627064,1.4213156837484264,0.0,-0.020262022342545247,1.426060296340111,1,14.0,1,1,0.7848717403881277,0.7848717403881275
2016-07-29,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.506668846485014,1.5829966584378832,0.0,1.541582335167515,1.3780585904007976,1,17.0,1,1,1.6049499725937795,1.604949972593779
2016-07-30,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.506668846485014,1.645181648703059,0.0,1.368044073221953,1.2820551785221719,1,20.0,1,1,1.6858821154348118,1.6858821154348116
2016-07-31,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.5442692848231458,1.3840046895893208,0.0,0.40118804238239175,1.558064987673222,1,13.0,1,1,0.4626798552804732,0.462679855280473
2016-08-01,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.5317358053771017,1.4710636759605669,0.0,-0.8383709715144817,1.582065840642879,1,13.0,1,1,-0.04519495248461338,-0.045194952484613526
2016-08-02,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.3437336136864424,1.209886716846828,0.0,-0.8879533320703566,1.3300568844614848,1,22.0,1,1,0.19811370479064241,0.19811370479064225
2016-08-03,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.4565349287008382,1.5332486662257427,0.0,-0.29296500539985754,1.4380607228249391,1,19.0,1,1,0.5067315279660984,0.5067315279660982
2016-08-04,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.6194701614994098,1.6576186467560945,0.0,0.7978469268293911,1.558064987673222,1,15.0,1,1,0.5940665302091114,0.5940665302091112
2016-08-05,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.694671038175673,1.707366638968235,0.0,1.368044073221953,1.582065840642879,1,20.0,1,1,1.3186141001372151,1.318614100137215
2016-08-06,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.7448049559598493,1.806862623392517,0.0,0.8722204676632037,1.726070958460818,1,38.0,1,1,1.1516275269335658,1.1516275269335656
2016-08-07,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.6821375587296294,1.7322406350743058,0.0,1.4672087943337027,1.5700654141580503,1,4.0,1,1,0.3266831215824092,0.326683121582409
2016-08-08,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.6696040792835853,1.6824926428621652,0.0,-0.1690091040101702,1.6660688260366767,1,12.0,1,1,-0.032389233680652545,-0.0323892336806527
2016-08-09,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,2.09574238044908,2.242157555248748,0.0,0.6986822057176412,1.7140705319759897,1,8.0,1,1,0.5413069687367927,0.5413069687367925
2016-08-10,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.7448049559598493,1.7819886272864462,0.0,-0.0946355631763576,1.7500718114304745,1,11.0,1,1,1.2335841272789152,1.233584127278915
2016-08-11,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.519202325931058,1.5456856642787782,1.0,-0.0946355631763576,1.6540683995518484,1,10.0,1,1,1.01947250887669,1.0194725088766898
2016-08-12,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.4440014492547941,1.5208116681727073,0.0,0.05411151849126711,1.5340641347035655,1,7.0,1,1,0.7210992607444028,0.7210992607444026
2016-08-13,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.4189344903627064,1.5083746701196725,1.0,0.47556158321620406,1.426060296340111,1,13.0,1,1,0.8355823868518126,0.8355823868518124
2016-08-15,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.4314679698087505,1.3840046895893208,1.0,-1.1358651348497313,1.558064987673222,1,23.0,1,1,-0.24189079331345176,-0.24189079331345187
2016-08-16,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.4690684081468819,1.67005564480913,0.0,-0.7887886109586068,1.474062002279424,1,6.0,1,1,-0.16070253609634008,-0.16070253609634022
2016-08-17,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.694671038175673,1.8192996214455515,0.0,1.1697146309984532,1.3900590168856262,1,7.0,1,1,0.18582021473884003,0.18582021473883983
2016-08-18,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.4690684081468819,1.4835006740136023,0.0,-1.0367004137379814,1.6540683995518484,1,6.0,1,1,0.37585708178961874,0.3758570817896186
2016-08-19,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.55680276426919,1.570559660384848,0.0,0.40118804238239175,1.6300675465821919,1,18.0,1,1,1.2932587769053727,1.2932587769053725
2016-08-20,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.3186666547943546,1.2845087051650392,0.0,-0.9127445123482941,1.5220637082187374,1,14.0,1,1,1.2123266340643404,1.21232663406434
2016-08-21,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.5944032026073214,1.7198036370212704,0.0,0.6490998451617664,1.4500611493097675,1,5.0,1,1,0.19427198914945418,0.19427198914945398
2016-08-22,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.3186666547943546,1.0730797382634414,0.0,-1.3094033967952936,1.4140598698552826,1,4.0,1,1,-0.624013442423643,-0.6240134424236431
2016-08-23,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.4565349287008382,1.3342566973771797,0.0,-0.8879533320703566,1.5340641347035655,1,6.0,1,1,0.3312931803518351,0.33129318035183486
2016-08-24,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.4189344903627064,1.4337526818014612,0.0,-0.8383709715144817,1.4500611493097675,1,19.0,1,1,0.4621676265283148,0.46216762652831456
2016-08-25,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.6069366820533657,1.6203076525969893,0.0,1.640747056279265,1.4500611493097675,1,10.0,1,1,0.5512954294038822,0.551295429403882
2016-08-26,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.6445371203914976,1.6327446506500238,0.0,1.219296991554328,1.510063281733909,1,20.0,1,1,1.4984063921448252,1.498406392144825
2016-08-27,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.1431979425497396,0.911398763573984,0.0,-1.3094033967952936,1.2220530460980303,1,8.0,1,1,1.541689721702213,1.5416897217022125
2016-08-28,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.9301287919669925,0.6129108103011399,0.0,-1.3094033967952936,1.1860517666435455,1,13.0,1,1,0.5728090369945363,0.5728090369945361
2016-08-29,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.306133175348311,1.2969457032180747,0.0,-0.6648327095689194,1.2820551785221719,1,6.0,1,1,-0.2316462182702831,-0.23164621827028323
2016-08-30,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.2434657781180913,1.0482057421573712,0.0,-1.1606563151276688,1.3300568844614848,1,17.0,1,1,0.3131090596502107,0.3131090596502105
2016-08-31,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.4565349287008382,1.4213156837484264,0.0,1.4919999746116404,1.3300568844614848,1,9.0,1,1,0.6084089352695474,0.6084089352695472
2016-09-01,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.4816018875929262,1.5954336564909186,0.0,1.1945058112763904,1.2700547520373433,1,11.0,1,1,0.3379521541298947,0.3379521541298945
2016-09-02,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.4440014492547941,1.259634709058969,0.0,-0.0946355631763576,1.3900590168856262,1,26.0,1,1,1.1654577032418436,1.1654577032418434
2016-09-03,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.506668846485014,1.5954336564909186,0.0,0.5251439437720791,1.582065840642879,1,14.0,1,1,1.56550835867758,1.5655083586775798
2016-09-04,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.4440014492547941,1.5208116681727073,0.0,-0.19380028428810755,1.510063281733909,1,13.0,1,1,0.24037257684371316,0.240372576843713
2016-09-05,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.6570705998375412,1.6576186467560945,0.0,1.070549909886703,1.6060666936125354,1,13.0,1,1,-0.16915431050695423,-0.16915431050695437
2016-09-06,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.7072045176217172,1.5829966584378832,0.0,1.070549909886703,1.7380713849456462,1,3.0,1,1,0.3131090596502107,0.3131090596502105
2016-09-07,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.4941353670389703,1.321819699324145,0.0,-0.7392062504027319,1.6780692525215049,1,12.0,1,1,0.3794426830547278,0.3794426830547276
2016-09-08,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.4064010109166623,1.3342566973771797,0.0,-0.9871180531821065,1.5940662671277068,1,25.0,1,1,0.48060786160601837,0.48060786160601815
2016-09-09,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,1.4816018875929262,1.5954336564909186,0.0,0.004529157935392131,1.3420573109463132,1,22.0,1,1,1.3831549229091777,1.3831549229091775
2016-09-10,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.4314679698087505,1.4337526818014612,0.0,-0.29296500539985754,1.426060296340111,1,21.0,1,1,1.7319827031290709,1.7319827031290704
2016-09-11,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.005329668643256,0.6750958005663158,0.0,-1.2598210362394187,1.126049634219404,1,8.0,1,1,0.5415630831128719,0.5415630831128717
2016-09-12,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.1933318603339151,0.9984577499452301,0.0,-1.2350298559614812,1.3300568844614848,1,3.0,1,1,-0.15455579107043887,-0.154555791070439
2016-09-13,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.9301287919669925,0.5258518239298934,0.0,-1.3094033967952936,1.1980521931283734,1,12.0,1,1,0.20041873417535538,0.2004187341753552
2016-09-14,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.9927961891972122,0.8616507713618434,0.0,-1.2350298559614812,1.1020487812497475,1,8.0,1,1,0.47113162969108735,0.47113162969108713
2016-09-15,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.1181309836576518,0.8367767752557728,0.0,-1.2846122165173561,1.2940556050069998,1,16.0,1,1,0.6936950225039266,0.6936950225039263
2016-09-16,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.967729230305124,0.5880368141950693,0.0,-1.3094033967952936,1.258054325552515,1,18.0,1,1,1.3365421064627603,1.33654210646276
2016-09-17,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,1.268532737010179,1.209886716846828,0.0,0.004529157935392131,1.2220530460980303,1,23.0,1,1,1.6533555896727514,1.653355589672751
2016-09-18,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.1807983808878715,0.8989617655209486,0.0,-1.3094033967952936,1.2940556050069998,1,14.0,1,1,0.8460830762710605,0.8460830762710603
2016-09-19,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.7671935591684211,0.40148184339954157,1.0,-1.3094033967952936,0.9340428104621513,1,13.0,1,1,-0.15660470607907262,-0.15660470607907276
