visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,total_area_visitors,total_genre_visitors
2016-12-03,air_33b01025210d6007,0,0,1,0,0,0,0,-0.47594616932154155,-0.4859386013218318,0.0,1.3466957675589908,-0.5649571226178801,1,36.0,1,1,2.2123122199940513,2.212312219994051
2016-12-05,air_33b01025210d6007,0,1,0,0,0,0,0,-0.3486872899828627,-0.4859386013218318,0.0,0.09173602163699861,-0.14183683634722,1,7.0,1,1,-1.3024857673478827,-1.3024857673478827
2016-12-06,air_33b01025210d6007,0,0,0,0,0,1,0,-0.7198590213873427,-0.7867577354734422,0.0,-0.022351227992273258,-0.8822973373208751,1,6.0,1,1,-0.8110631698781304,-0.8110631698781307
2016-12-07,air_33b01025210d6007,0,0,0,0,0,0,1,-0.910747340395361,-0.8469215623037644,0.0,1.3466957675589908,-0.9246093659479412,1,18.0,1,1,-0.2600741969574991,-0.2600741969574994
2016-12-08,air_33b01025210d6007,0,0,0,0,1,0,0,-0.8153031808913519,-0.8469215623037644,0.0,0.6906940821906769,-0.7976732800667431,1,1.0,1,1,-0.09015729262646593,-0.09015729262646621
2016-12-09,air_33b01025210d6007,1,0,0,0,0,0,0,-0.6456246751064467,-0.5962389505107557,0.0,-0.9920928498410855,-0.6178471584017126,1,7.0,1,1,1.6930156134992085,1.6930156134992078
2016-12-10,air_33b01025210d6007,0,0,1,0,0,0,0,-1.0698209395687097,-1.0374403472664508,0.0,-0.30756935206545327,-1.0938574804562051,1,18.0,1,1,2.4379771423752663,2.437977142375266
2016-12-11,air_33b01025210d6007,0,0,0,1,0,0,0,-1.133450379238049,-1.0574949562098916,0.0,-0.19348210243618144,-1.0198114303588397,1,4.0,1,1,0.10763362072965811,0.10763362072965782
2016-12-12,air_33b01025210d6007,0,1,0,0,0,0,0,-0.9637718734531439,-0.9070853891340864,0.0,-0.19348210243618144,-1.0938574804562051,1,23.0,1,1,-1.1020220038112705,-1.1020220038112705
2016-12-13,air_33b01025210d6007,0,0,0,0,0,1,0,-0.465341262709985,-0.5761843415673149,0.0,-1.3628764111362195,-0.3639749866393165,1,20.0,1,1,-0.5086492637428983,-0.5086492637428985
2016-12-14,air_33b01025210d6007,0,0,0,0,0,0,1,-1.0167964065109267,-0.9572219114926881,0.0,-0.9065274126191314,-1.115013494769738,1,9.0,1,1,0.1584177741589332,0.1584177741589329
2016-12-15,air_33b01025210d6007,0,0,0,0,1,0,0,-1.3137337916345109,-1.2881229590594594,0.0,0.12025783404431675,-1.2207935663374032,1,4.0,1,1,0.2611315882376926,0.2611315882376923
2016-12-16,air_33b01025210d6007,1,0,0,0,0,0,0,-1.3773632313038504,-1.418477917191824,0.0,-0.22200391484349932,-1.2419495806509362,1,23.0,1,1,1.867896382451148,1.8678963824511476
2016-12-17,air_33b01025210d6007,0,0,1,0,0,0,0,-1.0698209395687097,-0.9873038249078491,0.0,0.034692396822362796,-1.1679035305535708,1,23.0,1,1,2.890834330097975,2.8908343300979746
2016-12-18,air_33b01025210d6007,0,0,0,1,0,0,0,-0.8683277139491347,-0.8469215623037644,0.0,1.2326085179297188,-0.8082512872235096,1,3.0,1,1,0.20958376332827805,0.20958376332827772
2016-12-19,air_33b01025210d6007,0,1,0,0,0,0,0,-0.6562295817180033,-0.6664300818127981,0.0,1.204086705522401,-0.6918932084990781,1,15.0,1,1,-0.5517967023707786,-0.5517967023707788
2016-12-20,air_33b01025210d6007,0,0,0,0,0,1,0,-0.338082383371306,-0.5661570370955946,0.0,-1.2202673490996294,-0.205304879287819,1,13.0,1,1,0.18209159004325692,0.18209159004325662
2016-12-21,air_33b01025210d6007,0,0,0,0,0,0,1,-0.3486872899828627,-0.36561094766118774,0.0,0.9188685814492208,-0.3851310009528495,1,8.0,1,1,0.7659184366098857,0.7659184366098852
2016-12-22,air_33b01025210d6007,0,0,0,0,1,0,0,0.02248444142161738,-0.004627986679255171,0.0,-1.3058327863215835,-0.12068082203368688,1,35.0,1,1,1.883933483534077,1.8839334835340766
2016-12-23,air_33b01025210d6007,1,0,0,0,0,0,0,-0.7410688346104559,-0.6162935594541964,1.0,-1.1061800994703574,-0.7870952729099766,1,30.0,1,1,1.3825831568225118,1.3825831568225113
2016-12-24,air_33b01025210d6007,0,0,1,0,0,0,0,-1.0804258461802663,-1.0775495651533322,0.0,-0.25052572725081734,-0.9986554160453066,1,9.0,1,1,1.626576194727074,1.6265761947270736
2016-12-26,air_33b01025210d6007,0,1,0,0,0,0,0,-0.4971559825446547,-0.5761843415673149,0.0,-0.9635710374337675,-0.8188292943802761,1,18.0,1,1,-0.218072265549828,-0.21807226554982828
2016-12-27,air_33b01025210d6007,0,0,0,0,0,1,0,-0.6032050486602204,-0.33552903424602665,0.0,-1.3628764111362195,-1.0092334232020732,1,7.0,1,1,0.5620181514126458,0.5620181514126454
2016-12-28,air_33b01025210d6007,0,0,0,0,0,0,1,-1.4409926709731897,-1.508723657437307,0.0,-0.13643847762154537,-1.326573637905068,1,13.0,1,1,1.752963824690157,1.7529638246901567
2016-12-29,air_33b01025210d6007,0,0,0,0,1,0,0,-1.2925239784113978,-1.29815026353118,1.0,-0.10791666521422721,-1.2525275878077027,1,25.0,1,1,1.321107602671284,1.3211076026712836
2016-12-30,air_33b01025210d6007,1,0,0,0,0,0,0,-1.2819190717998412,-1.2480137411725782,1.0,-0.07939485280690932,-1.1573255233968043,1,9.0,1,1,0.532616799427276,0.5326167994272757
2017-01-06,air_33b01025210d6007,1,0,0,0,0,0,0,-1.2182896321305017,-1.1677953053988153,0.0,0.7192158945979947,-1.0727014661426721,1,17.0,1,1,-0.09321197854702383,-0.09321197854702411
2017-01-07,air_33b01025210d6007,0,0,1,0,0,0,0,-1.0592160329571532,-0.9873038249078491,0.0,0.9473903938565387,-1.23137157349417,1,3.0,1,1,0.7166616261408895,0.7166616261408891
2017-01-08,air_33b01025210d6007,0,0,0,1,0,0,0,-1.0061914998993702,-1.0474676517381714,0.0,-1.3628764111362195,-0.8717193301641087,1,2.0,1,1,-0.4288455940683231,-0.42884559406832334
2017-01-10,air_33b01025210d6007,0,0,0,0,0,1,0,-0.9213522470069175,-0.9672492159644084,0.0,0.747737707005313,-0.8822973373208751,1,4.0,1,1,-1.2631566861206998,-1.2631566861206998
2017-01-11,air_33b01025210d6007,0,0,0,0,0,0,1,-1.2182896321305017,-1.1878499143422558,0.0,-0.2790475396581354,-1.1679035305535708,1,8.0,1,1,-0.9324869352203069,-0.9324869352203071
2017-01-12,air_33b01025210d6007,0,0,0,0,1,0,0,-1.2713141651882847,-1.3583140903615019,0.0,-0.25052572725081734,-1.1679035305535708,1,3.0,1,1,-0.9466148576028872,-0.9466148576028874
2017-01-13,air_33b01025210d6007,1,0,0,0,0,0,0,-1.2713141651882847,-1.2480137411725782,0.0,0.2343450836735886,-1.2102155591806367,1,29.0,1,1,0.6616772795708473,0.6616772795708469
2017-01-14,air_33b01025210d6007,0,0,1,0,0,0,0,-1.589461363534982,-1.5287782663807477,0.0,-0.13643847762154537,-1.6650698669215962,1,10.0,1,1,1.12331668931516,1.1233166893151596
2017-01-16,air_33b01025210d6007,0,1,0,0,0,0,0,-1.536436830477199,-1.568887484267629,0.0,-0.8780056002118134,-1.3900416808456673,1,3.0,1,1,-1.4674388070580093,-1.4674388070580093
2017-01-17,air_33b01025210d6007,0,0,0,0,0,1,0,-1.4197828577500766,-1.4485598306069851,0.0,0.006170584415044643,-1.3054176235915353,1,3.0,1,1,-0.9305777565199582,-0.9305777565199584
2017-01-18,air_33b01025210d6007,0,0,0,0,0,0,1,-1.1546601924611624,-1.1276860875119339,0.0,0.9473903938565387,-1.2102155591806367,1,6.0,1,1,-0.5021580561617127,-0.5021580561617129
2017-01-19,air_33b01025210d6007,0,0,0,0,1,0,0,-1.165265099072719,-1.2279591322291374,0.0,-0.5357438513239974,-1.1890595448671037,1,6.0,1,1,-0.5120857854035259,-0.5120857854035261
2017-01-20,air_33b01025210d6007,1,0,0,0,0,0,0,-1.3031288850229543,-1.2179318277574172,0.0,-0.9635710374337675,-1.2631055949644692,1,18.0,1,1,0.6983335106175421,0.6983335106175417
2017-01-21,air_33b01025210d6007,0,0,1,0,0,0,0,-1.40917795113852,-1.4084506127201035,0.0,-0.05087304039959142,-1.3159956307483018,1,6.0,1,1,1.631158223607911,1.6311582236079105
2017-01-22,air_33b01025210d6007,0,0,0,1,0,0,0,-1.4197828577500766,-1.4986963529655868,0.0,-0.9920928498410855,-1.4217757023159667,1,5.0,1,1,-0.6109812420815879,-0.6109812420815881
2017-01-23,air_33b01025210d6007,0,1,0,0,0,0,0,-1.7167202428736605,-1.7894881826454767,0.0,-0.6498311009532693,-1.5063997595700986,1,5.0,1,1,-1.483475908140938,-1.4834759081409383
2017-01-24,air_33b01025210d6007,0,0,0,0,0,1,0,-1.6743006164274346,-1.568887484267629,0.0,-0.6498311009532693,-1.5275557738836318,1,6.0,1,1,-0.8110631698781304,-0.8110631698781307
2017-01-25,air_33b01025210d6007,0,0,0,0,0,0,1,-1.557646643700312,-1.4686144395504257,0.0,0.12025783404431675,-1.5169777667268654,1,19.0,1,1,-0.4200633720467192,-0.4200633720467194
2017-01-26,air_33b01025210d6007,0,0,0,0,1,0,0,-1.3031288850229543,-1.2480137411725782,0.0,1.5463484544102166,-1.326573637905068,1,11.0,1,1,-0.28260250562161365,-0.28260250562161393
2017-01-27,air_33b01025210d6007,1,0,0,0,0,0,0,-0.889537527172248,-0.8469215623037644,0.0,-0.16496029002886328,-0.9880774088885402,1,28.0,1,1,1.1519543698203902,1.1519543698203898
2017-01-28,air_33b01025210d6007,0,0,1,0,0,0,0,-0.9849816866762572,-0.9070853891340864,0.0,1.432261204780945,-0.9246093659479412,1,12.0,1,1,1.8980614059166574,1.898061405916657
2017-01-30,air_33b01025210d6007,0,1,0,0,0,0,0,-0.7410688346104559,-0.6864846907562387,0.0,-0.7924401629898594,-1.1573255233968043,1,4.0,1,1,-1.3899261518238526,-1.3899261518238526
2017-01-31,air_33b01025210d6007,0,0,0,0,0,1,0,-1.4940172040309727,-1.4585871350787054,0.0,-0.4216566016947254,-1.4006196880024337,1,4.0,1,1,-0.7831891608530396,-0.7831891608530398
2017-02-01,air_33b01025210d6007,0,0,0,0,0,0,1,-1.4303877643616332,-1.5789147887393493,0.0,-0.7639183505825414,-1.3371516450618348,1,13.0,1,1,-0.6033445272801932,-0.6033445272801934
2017-02-02,air_33b01025210d6007,0,0,0,0,1,0,0,-1.3773632313038504,-1.4485598306069851,0.0,-1.0491364746557215,-1.3159956307483018,1,8.0,1,1,-0.6155632709624248,-0.615563270962425
2017-02-03,air_33b01025210d6007,1,0,0,0,0,0,0,-1.1016356594033794,-0.9672492159644084,0.0,-0.022351227992273258,-1.0832794732994389,1,9.0,1,1,0.6704595015924513,0.6704595015924509
2017-02-04,air_33b01025210d6007,0,0,1,0,0,0,0,-0.9425620602300309,-0.8569488667754847,0.0,1.5463484544102166,-1.0303894375156062,1,22.0,1,1,1.71974411530409,1.7197441153040895
2017-02-06,air_33b01025210d6007,0,1,0,0,0,0,0,-1.186474912295832,-1.1377133919836542,0.0,-0.9065274126191314,-1.1996375520238702,1,10.0,1,1,-1.432691754711663,-1.4326917547116633
2017-02-08,air_33b01025210d6007,0,0,0,0,0,0,1,-1.3667583246922939,-1.2680683501160188,0.0,-0.4216566016947254,-1.3583076593753678,1,4.0,1,1,-0.42999110128853235,-0.4299911012885326
2017-02-09,air_33b01025210d6007,0,0,0,0,1,0,0,-1.40917795113852,-1.6390786155696715,0.0,-1.3628764111362195,-1.2525275878077027,1,4.0,1,1,-0.7492057799868329,-0.7492057799868331
2017-02-10,air_33b01025210d6007,1,0,0,0,0,0,0,-1.5682515503118688,-1.5989693976827901,0.0,-0.6498311009532693,-1.4958217524133324,1,17.0,1,1,0.9595091568252425,0.9595091568252422
2017-02-11,air_33b01025210d6007,0,0,1,0,0,0,0,-1.6743006164274346,-1.5989693976827901,1.0,-0.7924401629898594,-1.5698678025106978,1,4.0,1,1,1.5723555196371712,1.5723555196371708
2017-02-12,air_33b01025210d6007,0,0,0,1,0,0,0,-1.5470417370887555,-1.478641744022146,0.0,0.31991052089554284,-1.4852437452565657,1,5.0,1,1,-0.3811161265596059,-0.3811161265596062
2017-02-13,air_33b01025210d6007,0,1,0,0,0,0,0,-1.4303877643616332,-1.3683413948332221,0.0,-0.39313478928740736,-1.347729652218601,1,7.0,1,1,-1.2803392944238379,-1.280339294423838
2017-02-14,air_33b01025210d6007,0,0,0,0,0,1,0,-1.4409926709731897,-1.388396003776663,0.0,-0.9350492250264494,-1.3159956307483018,1,1.0,1,1,-0.6342732222258419,-0.6342732222258421
2017-02-15,air_33b01025210d6007,0,0,0,0,0,0,1,-1.2713141651882847,-1.097604174096773,0.0,0.5195632077467687,-1.326573637905068,1,7.0,1,1,-0.08710260670590803,-0.08710260670590832
2017-02-16,air_33b01025210d6007,0,0,0,0,1,0,0,-0.8153031808913519,-0.6965119952279591,0.0,1.2611303303370367,-1.0621234589859057,1,16.0,1,1,-0.07182917710311852,-0.07182917710311881
2017-02-17,air_33b01025210d6007,1,0,0,0,0,0,0,-0.5289707023793244,-0.5561297326238743,0.0,-1.3058327863215835,-0.7765172657532101,1,8.0,1,1,1.096970023250348,1.0969700232503476
2017-02-18,air_33b01025210d6007,0,0,1,0,0,0,0,-1.0804258461802663,-1.0775495651533322,0.0,-0.7068747257679054,-0.9880774088885402,1,7.0,1,1,1.8064208282999203,1.80642082829992
2017-02-19,air_33b01025210d6007,0,0,0,1,0,0,0,-1.1970798189073886,-1.067522260681612,0.0,1.432261204780945,-1.347729652218601,1,2.0,1,1,-0.21539941536933985,-0.2153994153693401
2017-02-21,air_33b01025210d6007,0,0,0,0,0,1,0,-1.5152270172540858,-1.4986963529655868,0.0,-0.5927874761386334,-1.3371516450618348,1,10.0,1,1,-0.5853982474969155,-0.5853982474969157
2017-02-22,air_33b01025210d6007,0,0,0,0,0,0,1,-1.112240566014936,-0.8569488667754847,0.0,0.31991052089554284,-1.464087730943033,1,26.0,1,1,-0.10695806518953438,-0.10695806518953466
2017-02-23,air_33b01025210d6007,0,0,0,0,1,0,0,-0.6668344883295598,-0.516020514736993,0.0,-1.3628764111362195,-0.9246093659479412,1,11.0,1,1,-0.17988869154285425,-0.17988869154285453
2017-02-24,air_33b01025210d6007,1,0,0,0,0,0,0,-1.3561534180807373,-1.338259481418061,0.0,-0.05087304039959142,-1.2631055949644692,1,24.0,1,1,1.2405402615165695,1.240540261516569
2017-02-25,air_33b01025210d6007,0,0,1,0,0,0,0,-1.186474912295832,-1.0474676517381714,0.0,1.460783017188263,-1.23137157349417,1,3.0,1,1,2.136708743460243,2.1367087434602428
2017-02-26,air_33b01025210d6007,0,0,0,1,0,0,0,-1.0167964065109267,-0.8569488667754847,0.0,1.1185212683004466,-1.0515454518291392,1,18.0,1,1,0.006447149611177668,0.006447149611177376
2017-02-27,air_33b01025210d6007,0,1,0,0,0,0,0,-1.2394994453536148,-1.1377133919836542,0.0,1.6604357040394888,-1.1890595448671037,1,8.0,1,1,-1.1192046121144086,-1.1192046121144088
2017-02-28,air_33b01025210d6007,0,0,0,0,0,1,0,-1.2076847255189451,-0.9973311293795696,0.0,1.318173955151673,-1.1996375520238702,1,9.0,1,1,-0.46855651103557583,-0.46855651103557605
