visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-11-28,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.589308149835888,-0.7597054505080784,0.0,-0.44115520274317477,-0.3566917502304584,1,17.0,1,1,-1.2511825349554666,-1.2511825349554666
2016-11-29,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.6591058411501048,-0.7247758114483842,0.0,0.19163884900505246,-0.5676734308906918,1,22.0,1,1,-0.6218779407455182,-0.621877940745518
2016-11-30,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.8568659665403859,-1.0158561369458348,0.0,-0.019292501577689868,-0.8674895034078653,1,23.0,1,1,-0.3887209540405547,-0.3887209540405545
2016-12-01,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.7172705839119522,-0.4686251250106277,0.0,-0.4938880403888603,-0.7453422146045723,1,20.0,1,1,-0.49104690431859505,-0.49104690431859493
2016-12-02,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.54277635562641,-0.5850572552096079,0.0,0.9298985760446508,-0.4344218431052813,1,21.0,1,1,1.0697892872439427,1.069789287243943
2016-12-03,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.6242069954929963,-0.5384844031300158,0.0,0.4553030372334804,-0.7675508125688074,1,16.0,1,1,2.1771022491813086,2.177102249181309
2016-12-05,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.4031809729979763,-0.2590472906524631,0.0,0.6926008066390655,-0.5010476369979865,1,20.0,1,1,-1.1868633662092698,-1.1868633662092698
2016-12-06,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.6242069954929963,-0.39876584689123934,0.0,0.9298985760446508,-0.6231949258012794,1,21.0,1,1,-0.7165294447527055,-0.7165294447527054
2016-12-07,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.0080942977211893,-1.0857154150652233,0.0,-0.9157507415543451,-0.8563852044257477,1,23.0,1,1,-0.18918535099837588,-0.18918535099837572
2016-12-08,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.880131863645125,-0.7713486635279764,0.0,0.9562649948674935,-1.067366885085981,1,14.0,1,1,-0.02656018002077594,-0.02656018002077576
2016-12-09,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.589308149835888,-0.3638362078315456,0.0,1.035364251336022,-0.9785324932290408,1,22.0,1,1,1.6800904906879695,1.6800904906879697
2016-12-10,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.8917648121974945,-0.9692832848662429,0.0,0.9826314136903361,-0.778655111550925,1,30.0,1,1,2.393083094232458,2.3930830942324586
2016-12-12,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.0662590404830365,-1.1672179062045094,0.0,0.6662343878162228,-1.1117840810144513,1,26.0,1,1,-0.995002209437944,-0.9950022094379439
2016-12-13,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.7870682752261691,-0.608343681249404,0.0,-0.6520865533259171,-1.0229496891575107,1,17.0,1,1,-0.42709318539481983,-0.42709318539481966
2016-12-14,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.9382966064069724,-1.074072202045325,0.0,-1.2321477674284587,-0.8119680084972777,1,24.0,1,1,0.211347654375668,0.21134765437566821
2016-12-15,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.1593226289019927,-1.2137907582841014,0.0,0.5080358748791661,-1.0562625861038635,1,18.0,1,1,0.3096536566070711,0.30965365660707134
2016-12-16,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.3221839086351652,-1.2487203973437955,0.0,0.9562649948674935,-1.233931369817744,1,19.0,1,1,1.8474665093570497,1.8474665093570501
2016-12-17,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.1011578861401452,-0.8644943676871606,0.0,1.0617306701588647,-1.4004958545495072,1,24.0,1,1,2.8265065836244436,2.826506583624444
2016-12-19,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.7172705839119522,-0.561770829169812,0.0,0.8771657383989654,-0.8785938023899829,1,18.0,1,1,-0.46838901532845756,-0.4683890153284574
2016-12-20,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.7638023781214301,-0.7014893854085882,0.0,-0.3884223650974891,-0.7453422146045723,1,19.0,1,1,0.23400554336580554,0.23400554336580573
2016-12-21,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.6591058411501048,-0.4104090599111376,0.0,0.7453336442847511,-0.8230723074793951,1,15.0,1,1,0.7927783218483905,0.7927783218483907
2016-12-22,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.18215495050295613,-0.03782624327440076,0.0,-0.6520865533259171,-0.6676121217297496,1,13.0,1,1,1.862815401898756,1.8628154018987562
2016-12-23,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.251952641817173,-0.10768552139378867,1.0,-0.1774910145147468,-0.45663044106951634,1,20.0,1,1,1.3829797850592307,1.382979785059231
2016-12-24,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.880131863645125,-1.004212923925937,0.0,0.9298985760446508,-0.8008637095151601,1,16.0,1,1,1.6165022215866158,1.616502221586616
2016-12-25,air_8ce035ee1d8a56a6,0,0,0,1,0,0,0,-1.1127908346925146,-1.1672179062045094,0.0,-0.0720253392233755,-0.9008024003542179,1,15.0,1,1,-0.018154834105079766,-0.018154834105079582
2016-12-26,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.0778919890354062,-1.109001841105019,0.0,-0.9684835792000307,-0.9785324932290408,1,9.0,1,1,-0.14898587053200285,-0.14898587053200268
2016-12-27,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.589308149835888,-0.20083122555297298,0.0,-1.2585141862513014,-0.7897594105330425,1,10.0,1,1,0.5976281166752705,0.5976281166752708
2016-12-28,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.1825885260067315,-1.2952932494233875,0.0,1.0617306701588647,-1.1784098749071565,1,17.0,1,1,1.7374661128081563,1.7374661128081568
2016-12-29,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.3803486513970125,-1.45829823170196,1.0,0.059806754890838476,-1.3227657616746846,1,1.0,1,1,1.3241423636493574,1.3241423636493577
2017-01-05,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.1011578861401452,-1.1788611192244074,0.0,1.0617306701588647,-0.9896367922111581,1,18.0,1,1,-1.274936773412869,-1.274936773412869
2017-01-06,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.3570827542922737,-1.3651525275427756,0.0,1.0089978325131794,-1.233931369817744,1,11.0,1,1,-0.029483778600148523,-0.029483778600148343
2017-01-07,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.4036145485017517,-1.3767957405626738,0.0,0.9826314136903361,-1.3893915555673897,1,14.0,1,1,0.7456352947560075,0.7456352947560078
2017-01-09,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.0429931433782977,-1.097358628085121,1.0,-0.7311858097944455,-0.9785324932290408,1,11.0,1,1,-1.2215810993393192,-1.2215810993393192
2017-01-10,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.9382966064069724,-0.9110672197667528,0.0,1.035364251336022,-1.0118453901753934,1,12.0,1,1,-1.1492220344998478,-1.1492220344998478
2017-01-11,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.0778919890354062,-1.109001841105019,0.0,1.0617306701588647,-0.9674281942469232,1,23.0,1,1,-0.8327424882827658,-0.8327424882827656
2017-01-12,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.1825885260067315,-0.980926497886141,0.0,0.8507993195761222,-1.3227657616746846,1,20.0,1,1,-0.8462641317123639,-0.8462641317123638
2017-01-13,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.1593226289019927,-0.9110672197667528,0.0,0.4553030372334804,-1.2450356687998616,1,16.0,1,1,0.693010520327301,0.6930105203273013
2017-01-14,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.6013746738920327,-1.6562328530402264,0.0,-0.46752162156601745,-1.5448517413170353,1,31.0,1,1,1.1348393556349827,1.134839355634983
2017-01-16,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.508311085473077,-1.45829823170196,0.0,1.1408299266273934,-1.622581834191858,1,18.0,1,1,-1.3447376894953893,-1.3447376894953893
2017-01-17,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.2523862173209483,-1.120645054124917,0.0,1.0880970889817074,-1.3227657616746846,1,21.0,1,1,-0.8309152391706578,-0.8309152391706578
2017-01-18,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.2058544231114703,-1.1905043322443052,0.0,1.0880970889817074,-1.2783485657462144,1,27.0,1,1,-0.4208805384136531,-0.4208805384136529
2017-01-19,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.1360567317972534,-1.120645054124917,0.0,0.16527243018220952,-1.1339926789786863,1,24.0,1,1,-0.430382233796614,-0.43038223379661383
2017-01-20,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.5315769825778158,-1.947313178537677,0.0,-1.311247023896987,-1.1562012769429213,1,11.0,1,1,0.7280937032797721,0.7280937032797723
2017-01-21,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.1942214745591009,-1.109001841105019,0.0,1.167196345450236,-1.2672442667640968,1,19.0,1,1,1.6208876194556745,1.620887619455675
2017-01-22,air_8ce035ee1d8a56a6,0,0,0,1,0,0,0,-1.1825885260067315,-0.8877807937269566,0.0,1.1408299266273934,-1.3005571637104494,1,10.0,1,1,-0.5250337378038014,-0.5250337378038012
2017-01-23,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.4152474970541211,-1.469941444721858,0.0,0.5080358748791661,-1.3782872565852722,1,13.0,1,1,-1.3600865820370953,-1.3600865820370953
2017-01-24,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.5897417253396633,-1.4932278707616542,0.0,1.167196345450236,-1.6114775352097406,1,10.0,1,1,-0.7165294447527055,-0.7165294447527054
2017-01-25,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.4268804456064905,-1.2836500364034895,0.0,1.2199291830959214,-1.5337474423349176,1,20.0,1,1,-0.3423088265930149,-0.34230882659301476
2017-01-26,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.3454498057399042,-1.1439314801647134,0.0,1.1935627642730788,-1.5559560402991528,1,15.0,1,1,-0.21074689052124868,-0.2107468905212485
2017-01-27,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.8568659665403859,-0.5268411901101178,0.0,0.059806754890838476,-1.2450356687998616,1,17.0,1,1,1.1622480923166005,1.162248092316601
2017-01-28,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.9033977607498639,-0.8062783025876705,0.0,1.0880970889817074,-0.8896981013721005,1,34.0,1,1,1.876337045328354,1.8763370453283543
2017-01-30,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.5776752012835186,-0.11932873441368687,0.0,0.7717000631075941,-0.656507822747632,1,23.0,1,1,-1.27055137554381,-1.27055137554381
2017-01-31,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.1942214745591009,-1.2254339713039994,0.0,1.1408299266273934,-1.0895754830502162,1,11.0,1,1,-0.6898516077159307,-0.6898516077159306
2017-02-01,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.1825885260067315,-1.1555746931846114,0.0,0.5871351313476945,-1.1562012769429213,1,19.0,1,1,-0.5177247413553699,-0.5177247413553697
2017-02-02,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.3570827542922737,-1.2603636103636937,0.0,1.2199291830959214,-1.3005571637104494,1,11.0,1,1,-0.5294191356728603,-0.5294191356728601
2017-02-03,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.0197272462735587,-0.7946350895677725,0.0,1.2199291830959214,-1.2894528647283319,1,18.0,1,1,0.7014158662429972,0.7014158662429975
2017-02-04,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.9266636578546029,-0.8295647286274664,0.0,1.2199291830959214,-0.9119066993363354,1,21.0,1,1,1.7056719782574794,1.7056719782574798
2017-02-06,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.8684989150927556,-0.561770829169812,0.0,0.29710452429642353,-1.0340539881396285,1,10.0,1,1,-1.3114817556550262,-1.3114817556550262
2017-02-07,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.2291203202162095,-1.2254339713039994,0.0,1.1935627642730788,-1.1562012769429213,1,15.0,1,1,-0.8053337516011477,-0.8053337516011476
2017-02-08,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.147689680349623,-1.109001841105019,0.0,1.1935627642730788,-1.1895141738892738,1,30.0,1,1,-0.3518105219759758,-0.3518105219759757
2017-02-09,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.6013746738920327,-1.7610217702193087,0.0,-1.311247023896987,-1.2894528647283319,1,14.0,1,1,-0.6573265735204107,-0.6573265735204106
2017-02-10,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.3803486513970125,-1.3069364624432855,0.0,-0.25659027098327514,-1.233931369817744,1,17.0,1,1,0.9780613818161279,0.9780613818161282
2017-02-11,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.4036145485017517,-1.2137907582841014,1.0,0.6135015501705371,-1.5781646382633878,1,24.0,1,1,1.5646083468027523,1.5646083468027527
2017-02-13,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.147689680349623,-1.0158561369458348,0.0,0.7980664819304367,-1.2894528647283319,1,18.0,1,1,-1.1656672765088185,-1.1656672765088185
2017-02-14,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.170955577454362,-1.0158561369458348,0.0,1.035364251336022,-1.167305575925039,1,19.0,1,1,-0.5473261769715173,-0.5473261769715172
2017-02-15,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.124423783244884,-0.8994240067468546,0.0,1.29902843956445,-1.2672442667640968,1,27.0,1,1,-0.02363658144140336,-0.023636581441403175
2017-02-16,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.0313601948259281,-0.7946350895677725,0.0,1.29902843956445,-1.2561399677819791,1,15.0,1,1,-0.009018588544540442,-0.00901858854454026
2017-02-17,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.3450162302361289,0.008746608805191593,0.0,0.8507993195761222,-0.8674895034078653,1,20.0,1,1,1.109623317887894,1.1096233178878945
2017-02-18,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.9382966064069724,-1.1439314801647134,0.0,-0.546620878034546,-0.6898207196939846,1,12.0,1,1,1.7886290879471765,1.788629087947177
2017-02-20,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.7289035324643216,-0.0960423083738909,0.0,0.16527243018220952,-1.2006184728713913,1,17.0,1,1,-1.3388904923366443,-1.338890492336644
2017-02-21,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.170955577454362,-1.2370771843238975,0.0,1.246295601918764,-1.000741091193276,1,13.0,1,1,-0.500548599701556,-0.5005485997015559
2017-02-22,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-1.0662590404830365,-1.1555746931846114,0.0,-0.1774910145147468,-1.2783485657462144,1,24.0,1,1,-0.04263997220732515,-0.04263997220732497
2017-02-23,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.4380798186550846,-0.49191155105042367,0.0,-0.9157507415543451,-0.46773474005163385,1,11.0,1,1,-0.11244088828984557,-0.11244088828984539
2017-02-24,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.0197272462735587,-1.074072202045325,0.0,-0.3884223650974891,-0.8230723074793951,1,20.0,1,1,1.2470324511184054,1.2470324511184059
2017-02-25,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-1.0080942977211893,-0.9110672197667528,0.0,0.8244329007532795,-1.0118453901753934,1,22.0,1,1,2.104743184341837,2.1047431843418374
2017-02-27,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-1.1593226289019927,-1.2603636103636937,0.0,-0.7839186474401311,-0.9230109983184531,1,15.0,1,1,-1.011447451446915,-1.0114474514469147
2017-02-28,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-1.240753268768579,-1.2137907582841014,0.0,1.0089978325131794,-1.0451582871217457,1,19.0,1,1,-0.3887209540405547,-0.3887209540405545
