visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-05-31,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.6868282572848498,0.6847097366051774,0.0,-0.16150351831828735,0.6176930239792604,1,18.0,1,1,-1.065494655983329,-1.065494655983329
2016-06-01,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.8254576477381889,0.8726821332884078,0.0,0.10686250275741856,0.8229144975970065,1,15.0,1,1,-1.0865135302023725,-1.0865135302023725
2016-06-02,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.7246362728630331,0.8225561608395465,0.0,1.8878370062598298,0.6176930239792604,1,21.0,1,1,-1.0262093791691642,-1.026209379169164
2016-06-03,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.5608015386909052,0.5969892848196701,0.0,1.8146462732391824,0.3641841448043974,1,14.0,1,1,-0.7204348042206965,-0.7204348042206965
2016-06-04,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.8506629914569777,0.9729340781861308,0.0,0.6679914559157124,0.6176930239792604,1,4.0,1,1,-0.5477797659928384,-0.5477797659928383
2016-06-05,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.548198866831511,0.4967373399219471,0.0,-0.6006479164421695,0.6297648753685394,1,1.0,1,1,-1.1323046490367177,-1.1323046490367175
2016-06-06,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.636417569847272,0.5593948054830239,0.0,-1.1617768696004633,0.6176930239792604,1,1.0,1,1,-1.3189722700772715,-1.3189722700772715
2016-06-07,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.5860068824096945,0.18345001211656314,0.0,-1.2837614246348752,0.871201903154123,1,15.0,1,1,-1.1750930715540564,-1.1750930715540562
2016-06-08,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.8758683351757666,0.9854655712983463,0.0,0.10686250275741856,0.6418367267578188,1,21.0,1,1,-1.0116963469703006,-1.0116963469703006
2016-06-09,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.7876496321600054,0.5343318192585933,0.0,-1.2837614246348752,1.0160641198254736,1,13.0,1,1,-1.0617412855870711,-1.0617412855870711
2016-06-10,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.0775110849260778,1.1734379679815767,0.0,1.2047234980671238,0.9919204170469149,1,14.0,1,1,-0.626350319621168,-0.6263503196211679
2016-06-11,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.0775110849260778,1.2110324473182228,0.0,1.3267080531015356,0.8108426462077272,1,10.0,1,1,-0.4669571901267541,-0.466957190126754
2016-06-12,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.1279217723636557,1.1107805024205,0.0,0.277640879805595,1.1126389309397067,1,1.0,1,1,-1.090767349984798,-1.090767349984798
2016-06-13,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.6112122261284832,0.40901688813643966,0.0,-1.2837614246348752,0.8591300517648441,1,9.0,1,1,-1.3797768704966475,-1.3797768704966475
2016-06-14,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.9136763507539499,0.8476191470639772,0.0,-0.015122052276993165,0.871201903154123,1,11.0,1,1,-1.1012767870943199,-1.1012767870943199
2016-06-15,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.7372389447224278,0.3463594225753629,0.0,-1.2837614246348752,1.0160641198254736,1,20.0,1,1,-1.0417233101403631,-1.041723310140363
2016-06-16,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.9010736788945558,0.6220522710441007,0.0,-1.2837614246348752,1.0281359712147524,1,6.0,1,1,-1.1122866735900094,-1.1122866735900092
2016-06-17,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.1657297879418391,1.223563940430438,0.0,0.716785277929477,0.9919204170469149,1,15.0,1,1,-0.5555367314784379,-0.5555367314784377
2016-06-18,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.4807965844267004,1.6997606786946216,0.0,1.961027739280477,1.1971418906646614,1,8.0,1,1,-0.46445494319591557,-0.4644549431959155
2016-06-19,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.1783324598012337,1.2360954335426535,0.0,-0.2590911623458166,1.2333574448324984,1,5.0,1,1,-1.0842615079646178,-1.0842615079646178
2016-06-21,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.9766897100509222,0.7849616815029004,0.0,-0.6738386494628165,1.2092137420539402,1,9.0,1,1,-1.1355575700468077,-1.1355575700468077
2016-06-22,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.9766897100509222,0.5593948054830239,0.0,-1.2837614246348752,1.1971418906646614,1,17.0,1,1,-1.0735018461620123,-1.0735018461620123
2016-06-23,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.0144977256291057,0.9353395988494846,0.0,-0.4786633614077578,1.2333574448324984,1,5.0,1,1,-1.0692480263795867,-1.0692480263795867
2016-06-24,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.9766897100509222,0.7348357090540392,0.0,-1.2837614246348752,1.1729981878861027,1,5.0,1,1,-0.577306279776733,-0.5773062797767329
2016-06-25,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.3169618502545724,1.1609064748693612,0.0,-1.2837614246348752,1.2937167017788944,1,15.0,1,1,-0.4151606786583966,-0.41516067865839656
2016-06-27,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.1909351316606278,1.1859694610937919,0.0,1.253517320080889,1.1729981878861027,1,2.0,1,1,-1.2947004748481379,-1.2947004748481377
2016-06-28,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.5229935231127222,0.42154838124865524,0.0,-1.2837614246348752,0.714267835093494,1,10.0,1,1,-1.1490697034733357,-1.1490697034733357
2016-06-29,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.8254576477381889,0.5969892848196701,0.0,-1.2837614246348752,0.9557048628790776,1,7.0,1,1,-0.9724110701561359,-0.9724110701561358
2016-06-30,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.0144977256291057,0.9604025850739157,0.0,-1.137379958593581,1.0764233767718694,1,11.0,1,1,-0.9478890502339183,-0.9478890502339183
2016-07-01,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.3421671939733617,1.3990048440014533,0.0,-0.21029734033205189,1.3057885531681739,1,14.0,1,1,1.6156629304101495,1.6156629304101493
2016-07-02,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.5186046000048838,1.5493827613480373,0.0,0.39962543484000673,1.4747944726180822,1,11.0,1,1,1.7202568521191997,1.7202568521191997
2016-07-03,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.7958633809115616,2.0005165133877902,0.0,0.570403811888183,1.6196566892894326,1,1.0,1,1,0.4143341789145741,0.4143341789145741
2016-07-05,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.8506629914569777,0.7724301883906853,0.0,-1.2837614246348752,1.0884952281611484,1,9.0,1,1,0.34552238831651466,0.34552238831651466
2016-07-06,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.0271003974885002,0.9353395988494846,0.0,-0.2834880733526991,1.1247107823289861,1,16.0,1,1,0.6477938175618083,0.6477938175618083
2016-07-07,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.5690152874424614,2.16342592384659,0.0,1.839043184246065,1.2937167017788944,1,16.0,1,1,0.6037542715790504,0.6037542715790504
2016-07-08,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.3043591783951782,1.2987528991037303,0.0,-0.7714262934903459,1.3178604045574531,1,8.0,1,1,1.4800411467587014,1.4800411467587014
2016-07-09,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.9388816944727387,0.6847097366051774,0.0,-1.2837614246348752,1.1005670795504279,1,9.0,1,1,1.6799706765326996,1.6799706765326994
2016-07-10,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.3421671939733617,1.4867252957869606,0.0,1.570677163170359,1.0884952281611484,1,1.0,1,1,0.5199289993959598,0.5199289993959598
2016-07-11,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.6446313185988284,1.7624181442556983,0.0,1.765852451225418,1.3420041073360114,1,1.0,1,1,-0.12640138283963095,-0.12640138283963093
2016-07-12,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.5312072718642784,1.5493827613480373,0.0,0.2532439687987125,1.6196566892894326,1,10.0,1,1,0.3555313760398688,0.3555313760398688
2016-07-13,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.2791538346763893,1.0230600506349925,0.0,-1.2837614246348752,1.4868663240073616,1,8.0,1,1,0.4038247418050523,0.4038247418050523
2016-07-14,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.3799752095515447,1.687229185582406,0.0,-0.3322818953664637,1.2212855934432196,1,6.0,1,1,0.5479541650213513,0.5479541650213513
2016-07-15,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.9136763507539499,0.5719262985952395,0.0,-1.2837614246348752,1.185070039275382,1,8.0,1,1,1.338413970473241,1.338413970473241
2016-07-16,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.1531271160824448,1.0355915437472076,0.0,-0.8934108485247576,1.0764233767718694,1,9.0,1,1,1.6406853997185347,1.6406853997185347
2016-07-19,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.5564126155830673,1.6120402269091139,0.0,0.2288470577918303,1.51101002678592,1,20.0,1,1,0.12082061392721521,0.12082061392721523
2016-07-20,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.4303858969891228,1.3112843922159454,0.0,-0.16150351831828735,1.4627226212288034,1,10.0,1,1,0.44210911984688167,0.44210911984688167
2016-07-21,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.8632656633163723,0.6095207779318855,0.0,-1.2837614246348752,1.1729981878861027,1,9.0,1,1,0.5894914640732708,0.5894914640732708
2016-07-22,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.8128549758787943,0.40901688813643966,0.0,-1.2837614246348752,1.1126389309397067,1,13.0,1,1,1.380952168297496,1.380952168297496
2016-07-23,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.9388816944727387,0.9604025850739157,0.0,-0.9422046705385223,1.0402078226040319,1,13.0,1,1,1.5918915845671835,1.5918915845671835
2016-07-25,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.2287431472388113,1.0606545299716381,0.0,-1.0885861365798164,1.1971418906646614,1,4.0,1,1,-0.030064876002347786,-0.030064876002347755
2016-07-26,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.1153191005042613,0.9979970644105614,0.0,-1.259364513627993,1.2333574448324984,1,3.0,1,1,0.45812350020424825,0.45812350020424825
2016-07-27,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.2035378035200224,0.9854655712983463,0.0,-1.210570691614228,1.3540759587252904,1,4.0,1,1,0.5939955085487801,0.5939955085487801
2016-07-29,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.5438099437236725,1.6245717200213292,0.0,1.5218833411565944,1.4144352156716862,1,5.0,1,1,1.5456000163466708,1.5456000163466708
2016-07-30,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.5438099437236725,1.687229185582406,0.0,1.3511049641084183,1.3178604045574531,1,7.0,1,1,1.6246710193611682,1.624671019361168
2016-07-31,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.581617959301856,1.4240678302258838,0.0,0.39962543484000673,1.595512986510874,1,2.0,1,1,0.42959788519268904,0.4295978851926891
2016-08-02,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.3799752095515447,1.2486269266548686,0.0,-0.8690139375178753,1.3661478101145696,1,3.0,1,1,0.17111577723706953,0.17111577723706956
2016-08-03,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.493399256286095,1.574445747572468,0.0,-0.2834880733526991,1.4747944726180822,1,3.0,1,1,0.4726365324031117,0.4726365324031117
2016-08-04,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.657233990458223,1.6997606786946216,0.0,0.7899760109501242,1.595512986510874,1,7.0,1,1,0.5579631527447053,0.5579631527447053
2016-08-05,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.7328500216145895,1.749886651143483,0.0,1.3511049641084183,1.6196566892894326,1,4.0,1,1,1.2658488094789238,1.2658488094789238
2016-08-06,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.7832607090521675,1.8501385960412062,0.0,0.8631667439707713,1.7645189059607829,1,7.0,1,1,1.102702309588252,1.102702309588252
2016-08-07,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.720247349755195,1.774949637367914,0.0,1.4486926081359472,1.6075848379001534,1,5.0,1,1,0.29672857316516343,0.29672857316516343
2016-08-08,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.7076446778958005,1.7248236649190527,0.0,-0.16150351831828735,1.7041596490143869,1,2.0,1,1,-0.054086446538397615,-0.05408644653839759
2016-08-09,air_f0c7272956e62f12,0,0,0,0,0,1,0,2.1361355211152118,2.2887408549687436,0.0,0.6923883669225946,1.7524470545715034,1,11.0,1,1,0.5064168659694318,0.5064168659694318
2016-08-10,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.7832607090521675,1.8250756098167753,0.0,-0.08831278529764015,1.7886626087393411,1,1.0,1,1,1.1827742113750848,1.1827742113750848
2016-08-15,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.4681939125673062,1.4240678302258838,1.0,-1.1129830475866986,1.595512986510874,1,9.0,1,1,-0.25877024548098887,-0.2587702454809888
2016-08-16,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.506001928145489,1.7122921718068371,0.0,-0.7714262934903459,1.51101002678592,1,3.0,1,1,-0.17944901777340766,-0.17944901777340763
2016-08-17,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.7328500216145895,1.862670089153421,0.0,1.1559296760533593,1.4265070670609656,1,4.0,1,1,0.15910499196904462,0.15910499196904465
2016-08-19,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.5942206311612508,1.6120402269091139,0.0,0.39962543484000673,1.6679440948465494,1,2.0,1,1,1.2410765648636224,1.2410765648636224
2016-08-20,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.3547698658327558,1.323815885328161,0.0,-0.8934108485247576,1.5592974323430369,1,4.0,1,1,1.162005561849125,1.162005561849125
2016-08-21,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.6320286467394336,1.7624181442556983,0.0,0.6435945449088302,1.4868663240073616,1,1.0,1,1,0.16736240684081174,0.16736240684081177
2016-08-23,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.493399256286095,1.3739418577770222,0.0,-0.8690139375178753,1.5713692837323157,1,5.0,1,1,0.3012326176406728,0.3012326176406728
2016-08-24,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.4555912407079115,1.474193802674745,0.0,-0.8202201155041106,1.4868663240073616,1,17.0,1,1,0.4290974358065214,0.4290974358065214
2016-08-25,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.6446313185988284,1.662166199357976,0.0,1.619470985184124,1.4868663240073616,1,5.0,1,1,0.516175628999702,0.516175628999702
2016-08-26,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.6824393341770119,1.6746976924701906,0.0,1.2047234980671238,1.5472255809537574,1,2.0,1,1,1.4415065440237882,1.4415065440237882
2016-08-27,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.1783324598012337,0.9478710919617002,0.0,-1.2837614246348752,1.2575011476110571,1,11.0,1,1,1.4837945171549591,1.4837945171549591
2016-08-28,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.9640870381915281,0.6471152572685317,0.0,-1.2837614246348752,1.2212855934432196,1,1.0,1,1,0.5371945032187456,0.5371945032187456
2016-08-30,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.2791538346763893,1.0857175161960693,0.0,-1.137379958593581,1.3661478101145696,1,8.0,1,1,0.28346666443171925,0.2834666644317193
2016-08-31,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.493399256286095,1.46166230956253,0.0,1.47308951914283,1.3661478101145696,1,2.0,1,1,0.5719757355574011,0.5719757355574011
2016-09-01,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.5186046000048838,1.6371032131335448,0.0,1.1803265870602415,1.3057885531681739,1,4.0,1,1,0.30773845966085295,0.30773845966085295
2016-09-02,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.4807965844267004,1.2987528991037303,0.0,-0.08831278529764015,1.4265070670609656,1,1.0,1,1,1.11621444301478,1.11621444301478
2016-09-03,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.5438099437236725,1.6371032131335448,0.0,0.5216099898744184,1.6196566892894326,1,11.0,1,1,1.5070654136117574,1.5070654136117574
2016-09-04,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.4807965844267004,1.5619142544602524,0.0,-0.18590042932516962,1.5472255809537574,1,1.0,1,1,0.2124028515959052,0.21240285159590522
2016-09-05,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.695042006036406,1.6997606786946216,0.0,1.0583420320258299,1.6438003920679911,1,5.0,1,1,-0.1877064326451748,-0.18770643264517475
2016-09-06,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.745452693473984,1.6245717200213292,0.0,1.0583420320258299,1.7765907573500617,1,6.0,1,1,0.28346666443171925,0.2834666644317193
2016-09-07,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.5312072718642784,1.361410364664807,0.0,-0.7226324714765813,1.716231500403666,1,3.0,1,1,0.34827485994043705,0.34827485994043705
2016-09-08,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.442988568848517,1.3739418577770222,0.0,-0.9666015815454047,1.6317285406787116,1,6.0,1,1,0.44711361370855873,0.44711361370855873
2016-09-09,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.5186046000048838,1.6371032131335448,0.0,0.009274858729889092,1.3782196615038491,1,5.0,1,1,1.3289054321360545,1.3289054321360545
2016-09-10,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.4681939125673062,1.474193802674745,0.0,-0.2834880733526991,1.4627226212288034,1,31.0,1,1,1.6697114641162616,1.6697114641162616
2016-09-11,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.0397030693478946,0.7097727228296086,0.0,-1.2349676026211105,1.1609263364968236,1,1.0,1,1,0.5066670906625156,0.5066670906625156
2016-09-12,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.2287431472388113,1.0355915437472076,0.0,-1.210570691614228,1.3661478101145696,1,29.0,1,1,-0.1734436251393952,-0.17344362513939518
2016-09-13,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.9640870381915281,0.5593948054830239,0.0,-1.2837614246348752,1.2333574448324984,1,6.0,1,1,0.17336779947482422,0.17336779947482422
2016-09-14,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.0271003974885002,0.8977451195128389,0.0,-1.210570691614228,1.1367826337182654,1,1.0,1,1,0.4378553000644562,0.4378553000644562
2016-09-15,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.1531271160824448,0.8726821332884078,0.0,-1.259364513627993,1.3299322559467321,1,4.0,1,1,0.6553005583543239,0.6553005583543239
2016-09-16,air_f0c7272956e62f12,1,0,0,0,0,0,0,1.001895053769711,0.6220522710441007,0.0,-1.2837614246348752,1.2937167017788944,1,1.0,1,1,1.2833645379947936,1.2833645379947933
2016-09-17,air_f0c7272956e62f12,0,0,1,0,0,0,0,1.3043591783951782,1.2486269266548686,0.0,0.009274858729889092,1.2575011476110571,1,9.0,1,1,1.5928924833395188,1.5928924833395188
2016-09-18,air_f0c7272956e62f12,0,0,0,1,0,0,0,1.2161404753794172,0.9353395988494846,0.0,-1.2837614246348752,1.3299322559467321,1,1.0,1,1,0.8041842507392161,0.8041842507392161
2016-09-20,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.5229935231127222,0.08319806721884064,0.0,-1.2837614246348752,0.7746270920398899,1,1.0,1,1,-0.4994864002276549,-0.49948640022765484
2016-09-21,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.6490202417066667,0.4716743536975165,0.0,-1.259364513627993,0.7746270920398899,1,1.0,1,1,0.943309180093838,0.943309180093838
2016-09-22,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.5608015386909052,0.18345001211656314,1.0,-1.2837614246348752,0.8349863489862859,1,3.0,1,1,0.4974087770184131,0.4974087770184131
2016-09-23,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.7372389447224278,0.33382792946314777,0.0,-1.2837614246348752,0.9919204170469149,1,5.0,1,1,0.819698181710415,0.819698181710415
2016-09-24,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.8632656633163723,0.5593948054830239,0.0,-1.2837614246348752,1.1609263364968236,1,10.0,1,1,1.4412563193307044,1.4412563193307042
2016-09-27,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.3421671939733617,1.2987528991037303,0.0,-0.7226324714765813,1.4023633642824074,1,2.0,1,1,0.3970686750917883,0.3970686750917883
2016-09-28,air_f0c7272956e62f12,0,0,0,0,0,0,1,1.4555912407079115,1.3990048440014533,0.0,-0.7714262934903459,1.5472255809537574,1,3.0,1,1,0.4741378805616148,0.4741378805616148
2016-09-29,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.2161404753794172,1.0606545299716381,0.0,-1.1129830475866986,1.2695729990003362,1,2.0,1,1,0.5554609058138669,0.5554609058138669
2016-09-30,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.8128549758787943,0.6596467503807468,0.0,-0.6982355604696989,0.91948930871124,1,15.0,1,1,1.4870474381650494,1.4870474381650491
2016-10-01,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.5986095542690887,0.29623345012650165,0.0,-1.2837614246348752,0.7746270920398899,1,13.0,1,1,1.5098178852356798,1.5098178852356798
2016-10-03,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.9766897100509222,0.8852136264006234,0.0,-1.2837614246348752,1.0764233767718694,1,2.0,1,1,-0.3200752952865327,-0.32007529528653267
2016-10-04,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.2539484909576002,1.574445747572468,0.0,0.2288470577918303,1.0281359712147524,1,11.0,1,1,0.24368093823138673,0.24368093823138676
2016-10-06,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.3925778814109393,1.4867252957869606,0.0,0.7411821889363597,1.2333574448324984,1,5.0,1,1,0.4456122655500556,0.4456122655500556
2016-10-07,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.8128549758787943,0.6847097366051774,0.0,0.1312594137643008,0.9436330114897983,1,6.0,1,1,1.2310675771402684,1.2310675771402682
2016-10-08,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.7876496321600054,0.7348357090540392,0.0,-1.2349676026211105,0.8470582003755648,1,19.0,1,1,1.399218570892617,1.399218570892617
2016-10-09,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.9262790226133446,0.7849616815029004,0.0,-1.2837614246348752,0.8953456059326818,1,3.0,1,1,0.9200382836370398,0.9200382836370398
2016-10-11,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.3339534452218054,0.08319806721884064,0.0,-1.2349676026211105,0.605621172589981,1,3.0,1,1,-0.08336273562920835,-0.08336273562920832
2016-10-13,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.19532405476846623,-0.15490030191325144,0.0,-1.2837614246348752,0.49697451008646865,1,2.0,1,1,0.41283283075607097,0.41283283075607097
2016-10-14,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.08190000803391612,0.00800910854554831,0.0,-0.30788498435958134,0.17103452257593055,1,3.0,1,1,1.3356614988493185,1.3356614988493185
2016-10-15,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.22052939848725506,0.40901688813643966,0.0,1.3511049641084183,0.07445971146169722,1,10.0,1,1,1.645189444194044,1.645189444194044
2016-10-17,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.32135077336241075,0.00800910854554831,0.0,-1.2837614246348752,0.5452619156435852,1,7.0,1,1,-0.23049485516251356,-0.2304948551625135
2016-10-18,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.749841616581822,0.8601506401761927,0.0,0.1556563247711833,0.665980429536377,1,2.0,1,1,0.3029841904922598,0.3029841904922598
2016-10-19,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.7372389447224278,0.5593948054830239,0.0,-0.8202201155041106,0.871201903154123,1,6.0,1,1,0.39406597877478206,0.39406597877478206
2016-10-20,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.8758683351757666,1.0355915437472076,0.0,1.1559296760533593,0.7021959837042147,1,4.0,1,1,0.5406976489219195,0.5406976489219195
2016-10-21,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.40956947637817187,0.24610747767763994,0.0,-0.08831278529764015,0.5090463614757478,1,5.0,1,1,1.3511754298205174,1.3511754298205174
2016-10-22,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.22052939848725506,-0.1423688088010359,0.0,-1.259364513627993,0.42454340175079336,1,23.0,1,1,1.7152523582575228,1.7152523582575225
2016-10-23,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.39696680451877764,0.3588909156875784,0.0,-0.11270969630452263,0.42454340175079336,1,1.0,1,1,0.5597147255962923,0.5597147255962923
2016-10-24,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.006318694981844962,-0.04211686390331294,0.0,1.1071358540395948,0.08653156285097637,1,4.0,1,1,-0.1198955408194508,-0.11989554081945077
2016-10-25,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.11974274171639508,-0.280215233035405,0.0,-0.6982355604696989,-0.14283361354532817,1,3.0,1,1,0.3275062104144773,0.3275062104144773
2016-10-26,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.5229935231127222,0.7849616815029004,0.0,1.0583420320258299,0.17103452257593055,1,4.0,1,1,0.5879901159147677,0.5879901159147677
2016-10-27,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.5103908512533275,0.484205846809732,0.0,0.570403811888183,0.2434656309116056,1,4.0,1,1,0.5969982048657864,0.5969982048657864
2016-10-28,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.3465908351854953,-0.5809710677285734,0.0,-1.2837614246348752,-0.130761762156049,1,10.0,1,1,1.2861170096187158,1.2861170096187158
2016-10-29,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.0692973361745217,0.17091851900434804,0.0,-1.2837614246348752,0.05031600868313873,1,5.0,1,1,1.8358606603239396,1.8358606603239396
2016-10-31,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.08193472613821164,-0.04211686390331294,0.0,-0.3322818953664637,-0.16697731632388643,1,4.0,1,1,-0.007044204238633367,-0.007044204238633336
2016-11-01,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.19535877287276177,-0.38046717793312795,0.0,-0.4786633614077578,0.06238786007241787,1,1.0,1,1,0.18162521434659135,0.18162521434659137
2016-11-02,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.5104255693576231,-0.9067898886461729,0.0,-1.2837614246348752,-0.31183953299523676,1,5.0,1,1,0.9483136739555151,0.948313673955515
2016-11-03,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.25837213216973404,-0.004522384566667225,1.0,1.0339451210189476,-0.335983235773795,1,2.0,1,1,0.6395364026900412,0.6395364026900412
2016-11-04,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.11974274171639508,-0.0797113432399591,0.0,0.9607543879983004,-0.3239113843845159,1,2.0,1,1,0.7251132477247187,0.7251132477247187
