visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,total_area_visitors,total_genre_visitors
2016-05-21,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.4966937117669971,0.8357175252690517,0.0,1.6814009696264958,0.1685701326881506,1,9.0,1,1,-0.36691255426303643,-0.36691255426303643
2016-05-22,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,0.9150898811902757,1.2135186508315279,0.0,1.9279907054013468,0.6675480830569152,1,2.0,1,1,-1.0999215342570845,-1.0999215342570845
2016-05-23,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.0545552709980355,1.415012584464848,0.0,1.7800368639364363,0.44848459265111607,1,1.0,1,1,-1.3015680607850806,-1.3015680607850806
2016-05-24,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.04187659919733,1.2135186508315279,0.0,0.8429958679920031,0.8014202160826814,1,10.0,1,1,-1.1905745804296954,-1.1905745804296954
2016-05-25,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.889732537588865,0.6090368499315659,0.0,-1.3023348332491989,1.1056750638685138,1,21.0,1,1,-0.9861657727163843,-0.9861657727163843
2016-05-26,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.9911619119945084,0.9490578629377944,0.0,-0.41461178445973584,1.0813346760456473,1,5.0,1,1,-0.9502561173072891,-0.9502561173072891
2016-05-27,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.534729727169113,0.34457606203783253,0.0,-1.2283579125167436,0.4606547865625493,1,8.0,1,1,-0.6579565446066821,-0.6579565446066821
2016-05-28,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.5220510553684079,0.558663366523236,0.0,-1.2530168860942286,0.44848459265111607,1,5.0,1,1,-0.46359239574906197,-0.46359239574906197
2016-05-29,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,0.8263391785853378,1.037211458902372,0.0,1.2621984188092497,0.5701865317654492,1,7.0,1,1,-0.9660764550050024,-0.9660764550050024
2016-05-30,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,0.28115629115500457,0.2060489826649249,0.0,-1.3023348332491989,0.484995174385416,1,2.0,1,1,-1.2885100042726823,-1.2885100042726823
2016-05-31,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.6615164451761673,0.659410333339896,0.0,-0.16802204868488516,0.5945269195883157,1,8.0,1,1,-1.0617518306054587,-1.0617518306054587
2016-06-01,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.800981834983927,0.848310896121134,0.0,0.10322666066745087,0.8014202160826814,1,12.0,1,1,-1.0828456142024099,-1.0828456142024099
2016-06-02,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.6995524605782836,0.797937412712804,0.0,1.9033317318238616,0.5945269195883157,1,11.0,1,1,-1.0223265445968717,-1.0223265445968717
2016-06-03,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.534729727169113,0.5712567373753182,0.0,1.8293548110914062,0.33895284744821647,1,6.0,1,1,-0.7154622165555129,-0.7154622165555129
2016-06-04,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.8263391785853378,0.9490578629377944,0.0,0.6703830529496076,0.5945269195883157,1,4.0,1,1,-0.5421918512948437,-0.5421918512948437
2016-06-05,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,0.5220510553684079,0.4705097705586579,0.0,-0.6118835730796166,0.6066971134997486,1,2.0,1,1,-1.128799928467196,-1.128799928467196
2016-06-06,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,0.6108017579733458,0.5334766248190705,0.0,-1.1790399653617734,0.5945269195883157,1,2.0,1,1,-1.3161328161258323,-1.3161328161258323
2016-06-07,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.5600870707705242,0.15567549925659452,0.0,-1.3023348332491989,0.8501009917284145,1,16.0,1,1,-1.1717408450752749,-1.1717408450752749
2016-06-08,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.8516965221867486,0.961651233789877,0.0,0.10322666066745087,0.6188673074111821,1,1.0,1,1,-1.00776178925612,-1.00776178925612
2016-06-09,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.7629458195818107,0.5082898831149056,0.0,-1.3023348332491989,0.9961433186656142,1,8.0,1,1,-1.0579850835345748,-1.0579850835345748
2016-06-10,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.0545552709980355,1.1505517965711152,0.0,1.2128804716542794,0.9718029308427474,1,5.0,1,1,-0.6210424233120178,-0.6210424233120178
2016-06-11,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.0545552709980355,1.1883319091273628,0.0,1.3361753395417046,0.7892500221712481,1,8.0,1,1,-0.4610812310351392,-0.4610812310351392
2016-06-12,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.105269958200857,1.0875849423107025,0.0,0.27583947570984646,1.0935048699570802,1,5.0,1,1,-1.0871145942160785,-1.0871145942160785
2016-06-13,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,0.585444414371935,0.3823561745940802,0.0,-1.3023348332491989,0.8379307978169814,1,1.0,1,1,-1.377154118674155,-1.377154118674155
2016-06-14,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.889732537588865,0.823124154416969,0.0,-0.020068207219974536,0.8501009917284145,1,4.0,1,1,-1.097661486014554,-1.097661486014554
2016-06-15,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.7122311323789892,0.31938932033366757,0.0,-1.3023348332491989,0.9961433186656142,1,5.0,1,1,-1.0378957658231927,-1.0378957658231927
2016-06-16,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.8770538657881598,0.5964434790794833,0.0,-1.3023348332491989,1.0083135125770473,1,10.0,1,1,-1.108710610755814,-1.108710610755814
2016-06-17,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.1433059736029734,1.200925279979445,0.0,0.7197010001045776,0.9718029308427474,1,5.0,1,1,-0.5499764619080042,-0.5499764619080042
2016-06-18,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.460272768620609,1.6794733723585815,0.0,1.9773086525563173,1.1786962273371135,1,10.0,1,1,-0.4585700663212165,-0.4585700663212165
2016-06-19,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.155984645403679,1.2135186508315279,0.0,-0.2666579429948253,1.215206809071413,1,3.0,1,1,-1.0805855659598793,-1.0805855659598793
2016-06-20,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.155984645403679,1.1505517965711152,0.0,0.15254460782242107,1.0935048699570802,1,3.0,1,1,-1.3465179091642976,-1.3465179091642976
2016-06-21,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.953125896592392,0.7601573001565564,0.0,-0.6858604938120717,1.1908664212485467,1,4.0,1,1,-1.1320644425952955,-1.1320644425952955
2016-06-22,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.953125896592392,0.5334766248190705,0.0,-1.3023348332491989,1.1786962273371135,1,7.0,1,1,-1.0697875576900115,-1.0697875576900115
2016-06-24,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.953125896592392,0.7097838167482263,0.0,-1.3023348332491989,1.1543558395142466,1,15.0,1,1,-0.571823594919132,-0.571823594919132
2016-06-25,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.2954500352114384,1.1379584257190325,0.0,-1.3023348332491989,1.2760577786285796,1,6.0,1,1,-0.40910012145693847,-0.40910012145693847
2016-06-26,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.308128707012144,1.3016722467961055,0.0,1.1142445773443392,1.2273770029828466,1,2.0,1,1,-0.9736099491467706,-0.9736099491467706
2016-06-27,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.168663317204384,1.1631451674231974,0.0,1.2621984188092497,1.1543558395142466,1,1.0,1,1,-1.2917745184007818,-1.2917745184007818
2016-06-28,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.4966937117669971,0.39494954544616295,0.0,-1.3023348332491989,0.691888470879782,1,10.0,1,1,-1.1456247320504782,-1.1456247320504784
2016-06-29,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.800981834983927,0.5712567373753182,0.0,-1.3023348332491989,0.9352923491084478,1,15.0,1,1,-0.9683365032475328,-0.9683365032475328
2016-06-30,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.9911619119945084,0.9364644920857121,0.0,-1.1543809917842884,1.0569942882227807,1,10.0,1,1,-0.9437270890510899,-0.9437270890510899
2016-07-01,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.3208073788128496,1.3772324719086009,0.0,-0.21733999583985514,1.288227972540013,1,7.0,1,1,1.6289611603627578,1.6289611603627578
2016-07-02,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.4983087840227252,1.5283529221335912,0.0,0.39913434359727185,1.4586106873000788,1,10.0,1,1,1.7339278454047284,1.7339278454047284
2016-07-03,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.7772395636382445,1.9817142728085622,0.0,0.5717471586396673,1.6046530142372786,1,5.0,1,1,0.42335098120845005,0.42335098120845005
2016-07-04,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.5997381584283688,1.7802203391752414,0.0,0.44845229075224186,1.4829510751229458,1,3.0,1,1,-0.08591322277508176,-0.08591322277508176
2016-07-05,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.8263391785853378,0.747563929304474,0.0,-1.3023348332491989,1.0691644821342137,1,5.0,1,1,0.3542939515755747,0.3542939515755747
2016-07-06,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.003840583795214,0.9112777503815467,0.0,-0.29131691657231057,1.1056750638685138,1,9.0,1,1,0.6576426490174417,0.6576426490174417
2016-07-07,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.5490234712255468,2.1454280938856356,0.0,1.8540137846688918,1.2760577786285796,1,3.0,1,1,0.6134461500524016,0.6134461500524016
2016-07-08,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.2827713634107332,1.2764855050919404,0.0,-0.7844963881220121,1.3003981664514463,1,6.0,1,1,1.4928560328681453,1.4928560328681453
2016-07-09,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.9150898811902757,0.659410333339896,0.0,-1.3023348332491989,1.0813346760456473,1,6.0,1,1,1.6934980935105723,1.6934980935105723
2016-07-10,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.3208073788128496,1.4653860678731785,0.0,1.5827650753165554,1.0691644821342137,1,4.0,1,1,0.5293221321359897,0.5293221321359897
2016-07-11,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.6250955020297795,1.7424402266189942,0.0,1.7800368639364363,1.3247385542743129,1,6.0,1,1,-0.11931171347025421,-0.11931171347025421
2016-07-12,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.5109874558234309,1.5283529221335912,0.0,0.25118050213236126,1.6046530142372786,1,7.0,1,1,0.36433861043126564,0.36433861043126564
2016-07-13,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.2574140198093224,0.9994313463461247,0.0,-1.3023348332491989,1.4707808812115124,1,4.0,1,1,0.41280408940997454,0.41280408940997454
2016-07-14,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.3588433942149654,1.6668800015064988,0.0,-0.34063486372728063,1.20303661515998,1,6.0,1,1,0.5574471769319244,0.5574471769319244
2016-07-15,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.889732537588865,0.5460699956711533,0.0,-1.3023348332491989,1.1665260334256802,1,4.0,1,1,1.3507241100601182,1.3507241100601182
2016-07-16,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.1306273018022681,1.012024717198207,0.0,-0.9077912560094374,1.0569942882227807,1,6.0,1,1,1.6540728075019853,1.6540728075019853
2016-07-17,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.3588433942149654,1.1505517965711152,0.0,-1.2776758596717137,1.4829510751229458,1,5.0,1,1,1.0338151231630683,1.0338151231630683
2016-07-19,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.5363447994248416,1.5913197763940035,0.0,0.22652152855487626,1.4951212690343787,1,2.0,1,1,0.12879136026531257,0.12879136026531257
2016-07-20,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.4095580814177875,1.2890788759440228,0.0,-0.16802204868488516,1.4464404933886459,1,7.0,1,1,0.45122490953299244,0.4512249095329925
2016-07-21,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.8390178503860434,0.583850108227401,0.0,-1.3023348332491989,1.1543558395142466,1,2.0,1,1,0.5991325111830419,0.5991325111830419
2016-07-22,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.7883031631832215,0.3823561745940802,0.0,-1.3023348332491989,1.0935048699570802,1,5.0,1,1,1.3934139101968048,1.3934139101968048
2016-07-23,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.9150898811902757,0.9364644920857121,0.0,-0.9571092031644076,1.0204837064884806,1,6.0,1,1,1.6051050955804917,1.6051050955804917
2016-07-24,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.105269958200857,1.17573853827528,0.0,0.4977702379072121,0.9231221551970143,1,5.0,1,1,0.4085351093963059,0.4085351093963059
2016-07-25,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.2066993326065005,1.037211458902372,0.0,-1.1050630446293181,1.1786962273371135,1,2.0,1,1,-0.0226318719842287,-0.0226318719842287
2016-07-26,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.092591286400152,0.9742446046419594,0.0,-1.2776758596717137,1.215206809071413,1,6.0,1,1,0.467296363702098,0.467296363702098
2016-07-27,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.1813419890050898,0.961651233789877,0.0,-1.2283579125167436,1.336908748185746,1,13.0,1,1,0.6036526076681028,0.6036526076681028
2016-07-28,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.4349154250191982,1.4401993261690136,0.0,-0.020068207219974536,1.4464404933886459,1,2.0,1,1,0.7545736069748595,0.7545736069748595
2016-07-29,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.5236661276241361,1.6039131472460861,0.0,1.5334471281615856,1.3977597177429124,1,3.0,1,1,1.558648548372921,1.558648548372921
2016-07-30,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.5236661276241361,1.6668800015064988,0.0,1.36083431311919,1.3003981664514463,1,4.0,1,1,1.6380013533328797,1.6380013533328797
2016-08-01,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.5490234712255468,1.4905728095773434,0.0,-0.8338143352769822,1.6046530142372786,1,4.0,1,1,-0.059294876807500715,-0.059294876807500715
2016-08-02,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.3588433942149654,1.22611202168361,0.0,-0.8831322824319523,1.3490789420971794,1,8.0,1,1,0.17926577101515964,0.17926577101515964
2016-08-03,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.4729514404213144,1.553539663837756,0.0,-0.29131691657231057,1.4586106873000788,1,9.0,1,1,0.4818611190428499,0.4818611190428499
2016-08-04,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.6377741738304852,1.6794733723585815,0.0,0.793677920837033,1.5803126264144118,1,5.0,1,1,0.5674918357876153,0.5674918357876153
2016-08-05,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.7138462046347174,1.7298468557669116,0.0,1.36083431311919,1.6046530142372786,1,7.0,1,1,1.2779003333563588,1.2779003333563588
2016-08-06,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.7645608918375393,1.8305938225835723,0.0,0.8676548415694885,1.7506953411744781,1,6.0,1,1,1.114172394008596,1.114172394008596
2016-08-08,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.6884888610333066,1.7046601140627469,0.0,-0.16802204868488516,1.6898443716173115,1,2.0,1,1,-0.04673905323788701,-0.04673905323788701
2016-08-09,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,2.1195637022572904,2.271361802406461,0.0,0.6950420265270927,1.7385251472630445,1,5.0,1,1,0.5157618426808069,0.5157618426808069
2016-08-10,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.7645608918375393,1.805407080879407,0.0,-0.09404512795242974,1.7750357289973444,1,2.0,1,1,1.1945296648541237,1.1945296648541237
2016-08-11,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.5363447994248416,1.5661330346898388,1.0,-0.09404512795242974,1.6776741777058781,1,6.0,1,1,0.9845962947701826,0.9845962947701826
2016-08-13,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.4349154250191982,1.5283529221335912,1.0,0.47311126432972705,1.4464404933886459,1,3.0,1,1,0.8042946683105298,0.8042946683105298
2016-08-17,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.7138462046347174,1.843187193435654,0.0,1.1635625244993093,1.4099299116543458,1,6.0,1,1,0.1672121803883305,0.1672121803883305
2016-08-18,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.4856301122220197,1.5031661804294263,0.0,-1.0310861238968627,1.6776741777058781,1,5.0,1,1,0.3535406021613979,0.3535406021613979
2016-08-19,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.574380814826958,1.5913197763940035,0.0,0.39913434359727185,1.6533337898830116,1,5.0,1,1,1.2530398026885237,1.2530398026885237
2016-08-20,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.3334860506135546,1.3016722467961055,0.0,-0.9077912560094374,1.5438020446801122,1,7.0,1,1,1.1736869977285649,1.1736869977285649
2016-08-21,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.6124168302290738,1.7424402266189942,0.0,0.6457240793721227,1.4707808812115124,1,5.0,1,1,0.17549902394427555,0.17549902394427555
2016-08-23,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.4729514404213144,1.3520457302044355,0.0,-0.8831322824319523,1.5559722385915453,1,8.0,1,1,0.30984633613914214,0.30984633613914214
2016-08-24,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.4349154250191982,1.4527926970210958,0.0,-0.8338143352769822,1.4707808812115124,1,4.0,1,1,0.4381668530205942,0.4381668530205942
2016-08-25,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.6250955020297795,1.6416932598023344,0.0,1.632083022471526,1.4707808812115124,1,2.0,1,1,0.5255553850651056,0.5255553850651056
2016-08-26,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.663131517431896,1.6542866306544162,0.0,1.2128804716542794,1.5316318507686788,1,7.0,1,1,1.4541840962737351,1.4541840962737351
2016-08-27,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.155984645403679,0.9238711212336294,0.0,-1.3023348332491989,1.23954719689428,1,27.0,1,1,1.4966227799390295,1.4966227799390295
2016-08-28,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,0.9404472247916869,0.6216302207836487,0.0,-1.3023348332491989,1.20303661515998,1,4.0,1,1,0.5466491686620566,0.5466491686620566
2016-08-29,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.3208073788128496,1.3142656176481882,0.0,-0.6612015202345867,1.3003981664514463,1,1.0,1,1,-0.24210766798107625,-0.24210766798107625
2016-08-30,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.2574140198093224,1.0623982006065376,0.0,-1.1543809917842884,1.3490789420971794,1,2.0,1,1,0.2920170666702907,0.2920170666702907
2016-08-31,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.4729514404213144,1.4401993261690136,0.0,1.4841291810066155,1.3490789420971794,1,4.0,1,1,0.5815543581855827,0.5815543581855827
2016-09-01,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.4983087840227252,1.6165065180981688,0.0,1.1882214980767942,1.288227972540013,1,5.0,1,1,0.3163753643953413,0.3163753643953413
2016-09-02,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.460272768620609,1.2764855050919404,0.0,-0.09404512795242974,1.4099299116543458,1,3.0,1,1,1.1277326834637789,1.1277326834637789
2016-09-03,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.5236661276241361,1.6165065180981688,0.0,0.5224292114846972,1.6046530142372786,1,3.0,1,1,1.519976611778511,1.519976611778511
2016-09-05,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.675810189232601,1.6794733723585815,0.0,1.064926630189369,1.628993402060145,1,1.0,1,1,-0.18083524896136136,-0.18083524896136136
2016-09-06,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.7265248764354229,1.6039131472460861,0.0,1.064926630189369,1.762865535085911,1,5.0,1,1,0.2920170666702907,0.2920170666702907
2016-09-07,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.5109874558234309,1.339452359352353,0.0,-0.735178440967042,1.7020145655287446,1,5.0,1,1,0.3570562327608897,0.3570562327608897
2016-09-08,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.4222367532184925,1.3520457302044355,0.0,-0.9817681767418928,1.6168232081487117,1,4.0,1,1,0.45624723896083796,0.45624723896083796
2016-09-09,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,1.4983087840227252,1.6165065180981688,0.0,0.004590766357510455,1.361249136008613,1,15.0,1,1,1.3411816841472117,1.3411816841472117
2016-09-10,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.4475940968199037,1.4527926970210958,0.0,-0.29131691657231057,1.4464404933886459,1,9.0,1,1,1.683202318183489,1.683202318183489
2016-09-11,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.016519255595919,0.6845970750440614,0.0,-1.2530168860942286,1.1421856456028137,1,3.0,1,1,0.5160129591521991,0.5160129591521991
2016-09-13,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.9404472247916869,0.5334766248190705,0.0,-1.3023348332491989,1.215206809071413,1,7.0,1,1,0.18152581925769012,0.18152581925769012
2016-09-14,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.003840583795214,0.8734976378252994,0.0,-1.2283579125167436,1.1178452577799471,1,2.0,1,1,0.4469559295193238,0.4469559295193238
2016-09-15,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.1306273018022681,0.848310896121134,0.0,-1.2776758596717137,1.3125683603628795,1,8.0,1,1,0.6651761431592099,0.6651761431592099
2016-09-16,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.9784832401938028,0.5964434790794833,0.0,-1.3023348332491989,1.2760577786285796,1,5.0,1,1,1.2954784863538178,1.2954784863538178
2016-09-17,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,1.2827713634107332,1.22611202168361,0.0,0.004590766357510455,1.23954719689428,1,15.0,1,1,1.606109561466061,1.606109561466061
2016-09-18,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.1940206608057953,0.9112777503815467,0.0,-1.3023348332491989,1.3125683603628795,1,3.0,1,1,0.814590443637613,0.814590443637613
2016-09-20,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.4966937117669971,0.05492853243993458,0.0,-1.3023348332491989,0.7527394404369485,1,4.0,1,1,-0.49372637231613486,-0.49372637231613486
2016-09-21,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.6234804297740514,0.44532302885449293,0.0,-1.2776758596717137,0.7527394404369485,1,13.0,1,1,0.9542112017317174,0.9542112017317175
2016-09-22,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.534729727169113,0.15567549925659452,1.0,-1.3023348332491989,0.8135904099941149,1,4.0,1,1,0.506721649710685,0.506721649710685
2016-09-23,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.7122311323789892,0.3067959494815853,0.0,-1.3023348332491989,0.9718029308427474,1,2.0,1,1,0.830159664863934,0.830159664863934
2016-09-24,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.8390178503860434,0.5334766248190705,0.0,-1.3023348332491989,1.1421856456028137,1,5.0,1,1,1.4539329798023428,1.4539329798023428
2016-09-26,air_4c665a2bfff0da3b,0,1,0,0,0,0,0,1.2954500352114384,1.3142656176481882,0.0,-0.5379066523471613,1.2760577786285796,1,2.0,1,1,-0.013089446071322286,-0.013089446071322286
2016-09-27,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.3208073788128496,1.2764855050919404,0.0,-0.735178440967042,1.3855895238314795,1,10.0,1,1,0.4060239446823831,0.4060239446823831
2016-09-28,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.4349154250191982,1.3772324719086009,0.0,-0.7844963881220121,1.5316318507686788,1,12.0,1,1,0.48336781787120353,0.48336781787120353
2016-09-29,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.1940206608057953,1.037211458902372,0.0,-1.129722018206803,1.251717390805713,1,6.0,1,1,0.5649806710736927,0.5649806710736927
2016-09-30,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.7883031631832215,0.6342235916357309,0.0,-0.7105194673895568,0.8987817673741478,1,7.0,1,1,1.499887294067129,1.499887294067129
2016-10-01,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.5727657425712294,0.2690158369253376,0.0,-1.3023348332491989,0.7527394404369485,1,9.0,1,1,1.522738892963826,1.522738892963826
2016-10-02,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,1.003840583795214,0.9994313463461247,0.0,0.9416317623019435,0.8744413795512814,1,4.0,1,1,0.4130552058813668,0.4130552058813668
2016-10-04,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,1.2320566762079113,1.553539663837756,0.0,0.22652152855487626,1.0083135125770473,1,6.0,1,1,0.2520895477189191,0.2520895477189191
2016-10-05,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,1.1179486300015626,0.848310896121134,0.0,-1.129722018206803,1.2273770029828466,1,7.0,1,1,0.1380826697068267,0.1380826697068267
2016-10-06,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,1.371522066015671,1.4653860678731785,0.0,0.7443599736820631,1.215206809071413,1,1.0,1,1,0.45474054013248427,0.4547405401324843
2016-10-07,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.7883031631832215,0.659410333339896,0.0,0.12788563424493585,0.9231221551970143,1,3.0,1,1,1.2429951438328326,1.2429951438328326
2016-10-08,air_4c665a2bfff0da3b,0,0,1,0,0,0,0,0.7629458195818107,0.7097838167482263,0.0,-1.2530168860942286,0.825760603905548,1,5.0,1,1,1.4117454126084408,1.4117454126084408
2016-10-09,air_4c665a2bfff0da3b,0,0,0,1,0,0,0,0.9024112093895705,0.7601573001565564,0.0,-1.3023348332491989,0.8744413795512814,1,3.0,1,1,0.9308573698922359,0.9308573698922359
2016-10-11,air_4c665a2bfff0da3b,0,0,0,0,0,1,0,0.3065136347564158,0.05492853243993458,0.0,-1.2530168860942286,0.5823567256768822,1,2.0,1,1,-0.07611968039078308,-0.07611968039078308
2016-10-12,air_4c665a2bfff0da3b,0,0,0,0,0,0,1,0.34454965015853173,0.44532302885449293,0.0,0.7197010001045776,0.27810187789105,1,7.0,1,1,0.39899268348339945,0.39899268348339945
2016-10-13,air_4c665a2bfff0da3b,0,0,0,0,1,0,0,0.16704824494865597,-0.18434551374963387,0.0,-1.3023348332491989,0.4728249804739828,1,9.0,1,1,0.4218442823800964,0.4218442823800964
2016-10-14,air_4c665a2bfff0da3b,1,0,0,0,0,0,0,0.05294019874230714,-0.020631692672560816,0.0,-0.31597589014979555,0.1442297448652839,1,5.0,1,1,1.3479618288748032,1.3479618288748032
