visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-05-08,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.45198603970642653,0.579565560660735,0.0,1.4590015704034485,0.1473449914052492,1,35.0,1,1,-1.0196489364976338,-1.0196489364976338
2016-05-09,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.05651220170607361,-0.12568000212030161,0.0,-1.4709585788800563,0.2396361839189389,1,22.0,1,1,-1.451089302678603,-1.451089302678603
2016-05-10,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.2658807041768486,0.07267031241186492,0.0,-1.44525717406178,0.34346377549683993,1,35.0,1,1,-1.2873346161022774,-1.2873346161022774
2016-05-11,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.3473017884710388,0.4142736318839295,0.0,-1.4709585788800563,0.33192737643262876,1,23.0,1,1,-1.095696004567135,-1.095696004567135
2016-05-12,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.3821965388828347,0.6236434083345495,0.0,1.9216268571324226,0.03198100076313696,1,23.0,1,1,-0.9742741858828315,-0.9742741858828315
2016-05-13,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.579933457883011,0.6126239464160961,0.0,1.5361057848582773,0.45882776613895243,1,32.0,1,1,-0.6143180636871934,-0.6143180636871934
2016-05-14,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.696249292588997,0.8330131847851698,0.0,1.5875085944948302,0.49343696333158577,1,42.0,1,1,-0.4523378086991563,-0.4523378086991563
2016-05-15,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.7195124595301942,0.7448574894375403,0.0,1.1762861174024086,0.608800953973698,1,27.0,1,1,-1.072374903692488,-1.072374903692488
2016-05-16,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.6613545421772011,0.8109742609482622,0.0,-0.365798171694173,0.12427219327682663,1,13.0,1,1,-1.389491177542307,-1.389491177542307
2016-05-17,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.18445961988265847,0.4142736318839295,0.0,1.356195951130343,-0.10645578800739787,1,39.0,1,1,-1.2158503721169465,-1.2158503721169465
2016-05-18,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.41709128929463063,0.7779158751929014,0.0,1.9730296667689755,0.03198100076313696,1,35.0,1,1,-1.0112837590099888,-1.0112837590099888
2016-05-20,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.7078808760595958,0.9211688801327991,0.0,0.9192720692196451,0.747237742744233,1,32.0,1,1,-0.6138110832333967,-0.6138110832333967
2016-05-21,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.7776703768831872,0.9211688801327991,0.0,1.8445226426775938,0.608800953973698,1,60.0,1,1,-0.33649277500661645,-0.33649277500661645
2016-05-22,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.696249292588997,0.7999547990298087,0.0,1.8445226426775938,0.5049733623957972,1,34.0,1,1,-1.0764307473228611,-1.0764307473228611
2016-05-23,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.0219336297657582,1.1195191946649656,0.0,1.6389114041313828,0.7703105408726554,1,42.0,1,1,-1.2799833995222256,-1.2799833995222256
2016-05-24,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.940512545471568,0.9542272658881603,0.0,0.7650636403099865,0.8279925361937115,1,25.0,1,1,-1.1679407192331608,-1.1679407192331608
2016-05-25,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.8939862115891734,0.6126239464160961,0.0,-1.4709585788800563,0.9779657240284575,1,20.0,1,1,-0.9615996745379147,-0.9615996745379147
2016-05-26,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.9521441289421664,0.9432078039697068,0.0,-0.8798262680597001,1.070256916542147,1,33.0,1,1,-0.9253505720914526,-0.9253505720914526
2016-05-27,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.847459877706779,0.8660715705405306,0.0,0.6108552114003285,0.8164561371295002,1,36.0,1,1,-0.6302879479817887,-0.6302879479817887
2016-05-28,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.5334071240006167,0.2600011650255776,0.0,-1.4709585788800563,0.7357013436800216,1,49.0,1,1,-0.4340865123624761,-0.4340865123624761
2016-05-29,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.6031966248242081,0.7668964132744476,0.0,-0.057381313874856656,0.5857281558452756,1,25.0,1,1,-0.9413204563860478,-0.9413204563860478
2016-05-30,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.5915650413536098,0.5354877129869199,0.0,-1.3938543644252273,0.597264554909487,1,38.0,1,1,-1.266801907723512,-1.266801907723512
2016-05-31,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.9172493785303708,0.9542272658881603,0.0,1.0734804981293031,0.8741381324505563,1,27.0,1,1,-1.037900232834314,-1.037900232834314
2016-06-01,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.5683018744124126,0.5024293272315591,0.0,0.6622580210368815,0.5165097614600085,1,21.0,1,1,-1.0591934118937743,-1.0591934118937743
2016-06-02,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.40545970582403185,0.48039040339465144,0.0,1.7674184282227645,0.43575496801052965,1,37.0,1,1,-0.9981022672112752,-0.9981022672112752
2016-06-03,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.5334071240006167,0.6677212560083645,0.0,1.998731071587252,0.20502698672630534,1,31.0,1,1,-0.6883372099415077,-0.6883372099415077
2016-06-04,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.6497229587066028,0.5575266368238276,0.0,-0.9312290776962527,0.6895557474231769,1,48.0,1,1,-0.5134289533816554,-0.5134289533816554
2016-06-05,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.3821965388828347,0.3261179365362999,0.0,-0.8284234584231474,0.33192737643262876,1,28.0,1,1,-1.10558212341617,-1.10558212341617
2016-06-06,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.7427756264713917,0.8440326467036233,0.0,0.559452401763776,0.597264554909487,1,28.0,1,1,-1.2946858326823292,-1.2946858326823292
2016-06-07,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.48688079011822205,0.27102062694403145,0.0,-1.4709585788800563,0.6895557474231769,1,36.0,1,1,-1.1489289522157855,-1.1489289522157855
2016-06-08,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.8009335438243848,0.9432078039697068,0.0,0.8935706644013683,0.6549465502305432,1,19.0,1,1,-0.9833998340511717,-0.9833998340511717
2016-06-09,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.8590914611773778,0.8440326467036233,0.0,-0.442902386149002,0.9664293249642462,1,14.0,1,1,-1.034097879430839,-1.034097879430839
2016-06-10,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.09172313058935,1.2076748900125953,0.0,2.024432476405528,0.90874732964319,1,36.0,1,1,-0.5930248846277332,-0.5930248846277332
2016-06-11,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.0684599636481524,1.075441346991151,0.0,0.2767369487627359,1.0356477193495137,1,45.0,1,1,-0.4315516100934927,-0.4315516100934927
2016-06-12,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.9172493785303708,0.821993722866716,0.0,-0.9826318873328055,0.9664293249642462,1,19.0,1,1,-1.063502745751046,-1.063502745751046
2016-06-13,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.7544072099419901,0.6456823321714568,0.0,-1.3681529596069508,0.9318201277716124,1,38.0,1,1,-1.356283957818625,-1.356283957818625
2016-06-14,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.9986704628245611,0.9432078039697068,0.0,-0.4686037909672784,0.9664293249642462,1,27.0,1,1,-1.0741493352807763,-1.0741493352807763
2016-06-15,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.080091547118751,1.0644218850726972,0.0,0.17393132948963064,1.070256916542147,1,21.0,1,1,-1.0138186612789721,-1.0138186612789721
2016-06-16,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.7311440430007929,0.45835147955774413,0.0,-1.4709585788800563,0.9318201277716124,1,29.0,1,1,-1.085302905264303,-1.085302905264303
2016-06-17,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.940512545471568,0.7338380275190864,0.0,-0.5457080054221074,0.9318201277716124,1,33.0,1,1,-0.5212871504155039,-0.5212871504155039
2016-06-18,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.1615126314129414,1.2958305853602246,0.0,1.716015618586212,0.8741381324505563,1,39.0,1,1,-0.42901670782450935,-0.42901670782450935
2016-06-19,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.7311440430007929,0.5244682510684664,0.0,-1.4709585788800563,0.8741381324505563,1,22.0,1,1,-1.0569119998516894,-1.0569119998516894
2016-06-20,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.056828380177554,0.8770910324589845,0.0,-0.3143953620576202,1.058720517477936,1,29.0,1,1,-1.325358150137028,-1.325358150137028
2016-06-21,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.056828380177554,0.9652467278066141,0.0,0.2767369487627359,0.9318201277716124,1,18.0,1,1,-1.1088774963658483,-1.1088774963658483
2016-06-22,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.9986704628245611,0.7779158751929014,0.0,-1.3424515547886744,1.058720517477936,1,25.0,1,1,-1.0460119200950608,-1.0460119200950608
2016-06-23,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.0219336297657582,0.9983051135619753,0.0,-0.005978504238303896,1.0356477193495137,1,16.0,1,1,-1.041702586237789,-1.041702586237789
2016-06-24,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.7427756264713917,0.7999547990298087,0.0,-0.9312290776962527,0.8395289352579225,1,43.0,1,1,-0.5433408001556592,-0.5433408001556592
2016-06-25,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.8823546281185749,0.8330131847851698,0.0,-1.44525717406178,0.90874732964319,1,44.0,1,1,-0.379079133125537,-0.379079133125537
2016-06-26,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.8823546281185749,0.7558769513559938,0.0,1.2019875222206848,0.9548929259000347,1,31.0,1,1,-0.9489251631929979,-0.9489251631929979
2016-06-27,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.847459877706779,1.0423829612357898,0.0,0.3281397583992887,0.6549465502305432,1,36.0,1,1,-1.2700972806731905,-1.2700972806731905
2016-06-28,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.5566702909418139,0.48039040339465144,0.0,-1.3938543644252273,0.6895557474231769,1,21.0,1,1,-1.1225659686183584,-1.1225659686183584
2016-06-29,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.789301960353786,0.6236434083345495,0.0,-1.3424515547886744,0.8510653343221339,1,24.0,1,1,-0.9436018684281328,-0.9436018684281328
2016-06-30,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.0684599636481524,0.8330131847851698,0.0,-1.2139445306972927,1.220230104376893,1,35.0,1,1,-0.9187598261920958,-0.9187598261920958
2016-07-01,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.2894600495895263,1.2848111234417714,0.0,0.8164664499465395,1.2779120996979492,1,36.0,1,1,1.6782475483813635,1.6782475483813635
2016-07-02,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.5220917190014984,1.538258747566206,0.0,1.5875085944948302,1.4394216865969065,1,50.0,1,1,1.7842064632248682,1.7842064632248682
2016-07-03,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.5569864694132942,1.4611225141370299,0.0,1.2533903318572375,1.6355404706884973,1,24.0,1,1,0.4612409690424491,0.4612409690424491
2016-07-04,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.5918812198250898,1.5492782094846598,0.0,1.047779093311027,1.6124676725600748,1,30.0,1,1,-0.05283721110737769,-0.05283721110737769
2016-07-05,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.5918812198250898,1.736609062098372,0.0,1.4847029752217247,1.5432492781748075,1,36.0,1,1,0.3915311566454065,0.3915311566454065
2016-07-06,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.4871969685897024,1.4060252045447614,0.0,1.0991819029475793,1.5086400809821736,1,30.0,1,1,0.6977473507385973,0.6977473507385973
2016-07-07,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.5569864694132942,1.5602976714031138,0.0,1.4075987607668954,1.5663220763032297,1,34.0,1,1,0.65313307080449,0.65313307080449
2016-07-08,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.2545652991777303,1.075441346991151,0.0,-1.4709585788800563,1.220230104376893,1,29.0,1,1,1.540855845402465,1.540855845402465
2016-07-09,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.940512545471568,0.722818565600633,0.0,-1.1882431258790165,1.058720517477936,1,61.0,1,1,1.743394536694236,1.743394536694236
2016-07-10,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.3825127173543152,1.3178695091971322,0.0,0.4309453776723942,1.3817396912758504,1,26.0,1,1,0.5682138447935472,0.5682138447935472
2016-07-11,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.4639338016485053,1.4501030522185767,0.0,-0.005978504238303896,1.531712879110596,1,46.0,1,1,-0.08655141128485647,-0.08655141128485647
2016-07-12,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.4057758842955124,1.1966554280941415,0.0,-1.239645935515569,1.5432492781748075,1,33.0,1,1,0.40167076572134,0.40167076572134
2016-07-13,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.3708811338837164,1.0423829612357898,0.0,-1.44525717406178,1.5432492781748075,1,18.0,1,1,0.45059437951271897,0.45059437951271897
2016-07-14,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.3127232165307234,1.3399084330340398,0.0,0.12252851985307789,1.427885287532695,1,16.0,1,1,0.5966047502061609,0.5966047502061609
2016-07-15,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.080091547118751,0.821993722866716,0.0,-1.4195557692435035,1.2779120996979492,1,35.0,1,1,1.3973803769780064,1.3973803769780064
2016-07-16,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.2429337157071316,1.2076748900125953,0.0,-0.28869395723934393,1.208693705312682,1,55.0,1,1,1.703596571071197,1.703596571071197
2016-07-17,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.3941443008249135,1.1635970423387807,0.0,-1.2653473403338455,1.4509580856611175,1,49.0,1,1,1.0774757106323056,1.0774757106323056
2016-07-18,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.4057758842955124,1.328888971115586,1.0,1.2019875222206848,1.3932760903400614,1,41.0,1,1,0.045263506702278605,0.045263506702278605
2016-07-19,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.4174074677661106,1.4501030522185767,0.0,1.6389114041313828,1.3586668931474277,1,43.0,1,1,0.16389693289070018,0.16389693289070018
2016-07-20,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.3592495504131177,1.5162198237292983,0.0,1.998731071587252,1.2317665034411045,1,26.0,1,1,0.4893783842281645,0.4893783842281645
2016-07-21,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.324354800001322,1.3399084330340398,0.0,0.8164664499465395,1.2433029025053155,1,30.0,1,1,0.6386841278712848,0.6386841278712848
2016-07-22,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.3592495504131177,1.5272392856477521,0.0,1.0734804981293031,1.2433029025053155,1,44.0,1,1,1.4404737155507237,1.4404737155507237
2016-07-23,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.3010916330601245,1.350927894952493,0.0,1.1248833077658555,1.2894484987621606,1,28.0,1,1,1.6541659768260215,1.6541659768260215
2016-07-24,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.2429337157071316,1.1966554280941415,0.0,-0.23729114760279119,1.2779120996979492,1,28.0,1,1,0.44628504565544724,0.44628504565544724
2016-07-25,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.2661968826483292,1.1084997327465123,0.0,-1.1625417210607398,1.47403088378954,1,25.0,1,1,0.011042326071003153,0.011042326071003153
2016-07-26,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.1615126314129414,0.9432078039697068,0.0,-1.4709585788800563,1.3355940950190053,1,25.0,1,1,0.5056017587496581,0.5056017587496581
2016-07-27,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.3476179669425192,1.3399084330340398,0.0,0.3024383535810124,1.3240576959547943,1,30.0,1,1,0.6432469519554549,0.6432469519554549
2016-07-28,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.4639338016485053,1.4170446664632153,0.0,-0.28869395723934393,1.47403088378954,1,30.0,1,1,0.7955945783213552,0.7955945783213552
2016-07-29,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.4523022181779066,1.428064128381669,0.0,0.6365566162186048,1.427885287532695,1,39.0,1,1,1.6072702848498293,1.6072702848498293
2016-07-30,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.5453548859426955,1.6815117525061036,0.0,1.6132099993131066,1.6009312734958636,1,42.0,1,1,1.6873731965497036,1.6873731965497036
2016-07-31,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.5686180528838927,1.6264144429138352,0.0,1.2533903318572375,1.6009312734958636,1,40.0,1,1,0.47670387288324767,0.47670387288324767
2016-08-01,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.6267759702368858,1.5823365952400206,0.0,1.2019875222206848,1.5778584753674412,1,36.0,1,1,-0.025967247056154004,-0.025967247056154004
2016-08-02,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.5686180528838927,1.538258747566206,0.0,0.12252851985307789,1.6355404706884973,1,16.0,1,1,0.21484846849726585,0.21484846849726585
2016-08-03,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.5569864694132942,1.5933560571584744,0.0,0.6365566162186048,1.520176480046385,1,24.0,1,1,0.5203041919097615,0.5203041919097615
2016-08-04,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.650039137178083,1.747628524016826,0.0,1.047779093311027,1.5547856772390187,1,39.0,1,1,0.6067443592820944,0.6067443592820944
2016-08-05,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.650039137178083,1.736609062098372,0.0,0.9192720692196451,1.7047588650737644,1,38.0,1,1,1.3238682111774889,1.3238682111774889
2016-08-06,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.6151443867662874,1.8027258336090946,0.0,0.353841163217565,1.739368062266398,1,41.0,1,1,1.1585925832397734,1.1585925832397734
2016-08-07,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.6733023041192805,1.7917063716906405,0.0,1.3818973559486192,1.6240040716242858,1,11.0,1,1,0.34210056240023085,0.34210056240023085
2016-08-08,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.7314602214722734,1.736609062098372,0.0,1.664612808949659,1.6932224660095534,1,31.0,1,1,-0.013292735711237168,-0.013292735711237168
2016-08-09,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.6616707206486816,1.6264144429138352,0.0,1.2019875222206848,1.7047588650737644,1,29.0,1,1,0.554525372541037,0.554525372541037
2016-08-10,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.5337233024720967,1.6153949809953823,0.0,1.6132099993131066,1.5086400809821736,1,28.0,1,1,1.239709455847241,1.239709455847241
2016-08-11,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.5104601355308995,1.7255896001799191,1.0,1.7417170234044883,1.3355940950190053,1,42.0,1,1,1.0277916261602316,1.0277916261602316
2016-08-12,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.5569864694132942,1.637433904832289,0.0,1.8188212378593176,1.4394216865969065,1,38.0,1,1,0.7324755118236693,0.7324755118236693
2016-08-13,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.6151443867662874,1.6484533667507428,1.0,1.5875085944948302,1.5663220763032297,1,60.0,1,1,0.8457856432472258,0.8457856432472258
2016-08-14,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.5802496363544913,1.6484533667507428,1.0,0.9192720692196451,1.5893948744316522,1,38.0,1,1,0.13829441997396816,0.13829441997396816
2016-08-15,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.5569864694132942,1.6484533667507428,1.0,-0.08308271869313291,1.6240040716242858,1,32.0,1,1,-0.22064774131407658,-0.22064774131407658
2016-08-16,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.6035128032956887,1.6264144429138352,0.0,0.6879594258551578,1.4971036819179626,1,35.0,1,1,-0.14029133938730384,-0.14029133938730384
2016-08-17,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.4755653851191037,1.439083590300123,0.0,-0.6999164343317655,1.4971036819179626,1,33.0,1,1,0.2026809376061457,0.2026809376061457
2016-08-18,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.6384075537074845,1.7035506763430115,0.0,0.12252851985307789,1.5893948744316522,1,2.0,1,1,0.3907706859647115,0.3907706859647115
2016-08-19,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.7198286380016747,1.934959376630539,0.0,0.48234818730894674,1.7162952641379758,1,43.0,1,1,1.2987726787145535,1.2987726787145535
2016-08-20,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.7896181388252665,1.8798620670382706,0.0,1.2019875222206848,1.6932224660095534,1,23.0,1,1,1.218669767014679,1.218669767014679
2016-08-21,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.7547233884134705,1.8027258336090946,0.0,1.356195951130343,1.7509044613306095,1,38.0,1,1,0.2110461150937908,0.2110461150937908
2016-08-22,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.7314602214722734,1.736609062098372,0.0,0.5337509969454995,1.8431956538442995,1,54.0,1,1,-0.5988551598463949,-0.5988551598463949
2016-08-23,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.6384075537074845,1.6925312144245575,0.0,-0.057381313874856656,1.7162952641379758,1,26.0,1,1,0.3466633864844009,0.3466633864844009
2016-08-24,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.5337233024720967,1.6484533667507428,0.0,-0.4686037909672784,1.5893948744316522,1,42.0,1,1,0.47619689242945096,0.47619689242945096
2016-08-25,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.5686180528838927,1.6925312144245575,0.0,0.7907650451282633,1.5547856772390187,1,39.0,1,1,0.5644114913900722,0.5644114913900722
2016-08-26,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.5802496363544913,1.6264144429138352,0.0,1.0991819029475793,1.5778584753674412,1,53.0,1,1,1.5018183504601212,1.5018183504601212
2016-08-27,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.3127232165307234,1.2848111234417714,0.0,0.09682711503480139,1.4394216865969065,1,44.0,1,1,1.54465819880594,1.54465819880594
2016-08-28,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.2196705487659345,1.2737916615233176,0.0,-0.725617839150042,1.2663757006337382,1,41.0,1,1,0.5857046704495324,0.5857046704495324
2016-08-29,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.9637757124127652,0.8440326467036233,0.0,-1.4709585788800563,0.9433565268358238,1,28.0,1,1,-0.2105081322381431,-0.2105081322381431
2016-08-30,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.9870388793539623,0.8440326467036233,0.0,1.1248833077658555,0.9779657240284575,1,37.0,1,1,0.328665580374619,0.328665580374619
2016-08-31,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.324354800001322,1.2297138138495025,0.0,1.6903142137679357,1.3932760903400614,1,22.0,1,1,0.6209398119884012,0.6209398119884012
2016-09-01,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.3708811338837164,1.328888971115586,0.0,1.2276889270389613,1.2548393015695267,1,36.0,1,1,0.3532541323837577,0.3532541323837577
2016-09-02,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.3825127173543152,1.4941808998923913,0.0,1.3304945463120668,1.2317665034411045,1,29.0,1,1,1.1722810554922836,1.1722810554922836
2016-09-03,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.4871969685897024,1.4721419760554837,0.0,-0.057381313874856656,1.4394216865969065,1,47.0,1,1,1.5682327899074855,1.5682327899074855
2016-09-04,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.5220917190014984,1.5713171333215668,0.0,0.48234818730894674,1.4971036819179626,1,39.0,1,1,0.2566743559354914,0.2566743559354914
2016-09-05,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.3127232165307234,1.2297138138495025,0.0,-0.8027220536048709,1.4394216865969065,1,15.0,1,1,-0.14865651687494896,-0.14865651687494896
2016-09-06,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.3010916330601245,1.3729668187894006,0.0,-0.49430519578555476,1.4509580856611175,1,28.0,1,1,0.328665580374619,0.328665580374619
2016-09-07,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.4639338016485053,1.5602976714031138,0.0,0.6879594258551578,1.3817396912758504,1,35.0,1,1,0.3943195491412882,0.3943195491412882
2016-09-08,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.1964073818247374,0.9101494182143457,0.0,-1.1882431258790165,1.2779120996979492,1,20.0,1,1,0.4944481887661312,0.4944481887661312
2016-09-09,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.080091547118751,1.0644218850726972,0.0,0.12252851985307789,1.1856209071842592,1,27.0,1,1,1.3877477483558698,1.3877477483558698
2016-09-10,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.080091547118751,1.1966554280941415,0.0,1.4075987607668954,0.9664293249642462,1,45.0,1,1,1.7330014373914042,1.7330014373914042
2016-09-11,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.2545652991777303,1.3729668187894006,0.0,0.353841163217565,1.1856209071842592,1,41.0,1,1,0.5547788627679353,0.5547788627679353
2016-09-12,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.3127232165307234,1.174616504257234,0.0,-1.1111389114241872,1.2894484987621606,1,29.0,1,1,-0.13420757394174376,-0.13420757394174376
2016-09-13,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.0103020462951593,0.6346628702530034,0.0,-1.4709585788800563,1.2548393015695267,1,27.0,1,1,0.21712988053935087,0.21712988053935087
2016-09-14,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.0451967967069553,0.8330131847851698,0.0,-1.239645935515569,1.2317665034411045,1,19.0,1,1,0.48506905037089276,0.48506905037089276
2016-09-15,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,1.0451967967069553,0.8550521086220771,0.0,-0.9826318873328055,1.1740845081200484,1,34.0,1,1,0.7053520575455473,0.7053520575455473
2016-09-16,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,1.1615126314129414,1.185635966175688,0.0,-0.442902386149002,1.151011709991626,1,26.0,1,1,1.3416125270603725,1.3416125270603725
2016-09-17,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.3708811338837164,1.2186943519310491,0.0,-0.4686037909672784,1.4394216865969065,1,46.0,1,1,1.655179937733615,1.655179937733615
