visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-11-17,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.554961575332094,-0.3285424183041044,0.0,0.7795694832283299,-0.7066637512993194,1,12.0,1,1,-0.31247740714456707,-0.312477407144567
2016-11-18,air_2bffb19a24d11729,1,0,0,0,0,0,0,-0.39594480762557555,-0.2184455243692848,0.0,0.9691401570170148,-0.6538070753627031,1,35.0,1,1,1.0111702923846957,1.011170292384696
2016-11-19,air_2bffb19a24d11729,0,0,1,0,0,0,0,-0.13091686144804476,-0.26848956706693,0.0,-1.468197077408937,-0.051240969685278706,1,26.0,1,1,1.52937254425319,1.5293725442531902
2016-11-20,air_2bffb19a24d11729,0,0,0,1,0,0,0,-0.014304565129931422,-0.13837505605305278,0.0,-1.1703003043124316,0.043901047000630466,1,35.0,1,1,-0.16652681036362782,-0.16652681036362774
2016-11-21,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.1945235685306523,-0.44864812077845284,0.0,-1.495278602235892,-0.04066963449795532,1,17.0,1,1,-1.3667375689983727,-1.366737568998373
2016-11-22,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.0037034472828300392,-0.05830458773682037,0.0,0.4545911853048695,0.054472382187953666,1,9.0,1,1,0.6629849591067635,0.6629849591067637
2016-11-23,air_2bffb19a24d11729,0,0,0,0,0,0,1,-0.6715738716502078,-0.6187978659504466,1.0,-1.495278602235892,-0.5903790642387637,1,7.0,1,1,-0.2309624461764893,-0.23096244617648923
2016-11-24,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.8305906393567263,-0.6888595257271498,0.0,-0.6015882829463763,-0.8229484383598749,1,6.0,1,1,-1.1819703241373964,-1.1819703241373967
2016-11-25,air_2bffb19a24d11729,1,0,0,0,0,0,0,-0.7457816965799163,-0.6988683342666788,0.0,0.5899988094396447,-0.8018057679852285,1,36.0,1,1,0.8725948587389635,0.8725948587389637
2016-11-26,air_2bffb19a24d11729,0,0,1,0,0,0,0,-0.6185682824147016,-0.47867454639704005,0.0,0.5358357597857346,-0.7700917624232587,1,23.0,1,1,1.8565968875679022,1.8565968875679024
2016-11-27,air_2bffb19a24d11729,0,0,0,1,0,0,0,-0.5867649288733978,-0.8690180794386727,0.0,-1.495278602235892,-0.3155243493683596,1,14.0,1,1,-0.543048296739987,-0.543048296739987
2016-11-28,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.639770518108904,-0.7188859513457371,0.0,-0.8453220063889715,-0.4529517068035616,1,4.0,1,1,-1.3193812583407276,-1.3193812583407276
2016-11-29,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.7563828144270175,-0.7288947598852661,0.0,-0.08703931123423085,-0.6326644049880568,1,32.0,1,1,-0.6509585784024899,-0.6509585784024899
2016-11-30,air_2bffb19a24d11729,0,0,0,0,0,0,1,-0.7669839322741187,-0.8790268879782017,0.0,0.07544983772749918,-0.6960924161119961,1,30.0,1,1,-0.40330836365185374,-0.4033083636518537
2016-12-01,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.41714704331977814,-0.5587450147132724,0.0,-1.332789453274162,-0.3895236956796222,1,15.0,1,1,-0.5119949782759574,-0.5119949782759573
2016-12-03,air_2bffb19a24d11729,0,0,1,0,0,0,0,-0.6715738716502078,-0.518709780555156,0.0,1.0233032066709251,-0.8652337791091679,1,38.0,1,1,2.322008498047546,2.3220084980475466
2016-12-04,air_2bffb19a24d11729,0,0,0,1,0,0,0,-0.6079671645676002,-0.6087890574109176,0.0,-0.7640774319081064,-0.6220930698007333,1,12.0,1,1,-0.3353792295117889,-0.33537922951178883
2016-12-05,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.25813027561325963,-0.3785864610017496,0.0,0.5087542349587797,-0.19923966230780388,1,8.0,1,1,-1.2510639577198623,-1.2510639577198626
2016-12-06,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.6291694002618028,-0.6888595257271498,0.0,-0.08703931123423085,-0.8018057679852285,1,11.0,1,1,-0.7514936969297858,-0.7514936969297858
2016-12-07,air_2bffb19a24d11729,0,0,0,0,0,0,1,-0.8835962285922324,-0.8590092708991437,0.0,1.05038473149788,-0.9815184661697234,1,13.0,1,1,-0.19136946513485154,-0.19136946513485145
2016-12-08,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.7457816965799163,-0.7989564196619693,0.0,0.8608140577091946,-0.7172350864866425,1,10.0,1,1,-0.01863538117868675,-0.01863538117868664
2016-12-09,air_2bffb19a24d11729,1,0,0,0,0,0,0,-0.6609727538031064,-0.5287185890946853,0.0,-0.19536541054205103,-0.7595204272359355,1,33.0,1,1,1.7941020841590425,1.794102084159043
2016-12-10,air_2bffb19a24d11729,0,0,1,0,0,0,0,-0.9472029356748397,-0.9490885477549049,0.0,0.048368312900544254,-0.9392331254204305,1,17.0,1,1,2.551414888200565,2.5514148882005654
2016-12-11,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.1168208212284594,-1.0792030587687824,0.0,0.18377593703531936,-1.0660891476683094,1,22.0,1,1,0.18243485587590508,0.1824348558759052
2016-12-12,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.1274219390755607,-1.189299952703602,0.0,-0.5203437084655111,-1.1612311643542186,1,6.0,1,1,-1.0472765552996681,-1.0472765552996681
2016-12-13,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.9366018178277385,-1.1192382929268987,0.0,-1.495278602235892,-0.7489490920486123,1,19.0,1,1,-0.4440658441358926,-0.44406584413589256
2016-12-14,air_2bffb19a24d11729,0,0,0,0,0,0,1,-0.9472029356748397,-1.0191502075316083,0.0,-1.2244633539663416,-1.0343751421063396,1,16.0,1,1,0.23406099782235432,0.23406099782235446
2016-12-15,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.2440342353936742,-1.2593616124803053,0.0,-0.11412083606118602,-1.2140878402908348,1,7.0,1,1,0.3384777811576539,0.3384777811576541
2016-12-16,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.2546353532407755,-1.3594496978755957,0.0,0.2650205115161844,-1.1506598291668952,1,30.0,1,1,1.971882332365612,1.9718823323656125
2016-12-17,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.053214114145852,-0.959097356294434,0.0,0.07544983772749918,-1.2669445162274509,1,22.0,1,1,3.011780334429804,3.0117803344298046
2016-12-18,air_2bffb19a24d11729,0,0,0,1,0,0,0,-0.9790062892161433,-0.8890356965177306,0.0,0.9691401570170148,-1.1083744884176023,1,17.0,1,1,0.2860753062496039,0.2860753062496041
2016-12-19,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.8623939928980298,-0.6988683342666788,0.0,0.9149771073631049,-1.0132324717316932,1,10.0,1,1,-0.48792865646633443,-0.4879286564663344
2016-12-20,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.7881861679683213,-0.8990445050572596,0.0,-1.2515448787932966,-0.6643784105500263,1,22.0,1,1,0.25812731963197727,0.25812731963197744
2016-12-21,air_2bffb19a24d11729,0,0,0,0,0,0,1,-0.7139783430386125,-0.5887714403318595,0.0,0.6441618590935547,-0.8018057679852285,1,23.0,1,1,0.8516338687757434,0.8516338687757437
2016-12-22,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.22632692207195587,-0.05830458773682037,0.0,-1.468197077408937,-0.30495301418103626,1,9.0,1,1,1.9881853245592276,1.988185324559228
2016-12-23,air_2bffb19a24d11729,1,0,0,0,0,0,0,-0.6185682824147016,-0.6688419086480918,1.0,-0.7369959070811514,-0.6220930698007333,1,10.0,1,1,1.4785227352683414,1.4785227352683419
2016-12-24,air_2bffb19a24d11729,0,0,1,0,0,0,0,-0.9896074070632447,-1.0691942502292535,0.0,-0.4390991339846462,-0.8546624439218447,1,16.0,1,1,1.726561116499778,1.7265611164997785
2016-12-25,air_2bffb19a24d11729,0,0,0,1,0,0,0,-0.9684051713690421,-0.9190621221363179,0.0,0.6441618590935547,-0.9392331254204305,1,4.0,1,1,-0.009707552120278233,-0.009707552120278122
2016-12-26,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.8411917572038274,-0.8890356965177306,0.0,-1.414034027755027,-0.9075191198584609,1,16.0,1,1,-0.1486711522468108,-0.1486711522468107
2016-12-27,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.7669839322741187,-0.8289828452805564,0.0,-1.414034027755027,-0.8652337791091679,1,9.0,1,1,0.6443529680283457,0.644352968028346
2016-12-28,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.3182420603233829,-1.4094937405732408,0.0,-0.22244693536900595,-1.182373834728865,1,11.0,1,1,1.8550442216447007,1.855044221644701
2016-12-29,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.2652364710878767,-1.3194144637174796,1.0,-0.6015882829463763,-1.2563731810401275,1,25.0,1,1,1.416027931859482,1.4160279318594822
2016-12-30,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.2122308818523706,-1.2293351868617182,1.0,-0.05995778640727592,-1.140088493979572,1,38.0,1,1,0.6144641490067172,0.6144641490067174
2017-01-06,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.1274219390755607,-1.0992206758478404,0.0,0.5087542349587797,-1.0343751421063396,1,8.0,1,1,-0.021740713025089713,-0.021740713025089602
2017-01-07,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.1698264104639655,-1.0892118673083115,0.0,0.5358357597857346,-1.3515151977260367,1,17.0,1,1,0.8015603927524957,0.8015603927524959
2017-01-08,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.1804275283110668,-1.439520166191828,0.0,-1.495278602235892,-0.9075191198584609,1,24.0,1,1,-0.36293904964861523,-0.3629390496486151
2017-01-09,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.9047984642864347,-0.959097356294434,1.0,-0.8724035312159265,-0.9075191198584609,1,15.0,1,1,-1.2879397733958977,-1.2879397733958977
2017-01-10,air_2bffb19a24d11729,0,0,0,0,0,1,0,-0.8411917572038274,-0.8790268879782017,0.0,0.5629172846126895,-0.8546624439218447,1,32.0,1,1,-1.2110828101974243,-1.2110828101974243
2017-01-11,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.053214114145852,-1.0691942502292535,0.0,-0.19536541054205103,-0.9286617902331072,1,12.0,1,1,-0.8749306378243036,-0.8749306378243036
2017-01-12,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.1274219390755607,-1.239343995401247,0.0,0.34626508599704936,-1.00266113654437,1,6.0,1,1,-0.8892927976139173,-0.8892927976139173
2017-01-13,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.1486241747697632,-1.1392559100059567,0.0,0.34626508599704936,-1.0132324717316932,1,24.0,1,1,0.7456644195172424,0.7456644195172426
2017-01-14,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.4772588280299013,-1.459537783270886,0.0,0.6170803342665996,-1.488942555161239,1,16.0,1,1,1.2149576948048901,1.2149576948048904
2017-01-15,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.646876713583521,-1.6697227626009958,0.0,0.5087542349587797,-1.5629419014725014,1,8.0,1,1,-0.858627645630688,-0.858627645630688
2017-01-16,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.4348543566414964,-1.4895642088894732,0.0,0.07544983772749918,-1.404371873662653,1,5.0,1,1,-1.4187518774256225,-1.4187518774256225
2017-01-17,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.275837588934978,-1.3294232722570085,0.0,0.021286788073589087,-1.2035165051035113,1,30.0,1,1,-0.8729898054203018,-0.8729898054203018
2017-01-18,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.2546353532407755,-1.1192382929268987,0.0,0.8066510080552848,-1.414943208849976,1,9.0,1,1,-0.4374670139622863,-0.43746701396228627
2017-01-19,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.1698264104639655,-1.1492647185454856,0.0,-0.4390991339846462,-1.1506598291668952,1,2.0,1,1,-0.4475593424630959,-0.44755934246309587
2017-01-20,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.3606465317117877,-1.2293351868617182,0.0,-0.9807296305237466,-1.3409438625387136,1,15.0,1,1,0.782928401674078,0.7829284016740782
2017-01-21,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.3182420603233829,-1.3494408893360665,0.0,0.12961288738140928,-1.2140878402908348,1,16.0,1,1,1.7312191142693825,1.731219114269383
2017-01-22,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.413652120947294,-1.499573017429002,0.0,-1.1703003043124316,-1.3515151977260367,1,14.0,1,1,-0.5480944609903918,-0.5480944609903918
2017-01-23,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.604472242195116,-1.699749188219583,0.0,-1.1973818291393867,-1.414943208849976,1,17.0,1,1,-1.435054869619238,-1.435054869619238
2017-01-24,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.55146665295961,-1.5095818259685314,0.0,-0.6557513326002863,-1.3832292032880065,1,20.0,1,1,-0.7514936969297858,-0.7514936969297858
2017-01-25,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.4878599458770025,-1.3994849320337117,0.0,-0.08703931123423085,-1.488942555161239,1,15.0,1,1,-0.3540112205902067,-0.3540112205902066
2017-01-26,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.4030510031001926,-1.2293351868617182,0.0,1.21287388045961,-1.5840845718471481,1,10.0,1,1,-0.2142712875020734,-0.2142712875020733
2017-01-27,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.0744163498400545,-0.8490004623596145,0.0,-0.11412083606118602,-1.3303725273513902,1,15.0,1,1,1.2440701808649177,1.2440701808649182
2017-01-28,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.0108096427574471,-0.8990445050572596,0.0,1.1045477811517899,-1.0872318180429559,1,15.0,1,1,2.0025474843488413,2.0025474843488418
2017-01-29,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.0850174676871556,-1.0391678246106664,0.0,-0.7640774319081064,-1.1506598291668952,1,11.0,1,1,-0.14983565168921192,-0.1498356516892118
2017-01-30,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.8941973464393336,-0.7589211855038532,0.0,-0.6015882829463763,-0.9920898013570466,1,20.0,1,1,-1.3399540818231472,-1.3399540818231472
2017-01-31,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.3924498852530913,-1.4295113576522989,0.0,-0.35785455950378103,-1.2669445162274509,1,8.0,1,1,-0.7231575438313589,-0.7231575438313588
2017-02-01,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.3924498852530913,-1.4295113576522989,0.0,-0.41201760915769114,-1.3938005384753298,1,18.0,1,1,-0.5403311313743844,-0.5403311313743844
2017-02-02,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.2440342353936742,-1.3794673149546537,0.0,-0.8724035312159265,-1.224659175478158,1,10.0,1,1,-0.5527524587599962,-0.5527524587599962
2017-02-03,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.0320118784516494,-0.9891237819130211,0.0,-0.14120236088814095,-0.9815184661697234,1,22.0,1,1,0.7545922485756509,0.7545922485756511
2017-02-04,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.0744163498400545,-0.9290709306758469,0.0,1.185792355632655,-1.2775158514147742,1,16.0,1,1,1.8212737378150685,1.8212737378150687
2017-02-05,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.1168208212284594,-1.2093175697826601,0.0,-1.495278602235892,-0.918090455045784,1,5.0,1,1,-0.6536757437680926,-0.6536757437680926
2017-02-06,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.0638152319929532,-1.0792030587687824,0.0,-0.19536541054205103,-1.097803153230279,1,14.0,1,1,-1.3834287276727888,-1.3834287276727888
2017-02-07,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.3818487674059903,-1.499573017429002,0.0,-0.41201760915769114,-1.2458018458528044,1,4.0,1,1,-0.8458181517642759,-0.8458181517642759
2017-02-08,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.286438706782079,-1.3094056551779505,0.0,-0.4932621836385562,-1.1612311643542186,1,22.0,1,1,-0.36410354909101633,-0.3641035490910163
2017-02-09,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.4454554744885977,-1.5596258686661766,0.0,-1.468197077408937,-1.3515151977260367,1,26.0,1,1,-0.6886107270401259,-0.6886107270401258
2017-02-10,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.413652120947294,-1.41950254911277,0.0,0.10253136255445434,-1.3409438625387136,1,20.0,1,1,1.0484342745415312,1.0484342745415314
2017-02-11,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.5196632994183064,-1.479555400349944,1.0,-0.19536541054205103,-1.499513890348562,1,26.0,1,1,1.6714414762261256,1.6714414762261258
2017-02-12,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.4984610637241038,-1.3394320807965374,0.0,0.18377593703531936,-1.5629419014725014,1,15.0,1,1,-0.3144182395485689,-0.31441823954856885
2017-02-13,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.3924498852530913,-1.3294232722570085,0.0,-0.6557513326002863,-1.4360858792246227,1,7.0,1,1,-1.228550301833441,-1.228550301833441
2017-02-14,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.371247649558889,-1.3194144637174796,0.0,-0.4390991339846462,-1.36208653291336,1,11.0,1,1,-0.5717726163192144,-0.5717726163192144
2017-02-15,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.1698264104639655,-1.1192382929268987,0.0,0.4816727101318245,-1.1506598291668952,1,11.0,1,1,-0.015530049332283788,-0.015530049332283677
2017-02-16,air_2bffb19a24d11729,0,0,0,0,1,0,0,-1.042612996298751,-0.8189740367410274,0.0,0.9691401570170148,-1.36208653291336,1,17.0,1,1,-3.390100268975749e-06,-3.3901002688631775e-06
2017-02-17,air_2bffb19a24d11729,1,0,0,0,0,0,0,-0.8411917572038274,-0.8790268879782017,0.0,-1.495278602235892,-0.7912344327979052,1,9.0,1,1,1.1881742076296644,1.1881742076296649
2017-02-18,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.0214107606045484,-1.0992206758478404,0.0,-0.6286698077733313,-0.8440911087345214,1,12.0,1,1,1.9093875289567526,1.9093875289567528
2017-02-19,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.1698264104639655,-1.1692823356245439,0.0,1.4295260790752504,-1.2140878402908348,1,4.0,1,1,-0.1459539868812082,-0.14595398688120811
2017-02-20,air_2bffb19a24d11729,0,1,0,0,0,0,0,-0.872995110745131,-0.3986040780808076,0.0,-1.359870978101117,-1.00266113654437,1,11.0,1,1,-1.4125412137328164,-1.4125412137328166
2017-02-21,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.3606465317117877,-1.3194144637174796,0.0,0.34626508599704936,-1.1929451699161882,1,18.0,1,1,-0.5220873067767671,-0.522087306776767
2017-02-22,air_2bffb19a24d11729,0,0,0,0,0,0,1,-1.1804275283110668,-1.0892118673083115,0.0,-0.08703931123423085,-1.3938005384753298,1,13.0,1,1,-0.03571470633390304,-0.03571470633390294
2017-02-23,air_2bffb19a24d11729,0,0,0,0,1,0,0,-0.7987872858154225,-0.7989564196619693,0.0,-1.495278602235892,-0.7912344327979052,1,15.0,1,1,-0.10985450416677377,-0.10985450416677367
2017-02-24,air_2bffb19a24d11729,1,0,0,0,0,0,0,-1.2546353532407755,-1.2093175697826601,0.0,-0.303691509849871,-1.097803153230279,1,15.0,1,1,1.3341248044106038,1.334124804410604
2017-02-25,air_2bffb19a24d11729,0,0,1,0,0,0,0,-1.1698264104639655,-1.1392559100059567,0.0,1.21287388045961,-1.2986585217894207,1,18.0,1,1,2.245151534849073,2.2451515348490734
2017-02-26,air_2bffb19a24d11729,0,0,0,1,0,0,0,-1.0002085249103458,-0.959097356294434,0.0,0.8337325328822397,-1.1083744884176023,1,12.0,1,1,0.07957073846380694,0.07957073846380706
2017-02-27,air_2bffb19a24d11729,0,1,0,0,0,0,0,-1.1804275283110668,-1.0892118673083115,0.0,1.2941184549404754,-1.0872318180429559,1,23.0,1,1,-1.0647440469356848,-1.0647440469356848
2017-02-28,air_2bffb19a24d11729,0,0,0,0,0,1,0,-1.191028646158168,-1.0091413989920792,0.0,1.3211999797674303,-1.3303725273513902,1,10.0,1,1,-0.40330836365185374,-0.4033083636518537
