visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Toshima-ku Sugamo,total_area_visitors,total_genre_visitors
2016-11-13,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.30152560687954644,-0.23045615295634844,0.0,0.6651871445689918,-0.39053400917752884,1,8.0,1,1,-0.3830916773141907,-0.38309167731419064
2016-11-14,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.289936087824058,-0.4514673816112075,0.0,-1.356290671393918,-0.12558607543254183,1,2.0,1,1,-1.4063029066553108,-1.4063029066553105
2016-11-15,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.10450378293624212,-0.1490309634519269,0.0,-0.9307163943490949,0.006887891439951559,1,15.0,1,1,-0.9056792037726458,-0.9056792037726455
2016-11-16,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.42901031648991966,-0.672478610266066,0.0,-1.1967003175021096,-0.21390205334753756,1,8.0,1,1,-0.32439525224095844,-0.32439525224095833
2016-11-17,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-0.4174207974344312,-0.2653526627439578,0.0,0.7981791061454989,-0.5340474732893967,1,17.0,1,1,-0.2747873058887428,-0.2747873058887427
2016-11-18,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.5680845451557813,-0.5677890809032384,0.0,1.037564636983212,-0.7217189263587626,1,4.0,1,1,1.0165340457223673,1.016534045722367
2016-11-19,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.7419273309881086,-0.9981793682837528,0.0,-1.356290671393918,-0.5230079760500222,1,14.0,1,1,1.5220806745789162,1.522080674578916
2016-11-20,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.30152560687954644,-0.021077094230693122,0.0,0.4789983983618818,-0.4126130036562777,1,3.0,1,1,-0.13240113925948255,-0.1324011392594825
2016-11-21,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.4174207974344312,-0.6841107801952693,0.0,-1.356290671393918,-0.26909953954440985,1,13.0,1,1,-1.3033001478171224,-1.3033001478171222
2016-11-22,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.25516753065759246,-0.1490309634519269,0.0,0.42580161373127884,-0.2580600423050352,1,17.0,1,1,0.6768521535243714,0.6768521535243713
2016-11-23,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.5564950261002929,-0.6841107801952693,1.0,-1.3296922790786168,-0.4567709926137755,1,4.0,1,1,-0.19526311707984742,-0.19526311707984736
2016-11-24,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.5531936648723021,-1.3936731458766578,0.0,-1.356290671393918,-1.2957727828062342,1,2.0,1,1,-1.123045319850293,-1.1230453198502928
2016-11-25,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.228687131318625,-1.1377654074341896,0.0,1.1173598139291165,-1.3620097662424808,1,16.0,1,1,0.8813429247472452,0.8813429247472451
2016-11-26,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.9157701168204357,-0.8702254990625188,0.0,0.37260482910067594,-1.0418643463006216,1,18.0,1,1,1.8413134896546246,1.8413134896546244
2016-11-27,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.6492111785442009,-0.788800309558097,0.0,-1.2232987098174108,-0.4457314953744011,1,2.0,1,1,-0.49972715423390385,-0.49972715423390374
2016-11-28,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.5912635832667584,-0.7655359696996908,0.0,-0.4785437249889704,-0.35741551745940536,1,12.0,1,1,-1.257100380985288,-1.2571003809852879
2016-11-29,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.6608006975996893,-0.7306394599120815,0.0,0.1598176905782644,-0.56716596500752,1,18.0,1,1,-0.6050020327523462,-0.6050020327523461
2016-11-30,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.8578225215429934,-1.0214437081421588,0.0,-0.05296944794414714,-0.8652323904706304,1,7.0,1,1,-0.3633999734186547,-0.36339997341865465
2016-12-01,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-0.7187482928771317,-0.47473172146961357,0.0,-0.5317405096195732,-0.7437979208375114,1,13.0,1,1,-0.46943222516384847,-0.4694322251638484
2016-12-02,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.5449055070448044,-0.5910534207616445,0.0,0.9045726754067048,-0.4346919981350267,1,6.0,1,1,1.1479383005637325,1.1479383005637323
2016-12-03,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.6260321404332237,-0.5445247410448321,0.0,0.42580161373127884,-0.7658769153162602,1,10.0,1,1,2.2953587390920793,2.295358739092079
2016-12-04,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.533315987989316,-0.532892571115629,0.0,0.5587935753077861,-0.589244959486269,1,2.0,1,1,-0.2971298160779086,-0.2971298160779085
2016-12-05,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.4058312783789428,-0.2653526627439578,0.0,0.6651871445689918,-0.5009289815712734,1,7.0,1,1,-1.1904515370311661,-1.190451537031166
2016-12-06,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.6260321404332237,-0.40493870189439485,0.0,0.9045726754067048,-0.6223634512043924,1,5.0,1,1,-0.7030818656166505,-0.7030818656166503
2016-12-07,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.0084862692643437,-1.0912367277173776,0.0,-0.9573147866643964,-0.8541928932312559,1,18.0,1,1,-0.15663708251552683,-0.15663708251552677
2016-12-08,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-0.8810015596539704,-0.777168139628894,0.0,0.9311710677220062,-1.0639433407793706,1,17.0,1,1,0.011878460436656135,0.011878460436656165
2016-12-09,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.5912635832667584,-0.3700421921067859,0.0,1.0109662446679106,-0.9756273628643751,1,9.0,1,1,1.7803449449011381,1.780344944901138
2016-12-10,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.8925910787094589,-0.9749150284253466,0.0,0.9577694600373076,-0.7769164125556348,1,7.0,1,1,2.5191625275971132,2.5191625275971132
2016-12-11,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.089612902652763,-1.1261332375049866,0.0,0.9843678523526094,-1.0087458545824983,1,2.0,1,1,0.20803812616526463,0.20803812616526463
2016-12-12,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.0664338645417861,-1.1726619172217991,0.0,0.6385887522536904,-1.1081013297368685,1,9.0,1,1,-0.9916410650089279,-0.9916410650089277
2016-12-13,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.7882854072100626,-0.6143177606200506,0.0,-0.691330863511382,-1.0197853518218727,1,10.0,1,1,-0.4031620678231024,-0.40316206782310227
2016-12-14,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.9389491549314128,-1.0796045577881743,0.0,-1.2764954944480138,-0.8100349042737581,1,11.0,1,1,0.2584034457442317,0.2584034457442317
2016-12-15,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.159150016985694,-1.2191905969386114,0.0,0.4789983983618818,-1.0529038435399962,1,9.0,1,1,0.36027014474229285,0.3602701447422928
2016-12-16,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.3214032837625327,-1.2540871067262207,0.0,0.9311710677220062,-1.2295357993699874,1,12.0,1,1,1.953783413827205,1.9537834138272048
2016-12-17,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.1012024217082517,-0.8702254990625188,0.0,1.037564636983212,-1.3951282579606044,1,8.0,1,1,2.9682848510606843,2.968284851060684
2016-12-18,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.9273596358759244,-0.660846440336863,0.0,0.6651871445689918,-1.0418643463006216,1,4.0,1,1,0.3091474519365744,0.3091474519365744
2016-12-19,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.7187482928771317,-0.5677890809032384,0.0,0.8513758907761021,-0.8762718877100049,1,7.0,1,1,-0.4459536551345556,-0.4459536551345555
2016-12-20,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.7651063690990857,-0.7073751200536754,0.0,-0.42534694035836745,-0.7437979208375114,1,5.0,1,1,0.28188201577352456,0.28188201577352456
2016-12-21,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.6608006975996893,-0.4165708718235981,0.0,0.7183839291995947,-0.8210744015131326,1,14.0,1,1,0.8608938476249578,0.8608938476249577
2016-12-22,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-0.18563041632466162,-0.04434143408909922,0.0,-0.691330863511382,-0.6665214401618902,1,13.0,1,1,1.9696882515889842,1.969688251588984
2016-12-23,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.25516753065759246,-0.11413445366431753,1.0,-0.21255980183595596,-0.4567709926137755,1,2.0,1,1,1.4724727282267005,1.4724727282267003
2016-12-24,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.8810015596539704,-1.0098115382129558,0.0,0.9045726754067048,-0.7989954070343837,1,18.0,1,1,1.7144534741737678,1.7144534741737676
2016-12-25,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.11279194076374,-1.1726619172217991,0.0,-0.10616623257475008,-0.8983508821887538,1,1.0,1,1,0.020588252544297053,0.02058825254429708
2016-12-26,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.0780233835972746,-1.1145010675757836,0.0,-1.0105115712949992,-0.9756273628643751,1,8.0,1,1,-0.11498155504420071,-0.11498155504420066
2016-12-27,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.5912635832667584,-0.20719181309794235,0.0,-1.303093886763315,-0.7879559097950092,1,7.0,1,1,0.6586751960823382,0.6586751960823382
2016-12-28,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.182329055096671,-1.300615786443033,0.0,1.037564636983212,-1.174338313173115,1,7.0,1,1,1.8397987432011218,1.8397987432011216
2016-12-29,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.379350879039975,-1.4634661654518764,1.0,0.026825729001757156,-1.3178517772849832,1,10.0,1,1,1.411504183473214,1.4115041834732138
2016-12-30,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.182329055096671,-1.2075584270094084,1.0,1.037564636983212,-1.1081013297368685,1,14.0,1,1,0.6295163268524099,0.6295163268524099
2016-12-31,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.1475604979302054,-1.0214437081421588,1.0,1.0109662446679106,-1.2295357993699874,1,6.0,1,1,-2.2928082685678057,-2.2928082685678053
2017-01-04,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-0.8925910787094589,-0.7655359696996908,0.0,0.9577694600373076,-0.997706357343124,1,9.0,1,1,-1.8887496520959424,-1.8887496520959421
2017-01-05,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.1012024217082517,-1.1842940871510022,0.0,1.037564636983212,-0.9866668601037493,1,8.0,1,1,-1.281715010854708,-1.2817150108547077
2017-01-06,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.3561718409289982,-1.3704088060182515,0.0,0.9843678523526094,-1.2295357993699874,1,14.0,1,1,0.008848967529650599,0.008848967529650628
2017-01-07,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.4025299171509522,-1.3820409759474548,0.0,0.9577694600373076,-1.3840887607212298,1,18.0,1,1,0.8120432744994935,0.8120432744994934
2017-01-08,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.425708955261929,-1.6961095640359383,0.0,-1.356290671393918,-1.218496302130613,1,1.0,1,1,-0.32401656562758274,-0.32401656562758263
2017-01-09,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.0432548264308092,-1.1028688976465806,1.0,-0.7711260404572863,-0.9756273628643751,1,1.0,1,1,-1.226426765301857,-1.2264267653018568
2017-01-10,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-0.9389491549314128,-0.9167541787793312,0.0,1.0109662446679106,-1.0087458545824983,1,8.0,1,1,-1.1514468158534699,-1.1514468158534696
2017-01-11,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.0780233835972746,-1.1145010675757836,0.0,1.037564636983212,-0.9645878656250004,1,12.0,1,1,-0.8235042086701205,-0.8235042086701204
2017-01-12,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.182329055096671,-0.9865471983545496,0.0,0.8247774984608003,-1.3178517772849832,1,10.0,1,1,-0.8375156133650212,-0.837515613365021
2017-01-13,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.159150016985694,-0.9167541787793312,0.0,0.42580161373127884,-1.240575296609362,1,20.0,1,1,0.7575124021733939,0.7575124021733938
2017-01-14,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.5995517410942561,-1.661213054248329,0.0,-0.5051421173042717,-1.5386417220724724,1,4.0,1,1,1.2153445177446056,1.2153445177446054
2017-01-15,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.7965735650375605,-1.8473277731155786,0.0,0.7981791061454989,-1.6490366944662167,1,2.0,1,1,-0.8075993709083416,-0.8075993709083413
2017-01-16,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.5068355886503484,-1.4634661654518764,0.0,1.1173598139291165,-1.6159182027480934,1,3.0,1,1,-1.3540441540094652,-1.354044154009465
2017-01-17,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.2518661694296018,-1.1261332375049866,0.0,1.0641630292985134,-1.3178517772849832,1,5.0,1,1,-0.8216107756032421,-0.821610775603242
2017-01-18,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.2055080932076478,-1.1959262570802052,0.0,1.0641630292985134,-1.2736937883274853,1,11.0,1,1,-0.39672439539571563,-0.3967243953957155
2017-01-19,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.135970978874717,-1.1261332375049866,0.0,0.1332192982629628,-1.1301803242156172,1,6.0,1,1,-0.4065702473434836,-0.4065702473434835
2017-01-20,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.5300146267613253,-1.9520173024784062,0.0,-1.356290671393918,-1.1522593186943662,1,15.0,1,1,0.7938663170574602,0.7938663170574601
2017-01-21,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.1939185741521594,-1.1145010675757836,0.0,1.143958206244418,-1.262654291088111,1,5.0,1,1,1.718997713534276,1.7189977135342758
2017-01-22,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.182329055096671,-0.8934898389209248,0.0,1.1173598139291165,-1.2957727828062342,1,3.0,1,1,-0.5046500802077879,-0.5046500802077878
2017-01-23,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.4141194362064406,-1.4750983353810794,0.0,0.4789983983618818,-1.3730492634818554,1,11.0,1,1,-1.3699489917712442,-1.369948991771244
2017-01-24,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.5879622220387677,-1.4983626752394859,0.0,1.143958206244418,-1.604878705508719,1,12.0,1,1,-0.7030818656166505,-0.7030818656166503
2017-01-25,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.425708955261929,-1.28898361651383,0.0,1.1971549908750208,-1.5276022248330976,1,5.0,1,1,-0.3153067735199418,-0.31530677351994174
2017-01-26,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.3445823218735098,-1.149397577363393,0.0,1.1705565985597193,-1.5496812193118468,1,8.0,1,1,-0.17897959270469266,-0.1789795927046926
2017-01-27,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.8578225215429934,-0.532892571115629,0.0,0.026825729001757156,-1.240575296609362,1,10.0,1,1,1.2437460137477825,1.2437460137477823
2017-01-28,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.9041805977649473,-0.8120646494165032,0.0,1.0641630292985134,-0.8873113849493793,1,16.0,1,1,1.9836996562838847,1.9836996562838844
2017-01-30,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.57967406421127,-0.12576662359352078,0.0,0.7449823215148963,-0.6554819429225157,1,11.0,1,1,-1.2771707714941998,-1.2771707714941996
2017-01-31,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.1939185741521594,-1.2308227668678147,0.0,1.1173598139291165,-1.0860223352581195,1,15.0,1,1,-0.675437742840225,-0.6754377428402248
2017-02-01,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.182329055096671,-1.1610297472925961,0.0,0.5587935753077861,-1.1522593186943662,1,22.0,1,1,-0.497076347940274,-0.4970763479402739
2017-02-02,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.3561718409289982,-1.265719276655424,0.0,1.1971549908750208,-1.2957727828062342,1,10.0,1,1,-0.5091943195682962,-0.5091943195682961
2017-02-03,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.0200757883198321,-0.8004324794873002,0.0,1.1971549908750208,-1.2847332855668598,1,13.0,1,1,0.7662221942810348,0.7662221942810347
2017-02-04,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.9273596358759244,-0.8353289892749094,0.0,1.1971549908750208,-0.9093903794281282,1,16.0,1,1,1.8068530078374365,1.8068530078374363
2017-02-06,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.869412040598482,-0.5677890809032384,0.0,0.26621125983947,-1.0308248490612473,1,8.0,1,1,-1.3195836721922771,-1.319583672192277
2017-02-07,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.228687131318625,-1.2308227668678147,0.0,1.1705565985597193,-1.1522593186943662,1,23.0,1,1,-0.7951027126669437,-0.7951027126669435
2017-02-08,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.1475604979302054,-1.1145010675757836,0.0,1.1705565985597193,-1.1853778104124897,1,22.0,1,1,-0.3251526254677098,-0.32515262546770973
2017-02-09,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.5995517410942561,-1.7659025836111568,0.0,-1.356290671393918,-1.2847332855668598,1,18.0,1,1,-0.6417346342497884,-0.6417346342497883
2017-02-10,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.379350879039975,-1.3122479563722362,0.0,-0.29235497878186023,-1.2295357993699874,1,17.0,1,1,1.0528879606064336,1.0528879606064336
2017-02-11,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.4025299171509522,-1.2191905969386114,1.0,0.5853919676230874,-1.5717602137905955,1,23.0,1,1,1.6606799750744194,1.6606799750744192
2017-02-12,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.2982242456515558,-1.0912367277173776,0.0,1.1705565985597193,-1.4392862469181023,1,1.0,1,1,-0.27668073895562123,-0.2766807389556212
2017-02-13,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.1475604979302054,-1.0214437081421588,0.0,0.7715807138301976,-1.2847332855668598,1,20.0,1,1,-1.1684877134553762,-1.168487713455376
2017-02-14,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.1707395360411825,-1.0214437081421588,0.0,1.0109662446679106,-1.1632988159337407,1,16.0,1,1,-0.5277499636237051,-0.527749963623705
2017-02-15,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.1243814598192285,-0.905122008850128,0.0,1.2769501678209252,-1.262654291088111,1,7.0,1,1,0.014907953343661672,0.014907953343661701
2017-02-16,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-1.0316653073753206,-0.8004324794873002,0.0,1.2769501678209252,-1.2516147938487363,1,20.0,1,1,0.030055417878689355,0.030055417878689383
2017-02-17,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-0.34788368310150036,0.0021872456277133943,0.0,0.8247774984608003,-0.8652323904706304,1,11.0,1,1,1.1892151414216827,1.1892151414216827
2017-02-18,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-0.9389491549314128,-1.149397577363393,0.0,-0.5849372942501762,-0.688600434640639,1,5.0,1,1,1.8928148690737188,1.8928148690737183
2017-02-19,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-1.159150016985694,-1.056340217929768,0.0,1.1971549908750208,-1.218496302130613,1,9.0,1,1,-0.11233074875057086,-0.11233074875057082
2017-02-20,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-0.7303378119326202,-0.10250228373511469,0.0,0.1332192982629628,-1.196417307651864,1,7.0,1,1,-1.3479851681954542,-1.3479851681954538
2017-02-21,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.1707395360411825,-1.2424549367970177,0.0,1.223753383190322,-0.997706357343124,1,27.0,1,1,-0.47927807711161646,-0.4792780771116164
2017-02-22,air_c3bc011cca3bec65,0,0,0,0,0,0,1,-1.0664338645417861,-1.1610297472925961,0.0,-0.21255980183595596,-1.2736937883274853,1,19.0,1,1,-0.004783750551874316,-0.004783750551874284
2017-02-23,air_c3bc011cca3bec65,0,0,0,0,1,0,0,-0.4405998355454081,-0.49799606132801966,0.0,-0.9573147866643964,-0.46781048985314994,1,14.0,1,1,-0.0771128937066315,-0.07711289370663146
2017-02-24,air_c3bc011cca3bec65,1,0,0,0,0,0,0,-1.0200757883198321,-1.0796045577881743,0.0,-0.42534694035836745,-0.8210744015131326,1,35.0,1,1,1.331601308050943,1.3316013080509428
2017-02-25,air_c3bc011cca3bec65,0,0,1,0,0,0,0,-1.0084862692643437,-0.9167541787793312,0.0,0.7981791061454989,-1.0087458545824983,1,4.0,1,1,2.2203787896436924,2.220378789643692
2017-02-26,air_c3bc011cca3bec65,0,0,0,1,0,0,0,-0.8810015596539704,-0.7422716298412848,0.0,0.8779742830914035,-1.0308248490612473,1,2.0,1,1,0.10768617362070623,0.10768617362070625
2017-02-27,air_c3bc011cca3bec65,0,1,0,0,0,0,0,-1.159150016985694,-1.265719276655424,0.0,-0.8243228250878891,-0.9204298766675028,1,10.0,1,1,-1.008681962610834,-1.0086819626108339
2017-02-28,air_c3bc011cca3bec65,0,0,0,0,0,1,0,-1.2402766503741134,-1.2191905969386114,0.0,0.9843678523526094,-1.0418643463006216,1,28.0,1,1,-0.3633999734186547,-0.36339997341865465
