visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-05-08,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.7147869633707096,0.8579236638015935,0.0,1.6088539120831793,0.6453509881844149,1,38.0,1,1,-0.9401639376204876,-0.9401639376204876
2016-05-09,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.3697016547762839,0.2199820909906637,0.0,-1.3011732974276802,0.5277655868859916,1,4.0,1,1,-1.3606129908712175,-1.3606129908712175
2016-05-11,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.727111438677653,0.8701917709710346,0.0,-0.8854551246404144,0.504248506626307,1,13.0,1,1,-1.0142736414837186,-1.0142736414837186
2016-05-12,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.7640848645984845,0.9806047354960031,0.0,1.9023020340506607,0.680626608573942,1,6.0,1,1,-0.8959451476487598,-0.8959451476487598
2016-05-13,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.7024624880637655,0.7965831279543887,0.0,1.4132218307715247,0.5630412072755188,1,14.0,1,1,-0.5451592160294669,-0.5451592160294669
2016-05-14,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.529919833766553,0.5880253060738925,0.0,0.8752336071644753,0.31611186454882995,1,51.0,1,1,-0.3873055468007851,-0.3873055468007851
2016-05-15,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.25878137701379017,0.45307612721004176,0.0,1.75557797306692,0.09269960208182569,1,26.0,1,1,-0.9915466656323276,-0.9915466656323276
2016-05-16,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.4313240313110028,0.40400369853227813,0.0,-0.8610011144764578,0.29259478428914515,1,6.0,1,1,-1.3005841307420005,-1.3005841307420005
2016-05-17,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.3450527041623965,0.06049669778793115,0.0,-1.3011732974276802,0.37490456519804155,1,8.0,1,1,-1.1313669735876233,-1.1313669735876233
2016-05-18,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.5545687843804404,0.9315323068182394,0.0,1.9756640645425312,0.1632508428608796,1,5.0,1,1,-0.9320118701955322,-0.9320118701955322
2016-05-19,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.4682974572318342,0.6248296275822155,0.0,1.5354918815913088,0.36314602506819926,1,6.0,1,1,-0.923612770424366,-0.923612770424366
2016-05-20,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.20948347578601484,0.09730101929625412,0.0,-0.8854551246404144,0.31611186454882995,1,32.0,1,1,-0.5446651513370454,-0.5446651513370454
2016-05-21,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.4436485066179467,0.7720469136155069,0.0,1.6577619324110928,0.12797522247135276,1,56.0,1,1,-0.27441176458246336,-0.27441176458246336
2016-05-22,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.8503561917470908,1.1400901286987357,0.0,1.9023020340506607,0.6100753677948878,1,21.0,1,1,-0.9954991831716999,-0.9954991831716999
2016-05-23,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.9859254201234724,1.3363798434097907,0.0,1.75557797306692,0.3984216454577261,1,6.0,1,1,-1.193866157178948,-1.193866157178948
2016-05-24,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.9736009448165284,1.1400901286987357,0.0,0.8263255868365614,0.7394193092231536,1,5.0,1,1,-1.0846778601537879,-1.0846778601537879
2016-05-25,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.8257072411332033,0.5512209845655696,0.0,-1.3011732974276802,1.0333828124692117,1,12.0,1,1,-0.8835935303382213,-0.8835935303382213
2016-05-26,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.9243030435887535,0.8824598781404753,0.0,-0.42082893152523526,1.0098657322095272,1,10.0,1,1,-0.8482679048300813,-0.8482679048300813
2016-05-27,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.48062193253877766,0.29359073400730923,0.0,-1.2278112669358099,0.4101801855875684,1,9.0,1,1,-0.5607222538407454,-0.5607222538407454
2016-05-28,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.4682974572318342,0.5021485558878058,0.0,-1.2522652770997664,0.3984216454577261,1,42.0,1,1,-0.3695192178736097,-0.3695192178736097
2016-05-29,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.7640848645984845,0.968336628326562,0.0,1.2420437596238272,0.5160070467561496,1,37.0,1,1,-0.8638309426413597,-0.8638309426413597
2016-05-30,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.2341324263999023,0.15864155514345893,0.0,-1.3011732974276802,0.43369726584725315,1,12.0,1,1,-1.181020475175988,-1.181020475175988
2016-05-31,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.6038666856082153,0.6002934132433332,0.0,-0.17628882988566738,0.5395241270158342,1,2.0,1,1,-0.957950266547663,-0.957950266547663
2016-06-01,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.739435913984597,0.7843150207849476,0.0,0.09270528191785757,0.7394193092231536,1,7.0,1,1,-0.9787009836293676,-0.9787009836293676
2016-06-02,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.6408401115290467,0.7352425921071839,0.0,1.877848023886704,0.5395241270158342,1,8.0,1,1,-0.9191661881925721,-0.9191661881925721
2016-06-03,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.48062193253877766,0.5144166630572465,0.0,1.8044859933948334,0.29259478428914515,1,17.0,1,1,-0.6172926611230116,-0.6172926611230116
2016-06-04,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.7640848645984845,0.8824598781404753,0.0,0.655147515688864,0.5395241270158342,1,40.0,1,1,-0.44684034223758057,-0.44684034223758057
2016-06-05,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.4682974572318342,0.4162718057017188,0.0,-0.6164610128368897,0.5512826671456762,1,34.0,1,1,-1.0239079029859386,-1.0239079029859386
2016-06-06,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.5545687843804404,0.4776123415489236,0.0,-1.1789032466078961,0.5395241270158342,1,2.0,1,1,-1.2081940332591727,-1.2081940332591727
2016-06-07,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.5052708831526656,0.10956912646569482,0.0,-1.3011732974276802,0.7864534697425227,1,8.0,1,1,-1.0661504341879802,-1.0661504341879802
2016-06-08,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.7887338152123718,0.8947279853099165,0.0,0.09270528191785757,0.5630412072755188,1,4.0,1,1,-0.9048383121123476,-0.9048383121123476
2016-06-09,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.7024624880637655,0.45307612721004176,0.0,-1.3011732974276802,0.927555951300631,1,7.0,1,1,-0.9542447813545014,-0.9542447813545014
2016-06-10,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.9859254201234724,1.078749592851531,0.0,1.1931357392959134,0.904038871040946,1,21.0,1,1,-0.5244084989477622,-0.5244084989477622
2016-06-11,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.9859254201234724,1.1155539143598538,0.0,1.3154057901156975,0.7276607690933111,1,53.0,1,1,-0.367048894411502,-0.367048894411502
2016-06-12,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.0352233213512472,1.0174090570043262,0.0,0.2638833530655552,1.0216242723393691,1,43.0,1,1,-0.9829005335149508,-0.9829005335149508
2016-06-13,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.529919833766553,0.3303950555156322,0.0,-1.3011732974276802,0.7746949296126807,1,17.0,1,1,-1.2682228933883897,-1.2682228933883897
2016-06-14,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.8257072411332033,0.7597788064460658,0.0,-0.02956476890192643,0.7864534697425227,1,1.0,1,1,-0.993275892055803,-0.993275892055803
2016-06-15,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.6531645868359907,0.26905451966842736,0.0,-1.3011732974276802,0.927555951300631,1,16.0,1,1,-0.9344821936576398,-0.9344821936576398
2016-06-16,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.8133827658262598,0.5389528773961284,0.0,-1.3011732974276802,0.9393144914304731,1,5.0,1,1,-1.004145315289077,-1.004145315289077
2016-06-17,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.0721967472720786,1.1278220215292944,0.0,0.7040555360167774,0.904038871040946,1,14.0,1,1,-0.45449834497011443,-0.45449834497011443
2016-06-18,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.3803086299456728,1.594010093968051,0.0,1.9512100543785746,1.1039340532482658,1,37.0,1,1,-0.3645785709493943,-0.3645785709493943
2016-06-19,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.0845212225790226,1.1400901286987357,0.0,-0.27410487054149446,1.1392096736377926,1,27.0,1,1,-0.9764776925134707,-0.9764776925134707
2016-06-20,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.0845212225790226,1.078749592851531,0.0,0.14161330224577123,1.0216242723393691,1,7.0,1,1,-1.2380849471506759,-1.2380849471506759
2016-06-22,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.8873296176679222,0.4776123415489236,0.0,-1.3011732974276802,1.1039340532482658,1,8.0,1,1,-0.9658553016264076,-0.9658553016264076
2016-06-23,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.9243030435887535,0.8456555566321524,0.0,-0.4941909620171057,1.1392096736377926,1,11.0,1,1,-0.9616557517408245,-0.9616557517408245
2016-06-24,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.8873296176679222,0.6493658419210973,0.0,-1.3011732974276802,1.0804169729885809,1,26.0,1,1,-0.4759901590904514,-0.4759901590904514
2016-06-25,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.2200904509554038,1.0664814856820897,0.0,-1.3011732974276802,1.198002374287004,1,41.0,1,1,-0.31591319874587265,-0.31591319874587265
2016-06-26,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.2324149262623478,1.2259668788848224,0.0,1.0953196986400866,1.150968213767635,1,31.0,1,1,-0.8712419130276828,-0.8712419130276828
2016-06-27,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.0968456978859662,1.0910177000209715,0.0,1.2420437596238272,1.0804169729885809,1,14.0,1,1,-1.184231895676728,-1.184231895676728
2016-06-28,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.4436485066179467,0.3426631626850733,0.0,-1.3011732974276802,0.6335924480545728,1,5.0,1,1,-1.04045907018206,-1.04045907018206
2016-06-29,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.739435913984597,0.5144166630572465,0.0,-1.3011732974276802,0.8687632506514193,1,3.0,1,1,-0.8660542337572567,-0.8660542337572567
2016-06-30,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.9243030435887535,0.8701917709710346,0.0,-1.1544492364439394,0.9863486519498426,1,7.0,1,1,-0.8418450638286012,-0.8418450638286012
2016-07-01,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.2447394015692916,1.2995755219014682,0.0,-0.2251968502135808,1.2097609144168466,1,19.0,1,1,1.689001323100734,1.689001323100734
2016-07-02,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.4172820558665042,1.4467928079347596,0.0,0.38615340388533925,1.374380476234639,1,64.0,1,1,1.7922608438168355,1.7922608438168355
2016-07-03,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.688420512619267,1.888444666034634,0.0,0.5573314750330367,1.5154829577927473,1,50.0,1,1,0.5029990289428288,0.5029990289428288
2016-07-04,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.5158778583220545,1.6921549513235785,0.0,0.43506142421325267,1.397897556494324,1,12.0,1,1,0.002017430827387872,0.002017430827387872
2016-07-05,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.7640848645984845,0.6861701634294203,0.0,-1.3011732974276802,0.9981071920796847,1,4.0,1,1,0.43506513373486705,0.43506513373486705
2016-07-06,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.9366275188956975,0.8456555566321524,0.0,-0.2985588807054514,1.0333828124692117,1,8.0,1,1,0.7334802079574768,0.7334802079574768
2016-07-07,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.4665799570942792,2.047930059237367,0.0,1.8289400035587906,1.198002374287004,1,17.0,1,1,0.6900025150243814,0.6900025150243814
2016-07-08,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.2077659756484602,1.2014306645459405,0.0,-0.7876390839845873,1.2215194545466892,1,22.0,1,1,1.5551097914544967,1.5551097914544967
2016-07-09,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.8503561917470908,0.6002934132433332,0.0,-1.3011732974276802,1.0098657322095272,1,47.0,1,1,1.7524886360769016,1.7524886360769016
2016-07-10,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.2447394015692916,1.3854522720875548,0.0,1.5599458917552653,0.9981071920796847,1,32.0,1,1,0.6072466790437735,0.6072466790437735
2016-07-11,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.5405268089359418,1.6553506298152558,0.0,1.75557797306692,1.2450365348063737,1,1.0,1,1,-0.03083787121864449,-0.03083787121864449
2016-07-12,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.4296065311734483,1.4467928079347596,0.0,0.23942934290159829,1.5154829577927473,1,7.0,1,1,0.44494642758329783,0.44494642758329783
2016-07-13,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.1831170250345728,0.9315323068182394,0.0,-1.3011732974276802,1.3861390163644816,1,7.0,1,1,0.4926236704019764,0.4926236704019764
2016-07-14,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.2817128274901226,1.58174198679861,0.0,-0.3474669010333649,1.1274511335079505,1,15.0,1,1,0.6349143018193797,0.6349143018193797
2016-07-15,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.8257072411332033,0.4898804487183647,0.0,-1.3011732974276802,1.0921755131184234,1,28.0,1,1,1.4152894834992011,1.4152894834992011
2016-07-16,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.0598722719651352,0.9438004139876801,0.0,-0.9099091348043713,0.9863486519498426,1,52.0,1,1,1.7137045577218109,1.7137045577218109
2016-07-17,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.2817128274901226,1.078749592851531,0.0,-1.2767192872637234,1.397897556494324,1,48.0,1,1,1.1035346625812097,1.1035346625812097
2016-07-18,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.6267981360845483,1.6553506298152558,1.0,0.5328774648690799,1.5625171183121165,1,13.0,1,1,0.09761894881095573,0.09761894881095573
2016-07-20,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.331010728717898,1.213698771715381,0.0,-0.17628882988566738,1.3626219361047969,1,5.0,1,1,0.5304196193722241,0.5304196193722241
2016-07-21,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.7764093399054284,0.5266847702266877,0.0,-1.3011732974276802,1.0804169729885809,1,12.0,1,1,0.6759216712903675,0.6759216712903675
2016-07-22,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.727111438677653,0.3303950555156322,0.0,-1.3011732974276802,1.0216242723393691,1,19.0,1,1,1.4572849823550318,1.4572849823550318
2016-07-23,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.8503561917470908,0.8701917709710346,0.0,-0.9588171551322849,0.9510730315603155,1,30.0,1,1,1.6655332502107107,1.6655332502107107
2016-07-24,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.0352233213512472,1.1032858071904128,0.0,0.4839694445411663,0.8570047105215769,1,20.0,1,1,0.48842412051639333,0.48842412051639333
2016-07-25,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.1338191238067976,0.968336628326562,0.0,-1.1055412161160258,1.1039340532482658,1,6.0,1,1,0.06426958207250183,0.06426958207250183
2016-07-26,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.0228988460443038,0.9069960924793572,0.0,-1.2767192872637234,1.1392096736377926,1,2.0,1,1,0.5462296895297134,0.5462296895297134
2016-07-27,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.10917017319291,0.8947279853099165,0.0,-1.2278112669358099,1.2567950749362158,1,12.0,1,1,0.6803682535221613,0.6803682535221613
2016-07-28,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.3556596793317854,1.360916057748673,0.0,-0.02956476890192643,1.3626219361047969,1,13.0,1,1,0.8288346935948339,0.8288346935948339
2016-07-29,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.4419310064803916,1.5204014509514052,0.0,1.511037871427352,1.3155877755854275,1,19.0,1,1,1.6198322661617184,1.6198322661617184
2016-07-30,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.4419310064803916,1.58174198679861,0.0,1.3398598002796545,1.2215194545466892,1,43.0,1,1,1.6978944875643216,1.6978944875643216
2016-07-31,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.478904432401223,1.32411173624035,0.0,0.38615340388533925,1.4919658775330622,1,28.0,1,1,0.5180680020616857,0.5180680020616857
2016-08-01,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.4665799570942792,1.4099884864264367,0.0,-0.8365471043125009,1.5154829577927473,1,11.0,1,1,0.028202859525729453,0.028202859525729453
2016-08-02,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.2817128274901226,1.1523582358681763,0.0,-0.8854551246404144,1.2685536150660583,1,6.0,1,1,0.2628835884259606,0.2628835884259606
2016-08-03,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.3926331052526169,1.4713290222736415,0.0,-0.2985588807054514,1.374380476234639,1,12.0,1,1,0.5605575656099381,0.5605575656099381
2016-08-04,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.5528512842428859,1.594010093968051,0.0,0.777417566508648,1.4919658775330622,1,12.0,1,1,0.6447955956678105,0.6447955956678105
2016-08-05,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.6267981360845483,1.6430825226458148,0.0,1.3398598002796545,1.5154829577927473,1,17.0,1,1,1.3436501030980779,1.3436501030980779
2016-08-06,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.6760960373123235,1.741227380001343,0.0,0.8507795970005185,1.656585439350855,1,35.0,1,1,1.182585013368656,1.182585013368656
2016-08-07,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.6144736607776047,1.667618736984697,0.0,1.4376758409354815,1.5037244176629048,1,29.0,1,1,0.386893826223767,0.386893826223767
2016-08-08,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.6021491854706609,1.6185463083069334,0.0,-0.17628882988566738,1.5977927387016435,1,14.0,1,1,0.040554476836267936,0.040554476836267936
2016-08-09,air_57ed725a1930a5b9,0,0,0,0,0,1,0,2.0211813459067485,2.1706111309317766,0.0,0.6796015258528206,1.6448268992210127,1,5.0,1,1,0.593906932348392,0.593906932348392
2016-08-10,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.6760960373123235,1.7166911656624606,0.0,-0.10292679939379679,1.6801025196105397,1,20.0,1,1,1.2616353641561022,1.2616353641561022
2016-08-11,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.4542554817873357,1.4835971294430825,1.0,-0.10292679939379679,1.586034198571801,1,17.0,1,1,1.0551163227238989,1.0551163227238989
2016-08-12,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.3803086299456728,1.4590609151042004,0.0,0.04379726158994393,1.4684487972733777,1,21.0,1,1,0.7673236393883522,0.7673236393883522
2016-08-13,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.3556596793317854,1.4467928079347596,1.0,0.4595154343772096,1.3626219361047969,1,32.0,1,1,0.8777470981445663,0.8777470981445663
2016-08-14,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.2940373027970666,1.2750393075625859,1.0,-0.37192091119732174,1.3861390163644816,1,43.0,1,1,0.1882798198703082,0.1882798198703082
2016-08-15,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.3679841546387295,1.32411173624035,1.0,-1.1299952262799824,1.4919658775330622,1,20.0,1,1,-0.16151798236414164,-0.16151798236414164
2016-08-16,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.4049575805595604,1.6062782011374923,0.0,-0.7876390839845873,1.409656096624166,1,5.0,1,1,-0.08320872861532766,-0.08320872861532766
2016-08-17,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.6267981360845483,1.7534954871707833,0.0,1.144227718968,1.3273463157152698,1,14.0,1,1,0.25102603580784366,0.25102603580784366
2016-08-18,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.4049575805595604,1.4222565935958777,0.0,-1.0321791856241551,1.586034198571801,1,15.0,1,1,0.43432403669623476,0.43432403669623476
2016-08-19,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.491228907708167,1.508133343781964,0.0,0.38615340388533925,1.5625171183121165,1,20.0,1,1,1.3191939008232116,1.3191939008232116
2016-08-20,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.2570638768762352,1.2259668788848224,0.0,-0.9099091348043713,1.4566902571435356,1,50.0,1,1,1.2411316794206084,1.2411316794206084
2016-08-21,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.528202333628998,1.6553506298152558,0.0,0.6306935055249072,1.3861390163644816,1,30.0,1,1,0.25917810323279905,0.25917810323279905
2016-08-22,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.2570638768762352,1.0174090570043262,0.0,-1.3011732974276802,1.3508633959749545,1,3.0,1,1,-0.5300902429106099,-0.5300902429106099
2016-08-23,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.3926331052526169,1.2750393075625859,0.0,-0.8854551246404144,1.4684487972733777,1,4.0,1,1,0.39134040845556084,0.39134040845556084
2016-08-24,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.3556596793317854,1.3731841649181138,0.0,-0.8365471043125009,1.3861390163644816,1,5.0,1,1,0.5175739373692642,0.5175739373692642
2016-08-25,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.5405268089359418,1.5572057724597286,0.0,1.6088539120831793,1.3861390163644816,1,9.0,1,1,0.603541193850612,0.603541193850612
2016-08-26,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.5775002348567733,1.5694738796291687,0.0,1.1931357392959134,1.444931717013693,1,25.0,1,1,1.5170668101380382,1.5170668101380382
2016-08-27,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.0845212225790226,0.8579236638015935,0.0,-1.3011732974276802,1.1627267538974775,1,32.0,1,1,1.5588152766476582,1.5588152766476582
2016-08-28,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.8750051423609786,0.5634890917350107,0.0,-1.3011732974276802,1.1274511335079505,1,27.0,1,1,0.6242919109323166,0.6242919109323166
2016-08-29,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.2447394015692916,1.2382349860542634,0.0,-0.6653690331648033,1.2215194545466892,1,6.0,1,1,-0.15163668851571085,-0.15163668851571085
2016-08-30,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.1831170250345728,0.9928728426654443,0.0,-1.1544492364439394,1.2685536150660583,1,3.0,1,1,0.3738011118745962,0.3738011118745962
2016-08-31,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.3926331052526169,1.360916057748673,0.0,1.4621298510994385,1.2685536150660583,1,8.0,1,1,0.6586294070556136,0.6586294070556136
2016-09-01,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.4172820558665042,1.5326695581208463,0.0,1.1686817291319567,1.2097609144168466,1,7.0,1,1,0.39776324945704084,0.39776324945704084
2016-09-02,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.3803086299456728,1.2014306645459405,0.0,-0.10292679939379679,1.3273463157152698,1,20.0,1,1,1.1959247600640377,1.1959247600640377
2016-09-03,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.4419310064803916,1.5326695581208463,0.0,0.5084234547051233,1.5154829577927473,1,49.0,1,1,1.5817892848452597,1.5817892848452597
2016-09-04,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.3803086299456728,1.4590609151042004,0.0,-0.2007428400496241,1.444931717013693,1,46.0,1,1,0.3036439255507376,0.3036439255507376
2016-09-05,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.5898247101637168,1.594010093968051,0.0,1.0464116783121726,1.5390000380524318,1,6.0,1,1,-0.09136079604028306,-0.09136079604028306
2016-09-06,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.6391226113914923,1.5204014509514052,0.0,1.0464116783121726,1.6683439794806971,1,4.0,1,1,0.3738011118745962,0.3738011118745962
2016-09-07,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.4296065311734483,1.2627712003931453,0.0,-0.7387310636566737,1.6095512788314856,1,4.0,1,1,0.43778248954318555,0.43778248954318555
2016-09-08,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.3433352040248414,1.2750393075625859,0.0,-0.9832711652962418,1.5272414979225892,1,8.0,1,1,0.5353602662964395,0.5353602662964395
2016-09-09,air_57ed725a1930a5b9,1,0,0,0,0,0,0,1.4172820558665042,1.5326695581208463,0.0,-0.005110758737969717,1.2803121551959007,1,27.0,1,1,1.4059022543431918,1.4059022543431918
2016-09-10,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.3679841546387295,1.3731841649181138,0.0,-0.2985588807054514,1.3626219361047969,1,39.0,1,1,1.74236030988226,1.74236030988226
2016-09-11,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.948951994202641,0.6248296275822155,0.0,-1.2522652770997664,1.0686584328587387,1,22.0,1,1,0.5941539646946027,0.5941539646946027
2016-09-12,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.1338191238067976,0.9438004139876801,0.0,-1.2278112669358099,1.2685536150660583,1,7.0,1,1,-0.07727995230626919,-0.07727995230626919
2016-09-13,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.8750051423609786,0.4776123415489236,0.0,-1.3011732974276802,1.1392096736377926,1,6.0,1,1,0.2651068795418576,0.2651068795418576
2016-09-14,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.9366275188956975,0.8088512351238298,0.0,-1.2278112669358099,1.0451413525990543,1,9.0,1,1,0.526220069486641,0.526220069486641
2016-09-15,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.0598722719651352,0.7843150207849476,0.0,-1.2767192872637234,1.233277994676531,1,9.0,1,1,0.7408911783437999,0.7408911783437999
2016-09-16,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.9119785682818096,0.5389528773961284,0.0,-1.3011732974276802,1.198002374287004,1,21.0,1,1,1.3609423673328318,1.3609423673328318
2016-09-17,air_57ed725a1930a5b9,0,0,1,0,0,0,0,1.2077659756484602,1.1523582358681763,0.0,-0.005110758737969717,1.1627267538974775,1,52.0,1,1,1.6665213795955538,1.6665213795955538
2016-09-18,air_57ed725a1930a5b9,0,0,0,1,0,0,0,1.121494648499854,0.8456555566321524,0.0,-1.3011732974276802,1.233277994676531,1,54.0,1,1,0.8878754243392079,0.8878754243392079
2016-09-19,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.7147869633707096,0.354931269854514,1.0,-1.3011732974276802,0.8805217907812615,1,27.0,1,1,-0.07925621107595535,-0.07925621107595535
2016-09-20,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.4436485066179467,0.011424269110167492,0.0,-1.3011732974276802,0.6923851487037844,1,1.0,1,1,-0.39916309941890205,-0.39916309941890205
