visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Kōtō-ku Kameido,total_area_visitors,total_genre_visitors
2016-05-20,air_4570f52104fe0982,1,0,0,0,0,0,0,0.2520282591177603,0.13692834378045973,0.0,-0.8764279004967496,0.3569485469408235,1,4.0,1,1,-0.6465564843308288,-0.6465564843308286
2016-05-21,air_4570f52104fe0982,0,0,1,0,0,0,0,0.491823076866972,0.8262176773475906,0.0,1.693635137348482,0.16412667407476794,1,27.0,1,1,-0.36735622427983855,-0.3673562242798384
2016-05-22,air_4570f52104fe0982,0,0,0,1,0,0,0,0.9083088129577074,1.2021936774751165,0.0,1.9407565832951388,0.6582327232940351,1,4.0,1,1,-1.1123156018747566,-1.1123156018747564
2016-05-23,air_4570f52104fe0982,0,1,0,0,0,0,0,1.0471373916546194,1.4027142108764634,0.0,1.7924837157271447,0.4413081163197228,1,6.0,1,1,-1.3172496135940848,-1.3172496135940848
2016-05-24,air_4570f52104fe0982,0,0,0,0,0,1,0,1.0345166117730817,1.2021936774751165,0.0,0.8534222211298484,0.7907977608894486,1,7.0,1,1,-1.2044465834820761,-1.204446583482076
2016-05-25,air_4570f52104fe0982,0,0,0,0,0,0,1,0.8830672531946325,0.6006320772710749,0.0,-1.2965343586060663,1.0920819372426604,1,5.0,1,1,-0.9967052565337159,-0.9967052565337158
2016-05-26,air_4570f52104fe0982,0,0,0,0,1,0,0,0.9840334922469323,0.9390104773858482,0.0,-0.4068971531981015,1.0679792031344035,1,6.0,1,1,-0.9602101585563012,-0.9602101585563011
2016-05-27,air_4570f52104fe0982,1,0,0,0,0,0,0,0.529685416511584,0.3374488771818066,0.0,-1.2223979248220693,0.4533594833738512,1,7.0,1,1,-0.6631451652296536,-0.6631451652296534
2016-05-28,air_4570f52104fe0982,0,0,1,0,0,0,0,0.5170646366300469,0.5505019439207384,0.0,-1.247110069416735,0.4413081163197228,1,11.0,1,1,-0.46561225729595485,-0.4656122572959547
2016-05-29,air_4570f52104fe0982,0,0,0,1,0,0,0,0.8199633537869453,1.0267382107489376,0.0,1.2735286792391654,0.5618217868610077,1,7.0,1,1,-0.976288418504393,-0.9762884185043929
2016-05-30,air_4570f52104fe0982,0,1,0,0,0,0,0,0.2772698188808351,0.1995910104683807,0.0,-1.2965343586060663,0.47746221748210826,1,3.0,1,1,-1.303978668875025,-1.3039786688750248
2016-05-31,air_4570f52104fe0982,0,0,0,0,0,1,0,0.6558932153269584,0.6507622106214116,0.0,-0.15977570725144472,0.5859245209692646,1,22.0,1,1,-1.0735236096190433,-1.073523609619043
2016-06-01,air_4570f52104fe0982,0,0,0,0,0,0,1,0.7947217940238706,0.8387502106851745,0.0,0.11205788328987798,0.7907977608894486,1,10.0,1,1,-1.0949612895498322,-1.094961289549832
2016-06-02,air_4570f52104fe0982,0,0,0,0,1,0,0,0.6937555549715709,0.7886200773348379,0.0,1.9160444387004731,0.5859245209692646,1,17.0,1,1,-1.033455564986497,-1.033455564986497
2016-06-03,air_4570f52104fe0982,1,0,0,0,0,0,0,0.529685416511584,0.5630344772583222,0.0,1.841908004916476,0.3328458128325664,1,27.0,1,1,-0.7215883640885903,-0.7215883640885902
2016-06-04,air_4570f52104fe0982,0,0,1,0,0,0,0,0.8199633537869453,0.9390104773858482,0.0,0.6804372089671887,0.5859245209692646,1,21.0,1,1,-0.5454931360856806,-0.5454931360856804
2016-06-05,air_4570f52104fe0982,0,0,0,1,0,0,0,0.5170646366300469,0.4627742105576486,0.0,-0.6045943099554271,0.5979758880233929,1,1.0,1,1,-1.1416648065419082,-1.1416648065419082
2016-06-06,air_4570f52104fe0982,0,1,0,0,0,0,0,0.6054100958008088,0.5254368772455695,0.0,-1.1729736356327378,0.5859245209692646,1,20.0,1,1,-1.3320518211653438,-1.3320518211653438
2016-06-07,air_4570f52104fe0982,0,0,0,0,0,1,0,0.5549269762746593,0.14946087711804365,0.0,-1.2965343586060663,0.8390032291059624,1,13.0,1,1,-1.1853057978295858,-1.1853057978295858
2016-06-08,air_4570f52104fe0982,0,0,0,0,0,0,1,0.8452049135500201,0.9515430107234326,0.0,0.11205788328987798,0.6100272550775214,1,12.0,1,1,-1.0186533574152379,-1.0186533574152379
2016-06-09,air_4570f52104fe0982,0,0,0,0,1,0,0,0.7568594543792581,0.5003718105704013,0.0,-1.2965343586060663,0.9836196337555044,1,6.0,1,1,-1.0696954524885451,-1.069695452488545
2016-06-10,air_4570f52104fe0982,1,0,0,0,0,0,0,1.0471373916546194,1.1395310107871954,0.0,1.2241043900498338,0.9595168996472471,1,18.0,1,1,-0.6256292253507728,-0.6256292253507727
2016-06-11,air_4570f52104fe0982,0,0,1,0,0,0,0,1.0471373916546194,1.1771286107999481,0.0,1.3476651130231623,0.77874639383532,1,33.0,1,1,-0.4630601525422895,-0.4630601525422893
2016-06-13,air_4570f52104fe0982,0,1,0,0,0,0,0,0.580168536037734,0.3750464771945593,0.0,-1.2965343586060663,0.8269518620518341,1,11.0,1,1,-1.394067966679412,-1.394067966679412
2016-06-14,air_4570f52104fe0982,0,0,0,0,0,1,0,0.8830672531946325,0.8136851440100062,0.0,-0.011502839683450465,0.8390032291059624,1,6.0,1,1,-1.1100187075964578,-1.1100187075964576
2016-06-15,air_4570f52104fe0982,0,0,0,0,0,0,1,0.7063763348531085,0.3123838105066383,0.0,-1.2965343586060663,0.9836196337555044,1,15.0,1,1,-1.0492786144592223,-1.049278614459222
2016-06-16,air_4570f52104fe0982,0,0,0,0,1,0,0,0.8704464733130954,0.5880995439334906,0.0,-1.2965343586060663,0.9956710008096326,1,16.0,1,1,-1.1212479685125853,-1.1212479685125851
2016-06-17,air_4570f52104fe0982,1,0,0,0,0,0,0,1.1354828508253816,1.1896611441375322,0.0,0.72986149815652,0.9595168996472471,1,7.0,1,1,-0.5534046608220432,-0.553404660822043
2016-06-18,air_4570f52104fe0982,0,0,1,0,0,0,0,1.4510023478638177,1.6658974109657316,0.0,1.9901808724844703,1.1643901395674314,1,13.0,1,1,-0.46050804778862414,-0.460508047788624
2016-06-19,air_4570f52104fe0982,0,0,0,1,0,0,0,1.148103630706919,1.2021936774751165,0.0,-0.25862428563010736,1.2005442407298166,1,4.0,1,1,-1.0926643952715334,-1.0926643952715331
2016-06-20,air_4570f52104fe0982,0,1,0,0,0,0,0,1.148103630706919,1.1395310107871954,0.0,0.1614821724792094,1.0800305701885318,1,17.0,1,1,-1.3629322886846948,-1.3629322886846946
2016-06-21,air_4570f52104fe0982,0,0,0,0,0,1,0,0.9461711526023198,0.7510224773220853,0.0,-0.6787307437394241,1.1764415066215597,1,7.0,1,1,-1.144982542721673,-1.144982542721673
2016-06-22,air_4570f52104fe0982,0,0,0,0,0,0,1,0.9461711526023198,0.5254368772455695,0.0,-1.2965343586060663,1.1643901395674314,1,3.0,1,1,-1.0816903448307722,-1.0816903448307722
2016-06-23,air_4570f52104fe0982,0,0,0,0,1,0,0,0.9840334922469323,0.9014128773730955,0.0,-0.48103358698209864,1.2005442407298166,1,9.0,1,1,-1.0773517667495411,-1.0773517667495411
2016-06-24,air_4570f52104fe0982,1,0,0,0,0,0,0,0.9461711526023198,0.7008923439717486,0.0,-1.2965343586060663,1.1402874054591743,1,29.0,1,1,-0.5756079721789318,-0.5756079721789317
2016-06-25,air_4570f52104fe0982,0,0,1,0,0,0,0,1.2869322094038307,1.1269984774496111,0.0,-1.2965343586060663,1.260801076000459,1,22.0,1,1,-0.4102315841414166,-0.4102315841414164
2016-06-28,air_4570f52104fe0982,0,0,0,0,0,1,0,0.491823076866972,0.38757901053214366,0.0,-1.2965343586060663,0.6823354574022925,1,12.0,1,1,-1.158763908391466,-1.158763908391466
2016-06-29,air_4570f52104fe0982,0,0,0,0,0,0,1,0.7947217940238706,0.5630344772583222,0.0,-1.2965343586060663,0.923362798484862,1,11.0,1,1,-0.9785853127826918,-0.9785853127826917
2016-06-30,air_4570f52104fe0982,0,0,0,0,1,0,0,0.9840334922469323,0.9264779440482642,0.0,-1.1482614910380722,1.0438764690261468,1,10.0,1,1,-0.9535746861967713,-0.9535746861967712
2016-07-01,air_4570f52104fe0982,1,0,0,0,0,0,0,1.312173769166906,1.3651166108637112,0.0,-0.20919999644077594,1.2728524430545876,1,47.0,1,1,1.661056633933388,1.6610566339333883
2016-07-02,air_4570f52104fe0982,0,0,1,0,0,0,0,1.4888646875084302,1.5155070109147215,0.0,0.4086036184258663,1.4415715818123862,1,26.0,1,1,1.7677346126366,1.7677346126366003
2016-07-03,air_4570f52104fe0982,0,0,0,1,0,0,0,1.7665218449022537,1.9666782110677523,0.0,0.581588630588526,1.5861879864619282,1,12.0,1,1,0.43579114169864963,0.4357911416986498
2016-07-04,air_4570f52104fe0982,0,1,0,0,0,0,0,1.5898309265607298,1.766157677666405,0.0,0.45802790761519746,1.4656743159206433,1,6.0,1,1,-0.08177570234468501,-0.08177570234468483
2016-07-05,air_4570f52104fe0982,0,0,0,0,0,1,0,0.8199633537869453,0.7384899439845013,0.0,-1.2965343586060663,1.055927836080275,1,10.0,1,1,0.36560826097285226,0.36560826097285243
2016-07-06,air_4570f52104fe0982,0,0,0,0,0,0,1,0.9966542721284698,0.9014128773730955,0.0,-0.2833364302247732,1.0920819372426604,1,24.0,1,1,0.6739025152156275,0.6739025152156277
2016-07-07,air_4570f52104fe0982,0,0,0,0,1,0,0,1.5393478070345796,2.1296011444563474,0.0,1.866620149511142,1.260801076000459,1,14.0,1,1,0.6289854715511172,0.6289854715511174
2016-07-08,air_4570f52104fe0982,1,0,0,0,0,0,0,1.2743114295222935,1.2648563441630376,0.0,-0.7775793221180868,1.2849038101087162,1,16.0,1,1,1.5227325562847256,1.5227325562847258
2016-07-09,air_4570f52104fe0982,0,0,1,0,0,0,0,0.9083088129577074,0.6507622106214116,0.0,-1.2965343586060663,1.0679792031344035,1,12.0,1,1,1.7266457261025876,1.726645726102588
2016-07-10,air_4570f52104fe0982,0,0,0,1,0,0,0,1.312173769166906,1.4528443442268004,0.0,1.5947865589698191,1.055927836080275,1,3.0,1,1,0.5434899623033277,0.5434899623033279
2016-07-11,air_4570f52104fe0982,0,1,0,0,0,0,0,1.6150724863238046,1.7285600776536527,0.0,1.7924837157271447,1.3090065442169732,1,10.0,1,1,-0.11571869556843427,-0.11571869556843409
2016-07-12,air_4570f52104fe0982,0,0,0,0,0,1,0,1.5014854673899678,1.5155070109147215,0.0,0.260330750857872,1.5861879864619282,1,23.0,1,1,0.37581667998751367,0.3758166799875139
2016-07-13,air_4570f52104fe0982,0,0,0,0,0,0,1,1.2490698697592189,0.9891406107361852,0.0,-1.2965343586060663,1.4536229488665147,1,22.0,1,1,0.4250723017332551,0.4250723017332553
2016-07-14,air_4570f52104fe0982,0,0,0,0,1,0,0,1.350036108811518,1.6533648776281473,0.0,-0.33276071941410446,1.1884928736756883,1,9.0,1,1,0.5720735355443797,0.5720735355443799
2016-07-15,air_4570f52104fe0982,1,0,0,0,0,0,0,0.8830672531946325,0.537969410583154,0.0,-1.2965343586060663,1.152338772513303,1,12.0,1,1,1.3782834272272664,1.3782834272272666
2016-07-16,air_4570f52104fe0982,0,0,1,0,0,0,0,1.1228620709438444,1.0016731440737692,0.0,-0.9011400450914153,1.0438764690261468,1,31.0,1,1,1.6865776814700415,1.6865776814700417
2016-07-17,air_4570f52104fe0982,0,0,0,1,0,0,0,1.350036108811518,1.1395310107871954,0.0,-1.2718222140114006,1.4656743159206433,1,15.0,1,1,1.056207807314698,1.0562078073146983
2016-07-18,air_4570f52104fe0982,0,1,0,0,0,0,0,1.7034179454945666,1.7285600776536527,1.0,0.5568764859938603,1.634393454678442,1,12.0,1,1,0.01699075162216435,0.01699075162216453
2016-07-19,air_4570f52104fe0982,0,0,0,0,0,1,0,1.5267270271530424,1.578169677602642,0.0,0.2356186062632064,1.4777256829747716,1,3.0,1,1,0.1364292540937031,0.1364292540937033
2016-07-20,air_4570f52104fe0982,0,0,0,0,0,0,1,1.400519228337668,1.2773888775006215,0.0,-0.15977570725144472,1.429520214758258,1,12.0,1,1,0.4641195044643351,0.46411950446433525
2016-07-21,air_4570f52104fe0982,0,0,0,0,1,0,0,0.8325841336684829,0.5755670105959066,0.0,-1.2965343586060663,1.1402874054591743,1,4.0,1,1,0.6144384744552247,0.6144384744552249
2016-07-22,air_4570f52104fe0982,1,0,0,0,0,0,0,0.7821010141423329,0.3750464771945593,0.0,-1.2965343586060663,1.0800305701885318,1,14.0,1,1,1.4216692080395774,1.4216692080395776
2016-07-23,air_4570f52104fe0982,0,0,1,0,0,0,0,0.9083088129577074,0.9264779440482642,0.0,-0.9505643342807467,1.0077223678637612,1,17.0,1,1,1.6368116387735672,1.6368116387735674
2016-07-24,air_4570f52104fe0982,0,0,0,1,0,0,0,1.097620511180769,1.1645960774623638,0.0,0.5074521968045289,0.9113114314307333,1,14.0,1,1,0.420733723652024,0.42073372365202416
2016-07-25,air_4570f52104fe0982,0,1,0,0,0,0,0,1.1985867502330687,1.0267382107489376,0.0,-1.098837201848741,1.1643901395674314,1,9.0,1,1,-0.017462662552317983,-0.017462662552317806
2016-07-26,air_4570f52104fe0982,0,0,0,0,0,1,0,1.0849997312992319,0.9640755440610165,0.0,-1.2718222140114006,1.2005442407298166,1,8.0,1,1,0.48045297488779337,0.4804529748877936
2016-07-27,air_4570f52104fe0982,0,0,0,0,0,0,1,1.1733451904699939,0.9515430107234326,0.0,-1.2223979248220693,1.3210579112711014,1,2.0,1,1,0.6190322630118223,0.6190322630118226
2016-07-28,air_4570f52104fe0982,0,0,0,0,1,0,0,1.4257607881007428,1.4277792775516323,0.0,-0.011502839683450465,1.429520214758258,1,7.0,1,1,0.7724137587071104,0.7724137587071105
2016-07-29,air_4570f52104fe0982,1,0,0,0,0,0,0,1.5141062472715048,1.5907022109402265,0.0,1.5453622697804879,1.3813147465417437,1,13.0,1,1,1.589597700830758,1.5895977008307582
2016-07-30,air_4570f52104fe0982,0,0,1,0,0,0,0,1.5141062472715048,1.6533648776281473,0.0,1.3723772576178281,1.2849038101087162,1,20.0,1,1,1.6702442110465834,1.6702442110465836
2016-07-31,air_4570f52104fe0982,0,0,0,1,0,0,0,1.5519685869161173,1.3901816775388796,0.0,0.4086036184258663,1.5620852523536708,1,23.0,1,1,0.45135898069600827,0.4513589806960085
2016-08-02,air_4570f52104fe0982,0,0,0,0,0,1,0,1.350036108811518,1.2147262108127004,0.0,-0.8764279004967496,1.33310927832523,1,6.0,1,1,0.1877265596423768,0.187726559642377
2016-08-03,air_4570f52104fe0982,0,0,0,0,0,0,1,1.4636231277453553,1.5405720775898897,0.0,-0.2833364302247732,1.4415715818123862,1,8.0,1,1,0.4952551824590524,0.49525518245905265
2016-08-04,air_4570f52104fe0982,0,0,0,0,1,0,0,1.627693266205342,1.6658974109657316,0.0,0.8039979319405172,1.5620852523536708,1,3.0,1,1,0.5822819545590412,0.5822819545590413
2016-08-05,air_4570f52104fe0982,1,0,0,0,0,0,0,1.7034179454945666,1.7160275443160684,0.0,1.3723772576178281,1.5861879864619282,1,16.0,1,1,1.304272389370971,1.3042723893709711
2016-08-06,air_4570f52104fe0982,0,0,1,0,0,0,0,1.7539010650207165,1.8162878110167424,0.0,0.8781343657245144,1.7308043911114699,1,8.0,1,1,1.1378751594319896,1.1378751594319898
2016-08-07,air_4570f52104fe0982,0,0,0,1,0,0,0,1.6907971656130294,1.741092610991237,0.0,1.4712258359964907,1.5741366194077995,1,2.0,1,1,0.31584221827637776,0.315842218276378
2016-08-08,air_4570f52104fe0982,0,1,0,0,0,0,0,1.6781763857314917,1.6909624776409005,0.0,-0.15977570725144472,1.6705475558408274,1,10.0,1,1,-0.04196286818750542,-0.04196286818750524
2016-08-09,air_4570f52104fe0982,0,0,0,0,0,1,0,2.107282901703765,2.2549264778321896,0.0,0.7051493535618544,1.7187530240573412,1,7.0,1,1,0.5297085966335348,0.529708596633535
2016-08-10,air_4570f52104fe0982,0,0,0,0,0,0,1,1.7539010650207165,1.7912227443415738,0.0,-0.08563927346744749,1.7549071252197266,1,9.0,1,1,1.219542511549281,1.2195425115492813
2016-08-11,air_4570f52104fe0982,0,0,0,0,1,0,0,1.5267270271530424,1.5531046109274742,1.0,-0.08563927346744749,1.6584961887866987,1,7.0,1,1,1.0061865541428572,1.0061865541428574
2016-08-12,air_4570f52104fe0982,1,0,0,0,0,0,0,1.4510023478638177,1.5280395442523054,0.0,0.06263359410054656,1.537982518245414,1,23.0,1,1,0.7088663503408429,0.7088663503408431
2016-08-13,air_4570f52104fe0982,0,0,1,0,0,0,0,1.4257607881007428,1.5155070109147215,1.0,0.4827400522098633,1.429520214758258,1,10.0,1,1,0.8229454328296845,0.8229454328296847
2016-08-15,air_4570f52104fe0982,0,1,0,0,0,0,0,1.4383815679822805,1.3901816775388796,1.0,-1.1235493464434065,1.5620852523536708,1,12.0,1,1,-0.25072503703733173,-0.25072503703733157
2016-08-16,air_4570f52104fe0982,0,0,0,0,0,1,0,1.4762439076268925,1.6784299443033162,0.0,-0.7775793221180868,1.4777256829747716,1,5.0,1,1,-0.16982331634613987,-0.16982331634613967
2016-08-17,air_4570f52104fe0982,0,0,0,0,0,0,1,1.7034179454945666,1.828820344354326,0.0,1.1746801008605026,1.3933661135958724,1,6.0,1,1,0.17547645682478308,0.17547645682478327
2016-08-18,air_4570f52104fe0982,0,0,0,0,1,0,0,1.4762439076268925,1.4904419442395531,0.0,-1.0247007680647435,1.6584961887866987,1,4.0,1,1,0.3648426295467527,0.36484262954675284
2016-08-19,air_4570f52104fe0982,1,0,0,0,0,0,0,1.564589366797655,1.578169677602642,0.0,0.4086036184258663,1.634393454678442,1,10.0,1,1,1.2790065523096839,1.279006552309684
2016-08-20,air_4570f52104fe0982,0,0,1,0,0,0,0,1.3247945490484432,1.2899214108382058,0.0,-0.9011400450914153,1.5259311511912859,1,14.0,1,1,1.1983600420938585,1.1983600420938587
2016-08-22,air_4570f52104fe0982,0,1,0,0,0,0,0,1.3247945490484432,1.0768683440992746,0.0,-1.2965343586060663,1.4174688477041293,1,2.0,1,1,-0.6314990662842032,-0.6314990662842029
2016-08-23,air_4570f52104fe0982,0,0,0,0,0,1,0,1.4636231277453553,1.3400515441885423,0.0,-0.8764279004967496,1.537982518245414,1,9.0,1,1,0.3204360068329754,0.32043600683297563
2016-08-24,air_4570f52104fe0982,0,0,0,0,0,0,1,1.4257607881007428,1.4403118108892161,0.0,-0.8270036113074183,1.4536229488665147,1,4.0,1,1,0.4508485597452752,0.45084855974527543
2016-08-25,air_4570f52104fe0982,0,0,0,0,1,0,0,1.6150724863238046,1.6282998109529796,0.0,1.6442108481591506,1.4536229488665147,1,4.0,1,1,0.5396618051728297,0.5396618051728299
2016-08-30,air_4570f52104fe0982,0,0,0,0,0,1,0,1.2490698697592189,1.0518032774241062,0.0,-1.1482614910380722,1.33310927832523,1,5.0,1,1,0.30231606308195136,0.3023160630819516
2016-08-31,air_4570f52104fe0982,0,0,0,0,0,0,1,1.4636231277453553,1.4277792775516323,0.0,1.4959379805911566,1.33310927832523,1,7.0,1,1,0.5965737411795672,0.5965737411795674
2016-09-01,air_4570f52104fe0982,0,0,0,0,1,0,0,1.4888646875084302,1.6032347442778108,0.0,1.1993922454551682,1.2728524430545876,1,4.0,1,1,0.32707147919250534,0.32707147919250557
2016-09-02,air_4570f52104fe0982,1,0,0,0,0,0,0,1.4510023478638177,1.2648563441630376,0.0,-0.08563927346744749,1.3933661135958724,1,26.0,1,1,1.1516565251017825,1.1516565251017827
2016-09-03,air_4570f52104fe0982,0,0,1,0,0,0,0,1.5141062472715048,1.6032347442778108,0.0,0.5321643413991948,1.5861879864619282,1,10.0,1,1,1.5502952876243115,1.5502952876243117
2016-09-04,air_4570f52104fe0982,0,0,0,1,0,0,0,1.4510023478638177,1.5280395442523054,0.0,-0.18448785184611033,1.5138797841371572,1,1.0,1,1,0.22983628807785522,0.2298362880778554
2016-09-05,air_4570f52104fe0982,0,1,0,0,0,0,0,1.665555605849954,1.6658974109657316,0.0,1.0758315224818398,1.610290720570185,1,3.0,1,1,-0.17824526203323554,-0.17824526203323537
2016-09-06,air_4570f52104fe0982,0,0,0,0,0,1,0,1.7160387253761042,1.5907022109402265,0.0,1.0758315224818398,1.7428557581655981,1,6.0,1,1,0.30231606308195136,0.3023160630819516
2016-09-07,air_4570f52104fe0982,0,0,0,0,0,0,1,1.5014854673899678,1.3275190108509585,0.0,-0.7281550329287555,1.6825989228949556,1,5.0,1,1,0.36841557620188414,0.36841557620188436
2016-09-08,air_4570f52104fe0982,0,0,0,0,1,0,0,1.4131400082192052,1.3400515441885423,0.0,-0.9752764788754124,1.5982393535160564,1,15.0,1,1,0.4692237139716658,0.469223713971666
2016-09-09,air_4570f52104fe0982,1,0,0,0,0,0,0,1.4888646875084302,1.6032347442778108,0.0,0.013209304911215136,1.3451606453793588,1,11.0,1,1,1.368585429163338,1.3685854291633381
2016-09-10,air_4570f52104fe0982,0,0,1,0,0,0,0,1.4383815679822805,1.4403118108892161,0.0,-0.2833364302247732,1.429520214758258,1,10.0,1,1,1.7161820966125598,1.71618209661256
2016-09-11,air_4570f52104fe0982,0,0,0,1,0,0,0,1.0092750520100071,0.6758272772965803,0.0,-1.247110069416735,1.128236038405046,1,8.0,1,1,0.5299638071089013,0.5299638071089016
2016-09-12,air_4570f52104fe0982,0,1,0,0,0,0,0,1.1985867502330687,1.0016731440737692,0.0,-1.2223979248220693,1.33310927832523,1,3.0,1,1,-0.163698264937343,-0.16369826493734282
2016-09-13,air_4570f52104fe0982,0,0,0,0,0,1,0,0.9335503727207827,0.5254368772455695,0.0,-1.2965343586060663,1.2005442407298166,1,2.0,1,1,0.19002345392067563,0.19002345392067582
2016-09-14,air_4570f52104fe0982,0,0,0,0,0,0,1,0.9966542721284698,0.8638152773603432,0.0,-1.2223979248220693,1.1041333042967891,1,6.0,1,1,0.45978092638310397,0.4597809263831042
2016-09-15,air_4570f52104fe0982,0,0,0,0,1,0,0,1.1228620709438444,0.8387502106851745,0.0,-1.2718222140114006,1.2969551771628445,1,5.0,1,1,0.6815588294766236,0.6815588294766238
2016-09-16,air_4570f52104fe0982,1,0,0,0,0,0,0,0.9714127123653946,0.5880995439334906,0.0,-1.2965343586060663,1.260801076000459,1,4.0,1,1,1.3221371226466285,1.3221371226466287
2016-09-17,air_4570f52104fe0982,0,0,1,0,0,0,0,1.2743114295222935,1.2147262108127004,0.0,0.013209304911215136,1.224646974838074,1,15.0,1,1,1.6378324806750333,1.6378324806750335
2016-09-18,air_4570f52104fe0982,0,0,0,1,0,0,0,1.1859659703515315,0.9014128773730955,0.0,-1.2965343586060663,1.2969551771628445,1,18.0,1,1,0.8334090623197123,0.8334090623197126
2016-09-19,air_4570f52104fe0982,0,1,0,0,0,0,0,0.7694802342607957,0.4001115438697276,1.0,-1.2965343586060663,0.9354141655389903,1,3.0,1,1,-0.16573994874027528,-0.16573994874027512
2016-09-20,air_4570f52104fe0982,0,0,0,0,0,1,0,0.491823076866972,0.04920061041737043,0.0,-1.2965343586060663,0.7425922926729349,1,1.0,1,1,-0.4962375143399392,-0.496237514339939
2016-09-21,air_4570f52104fe0982,0,0,0,0,0,0,1,0.6180308756823465,0.4377091438824803,0.0,-1.2718222140114006,0.7425922926729349,1,10.0,1,1,0.9753060866235063,0.9753060866235065
2016-09-22,air_4570f52104fe0982,0,0,0,0,1,0,0,0.529685416511584,0.14946087711804365,1.0,-1.2965343586060663,0.8028491279435772,1,8.0,1,1,0.5205210195203395,0.5205210195203397
2016-09-23,air_4570f52104fe0982,1,0,0,0,0,0,0,0.7063763348531085,0.29985127716905435,0.0,-1.2965343586060663,0.9595168996472471,1,6.0,1,1,0.8492321117924376,0.8492321117924378
2016-09-24,air_4570f52104fe0982,0,0,1,0,0,0,0,0.8325841336684829,0.5254368772455695,0.0,-1.2965343586060663,1.128236038405046,1,26.0,1,1,1.4831749326029124,1.4831749326029129
2016-09-25,air_4570f52104fe0982,0,0,0,1,0,0,0,1.059758171536157,1.0894008774368584,0.0,-0.45632144238743294,1.0679792031344035,1,1.0,1,1,0.463609083513602,0.4636090835136022
2016-09-26,air_4570f52104fe0982,0,1,0,0,0,0,0,1.2869322094038307,1.30245394417579,0.0,-0.5304578761714299,1.260801076000459,1,1.0,1,1,-0.007764664488389624,-0.007764664488389445
2016-09-27,air_4570f52104fe0982,0,0,0,0,0,1,0,1.312173769166906,1.2648563441630376,0.0,-0.7281550329287555,1.3692633794876155,1,4.0,1,1,0.41818161889835864,0.4181816188983588
2016-09-28,air_4570f52104fe0982,0,0,0,0,0,0,1,1.4257607881007428,1.3651166108637112,0.0,-0.7775793221180868,1.5138797841371572,1,5.0,1,1,0.49678644531125166,0.4967864453112519
2016-09-29,air_4570f52104fe0982,0,0,0,0,1,0,0,1.1859659703515315,1.0267382107489376,0.0,-1.1235493464434065,1.2366983418922022,1,3.0,1,1,0.5797298498053758,0.579729849805376
2016-09-30,air_4570f52104fe0982,1,0,0,0,0,0,0,0.7821010141423329,0.6256971439462432,0.0,-0.7034428883340899,0.8872086973224765,1,5.0,1,1,1.5298784495949886,1.5298784495949889
2016-10-01,air_4570f52104fe0982,0,0,1,0,0,0,0,0.5675477561561965,0.2622536771563017,0.0,-1.2965343586060663,0.7425922926729349,1,10.0,1,1,1.5531026028533435,1.5531026028533437
2016-10-02,air_4570f52104fe0982,0,0,0,1,0,0,0,0.9966542721284698,0.9891406107361852,0.0,0.9522707995085112,0.8631059632142196,1,4.0,1,1,0.42532751220862164,0.4253275122086218
2016-10-03,air_4570f52104fe0982,0,1,0,0,0,0,0,0.9461711526023198,0.8512827440227589,0.0,-1.2965343586060663,1.0438764690261468,1,2.0,1,1,-0.313251603502133,-0.3132516035021328
2016-10-04,air_4570f52104fe0982,0,0,0,0,0,1,0,1.2238283099961436,1.5405720775898897,0.0,0.2356186062632064,0.9956710008096326,1,9.0,1,1,0.2617375974986722,0.26173759749867237
2016-10-05,air_4570f52104fe0982,0,0,0,0,0,0,1,1.1102412910623067,0.8387502106851745,0.0,-1.1235493464434065,1.2125956077839453,1,6.0,1,1,0.14587204168226492,0.1458720416822651
2016-10-06,air_4570f52104fe0982,0,0,0,0,1,0,0,1.3626568886930557,1.4528443442268004,0.0,0.754573642751186,1.2005442407298166,1,7.0,1,1,0.46769245111946656,0.4676924511194668
2016-10-07,air_4570f52104fe0982,1,0,0,0,0,0,0,0.7821010141423329,0.6507622106214116,0.0,0.13677002788454357,0.9113114314307333,1,5.0,1,1,1.2687981332950224,1.2687981332950227
2016-10-08,air_4570f52104fe0982,0,0,1,0,0,0,0,0.7568594543792581,0.7008923439717486,0.0,-1.247110069416735,0.8149004949977054,1,2.0,1,1,1.4402995727413346,1.4402995727413348
2016-10-09,air_4570f52104fe0982,0,0,0,1,0,0,0,0.8956880330761702,0.7510224773220853,0.0,-1.2965343586060663,0.8631059632142196,1,5.0,1,1,0.9515715124144185,0.9515715124144187
2016-10-10,air_4570f52104fe0982,0,1,0,0,0,0,0,0.40347761769620955,-0.01346205627055056,1.0,-1.2965343586060663,0.7184895585646776,1,1.0,1,1,0.19461724247727327,0.19461724247727347
2016-10-11,air_4570f52104fe0982,0,0,0,0,0,1,0,0.3025113786439103,0.04920061041737043,0.0,-1.247110069416735,0.5738731539151359,1,3.0,1,1,-0.07182249380539012,-0.07182249380538994
2016-10-12,air_4570f52104fe0982,0,0,0,0,0,0,1,0.3403737182885223,0.4377091438824803,0.0,0.72986149815652,0.2725889775619241,1,5.0,1,1,0.41103572558809565,0.4110357255880958
