visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Musashino-shi Midorichō,total_area_visitors,total_genre_visitors
2016-07-08,air_35512c42db0868da,1,0,0,0,0,0,0,1.162426392506463,1.2060893877008019,0.0,-0.76977941059387,1.1557135722973635,1,8.0,1,1,1.4348668400477707,1.4348668400477707
2016-07-09,air_35512c42db0868da,0,0,1,0,0,0,0,0.7930710912643931,0.46072173919811404,0.0,-1.2952256405960445,0.9817099656740493,1,16.0,1,1,1.6447044371905497,1.64470443719055
2016-07-10,air_35512c42db0868da,0,0,0,1,0,0,0,1.2486092961296125,1.450472223275454,0.0,1.507154252748886,0.9469092443493865,1,7.0,1,1,0.427173648261984,0.4271736482619841
2016-07-11,air_35512c42db0868da,0,1,0,0,0,0,0,1.4825343202495904,1.7070742006288377,0.0,1.2569417622716599,1.2369152553882432,1,9.0,1,1,-0.2511874448791906,-0.2511874448791905
2016-07-12,air_35512c42db0868da,0,0,0,0,0,1,0,1.420975103375912,1.4749105068329187,0.0,0.5813680379831501,1.4225191024531119,1,8.0,1,1,0.2546288405988978,0.2546288405988979
2016-07-13,air_35512c42db0868da,0,0,0,0,0,0,1,1.162426392506463,0.815076850781359,0.0,-1.2952256405960445,1.3761181406868945,1,10.0,1,1,0.305315519257917,0.3053155192579171
2016-07-14,air_35512c42db0868da,0,0,0,0,1,0,0,1.1870500792559342,1.6093210663989774,0.0,-0.219311931543973,1.132513091414255,1,9.0,1,1,0.45658767940089673,0.45658767940089684
2016-07-15,air_35512c42db0868da,1,0,0,0,0,0,0,0.7807592478896573,0.35074946318952044,0.0,-1.2952256405960445,1.1209128509727007,1,14.0,1,1,1.286220932685051,1.286220932685051
2016-07-16,air_35512c42db0868da,0,0,1,0,0,0,0,1.0146842720096352,0.8272959925600918,0.0,-1.070034399166541,1.0281109274402662,1,16.0,1,1,1.6034722685404668,1.603472268540467
2016-07-17,air_35512c42db0868da,0,0,0,1,0,0,0,1.2855448262538196,1.0594596863560108,0.0,-1.1701193953574316,1.352917659803786,1,17.0,1,1,0.954787831816231,0.9547878318162311
2016-07-18,air_35512c42db0868da,0,1,0,0,0,0,0,1.556405380498004,1.5726636410627801,1.0,0.3061342984582016,1.4689200642193287,1,10.0,1,1,-0.11462230030566725,-0.11462230030566715
2016-07-19,air_35512c42db0868da,0,0,0,0,0,1,0,1.4702224768748544,1.4260339397179886,0.0,0.05592180798097568,1.4689200642193287,1,4.0,1,1,0.008286329810503751,0.008286329810503859
2016-07-20,air_35512c42db0868da,0,0,0,0,0,0,1,1.2855448262538196,1.1327745370284066,0.0,-0.6947156634507022,1.3645179002453405,1,13.0,1,1,0.34549718679589597,0.3454971867958961
2016-07-21,air_35512c42db0868da,0,0,0,0,1,0,0,0.7068881876412436,0.39962603030445104,0.0,-1.2952256405960445,1.0513114083233752,1,9.0,1,1,0.5001834755532137,0.5001834755532139
2016-07-22,air_35512c42db0868da,1,0,0,0,0,0,0,0.6453289707675653,0.2163389036234622,0.0,-1.2952256405960445,0.9585094847909409,1,3.0,1,1,1.3308672299494722,1.3308672299494722
2016-07-23,air_35512c42db0868da,0,0,1,0,0,0,0,0.768447404514922,0.5095983063130443,0.0,-1.2702043915483219,0.8657075612585067,1,9.0,1,1,1.5522603393253955,1.5522603393253955
2016-07-24,air_35512c42db0868da,0,0,0,1,0,0,0,0.9531250551359568,0.9494874103474177,0.0,0.2811130494104789,0.7961061186091808,1,7.0,1,1,0.30085088953147493,0.30085088953147504
2016-07-25,air_35512c42db0868da,0,1,0,0,0,0,0,1.1008671756327848,0.937268268568685,0.0,-1.195140644405154,1.0513114083233752,1,4.0,1,1,-0.15007671283917812,-0.150076712839178
2016-07-26,air_35512c42db0868da,0,0,0,0,0,1,0,0.977748741885428,0.815076850781359,0.0,-1.2702043915483219,1.097712370089592,1,9.0,1,1,0.3623052045895604,0.3623052045895605
2016-07-27,air_35512c42db0868da,0,0,0,0,0,0,1,1.0023724286348994,0.7417620001089633,0.0,-1.2952256405960445,1.1093126105311466,1,15.0,1,1,0.5049107305576819,0.504910730557682
2016-07-28,air_35512c42db0868da,0,0,0,0,1,0,0,1.3471040431274979,1.2427468130369996,0.0,-0.06918443725763729,1.3645179002453405,1,14.0,1,1,0.6627485226513118,0.6627485226513119
2016-07-29,air_35512c42db0868da,1,0,0,0,0,0,0,1.420975103375912,1.5115679321691171,0.0,1.081793018937602,1.306516698037569,1,4.0,1,1,1.5036746628905844,1.5036746628905844
2016-07-30,air_35512c42db0868da,0,0,1,0,0,0,0,1.4455987901253833,1.633759349956443,0.0,1.6322604979874988,1.1905142936220263,1,7.0,1,1,1.5866642507468023,1.5866642507468025
2016-07-31,air_35512c42db0868da,0,0,0,1,0,0,0,1.4086632600011761,1.29162338015193,0.0,0.33115554750592413,1.4573198237777747,1,7.0,1,1,0.33236592289459566,0.33236592289459577
2016-08-01,air_35512c42db0868da,0,1,0,0,0,0,0,1.384039573251705,1.169431962364604,0.0,-0.9199069048802055,1.4921205451024373,1,9.0,1,1,-0.18842000343097506,-0.18842000343097495
2016-08-02,air_35512c42db0868da,0,0,0,0,0,1,0,1.384039573251705,1.4382530814967214,0.0,-0.5195669201166441,1.3993186215700033,1,9.0,1,1,0.06107401069373104,0.06107401069373115
2016-08-03,air_35512c42db0868da,0,0,0,0,0,0,1,1.334792199752762,1.3282808054881277,0.0,-0.6196519163075344,1.2949164575960146,1,5.0,1,1,0.37753747071506877,0.3775374707150689
2016-08-04,air_35512c42db0868da,0,0,0,0,1,0,0,1.519469850373797,1.5604444992840472,0.0,0.6063892870308726,1.4457195833362202,1,9.0,1,1,0.46709269052193697,0.4670926905219371
2016-08-05,air_35512c42db0868da,1,0,0,0,0,0,0,1.5933409106222112,1.7315124841863034,0.0,0.906644275603544,1.434119342894666,1,7.0,1,1,1.2100596020575092,1.2100596020575092
2016-08-06,air_35512c42db0868da,0,0,1,0,0,0,0,1.6795238142453606,1.755950767743769,0.0,0.4562617927445371,1.60812294951798,1,11.0,1,1,1.038827920784553,1.038827920784553
2016-08-07,air_35512c42db0868da,0,0,0,1,0,0,0,1.605652753996947,1.5604444992840472,0.0,1.4070692565579959,1.5733222281933175,1,13.0,1,1,0.19291190026278626,0.19291190026278637
2016-08-08,air_35512c42db0868da,0,1,0,0,0,0,0,1.5687172238727398,1.5482253575053144,0.0,0.005879309885530447,1.515321025985546,1,5.0,1,1,-0.17528873952967475,-0.17528873952967464
2016-08-09,air_35512c42db0868da,0,0,0,0,0,1,0,1.9996317419884875,2.0247718868758855,0.0,0.9316655246512665,1.5733222281933175,1,5.0,1,1,0.41299188324857966,0.41299188324857977
2016-08-10,air_35512c42db0868da,0,0,0,0,0,0,1,1.6425882841211537,1.584882782841512,0.0,0.5063042908399823,1.6661241517257512,1,10.0,1,1,1.122868009752875,1.1228680097528752
2016-08-11,air_35512c42db0868da,0,0,0,0,1,0,0,1.4086632600011761,1.352719089045593,1.0,-0.16926943344852774,1.561721987751763,1,10.0,1,1,0.9033132773231336,0.9033132773231337
2016-08-12,air_35512c42db0868da,1,0,0,0,0,0,0,1.3224803563780267,1.3649382308243256,0.0,-0.5445881691643667,1.434119342894666,1,9.0,1,1,0.5973548284228362,0.5973548284228363
2016-08-13,air_35512c42db0868da,0,0,1,0,0,0,0,1.334792199752762,1.3649382308243256,1.0,-0.39446067487803105,1.4225191024531119,1,11.0,1,1,0.714748327700461,0.7147483277004612
2016-08-14,air_35512c42db0868da,0,0,0,1,0,0,0,1.2486092961296125,1.2060893877008019,1.0,-0.5946306672598118,1.341317419362232,1,13.0,1,1,-0.018238823270122898,-0.01823882327012279
2016-08-15,air_35512c42db0868da,0,1,0,0,0,0,0,1.3101685130032907,1.3160616637093954,1.0,-1.070034399166541,1.4109188620115574,1,14.0,1,1,-0.39011621695494797,-0.3901162169549479
2016-08-16,air_35512c42db0868da,0,0,0,0,0,1,0,1.3224803563780267,1.413814797939256,0.0,-0.2693544296394182,1.352917659803786,1,8.0,1,1,-0.30686400382070395,-0.30686400382070383
2016-08-17,air_35512c42db0868da,0,0,0,0,0,0,1,1.6425882841211537,1.8292656184161638,0.0,1.2319205132239375,1.2833162171544605,1,5.0,1,1,0.048467997348482734,0.04846799734848284
2016-08-18,air_35512c42db0868da,0,0,0,0,1,0,0,1.2732329828790838,1.0838979699134759,0.0,-1.2201618934528766,1.5269212664271001,1,8.0,1,1,0.2433359536437795,0.2433359536437796
2016-08-19,air_35512c42db0868da,1,0,0,0,0,0,0,1.4579106335001186,1.462691365054186,0.0,0.4562617927445371,1.4921205451024373,1,5.0,1,1,1.1840596995329344,1.1840596995329347
2016-08-20,air_35512c42db0868da,0,0,1,0,0,0,0,1.1378027057569917,1.0105831192410806,0.0,-1.1200768972619863,1.3645179002453405,1,11.0,1,1,1.1010701116767165,1.1010701116767165
2016-08-21,air_35512c42db0868da,0,0,0,1,0,0,0,1.4948461636243258,1.6704167752926404,0.0,0.6314105360785953,1.3181169384791231,1,10.0,1,1,0.057134631523340945,0.057134631523341056
2016-08-22,air_35512c42db0868da,0,1,0,0,0,0,0,1.162426392506463,0.8395151343388241,0.0,-1.2952256405960445,1.2833162171544605,1,8.0,1,1,-0.7819531317697496,-0.7819531317697495
2016-08-23,air_35512c42db0868da,0,0,0,0,0,1,0,1.2732329828790838,1.3038425219306626,0.0,-0.01914193916219228,1.2253150149466894,1,6.0,1,1,0.1976391552672544,0.19763915526725448
2016-08-24,air_35512c42db0868da,0,0,0,0,0,0,1,1.2732329828790838,1.29162338015193,0.0,-0.46952442202119893,1.2949164575960146,1,5.0,1,1,0.33184067233854364,0.33184067233854375
2016-08-26,air_35512c42db0868da,1,0,0,0,0,0,0,1.556405380498004,1.6215402081777102,0.0,1.5571967508443314,1.352917659803786,1,11.0,1,1,1.3944225472317657,1.3944225472317657
2016-08-27,air_35512c42db0868da,0,0,1,0,0,0,0,0.9285013683864857,0.8395151343388241,0.0,-1.2952256405960445,0.9817099656740493,1,17.0,1,1,1.4388062192181608,1.4388062192181608
2016-08-28,air_35512c42db0868da,0,0,0,1,0,0,0,0.7192000310159791,0.4118451720831834,0.0,-1.2952256405960445,0.9469092443493865,1,10.0,1,1,0.44529479244577846,0.4452947924457786
2016-08-29,air_35512c42db0868da,0,1,0,0,0,0,0,1.125490862382256,1.1572128205858716,0.0,-0.5946306672598118,1.1209128509727007,1,8.0,1,1,-0.37961120583390773,-0.3796112058339076
2016-08-30,air_35512c42db0868da,0,0,0,0,0,1,0,1.0023724286348994,0.96170655212615,0.0,-1.2201618934528766,0.9817099656740493,1,10.0,1,1,0.17899276052740792,0.17899276052740803
2016-08-31,air_35512c42db0868da,0,0,0,0,0,0,1,1.2978566696285554,1.4260339397179886,0.0,1.7073242451306667,0.9005082825831695,1,8.0,1,1,0.48179970609139333,0.48179970609139344
2016-09-01,air_35512c42db0868da,0,0,0,0,1,0,0,1.3224803563780267,1.4260339397179886,0.0,1.131835517033047,0.9585094847909409,1,9.0,1,1,0.20446741249593056,0.20446741249593064
2016-09-02,air_35512c42db0868da,1,0,0,0,0,0,0,1.3101685130032907,1.2794042383731976,0.0,0.4812830417922596,1.2253150149466894,1,15.0,1,1,1.0530096857979574,1.0530096857979574
2016-09-03,air_35512c42db0868da,0,0,1,0,0,0,0,1.3717277298769692,1.3771573726030584,0.0,0.5813680379831501,1.434119342894666,1,25.0,1,1,1.4632303700745792,1.4632303700745795
2016-09-04,air_35512c42db0868da,0,0,0,1,0,0,0,1.334792199752762,1.413814797939256,0.0,0.005879309885530447,1.3297171789206776,1,11.0,1,1,0.1044071815680221,0.10440718156802221
2016-09-05,air_35512c42db0868da,0,1,0,0,0,0,0,1.5440935371232687,1.6215402081777102,0.0,1.2068992641762148,1.4457195833362202,1,16.0,1,1,-0.3155306379955622,-0.3155306379955621
2016-09-06,air_35512c42db0868da,0,0,0,0,0,1,0,1.630276440746418,1.5604444992840472,0.0,1.2068992641762148,1.5733222281933175,1,12.0,1,1,0.17899276052740792,0.17899276052740803
2016-09-07,air_35512c42db0868da,0,0,0,0,0,0,1,1.420975103375912,1.3649382308243256,0.0,-0.5445881691643667,1.515321025985546,1,6.0,1,1,0.2470127075361436,0.2470127075361437
2016-09-08,air_35512c42db0868da,0,0,0,0,1,0,0,1.2362974527548771,1.1083362534709411,0.0,-1.070034399166541,1.341317419362232,1,8.0,1,1,0.3507496923564161,0.35074969235641623
2016-09-09,air_35512c42db0868da,1,0,0,0,0,0,0,1.384039573251705,1.3649382308243256,0.0,-0.46952442202119893,1.2601157362713518,1,10.0,1,1,1.2762411721200628,1.2762411721200628
2016-09-10,air_35512c42db0868da,0,0,1,0,0,0,0,1.3101685130032907,1.2427468130369996,0.0,0.18102805321958865,1.3645179002453405,1,20.0,1,1,1.6339368007914834,1.6339368007914836
2016-09-11,air_35512c42db0868da,0,0,0,1,0,0,0,1.0023724286348994,0.7417620001089633,0.0,-1.0950556482142637,1.167313812738918,1,11.0,1,1,0.41325450852660567,0.4132545085266058
2016-09-12,air_35512c42db0868da,0,1,0,0,0,0,0,1.1008671756327848,0.937268268568685,0.0,-0.8448431577370378,1.2369152553882432,1,5.0,1,1,-0.3005609971480798,-0.3005609971480797
2016-09-13,air_35512c42db0868da,0,0,0,0,0,1,0,0.8176947780138644,0.4118451720831834,0.0,-1.2952256405960445,1.0513114083233752,1,4.0,1,1,0.0634376381959651,0.0634376381959652
2016-09-14,air_35512c42db0868da,0,0,0,0,0,0,1,0.8546303081380715,0.7051045747727659,0.0,-1.070034399166541,0.970109725232495,1,8.0,1,1,0.3410325570694539,0.341032557069454
2016-09-15,air_35512c42db0868da,0,0,0,0,1,0,0,0.9531250551359568,0.692885432994033,0.0,-1.2952256405960445,1.2021145340635804,1,10.0,1,1,0.5692539236740535,0.5692539236740536
2016-09-16,air_35512c42db0868da,1,0,0,0,0,0,0,0.8546303081380715,0.47294088097684633,0.0,-1.2952256405960445,1.097712370089592,1,7.0,1,1,1.2284433715193297,1.2284433715193297
2016-09-17,air_35512c42db0868da,0,0,1,0,0,0,0,1.150114549131727,1.1205553952496738,0.0,-0.2943756786871407,1.1093126105311466,1,10.0,1,1,1.5533108404374996,1.5533108404374996
2016-09-18,air_35512c42db0868da,0,0,0,1,0,0,0,0.940813211761221,0.7417620001089633,0.0,-1.2952256405960445,1.167313812738918,1,11.0,1,1,0.7255159640995273,0.7255159640995275
2016-09-19,air_35512c42db0868da,0,1,0,0,0,0,0,0.6207052840180941,0.22855804540219452,1.0,-1.2952256405960445,0.8425070803753981,1,8.0,1,1,-0.3026619993722878,-0.30266199937228777
2016-09-20,air_35512c42db0868da,0,0,0,0,0,1,0,0.3621565731486451,-0.11357792440231813,0.0,-1.2952256405960445,0.6453029928689756,1,6.0,1,1,-0.6427617344159662,-0.6427617344159661
2016-09-21,air_35512c42db0868da,0,0,0,0,0,0,1,0.5098986936454729,0.3018728960745902,0.0,-1.2702043915483219,0.6569032333105296,1,4.0,1,1,0.8715356186819868,0.8715356186819869
2016-09-22,air_35512c42db0868da,0,0,0,0,1,0,0,0.4114039466475875,-0.015824790172457307,1.0,-1.2952256405960445,0.7033041950767469,1,8.0,1,1,0.4035373732396434,0.4035373732396435
2016-09-23,air_35512c42db0868da,1,0,0,0,0,0,0,0.5960815972686224,0.14302405295106646,0.0,-1.2952256405960445,0.8773078017000611,1,10.0,1,1,0.7417987313371397,0.7417987313371398
2016-09-24,air_35512c42db0868da,0,0,1,0,0,0,0,0.7068881876412436,0.3385303214107881,0.0,-1.2952256405960445,0.9817099656740493,1,20.0,1,1,1.3941599219537397,1.3941599219537397
2016-09-25,air_35512c42db0868da,0,0,0,1,0,0,0,0.940813211761221,0.9861448356836151,0.0,-0.24433318059169548,0.923708763466278,1,12.0,1,1,0.344971936239844,0.34497193623984407
2016-09-26,air_35512c42db0868da,0,1,0,0,0,0,0,1.1378027057569917,1.1083362534709411,0.0,-0.39446067487803105,1.132513091414255,1,10.0,1,1,-0.1400969522741899,-0.14009695227418978
2016-09-27,air_35512c42db0868da,0,0,0,0,0,1,0,1.2116737660054056,1.1205553952496738,0.0,-0.5946306672598118,1.2485154958297977,1,4.0,1,1,0.29822463675121486,0.29822463675121497
2016-09-28,air_35512c42db0868da,0,0,0,0,0,0,1,1.2486092961296125,1.2549659548157324,0.0,-0.644673165355257,1.341317419362232,1,6.0,1,1,0.3791132223832248,0.3791132223832249
2016-09-29,air_35512c42db0868da,0,0,0,0,1,0,0,1.0639316455085777,0.876172559675022,0.0,-1.195140644405154,1.2253150149466894,1,11.0,1,1,0.4644664377416769,0.464466437741677
2016-09-30,air_35512c42db0868da,1,0,0,0,0,0,0,0.7068881876412436,0.4118451720831834,0.0,-0.8448431577370378,0.923708763466278,1,11.0,1,1,1.4422203478324989,1.4422203478324989
2016-10-01,air_35512c42db0868da,0,0,1,0,0,0,0,0.5222105370202087,0.11858576939360137,0.0,-1.2952256405960445,0.7497051568429639,1,10.0,1,1,1.4661192481328653,1.4661192481328655
2016-10-02,air_35512c42db0868da,0,0,0,1,0,0,0,0.8792539948875427,0.937268268568685,0.0,1.1068142679853243,0.7613053972845183,1,16.0,1,1,0.305578144535943,0.3055781445359431
2016-10-03,air_35512c42db0868da,0,1,0,0,0,0,0,0.768447404514922,0.49737916453431147,0.0,-1.2952256405960445,0.9817099656740493,1,5.0,1,1,-0.45445941007131957,-0.45445941007131946
2016-10-04,air_35512c42db0868da,0,0,0,0,0,1,0,1.150114549131727,1.3404999472668606,0.0,0.33115554750592413,0.8773078017000611,1,5.0,1,1,0.1372353413212729,0.13723534132127302
2016-10-05,air_35512c42db0868da,0,0,0,0,0,0,1,0.8546303081380715,0.607351440542905,0.0,-1.1200768972619863,0.923708763466278,1,17.0,1,1,0.01800346509746599,0.018003465097466097
2016-10-06,air_35512c42db0868da,0,0,0,0,1,0,0,1.2239856093801413,1.2427468130369996,0.0,0.756516781317208,0.9585094847909409,1,7.0,1,1,0.3491739406882601,0.3491739406882602
2016-10-07,air_35512c42db0868da,1,0,0,0,0,0,0,0.6330171273928294,0.47294088097684633,0.0,0.20604930226731116,0.7729056377260723,1,10.0,1,1,1.1735546884118941,1.1735546884118944
2016-10-08,air_35512c42db0868da,0,0,1,0,0,0,0,0.37446841652338086,0.3874068885257183,0.0,-1.2702043915483219,0.5641013097780954,1,12.0,1,1,1.3500388752453705,1.3500388752453707
2016-10-09,air_35512c42db0868da,0,0,0,1,0,0,0,0.7561355611401861,0.5829131569854399,0.0,-1.2201618934528766,0.714904435518301,1,15.0,1,1,0.8471114678255682,0.8471114678255683
2016-10-10,air_35512c42db0868da,0,1,0,0,0,0,0,0.25134998277602427,-0.1868927750747134,1.0,-1.2451831425005992,0.5525010693365413,1,21.0,1,1,0.06816489320043322,0.06816489320043333
2016-10-11,air_35512c42db0868da,0,0,0,0,0,1,0,0.14054339240340308,-0.12579706618105047,0.0,-1.1701193953574316,0.4364986649209986,1,6.0,1,1,-0.20601589705871748,-0.2060158970587174
2016-10-12,air_35512c42db0868da,0,0,0,0,0,0,1,0.17747892252761013,0.31409203785332257,0.0,0.6564317851263178,0.14649265388214175,1,9.0,1,1,0.29087112896648665,0.29087112896648676
2016-10-13,air_35512c42db0868da,0,0,0,0,1,0,0,0.0420486454055177,-0.3457416181982372,0.0,-1.2952256405960445,0.39009770315478143,1,6.0,1,1,0.31477002926685327,0.3147700292668534
2016-10-14,air_35512c42db0868da,1,0,0,0,0,0,0,-0.11800531846604576,-0.22355020041091128,0.0,-0.2943756786871407,-0.0391111931827268,1,10.0,1,1,1.283332054626765,1.283332054626765
2016-10-15,air_35512c42db0868da,0,0,1,0,0,0,0,-0.04413425821763184,0.22855804540219452,0.0,1.2569417622716599,-0.24791552113070361,1,17.0,1,1,1.608199523544935,1.608199523544935
2016-10-16,air_35512c42db0868da,0,0,0,1,0,0,0,0.09129601890446061,0.32631117963205536,0.0,0.13098555512414342,-0.12031287627360664,1,15.0,1,1,0.2829923706257065,0.2829923706257066
2016-10-17,air_35512c42db0868da,0,1,0,0,0,0,0,0.15285523577813892,-0.23576934218964404,0.0,-1.2952256405960445,0.4132981840378899,1,12.0,1,1,-0.36043956053800924,-0.3604395605380092
2016-10-18,air_35512c42db0868da,0,0,0,0,0,1,0,0.6330171273928294,0.6806662912153003,0.0,0.6063892870308726,0.6105022715443127,1,11.0,1,1,0.19947753221343642,0.19947753221343653
2016-10-19,air_35512c42db0868da,0,0,0,0,0,0,1,0.5960815972686224,0.44850259741938125,0.0,-0.14424818440080525,0.7265046759598555,1,9.0,1,1,0.29507313341490277,0.2950731334149029
2016-10-20,air_35512c42db0868da,0,0,0,0,1,0,0,0.7192000310159791,0.9250491267899521,0.0,1.2068992641762148,0.5293005884534329,1,15.0,1,1,0.4489715463381425,0.4489715463381426
2016-10-21,air_35512c42db0868da,1,0,0,0,0,0,0,0.26366182615075967,0.11858576939360137,0.0,0.030900558933252952,0.3784974627132272,1,19.0,1,1,1.2996148218643773,1.2996148218643775
2016-10-22,air_35512c42db0868da,0,0,1,0,0,0,0,0.005113115281311067,-0.38239904353443505,0.0,-1.2952256405960445,0.25089481785613005,1,14.0,1,1,1.6817346013922168,1.6817346013922168
2016-10-23,air_35512c42db0868da,0,0,0,1,0,0,0,0.21441445265181722,0.16746233650853157,0.0,-0.044163188209914786,0.25089481785613005,1,27.0,1,1,0.468931067468119,0.46893106746811913
2016-10-25,air_35512c42db0868da,0,0,0,0,0,1,0,-0.45042508958390853,-0.5656861702154239,0.0,-0.7197369124984249,-0.4219191277540177,1,4.0,1,1,0.22521480945998507,0.22521480945998518
2016-10-26,air_35512c42db0868da,0,0,0,0,0,0,1,0.38678025989811626,0.692885432994033,0.0,1.1568567660807698,0.018890009025044566,1,22.0,1,1,0.49860772388505775,0.49860772388505786
2016-10-27,air_35512c42db0868da,0,0,0,0,1,0,0,0.325221043024438,0.20411976184472944,0.0,0.6814530341740405,0.05369073034970747,1,10.0,1,1,0.508062233893994,0.5080622338939941
2016-10-28,air_35512c42db0868da,1,0,0,0,0,0,0,-0.5858553667060007,-0.8467264311262734,0.0,-1.2952256405960445,-0.28271624245536653,1,11.0,1,1,1.2313322495776156,1.2313322495776158
2016-10-29,air_35512c42db0868da,0,0,1,0,0,0,0,-0.019510571468160386,0.14302405295106646,0.0,-1.0199919010710958,-0.12031287627360664,1,4.0,1,1,1.8083199854007517,1.808319985400752
2016-10-30,air_35512c42db0868da,0,0,0,1,0,0,0,-0.5858553667060007,-0.9078221400199363,0.0,-1.2952256405960445,-0.28271624245536653,1,11.0,1,1,0.5269712539118664,0.5269712539118665
2016-10-31,air_35512c42db0868da,0,1,0,0,0,0,0,-0.3273066558365519,-0.33352247641950444,0.0,-0.4194819239257537,-0.3755181659878006,1,10.0,1,1,-0.12591518726078554,-0.12591518726078543
2016-11-01,air_35512c42db0868da,0,0,0,0,0,1,0,-0.35193034258602335,-0.48015217776429586,0.0,-0.4445031729734763,-0.0739119145073895,1,17.0,1,1,0.07210427237082331,0.07210427237082342
2016-11-02,air_35512c42db0868da,0,0,0,0,0,0,1,-0.6597264269544149,-1.1033284084796577,0.0,-1.2952256405960445,-0.387118406429355,1,22.0,1,1,0.876788124242507,0.8767881242425071
2016-11-03,air_35512c42db0868da,0,0,0,0,1,0,0,-0.3765540293354946,-0.13801620795978323,1.0,0.9316655246512665,-0.4219191277540177,1,7.0,1,1,0.5527085311584151,0.5527085311584152
2016-11-04,air_35512c42db0868da,1,0,0,0,0,0,0,-0.35193034258602335,-0.2724267675258415,0.0,1.006729271794434,-0.4219191277540177,1,16.0,1,1,0.6425263762433092,0.6425263762433093
2016-11-05,air_35512c42db0868da,0,0,1,0,0,0,0,-0.24112375221340238,-0.040263073729922404,0.0,0.4312405436968146,-0.18991431892293223,1,11.0,1,1,1.4792505120341657,1.479250512034166
2016-11-06,air_35512c42db0868da,0,0,0,1,0,0,0,-0.19187637871445967,-0.11357792440231813,0.0,1.0567717698898795,-0.3755181659878006,1,10.0,1,1,0.24543695586798756,0.24543695586798767
2016-11-07,air_35512c42db0868da,0,1,0,0,0,0,0,-0.6720382703291505,-0.8345072893475408,0.0,0.40621929464909184,-0.6655241770266576,1,4.0,1,1,-0.2934701146413776,-0.2934701146413775
2016-11-08,air_35512c42db0868da,0,0,0,0,0,1,0,-0.8813396076996566,-1.1155475502583905,0.0,-1.0199919010710958,-0.8511280240915259,1,9.0,1,1,-0.16767260646692056,-0.16767260646692045
2016-11-09,air_35512c42db0868da,0,0,0,0,0,0,1,-0.7089738004533573,-0.858945572905006,0.0,0.3061342984582016,-0.5263212917280062,1,17.0,1,1,0.046104369846248675,0.046104369846248786
2016-11-10,air_35512c42db0868da,0,0,0,0,1,0,0,-0.8197803908259783,-1.1155475502583905,0.0,-1.195140644405154,-0.5263212917280062,1,5.0,1,1,0.22967943918642716,0.22967943918642728
2016-11-12,air_35512c42db0868da,0,0,1,0,0,0,0,-0.3273066558365519,-0.15023534973851554,0.0,0.8566017775080985,-0.3175169637800292,1,13.0,1,1,1.851653156275043,1.851653156275043
2016-11-13,air_35512c42db0868da,0,0,0,1,0,0,0,-0.3396184992112875,-0.12579706618105047,0.0,0.781538030364931,-0.45671984907868063,1,17.0,1,1,0.33971943067932386,0.339719430679324
2016-11-14,air_35512c42db0868da,0,1,0,0,0,0,0,-0.27805928233760924,-0.5168096031004933,0.0,-1.2451831425005992,-0.05071143362428104,1,10.0,1,1,-0.3698940705469455,-0.3698940705469454
2016-11-15,air_35512c42db0868da,0,0,0,0,0,1,0,-0.11800531846604576,-0.1624544915172483,0.0,-0.8948856558324829,0.042090489908153235,1,10.0,1,1,-0.022703452996565007,-0.0227034529965649
2016-11-16,air_35512c42db0868da,0,0,0,0,0,0,1,-0.47504877633337994,-0.73675415511768,0.0,-1.2451831425005992,-0.16671383803982376,1,9.0,1,1,0.38042634877335485,0.38042634877335496
2016-11-17,air_35512c42db0868da,0,0,0,0,1,0,0,-0.48736061970811556,-0.3701799017557023,0.0,0.6814530341740405,-0.6655241770266576,1,12.0,1,1,0.4148302601947617,0.4148302601947618
2016-11-18,air_35512c42db0868da,1,0,0,0,0,0,0,-0.6843501137038861,-0.5412478866579589,0.0,0.831580528460376,-0.8047270623253088,1,20.0,1,1,1.3103824582634436,1.3103824582634438
2016-11-19,air_35512c42db0868da,0,0,1,0,0,0,0,-0.8197803908259783,-1.127766692037123,0.0,-1.2952256405960445,-0.5031208108448977,1,21.0,1,1,1.6609872044281622,1.6609872044281624
2016-11-20,air_35512c42db0868da,0,0,0,1,0,0,0,-0.3888658727102302,-0.02804393195118964,0.0,-0.34441817678258596,-0.5031208108448977,1,24.0,1,1,0.5135773647325401,0.5135773647325402
2016-11-21,air_35512c42db0868da,0,1,0,0,0,0,0,-0.5242961498323224,-0.8222881475688083,0.0,-1.2952256405960445,-0.2595157615722578,1,12.0,1,1,-0.29845999492387176,-0.29845999492387165
2016-11-22,air_35512c42db0868da,0,0,0,0,0,1,0,-0.30268296908708064,-0.0891396408448526,0.0,0.4562617927445371,-0.2595157615722578,1,6.0,1,1,1.0748075838741158,1.074807583874116
2016-11-23,air_35512c42db0868da,0,0,0,0,0,0,1,-0.6351027402049434,-0.8222881475688083,1.0,-1.2702043915483219,-0.4915205704033434,1,18.0,1,1,0.46998156858022305,0.46998156858022316
2016-11-24,air_35512c42db0868da,0,0,0,0,1,0,0,-1.706233113806946,-1.5920940796289613,0.0,-1.2952256405960445,-1.3499383630783597,1,9.0,1,1,-0.1734503625834927,-0.17345036258349258
