visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Teraohigashi,total_area_visitors,total_genre_visitors
2016-11-19,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.40067799855651337,-0.4940177766474184,0.0,-1.0253066837276283,-0.34975341993666503,1,39.0,1,1,1.4980907724244599,1.4980907724244599
2016-11-20,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,0.12255212143893358,0.050805313691706225,0.0,-0.5359780087064886,0.044571772502763056,1,33.0,1,1,-0.13446395133812622,-0.13446395133812622
2016-11-21,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.23324436015797037,-0.34267802933099495,0.0,0.7118101125974179,-0.32843854466966893,1,25.0,1,1,-1.2898448636461868,-1.2898448636461868
2016-11-22,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.21231515535815237,-0.14089169957576342,0.0,0.29588073882944926,-0.5522447349731282,1,34.0,1,1,0.6640641888954848,0.6640641888954848
2016-11-23,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.8925143113522336,-1.0691088164498277,1.0,-1.0253066837276283,-0.6801339865751048,1,18.0,1,1,-0.19649281014897294,-0.19649281014897294
2016-11-24,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.997160335351323,-0.9581263350844504,0.0,-0.46257870745331764,-0.9252550521455603,1,6.0,1,1,-1.1119789793452046,-1.1119789793452046
2016-11-25,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.0494833473508676,-1.0691088164498277,0.0,-0.6827766112128306,-1.0318294284805405,1,39.0,1,1,0.8658448139428175,0.8658448139428174
2016-11-26,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.6727576609541457,-0.5343750425984647,0.0,0.7118101125974179,-0.8613104263445718,1,42.0,1,1,1.813092748192796,1.8130927481927959
2016-11-27,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-0.5262532273554206,-0.7260720558659344,0.0,-1.0253066837276283,-0.3710682952036612,1,36.0,1,1,-0.4969217407750016,-0.4969217407750016
2016-11-28,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.5471824321552385,-0.6958041064026498,0.0,-0.6093773099596596,-0.3817257328371592,1,11.0,1,1,-1.244257389098456,-1.244257389098456
2016-11-30,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.7774036849532351,-0.8975904361578811,0.0,-0.8051087799681156,-0.7867083629100854,1,11.0,1,1,-0.36240132407677983,-0.36240132407677983
2016-12-01,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.3169611793572418,-0.19133828201457123,0.0,-1.0008402499765716,-0.4563277962716456,1,23.0,1,1,-0.4670283148420634,-0.4670283148420634
2016-12-02,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-0.5576470345551474,-0.7260720558659344,0.0,-0.8051087799681156,-0.3817257328371592,1,33.0,1,1,1.1289069621526735,1.1289069621526733
2016-12-03,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.5785762393549653,-0.46374982718413366,0.0,-0.12004863493851968,-0.48830010917213973,1,30.0,1,1,2.261120469362707,2.261120469362707
2016-12-04,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-0.46346561295596694,-0.23169554796561773,0.0,0.5160786425889621,-0.6375042360411126,1,42.0,1,1,-0.29700945484847757,-0.29700945484847757
2016-12-05,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.24370896255787927,-0.17115964903904818,0.0,-0.7072430449638876,-0.22186416833468836,1,18.0,1,1,-1.178491852045992,-1.178491852045992
2016-12-06,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.7146160705537815,-0.362856662306518,0.0,-0.6583101774617736,-0.7547360500095912,1,20.0,1,1,-0.6975813623498491,-0.6975813623498491
2016-12-07,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.9448373233517783,-1.0287515504987814,0.0,-0.1689815024406337,-0.8080232381770814,1,4.0,1,1,-0.15837869208447677,-0.15837869208447677
2016-12-08,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.9553019257516869,-0.9379477021089274,0.0,-0.3891794062001466,-0.8826253016115677,1,13.0,1,1,0.007903489667491848,0.007903489667491827
2016-12-09,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-0.8192620945528709,-0.8673224866945963,0.0,-1.0253066837276283,-0.8613104263445718,1,14.0,1,1,1.752932228502758,1.7529322285027578
2016-12-10,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.9343727209518692,-0.9984836010354968,0.0,-0.046649333685348744,-0.914597614512062,1,64.0,1,1,2.481958153442288,2.4819581534422874
2016-12-11,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.0704125521506855,-1.1195553988886355,0.0,-0.26684723744486166,-0.9891996779465485,1,35.0,1,1,0.20146342258326655,0.20146342258326652
2016-12-12,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.0390187449509585,-1.0085729175232583,0.0,0.14908213632310716,-1.0424868661140387,1,23.0,1,1,-0.9823162443610852,-0.9823162443610852
2016-12-13,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.8297266969527798,-0.9177690691334042,0.0,-0.8785080812212864,-0.9465699274125563,1,25.0,1,1,-0.40163644561376116,-0.40163644561376116
2016-12-14,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.9239081185519603,-0.9177690691334042,0.0,-1.0253066837276283,-0.9465699274125563,1,1.0,1,1,0.25116124319677624,0.25116124319677624
2016-12-15,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.133200166550139,-1.2103592472784896,0.0,0.14908213632310716,-1.095774054281529,1,8.0,1,1,0.3516778878962809,0.35167788789628085
2016-12-16,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.2797046001488641,-1.3616989945949132,0.0,-0.4870451412043746,-1.1384038048155212,1,16.0,1,1,1.924072091968829,1.9240720919688288
2016-12-17,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.8611205041525066,-1.0287515504987814,0.0,-1.0008402499765716,-0.935912489779058,1,48.0,1,1,2.925128192898096,2.925128192898096
2016-12-18,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-0.7669390825533262,-0.5747323085495109,0.0,-0.8540416474702295,-1.0105145532135444,1,38.0,1,1,0.3012327316344477,0.3012327316344477
2016-12-19,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.4843948177557849,-0.3830352952820412,0.0,-0.4870451412043746,-0.520272422072634,1,16.0,1,1,-0.44386090974403636,-0.44386090974403636
2016-12-20,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.7355452753535994,-0.8774118031823579,0.0,-0.7561759124660015,-0.5842170478736223,1,13.0,1,1,0.27432864829480336,0.2743286482948033
2016-12-21,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.5053240225556027,-0.19133828201457123,0.0,0.9564744501079878,-0.6055319231406184,1,33.0,1,1,0.8456667514380842,0.8456667514380841
2016-12-22,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.34835498655696867,-0.18124896552680989,0.0,-0.9763738162255144,-0.7547360500095912,1,42.0,1,1,1.9397661405836215,1.9397661405836213
2016-12-23,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-0.5471824321552385,-0.4032139282575643,1.0,-0.5359780087064886,-0.712106299475599,1,66.0,1,1,1.4491402874592736,1.4491402874592736
2016-12-24,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.0599479497507764,-1.1901806143029665,0.0,-1.0253066837276283,-0.9678848026795522,1,22.0,1,1,1.6879140270986175,1.6879140270986173
2016-12-25,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.1227355641502301,-1.129644715376397,0.0,-0.6827766112128306,-1.0851166166480308,1,35.0,1,1,0.016497849623211575,0.016497849623211554
2016-12-26,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.0494833473508676,-1.0085729175232583,0.0,-0.46257870745331764,-1.1810335553495135,1,30.0,1,1,-0.11727523142668676,-0.11727523142668678
2016-12-27,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.9029789137521422,-1.038840866986543,0.0,-1.0253066837276283,-0.712106299475599,1,16.0,1,1,0.6461281333357219,0.6461281333357218
2016-12-28,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.133200166550139,-1.2910737791805822,0.0,-0.8785080812212864,-1.0211719908470425,1,26.0,1,1,1.811598076896149,1.811598076896149
2016-12-29,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.1018063593504124,-0.8774118031823579,1.0,-0.1689815024406337,-1.106431491915027,1,26.0,1,1,1.3889797677692357,1.3889797677692355
2016-12-30,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.154129371349957,-1.2305378802540128,1.0,-0.43811227370226064,-1.0318294284805405,1,45.0,1,1,0.617355710875269,0.6173557108752689
2016-12-31,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.112270961750321,-1.0085729175232583,1.0,-0.9274409487234004,-1.0744591790145328,1,10.0,1,1,-2.26623888818078,-2.26623888818078
2017-01-03,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-0.7146160705537815,-0.8471438537190733,1.0,-0.31578010494697567,-0.6375042360411126,1,20.0,1,1,-2.3342464321782144,-2.3342464321782144
2017-01-04,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-0.8925143113522336,-0.9379477021089274,0.0,-0.6338437437107165,-0.8293381134440776,1,30.0,1,1,-1.867535319800217,-1.867535319800217
2017-01-05,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.133200166550139,-1.2305378802540128,0.0,-0.6583101774617736,-1.0424868661140387,1,33.0,1,1,-1.2685457976689682,-1.2685457976689682
2017-01-06,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.2378461905492284,-1.3717883110826747,0.0,-1.0253066837276283,-1.1277463671820231,1,28.0,1,1,0.0049141470741980295,0.0049141470741980095
2017-01-07,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.133200166550139,-0.9984836010354968,0.0,-0.9274409487234004,-1.0638017413810348,1,36.0,1,1,0.7974636021212215,0.7974636021212214
2017-01-08,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-0.9134435161520513,-0.8572331702068348,0.0,-0.12004863493851968,-0.9678848026795522,1,35.0,1,1,-0.3235398703639602,-0.3235398703639602
2017-01-09,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.8506559017525976,-0.8875011196701196,1.0,-0.9274409487234004,-0.7334211747425952,1,32.0,1,1,-1.2139902953413562,-1.2139902953413562
2017-01-11,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.2901692025487732,-1.4928601089358136,0.0,-1.0253066837276283,-1.0851166166480308,1,10.0,1,1,-0.8164077304332784,-0.8164077304332783
2017-01-12,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.2692399977489552,-1.4726814759602904,0.0,-1.0253066837276283,-1.1490612424490194,1,4.0,1,1,-0.8302334399272623,-0.8302334399272623
2017-01-13,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.4157444313476804,-1.5029494254235751,0.0,-1.0253066837276283,-1.287607931684494,1,30.0,1,1,0.7436554354419327,0.7436554354419327
2017-01-14,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.656430286545586,-1.714825071666568,0.0,-1.0253066837276283,-1.5327289972549494,1,27.0,1,1,1.1954198348534608,1.1954198348534608
2017-01-15,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.5203904553467698,-1.553396007862383,0.0,-0.3647129724490896,-1.5966736230559377,1,32.0,1,1,-0.8007136818184858,-0.8007136818184858
2017-01-16,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.3424922145483178,-1.3011630956683438,0.0,-0.8051087799681156,-1.2449781811505016,1,29.0,1,1,-1.3399163520838582,-1.3399163520838582
2017-01-17,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.2273815881493195,-1.2608058297172975,0.0,-0.8785080812212864,-1.106431491915027,1,13.0,1,1,-0.8145393913124698,-0.8145393913124697
2017-01-18,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.1227355641502301,-1.109466082400874,0.0,0.49161220883790513,-1.0744591790145328,1,8.0,1,1,-0.39528409260301184,-0.3952840926030118
2017-01-19,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.1018063593504124,-1.109466082400874,0.0,-0.022182899934291837,-1.095774054281529,1,43.0,1,1,-0.40499945603121673,-0.40499945603121673
2017-01-20,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.2273815881493195,-1.2608058297172975,0.0,0.051216401318879314,-1.2449781811505016,1,34.0,1,1,0.7795275465614585,0.7795275465614585
2017-01-21,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.175058576149775,-1.2103592472784896,0.0,-0.9274409487234004,-1.0744591790145328,1,29.0,1,1,1.6923980409885582,1.692398040988558
2017-01-22,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.332027612148409,-1.3717883110826747,0.0,-1.0253066837276283,-1.2343207435170036,1,39.0,1,1,-0.5017794224891041,-0.501779422489104
2017-01-23,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.4471382385474072,-1.573574640837906,0.0,-0.8785080812212864,-1.3089228069514902,1,30.0,1,1,-1.3556104006986507,-1.3556104006986507
2017-01-24,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.5099258529468609,-1.6542891727399984,0.0,0.14908213632310716,-1.3195802445849882,1,7.0,1,1,-0.6975813623498491,-0.6975813623498491
2017-01-27,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.1855231785496838,-0.6958041064026498,0.0,-0.8785080812212864,-1.3408951198519843,1,21.0,1,1,1.2234449216655905,1.2234449216655903
2017-01-28,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.2273815881493195,-1.34152036161939,0.0,-0.8295752137191725,-1.1810335553495135,1,45.0,1,1,1.9535918500776055,1.9535918500776053
2017-01-29,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.1227355641502301,-1.0287515504987814,0.0,0.1980150038252212,-1.3195802445849882,1,27.0,1,1,-0.11839623489917195,-0.11839623489917196
2017-01-30,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.0285541425510496,-0.8673224866945963,0.0,-0.8785080812212864,-1.0211719908470425,1,26.0,1,1,-1.2640617837790276,-1.2640617837790276
2017-01-31,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.2797046001488641,-1.321341728643867,0.0,-0.5359780087064886,-1.1597186800825174,1,10.0,1,1,-0.6703036111860431,-0.670303611186043
2017-02-01,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.3215630097485,-1.1700019813274434,0.0,-0.24238080369380463,-1.3195802445849882,1,17.0,1,1,-0.4943060660058695,-0.4943060660058695
2017-02-02,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.4052798289477715,-1.3919669440581979,0.0,-1.0008402499765716,-1.4048397456529726,1,20.0,1,1,-0.5062634363790448,-0.5062634363790448
2017-02-03,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.0704125521506855,-1.109466082400874,0.0,-0.5604444424575457,-1.0851166166480308,1,27.0,1,1,0.7522497953976525,0.7522497953976524
2017-02-04,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-0.9029789137521422,-0.8269652207435501,0.0,0.02674996756782219,-0.9678848026795522,1,37.0,1,1,1.779088976194079,1.7790889761940787
2017-02-05,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.0494833473508676,-1.0489301834743046,0.0,-1.0008402499765716,-1.1170889295485251,1,28.0,1,1,-0.6034170706610938,-0.6034170706610938
2017-02-06,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-0.965766528151596,-1.0186622340110199,0.0,-0.9274409487234004,-0.893282739245066,1,10.0,1,1,-1.305912580085141,-1.305912580085141
2017-02-08,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.175058576149775,-1.1498233483519202,0.0,-0.41364583995120363,-1.0424868661140387,1,2.0,1,1,-0.3246608738364454,-0.3246608738364454
2017-02-09,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-1.1855231785496838,-1.2305378802540128,0.0,-1.0253066837276283,-1.0851166166480308,1,22.0,1,1,-0.6370471748356493,-0.6370471748356493
2017-02-10,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.154129371349957,-1.2103592472784896,0.0,0.051216401318879314,-1.1277463671820231,1,26.0,1,1,1.03511633828808,1.03511633828808
2017-02-11,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.2797046001488641,-1.270895146205059,1.0,-0.5115115749554315,-1.266293056417498,1,50.0,1,1,1.6348531960676522,1.634853196067652
2017-02-12,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.0913417569505033,-1.200269930790728,0.0,-0.6093773099596596,-0.9998571155800465,1,21.0,1,1,-0.27683139234374426,-0.27683139234374426
2017-02-13,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.1436647689500479,-1.1599126648396818,0.0,-0.41364583995120363,-1.1490612424490194,1,9.0,1,1,-1.156819118244612,-1.1568191182446117
2017-02-14,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.1436647689500479,-1.0993767659131124,0.0,0.07568283506993621,-1.1810335553495135,1,39.0,1,1,-0.5245731597629695,-0.5245731597629694
2017-02-15,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.0494833473508676,-1.0691088164498277,0.0,-0.1934479361916907,-1.0851166166480308,1,25.0,1,1,0.010892832260785665,0.010892832260785645
2017-02-16,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.8506559017525976,-0.47383914367189517,0.0,1.029873751361159,-1.0531443037475368,1,37.0,1,1,0.025839545227254755,0.02583954522725473
2017-02-17,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-0.976231130551505,-0.7462506888414576,0.0,-1.0253066837276283,-0.9998571155800465,1,49.0,1,1,1.1696367549863018,1.1696367549863016
2017-02-18,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.2483107929491373,-1.1901806143029665,0.0,-0.5604444424575457,-1.2130058682500076,1,33.0,1,1,1.863911572278791,1.8639115722787907
2017-02-19,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.3529568169482267,-1.270895146205059,0.0,-0.3891794062001466,-1.2556356187839999,1,54.0,1,1,-0.11465955665755467,-0.11465955665755469
2017-02-20,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.0913417569505033,-0.9379477021089274,0.0,-1.0253066837276283,-1.1277463671820231,1,39.0,1,1,-1.3339376668972707,-1.3339376668972704
2017-02-21,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.332027612148409,-1.4020562605459594,0.0,-0.7806423462170585,-1.266293056417498,1,23.0,1,1,-0.47674367827026837,-0.4767436782702683
2017-02-22,air_bb09595bab7d5cfb,0,0,0,0,0,0,1,-1.1018063593504124,-1.1700019813274434,0.0,-0.6583101774617736,-1.1170889295485251,1,5.0,1,1,-0.00853789459562415,-0.008537894595624169
2017-02-23,air_bb09595bab7d5cfb,0,0,0,0,1,0,0,-0.8506559017525976,-0.6150895745005571,0.0,-1.0253066837276283,-0.8293381134440776,1,41.0,1,1,-0.07990844901051404,-0.07990844901051405
2017-02-24,air_bb09595bab7d5cfb,1,0,0,0,0,0,0,-1.2483107929491373,-1.3616989945949132,0.0,-0.9029745149723435,-1.1384038048155212,1,23.0,1,1,1.3101358568711112,1.310135856871111
2017-02-25,air_bb09595bab7d5cfb,0,0,1,0,0,0,0,-1.2064523833495018,-1.1195553988886355,0.0,0.638410811344247,-1.276950494050996,1,42.0,1,1,2.187134240178685,2.187134240178685
2017-02-26,air_bb09595bab7d5cfb,0,0,0,1,0,0,0,-1.133200166550139,-1.0590194999620661,0.0,-0.5359780087064886,-1.0105145532135444,1,26.0,1,1,0.10244144918040883,0.1024414491804088
2017-02-27,air_bb09595bab7d5cfb,0,1,0,0,0,0,0,-1.2378461905492284,-1.250716513229536,0.0,0.32034717258050616,-1.1597186800825174,1,26.0,1,1,-0.999131296448363,-0.999131296448363
2017-02-28,air_bb09595bab7d5cfb,0,0,0,0,0,1,0,-1.2901692025487732,-1.200269930790728,0.0,1.617068161386527,-1.3941823080194746,1,19.0,1,1,-0.36240132407677983,-0.36240132407677983
