visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-05-15,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.7297980712702582,0.7098421492946986,0.0,1.3881480985460584,0.7101834387365397,1,55.0,1,1,-1.0884620804426115,-1.0884620804426115
2016-05-16,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.61036259335031,0.5803986322054234,0.0,-1.3724570899572062,0.29975331556105134,1,19.0,1,1,-1.4054598010083752,-1.4054598010083752
2016-05-17,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.2162255162144804,0.5215606698921164,0.0,1.4392704168516746,0.030042091760016074,1,13.0,1,1,-1.2318839108504631,-1.2318839108504631
2016-05-18,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.38343518530240833,0.5568634472801003,0.0,1.8993712816022184,0.0769483915515005,1,13.0,1,1,-1.0273937745622366,-1.0273937745622366
2016-05-19,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.6342496889342996,0.8628208513092968,0.0,1.4137092576988661,0.4521987898833757,1,14.0,1,1,-1.0187783289193622,-1.0187783289193622
2016-05-20,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.6461932367262945,0.8510532588466352,0.0,1.0558530295595545,0.6867302888407976,1,10.0,1,1,-0.6300696931496729,-0.6300696931496729
2016-05-21,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.7536851668542478,1.0040319608612336,0.0,1.8482489632966026,0.5929176892578287,1,29.0,1,1,-0.35285505981718257,-0.35285505981718257
2016-05-22,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.7178545234782636,0.7098421492946986,0.0,1.8482489632966026,0.5929176892578287,1,24.0,1,1,-1.0925164078039642,-1.0925164078039642
2016-05-23,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.9089512881501807,1.0864051080998631,0.0,1.6948820083797547,0.7336365886322818,1,6.0,1,1,-1.2959929622518525,-1.2959929622518525
2016-05-24,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.8970077403581861,0.8863560362346196,0.0,0.5701910056562023,0.8274491882152506,1,6.0,1,1,-1.1839921688944843,-1.1839921688944843
2016-05-25,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.837290001398212,0.6980745568320373,0.0,-1.4235794082628224,0.9916212374854458,1,20.0,1,1,-0.9777282643856662,-0.9777282643856662
2016-05-26,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.8970077403581861,0.9216588136226038,0.0,-1.3468959308043982,0.979894662537575,1,8.0,1,1,-0.9414927135935766,-0.9414927135935766
2016-05-27,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.8970077403581861,0.9922643683985723,0.0,0.5190686873505862,0.8860820629546061,1,20.0,1,1,-0.6465403980551682,-0.6465403980551682
2016-05-28,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.5745319499743253,0.3097440055642111,0.0,-1.3724570899572062,0.6984568637886684,1,28.0,1,1,-0.45041231194973175,-0.45041231194973175
2016-05-29,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.61036259335031,0.6510041869813915,0.0,-0.22220492808084602,0.5694645393620866,1,39.0,1,1,-0.9574566275789027,-0.9574566275789027
2016-05-30,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.6461932367262945,0.5568634472801003,0.0,-1.3213347716515902,0.6398239890493129,1,19.0,1,1,-1.2828163983274563,-1.2828163983274563
2016-05-31,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.837290001398212,0.6863069643693758,0.0,1.158097666170786,0.8743554880067349,1,19.0,1,1,-1.0540002978711136,-1.0540002978711136
2016-06-01,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.5864754977663204,0.5803986322054234,0.0,0.5446298465033942,0.5108316646227311,1,16.0,1,1,-1.0752855165182154,-1.0752855165182154
2016-06-02,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.4312093764703875,0.5568634472801003,0.0,1.7204431675325624,0.34665961535253575,1,10.0,1,1,-1.0142172106378404,-1.0142172106378404
2016-06-03,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.5148142110143512,0.6392365945187304,0.0,1.9504935999078346,0.19421414103021145,1,18.0,1,1,-0.7045679584145286,-0.7045679584145286
2016-06-04,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.6820238801022791,0.5333282623547775,0.0,-1.142406657581934,0.721910013684411,1,22.0,1,1,-0.5297250909561938,-0.5297250909561938
2016-06-05,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.4909271154303616,0.4862578925041321,0.0,-1.091284339276318,0.38183934019614896,1,38.0,1,1,-1.1216568857136868,-1.1216568857136868
2016-06-06,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.7178545234782636,0.72160974175736,0.0,0.44238520989216223,0.5929176892578287,1,27.0,1,1,-1.310689898936756,-1.310689898936756
2016-06-07,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.5745319499743253,0.3097440055642111,0.0,-1.4491405674156301,0.7688163134758952,1,19.0,1,1,-1.1649875093881437,-1.1649875093881437
2016-06-08,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.837290001398212,0.9922643683985723,0.0,1.2347811436292104,0.7570897385280239,1,18.0,1,1,-0.9995202739529369,-0.9995202739529369
2016-06-09,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.9089512881501807,0.9334264060852654,0.0,-0.47781651960892607,1.0268009623290593,1,15.0,1,1,-1.0501993659698456,-1.0501993659698456
2016-06-10,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.0164432182781344,1.0040319608612336,0.0,1.9504935999078346,0.8978086379024773,1,13.0,1,1,-0.6092912654227404,-0.6092912654227404
2016-06-11,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.1000480528220982,1.0746375156372021,0.0,0.5957521648090102,1.097160412016286,1,30.0,1,1,-0.4478783573488863,-0.4478783573488863
2016-06-12,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.9925561226941444,0.9569615910105881,0.0,-1.2957736124987822,1.003347812433317,1,24.0,1,1,-1.0795932393396526,-1.0795932393396526
2016-06-13,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.8492335491902065,0.72160974175736,0.0,-1.2957736124987822,1.003347812433317,1,16.0,1,1,-1.3722649957372999,-1.3722649957372999
2016-06-14,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.0164432182781344,0.9451939985479265,0.0,0.21233477751689012,1.0619806871726725,1,5.0,1,1,-1.0902358486632033,-1.0902358486632033
2016-06-16,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.8492335491902065,0.6392365945187304,0.0,-1.4491405674156301,0.979894662537575,1,14.0,1,1,-1.1013852489069234,-1.1013852489069234
2016-06-17,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.9925561226941444,0.8981236286972811,0.0,-0.5800611562201581,0.9916212374854458,1,6.0,1,1,-0.5375803502188146,-0.5375803502188146
2016-06-18,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.1000480528220982,1.2276162176518004,0.0,1.7715654858381784,0.9212617877982195,1,22.0,1,1,-0.4453444027480409,-0.4453444027480409
2016-06-19,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.7536851668542478,0.6039338171307461,0.0,-1.4491405674156301,0.721910013684411,1,28.0,1,1,-1.0730049573774545,-1.0730049573774545
2016-06-20,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.0522738616541185,0.9804967759359108,0.0,-0.6311834745257741,1.14406671180777,1,11.0,1,1,-1.3413507496069856,-1.3413507496069856
2016-06-21,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.0761609572381086,1.0746375156372021,0.0,0.5446298465033942,0.9329883627460903,1,14.0,1,1,-1.1249510266947857,-1.1249510266947857
2016-06-23,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.1597657917820723,1.2040810327264773,0.0,0.2890182549753141,1.1088869869641569,1,15.0,1,1,-1.0578012297723818,-1.0578012297723818
2016-06-24,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.8731206447741962,0.7451449266826828,0.0,-1.2957736124987822,0.9329883627460903,1,11.0,1,1,-0.5596257552461699,-0.5596257552461699
2016-06-25,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.9208948359421757,0.8039828889959898,0.0,-1.4491405674156301,0.8860820629546061,1,31.0,1,1,-0.39542549711138586,-0.39542549711138586
2016-06-26,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.8970077403581861,0.8039828889959898,0.0,0.7746802788786661,0.8743554880067349,1,36.0,1,1,-0.9650584913814391,-0.9650584913814391
2016-06-27,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.8731206447741962,0.9804967759359108,0.0,0.2890182549753141,0.6867302888407976,1,15.0,1,1,-1.2861105393085552,-1.2861105393085552
2016-06-28,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.622306141142305,0.42741993019082514,0.0,-1.4235794082628224,0.7336365886322818,1,12.0,1,1,-1.1386343815393511,-1.1386343815393511
2016-06-30,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.0642174094461136,0.8628208513092968,0.0,-1.3980182491100142,1.237879311390739,1,18.0,1,1,-0.9349044316313784,-0.9349044316313784
2016-07-01,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.183652887366062,1.1805458478011546,0.0,0.9280472337955145,1.1557932867556413,1,13.0,1,1,1.661132056934767,1.661132056934767
2016-07-02,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.3747496520379794,1.251151402577123,0.0,1.5415150534629063,1.4841373852960322,1,26.0,1,1,1.767051359250106,1.767051359250106
2016-07-03,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.4344673909979535,1.368827327203737,0.0,0.9536083929483223,1.495863960243903,1,24.0,1,1,0.44458045306887495,0.44458045306887495
2016-07-04,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.5180722255419172,1.5806439915316424,0.0,0.8258025971842823,1.4724108103481608,1,17.0,1,1,-0.06930553998257873,-0.06930553998257873
2016-07-05,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.5777899645018914,1.615946768919626,0.0,1.5415150534629063,1.5779499848790006,1,9.0,1,1,0.37489670154562554,0.37489670154562554
2016-07-06,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.458354486581943,1.3217569573530912,0.0,1.2347811436292104,1.601403134774743,1,20.0,1,1,0.6809984173277538,0.6809984173277538
2016-07-08,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.2553141741180311,1.1452430704131702,0.0,-1.4491405674156301,1.2613324612864811,1,7.0,1,1,1.5237917175689446,1.5237917175689446
2016-07-09,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.9447819315261653,0.72160974175736,0.0,-0.9379173843594701,1.0854338370684147,1,31.0,1,1,1.7262546901764946,1.7262546901764946
2016-07-10,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.3508625564539893,1.2982217724277685,0.0,0.36570173243373805,1.3668716358173212,1,26.0,1,1,0.5515133372245522,0.5515133372245522
2016-07-11,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.4105802954139635,1.5100384367556738,0.0,0.18677361836408218,1.4372310855045476,1,10.0,1,1,-0.10300713617382297,-0.10300713617382297
2016-07-12,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.398636747621969,1.2040810327264773,0.0,-1.2446512941931662,1.5075905351917742,1,19.0,1,1,0.3850325199490073,0.3850325199490073
2016-07-14,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.2792012697020205,1.3923625121290597,0.0,0.26345709582250615,1.2965121861300946,1,9.0,1,1,0.5798936287540211,0.5798936287540211
2016-07-15,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.1239351484060878,1.1217078854878475,0.0,-1.142406657581934,1.2496058863386104,1,14.0,1,1,1.380369887161093,1.380369887161093
2016-07-16,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.2672577219100256,1.1687782553384933,0.0,-0.7078669519841981,1.2261527364428677,1,28.0,1,1,1.6864716029432212,1.6864716029432212
2016-07-17,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.4702980343739376,1.3805949196663982,0.0,-1.1935289758875502,1.4724108103481608,1,19.0,1,1,1.0605848165343996,1.0605848165343996
2016-07-18,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.4464109387899482,1.368827327203737,1.0,0.8002414380314744,1.4724108103481608,1,32.0,1,1,0.028758503070139503,0.028758503070139503
2016-07-19,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.4822415821659327,1.439432881979705,0.0,1.8993712816022184,1.3668716358173212,1,12.0,1,1,0.14734757838970575,0.14734757838970575
2016-07-21,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.4225238432059586,1.4865032518303507,0.0,1.1325365070179783,1.3903247857130634,1,13.0,1,1,0.6219572751280552,0.6219572751280552
2016-07-22,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.458354486581943,1.5806439915316424,0.0,1.5415150534629063,1.3668716358173212,1,10.0,1,1,1.4234471153754653,1.4234471153754653
2016-07-23,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.3389190086619949,1.4041301045917214,0.0,1.4392704168516746,1.3903247857130634,1,33.0,1,1,1.6370594882267353,1.6370594882267353
2016-07-24,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.2553141741180311,1.1805458478011546,0.0,-0.7078669519841981,1.3316919109737078,1,32.0,1,1,0.42963012092388686,0.42963012092388686
2016-07-25,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.243370626326036,0.9804967759359108,0.0,-1.4491405674156301,1.4724108103481608,1,15.0,1,1,-0.005449884041273831,-0.005449884041273831
2016-07-26,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.1597657917820723,0.8863560362346196,0.0,-1.3980182491100142,1.3316919109737078,1,15.0,1,1,0.48892465858367,0.48892465858367
2016-07-28,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.4941851299579276,1.3923625121290597,0.0,1.3114646210876346,1.5779499848790006,1,11.0,1,1,0.7788090649203875,0.7788090649203875
2016-07-29,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.4941851299579276,1.4982708442930122,0.0,1.0814141887123623,1.5544968349832584,1,16.0,1,1,1.5901813281110948,1.5901813281110948
2016-07-30,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.5061286777499223,1.651249546307611,0.0,1.5159538943100983,1.5779499848790006,1,30.0,1,1,1.6702542934978104,1.6702542934978104
2016-07-31,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.5061286777499223,1.5100384367556738,0.0,0.9791695521011303,1.5193171101396452,1,36.0,1,1,0.46003757613403207,0.46003757613403207
2016-08-01,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.6255641556698706,1.710087508620918,0.0,0.7746802788786661,1.5779499848790006,1,15.0,1,1,-0.04244562121361714,-0.04244562121361714
2016-08-02,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.6255641556698706,1.615946768919626,0.0,0.646874483114626,1.6834891594098407,1,9.0,1,1,0.1982800658666989,0.1982800658666989
2016-08-03,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.613620607877876,1.6747847312329331,0.0,1.0558530295595545,1.5662234099311299,1,15.0,1,1,0.5036215952685735,0.5036215952685735
2016-08-05,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.5777899645018914,1.7218551010835785,0.0,1.4137092576988661,1.4841373852960322,1,17.0,1,1,1.3068852037365755,1.3068852037365755
2016-08-06,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.589733512293886,1.8512986181728541,0.0,0.9280472337955145,1.6600360095140987,1,23.0,1,1,1.1416713637614533,1.1416713637614533
2016-08-07,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.6494512512538602,1.7806930633968856,0.0,1.5415150534629063,1.6952157343577114,1,17.0,1,1,0.3254845868291396,0.3254845868291396
2016-08-08,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.756943181381814,2.06311528250076,0.0,1.3370257802404424,1.5544968349832584,1,15.0,1,1,-0.02977584820938998,-0.02977584820938998
2016-08-10,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.5658464167098964,1.7336226935462402,0.0,1.6181985309213305,1.4841373852960322,1,17.0,1,1,1.2227579109885072,1.2227579109885072
2016-08-11,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.5539028689179017,1.5806439915316424,1.0,1.6693208492269462,1.4137779356088054,1,40.0,1,1,1.010919306357829,1.010919306357829
2016-08-12,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.530015773333912,1.439432881979705,0.0,1.7971266449909862,1.5662234099311299,1,27.0,1,1,0.7157135953593362,0.7157135953593362
2016-08-13,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.5777899645018914,1.5218060292183353,1.0,1.5159538943100983,1.636582859618356,1,22.0,1,1,0.828981366017127,0.828981366017127
2016-08-14,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.5777899645018914,1.4865032518303507,1.0,0.8258025971842823,1.742122034149196,1,31.0,1,1,0.12175463692116686,0.12175463692116686
2016-08-15,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.6494512512538602,1.6041791764569646,1.0,0.13565130005846615,1.8242080587842937,1,14.0,1,1,-0.23705333455854632,-0.23705333455854632
2016-08-16,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.6494512512538602,1.651249546307611,0.0,1.2092199844764024,1.742122034149196,1,24.0,1,1,-0.15672697371174613,-0.15672697371174613
2016-08-17,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.6255641556698706,1.4865032518303507,0.0,-0.7845504294426221,1.718668884253454,1,28.0,1,1,0.18611708378264086,0.18611708378264086
2016-08-18,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.7688867291738084,1.8512986181728541,0.0,1.004730711253938,1.6248562846704853,1,12.0,1,1,0.37413651516537194,0.37413651516537194
2016-08-19,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.7808302769658035,1.9336717654114843,0.0,0.9536083929483223,1.8124814838364225,1,22.0,1,1,1.2817990531882058,1.2817990531882058
2016-08-20,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.804717372549793,1.9572069503368066,0.0,1.2859034619348262,1.7069423093055829,1,24.0,1,1,1.2017260878014902,1.2017260878014902
2016-08-21,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.9122093026777467,2.06311528250076,0.0,1.5670762126157145,1.847661208680036,1,19.0,1,1,0.19447913396543076,0.19447913396543076
2016-08-22,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.8286044681337825,2.1101856523514053,0.0,0.8002414380314744,1.871114358575778,1,23.0,1,1,-0.6151193610046848,-0.6151193610046848
2016-08-23,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.756943181381814,1.8395310257101927,0.0,0.4935075281977781,1.7890283339406805,1,13.0,1,1,0.3300457051106614,0.3300457051106614
2016-08-25,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.6375077034618655,1.6865523236955948,0.0,1.3370257802404424,1.742122034149196,1,16.0,1,1,0.547712405323284,0.547712405323284
2016-08-26,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.613620607877876,1.615946768919626,0.0,0.9791695521011303,1.4372310855045476,1,14.0,1,1,1.484768816715925,1.484768816715925
2016-08-27,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.3628061042459845,1.427665289517044,0.0,-0.4011330421505021,1.4372310855045476,1,42.0,1,1,1.5275926494702128,1.5275926494702128
2016-08-28,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.3628061042459845,1.2982217724277685,0.0,-0.528938837914542,1.35514506086945,1,20.0,1,1,0.5689976239703857,0.5689976239703857
2016-08-29,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.040330313862124,0.9216588136226038,0.0,-1.4491405674156301,1.0268009623290593,1,17.0,1,1,-0.22691751615516462,-0.22691751615516462
2016-08-30,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.040330313862124,0.9451939985479265,0.0,0.902486074642706,0.9916212374854458,1,17.0,1,1,0.31205462744465884,0.31205462744465884
2016-09-01,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.3030883652860101,1.3570597347410756,0.0,1.2347811436292104,1.214426161494997,1,10.0,1,1,0.3366339870728595,0.3366339870728595
2016-09-02,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.3866931998299739,1.4512004744423668,0.0,1.5415150534629063,1.2965121861300946,1,14.0,1,1,1.1553547186060187,1.1553547186060187
2016-09-03,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.5539028689179017,1.6983199161582563,0.0,-0.4011330421505021,1.5310436850875164,1,23.0,1,1,1.5511584272580752,1.5511584272580752
2016-09-04,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.5180722255419172,1.5924115839943038,0.0,0.31457941412812224,1.495863960243903,1,26.0,1,1,0.24009031678064854,0.24009031678064854
2016-09-05,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.2911448174940152,1.1452430704131702,0.0,-1.219090135040358,1.4489576604524188,1,15.0,1,1,-0.16508902389453606,-0.16508902389453606
2016-09-06,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.4105802954139635,1.5806439915316424,0.0,0.31457941412812224,1.4489576604524188,1,14.0,1,1,0.31205462744465884,0.31205462744465884
2016-09-07,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.5180722255419172,1.6277143613822878,0.0,0.7235579605730502,1.5075905351917742,1,21.0,1,1,0.37768405160655555,0.37768405160655555
2016-09-08,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.2553141741180311,1.0393347382492177,0.0,-1.2702124533459742,1.35514506086945,1,15.0,1,1,0.4777752583399501,0.4777752583399501
2016-09-09,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.1478222439900774,1.133475477950509,0.0,0.2890182549753141,1.2261527364428677,1,16.0,1,1,1.3707408596778805,1.3707408596778805
2016-09-10,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.183652887366062,1.1570106628758319,0.0,1.4392704168516746,1.0502541122248013,1,35.0,1,1,1.7158654763130283,1.7158654763130283
2016-09-11,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.3150319130780053,1.3217569573530912,0.0,0.5957521648090102,1.2730590362343523,1,36.0,1,1,0.5380833778400714,0.5380833778400714
2016-09-12,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.398636747621969,1.3805949196663982,0.0,-0.9379173843594701,1.2965121861300946,1,14.0,1,1,-0.1506454826697171,-0.1506454826697171
2016-09-13,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.1955964351580568,1.0393347382492177,0.0,-1.4235794082628224,1.2847856111822231,1,25.0,1,1,0.2005606250074598,0.2005606250074598
2016-09-14,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.1597657917820723,0.9216588136226038,0.0,-1.06572318012351,1.3316919109737078,1,24.0,1,1,0.468399626316822,0.468399626316822
2016-09-15,air_c225148c0fcc5c72,0,0,0,0,1,0,0,1.1478222439900774,1.0040319608612336,0.0,-1.1935289758875502,1.2026995865471257,1,13.0,1,1,0.68860028113029,0.68860028113029
2016-09-16,air_c225148c0fcc5c72,1,0,0,0,0,0,0,1.231427078534041,1.2276162176518004,0.0,-0.3244495646920779,1.2613324612864811,1,21.0,1,1,1.3246228859424936,1.3246228859424936
2016-09-17,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.3747496520379794,1.2158486251891387,0.0,-0.6056223153729661,1.5427702600353876,1,35.0,1,1,1.6380730700670736,1.6380730700670736
2016-09-18,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.1239351484060878,0.8981236286972811,0.0,-1.4491405674156301,1.2965121861300946,1,46.0,1,1,0.8393705798805933,0.8393705798805933
2016-09-19,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.0164432182781344,0.8157504814586514,1.0,-1.4491405674156301,1.0502541122248013,1,19.0,1,1,-0.15267264635039343,-0.15267264635039343
2016-09-21,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.837290001398212,0.7569125191453444,0.0,-1.3980182491100142,0.9212617877982195,1,24.0,1,1,0.9802584556875993,0.9802584556875993
2016-09-22,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.9208948359421757,0.7922152965333282,1.0,-1.2702124533459742,1.1088869869641569,1,18.0,1,1,0.5287077458169432,0.5287077458169432
2016-09-23,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.9089512881501807,0.7804477040706671,0.0,-1.2446512941931662,1.0619806871726725,1,15.0,1,1,0.8550810984058349,0.8550810984058349
2016-09-24,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.8970077403581861,0.6980745568320373,0.0,-0.42669420130331004,0.9447149376939616,1,48.0,1,1,1.4845154212558402,1.4845154212558402
2016-09-25,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.171709339574067,1.1217078854878475,0.0,-0.758989270289814,1.2026995865471257,1,33.0,1,1,0.47220055821809015,0.47220055821809015
2016-09-26,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.2075399829500515,1.251151402577123,0.0,-0.29888840553927,1.1675198617035123,1,16.0,1,1,0.004179143441938812,0.004179143441938812
2016-09-27,air_c225148c0fcc5c72,0,0,0,0,0,1,0,1.3747496520379794,1.3570597347410756,0.0,-0.1966437689280379,1.3082387610779658,1,27.0,1,1,0.4270961663230414,0.4270961663230414
2016-09-28,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.231427078534041,1.2040810327264773,0.0,-1.2446512941931662,1.3434184859215788,1,12.0,1,1,0.5051419680290807,0.5051419680290807
2016-09-29,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.9089512881501807,0.7686801116080055,0.0,-1.4491405674156301,0.9564415126418329,1,19.0,1,1,0.5874954925565573,0.5874954925565573
2016-09-30,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.837290001398212,0.8392856663839741,0.0,-0.503377678761734,0.7570897385280239,1,9.0,1,1,1.5308867904513117,1.5308867904513117
2016-10-01,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.9925561226941444,0.8275180739213125,0.0,-1.3468959308043982,1.073707262120544,1,41.0,1,1,1.553945777319005,1.553945777319005
2016-10-02,air_c225148c0fcc5c72,0,0,0,1,0,0,0,1.243370626326036,1.1570106628758319,0.0,-0.06883797316399785,1.2965121861300946,1,32.0,1,1,0.43419123920540864,0.43419123920540864
2016-10-03,air_c225148c0fcc5c72,0,1,0,0,0,0,0,1.0522738616541185,0.9804967759359108,0.0,-1.4491405674156301,1.0385275372769305,1,10.0,1,1,-0.2991352222792594,-0.2991352222792594
2016-10-04,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.9686690271101549,0.9922643683985723,0.0,-1.0401620209707023,1.0268009623290593,1,17.0,1,1,0.27176474929121647,0.27176474929121647
2016-10-05,air_c225148c0fcc5c72,0,0,0,0,0,0,1,1.0761609572381086,0.9804967759359108,0.0,-1.4235794082628224,1.003347812433317,1,15.0,1,1,0.15672321041283382,0.15672321041283382
2016-10-06,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.9328383837341703,1.0040319608612336,0.0,0.9536083929483223,0.8860820629546061,1,12.0,1,1,0.47625488557944284,0.47625488557944284
