visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-05-28,air_2009041dbf9264de,0,0,1,0,0,0,0,0.5530325296660955,0.5936827477355896,0.0,-1.249671316025041,0.4739486084031286,1,51.0,1,1,-0.45848297643629365,-0.45848297643629365
2016-05-30,air_2009041dbf9264de,0,1,0,0,0,0,0,0.31084400908756316,0.23846685783384203,0.0,-1.2988655941845832,0.5104634105914136,1,33.0,1,1,-1.2810367796848698,-1.2810367796848698
2016-05-31,air_2009041dbf9264de,0,0,0,0,0,1,0,0.6932469363168243,0.6951730019932314,0.0,-0.16739719651510954,0.6200078171562687,1,50.0,1,1,-1.0549283826274987,-1.0549283826274987
2016-06-01,air_2009041dbf9264de,0,0,0,0,0,0,1,0.8334613429675536,0.8854672287263105,0.0,0.10317133336237348,0.8269250295565502,1,37.0,1,1,-1.0759617218886495,-1.0759617218886495
2016-06-02,air_2009041dbf9264de,0,0,0,0,1,0,0,0.7314872290397505,0.8347221015974896,0.0,1.898762486185669,0.6200078171562687,1,40.0,1,1,-1.0156160699608239,-1.0156160699608239
2016-06-03,air_2009041dbf9264de,1,0,0,0,0,0,0,0.5657792939070706,0.6063690295177946,0.0,1.8249710689463552,0.3644042018382736,1,47.0,1,1,-0.7096310630902729,-0.7096310630902729
2016-06-04,air_2009041dbf9264de,0,0,1,0,0,0,0,0.8589548714495042,0.9869574829839527,0.0,0.6689055321971104,0.6200078171562687,1,37.0,1,1,-0.536857204873677,-0.536857204873677
2016-06-06,air_2009041dbf9264de,0,1,0,0,0,0,0,0.6422598793529231,0.5683101841711787,0.0,-1.1758798987857275,0.6200078171562687,1,36.0,1,1,-1.3085804382411388,-1.3085804382411388
2016-06-07,air_2009041dbf9264de,0,0,0,0,0,1,0,0.5912728223890217,0.18772173070502068,0.0,-1.2988655941845832,0.8756114324742633,1,50.0,1,1,-1.1646022230606423,-1.1646022230606423
2016-06-08,air_2009041dbf9264de,0,0,0,0,0,0,1,0.884448399931455,0.9996437647661581,0.0,0.10317133336237348,0.6443510186151252,1,51.0,1,1,-1.0010930499947912,-1.0010930499947912
2016-06-09,air_2009041dbf9264de,0,0,0,0,1,0,0,0.7952210502446274,0.5429376206067683,0.0,-1.2988655941845832,1.0216706412274037,1,60.0,1,1,-1.0511724291880076,-1.0511724291880076
2016-06-10,air_2009041dbf9264de,1,0,0,0,0,0,0,1.0883966277870611,1.1899379914992372,0.0,1.2100425919520759,0.9973274397685467,1,39.0,1,1,-0.6154818302070265,-0.6154818302070265
2016-06-11,air_2009041dbf9264de,0,0,1,0,0,0,0,1.0883966277870611,1.2279968368458531,0.0,1.3330282873509318,0.8147534288271217,1,61.0,1,1,-0.45597900747663284,-0.45597900747663284
2016-06-13,air_2009041dbf9264de,0,1,0,0,0,0,0,0.6167663508709723,0.4160748027847156,0.0,-1.2988655941845832,0.8634398317448353,1,48.0,1,1,-1.3694268839608965,-1.3694268839608965
2016-06-14,air_2009041dbf9264de,0,0,0,0,0,1,0,0.9226886926543811,0.8600946651619,0.0,-0.01981436203648237,0.8756114324742633,1,50.0,1,1,-1.0907351387506483,-1.0907351387506483
2016-06-15,air_2009041dbf9264de,0,0,0,0,0,0,1,0.7442339932807261,0.35264339387368926,0.0,-1.2988655941845832,1.0216706412274037,1,60.0,1,1,-1.031140677510721,-1.031140677510721
2016-06-16,air_2009041dbf9264de,0,0,0,0,1,0,0,0.909941928413406,0.6317415930822051,0.0,-1.2988655941845832,1.0338422419568316,1,51.0,1,1,-1.1017526021731558,-1.1017526021731558
2016-06-17,air_2009041dbf9264de,1,0,0,0,0,0,0,1.1776239774738886,1.240683118628058,0.0,0.7180998103566525,0.9973274397685467,1,51.0,1,1,-0.5446195086486255,-0.5446195086486255
2016-06-18,air_2009041dbf9264de,0,0,1,0,0,0,0,1.4962930834982728,1.7227618263518585,0.0,1.9725539034249828,1.2042446521688286,1,43.0,1,1,-0.453475038516972,-0.453475038516972
2016-06-20,air_2009041dbf9264de,0,1,0,0,0,0,0,1.1903707417148641,1.1899379914992372,0.0,0.15236561152191586,1.1190434470628299,1,34.0,1,1,-1.3388784626530346,-1.3388784626530346
2016-06-21,air_2009041dbf9264de,0,0,0,0,0,1,0,0.986422513859258,0.7966632562508736,0.0,-0.683937117190304,1.2164162528982567,1,47.0,1,1,-1.1250395134980014,-1.1250395134980014
2016-06-22,air_2009041dbf9264de,0,0,0,0,0,0,1,0.986422513859258,0.5683101841711787,0.0,-1.2988655941845832,1.2042446521688286,1,35.0,1,1,-1.0629410832984134,-1.0629410832984134
2016-06-23,air_2009041dbf9264de,0,0,0,0,1,0,0,1.0246628065821841,0.9488986376373368,0.0,-0.4871600045521347,1.2407594543571132,1,66.0,1,1,-1.05868433606699,-1.05868433606699
2016-06-24,air_2009041dbf9264de,1,0,0,0,0,0,0,0.986422513859258,0.7459181291220528,0.0,-1.2988655941845832,1.1799014507099717,1,49.0,1,1,-0.5664040385976746,-0.5664040385976746
2016-06-25,air_2009041dbf9264de,0,0,1,0,0,0,0,1.330585148365593,1.1772517097170316,0.0,-1.2988655941845832,1.301617458004255,1,41.0,1,1,-0.40414685001165407,-0.40414685001165407
2016-06-27,air_2009041dbf9264de,0,1,0,0,0,0,0,1.2031175059558392,1.2026242732814423,0.0,1.2592368701116186,1.1799014507099717,1,42.0,1,1,-1.284291939332429,-1.284291939332429
2016-06-28,air_2009041dbf9264de,0,0,0,0,0,1,0,0.5275390011841449,0.4287610845669211,0.0,-1.2988655941845832,0.7173806229916954,1,27.0,1,1,-1.1385609458801698,-1.1385609458801698
2016-06-29,air_2009041dbf9264de,0,0,0,0,0,0,1,0.8334613429675536,0.6063690295177946,0.0,-1.2988655941845832,0.960812637580262,1,41.0,1,1,-0.9617807373281165,-0.9617807373281165
2016-06-30,air_2009041dbf9264de,0,0,0,0,1,0,0,1.0246628065821841,0.9742712012017477,0.0,-1.1512827597059563,1.0825286448745453,1,48.0,1,1,-0.9372418415234406,-0.9372418415234406
2016-07-01,air_2009041dbf9264de,1,0,0,0,0,0,0,1.3560786768475441,1.418291063578932,0.0,-0.2165914746746517,1.3137890587336833,1,37.0,1,1,1.6280743576490597,1.6280743576490597
2016-07-02,air_2009041dbf9264de,0,0,1,0,0,0,0,1.5345333762211992,1.5705264449653953,0.0,0.3983370023196276,1.4841914689456799,1,50.0,1,1,1.7327402601628816,1.7327402601628816
2016-07-04,air_2009041dbf9264de,0,1,0,0,0,0,0,1.6365074901490022,1.8242520806095002,0.0,0.44753128047916974,1.5085346704045368,1,52.0,1,1,-0.08188604490330775,-0.08188604490330775
2016-07-05,air_2009041dbf9264de,0,0,0,0,0,1,0,0.8589548714495042,0.7839769744686687,0.0,-1.2988655941845832,1.0947002456039734,1,50.0,1,1,0.3570597137252323,0.3570597137252323
2016-07-06,air_2009041dbf9264de,0,0,0,0,0,0,1,1.0374095708231599,0.9488986376373368,0.0,-0.2903828919139654,1.1312150477922585,1,44.0,1,1,0.6595391640522582,0.6595391640522582
2016-07-07,air_2009041dbf9264de,0,0,0,0,1,0,0,1.5855204331851005,2.1921542522934536,0.0,1.8495682080261266,1.301617458004255,1,25.0,1,1,0.615469310362228,0.615469310362228
2016-07-08,air_2009041dbf9264de,1,0,0,0,0,0,0,1.317838384124618,1.31680080932129,0.0,-0.7823256735093886,1.325960659463112,1,61.0,1,1,1.4923592400354437,1.4923592400354437
2016-07-09,air_2009041dbf9264de,0,0,1,0,0,0,0,0.9481822211363318,0.6951730019932314,0.0,-1.2988655941845832,1.106871846333402,1,46.0,1,1,1.6924263599123426,1.6924263599123426
2016-07-11,air_2009041dbf9264de,0,1,0,0,0,0,0,1.6620010186309528,1.7861932352628846,0.0,1.7757767907868132,1.3503038609219684,1,43.0,1,1,-0.11518883206679653,-0.11518883206679653
2016-07-12,air_2009041dbf9264de,0,0,0,0,0,1,0,1.5472801404621748,1.5705264449653953,0.0,0.2507541678410004,1.6302506776988201,1,55.0,1,1,0.3670755895638756,0.3670755895638756
2016-07-13,air_2009041dbf9264de,0,0,0,0,0,0,1,1.2923448556426673,1.037702610112774,0.0,-1.2988655941845832,1.4963630696751082,1,56.0,1,1,0.4154021904853292,0.4154021904853292
2016-07-14,air_2009041dbf9264de,0,0,0,0,1,0,0,1.3943189695704699,1.710075544569653,0.0,-0.3395771700735077,1.228587853627685,1,45.0,1,1,0.5596308025617919,0.5596308025617919
2016-07-15,air_2009041dbf9264de,1,0,0,0,0,0,0,0.9226886926543811,0.5809964659533842,0.0,-1.2988655941845832,1.1920730514394,1,44.0,1,1,1.350634596918642,1.350634596918642
2016-07-16,air_2009041dbf9264de,0,0,1,0,0,0,0,1.1648772132329135,1.050388891894979,0.0,-0.9053113689082446,1.0825286448745453,1,37.0,1,1,1.6531140472456678,1.6531140472456678
2016-07-18,air_2009041dbf9264de,0,1,0,0,0,0,0,1.7512283683177805,1.7861932352628846,1.0,0.5459198367982545,1.6789370806165334,1,42.0,1,1,0.015017553835565613,0.015017553835565613
2016-07-19,air_2009041dbf9264de,0,0,0,0,0,1,0,1.5727736689441254,1.6339578538764212,0.0,0.22615702876122934,1.520706271133965,1,67.0,1,1,0.13220330114769155,0.13220330114769155
2016-07-20,air_2009041dbf9264de,0,0,0,0,0,0,1,1.4453060265343716,1.3294870911034948,0.0,-0.16739719651510954,1.4720198682162517,1,46.0,1,1,0.4537129155681396,0.4537129155681396
2016-07-21,air_2009041dbf9264de,0,0,0,0,1,0,0,0.8717016356904799,0.6190553113000001,0.0,-1.2988655941845832,1.1799014507099717,1,40.0,1,1,0.6011966872921614,0.6011966872921614
2016-07-22,air_2009041dbf9264de,1,0,0,0,0,0,0,0.820714578726578,0.4160748027847156,0.0,-1.2988655941845832,1.1190434470628299,1,38.0,1,1,1.3932020692328757,1.3932020692328757
2016-07-23,air_2009041dbf9264de,0,0,1,0,0,0,0,0.9481822211363318,0.9742712012017477,0.0,-0.954505647067787,1.0460138426862602,1,58.0,1,1,1.604286652532282,1.604286652532282
2016-07-24,air_2009041dbf9264de,0,0,0,1,0,0,0,1.1393836847509624,1.2153105550636476,0.0,0.49672555863871215,0.9486410368508335,1,18.0,1,1,0.41114544325390584,0.41114544325390584
2016-07-25,air_2009041dbf9264de,0,1,0,0,0,0,0,1.2413577986787654,1.0757614554593895,0.0,-1.102088481546414,1.2042446521688286,1,36.0,1,1,-0.018786027119855327,-0.018786027119855327
2016-07-26,air_2009041dbf9264de,0,0,0,0,0,1,0,1.1266369205099873,1.0123300465483631,0.0,-1.2742684551048122,1.2407594543571132,1,63.0,1,1,0.4697383169099688,0.4697383169099688
2016-07-27,air_2009041dbf9264de,0,0,0,0,0,0,1,1.2158642701968148,0.9996437647661581,0.0,-1.2250741769452698,1.3624754616513965,1,44.0,1,1,0.6057038314195508,0.6057038314195508
2016-07-28,air_2009041dbf9264de,0,0,0,0,1,0,0,1.4707995550163222,1.4817224724899585,0.0,-0.01981436203648237,1.4720198682162517,1,31.0,1,1,0.7561923658951655,0.7561923658951655
2016-07-29,air_2009041dbf9264de,1,0,0,0,0,0,0,1.5600269047031499,1.6466441356586266,0.0,1.5298053999891013,1.423333465298538,1,29.0,1,1,1.557963226778557,1.557963226778557
2016-07-30,air_2009041dbf9264de,0,0,1,0,0,0,0,1.5600269047031499,1.710075544569653,0.0,1.3576254264307033,1.325960659463112,1,35.0,1,1,1.6370886459038387,1.6370886459038387
2016-08-02,air_2009041dbf9264de,0,0,0,0,0,1,0,1.3943189695704699,1.2660556821924684,0.0,-0.8807142298284734,1.3746470623808251,1,27.0,1,1,0.18253307723687384,0.18253307723687384
2016-08-03,air_2009041dbf9264de,0,0,0,0,0,0,1,1.5090398477392484,1.5958990085298057,0.0,-0.2903828919139654,1.4841914689456799,1,19.0,1,1,0.4842613368760015,0.4842613368760015
2016-08-04,air_2009041dbf9264de,0,0,0,0,1,0,0,1.6747477828719284,1.7227618263518585,0.0,0.7918912275959662,1.6059074762399632,1,44.0,1,1,0.5696466784004351,0.5696466784004351
2016-08-05,air_2009041dbf9264de,1,0,0,0,0,0,0,1.7512283683177805,1.7735069534806793,0.0,1.3576254264307033,1.6302506776988201,1,40.0,1,1,1.2780194970884784,1.2780194970884784
2016-08-06,air_2009041dbf9264de,0,0,1,0,0,0,0,1.8022154252816822,1.874997207738322,0.0,0.8656826448352799,1.77630988645196,1,58.0,1,1,1.1147607209185937,1.1147607209185937
2016-08-07,air_2009041dbf9264de,0,0,0,1,0,0,0,1.7384816040768052,1.7988795170450902,0.0,1.4560139827497878,1.6180790769693916,1,8.0,1,1,0.3082323190118465,0.3082323190118465
2016-08-09,air_2009041dbf9264de,0,0,0,0,0,1,0,2.159124824028992,2.3190170701155064,0.0,0.6935026712768815,1.7641382857225314,1,40.0,1,1,0.5180649178314224,0.5180649178314224
2016-08-10,air_2009041dbf9264de,0,0,0,0,0,0,1,1.8022154252816822,1.849624644173911,0.0,-0.09360577927579584,1.8006530879108165,1,25.0,1,1,1.1948877276277394,1.1948877276277394
2016-08-11,air_2009041dbf9264de,0,0,0,0,1,0,0,1.5727736689441254,1.6085852903120113,1.0,-0.09360577927579584,1.7032802820753898,1,24.0,1,1,0.9855559226000957,0.9855559226000957
2016-08-12,air_2009041dbf9264de,1,0,0,0,0,0,0,1.4962930834982728,1.5832127267476002,0.0,0.053977055202831095,1.5815642747811065,1,17.0,1,1,0.6938435387996114,0.6938435387996114
2016-08-13,air_2009041dbf9264de,0,0,1,0,0,0,0,1.4707995550163222,1.5705264449653953,1.0,0.472128419558941,1.4720198682162517,1,41.0,1,1,0.8057709512964496,0.8057709512964496
2016-08-20,air_2009041dbf9264de,0,0,1,0,0,0,0,1.3688254410885192,1.3421733728857004,0.0,-0.9053113689082446,1.5693926740516784,1,8.0,1,1,1.1741047852625548,1.1741047852625548
2016-08-21,air_2009041dbf9264de,0,0,0,1,0,0,0,1.6492542543899773,1.7861932352628846,0.0,0.6443083931173393,1.4963630696751082,1,23.0,1,1,0.17877712379738261,0.17877712379738261
2016-08-23,air_2009041dbf9264de,0,0,0,0,0,1,0,1.5090398477392484,1.3929185000145212,0.0,-0.8807142298284734,1.5815642747811065,1,20.0,1,1,0.312739463139236,0.312739463139236
2016-08-24,air_2009041dbf9264de,0,0,0,0,0,0,1,1.4707995550163222,1.4944087542721634,0.0,-0.8315199516689311,1.4963630696751082,1,19.0,1,1,0.4406922769779034,0.4406922769779034
2016-08-25,air_2009041dbf9264de,0,0,0,0,1,0,0,1.6620010186309528,1.684702981005243,0.0,1.6281939563081862,1.4963630696751082,1,29.0,1,1,0.5278303967740996,0.5278303967740996
2016-08-26,air_2009041dbf9264de,1,0,0,0,0,0,0,1.700241311353879,1.6973892627874474,0.0,1.2100425919520759,1.55722107332225,1,34.0,1,1,1.4537981180566673,1.4537981180566673
2016-08-27,air_2009041dbf9264de,0,0,1,0,0,0,0,1.1903707417148641,0.9615849194195423,0.0,-1.2988655941845832,1.2651026558159701,1,24.0,1,1,1.496115193474935,1.496115193474935
2016-08-28,air_2009041dbf9264de,0,0,0,1,0,0,0,0.9736757496182828,0.657114156646616,0.0,-1.2988655941845832,1.228587853627685,1,13.0,1,1,0.5488637360352504,0.5488637360352504
2016-08-30,air_2009041dbf9264de,0,0,0,0,0,1,0,1.2923448556426673,1.1011340190238004,0.0,-1.1512827597059563,1.3746470623808251,1,20.0,1,1,0.2949612835256442,0.2949612835256442
2016-08-31,air_2009041dbf9264de,0,0,0,0,0,0,1,1.5090398477392484,1.4817224724899585,0.0,1.4806111218295592,1.3746470623808251,1,18.0,1,1,0.5836689045745357,0.5836689045745357
2016-09-01,air_2009041dbf9264de,0,0,0,0,1,0,0,1.5345333762211992,1.659330417440832,0.0,1.1854454528723049,1.3137890587336833,1,29.0,1,1,0.3192497824343541,0.3192497824343541
2016-09-02,air_2009041dbf9264de,1,0,0,0,0,0,0,1.4962930834982728,1.31680080932129,0.0,-0.09360577927579584,1.4355050660279667,1,20.0,1,1,1.1282821533007619,1.1282821533007619
2016-09-03,air_2009041dbf9264de,0,0,1,0,0,0,0,1.5600269047031499,1.659330417440832,0.0,0.5213226977184834,1.6302506776988201,1,29.0,1,1,1.5194021047997806,1.5194021047997806
2016-09-04,air_2009041dbf9264de,0,0,0,1,0,0,0,1.4962930834982728,1.5832127267476002,0.0,-0.1919943355948806,1.55722107332225,1,12.0,1,1,0.2238485650712772,0.2238485650712772
2016-09-06,air_2009041dbf9264de,0,0,0,0,0,1,0,1.763975132558756,1.6466441356586266,0.0,1.0624597574734491,1.788481487181388,1,16.0,1,1,0.2949612835256442,0.2949612835256442
2016-09-07,air_2009041dbf9264de,0,0,0,0,0,0,1,1.5472801404621748,1.3802322182323161,0.0,-0.7331313953498464,1.7276234835342463,1,33.0,1,1,0.3598140795808592,0.3598140795808592
2016-09-08,air_2009041dbf9264de,0,0,0,0,1,0,0,1.4580527907753467,1.3929185000145212,0.0,-0.9791027861475581,1.6424222784282483,1,12.0,1,1,0.4587208534874612,0.4587208534874612
2016-09-09,air_2009041dbf9264de,1,0,0,0,0,0,0,1.5345333762211992,1.659330417440832,0.0,0.004782777043288712,1.3868186631102535,1,52.0,1,1,1.3411195148719308,1.3411195148719308
2016-09-10,air_2009041dbf9264de,0,0,1,0,0,0,0,1.4835463192572977,1.4944087542721634,0.0,-0.2903828919139654,1.4720198682162517,1,33.0,1,1,1.6821600871777331,1.6821600871777331
2016-09-11,air_2009041dbf9264de,0,0,0,1,0,0,0,1.050156335064135,0.7205455655576424,0.0,-1.249671316025041,1.1677298499805435,1,27.0,1,1,0.5183153147273886,0.5183153147273886
2016-09-13,air_2009041dbf9264de,0,0,0,0,0,1,0,0.9736757496182828,0.5683101841711787,0.0,-1.2988655941845832,1.2407594543571132,1,14.0,1,1,0.18478664930056857,0.18478664930056857
2016-09-14,air_2009041dbf9264de,0,0,0,0,0,0,1,1.0374095708231599,0.9108397922907213,0.0,-1.2250741769452698,1.143386648521687,1,20.0,1,1,0.44945616833671626,0.44945616833671626
2016-09-15,air_2009041dbf9264de,0,0,0,0,1,0,0,1.1648772132329135,0.8854672287263105,0.0,-1.2742684551048122,1.33813226019254,1,43.0,1,1,0.6670510709312407,0.6670510709312407
2016-09-16,air_2009041dbf9264de,1,0,0,0,0,0,0,1.0119160423412086,0.6317415930822051,0.0,-1.2988655941845832,1.301617458004255,1,31.0,1,1,1.295547279806104,1.295547279806104
2016-09-17,air_2009041dbf9264de,0,0,1,0,0,0,0,1.317838384124618,1.2660556821924684,0.0,0.004782777043288712,1.2651026558159701,1,39.0,1,1,1.6052882401161463,1.6052882401161463
2016-09-18,air_2009041dbf9264de,0,0,0,1,0,0,0,1.2286110344377903,0.9488986376373368,0.0,-1.2988655941845832,1.33813226019254,1,2.0,1,1,0.8160372240310589,0.8160372240310589
2016-09-20,air_2009041dbf9264de,0,0,0,0,0,1,0,0.5275390011841449,0.08623147644737889,0.0,-1.2988655941845832,0.778238626638837,1,30.0,1,1,-0.48853060395222336,-0.48853060395222336
2016-09-21,air_2009041dbf9264de,0,0,0,0,0,0,1,0.6550066435938986,0.4795062116957419,0.0,-1.2742684551048122,0.778238626638837,1,36.0,1,1,0.9552578981882,0.9552578981882
2016-09-22,air_2009041dbf9264de,0,0,0,0,1,0,0,0.5657792939070706,0.18772173070502068,1.0,-1.2988655941845832,0.8390966302859787,1,18.0,1,1,0.5090506295766435,0.5090506295766435
2016-09-23,air_2009041dbf9264de,1,0,0,0,0,0,0,0.7442339932807261,0.33995711209148427,0.0,-1.2988655941845832,0.9973274397685467,1,24.0,1,1,0.8315618315809559,0.8315618315809559
2016-09-24,air_2009041dbf9264de,0,0,1,0,0,0,0,0.8717016356904799,0.5683101841711787,0.0,-1.2988655941845832,1.1677298499805435,1,33.0,1,1,1.4535477211607013,1.4535477211607013
2016-09-26,air_2009041dbf9264de,0,1,0,0,0,0,0,1.330585148365593,1.3548596546679057,0.0,-0.536354282711677,1.301617458004255,1,23.0,1,1,-0.009270945073144249,-0.009270945073144249
2016-09-27,air_2009041dbf9264de,0,0,0,0,0,1,0,1.3560786768475441,1.31680080932129,0.0,-0.7331313953498464,1.4111618645691102,1,26.0,1,1,0.408641474294245,0.408641474294245
2016-09-28,air_2009041dbf9264de,0,0,0,0,0,0,1,1.4707995550163222,1.418291063578932,0.0,-0.7823256735093886,1.55722107332225,1,48.0,1,1,0.485763718251798,0.485763718251798
2016-09-29,air_2009041dbf9264de,0,0,0,0,1,0,0,1.2286110344377903,1.0757614554593895,0.0,-1.126685620626185,1.2772742565453983,1,53.0,1,1,0.5671427094407743,0.5671427094407743
2016-09-30,air_2009041dbf9264de,1,0,0,0,0,0,0,0.820714578726578,0.669800438428821,0.0,-0.7085342562700753,0.924297835391977,1,44.0,1,1,1.499370353122494,1.499370353122494
2016-10-01,air_2009041dbf9264de,0,0,1,0,0,0,0,0.6040195866299968,0.30189826674486836,0.0,-1.2988655941845832,0.778238626638837,1,51.0,1,1,1.5221564706554074,1.5221564706554074
2016-10-02,air_2009041dbf9264de,0,0,0,1,0,0,0,1.0374095708231599,1.037702610112774,0.0,0.9394740620745932,0.8999546339331204,1,30.0,1,1,0.4156525873812953,0.4156525873812953
2016-10-03,air_2009041dbf9264de,0,1,0,0,0,0,0,0.986422513859258,0.8981535105085159,0.0,-1.2988655941845832,1.0825286448745453,1,55.0,1,1,-0.30899602954454325,-0.30899602954454325
2016-10-04,air_2009041dbf9264de,0,0,0,0,0,1,0,1.266851327160716,1.5958990085298057,0.0,0.22615702876122934,1.0338422419568316,1,86.0,1,1,0.25514817706703735,0.25514817706703735
2016-10-05,air_2009041dbf9264de,0,0,0,0,0,0,1,1.152130448991938,0.8854672287263105,0.0,-1.126685620626185,1.2529310550865418,1,61.0,1,1,0.14146798629843654,0.14146798629843654
2016-10-06,air_2009041dbf9264de,0,0,0,0,1,0,0,1.4070657338114454,1.507095036054369,0.0,0.7426969494364241,1.2407594543571132,1,58.0,1,1,0.4572184721116647,0.4572184721116647
2016-10-07,air_2009041dbf9264de,1,0,0,0,0,0,0,0.820714578726578,0.6951730019932314,0.0,0.12776847244214457,0.9486410368508335,1,42.0,1,1,1.2432143285491932,1.2432143285491932
2016-10-08,air_2009041dbf9264de,0,0,1,0,0,0,0,0.7952210502446274,0.7459181291220528,0.0,-1.249671316025041,0.8512682310154068,1,53.0,1,1,1.4114810426383997,1.4114810426383997
2016-10-09,air_2009041dbf9264de,0,0,0,1,0,0,0,0.9354354568953567,0.7966632562508736,0.0,-1.2988655941845832,0.8999546339331204,1,36.0,1,1,0.9319709868633544,0.9319709868633544
2016-10-10,air_2009041dbf9264de,0,1,0,0,0,0,0,0.4383116514973169,0.022800067536352542,1.0,-1.2988655941845832,0.7538954251799801,1,31.0,1,1,0.18929379342795802,0.18929379342795802
2016-10-11,air_2009041dbf9264de,0,0,0,0,0,1,0,0.33633753756951423,0.08623147644737889,0.0,-1.249671316025041,0.6078362164268402,1,56.0,1,1,-0.07212056596063059,-0.07212056596063059
2016-10-12,air_2009041dbf9264de,0,0,0,0,0,0,1,0.37457783029244,0.4795062116957419,0.0,0.7180998103566525,0.30354619819113193,1,46.0,1,1,0.40163036120719475,0.40163036120719475
2016-10-13,air_2009041dbf9264de,0,0,0,0,1,0,0,0.19612313091878494,-0.15480787741452148,0.0,-1.2988655941845832,0.4982918098619854,1,50.0,1,1,0.4244164787401081,0.4244164787401081
2016-10-14,air_2009041dbf9264de,1,0,0,0,0,0,0,0.08140225275000655,0.010113785754147094,0.0,-0.31498003099373645,0.16965859016742035,1,66.0,1,1,1.3478802310630151,1.3478802310630151
2016-10-17,air_2009041dbf9264de,0,1,0,0,0,0,0,0.3235907733285387,0.010113785754147094,0.0,-1.2988655941845832,0.5469782127796985,1,25.0,1,1,-0.21935394078868625,-0.21935394078868625
2016-10-18,air_2009041dbf9264de,0,0,0,0,0,1,0,0.7569807575217012,0.8727809469441055,0.0,0.15236561152191586,0.6686942200739818,1,49.0,1,1,0.3144922414109986,0.3144922414109986
2016-10-19,air_2009041dbf9264de,0,0,0,0,0,0,1,0.7442339932807261,0.5683101841711787,0.0,-0.8315199516689311,0.8756114324742633,1,52.0,1,1,0.4056367115426521,0.4056367115426521
2016-10-20,air_2009041dbf9264de,0,0,0,0,1,0,0,0.884448399931455,1.050388891894979,0.0,1.1608483137925338,0.7052090222622669,1,61.0,1,1,0.5523692925787755,0.5523692925787755
2016-10-21,air_2009041dbf9264de,1,0,0,0,0,0,0,0.4128181230153662,0.251153139616047,0.0,-0.09360577927579584,0.5104634105914136,1,63.0,1,1,1.363404838612912,1.363404838612912
2016-10-22,air_2009041dbf9264de,0,0,1,0,0,0,0,0.2216166594007356,-0.14212159563231605,0.0,-1.2742684551048122,0.42526220548541527,1,70.0,1,1,1.7277323222435599,1.7277323222435599
2016-10-23,air_2009041dbf9264de,0,0,0,1,0,0,0,0.4000713587743911,0.3653296756558947,0.0,-0.11820291835556714,0.42526220548541527,1,48.0,1,1,0.5713994566721977,0.5713994566721977
2016-10-24,air_2009041dbf9264de,0,1,0,0,0,0,0,-0.007825096936820972,-0.0406313413746738,0.0,1.1116540356329916,0.08445738506142214,1,63.0,1,1,-0.10867851277167842,-0.10867851277167842
2016-10-25,air_2009041dbf9264de,0,0,0,0,0,1,0,-0.12254597510559938,-0.2816706952365742,0.0,-0.7085342562700753,-0.14680302879771617,1,56.0,1,1,0.3390311372156745,0.3390311372156745
2016-10-26,air_2009041dbf9264de,0,0,0,0,0,0,1,0.5275390011841449,0.7966632562508736,0.0,1.0624597574734491,0.16965859016742035,1,66.0,1,1,0.5996943059163649,0.5996943059163649
2016-10-27,air_2009041dbf9264de,0,0,0,0,1,0,0,0.5147922369431693,0.4921924934779474,0.0,0.5705169758780256,0.2426881945439903,1,51.0,1,1,0.6087085941711438,0.6087085941711438
2016-10-28,air_2009041dbf9264de,1,0,0,0,0,0,0,-0.3519877314431562,-0.5861414580095005,0.0,-1.2988655941845832,-0.13463142806828787,1,42.0,1,1,1.298301645661731,1.298301645661731
2016-10-29,air_2009041dbf9264de,0,0,1,0,0,0,0,0.06865548850903122,0.17503544892281567,0.0,-1.2988655941845832,0.04794258287313707,1,58.0,1,1,1.848423626099211,1.848423626099211
2016-10-31,air_2009041dbf9264de,0,1,0,0,0,0,0,-0.08430568238267316,-0.0406313413746738,0.0,-0.3395771700735077,-0.17114623025657275,1,53.0,1,1,0.004250487309024128,0.004250487309024128
2016-11-01,air_2009041dbf9264de,0,0,0,0,0,1,0,-0.19902656055145157,-0.3831609494942164,0.0,-0.4871600045521347,0.06011418360256535,1,55.0,1,1,0.19304974686744925,0.19304974686744925
2016-11-02,air_2009041dbf9264de,0,0,0,0,0,0,1,-0.5176956665758359,-0.9159847843468376,0.0,-1.2988655941845832,-0.3172054390097128,1,35.0,1,1,0.9602658361075216,0.9602658361075216
2016-11-03,air_2009041dbf9264de,0,0,0,0,1,0,0,-0.26276038175632843,-0.0025724960280583548,1.0,1.0378626183936779,-0.34154864046856936,1,21.0,1,1,0.6512760664853776,0.6512760664853776
2016-11-04,air_2009041dbf9264de,1,0,0,0,0,0,0,-0.12254597510559938,-0.0786901867212897,0.0,0.9640712011543643,-0.3293770397391411,1,33.0,1,1,0.7369118049057772,0.7369118049057772
2016-11-05,air_2009041dbf9264de,0,0,1,0,0,0,0,-0.04606538965974718,0.010113785754147094,0.0,0.37373986323985625,-0.000743820044576292,1,93.0,1,1,1.5346763154537115,1.5346763154537115
