visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,total_area_visitors,total_genre_visitors
2016-08-14,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,1.0946378787954365,1.0902640705772135,1.0,-0.31560326629283253,1.1849396340714056,1,71.0,1,1,-0.11656766046621764,-0.11656766046621755
2016-08-15,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,1.1735617551930688,1.1426827849581798,1.0,-1.0868110303516973,1.297622445589527,1,64.0,1,1,-0.49258764549251455,-0.49258764549251444
2016-08-16,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,1.2130236933918845,1.4440903926487347,0.0,-0.7385236530347907,1.2099802588532105,1,49.0,1,1,-0.4084080302006105,-0.4084080302006104
2016-08-17,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,1.4497953225847815,1.601346535791632,0.0,1.2268122618248976,1.1223380721168936,1,59.0,1,1,-0.04911774789794122,-0.04911774789794114
2016-08-18,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,1.2130236933918845,1.247520213720112,0.0,-0.9873003511182955,1.3977849447167465,1,32.0,1,1,0.1479209730692285,0.14792097306922855
2016-08-19,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,1.3051015491891227,1.339252963886802,0.0,0.4556044977660326,1.3727443199349418,1,36.0,1,1,1.099124070784056,1.0991240707840557
2016-08-20,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,1.0551759405966203,1.0378453561962475,0.0,-0.8629120020765431,1.2600615084168203,1,41.0,1,1,1.0152100063290348,1.0152100063290348
2016-08-21,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,1.3445634873879384,1.4965091070297005,0.0,0.7043811958495375,1.1849396340714056,1,100.0,1,1,-0.040354570280802936,-0.040354570280802866
2016-08-22,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,1.0551759405966203,0.815065820077142,0.0,-1.2609547190101509,1.1473786968986983,1,9.0,1,1,-0.8887894941219178,-0.8887894941219177
2016-08-23,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,1.1998697139922796,1.0902640705772135,0.0,-0.8380343322681926,1.2725818208077224,1,51.0,1,1,0.10171512745159032,0.10171512745159038
2016-08-24,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,1.1604077757934632,1.1951014993391456,0.0,-0.7882789926514917,1.1849396340714056,1,52.0,1,1,0.2374116050987921,0.23741160509879214
2016-08-25,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,1.3577174667875438,1.3916716782677687,0.0,1.699487988183557,1.1849396340714056,1,27.0,1,1,0.3298232963340685,0.3298232963340685
2016-08-26,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,1.3971794049863602,1.4047763568630096,0.0,1.2765676014415983,1.2475411960259177,1,42.0,1,1,1.3118302911273212,1.3118302911273212
2016-08-27,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,0.8710202290021453,0.6447049983390023,0.0,-1.2609547190101509,0.9470536986442599,1,43.0,1,1,1.3567083825605446,1.3567083825605446
2016-08-28,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.647402579208854,0.3301927120532062,0.0,-1.2609547190101509,0.9094927614715527,1,56.0,1,1,0.3521295666322386,0.35212956663223866
2016-08-29,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,1.0420219611970152,1.0509500347914893,0.0,-0.6141353039930383,1.009655260598772,1,46.0,1,1,-0.48196561201719545,-0.4819656120171953
2016-08-30,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,0.9762520641989884,0.7888564628866591,0.0,-1.1116887001600482,1.0597365101623815,1,34.0,1,1,0.08286101803289887,0.08286101803289894
2016-08-31,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,1.1998697139922796,1.1819968207439044,0.0,1.550221969333454,1.0597365101623815,1,51.0,1,1,0.3890411329589726,0.3890411329589726
2016-09-02,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,1.186715734592674,1.0116359990057646,0.0,-0.041948898400977055,1.1223380721168936,1,42.0,1,1,0.9666142031794498,0.9666142031794498
2016-09-03,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,1.252485631590701,1.3654623210772854,0.0,0.5799928468077851,1.3226630703713325,1,47.0,1,1,1.3814046103906614,1.3814046103906614
2016-09-04,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,1.186715734592674,1.286834249505836,0.0,-0.14145957763437908,1.2475411960259177,1,70.0,1,1,0.007444580358133109,0.007444580358133178
2016-09-05,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,1.4103333843859651,1.430985714053493,0.0,1.1273015825914956,1.3477036951531371,1,27.0,1,1,-0.4171712078177488,-0.4171712078177487
2016-09-06,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,1.4629493019843869,1.3523576424820436,0.0,1.1273015825914956,1.4854271314530634,1,33.0,1,1,0.08286101803289887,0.08286101803289894
2016-09-07,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,1.2393316521910958,1.0771593919819722,0.0,-0.6887683134180898,1.4228255694985512,1,26.0,1,1,0.1516386847855902,0.15163868478559026
2016-09-08,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,1.1472537963938578,1.0902640705772135,0.0,-0.9375450115015946,1.3351833827622346,1,16.0,1,1,0.25653126535436654,0.25653126535436654
2016-09-09,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,1.2261776727914901,1.3654623210772854,0.0,0.05756178083242475,1.072256822553284,1,33.0,1,1,1.1923324145299812,1.1923324145299812
2016-09-10,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,1.1735617551930688,1.1951014993391456,0.0,-0.24097025686778112,1.1598990092896009,1,51.0,1,1,1.5540126543645973,1.5540126543645971
2016-09-11,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.726326455606486,0.3957161050294138,0.0,-1.21119937939345,0.8468911995170405,1,54.0,1,1,0.3197323645325153,0.31973236453251536
2016-09-12,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,0.9236361466005666,0.7364377485056928,0.0,-1.1863217095850995,1.0597365101623815,1,13.0,1,1,-0.40203481011541903,-0.4020348101154189
2016-09-13,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,0.647402579208854,0.23845996188651528,0.0,-1.2609547190101509,0.9220130738624548,1,9.0,1,1,-0.033981350195611465,-0.033981350195611396
2016-09-14,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.713172476206881,0.5922862839580364,0.0,-1.1863217095850995,0.8218505747352358,1,21.0,1,1,0.24670588438969634,0.24670588438969637
2016-09-15,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,0.8447122702029346,0.5660769267675531,0.0,-1.2360770492018005,1.0221755729896742,1,9.0,1,1,0.47746956164100424,0.4774695616410043
2016-09-16,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,0.6868645174076697,0.3039833548627228,0.0,-1.2609547190101509,0.9846146358169668,1,19.0,1,1,1.1440021622172791,1.1440021622172791
2016-09-17,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,1.002560022998199,0.9592172846247984,0.0,0.05756178083242475,0.9470536986442599,1,46.0,1,1,1.472488547441523,1.472488547441523
2016-09-18,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.9104821672009614,0.6316003197437606,0.0,-1.2609547190101509,1.0221755729896742,1,53.0,1,1,0.6354723095863762,0.6354723095863762
2016-09-19,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,0.4764008470139841,0.10741317593410017,1.0,-1.2609547190101509,0.6465662012626018,1,45.0,1,1,-0.4041592168104829,-0.4041592168104828
2016-09-20,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,0.18701330022266607,-0.2595178247326618,0.0,-1.2609547190101509,0.4462412030081634,1,6.0,1,1,-0.7480475505739395,-0.7480475505739392
2016-09-21,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.3185530942187198,0.1467272117198248,0.0,-1.2360770492018005,0.4462412030081634,1,26.0,1,1,0.7831185748933119,0.7831185748933119
2016-09-22,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,0.22647523842148182,-0.15468039597073002,1.0,-1.2609547190101509,0.5088427649626754,1,49.0,1,1,0.30990698356784513,0.30990698356784513
2016-09-23,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,0.4106309500159573,0.0025757471721684654,0.0,-1.2609547190101509,0.6716068260444065,1,15.0,1,1,0.6519364614731208,0.6519364614731208
2016-09-24,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,0.542170744012011,0.23845996188651528,0.0,-1.2609547190101509,0.8468911995170405,1,21.0,1,1,1.3115647402904382,1.3115647402904382
2016-09-25,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.7789423732049078,0.8281704986723832,0.0,-0.41511394552623443,0.7842896375625285,1,46.0,1,1,0.250689146942941,0.25068914694294103
2016-09-26,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,1.015714002397804,1.0509500347914893,0.0,-0.48974695495128584,0.9846146358169668,1,41.0,1,1,-0.23978324877991947,-0.23978324877991936
2016-09-30,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,0.4895548264135892,0.34329739064844744,0.0,-0.6638906436097393,0.5964849516989923,1,35.0,1,1,1.3601605434400232,1.3601605434400232
2016-10-01,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,0.26593717662029803,-0.03673828861355616,0.0,-1.2609547190101509,0.4462412030081634,1,33.0,1,1,1.3843256695963744,1.3843256695963742
2016-10-02,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.713172476206881,0.7233330699104515,0.0,1.002913233549743,0.5714443269171875,1,49.0,1,1,0.2108565214104943,0.21085652141049435
2016-10-03,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,0.6605565586084592,0.5791816053627947,0.0,-1.2609547190101509,0.7592490127807238,1,20.0,1,1,-0.5576476005288442,-0.5576476005288441
2016-10-04,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,0.9499441053997772,1.2999389281010778,0.0,0.2814608091075792,0.7091677632171138,1,26.0,1,1,0.04063843496850537,0.04063843496850543
2016-10-05,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.8315582908033291,0.5660769267675531,0.0,-1.0868110303516973,0.9345333862533574,1,14.0,1,1,-0.07992164497636667,-0.07992164497636658
2016-10-06,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,1.0946378787954365,1.2082061779343873,0.0,0.8038918750829395,0.9220130738624548,1,31.0,1,1,0.25493796033306865,0.2549379603330687
2016-10-07,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,0.4895548264135892,0.3695067478389304,0.0,0.18195012987417716,0.621525576480797,1,33.0,1,1,1.0885020373087368,1.0885020373087366
2016-10-08,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,0.46324686761437855,0.4219254622198967,0.0,-1.21119937939345,0.5213630773535776,1,29.0,1,1,1.266952199694098,1.266952199694098
2016-10-09,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.6079406410100379,0.4743441766008626,0.0,-1.2609547190101509,0.5714443269171875,1,51.0,1,1,0.758422347063195,0.758422347063195
2016-10-11,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.010296390771414496,-0.2595178247326618,0.0,-1.21119937939345,0.27095682953552935,1,19.0,1,1,-0.3064365088375469,-0.30643650883754686
2016-10-12,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.029165547427401243,0.1467272117198248,0.0,0.7790142052745886,-0.042050980237030994,1,22.0,1,1,0.19598567454504753,0.19598567454504756
2016-10-13,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-0.15499016416707376,-0.5085067180422507,0.0,-1.2609547190101509,0.1582740180174078,1,10.0,1,1,0.22015080070139853,0.22015080070139856
2016-10-14,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.27337597876352215,-0.338145896304111,0.0,-0.2658479266761315,-0.1797744165369575,1,28.0,1,1,1.1995022871258216,1.1995022871258214
2016-10-15,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.12868220536786312,0.08120381874361725,0.0,1.4258336202917017,-0.27993691566417667,1,71.0,1,1,1.5279886723500655,1.5279886723500653
2016-10-16,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-0.03660434957062561,0.10741317593410017,0.0,0.032684111024074355,-0.16725410414605513,1,43.0,1,1,0.1880191494385582,0.18801914943855824
2016-10-17,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.023450370171020054,-0.338145896304111,0.0,-1.2609547190101509,0.20835526758101727,1,14.0,1,1,-0.462580400924738,-0.4625804009247379
2016-10-18,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,0.4237849294155624,0.5529722481723118,0.0,0.2068277996825278,0.3335583914900414,1,23.0,1,1,0.10357398330977116,0.10357398330977122
2016-10-19,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.4106309500159573,0.23845996188651528,0.0,-0.7882789926514917,0.5464037021353824,1,15.0,1,1,0.20023448793517518,0.20023448793517523
2016-10-20,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,0.5553247234116161,0.7364377485056928,0.0,1.2268122618248976,0.37111932866274877,1,21.0,1,1,0.3558472783486003,0.35584727834860036
2016-10-21,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,0.06862748562621745,-0.08915700299452248,0.0,-0.041948898400977055,0.17079433040831016,1,29.0,1,1,1.2159664390125662,1.2159664390125662
2016-10-22,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.12868220536786312,-0.495402039447009,0.0,-1.2360770492018005,0.08315214367199314,1,34.0,1,1,1.6023429066772992,1.6023429066772992
2016-10-23,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,0.05547350622661236,0.028785104362651394,0.0,-0.06682656820932767,0.08315214367199314,1,39.0,1,1,0.3760291419517066,0.37602914195170667
2016-10-24,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.36545383456075964,-0.39056461068507686,0.0,1.1770569222081968,-0.2674166032732743,1,32.0,1,1,-0.34520693102246175,-0.34520693102246164
2016-10-25,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.483839649157208,-0.6395535039946658,0.0,-0.6638906436097393,-0.5053025387004202,1,17.0,1,1,0.129597965324303,0.12959796532430307
2016-10-26,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,0.18701330022266607,0.4743441766008626,0.0,1.1273015825914956,-0.1797744165369575,1,29.0,1,1,0.40603638651948315,0.4060363865194832
2016-10-27,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,0.17385932082306052,0.1598318903150665,0.0,0.6297481864244858,-0.10465254219154306,1,11.0,1,1,0.41559621664727037,0.41559621664727037
2016-10-28,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.7206112783501049,-0.9540657902804619,0.0,-1.2609547190101509,-0.49278222630951785,1,6.0,1,1,1.1469232214229919,1.1469232214229919
2016-10-29,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.2865299581631275,-0.16778507456597128,0.0,-1.2609547190101509,-0.30497754044598163,1,31.0,1,1,1.7303384100548946,1.7303384100548946
2016-10-30,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-0.7600732165489208,-1.1244266120186017,0.0,-1.2609547190101509,-0.5553837882640299,1,20.0,1,1,0.4347158769028448,0.4347158769028448
2016-10-31,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.44437771095839185,-0.39056461068507686,0.0,-0.290725596484482,-0.530343163482225,1,26.0,1,1,-0.22544350358823864,-0.22544350358823856
2016-11-01,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.5627635255548402,-0.744390932756598,0.0,-0.4399916153345849,-0.2924572280550793,1,18.0,1,1,-0.02521817257847319,-0.025218172578473117
2016-11-02,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-0.8916130105449744,-1.2947874337567413,0.0,-1.2609547190101509,-0.680586912173054,1,15.0,1,1,0.7884295916309716,0.7884295916309715
2016-11-03,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-0.628533422552867,-0.3512505748993527,1.0,1.1024239127831452,-0.7056275369548588,1,36.0,1,1,0.4607398589173766,0.4607398589173767
2016-11-04,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.483839649157208,-0.4298786464708015,0.0,1.0277909033580934,-0.6931072245639565,1,20.0,1,1,0.5515582451313551,0.5515582451313551
2016-11-05,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.40491577275957585,-0.338145896304111,0.0,0.430726827957682,-0.35505879000959134,1,45.0,1,1,1.3976032114405232,1.397603211440523
2016-11-06,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-0.37860781396036497,-0.16778507456597128,0.0,1.1024239127831452,-0.5178228510913225,1,31.0,1,1,0.15004537976429233,0.15004537976429239
2016-11-07,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.8784590311453692,-1.006484504661428,0.0,0.8287695448912898,-0.7306681617366637,1,17.0,1,1,-0.39486493751957863,-0.3948649375195785
2016-11-08,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.023152804541028,-1.1113219334233602,0.0,-0.8131566624598422,-0.9935947219456144,1,31.0,1,1,-0.26766608665263214,-0.26766608665263203
2016-11-09,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-0.9573829075430014,-0.980275147470945,0.0,0.2317054694908782,-0.7682290989093709,1,17.0,1,1,-0.051507705429888015,-0.051507705429887946
2016-11-11,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.1415386191374766,-1.3078921123519829,0.0,-1.2609547190101509,-1.043675971509224,1,5.0,1,1,0.7987860742694077,0.7987860742694077
2016-11-12,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.5364555667556296,-0.4298786464708015,0.0,0.3063384789159296,-0.5053025387004202,1,19.0,1,1,1.774154298140586,1.774154298140586
2016-11-15,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.3128379169623381,-0.3643552534945939,0.0,-0.8629120020765431,-0.16725410414605513,1,19.0,1,1,-0.12108202469322826,-0.12108202469322818
2016-11-16,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-0.6811493401512886,-0.9540657902804619,0.0,-1.1116887001600482,-0.4176603519641034,1,14.0,1,1,0.286538509922143,0.2865385099221431
2016-11-18,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.838997092946553,-0.8361236829232885,0.0,0.9780355637413927,-0.9935947219456144,1,12.0,1,1,1.2268540233247682,1.2268540233247682
2016-11-19,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.0363067839406335,-1.3209967909472242,0.0,-1.2609547190101509,-0.7682290989093709,1,21.0,1,1,1.581364390563544,1.581364390563544
2016-11-21,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.6679953607516833,-0.9671704688757036,0.0,-1.2609547190101509,-0.4802619139186155,1,15.0,1,1,-0.3999104034203552,-0.3999104034203551
2016-11-22,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.483839649157208,-0.3643552534945939,0.0,0.40584915814933165,-0.4677416015277129,1,20.0,1,1,0.988654922640737,0.988654922640737
2016-11-23,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-0.8258431135469476,-0.9671704688757036,1.0,-1.2360770492018005,-0.6931072245639565,1,33.0,1,1,0.37709134529923855,0.3770913452992386
2016-11-25,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.5887739187240593,-1.4782529340901223,0.0,1.0526685731664442,-1.7197728406179542,1,10.0,1,1,1.132052374557545,1.132052374557545
2016-11-26,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.233616474934714,-1.1768453263995677,0.0,0.3560938185326306,-1.3566837812817845,1,23.0,1,1,1.8052237460558944,1.8052237460558944
2016-11-27,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-0.9310749487437907,-1.085112576232877,0.0,-1.1365663699683985,-0.680586912173054,1,21.0,1,1,0.1635884724453242,0.16358847244532426
2016-11-28,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.8653050517457639,-1.0589032190423942,0.0,-0.4399916153345849,-0.5804244130458347,1,26.0,1,1,-0.3675132013206319,-0.3675132013206318
2016-11-29,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.944228928143396,-1.0195891832566695,0.0,0.15707246006582679,-0.8183103484729806,1,25.0,1,1,0.0897653397918563,0.08976533979185636
2016-11-30,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.1678465779366873,-1.3472061481377071,0.0,-0.041948898400977055,-1.1563587830273456,1,23.0,1,1,0.2591867737231963,0.2591867737231963
2016-12-02,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.8126891341473423,-0.8623330401137714,0.0,0.8536472146996403,-0.6680665997821517,1,30.0,1,1,1.3190001637231616,1.3190001637231616
2016-12-03,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-0.9047669899445798,-0.8099143257328053,0.0,0.40584915814933165,-1.043675971509224,1,32.0,1,1,2.1236191994785854,2.123619199478585
2016-12-04,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-0.799535154747737,-0.7968096471375639,0.0,0.5302375071910841,-0.8433509732547854,1,35.0,1,1,0.30565817017771746,0.3056581701777175
2016-12-05,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.6548413813520779,-0.495402039447009,0.0,0.6297481864244858,-0.7431884741275662,1,18.0,1,1,-0.32077625402922777,-0.32077625402922766
2016-12-06,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.9047669899445798,-0.652658182589907,0.0,0.8536472146996403,-0.8809119104274926,1,22.0,1,1,0.02098767303916499,0.02098767303916506
2016-12-09,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.8653050517457639,-0.6133441468041829,0.0,0.9531578939330423,-1.2815619069363697,1,24.0,1,1,1.762470061317735,1.7624700613177349
2016-12-10,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.2073085161355035,-1.2947874337567413,0.0,0.9034025543163411,-1.0561962839001264,1,35.0,1,1,2.280559744076425,2.280559744076425
2016-12-12,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.404618207129584,-1.517566969875847,0.0,0.6048705166161354,-1.431805655627199,1,24.0,1,1,-0.1813620646656643,-0.18136206466566418
2016-12-13,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.088922701539055,-0.8885423973042543,0.0,-0.6390129738013888,-1.3316431564999796,1,20.0,1,1,0.23130393585048362,0.23130393585048364
2016-12-16,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.6940057539209021,-1.6092997200425374,0.0,0.8785248845079907,-1.5695290919271254,1,22.0,1,1,1.884092344610139,1.8840923446101387
2016-12-17,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.4440801453284002,-1.1768453263995677,0.0,0.9780355637413927,-1.7573337777906617,1,29.0,1,1,2.595503036619637,2.595503036619637
2016-12-18,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.2467704543343197,-0.9409611116852205,0.0,0.6297481864244858,-1.3566837812817845,1,49.0,1,1,0.7308050600273653,0.7308050600273653
2016-12-19,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.009998825141423,-0.8361236829232885,0.0,0.8038918750829395,-1.1688790954182482,1,28.0,1,1,0.20129669128270708,0.20129669128270714
2016-12-20,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.0626147427398445,-0.9933798260661866,0.0,-0.39023627571788394,-1.0186353467274192,1,32.0,1,1,0.7116853997717909,0.7116853997717909
2016-12-23,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.483839649157208,-0.3250412177088693,1.0,-0.19121491725108009,-0.6931072245639565,1,42.0,1,1,1.546577230931874,1.5465772309318737
2016-12-24,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.194154536735898,-1.3341014695424658,0.0,0.8536472146996403,-1.0812369086819311,1,23.0,1,1,1.716264215700097,1.7162642157000967
2016-12-25,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.4572341247280056,-1.517566969875847,0.0,-0.09170423801767807,-1.1939197202000529,1,34.0,1,1,0.528455322322536,0.528455322322536
2016-12-26,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.4177721865291892,-1.4520435768996394,0.0,-0.9375450115015946,-1.2815619069363697,1,17.0,1,1,0.4333881227184299,0.4333881227184299
2016-12-27,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-0.8653050517457639,-0.4298786464708015,0.0,-1.21119937939345,-1.0687165962910288,1,22.0,1,1,0.975908482470354,0.975908482470354
2016-12-28,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.5361580011256377,-1.6617184344235034,0.0,0.9780355637413927,-1.5069275299726133,1,50.0,1,1,1.8041615427083626,1.8041615427083624
2016-12-29,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-1.7597756509189288,-1.8451839347568848,1.0,0.032684111024074355,-1.6696915910543448,1,32.0,1,1,1.5038235461937144,1.5038235461937144
2016-12-30,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.5361580011256377,-1.5568810056615716,1.0,0.9780355637413927,-1.431805655627199,1,36.0,1,1,0.9554610680303648,0.9554610680303647
2017-01-02,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.3783102483303733,-1.1506359692090846,1.0,0.3560938185326306,-1.2815619069363697,1,30.0,1,1,-1.3431469760286932,-1.343146976028693
2017-01-03,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.2730784131335302,-1.0982172548281186,1.0,0.7790142052745886,-1.3191228441090772,1,35.0,1,1,-1.1421249925082788,-1.1421249925082786
2017-01-04,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.2073085161355035,-1.0589032190423942,0.0,0.9034025543163411,-1.3066025317181746,1,31.0,1,1,-0.8104519972414392,-0.8104519972414391
2017-01-05,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-1.4440801453284002,-1.5306716484710885,0.0,0.9780355637413927,-1.2940822193272723,1,17.0,1,1,-0.38477400571802545,-0.38477400571802534
2017-01-06,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.7334676921197183,-1.7403465059949526,0.0,0.9282802241246919,-1.5695290919271254,1,23.0,1,1,0.5202232463791637,0.5202232463791637
2017-01-07,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.7860836097181398,-1.7534511845901943,0.0,0.9034025543163411,-1.7448134653997591,1,36.0,1,1,1.0834565714079603,1.08345657140796
2017-01-08,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.8123915685173504,-2.107277506661715,0.0,-1.2609547190101509,-1.557008779536223,1,29.0,1,1,0.28680406075902604,0.28680406075902604
2017-01-09,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.3783102483303733,-1.438938898304398,1.0,-0.7136459832264401,-1.2815619069363697,1,47.0,1,1,-0.34600358353311067,-0.34600358353311056
2017-01-14,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-2.009701259511431,-2.0679634708759904,0.0,-0.46486928514293535,-1.920097838872393,1,32.0,1,1,1.3662682126883319,1.3662682126883317
2017-01-15,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-2.2333189093047223,-2.2776383283998545,0.0,0.7541365354662383,-2.0453009627814174,1,48.0,1,1,-0.05230435794053695,-0.05230435794053687
