visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,total_area_visitors,total_genre_visitors
2016-11-15,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.09941597565390053,-0.2728048340497545,0.0,-1.1970335002789907,0.1033352822279162,1,21.0,1,1,-0.8475610610637375,-0.8475610610637379
2016-11-16,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.18358749755115578,-0.24766977031116882,0.0,-0.6489164363340719,-0.016818834082208363,1,47.0,1,1,-0.28330219874902013,-0.2833021987490204
2016-11-17,air_629d9935273c82ae,0,0,0,0,1,0,0,-0.315857031961128,-0.2979398977883406,0.0,0.1863095658677089,-0.36635808152984367,1,21.0,1,1,-0.23514720789349702,-0.2351472078934973
2016-11-18,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.4240775601147418,-0.3984801527426833,0.0,0.08190631559248641,-0.4100504874607979,1,27.0,1,1,1.0183529357502725,1.0183529357502723
2016-11-19,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.4120530569865625,-0.7503710450828839,0.0,-1.4319408133982416,-0.1151267474268558,1,38.0,1,1,1.5090927280565576,1.5090927280565576
2016-11-20,air_629d9935273c82ae,0,0,0,1,0,0,0,-0.15953849129479702,0.0036808670746886975,0.0,0.42121687898695986,-0.2680501681851962,1,8.0,1,1,-0.09693135627764445,-0.0969313562776447
2016-11-21,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.18358749755115578,-0.3984801527426833,0.0,-1.5885456888110756,-0.016818834082208363,1,12.0,1,1,-1.2335361786080066,-1.2335361786080072
2016-11-22,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.07536696939754202,-0.12199445161824007,0.0,0.6300233795374051,0.05964287629696176,1,21.0,1,1,0.6886199067624539,0.6886199067624538
2016-11-23,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.508249082011997,-0.4864528758277338,1.0,-1.3797391882606302,-0.4100504874607979,1,18.0,1,1,-0.1579521843846432,-0.15795218438464345
2016-11-24,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.277817282215472,-1.5044229572404566,0.0,-1.5885456888110756,-0.8797438512185578,1,20.0,1,1,-1.058560791987938,-1.0585607919879385
2016-11-25,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.1214987415491413,-0.8383437681679342,0.0,0.7344266298126277,-1.1418982868042842,1,23.0,1,1,0.8871213957852209,0.8871213957852209
2016-11-26,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.8930331821137345,-0.8257762362986414,0.0,0.7083258172438222,-1.0435903734596368,1,46.0,1,1,1.8189756081420994,1.8189756081420996
2016-11-27,air_629d9935273c82ae,0,0,0,1,0,0,0,-0.5202735851401763,-0.7378035132135911,0.0,-1.56244487624227,-0.3445118785643664,1,22.0,1,1,-0.4534988458185407,-0.45349884581854105
2016-11-28,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.46015106949927975,-0.5995606626513694,0.0,-1.3536383756918244,-0.24620396521971893,1,27.0,1,1,-1.188689545902863,-1.1886895459028635
2016-11-30,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.7727881508319415,-0.9765866187301557,0.0,-0.7011180614716833,-0.6940511260120016,1,12.0,1,1,-0.32116451980336275,-0.321164519803363
2016-12-01,air_629d9935273c82ae,0,0,0,0,1,0,0,-0.35193054134566604,-0.14712951535682572,0.0,-0.8316221243157116,-0.35543498004710494,1,18.0,1,1,-0.42409121781516784,-0.4240912178151682
2016-12-02,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.5443225913965348,-0.5492905351741981,0.0,0.8910315052254616,-0.6175894156328313,1,26.0,1,1,1.1459085222149024,1.1459085222149024
2016-12-03,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.6645676226783278,-0.5618580670434907,0.0,0.6822250046750161,-0.792359039356649,1,46.0,1,1,2.2597224328426506,2.2597224328426506
2016-12-04,air_629d9935273c82ae,0,0,0,1,0,0,0,-0.5683715976528935,-0.436182748350562,0.0,0.2124103784365147,-0.683128024529263,1,6.0,1,1,-0.25683533354598453,-0.2568353335459848
2016-12-05,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.46015106949927975,-0.436182748350562,0.0,0.08190631559248641,-0.4428197919090138,1,16.0,1,1,-1.1239927642954426,-1.123992764295443
2016-12-06,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.49622457888381755,-0.3105074296576332,0.0,0.5256201292621824,-0.6503587200810472,1,15.0,1,1,-0.6508975487911812,-0.6508975487911817
2016-12-07,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.868984175857376,-0.8634788319065199,0.0,0.10800712816129197,-0.7158973289774788,1,23.0,1,1,-0.12045745868034276,-0.12045745868034302
2016-12-08,air_629d9935273c82ae,0,0,0,0,1,0,0,-0.868984175857376,-0.7629385769521769,0.0,0.6039225669685995,-0.9234362571495123,1,5.0,1,1,0.043122472088418955,0.04312247208841872
2016-12-09,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.62849411329379,-0.4864528758277338,0.0,0.3168136287117372,-0.7595897349084333,1,29.0,1,1,1.7597927567853116,1.7597927567853116
2016-12-10,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.712665635191045,-0.8132087044293483,0.0,0.8910315052254616,-0.737743531942956,1,50.0,1,1,2.476971284717568,2.476971284717568
2016-12-11,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.0974497352927826,-1.0771268736844988,0.0,0.8910315052254616,-1.120052083838807,1,19.0,1,1,0.23353686341025842,0.23353686341025823
2016-12-12,air_629d9935273c82ae,0,1,0,0,0,0,0,-1.0253027165237067,-0.9640190868608629,0.0,0.2907128161429316,-1.120052083838807,1,9.0,1,1,-0.931005205523308,-0.9310052055233085
2016-12-13,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.8930331821137345,-1.1776671286388418,0.0,-1.5885456888110756,-0.7705128363911719,1,22.0,1,1,-0.35976203155778963,-0.35976203155778996
2016-12-14,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.748739144575583,-0.8886138956451057,0.0,-1.1970335002789907,-0.8578976482530806,1,17.0,1,1,0.28242704496586585,0.2824270449658657
2016-12-15,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.2898417853436515,-1.3284775110703564,0.0,0.8127290675190444,-1.2074368957007158,1,13.0,1,1,0.3813101941272072,0.381310194127207
2016-12-16,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.2657927790872927,-1.2405047879853062,0.0,0.6039225669685995,-1.1855906927352384,1,25.0,1,1,1.9281514271046212,1.9281514271046214
2016-12-17,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.31389079160001,-0.8257762362986414,0.0,0.864930692656656,-1.5242068387001353,1,30.0,1,1,2.912939369867571,2.9129393698675714
2016-12-18,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.0493517227800655,-0.8257762362986414,0.0,0.7605274423814333,-1.2183599971834544,1,38.0,1,1,0.33168482187151543,0.33168482187151527
2016-12-19,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.9291066914982725,-0.7378035132135911,0.0,0.7083258172438222,-0.9780517645632052,1,6.0,1,1,-0.40130030611255385,-0.4013003061125542
2016-12-20,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.868984175857376,-0.5492905351741981,0.0,-0.23130343523318148,-0.9015900541840352,1,11.0,1,1,0.30521795666847984,0.3052179566684797
2016-12-21,air_629d9935273c82ae,0,0,0,0,0,0,1,-0.7006411320628658,-0.4613178120891476,0.0,0.5778217543997939,-0.9452824601149894,1,19.0,1,1,0.8672712468829442,0.8672712468829441
2016-12-22,air_629d9935273c82ae,0,0,0,0,1,0,0,-0.35193054134566604,-0.22253470657258317,0.0,-1.5885456888110756,-0.4428197919090138,1,24.0,1,1,1.9435904318063921,1.9435904318063921
2016-12-23,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.2918080257047695,-0.26023730218046187,1.0,0.6822250046750161,-0.39912738597805936,1,26.0,1,1,1.4609377372010344,1.4609377372010344
2016-12-24,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.9651802008828103,-0.9137489593836914,0.0,0.5517209418309879,-1.0435903734596368,1,22.0,1,1,1.6958311658779754,1.6958311658779754
2016-12-25,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.0012537102673482,-1.03942427807662,0.0,0.2646120035741258,-0.8142052423221262,1,11.0,1,1,0.05157716513938866,0.051577165139388426
2016-12-26,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.8208861633446588,-0.7252359813442982,0.0,-0.5184123734900438,-0.8251283438048648,1,14.0,1,1,-0.08002197017570503,-0.08002197017570528
2016-12-27,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.4481265663711005,-0.3356424933962189,0.0,-1.1187310625725737,-0.36635808152984367,1,7.0,1,1,0.6709753299604302,0.6709753299604301
2016-12-28,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.0854252321646034,-1.2153697242467205,0.0,0.8388298800878504,-1.0217441704941594,1,36.0,1,1,1.8175052267419307,1.817505226741931
2016-12-29,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.0373272196518861,-0.9891541505994486,1.0,-0.15300099752676455,-1.0108210690114212,1,43.0,1,1,1.4017548858442466,1.4017548858442466
2016-12-30,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.2657927790872927,-1.2279372561160133,1.0,0.7605274423814333,-1.2620524031144087,1,48.0,1,1,0.6426704880071837,0.6426704880071836
2016-12-31,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.2898417853436515,-1.2153697242467205,1.0,0.8388298800878504,-1.2948217075626247,1,22.0,1,1,-2.194062828268174,-2.1940628282681742
2017-01-01,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.1816212571900377,-1.0268567462073273,1.0,0.8910315052254616,-1.2838986060798858,1,9.0,1,1,-3.2299465246869836,-3.2299465246869845
2017-01-02,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.9892292071391691,-0.6372632582592482,1.0,0.7344266298126277,-1.120052083838807,1,23.0,1,1,-2.539234861957763,-2.539234861957764
2017-01-03,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.0493517227800655,-0.8760463637758127,1.0,0.8910315052254616,-1.1965137942179773,1,32.0,1,1,-2.260965181975847,-2.260965181975848
2017-01-04,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.0373272196518861,-0.9263164912529842,0.0,0.864930692656656,-0.9889748660459438,1,11.0,1,1,-1.801838589773188,-1.8018385897731883
2017-01-05,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.1695967540618586,-1.1525320649002562,0.0,-0.15300099752676455,-1.0326672719768983,1,13.0,1,1,-1.2125832436556034,-1.2125832436556039
2017-01-06,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.3619888041127273,-1.454152829763285,0.0,-1.327537563123019,-1.1528213882870229,1,19.0,1,1,0.040181709288081666,0.04018170928808143
2017-01-07,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.2417437728309344,-1.2782073835931849,0.0,0.34291444128054294,-1.2292830986661931,1,28.0,1,1,0.8198514467275054,0.8198514467275053
2017-01-08,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.2176947665745756,-1.4290177660246992,0.0,-1.5885456888110756,-1.0326672719768983,1,21.0,1,1,-0.28293460339897797,-0.28293460339897825
2017-01-09,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.8569596727291966,-0.8257762362986414,1.0,0.4734185041245712,-0.792359039356649,1,3.0,1,1,-1.158914322549448,-1.1589143225494485
2017-01-10,air_629d9935273c82ae,0,0,0,0,0,1,0,-0.9772047040109896,-0.7755061088214698,0.0,0.8910315052254616,-1.1746675912525002,1,15.0,1,1,-1.0861304432411,-1.0861304432411005
2017-01-11,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.0854252321646034,-1.0142892143380344,0.0,0.9171323177942672,-1.120052083838807,1,10.0,1,1,-0.7677928701045885,-0.7677928701045889
2017-01-12,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.229719269702755,-1.1902346605081346,0.0,0.864930692656656,-0.9562055615977281,1,16.0,1,1,-0.7813938980561485,-0.7813938980561489
2017-01-13,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.277817282215472,-1.3410450429396492,0.0,0.8388298800878504,-1.0654365764251141,1,10.0,1,1,0.7669177163214342,0.7669177163214341
2017-01-14,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.6265278729326718,-1.6426658078026783,0.0,0.4995193166933768,-1.4149758238727492,1,32.0,1,1,1.211340494522407,1.211340494522407
2017-01-15,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.7948709167271821,-1.8311787858420714,0.0,0.6561241921062106,-1.6334378535275211,1,3.0,1,1,-0.7523538654028178,-0.7523538654028181
2017-01-16,air_629d9935273c82ae,0,1,0,0,0,0,0,-1.5784298604199545,-1.579828148456214,0.0,0.9171323177942672,-1.4695913312864421,1,10.0,1,1,-1.2827939555136563,-1.2827939555136567
2017-01-17,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.506282841650879,-1.265639851723892,0.0,0.9171323177942672,-1.6225147520447827,1,23.0,1,1,-0.7659548933543777,-0.765954893354378
2017-01-18,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.3619888041127273,-1.253072319854599,0.0,0.7866282549502389,-1.3931296209072719,1,28.0,1,1,-0.3535129106070729,-0.35351291060707324
2017-01-19,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.0974497352927826,-1.2153697242467205,0.0,-1.092630250003768,-0.9562055615977281,1,13.0,1,1,-0.36307038970816913,-0.3630703897081694
2017-01-20,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.2537682759591136,-1.5169904891097497,0.0,-1.4058400008294358,-1.0982058808733297,1,8.0,1,1,0.8022068699254817,0.8022068699254816
2017-01-21,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.229719269702755,-1.03942427807662,0.0,0.9171323177942672,-1.3822065194245334,1,38.0,1,1,1.7002423100784814,1.7002423100784814
2017-01-22,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.073400729036424,-1.03942427807662,0.0,0.7866282549502389,-0.9452824601149894,1,36.0,1,1,-0.45827758536908886,-0.45827758536908914
2017-01-23,air_629d9935273c82ae,0,1,0,0,0,0,0,-1.4461603260099822,-1.5044229572404566,0.0,0.9171323177942672,-1.338514113493579,1,9.0,1,1,-1.298232960215427,-1.2982329602154274
2017-01-24,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.6145033698044926,-1.5295580209790425,0.0,0.9171323177942672,-1.5460530416656124,1,21.0,1,1,-0.6508975487911812,-0.6508975487911817
2017-01-25,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.6626013823172099,-1.5546930847176281,0.0,0.9432331303630727,-1.7972843757686003,1,15.0,1,1,-0.2744799103480083,-0.27447991034800856
2017-01-26,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.4942583385226995,-1.3410450429396492,0.0,0.9171323177942672,-1.5788223461138282,1,17.0,1,1,-0.14214558433283025,-0.14214558433283053
2017-01-27,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.9291066914982725,-0.6875333857364195,0.0,0.02970469045487506,-1.3822065194245334,1,21.0,1,1,1.2389101457755691,1.2389101457755691
2017-01-28,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.0493517227800655,-0.9640190868608629,0.0,0.7866282549502389,-1.1746675912525002,1,40.0,1,1,1.957191459757952,1.957191459757952
2017-01-29,air_629d9935273c82ae,0,0,0,1,0,0,0,-0.953155697754631,-0.938884023122277,0.0,0.1863095658677089,-1.1091289823560684,1,33.0,1,1,-0.08112475622583151,-0.08112475622583176
2017-01-30,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.6405186164219693,-0.37334508900409763,0.0,-0.02249693468273629,-0.6394356185983086,1,2.0,1,1,-1.2081720994550975,-1.208172099455098
2017-01-31,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.1335232446773205,-1.2028021923774277,0.0,0.9171323177942672,-1.1418982868042842,1,14.0,1,1,-0.6240630882381035,-0.6240630882381039
2017-02-01,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.0253027165237067,-0.7378035132135911,0.0,0.8127290675190444,-1.0763596779078526,1,12.0,1,1,-0.4509256783682456,-0.45092567836824593
2017-02-02,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.31389079160001,-1.3284775110703564,0.0,1.0215355680694898,-1.3494372149763176,1,24.0,1,1,-0.4626887295695948,-0.4626887295695951
2017-02-03,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.31389079160001,-1.1525320649002562,0.0,1.0215355680694898,-1.5242068387001353,1,17.0,1,1,0.7753724093724039,0.7753724093724038
2017-02-04,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.1455477478054998,-1.0268567462073273,0.0,1.0215355680694898,-1.1855906927352384,1,37.0,1,1,1.7855244312882628,1.7855244312882628
2017-02-05,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.2657927790872927,-1.6049632121947996,0.0,-1.4580416259670472,-1.1528213882870229,1,11.0,1,1,-0.5582635205805566,-0.5582635205805571
2017-02-06,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.8569596727291966,-0.9891541505994486,0.0,1.0476363806382953,-0.8032821408393875,1,12.0,1,1,-1.2493427786598197,-1.2493427786598201
2017-02-07,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.3499643009845481,-1.2907749154624777,0.0,0.7605274423814333,-1.3494372149763176,1,22.0,1,1,-0.7402232188514264,-0.7402232188514268
2017-02-08,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.3860378103690858,-1.3410450429396492,0.0,0.7866282549502389,-1.4368220268382264,1,7.0,1,1,-0.28403738944910445,-0.2840373894491047
2017-02-09,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.470209332266341,-1.9191515089271216,0.0,-1.5885456888110756,-1.1855906927352384,1,14.0,1,1,-0.5913471020843512,-0.5913471020843515
2017-02-10,air_629d9935273c82ae,1,0,0,0,0,0,0,-1.434135822881803,-1.1148294692923775,0.0,1.0476363806382953,-1.3931296209072719,1,23.0,1,1,1.05364208935432,1.05364208935432
2017-02-11,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.590454363548134,-1.454152829763285,1.0,0.9171323177942672,-1.6552840564929983,1,47.0,1,1,1.6436326261719885,1.6436326261719887
2017-02-12,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.4942583385226995,-1.265639851723892,0.0,0.5256201292621824,-1.7426688683549072,1,11.0,1,1,-0.23698518464370782,-0.23698518464370813
2017-02-13,air_629d9935273c82ae,0,1,0,0,0,0,0,-1.4581848291381616,-1.3284775110703564,0.0,1.099838005775907,-1.6225147520447827,1,12.0,1,1,-1.1026722339929973,-1.1026722339929977
2017-02-14,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.4822338353945204,-1.2782073835931849,0.0,0.6300233795374051,-1.4805144327691808,1,19.0,1,1,-0.4807009017216607,-0.480700901721661
2017-02-15,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.3499643009845481,-1.2907749154624777,0.0,1.1259388183447125,-1.3603603164590563,1,20.0,1,1,0.046063234888756244,0.04606323488875601
2017-02-16,air_629d9935273c82ae,0,0,0,0,1,0,0,-1.2056702634463963,-1.0771268736844988,0.0,0.7866282549502389,-1.2838986060798858,1,28.0,1,1,0.06076704889044269,0.06076704889044245
2017-02-17,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.5683715976528935,-0.5492905351741981,0.0,-1.1448318751413793,-1.0982058808733297,1,22.0,1,1,1.1859764153694978,1.1859764153694978
2017-02-18,air_629d9935273c82ae,0,0,1,0,0,0,0,-0.7968371570883,-0.8132087044293483,0.0,0.34291444128054294,-1.0217441704941594,1,35.0,1,1,1.8689685757478334,1.8689685757478334
2017-02-19,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.1936457603182171,-1.1776671286388418,0.0,1.1259388183447125,-1.2948217075626247,1,16.0,1,1,-0.0774488027254099,-0.07744880272541016
2017-02-20,air_629d9935273c82ae,0,1,0,0,0,0,0,-0.4481265663711005,-0.5618580670434907,0.0,-1.1448318751413793,-0.5957432126673542,1,2.0,1,1,-1.2769124299129817,-1.2769124299129821
2017-02-21,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.1455477478054998,-1.1902346605081346,0.0,1.1520396309135181,-1.1309751853215455,1,7.0,1,1,-0.43364869691626406,-0.43364869691626434
2017-02-22,air_629d9935273c82ae,0,0,0,0,0,0,1,-1.229719269702755,-1.2153697242467205,0.0,-1.170932687710185,-1.3166679105281018,1,21.0,1,1,0.02694827668656386,0.026948276686563626
2017-02-23,air_629d9935273c82ae,0,0,0,0,1,0,0,-0.592420603909252,-0.13456198348753312,0.0,-0.492311560921238,-0.7158973289774788,1,32.0,1,1,-0.043262435171488915,-0.043262435171489165
2017-02-24,air_629d9935273c82ae,1,0,0,0,0,0,0,-0.9772047040109896,-1.1273970011616703,0.0,0.4995193166933768,-0.8688207497358192,1,34.0,1,1,1.3241922669853505,1.3241922669853505
2017-02-25,air_629d9935273c82ae,0,0,1,0,0,0,0,-1.109474238420962,-0.9514515549915701,0.0,1.099838005775907,-1.1528213882870229,1,43.0,1,1,2.186938553534303,2.186938553534303
2017-02-26,air_629d9935273c82ae,0,0,0,1,0,0,0,-1.1455477478054998,-1.0771268736844988,0.0,0.6822250046750161,-1.2948217075626247,1,7.0,1,1,0.13612409564908573,0.1361240956490855
2017-02-27,air_629d9935273c82ae,0,1,0,0,0,0,0,-1.0132782133955276,-0.9891541505994486,0.0,0.9693339429318787,-0.9998979675286823,1,11.0,1,1,-0.9475469962752053,-0.9475469962752058
2017-02-28,air_629d9935273c82ae,0,0,0,0,0,1,0,-1.0613762259082449,-1.253072319854599,0.0,0.2646120035741258,-0.8032821408393875,1,25.0,1,1,-0.32116451980336275,-0.321164519803363
