visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-05-21,air_bdd32aa407c16335,0,0,1,0,0,0,0,0.6017119932587293,0.6236574784818671,0.0,1.18827958650557,0.6218987966970405,1,14.0,1,1,-0.3140656318045518,-0.3140656318045517
2016-05-22,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.5412725166642994,0.6236574784818671,0.0,1.7524167436818228,0.4093785569888694,1,7.0,1,1,-1.0878456411085737,-1.0878456411085737
2016-05-23,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.8434698996364487,0.9481083498354064,0.0,1.9241106610832912,0.5864787567456786,1,18.0,1,1,-1.300708041749591,-1.300708041749591
2016-05-24,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.8918214809119923,1.0060460054342526,0.0,-0.7494089098824295,0.8226123564214242,1,10.0,1,1,-1.1835409420194172,-1.1835409420194172
2016-05-25,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.6379756792153872,0.7858829141586365,0.0,-0.3079102651357967,0.7163522365673388,1,18.0,1,1,-0.9677626180819476,-0.9677626180819474
2016-05-26,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.8192941089986768,0.7511203207993287,0.0,0.42792080944192457,0.8934524363241481,1,16.0,1,1,-0.9298556152280678,-0.9298556152280676
2016-05-27,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.7709425277231327,0.6352450096016361,0.0,0.010949867181215779,0.8698390763565732,1,21.0,1,1,-0.621297913676207,-0.6212979136762069
2016-05-30,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.6379756792153872,0.6468325407214055,0.0,1.9731660660551391,0.5156386768429547,1,16.0,1,1,-1.286923677075453,-1.2869236770754529
2016-05-31,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.8434698996364487,1.1219213166319453,0.0,1.5561951237944307,0.35034515706993297,1,16.0,1,1,-1.047552882830324,-1.0475528828303238
2016-06-01,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.6017119932587293,0.5541322917632514,0.0,-0.18527175270617652,0.598285436729466,1,12.0,1,1,-1.0698199334577778,-1.0698199334577776
2016-06-02,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.4324814587943254,0.46143204280509725,0.0,2.0712768759988354,0.2795050771672093,1,3.0,1,1,-1.0059347048718685,-1.0059347048718683
2016-06-03,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.6137998885776149,0.809057976398175,0.0,1.5071397188225824,0.35034515706993297,1,21.0,1,1,-0.6820021350296229,-0.6820021350296228
2016-06-04,air_bdd32aa407c16335,0,0,1,0,0,0,0,0.37204198219989554,0.22968142040971212,0.0,-1.2399629596009103,0.5156386768429547,1,8.0,1,1,-0.49909421916125185,-0.49909421916125174
2016-06-05,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.39621777283766785,0.2180938892899431,0.0,-1.2399629596009103,0.5510587167943166,1,8.0,1,1,-1.1183302937533024,-1.1183302937533022
2016-06-06,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.6621514698531591,0.5425447606434823,0.0,-0.9701582322557458,0.6337054766808276,1,9.0,1,1,-1.316082910039976,-1.3160829100399758
2016-06-07,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.7951183183609045,0.7163577274400212,0.0,-0.08716094276248026,0.8580323963727862,1,3.0,1,1,-1.1636596468163334,-1.1636596468163332
2016-06-08,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.7951183183609045,0.6931826652004824,0.0,0.23169918955453225,0.9288724762755095,1,25.0,1,1,-0.9905598365814837,-0.9905598365814835
2016-06-09,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.7951183183609045,0.8669956319970212,0.0,0.8939471566744812,0.8816457563403606,1,24.0,1,1,-1.0435766237897073,-1.043576623789707
2016-06-10,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.9039093762308785,0.9017582253563291,0.0,1.7524167436818228,0.8816457563403606,1,13.0,1,1,-0.5823305750781628,-0.5823305750781627
2016-06-11,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.1698430732463698,1.1450963788714836,0.0,0.15811608209676017,1.1295860359998937,1,17.0,1,1,-0.4134721078199709,-0.4134721078199708
2016-06-12,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.8555577949553343,0.6236574784818671,0.0,-1.2399629596009103,0.9642925162268715,1,4.0,1,1,-1.074326360370477,-1.0743263603704767
2016-06-13,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.7951183183609045,0.7511203207993287,0.0,0.7467809417589371,0.9642925162268715,1,14.0,1,1,-1.3804983064979675,-1.3804983064979675
2016-06-14,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.8676456902742204,0.7858829141586365,0.0,0.9920579666181775,0.9879058761944459,1,18.0,1,1,-1.0854598856842037,-1.0854598856842037
2016-06-15,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.0247883294197382,0.936520818715637,0.0,0.8939471566744812,0.9524858362430845,1,15.0,1,1,-1.0223699089064178,-1.0223699089064175
2016-06-16,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.9280851668686504,0.7511203207993287,0.0,-1.2399629596009103,0.9642925162268715,1,24.0,1,1,-1.0971235788700129,-1.0971235788700127
2016-06-17,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.8797335855931067,0.8785831631167906,0.0,0.7222532392730131,0.9052591163079351,1,25.0,1,1,-0.5073118211785265,-0.5073118211785264
2016-06-18,air_bdd32aa407c16335,0,0,1,0,0,0,0,0.9885246434630802,0.9828709431947138,0.0,1.5071397188225824,0.8108056764376368,1,12.0,1,1,-0.4108212684595597,-0.4108212684595596
2016-06-19,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.121491491970826,1.2841467523087147,0.0,-0.5041318850231891,1.0705526360809572,1,19.0,1,1,-1.0674341780334078,-1.0674341780334076
2016-06-20,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.0610520153763963,0.8554081008772523,0.0,-1.2399629596009103,1.1413927159836808,1,20.0,1,1,-1.3481580663009511,-1.348158066300951
2016-06-21,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.0368762247386238,0.9944584743144832,0.0,0.06000527215306391,1.0705526360809572,1,14.0,1,1,-1.121776384921837,-1.1217763849218367
2016-06-22,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.8676456902742204,0.6584200718411749,0.0,-1.2399629596009103,1.05874595609717,1,19.0,1,1,-1.0560355687836398,-1.0560355687836396
2016-06-23,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.8676456902742204,0.8438205697574828,0.0,-0.8965751247979737,1.0823593160647442,1,16.0,1,1,-1.0515291418709407,-1.0515291418709405
2016-06-24,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.2786341311163434,1.1450963788714836,0.0,-1.1173244471712902,1.0705526360809572,1,11.0,1,1,-0.5303741236141037,-0.5303741236141036
2016-06-25,air_bdd32aa407c16335,0,0,1,0,0,0,0,0.7467667370853608,0.6236574784818671,0.0,-1.2399629596009103,0.8226123564214242,1,2.0,1,1,-0.3585997330594595,-0.35859973305945947
2016-06-26,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.9159972715497642,0.9017582253563291,0.0,1.5071397188225824,0.7989989964538498,1,5.0,1,1,-0.9545084212798917,-0.9545084212798916
2016-06-27,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.48083304006986954,0.4961946361644051,0.0,-0.8965751247979737,0.4566052769240183,1,12.0,1,1,-1.2903697682439876,-1.2903697682439874
2016-06-28,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.5050088307076414,0.2876190760085584,0.0,-1.2399629596009103,0.610092116713253,1,18.0,1,1,-1.1360909174680571,-1.1360909174680571
2016-06-29,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.7830304230420188,0.6120699473620976,0.0,-1.2154352571149865,0.9170657962917226,1,6.0,1,1,-0.9489416586230283,-0.948941658623028
2016-06-30,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.9885246434630802,0.8438205697574828,0.0,-0.6758258024246574,1.0705526360809572,1,12.0,1,1,-0.9229634328909987,-0.9229634328909986
2016-07-01,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.3269857123918873,1.4347846568657148,0.0,0.5996147268433929,1.1768127559350425,1,24.0,1,1,1.79282149185025,1.79282149185025
2016-07-02,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.6291830953640367,1.492722312464561,0.0,0.08453297463898808,1.7435333951568321,1,6.0,1,1,1.9036265771154373,1.9036265771154373
2016-07-03,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.5929194094073786,1.4695472502250229,0.0,-0.08716094276248026,1.7435333951568321,1,14.0,1,1,0.520153514916845,0.520153514916845
2016-07-04,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.6775346766395804,1.6781228103808692,0.0,0.4769762144137727,1.6726933152541084,1,10.0,1,1,-0.017436707374541317,-0.017436707374541248
2016-07-05,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.6412709906829224,1.6665352792611,0.0,1.3599735039070382,1.531013155448661,1,16.0,1,1,0.4472554325055377,0.44725543250553773
2016-07-06,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5687436187696069,1.5622474991831767,0.0,1.6297782312522024,1.531013155448661,1,20.0,1,1,0.7674768272432076,0.7674768272432076
2016-07-07,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.3632493983485454,1.3073218145482535,0.0,0.648670131815241,1.4129463556107882,1,18.0,1,1,0.7208220544999709,0.7208220544999709
2016-07-08,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.976436748144194,0.7742953830388675,0.0,-1.2399629596009103,1.1059726760323187,1,18.0,1,1,1.6491459985159644,1.6491459985159644
2016-07-10,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.2423704451596858,1.1103337855121758,0.0,-0.5286595875091131,1.3893329956432139,1,7.0,1,1,0.6320189359261966,0.6320189359261966
2016-07-11,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.2544583404785714,1.0176335365540217,0.0,-1.1663798521431383,1.4247530355945757,1,18.0,1,1,-0.052692870868009944,-0.052692870868009875
2016-07-12,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.3874251889863174,1.446372187985484,0.0,-0.5041318850231891,1.4247530355945757,1,18.0,1,1,0.4578587899471824,0.45785878994718243
2016-07-13,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.2544583404785714,1.04080859879356,0.0,-1.2154352571149865,1.3302995957242774,1,23.0,1,1,0.509019989603118,0.5090199896031181
2016-07-14,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.3511615030296593,1.318909345668022,0.0,1.0901687765618737,1.3893329956432139,1,14.0,1,1,0.6617083367628017,0.6617083367628017
2016-07-15,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.121491491970826,1.0523961299133295,0.0,1.3599735039070382,1.2594595158215536,1,12.0,1,1,1.499108490716692,1.4991084907166918
2016-07-16,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.375337293667431,1.5506599680634072,0.0,0.2071714870686083,1.2240394758701916,1,10.0,1,1,1.8193298854543618,1.8193298854543618
2016-07-17,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.2544583404785714,1.1450963788714836,0.0,0.30528229701230436,1.3775263156594264,1,12.0,1,1,1.1645725634328017,1.1645725634328017
2016-07-18,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.2423704451596858,1.214621565590099,1.0,0.7467809417589371,1.2240394758701916,1,10.0,1,1,0.08515077587337117,0.08515077587337122
2016-07-19,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.2786341311163434,1.2262090967098684,0.0,1.4580843138507344,1.3066862357567028,1,17.0,1,1,0.20921005794061415,0.2092100579406142
2016-07-20,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.2665462357974575,1.2377966278296377,0.0,1.0165856691041015,1.3893329956432139,1,8.0,1,1,0.549577831817409,0.549577831817409
2016-07-21,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.1940188638841416,1.1566839099912527,0.0,1.6788336362240508,1.283072875789128,1,8.0,1,1,0.7057122701456272,0.7057122701456272
2016-07-22,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.1335793872897117,1.1219213166319453,0.0,1.6788336362240508,1.18861943591883,1,18.0,1,1,1.5441727598436819,1.5441727598436819
2016-07-23,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.3390736077107732,1.3652594701470997,0.0,1.825999851139595,1.1650060759512553,1,9.0,1,1,1.767638517926344,1.7676385179263439
2016-07-24,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.5203920374940627,1.4579597191052536,0.0,0.2071714870686083,1.5546265154162355,1,19.0,1,1,0.504513562690419,0.5045135626904191
2016-07-25,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.508304142175177,1.446372187985484,0.0,0.4769762144137727,1.5900465553675975,1,20.0,1,1,0.04936444450782029,0.04936444450782036
2016-07-26,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.435776770261861,1.4695472502250229,0.0,0.45244851192784874,1.4247530355945757,1,16.0,1,1,0.5665432037240405,0.5665432037240405
2016-07-27,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5324799328129488,1.5970100925424848,0.0,0.8939471566744812,1.4483663955621502,1,32.0,1,1,0.7104837809943674,0.7104837809943674
2016-07-28,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.6170952000451506,1.6665352792611,0.0,1.1146964790477978,1.566433195400023,1,10.0,1,1,0.869799226555079,0.869799226555079
2016-07-29,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.6775346766395804,1.7244729348599461,0.0,1.1146964790477978,1.601853235351385,1,16.0,1,1,1.7185979897587373,1.7185979897587371
2016-07-30,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.6412709906829224,1.6781228103808692,0.0,0.771308644244861,1.6608866352703213,1,10.0,1,1,1.8023645135477304,1.8023645135477302
2016-07-31,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.6533588860018085,1.6897103415006387,0.0,1.5561951237944307,1.5900465553675975,1,15.0,1,1,0.5363236350153532,0.5363236350153532
2016-08-01,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.6775346766395804,1.7708230593390237,0.0,1.5561951237944307,1.6490799552865338,1,35.0,1,1,0.01066218984581714,0.010662189845817207
2016-08-02,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.6412709906829224,1.6781228103808692,0.0,1.18827958650557,1.6726933152541084,1,10.0,1,1,0.2624919290848788,0.26249192908487884
2016-08-03,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5808315140884925,1.5854225614227155,0.0,0.4033931069560006,1.6490799552865338,1,6.0,1,1,0.5819180720144254,0.5819180720144254
2016-08-04,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.6291830953640367,1.7592355282192544,0.0,1.3354458014211141,1.601853235351385,1,12.0,1,1,0.6723116942044465,0.6723116942044465
2016-08-05,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.5324799328129488,1.6781228103808692,0.0,0.8694194541885573,1.5546265154162355,1,14.0,1,1,1.4222341492647679,1.4222341492647679
2016-08-07,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.5687436187696069,1.8055856526983312,0.0,0.6241424293293169,1.3893329956432139,1,3.0,1,1,0.3955640649775198,0.3955640649775198
2016-08-08,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.6291830953640367,1.6433602170215618,0.0,1.7278890411958987,1.613659915335172,1,12.0,1,1,0.023916386647873013,0.02391638664787308
2016-08-09,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.6050073047262647,1.5854225614227155,0.0,1.776944446167747,1.6372732753027464,1,15.0,1,1,0.6177044033799762,0.6177044033799762
2016-08-10,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5929194094073786,1.6781228103808692,0.0,1.8995829585973674,1.5900465553675975,1,17.0,1,1,1.334226282499117,1.334226282499117
2016-08-11,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.6654467813206946,1.6897103415006387,1.0,1.825999851139595,1.5428198354324485,1,5.0,1,1,1.1126161119687425,1.1126161119687425
2016-08-12,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.7137983625962383,1.7824105904587924,0.0,1.825999851139595,1.566433195400023,1,16.0,1,1,0.8037933264808407,0.8037933264808407
2016-08-13,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.7500620485528964,1.8171731838181007,1.0,1.7524167436818228,1.6608866352703213,1,2.0,1,1,0.9222858458912202,0.9222858458912202
2016-08-14,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.762149943871782,1.7592355282192544,1.0,1.7278890411958987,1.7317267151730447,1,2.0,1,1,0.1824365804004613,0.18243658040046135
2016-08-15,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.7500620485528964,1.7360604659797154,1.0,0.9675302641322535,1.6726933152541084,1,13.0,1,1,-0.1929222730337611,-0.19292227303376103
2016-08-16,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.5566557234507208,1.5274849058238693,0.0,-0.20979945519210047,1.613659915335172,1,12.0,1,1,-0.10889066530872686,-0.10889066530872678
2016-08-17,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5808315140884925,1.5622474991831767,0.0,1.212807288991494,1.6372732753027464,1,14.0,1,1,0.24976790015490513,0.2497679001549052
2016-08-18,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.6170952000451506,1.6897103415006387,0.0,1.4826120163366583,1.531013155448661,1,9.0,1,1,0.44646018069741433,0.44646018069741433
2016-08-19,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.6775346766395804,1.5854225614227155,0.0,1.1392241815337216,1.7081133552054704,1,18.0,1,1,1.3959908395966973,1.3959908395966971
2016-08-20,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.5687436187696069,1.5158973747040998,0.0,1.4826120163366583,1.6726933152541084,1,5.0,1,1,1.312224315807704,1.312224315807704
2016-08-21,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.5808315140884925,1.5854225614227155,0.0,1.4826120163366583,1.5546265154162355,1,7.0,1,1,0.258515670044262,0.25851567004426207
2016-08-22,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.5808315140884925,1.5506599680634072,0.0,1.6297782312522024,1.6490799552865338,1,12.0,1,1,-0.5884275056071084,-0.5884275056071083
2016-08-23,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.5324799328129488,1.6317726859017925,0.0,1.8014721486536711,1.531013155448661,1,16.0,1,1,0.4003355758262599,0.4003355758262599
2016-08-24,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.5566557234507208,1.620185154782023,0.0,1.3109180989351903,1.3893329956432139,1,17.0,1,1,0.5357934671432709,0.5357934671432709
2016-08-25,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.6654467813206946,1.8635233082971776,0.0,0.5015039168996966,1.6372732753027464,1,10.0,1,1,0.6280426768855798,0.6280426768855798
2016-08-26,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.4478646655807472,1.5274849058238693,0.0,-0.06263324027655631,1.4483663955621502,1,16.0,1,1,1.6083230723656323,1.6083230723656323
2016-08-27,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.2181946545219136,1.1914465033505606,0.0,-0.6512980999387333,1.3893329956432139,1,22.0,1,1,1.6531222575565812,1.6531222575565812
2016-08-28,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.9522609575064223,0.809057976398175,0.0,-1.2399629596009103,0.9879058761944459,1,1.0,1,1,0.6503097275130337,0.6503097275130337
2016-08-29,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.6742393651720449,0.5773073540027899,0.0,-0.6758258024246574,0.7635789565024877,1,16.0,1,1,-0.1823189155921164,-0.18231891559211633
2016-08-30,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.8555577949553343,0.8554081008772523,0.0,0.5996147268433929,0.6218987966970405,1,16.0,1,1,0.3815146163673405,0.3815146163673406
2016-08-31,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.1940188638841416,1.0871587232726374,0.0,1.3599735039070382,1.1531993959674682,1,18.0,1,1,0.687156394622749,0.687156394622749
2016-09-01,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.073139910695282,0.7974704452784059,0.0,-1.2399629596009103,1.235846155853979,1,8.0,1,1,0.40722775816332896,0.40722775816332896
2016-09-02,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.8676456902742204,0.47301957392486665,0.0,-1.2399629596009103,1.1295860359998937,1,6.0,1,1,1.2637139555121797,1.2637139555121795
2016-09-04,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.181930968565256,0.9596958809551754,0.0,-1.1663798521431383,1.2948795557729154,1,2.0,1,1,0.30623077853166314,0.3062307785316632
2016-09-05,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.1940188638841416,1.1566839099912527,0.0,-0.18527175270617652,1.235846155853979,1,17.0,1,1,-0.11763843519808373,-0.11763843519808366
2016-09-06,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.2302825498407997,1.2262090967098684,0.0,0.5015039168996966,1.3184929157404899,1,19.0,1,1,0.3815146163673405,0.3815146163673406
2016-09-07,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.1698430732463698,1.0987462543924065,0.0,-0.9456305297698218,0.9879058761944459,1,17.0,1,1,0.45017135580198997,0.45017135580198997
2016-09-08,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.9522609575064223,0.9133457564760985,0.0,1.261862693963342,0.8698390763565732,1,13.0,1,1,0.5548795105382314,0.5548795105382314
2016-09-09,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.085227806014168,1.1103337855121758,0.0,1.2373349914774179,1.023325916145808,1,23.0,1,1,1.4890353011471296,1.4890353011471293
2016-09-10,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.121491491970826,1.075571192152868,0.0,0.06000527215306391,1.0351325961295954,1,5.0,1,1,1.8500796220351314,1.8500796220351314
2016-09-11,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.181930968565256,1.0987462543924065,0.0,0.30528229701230436,1.1768127559350425,1,8.0,1,1,0.6179694873160173,0.6179694873160174
2016-09-12,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.686327260490931,0.6468325407214055,0.0,-1.2399629596009103,0.8462257163889987,1,14.0,1,1,-0.10252865084374004,-0.10252865084373997
2016-09-13,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.9522609575064223,0.8901706942365601,0.0,0.30528229701230436,1.0115192361620209,1,23.0,1,1,0.2648776845092488,0.26487768450924887
2016-09-14,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.976436748144194,0.7395327896795597,0.0,-1.1909075546290622,1.1768127559350425,1,14.0,1,1,0.5450714049047101,0.5450714049047101
2016-09-15,air_bdd32aa407c16335,0,0,0,0,1,0,0,1.04896412005751,0.9944584743144832,0.0,0.010949867181215779,1.1531993959674682,1,8.0,1,1,0.7754293453244412,0.7754293453244412
2016-09-16,air_bdd32aa407c16335,1,0,0,0,0,0,0,1.1335793872897117,1.0871587232726374,0.0,0.08453297463898808,1.18861943591883,1,9.0,1,1,1.4407900247876462,1.440790024787646
2016-09-17,air_bdd32aa407c16335,0,0,1,0,0,0,0,1.3269857123918873,1.4000220635064073,0.0,0.08453297463898808,1.3421062757080644,1,22.0,1,1,1.7686988536705084,1.7686988536705084
2016-09-18,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.9522609575064223,0.6931826652004824,0.0,-1.2399629596009103,1.18861943591883,1,17.0,1,1,0.933154287268906,0.933154287268906
2016-09-19,air_bdd32aa407c16335,0,1,0,0,0,0,0,0.7709425277231327,0.4846071050446361,1.0,-1.2399629596009103,0.9052591163079351,1,6.0,1,1,-0.10464932233206897,-0.1046493223320689
2016-09-20,air_bdd32aa407c16335,0,0,0,0,0,1,0,0.6017119932587293,0.20650635817017368,0.0,-1.2399629596009103,0.8226123564214242,1,15.0,1,1,-0.44793301950531617,-0.44793301950531605
2016-09-21,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.7346788417664747,0.6815951340807134,0.0,-0.35696567010764474,0.7635789565024877,1,21.0,1,1,1.0805409557077674,1.0805409557077674
2016-09-22,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.7105030511287028,0.5077821672841746,1.0,-1.2399629596009103,0.7753856364862752,1,10.0,1,1,0.608161381682496,0.608161381682496
2016-09-23,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.8555577949553343,0.8322330386377138,0.0,0.5996147268433929,0.9170657962917226,1,14.0,1,1,0.9495894913034554,0.9495894913034554
2016-09-25,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.0006125387819664,0.8785831631167906,0.0,-0.9946859347416699,1.0115192361620209,1,11.0,1,1,0.5490476639453268,0.5490476639453268
2016-09-26,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.3028099217541156,1.2841467523087147,0.0,0.4033931069560006,1.2240394758701916,1,16.0,1,1,0.05943763407738276,0.059437634077382825
2016-09-27,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.3148978170730012,1.3304968767877916,0.0,0.648670131815241,1.235846155853979,1,8.0,1,1,0.5018627233300079,0.5018627233300079
2016-09-28,air_bdd32aa407c16335,0,0,0,0,0,0,1,0.9885246434630802,0.5541322917632514,0.0,-1.2399629596009103,1.200426115902617,1,14.0,1,1,0.583508575630672,0.583508575630672
2016-09-29,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.6984151558098171,0.36873179384694355,0.0,-1.2399629596009103,0.9052591163079351,1,18.0,1,1,0.6696608548440353,0.6696608548440353
2016-09-30,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.7951183183609045,0.7511203207993287,0.0,-1.141852149657214,0.8934524363241481,1,11.0,1,1,1.6565683487251157,1.6565683487251157
2016-10-01,air_bdd32aa407c16335,0,0,1,0,0,0,0,0.9039093762308785,0.9133457564760985,0.0,-0.5777149924809611,1.05874595609717,1,10.0,1,1,1.6806909869048574,1.6806909869048574
2016-10-02,air_bdd32aa407c16335,0,0,0,1,0,0,0,1.10940359665194,1.1798589722307915,0.0,0.3543377019841525,1.1177793560161062,1,9.0,1,1,0.5092850735391592,0.5092850735391592
2016-10-03,air_bdd32aa407c16335,0,1,0,0,0,0,0,1.2544583404785714,1.3768470012668683,0.0,-0.08716094276248026,1.271266195805341,1,13.0,1,1,-0.2578678373638349,-0.2578678373638348
2016-10-04,air_bdd32aa407c16335,0,0,0,0,0,1,0,1.2302825498407997,1.0176335365540217,0.0,-0.9946859347416699,1.3539129556918519,1,12.0,1,1,0.33936627053680285,0.3393662705368029
2016-10-05,air_bdd32aa407c16335,0,0,0,0,0,0,1,1.1456672826085978,1.0523961299133295,0.0,-0.35696567010764474,1.1295860359998937,1,16.0,1,1,0.2190181635741355,0.21901816357413556
2016-10-06,air_bdd32aa407c16335,0,0,0,0,1,0,0,0.8676456902742204,0.809057976398175,0.0,0.7222532392730131,0.9288724762755095,1,22.0,1,1,0.5532890069219847,0.5532890069219847
2016-10-07,air_bdd32aa407c16335,1,0,0,0,0,0,0,0.8434698996364487,0.809057976398175,0.0,-0.6267703974528093,0.8580323963727862,1,20.0,1,1,1.3853874821550525,1.3853874821550525
2016-10-09,air_bdd32aa407c16335,0,0,0,1,0,0,0,0.4566572494320977,0.42666944944578983,0.0,0.4769762144137727,0.5392520368105296,1,11.0,1,1,1.0558881496559436,1.0558881496559434
