visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-05-24,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.1000136225748325,1.2832123680570275,0.0,0.776984928202204,0.7941211977417527,1,30.0,1,1,-1.2180287212170082,-1.2180287212170082
2016-05-25,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.8840651039648051,0.6057141790267363,0.0,-1.3203266795002846,1.0660277600720516,1,38.0,1,1,-1.0093590628356603,-1.0093590628356603
2016-05-26,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.0160336431153771,1.0217218389576168,0.0,0.09472693533512917,0.9753922392952853,1,43.0,1,1,-0.9727008796065048,-0.9727008796065048
2016-05-27,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.5481451861269849,0.33233771678644325,0.0,-1.3203266795002846,0.5222146354114542,1,33.0,1,1,-0.6743083951398109,-0.6743083951398109
2016-05-28,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.5361480462042055,0.5225126470405602,0.0,-1.219251421297755,0.46556743492597524,1,59.0,1,1,-0.47589277402535973,-0.47589277402535973
2016-05-29,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.8480736841964671,1.0336077720984989,0.0,1.15601714646169,0.5222146354114542,1,65.0,1,1,-0.988850988301867,-0.988850988301867
2016-05-30,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.24821668805750272,0.1659346528140912,0.0,-1.3203266795002846,0.4542379948288795,1,35.0,1,1,-1.318005584569251,-1.318005584569251
2016-05-31,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.6921108652003364,0.8790906412670294,0.0,0.32214626629082077,0.5562029557027416,1,21.0,1,1,-1.086520693269058,-1.086520693269058
2016-06-01,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.7760908446597913,0.9385203069714408,0.0,-0.031617137418032785,0.7374739972562738,1,35.0,1,1,-1.108054171529541,-1.108054171529541
2016-06-02,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.6441223055092193,0.7126875772946769,0.0,2.065694470284456,0.5675323957998373,1,18.0,1,1,-1.0462735969964885,-1.0462735969964885
2016-06-03,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.5601423260497644,0.6651438447311478,0.0,2.015156841183191,0.15967255230438931,1,37.0,1,1,-0.7330127584927945,-0.7330127584927945
2016-06-04,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.8600708241192466,0.9504062401123229,0.0,0.7011784845503066,0.5448735156056457,1,52.0,1,1,-0.5561306156388264,-0.5561306156388264
2016-06-05,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.6201280256636609,0.5700563796040893,0.0,-0.3348429120256214,0.7034856769649868,1,24.0,1,1,-1.1549663920255935,-1.1549663920255935
2016-06-06,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.6201280256636609,0.4749689144770308,0.0,-1.219251421297755,0.6694973566736994,1,23.0,1,1,-1.3462041870532169,-1.3462041870532169
2016-06-07,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.5361480462042055,0.1659346528140912,0.0,-1.3203266795002846,0.7601328774504656,1,21.0,1,1,-1.198802401341577,-1.198802401341577
2016-06-08,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.8600708241192466,0.8909765744079114,0.0,0.1199957498857617,0.7261445571591782,1,28.0,1,1,-1.0314052429594882,-1.0314052429594882
2016-06-09,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.7520965648142328,0.49874078075879535,0.0,-1.3203266795002846,0.9527333591010938,1,20.0,1,1,-1.0826754292939718,-1.0826754292939718
2016-06-10,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.1000136225748325,1.188124902929969,0.0,1.0549418882591601,0.9753922392952853,1,46.0,1,1,-0.6366248081839655,-0.6366248081839655
2016-06-11,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.0880164826520529,1.3188701674796746,0.0,1.383436477417381,0.7827917576446571,1,78.0,1,1,-0.47332926470863557,-0.47332926470863557
2016-06-12,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.1240079024203908,1.104923370943793,0.0,0.24633982263892365,1.0886866402662432,1,45.0,1,1,-1.1124121373679723,-1.1124121373679723
2016-06-13,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.5841366058953229,0.3561095830682078,0.0,-1.3203266795002846,0.7941211977417527,1,13.0,1,1,-1.4084974634496144,-1.4084974634496144
2016-06-14,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.9560479435014806,0.8909765744079114,0.0,-0.18323002472182703,0.9640627991981894,1,22.0,1,1,-1.1231788764982138,-1.1231788764982138
2016-06-15,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.7041080051231158,0.2966799173637963,0.0,-1.3203266795002846,0.9300744789069023,1,38.0,1,1,-1.0621673547601784,-1.0621673547601784
2016-06-16,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.8480736841964671,0.5462845133223247,0.0,-1.3203266795002846,1.0207099996836684,1,7.0,1,1,-1.1344583174918002,-1.1344583174918002
2016-06-17,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.2559764415709629,1.306984234338792,0.0,0.6253720408984095,0.9753922392952853,1,47.0,1,1,-0.5640774945206714,-0.5640774945206714
2016-06-18,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.459927820258211,1.722991894269673,0.0,2.015156841183191,1.2133104813342968,1,55.0,1,1,-0.4707657553919114,-0.4707657553919114
2016-06-19,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.1480021822659494,1.14058117036644,0.0,-0.41064935567751853,1.0886866402662432,1,33.0,1,1,-1.1057470131444893,-1.1057470131444893
2016-06-20,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.171996462111508,1.306984234338792,0.0,0.145264564436394,1.0433688798778602,1,24.0,1,1,-1.3772226497855795,-1.3772226497855795
2016-06-21,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.9680450834242601,0.8315469087034999,0.0,-0.6127998720825777,1.1793221610430094,1,33.0,1,1,-1.158298954137335,-1.158298954137335
2016-06-22,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.9320536636559221,0.6176001121676183,0.0,-1.3203266795002846,1.1226749605575306,1,34.0,1,1,-1.0947239230825754,-1.0947239230825754
2016-06-23,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.0160336431153771,0.8909765744079114,0.0,-0.2843052829243567,1.201981041237201,1,13.0,1,1,-1.0903659572441444,-1.0903659572441444
2016-06-24,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.9200565237331431,0.6413719784493833,0.0,-1.3203266795002846,1.145333840751722,1,37.0,1,1,-0.5863800255761716,-0.5863800255761716
2016-06-25,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.1480021822659494,1.1643530366482044,0.0,-1.2445202358483876,1.1793221610430094,1,49.0,1,1,-0.4202646218524452,-0.4202646218524452
2016-06-26,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.3039650012620803,1.3545279669023214,0.0,0.726447299100939,1.145333840751722,1,48.0,1,1,-0.9965415162520396,-0.9965415162520396
2016-06-27,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.171996462111508,1.2118967692117335,0.0,0.9538666300566305,1.0320394397807642,1,27.0,1,1,-1.3213381466809924,-1.3213381466809924
2016-06-28,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.5361480462042055,0.34422364992732574,0.0,-1.3203266795002846,0.6921562368678909,1,24.0,1,1,-1.1721419044476455,-1.1721419044476455
2016-06-29,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.8000851245053502,0.49874078075879535,0.0,-1.26978905039902,0.9753922392952853,1,14.0,1,1,-0.9911581466869188,-0.9911581466869188
2016-06-30,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.0280307830381565,0.8909765744079114,0.0,-1.1687137921964903,1.0773572001691472,1,34.0,1,1,-0.9660357553830219,-0.9660357553830219
2016-07-01,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.3039650012620803,1.413957632606733,0.0,-0.6127998720825777,1.2359693615284884,1,36.0,1,1,1.6602795396008947,1.6602795396008947
2016-07-02,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.435933540412652,1.5447028971564385,0.0,-0.1326923956205622,1.394581522887829,1,72.0,1,1,1.7674342290399652,1.7674342290399652
2016-07-03,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.8318391578643687,2.0439120890734945,0.0,0.32214626629082077,1.5078759238587869,1,55.0,1,1,0.42953871664161863,0.42953871664161863
2016-07-04,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.591896359408783,1.7824215599740845,0.0,0.24633982263892365,1.519205363955883,1,18.0,1,1,-0.09034097279004392,-0.09034097279004392
2016-07-05,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.8000851245053502,0.6770297778720299,0.0,-1.3203266795002846,1.0207099996836684,1,29.0,1,1,0.3590422104317038,0.3590422104317038
2016-07-06,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.040027922960936,1.0098359058167343,0.0,-0.8654880175889017,1.0660277600720516,1,27.0,1,1,0.668714135891984,0.668714135891984
2016-07-07,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.5319106597948866,2.1389995542005535,0.0,1.282361219214852,1.2359693615284884,1,39.0,1,1,0.6235963719176386,0.6235963719176386
2016-07-08,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.2679735814937423,1.306984234338792,0.0,-0.7896815739370044,1.2586282417226797,1,28.0,1,1,1.5213373346344445,1.5213373346344445
2016-07-09,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.9080593838103637,0.5819423127449718,0.0,-1.3203266795002846,1.0886866402662432,1,76.0,1,1,1.726161729040706,1.726161729040706
2016-07-10,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.3519535609531972,1.5447028971564385,0.0,1.509780550170543,1.0546983199749558,1,36.0,1,1,0.5377188098073787,0.5377188098073787
2016-07-11,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.579899219486004,1.794307493114966,0.0,1.2570924046642191,1.33793432240235,1,28.0,1,1,-0.12443564670247545,-0.12443564670247545
2016-07-12,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.5199135198721074,1.5684747634382026,0.0,0.5748344117971447,1.519205363955883,1,33.0,1,1,0.36929624769860053,0.36929624769860053
2016-07-13,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.2679735814937423,0.9266343738305584,0.0,-1.3203266795002846,1.4738876035674995,1,31.0,1,1,0.41877197751137707,0.41877197751137707
2016-07-14,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.2919678613393009,1.6992200279879082,0.0,-0.23376765382309186,1.2359693615284884,1,43.0,1,1,0.5664301141546896,0.5664301141546896
2016-07-15,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.8960622438875842,0.4749689144770308,0.0,-1.3203266795002846,1.2246399214313923,1,33.0,1,1,1.3762427073078563,1.3762427073078563
2016-07-16,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.1240079024203908,0.9385203069714408,0.0,-1.092907348544593,1.1340044006546262,1,47.0,1,1,1.6859146327681365,1.6859146327681365
2016-07-17,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.3879449807215352,1.1643530366482044,0.0,-1.1939826067471226,1.4512287233733079,1,59.0,1,1,1.0527278315372655,1.0527278315372655
2016-07-18,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.6518820590226795,1.6635622285652616,1.0,0.2968774517401885,1.5645231243442657,1,45.0,1,1,0.008866837767181616,0.008866837767181616
2016-07-19,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.5679020795632246,1.5209310308746735,0.0,0.04418930623386457,1.5645231243442657,1,20.0,1,1,0.12883907378987297,0.12883907378987297
2016-07-20,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.3879449807215352,1.2356686354934985,0.0,-0.7138751302851073,1.462558163470404,1,38.0,1,1,0.45799367005725694,0.45799367005725694
2016-07-21,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.8240794043509087,0.5225126470405602,0.0,-1.3203266795002846,1.156663280848818,1,26.0,1,1,0.6089843688123108,0.6089843688123108
2016-07-22,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.7640937047370122,0.34422364992732574,0.0,-1.3203266795002846,1.0660277600720516,1,24.0,1,1,1.4198223656921671,1.4198223656921671
2016-07-23,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.8840651039648051,0.6294860453085008,0.0,-1.2950578649496522,0.9753922392952853,1,59.0,1,1,1.635926201092015,1.635926201092015
2016-07-24,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.0640222028064945,1.0573796383802638,0.0,0.27160863718955597,0.9074155987127105,1,63.0,1,1,0.414414011672946,0.414414011672946
2016-07-25,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.2079878818798457,1.0454937052393813,0.0,-1.219251421297755,1.156663280848818,1,13.0,1,1,-0.025740538008594736,-0.025740538008594736
2016-07-26,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.0880164826520529,0.9266343738305584,0.0,-1.2950578649496522,1.201981041237201,1,12.0,1,1,0.4744001296842917,0.4744001296842917
2016-07-27,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.1120107624976114,0.8553187749852644,0.0,-1.3203266795002846,1.2133104813342968,1,48.0,1,1,0.6135986855824144,0.6135986855824144
2016-07-28,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.4479306803354317,1.342642033761439,0.0,-0.08215476651929739,1.462558163470404,1,26.0,1,1,0.7676655955175372,0.7676655955175372
2016-07-29,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.5199135198721074,1.60413256286085,0.0,1.0802107028097925,1.405910962984925,1,47.0,1,1,1.5885012787326178,1.5885012787326178
2016-07-30,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.543907799717666,1.722991894269673,0.0,1.636124622923705,1.2926165620139671,1,38.0,1,1,1.6695081731411017,1.6695081731411017
2016-07-31,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.507916379949328,1.390185766324968,0.0,0.32214626629082077,1.5531936842471703,1,42.0,1,1,0.4451761234736361,0.4451761234736361
2016-08-01,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.4839221001037697,1.271326434916145,0.0,-0.9412944612407987,1.5871820045384573,1,15.0,1,1,-0.06316777403276769,-0.06316777403276769
2016-08-02,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.4839221001037697,1.532816964015556,0.0,-0.5369934284306805,1.4965464837616913,1,39.0,1,1,0.18036561105602888,0.18036561105602888
2016-08-03,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.435933540412652,1.425843565747615,0.0,-0.63806868663321,1.394581522887829,1,31.0,1,1,0.4892684837212919,0.4892684837212919
2016-08-04,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.6158906392543415,1.651676295424379,0.0,0.600103226347777,1.5418642441500743,1,26.0,1,1,0.5766841514215862,0.5766841514215862
2016-08-05,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.6878734787910175,1.818079359396731,0.0,0.903329000955366,1.5305348040529783,1,31.0,1,1,1.3019009371228552,1.3019009371228552
2016-08-06,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.7718534582504724,1.841851225678496,0.0,0.4484903390439827,1.700476405509415,1,36.0,1,1,1.134760129672439,1.134760129672439
2016-08-07,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.6998706187137969,1.651676295424379,0.0,1.4087052919680139,1.666488085218128,1,42.0,1,1,0.30905377875558243,0.30905377875558243
2016-08-08,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.6638791989454589,1.6397903622834966,0.0,-0.006348322867400257,1.609840884732649,1,12.0,1,1,-0.05035022744914681,-0.05035022744914681
2016-08-09,air_68301bcb11e2f389,0,0,0,0,0,1,0,2.0837790962427336,2.1033417547779063,0.0,0.9285978155059983,1.666488085218128,1,33.0,1,1,0.5238758594970683,0.5238758594970683
2016-08-10,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.7358620384821344,1.6754481617061432,0.0,0.4990279681452476,1.757123605994894,1,32.0,1,1,1.2167924278076125,1.2167924278076125
2016-08-11,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.507916379949328,1.4496154320293795,1.0,-0.18323002472182703,1.655158645121032,1,42.0,1,1,1.0024830489294716,1.0024830489294716
2016-08-12,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.4239364004898731,1.461501365170262,0.0,-0.5622622429813129,1.5305348040529783,1,34.0,1,1,0.7038342135311053,0.7038342135311053
2016-08-13,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.435933540412652,1.461501365170262,1.0,-0.41064935567751853,1.519205363955883,1,46.0,1,1,0.8184230799886759,0.8184230799886759
2016-08-14,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.3519535609531972,1.306984234338792,1.0,-0.6127998720825777,1.4398992832762125,1,37.0,1,1,0.10294762969095882,0.10294762969095882
2016-08-15,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.4119392605670937,1.413957632606733,1.0,-1.092907348544593,1.5078759238587869,1,27.0,1,1,-0.26004528955718426,-0.26004528955718426
2016-08-16,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.4239364004898731,1.509045097733791,0.0,-0.2843052829243567,1.4512287233733079,1,14.0,1,1,-0.17878204421702795,-0.17878204421702795
2016-08-17,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.7358620384821344,1.9131668245237892,0.0,1.2318235901135868,1.3832520827907335,1,33.0,1,1,0.16806076633575284,0.16806076633575284
2016-08-18,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.3759478407987558,1.188124902929969,0.0,-1.2445202358483876,1.6211703248297447,1,20.0,1,1,0.3582731576366866,0.3582731576366866
2016-08-19,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.555904939640445,1.55658883029732,0.0,0.4484903390439827,1.5871820045384573,1,27.0,1,1,1.2765221948872858,1.2765221948872858
2016-08-20,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.2439793016481837,1.1168093040846754,0.0,-1.143444977645858,1.462558163470404,1,42.0,1,1,1.195515300478802,1.195515300478802
2016-08-21,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.591896359408783,1.7586496936923195,0.0,0.6253720408984095,1.4172404030820205,1,26.0,1,1,0.1765203470809426,0.1765203470809426
2016-08-22,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.2679735814937423,0.9504062401123229,0.0,-1.3203266795002846,1.3832520827907335,1,26.0,1,1,-0.6425208796124311,-0.6425208796124311
2016-08-23,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.3759478407987558,1.4020716994658504,0.0,-0.031617137418032785,1.3266048823052545,1,23.0,1,1,0.3136680955256859,0.3136680955256859
2016-08-24,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.3759478407987558,1.390185766324968,0.0,-0.4864557993294158,1.394581522887829,1,34.0,1,1,0.44466342161029127,0.44466342161029127
2016-08-25,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.591896359408783,1.651676295424379,0.0,0.7011784845503066,1.4512287233733079,1,24.0,1,1,0.5338735458322925,0.5338735458322925
2016-08-26,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.6518820590226795,1.7111059611287904,0.0,1.560318179271808,1.4512287233733079,1,40.0,1,1,1.4818592911568922,1.4818592911568922
2016-08-27,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.040027922960936,0.9504062401123229,0.0,-1.3203266795002846,1.0886866402662432,1,109.0,1,1,1.5251825986095306,1.5251825986095306
2016-08-28,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.8360765442736877,0.5343985801814424,0.0,-1.3203266795002846,1.0546983199749558,1,96.0,1,1,0.5554070240927755,0.5554070240927755
2016-09-02,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.4119392605670937,1.3782998331840859,0.0,0.47375915359461507,1.3266048823052545,1,38.0,1,1,1.1486030799827496,1.1486030799827496
2016-09-03,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.47192496018099,1.4733872983111445,0.0,0.5748344117971447,1.5305348040529783,1,49.0,1,1,1.5490232352550655,1.5490232352550655
2016-09-04,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.435933540412652,1.509045097733791,0.0,-0.006348322867400257,1.4285698431791165,1,45.0,1,1,0.22266351478197777,0.22266351478197777
2016-09-05,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.6398849190999005,1.7111059611287904,0.0,1.2065547755629544,1.5418642441500743,1,25.0,1,1,-0.18724162496221772,-0.18724162496221772
2016-09-06,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.7238648985593554,1.651676295424379,0.0,1.2065547755629544,1.666488085218128,1,24.0,1,1,0.2954671793769443,0.2954671793769443
2016-09-07,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.5199135198721074,1.461501365170262,0.0,-0.5622622429813129,1.609840884732649,1,23.0,1,1,0.3618620706801004,0.3618620706801004
2016-09-08,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.3399564210304182,1.2118967692117335,0.0,-1.092907348544593,1.4398992832762125,1,22.0,1,1,0.46312068869070533,0.46312068869070533
2016-09-09,air_68301bcb11e2f389,1,0,0,0,0,0,0,1.4839221001037697,1.461501365170262,0.0,-0.4864557993294158,1.3605932025965417,1,15.0,1,1,1.3665013719043044,1.3665013719043044
2016-09-10,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.4119392605670937,1.342642033761439,0.0,0.17053337898702653,1.462558163470404,1,47.0,1,1,1.7156513408421368,1.7156513408421368
2016-09-11,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.1120107624976114,0.8553187749852644,0.0,-1.1181761630952256,1.2699576818197758,1,55.0,1,1,0.5241322104287407,0.5241322104287407
2016-09-12,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.2079878818798457,1.0454937052393813,0.0,-0.8654880175889017,1.33793432240235,1,28.0,1,1,-0.17262962185688993,-0.17262962185688993
2016-09-13,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.9320536636559221,0.5343985801814424,0.0,-1.3203266795002846,1.156663280848818,1,26.0,1,1,0.18267276944108063,0.18267276944108063
2016-09-14,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.9680450834242601,0.8196609755626179,0.0,-1.092907348544593,1.0773572001691472,1,29.0,1,1,0.4536357042188259,0.4536357042188259
2016-09-15,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.0640222028064945,0.8077750424217354,0.0,-1.3203266795002846,1.3039460021110627,1,23.0,1,1,0.6764046638421566,0.6764046638421566
2016-09-16,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.9680450834242601,0.5938282458858538,0.0,-1.3203266795002846,1.201981041237201,1,25.0,1,1,1.3198455023399243,1.3198455023399243
2016-09-17,air_68301bcb11e2f389,0,0,1,0,0,0,0,1.2559764415709629,1.223782702352616,0.0,-0.309574097474989,1.2133104813342968,1,45.0,1,1,1.6369516048187047,1.6369516048187047
2016-09-18,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.052025062883715,0.8553187749852644,0.0,-1.3203266795002846,1.2699576818197758,1,32.0,1,1,0.828933468187245,0.828933468187245
2016-09-19,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.7400994248914537,0.3561095830682078,1.0,-1.3203266795002846,0.9527333591010938,1,34.0,1,1,-0.17468042931026925,-0.17468042931026925
2016-09-20,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.4881594865130885,0.023303455123503222,0.0,-1.3203266795002846,0.7601328774504656,1,32.0,1,1,-0.5066548858260498,-0.5066548858260498
2016-09-21,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.6321251655864398,0.42742518191350176,0.0,-1.2950578649496522,0.7714623175475612,1,42.0,1,1,0.9714645861971091,0.9714645861971091
2016-09-22,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.5361480462042055,0.11839092025056173,1.0,-1.3203266795002846,0.8167800779359445,1,47.0,1,1,0.5146472259568612,0.5146472259568612
2016-09-23,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.7161051450458948,0.27290805108203176,0.0,-1.3203266795002846,0.9867216793923813,1,26.0,1,1,0.8448272259509348,0.8448272259509348
2016-09-24,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.8240794043509087,0.4630829813361488,0.0,-1.3203266795002846,1.0886866402662432,1,36.0,1,1,1.4816029402252198,1.4816029402252198
2016-09-25,air_68301bcb11e2f389,0,0,0,1,0,0,0,1.052025062883715,1.0930374378029104,0.0,-0.2590364683737242,1.0320394397807642,1,27.0,1,1,0.4574809681939121,0.4574809681939121
2016-09-26,air_68301bcb11e2f389,0,1,0,0,0,0,0,1.2439793016481837,1.2118967692117335,0.0,-0.41064935567751853,1.2359693615284884,1,22.0,1,1,-0.015999202605042874,-0.015999202605042874
2016-09-27,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.3159621411848592,1.223782702352616,0.0,-0.6127998720825777,1.3492637624994461,1,28.0,1,1,0.41185050235622184,0.41185050235622184
2016-09-28,air_68301bcb11e2f389,0,0,0,0,0,0,1,1.3519535609531972,1.3545279669023214,0.0,-0.6633375011838425,1.4398992832762125,1,38.0,1,1,0.49080658931132637,0.49080658931132637
2016-09-29,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.171996462111508,0.9860640395349699,0.0,-1.219251421297755,1.3266048823052545,1,17.0,1,1,0.574120642104862,0.574120642104862
2016-09-30,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.8240794043509087,0.5343985801814424,0.0,-0.8654880175889017,1.0320394397807642,1,19.0,1,1,1.5285151607212721,1.5285151607212721
2016-10-01,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.6441223055092193,0.24913618480026722,0.0,-1.3203266795002846,0.8620978383243275,1,37.0,1,1,1.5518430955034621,1.5518430955034621
2016-10-02,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.9920393632698186,1.0454937052393813,0.0,1.1054795173604248,0.8734272784214234,1,43.0,1,1,0.4190283284430495,0.4190283284430495
2016-10-03,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.8840651039648051,0.6176001121676183,0.0,-1.3203266795002846,1.0886866402662432,1,11.0,1,1,-0.3228512678169265,-0.3228512678169265
2016-10-04,air_68301bcb11e2f389,0,0,0,0,0,1,0,1.2559764415709629,1.4377294988884974,0.0,0.32214626629082077,0.9867216793923813,1,26.0,1,1,0.25470738124102993,0.25470738124102993
2016-10-05,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.9680450834242601,0.7245735104355593,0.0,-1.143444977645858,1.0320394397807642,1,31.0,1,1,0.13832405826175243,0.13832405826175243
2016-10-06,air_68301bcb11e2f389,0,0,0,0,1,0,0,1.3279592811076388,1.342642033761439,0.0,0.7517161136515712,1.0660277600720516,1,21.0,1,1,0.4615825831006708,0.4615825831006708
2016-10-07,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.7520965648142328,0.5938282458858538,0.0,0.19580219353765882,0.884756718518519,1,38.0,1,1,1.2662681576203891,1.2662681576203891
2016-10-08,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.500156626435868,0.5106267138996778,0.0,-1.2950578649496522,0.6808267967707949,1,39.0,1,1,1.4385359837042537,1.4385359837042537
2016-10-09,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.8720679640420257,0.7008016441537949,0.0,-1.2445202358483876,0.8281095180330401,1,46.0,1,1,0.9476239495515743,0.9476239495515743
