visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,total_area_visitors,total_genre_visitors
2016-06-02,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.7075556356966947,0.8066422435255407,0.0,1.916394253853866,0.5971468673453192,1,34.0,1,1,-1.018590210197771,-1.0185902101977706
2016-06-03,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.5441272922303948,0.5818208062903253,0.0,1.8425595086967508,0.3449890401239685,1,32.0,1,1,-0.7134100001945374,-0.7134100001945372
2016-06-04,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.8332697460553868,0.9565232016823509,0.0,0.6858151679019449,0.5971468673453192,1,37.0,1,1,-0.5410905690143154,-0.5410905690143153
2016-06-06,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.6195557584456103,0.5443505667511226,0.0,-1.160053461025937,0.5971468673453192,1,32.0,1,1,-1.3107840282859733,-1.310784028285973
2016-06-07,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.5692701143021336,0.16964817135909696,0.0,-1.2831113696211291,0.8493046945666693,1,24.0,1,1,-1.1671845023024552,-1.1671845023024547
2016-06-08,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.8584125681271252,0.969013281528752,0.0,0.11974878836406114,0.6211618985092572,1,20.0,1,1,-1.00410538844639,-1.0041053884463897
2016-06-09,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.7704126908760407,0.5193704070583209,0.0,-1.2831113696211291,0.9933948815502985,1,28.0,1,1,-1.0540530496580485,-1.0540530496580482
2016-06-10,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.0595551447010327,1.1563644792247647,0.0,1.2272699657207902,0.9693798503863601,1,21.0,1,1,-0.6195083971166193,-0.6195083971166191
2016-06-11,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.0595551447010327,1.1938347187639675,0.0,1.3503278743159821,0.789267116656824,1,33.0,1,1,-0.46042509615748695,-0.4604250961574867
2016-06-13,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.5944129363738719,0.39446960859431246,0.0,-1.2831113696211291,0.8372971789847006,1,11.0,1,1,-1.3714704366581385,-1.371470436658138
2016-06-14,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.8961268012347329,0.8316224032183424,0.0,-0.0033091202311309863,0.8493046945666693,1,30.0,1,1,-1.0935117020152587,-1.0935117020152585
2016-06-15,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.7201270467325641,0.33201920936230817,0.0,-1.2831113696211291,0.9933948815502985,1,23.0,1,1,-1.0340739851733851,-1.034073985173385
2016-06-16,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.883555390198864,0.6068009659831269,0.0,-1.2831113696211291,1.0054023971322674,1,29.0,1,1,-1.1045001874818237,-1.1045001874818234
2016-06-17,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.1475550219521171,1.206324798610368,0.0,0.7350383313400216,0.9693798503863601,1,38.0,1,1,-0.5488324565021225,-0.5488324565021223
2016-06-18,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.4618402978488474,1.6809478327736007,0.0,1.9902289990109816,1.1735076152798347,1,29.0,1,1,-0.457927713096904,-0.4579277130969038
2016-06-20,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.1601264329879866,1.1563644792247647,0.0,0.16897195180213803,1.0894550062060508,1,26.0,1,1,-1.341002363319027,-1.3410023633190264
2016-06-21,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.9589838564140789,0.7691720039863381,0.0,-0.6678218266451685,1.1855151308618035,1,20.0,1,1,-1.127725849945245,-1.1277258499452445
2016-06-22,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.9589838564140789,0.5443505667511226,0.0,-1.2831113696211291,1.1735076152798347,1,33.0,1,1,-1.0657907500427883,-1.065790750042788
2016-06-23,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.9966980895216867,0.9190529621431482,0.0,-0.4709291728928612,1.2095301620257415,1,26.0,1,1,-1.0615451988397973,-1.061545198839797
2016-06-24,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.9589838564140789,0.7192116846007348,0.0,-1.2831113696211291,1.149492584115896,1,31.0,1,1,-0.570559689129194,-0.5705596891291937
2016-06-25,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.2984119543825476,1.1438743993783638,0.0,-1.2831113696211291,1.269567739935587,1,44.0,1,1,-0.40872926680342037,-0.40872926680342014
2016-06-27,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.1726978440238556,1.1688545590711654,0.0,1.2764931291588673,1.149492584115896,1,34.0,1,1,-1.286559412598319,-1.2865594125983186
2016-06-28,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.5064130591227876,0.40695968844071345,0.0,-1.2831113696211291,0.6932069920010718,1,17.0,1,1,-1.1412117184723927,-1.1412117184723924
2016-06-29,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.8081269239836485,0.5818208062903253,0.0,-1.2831113696211291,0.9333573036404532,1,20.0,1,1,-0.9648964743952381,-0.9648964743952377
2016-06-30,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.9966980895216867,0.9440331218359503,0.0,-1.1354418793068988,1.0534324594601439,1,27.0,1,1,-0.9404221204015254,-0.9404221204015251
2016-07-01,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.3235547764542863,1.3811859164599802,0.0,-0.20020177398343836,1.2815752555175561,1,25.0,1,1,1.6181468251656828,1.6181468251656825
2016-07-02,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.4995545309564553,1.5310668746167904,0.0,0.4150877689925223,1.449680473665123,1,45.0,1,1,1.722537437098049,1.7225374370980489
2016-07-04,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.600125819243409,1.780868471544807,0.0,0.46431093243059895,1.4736955048290614,1,17.0,1,1,-0.08731606690639772,-0.08731606690639758
2016-07-05,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.8332697460553868,0.7566819241399375,0.0,-1.2831113696211291,1.0654399750421126,1,34.0,1,1,0.35047518361378927,0.3504751836137894
2016-07-06,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.009269500557556,0.9190529621431482,0.0,-0.2740365191405538,1.10146252178802,1,25.0,1,1,0.6521590573322068,0.6521590573322068
2016-07-07,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.5498401750999318,2.1430807870904327,0.0,1.8671710904157894,1.269567739935587,1,26.0,1,1,0.6082051154659472,0.6082051154659474
2016-07-08,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.2858405433466786,1.2812652776887734,0.0,-0.7662681535213222,1.2935827710995254,1,34.0,1,1,1.4827886632820881,1.482788663282088
2016-07-09,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.9212696233064712,0.6692513652151312,0.0,-1.2831113696211291,1.077447490624082,1,11.0,1,1,1.682329569822664,1.682329569822664
2016-07-11,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.6252686413151474,1.743398232005605,0.0,1.7933363452586741,1.3175978022634633,1,28.0,1,1,-0.12053126161215065,-0.1205312616121505
2016-07-12,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.5121259419923245,1.5310668746167904,0.0,0.2674182786782916,1.593770660648752,1,25.0,1,1,0.360464715856121,0.36046471585612105
2016-07-13,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.2606977212749404,1.0064835210679546,0.0,-1.2831113696211291,1.4616879892470922,1,21.0,1,1,0.4086642089253715,0.40866420892537153
2016-07-14,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.3612690095618938,1.6684577529271996,0.0,-0.3232596825786306,1.1975226464437727,1,28.0,1,1,0.552513473214948,0.552513473214948
2016-07-15,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.8961268012347329,0.5568406465975236,0.0,-1.2831113696211291,1.1615000996978653,1,17.0,1,1,1.3414367820530946,1.3414367820530944
2016-07-16,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.134983610916248,1.0189736009143553,0.0,-0.8893260621165143,1.0534324594601439,1,44.0,1,1,1.6431206557715121,1.643120655771512
2016-07-18,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.7132685185662317,1.743398232005605,1.0,0.5627572593067528,1.6418007229766283,1,28.0,1,1,0.00933265753816153,0.009332657538161657
2016-07-19,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.537268764064063,1.5935172738487944,0.0,0.24280669695925328,1.4857030204110302,1,26.0,1,1,0.12621018477344248,0.1262101847734426
2016-07-20,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.4115546537053707,1.293755357535174,0.0,-0.15097861054536169,1.437672958083154,1,32.0,1,1,0.4468741697522902,0.4468741697522903
2016-07-21,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.8458411570912562,0.5943108861367263,0.0,-1.2831113696211291,1.149492584115896,1,12.0,1,1,0.5939700320206246,0.5939700320206246
2016-07-22,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.795555512947779,0.39446960859431246,0.0,-1.2831113696211291,1.0894550062060508,1,26.0,1,1,1.3838922940830043,1.383892294083004
2016-07-23,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.9212696233064712,0.9440331218359503,0.0,-0.9385492255545912,1.0174099127142366,1,49.0,1,1,1.594421686090145,1.5944216860901448
2016-07-25,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.2104120771314633,1.0439537606071567,0.0,-1.086218715868822,1.1735076152798347,1,21.0,1,1,-0.024382013779707976,-0.024382013779707844
2016-07-26,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.0972693778086404,0.9815033613751526,0.0,-1.258499787902091,1.2095301620257415,1,22.0,1,1,0.46285742134002095,0.462857421340021
2016-07-27,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.1852692550597248,0.969013281528752,0.0,-1.2092766244640138,1.3296053178454321,1,25.0,1,1,0.5984653215296739,0.5984653215296739
2016-07-28,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.4366974757771092,1.4436363156919845,0.0,-0.0033091202311309863,1.437672958083154,1,34.0,1,1,0.7485580434707078,0.7485580434707078
2016-07-29,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.5246973530281935,1.6060073536951953,0.0,1.5472205280682898,1.3896428957552776,1,25.0,1,1,1.548220099469361,1.5482200994693607
2016-07-30,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.5246973530281935,1.6684577529271996,0.0,1.374939456035021,1.2935827710995254,1,44.0,1,1,1.6271374041837814,1.6271374041837812
2016-08-01,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.5498401750999318,1.4935966350775878,0.0,-0.8154913169593991,1.593770660648752,1,23.0,1,1,-0.060843806464218705,-0.06084380646421857
2016-08-02,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.3612690095618938,1.2313049583031697,0.0,-0.8647144803974759,1.3416128334274013,1,27.0,1,1,0.1764075842911593,0.1764075842911594
2016-08-03,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.4744117088847168,1.556047034309592,0.0,-0.2740365191405538,1.449680473665123,1,21.0,1,1,0.47734224309140194,0.477342243091402
2016-08-04,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.6378400523510168,1.6809478327736007,0.0,0.808873076497137,1.5697556294848136,1,23.0,1,1,0.5625030054572797,0.5625030054572798
2016-08-05,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.7132685185662317,1.7309081521592038,0.0,1.374939456035021,1.593770660648752,1,20.0,1,1,1.2690126732961897,1.2690126732961895
2016-08-06,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.7635541627097089,1.8308287909304113,0.0,0.8827078216542524,1.737860847632381,1,30.0,1,1,1.1061832977461827,1.1061832977461827
2016-08-08,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.6881256964944933,1.7059279924664026,0.0,-0.15097861054536169,1.6778232697225355,1,16.0,1,1,-0.04835689116130407,-0.048356891161303935
2016-08-09,air_95d28905941fd4cb,0,0,0,0,0,1,0,2.115553671714047,2.267981585554441,0.0,0.7104267496209832,1.7258533320504117,1,16.0,1,1,0.5110569144092715,0.5110569144092715
2016-08-10,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.7635541627097089,1.8058486312376092,0.0,-0.07714386538824622,1.761875878796319,1,16.0,1,1,1.1860995556848364,1.1860995556848364
2016-08-11,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.537268764064063,1.5685371141559932,1.0,-0.07714386538824622,1.6658157541405663,1,29.0,1,1,0.9773183318201039,0.9773183318201037
2016-08-12,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.4618402978488474,1.543556954463191,0.0,0.07052562492598424,1.5457405983208756,1,20.0,1,1,0.6863732052621929,0.6863732052621929
2016-08-16,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.4869831199205858,1.6934379126200017,0.0,-0.7662681535213222,1.4857030204110302,1,23.0,1,1,-0.1734757824965087,-0.17347578249650852
2016-08-17,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.7132685185662317,1.8433188707768113,0.0,1.1780468022827133,1.4016504113372468,1,25.0,1,1,0.16442014560036125,0.16442014560036136
2016-08-18,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.4869831199205858,1.506086714923989,0.0,-1.0123839707117066,1.6658157541405663,1,19.0,1,1,0.3497259686956144,0.34972596869561445
2016-08-19,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.5749829971716707,1.5935172738487944,0.0,0.4150877689925223,1.6418007229766283,1,22.0,1,1,1.2442885809964186,1.2442885809964186
2016-08-20,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.3361261874901553,1.306245437381575,0.0,-0.8893260621165143,1.5337330827389066,1,17.0,1,1,1.165371276281998,1.165371276281998
2016-08-22,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.3361261874901553,1.0939140799927605,0.0,-1.2831113696211291,1.4256654425011848,1,3.0,1,1,-0.6252523781559601,-0.6252523781559598
2016-08-23,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.4744117088847168,1.3562057567671781,0.0,-0.8647144803974759,1.5457405983208756,1,21.0,1,1,0.30627150344147147,0.3062715034414716
2016-08-24,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.4366974757771092,1.4561263955383852,0.0,-0.8154913169593991,1.4616879892470922,1,23.0,1,1,0.433887777837259,0.43388777783725907
2016-08-25,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.6252686413151474,1.6434775932343983,0.0,1.6456668549444435,1.4616879892470922,1,28.0,1,1,0.5207967083455448,0.5207967083455449
2016-08-26,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.662982874422755,1.6559676730807986,0.0,1.2272699657207902,1.5217255671569374,1,33.0,1,1,1.444328964149111,1.444328964149111
2016-08-27,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.1601264329879866,0.9315430419895493,0.0,-1.2831113696211291,1.23354519318968,1,24.0,1,1,1.4865347378729625,1.4865347378729623
2016-08-29,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.3235547764542863,1.318735517227976,0.0,-0.6432102449261301,1.2935827710995254,1,18.0,1,1,-0.24265329327465573,-0.24265329327465557
2016-08-30,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.2606977212749404,1.0689339202999588,0.0,-1.1354418793068988,1.3416128334274013,1,23.0,1,1,0.2885400837113327,0.2885400837113328
2016-08-31,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.4744117088847168,1.4436363156919845,0.0,1.4979973646302132,1.3416128334274013,1,22.0,1,1,0.5764883505965441,0.5764883505965441
2016-09-01,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.4995545309564553,1.6184974335415963,0.0,1.2026583840017517,1.2815752555175561,1,18.0,1,1,0.3127646993989871,0.31276469939898716
2016-09-02,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.4618402978488474,1.2812652776887734,0.0,-0.07714386538824622,1.4016504113372468,1,22.0,1,1,1.1196691662733307,1.1196691662733305
2016-09-03,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.5246973530281935,1.6184974335415963,0.0,0.5381456775877145,1.593770660648752,1,42.0,1,1,1.5097604003363838,1.5097604003363836
2016-09-05,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.675554285458624,1.6809478327736007,0.0,1.0796004754065596,1.61778569181269,1,24.0,1,1,-0.18171714659643234,-0.18171714659643218
2016-09-06,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.7258399296021012,1.6060073536951953,0.0,1.0796004754065596,1.7498683632143497,1,28.0,1,1,0.2885400837113327,0.2885400837113328
2016-09-07,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.5121259419923245,1.3437156769207776,0.0,-0.7170449900832454,1.6898307853045043,1,22.0,1,1,0.3532223049804305,0.35322230498043056
2016-09-08,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.4241260647412397,1.3562057567671781,0.0,-0.9631608072736296,1.6057781762307208,1,25.0,1,1,0.4518689358734561,0.45186893587345617
2016-09-09,air_95d28905941fd4cb,1,0,0,0,0,0,0,1.4995545309564553,1.6184974335415963,0.0,0.02130246148790735,1.3536203490093708,1,19.0,1,1,1.3319467264228795,1.3319467264228793
2016-09-10,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.4492688868129786,1.4561263955383852,0.0,-0.2740365191405538,1.437672958083154,1,27.0,1,1,1.6720902992742739,1.6720902992742739
2016-09-12,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.2104120771314633,1.0189736009143553,0.0,-1.2092766244640138,1.3416128334274013,1,23.0,1,1,-0.16748206315110967,-0.1674820631511095
2016-09-13,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.94641244537821,0.5443505667511226,0.0,-1.2831113696211291,1.2095301620257415,1,16.0,1,1,0.17865522904568396,0.17865522904568404
2016-09-14,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.009269500557556,0.8815827226039461,0.0,-1.2092766244640138,1.1134700373699893,1,26.0,1,1,0.44262861854929925,0.4426286185492993
2016-09-15,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.134983610916248,0.856602562911144,0.0,-1.258499787902091,1.3055902866814941,1,23.0,1,1,0.6596512065139556,0.6596512065139556
2016-09-16,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.9841266784858173,0.6068009659831269,0.0,-1.2831113696211291,1.269567739935587,1,24.0,1,1,1.28649435472027,1.28649435472027
2016-09-17,air_95d28905941fd4cb,0,0,1,0,0,0,0,1.2858405433466786,1.2313049583031697,0.0,0.02130246148790735,1.23354519318968,1,28.0,1,1,1.5954206393143782,1.595420639314378
2016-09-19,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.7829841019119101,0.41944976828711406,1.0,-1.2831113696211291,0.945364819222422,1,15.0,1,1,-0.169479969599576,-0.16947996959957584
2016-09-20,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.5064130591227876,0.06972753258789047,0.0,-1.2831113696211291,0.7532445699109171,1,16.0,1,1,-0.492891075945065,-0.49289107594506476
2016-09-22,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.5441272922303948,0.16964817135909696,1.0,-1.2831113696211291,0.8132821478207626,1,12.0,1,1,0.502066335391173,0.502066335391173
2016-09-23,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.7201270467325641,0.31952912951590756,0.0,-1.2831113696211291,0.9693798503863601,1,18.0,1,1,0.8237292735942539,0.8237292735942539
2016-09-24,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.8458411570912562,0.5443505667511226,0.0,-1.2831113696211291,1.1374850685339273,1,18.0,1,1,1.4440792258430528,1.4440792258430526
2016-09-26,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.2984119543825476,1.318735517227976,0.0,-0.5201523363309379,1.269567739935587,1,23.0,1,1,-0.014891958149492856,-0.014891958149492726
2016-09-27,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.3235547764542863,1.2812652776887734,0.0,-0.7170449900832454,1.3776353801733088,1,24.0,1,1,0.40192127466179756,0.4019212746617976
2016-09-28,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.4366974757771092,1.3811859164599802,0.0,-0.7662681535213222,1.5217255671569374,1,20.0,1,1,0.4788406729277517,0.47884067292775173
2016-09-29,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.1978406660955943,1.0439537606071567,0.0,-1.1108302975878601,1.2455527087716487,1,24.0,1,1,0.5600056223966968,0.5600056223966968
2016-09-30,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.795555512947779,0.6442712055223295,0.0,-0.692433408364207,0.8973347568945459,1,29.0,1,1,1.4897813358517202,1.4897813358517202
2016-10-01,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.5818415253380026,0.2820588899767049,0.0,-1.2831113696211291,0.7532445699109171,1,34.0,1,1,1.512507521703025,1.5125075217030248
2016-10-03,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.9589838564140789,0.869092642757545,0.0,-1.2831113696211291,1.0534324594601439,1,23.0,1,1,-0.31382871050126915,-0.313828710501269
2016-10-04,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.2355548992032015,1.556047034309592,0.0,0.24280669695925328,1.0054023971322674,1,15.0,1,1,0.24883169304806418,0.24883169304806427
2016-10-05,air_95d28905941fd4cb,0,0,0,0,0,0,1,1.1224121998803789,0.856602562911144,0.0,-1.1108302975878601,1.2215376776077107,1,19.0,1,1,0.13545050209759932,0.13545050209759943
2016-10-06,air_95d28905941fd4cb,0,0,0,0,1,0,0,1.373840420597763,1.4686164753847861,0.0,0.7596499130590604,1.2095301620257415,1,34.0,1,1,0.4503705060371063,0.4503705060371064
2016-10-07,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.795555512947779,0.6692513652151312,0.0,0.1443603700830995,0.921349788058484,1,27.0,1,1,1.234299048754087,1.2342990487540868
2016-10-08,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.7704126908760407,0.7192116846007348,0.0,-1.2338882061830523,0.8252896634027314,1,19.0,1,1,1.4021231904252596,1.4021231904252596
2016-10-10,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.4184131818717027,0.007277133355886187,1.0,-1.2831113696211291,0.7292295387469787,1,28.0,1,1,0.18315051855473322,0.1831505185547333
2016-10-11,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.31784189358474935,0.06972753258789047,0.0,-1.2338882061830523,0.58513935176335,1,26.0,1,1,-0.07757627297012432,-0.07757627297012416
2016-10-12,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.35555612669235664,0.4569200078263167,0.0,0.7350383313400216,0.2849514622141232,1,22.0,1,1,0.39492860209216535,0.39492860209216546
2016-10-13,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.1795563721901878,-0.16758398449372605,0.0,-1.2831113696211291,0.4770717115256285,1,25.0,1,1,0.41765478794347,0.41765478794347005
2016-10-14,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.06641367286736485,-0.005212946490514846,0.0,-0.29864810085959215,0.15286879081246346,1,18.0,1,1,1.3386896606864533,1.3386896606864531
2016-10-15,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.20469919426192615,0.39446960859431246,0.0,1.374939456035021,0.056808666156711034,1,34.0,1,1,1.6476159452805612,1.6476159452805612
2016-10-17,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.30527048254887995,-0.005212946490514846,0.0,-1.2831113696211291,0.5251017738535045,1,21.0,1,1,-0.22442239693240038,-0.2244223969324002
2016-10-18,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.732698457768433,0.8441124830647434,0.0,0.16897195180213803,0.6451769296731953,1,28.0,1,1,0.30801967158387955,0.3080196715838796
2016-10-19,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.7201270467325641,0.5443505667511226,0.0,-0.8154913169593991,0.8493046945666693,1,24.0,1,1,0.39892441498909803,0.39892441498909814
2016-10-20,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.8584125681271252,1.0189736009143553,0.0,1.1780468022827133,0.6811994764191026,1,28.0,1,1,0.5452710623392576,0.5452710623392576
2016-10-21,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.39327035979996433,0.23209857059110123,0.0,-0.07714386538824622,0.4890792271075975,1,21.0,1,1,1.3541734356620674,1.3541734356620674
2016-10-22,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.20469919426192615,-0.15509390464732503,0.0,-1.258499787902091,0.4050266180338139,1,138.0,1,1,1.7175426709768833,1.717542670976883
2016-10-23,air_95d28905941fd4cb,0,0,0,1,0,0,0,0.3806989487640954,0.3445092892087092,0.0,-0.10175544710728478,0.4050266180338139,1,44.0,1,1,0.5642511735996878,0.5642511735996878
2016-10-24,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.02158620438371955,-0.05517326587611809,0.0,1.1288236388446367,0.06881618173868007,1,25.0,1,1,-0.11403806565463503,-0.11403806565463488
2016-10-25,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.1347289037065425,-0.2924847829577346,0.0,-0.692433408364207,-0.1593266143187323,1,33.0,1,1,0.3324940255775922,0.3324940255775923
2016-10-26,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.5064130591227876,0.7691720039863381,0.0,1.0796004754065596,0.15286879081246346,1,23.0,1,1,0.5924716021842749,0.5924716021842749
2016-10-27,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.49384164808691816,0.46941008767271775,0.0,0.5873688410257911,0.22491388430427783,1,24.0,1,1,0.6014621812023734,0.6014621812023734
2016-10-28,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.36101430235218845,-0.592246699271355,0.0,-1.2831113696211291,-0.14731909873676327,1,24.0,1,1,1.2892414760869113,1.2892414760869113
2016-10-29,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.05384226183149568,0.15715809151269636,0.0,-1.2831113696211291,0.03279363499277277,1,29.0,1,1,1.8379165344969803,1.8379165344969801
2016-10-31,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.09701467059893479,-0.05517326587611809,0.0,-0.3232596825786306,-0.18334164548267037,1,39.0,1,1,-0.0014060896223450528,-0.0014060896223449248
2016-11-01,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.21015736992175774,-0.39240542172894155,0.0,-0.4709291728928612,0.044801150574741794,1,19.0,1,1,0.1868965931456076,0.1868965931456077
2016-11-02,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.5244426458184881,-0.9169887752777773,0.0,-1.2831113696211291,-0.3274318324662993,1,24.0,1,1,0.9520947629082163,0.9520947629082163
2016-11-03,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.2730144251011038,-0.017703026336915877,1.0,1.0549888936875214,-0.35144686363023736,1,44.0,1,1,0.6439176932322831,0.6439176932322832
2016-11-04,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.1347289037065425,-0.09264350541532075,0.0,0.9811541485304058,-0.33943934804826836,1,17.0,1,1,0.7293281939042192,0.7293281939042192
2016-11-05,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.05930043749132728,-0.005212946490514846,0.0,0.39047618727348377,-0.015236427335103556,1,38.0,1,1,1.5249944370059396,1.5249944370059394
2016-11-07,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.5118712347826189,-0.6422070186569584,0.0,0.7842614947780987,-0.37546189479417563,1,22.0,1,1,-0.16073912888753575,-0.1607391288875356
