visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,total_area_visitors,total_genre_visitors
2016-05-18,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.40238459226268647,0.7642001811832996,0.0,1.974082634609773,0.01440149348429503,1,11.0,1,1,-1.066724557536101,-1.0667245575361008
2016-05-19,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.6705364666899385,0.8413967487765458,0.0,1.588013238265146,0.47819762223048873,1,11.0,1,1,-1.0579700254908981,-1.057970025490898
2016-05-20,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.6938540209879602,0.9075652352850424,0.0,0.9188262846011255,0.7332854930408957,1,25.0,1,1,-0.6629861385102669,-0.6629861385102668
2016-05-21,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.7638066838820258,0.9075652352850424,0.0,1.8453928358282308,0.5941466544170372,1,30.0,1,1,-0.381296195644028,-0.38129619564402795
2016-05-22,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.6821952438389491,0.7862563433527985,0.0,1.8453928358282308,0.48979252544914376,1,7.0,1,1,-1.132898520348371,-1.132898520348371
2016-05-23,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.008641004011256,1.1060706948105328,0.0,1.6394891577777626,0.7564752994782054,1,7.0,1,1,-1.3396599683571369,-1.3396599683571369
2016-05-24,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.9270295639681793,0.9406494785392908,0.0,0.7643985260632742,0.8144498155714796,1,16.0,1,1,-1.2258510517694974,-1.2258510517694974
2016-05-25,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.8803944553721352,0.5987789649120576,0.0,-1.4748039727355637,0.9651835574139926,1,19.0,1,1,-1.016257255157872,-1.0162572551578717
2016-05-26,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.93868834111719,0.9296213974545416,0.0,-0.8828308983404686,1.057942783163231,1,12.0,1,1,-0.9794367233206943,-0.9794367233206942
2016-05-27,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.8337593467760915,0.852424829861295,0.0,0.6099707675254233,0.8028549123528246,1,42.0,1,1,-0.6797227438908021,-0.679722743890802
2016-05-28,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.518972363752796,0.24588037020007444,0.0,-1.4748039727355637,0.7216905898222408,1,26.0,1,1,-0.48042839674412124,-0.48042839674412113
2016-05-29,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.5889250266468614,0.75317210009855,0.0,-0.05921618613859711,0.5709568479797276,1,10.0,1,1,-0.9956583562279824,-0.9956583562279822
2016-05-30,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.5772662494978508,0.5215823973188111,0.0,-1.3975900934666383,0.5825517511983827,1,12.0,1,1,-1.3262706840527088,-1.3262706840527085
2016-05-31,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.9037120096701574,0.9406494785392908,0.0,1.0732540431389763,0.8608294284460988,1,21.0,1,1,-1.093760612381581,-1.0937606123815808
2016-06-01,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.5539486951998289,0.488498154064563,0.0,0.6614466870380405,0.5013874286677987,1,28.0,1,1,-1.115389456257965,-1.115389456257965
2016-06-02,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.3907258151136754,0.46644199189506375,0.0,1.7681789565593051,0.42022310613721453,1,19.0,1,1,-1.053335273231673,-1.0533352732316728
2016-06-03,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.518972363752796,0.6539193703358049,0.0,1.9998205943660816,0.18832504176411774,1,43.0,1,1,-0.7386870920776109,-0.7386870920776107
2016-06-04,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.6355601352429056,0.5436385594883103,0.0,-0.9343068178530854,0.6753109769476215,1,36.0,1,1,-0.5610215888073139,-0.5610215888073138
2016-06-05,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.36740826081565353,0.3120488567085714,0.0,-0.8313549788278516,0.31586897716932105,1,15.0,1,1,-1.1625094375600873,-1.162509437560087
2016-06-06,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.7288303524349932,0.8303686676917962,0.0,0.5584948480128066,0.5825517511983827,1,5.0,1,1,-1.354594170081307,-1.3545941700813067
2016-06-07,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.47233725515675196,0.2569084512848241,0.0,-1.4748039727355637,0.6753109769476215,1,19.0,1,1,-1.206539584022726,-1.206539584022726
2016-06-08,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.787124238180048,0.9296213974545416,0.0,0.8930883248448166,0.6405262672916568,1,43.0,1,1,-1.038401071507503,-1.038401071507503
2016-06-09,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.8454181239251027,0.8303686676917962,0.0,-0.44528558248322436,0.9535886541953377,1,37.0,1,1,-1.0898983188322269,-1.0898983188322267
2016-06-10,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.0785936669053218,1.1942953434885286,0.0,2.02555855412239,0.8956141381020635,1,45.0,1,1,-0.6418722671071302,-0.6418722671071301
2016-06-11,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.0552761126072996,1.0619583704715352,0.0,0.2753772906934131,1.023158073507267,1,27.0,1,1,-0.477853534377885,-0.47785353437788497
2016-06-12,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.9037120096701574,0.8083125055222973,0.0,-0.9857827373657025,0.9535886541953377,1,8.0,1,1,-1.1197667222805665,-1.1197667222805663
2016-06-13,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.7404891295840039,0.6318632081663057,0.0,-1.3718521337103295,0.9188039445393731,1,12.0,1,1,-1.4171633255808462,-1.417163325580846
2016-06-14,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.985323449713234,0.9296213974545416,0.0,-0.47102354223953286,0.9535886541953377,1,14.0,1,1,-1.1305811442187585,-1.1305811442187583
2016-06-15,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.0669348897563107,1.0509302893867856,0.0,0.17242545166817932,1.057942783163231,1,46.0,1,1,-1.0692994199023373,-1.0692994199023371
2016-06-16,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.7171715752859821,0.4443858297255649,0.0,-1.4748039727355637,0.9188039445393731,1,5.0,1,1,-1.1419105386301978,-1.1419105386301975
2016-06-17,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.9270295639681793,0.7200878568443015,0.0,-0.5482374215084582,0.9188039445393731,1,33.0,1,1,-0.5690036621426461,-0.569003662142646
2016-06-18,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.1485463297993872,1.282519992166524,0.0,1.7167030370466883,0.8608294284460988,1,51.0,1,1,-0.47527867201164886,-0.47527867201164875
2016-06-19,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.7171715752859821,0.5105543162340619,0.0,-1.4748039727355637,0.8608294284460988,1,20.0,1,1,-1.1130720801283525,-1.1130720801283522
2016-06-20,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.0436173354582887,0.8634529109460446,0.0,-0.31659578370168195,1.0463478799445765,1,18.0,1,1,-1.3857500047127647,-1.3857500047127644
2016-06-21,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.0436173354582887,0.9516775596240404,0.0,0.2753772906934131,0.9188039445393731,1,25.0,1,1,-1.1658567586361943,-1.165856758636194
2016-06-22,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.985323449713234,0.7642001811832996,0.0,-1.3461141739540212,1.0463478799445765,1,11.0,1,1,-1.1020001719535368,-1.1020001719535366
2016-06-23,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.008641004011256,0.984761802878289,0.0,-0.007740266625980096,1.023158073507267,1,20.0,1,1,-1.0976229059309353,-1.0976229059309353
2016-06-24,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.7288303524349932,0.7862563433527985,0.0,-0.9343068178530854,0.8260447187901342,1,39.0,1,1,-0.5914049647289009,-0.5914049647289008
2016-06-25,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.8687356782231245,0.8193405866070469,0.0,-1.4490660129792552,0.8956141381020635,1,32.0,1,1,-0.42455388339679595,-0.4245538833967959
2016-06-26,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.8687356782231245,0.7421440190138003,0.0,1.2019438419205186,0.9419937509766827,1,18.0,1,1,-1.003382943326691,-1.0033829433266908
2016-06-27,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.8337593467760915,1.0288741272172865,0.0,0.32685321020603014,0.6405262672916568,1,9.0,1,1,-1.3296180051288158,-1.3296180051288156
2016-06-28,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.5422899180508178,0.46644199189506375,0.0,-1.3975900934666383,0.6753109769476215,1,7.0,1,1,-1.1797610154138698,-1.1797610154138696
2016-06-29,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.7754654610310369,0.6098070459968069,0.0,-1.3461141739540212,0.8376396220087892,1,17.0,1,1,-0.9979757323575948,-0.9979757323575947
2016-06-30,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.0552761126072996,0.8193405866070469,0.0,-1.217424375172479,1.2086765250057443,1,17.0,1,1,-0.9727420811684803,-0.9727420811684802
2016-07-01,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.2767928784385079,1.2714919110817753,0.0,0.8158744455758914,1.2666510410990186,1,37.0,1,1,1.6652044130404937,1.6652044130404935
2016-07-02,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.5099684214187268,1.5251377760310125,0.0,1.588013238265146,1.4289796861601867,1,43.0,1,1,1.7728336599491663,1.772833659949166
2016-07-03,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.5449447528657598,1.447941208437766,0.0,1.2534197614331355,1.6260930408773189,1,26.0,1,1,0.4290129910105001,0.4290129910105001
2016-07-04,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.5799210843127922,1.5361658571157621,0.0,1.0475160833826678,1.6029032344400094,1,24.0,1,1,-0.09316909686219867,-0.09316909686219861
2016-07-05,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.5799210843127922,1.7236432355565026,0.0,1.4850613992399118,1.53333381512808,1,24.0,1,1,0.358204275939005,0.358204275939005
2016-07-06,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.474992089971694,1.3928008030140187,0.0,1.0989920028952846,1.4985491054721154,1,29.0,1,1,0.6692476497803365,0.6692476497803364
2016-07-07,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.5449447528657598,1.5471939382005118,0.0,1.4078475199709863,1.5565236215653897,1,27.0,1,1,0.6239300721345795,0.6239300721345795
2016-07-08,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.2418165469914748,1.0619583704715352,0.0,-1.4748039727355637,1.2086765250057443,1,36.0,1,1,1.5256468727904924,1.5256468727904922
2016-07-09,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.9270295639681793,0.7090597757595523,0.0,-1.1916864154161704,1.0463478799445765,1,40.0,1,1,1.7313783758527637,1.7313783758527634
2016-07-10,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.3700630956305955,1.3045761543360233,0.0,0.42980504923126417,1.3710051700669124,1,13.0,1,1,0.5376721828656672,0.5376721828656672
2016-07-11,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.451674535673672,1.4369131273530171,0.0,-0.007740266625980096,1.5217389119094251,1,7.0,1,1,-0.12741476633313994,-0.1274147663331399
2016-07-12,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.3933806499286174,1.183267262403779,0.0,-1.2431623349287872,1.53333381512808,1,20.0,1,1,0.3685037254039497,0.3685037254039497
2016-07-13,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.3584043184815844,1.0288741272172865,0.0,-1.4490660129792552,1.53333381512808,1,20.0,1,1,0.4181985690723081,0.4181985690723081
2016-07-14,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.3001104327365296,1.3266323165055225,0.0,0.12094953215556231,1.4173847829415316,1,30.0,1,1,0.5665106413675125,0.5665106413675125
2016-07-15,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.0669348897563107,0.8083125055222973,0.0,-1.4233280532229466,1.2666510410990186,1,35.0,1,1,1.3799096628615242,1.379909662861524
2016-07-16,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.2301577698424637,1.1942953434885286,0.0,-0.2908578239453735,1.1970816217870897,1,30.0,1,1,1.6909530367028556,1.6909530367028553
2016-07-17,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.3817218727796061,1.1501830191495308,0.0,-1.2689002946850958,1.4405745893788413,1,29.0,1,1,1.0549620322425173,1.0549620322425173
2016-07-18,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.3933806499286174,1.3156042354207729,1.0,1.2019438419205186,1.382600073285567,1,24.0,1,1,0.006478076711141789,0.006478076711141831
2016-07-19,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.405039427077628,1.4369131273530171,0.0,1.6394891577777626,1.3478153636296024,1,26.0,1,1,0.12698163545099536,0.1269816354509954
2016-07-20,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.3467455413325733,1.5030816138615133,0.0,1.9998205943660816,1.2202714282243992,1,12.0,1,1,0.4575939632757218,0.4575939632757218
2016-07-21,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.3117692098855407,1.3266323165055225,0.0,0.8158744455758914,1.2318663314430538,1,40.0,1,1,0.6092533566470333,0.6092533566470332
2016-07-22,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.3467455413325733,1.514109694946263,0.0,1.0732540431389763,1.2318663314430538,1,26.0,1,1,1.4236823230875393,1.4236823230875393
2016-07-23,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.2884516555875185,1.3376603975902714,0.0,1.124729962651593,1.2782459443176735,1,39.0,1,1,1.64074322056125,1.6407432205612498
2016-07-24,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.2301577698424637,1.183267262403779,0.0,-0.23938190443275653,1.2666510410990186,1,28.0,1,1,0.4138213030497066,0.4138213030497066
2016-07-25,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.253475324140486,1.0950426137257836,0.0,-1.1659484556598618,1.4637643958161508,1,38.0,1,1,-0.02828256523304674,-0.028282565233046696
2016-07-26,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.1485463297993872,0.9296213974545416,0.0,-1.4748039727355637,1.3246255571922927,1,22.0,1,1,0.4740730824196334,0.4740730824196334
2016-07-27,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.3350867641835626,1.3266323165055225,0.0,0.30111525044972176,1.313030653973638,1,28.0,1,1,0.6138881089062583,0.6138881089062583
2016-07-28,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.451674535673672,1.4038288840987683,0.0,-0.2908578239453735,1.4637643958161508,1,33.0,1,1,0.7686373371170533,0.7686373371170532
2016-07-29,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.440015758524661,1.414856965183518,0.0,0.6357087272817318,1.4173847829415316,1,42.0,1,1,1.5931082667858805,1.5931082667858802
2016-07-30,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.5332859757167487,1.6685028301327554,0.0,1.6137511980214543,1.5913083312213543,1,44.0,1,1,1.674473917558944,1.6744739175589438
2016-07-31,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.5566035300147705,1.613362424709008,0.0,1.2534197614331355,1.5913083312213543,1,21.0,1,1,0.4447196514445409,0.44471965144454084
2016-08-02,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.5566035300147705,1.5251377760310125,0.0,0.12094953215556231,1.6260930408773189,1,20.0,1,1,0.17873636901234272,0.17873636901234274
2016-08-03,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.5449447528657598,1.58027818145476,0.0,0.6357087272817318,1.5101440086907705,1,29.0,1,1,0.4890072841438033,0.4890072841438033
2016-08-04,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.638214970057847,1.7346713166412522,0.0,1.0475160833826678,1.544928718346735,1,22.0,1,1,0.5768100908324573,0.5768100908324573
2016-08-05,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.638214970057847,1.7236432355565026,0.0,0.9188262846011255,1.6956624601892478,1,39.0,1,1,1.3052386542406746,1.3052386542406746
2016-08-06,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.6032386386108146,1.7898117220649996,0.0,0.3525911699623385,1.7304471698452124,1,40.0,1,1,1.1373576279620752,1.1373576279620752
2016-08-07,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.6615325243558694,1.77878364098025,0.0,1.3821095602146778,1.614498137658664,1,21.0,1,1,0.3079944597973993,0.3079944597973993
2016-08-08,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.719826410100924,1.7236432355565026,0.0,1.6652271175340712,1.6840675569705932,1,29.0,1,1,-0.05300124394891414,-0.05300124394891409
2016-08-09,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.649873747206858,1.613362424709008,0.0,1.2019438419205186,1.6956624601892478,1,24.0,1,1,0.5237679260879918,0.5237679260879918
2016-08-10,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.5216271985677376,1.6023343436242592,0.0,1.6137511980214543,1.4985491054721154,1,35.0,1,1,1.2197532236816333,1.219753223681633
2016-08-11,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.4983096442697157,1.7126151544717538,1.0,1.7424409968029968,1.3246255571922927,1,20.0,1,1,1.004494729864288,1.004494729864288
2016-08-12,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.5449447528657598,1.6243905057937575,0.0,1.8196548760719222,1.4289796861601867,1,36.0,1,1,0.7045232641977722,0.7045232641977721
2016-08-13,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.6032386386108146,1.6354185868785072,1.0,1.588013238265146,1.5565236215653897,1,37.0,1,1,0.8196196119685297,0.8196196119685297
2016-08-14,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.5682623071637816,1.6354185868785072,1.0,0.9188262846011255,1.5797134280026992,1,13.0,1,1,0.10097552555200986,0.10097552555200989
2016-08-15,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.5449447528657598,1.6354185868785072,1.0,-0.08495414589490549,1.614498137658664,1,19.0,1,1,-0.2636249855070343,-0.26362498550703417
2016-08-16,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.5915798614618035,1.613362424709008,0.0,0.687184646794349,1.4869542022534608,1,20.0,1,1,-0.18200184849734713,-0.18200184849734707
2016-08-17,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.4633333128226829,1.4258850462682675,0.0,-0.7026651800463092,1.4869542022534608,1,20.0,1,1,0.166377029654409,0.16637702965440904
2016-08-18,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.6265561929088364,1.6905589923022546,0.0,0.12094953215556231,1.5797134280026992,1,8.0,1,1,0.35743181722913414,0.35743181722913414
2016-08-19,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.7081676329519129,1.9221486950819935,0.0,0.48128096874388093,1.707257363407903,1,39.0,1,1,1.2797475168149364,1.2797475168149364
2016-08-20,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.7781202958459787,1.867008289658246,0.0,1.2019438419205186,1.6840675569705932,1,30.0,1,1,1.1983818660418728,1.1983818660418728
2016-08-21,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.743143964398946,1.7898117220649996,0.0,1.3563716004583695,1.7420420730638675,1,27.0,1,1,0.17487407546298844,0.17487407546298847
2016-08-22,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.719826410100924,1.7236432355565026,0.0,0.5327568882564979,1.8348012988131064,1,5.0,1,1,-0.6477944505494734,-0.6477944505494733
2016-08-23,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.6265561929088364,1.679530911217505,0.0,-0.05921618613859711,1.707257363407903,1,13.0,1,1,0.3126292120566245,0.3126292120566245
2016-08-24,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.5216271985677376,1.6354185868785072,0.0,-0.47102354223953286,1.5797134280026992,1,15.0,1,1,0.4442046789712936,0.4442046789712936
2016-08-25,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.5566035300147705,1.679530911217505,0.0,0.790136485819583,1.544928718346735,1,29.0,1,1,0.5338098893163129,0.5338098893163129
2016-08-26,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.5682623071637816,1.613362424709008,0.0,1.0989920028952846,1.5681185247840448,1,43.0,1,1,1.485993992350455,1.4859939923504548
2016-08-27,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.3001104327365296,1.2714919110817753,0.0,0.0952115723992537,1.4289796861601867,1,47.0,1,1,1.5295091663398466,1.5295091663398466
2016-08-28,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.206840215544442,1.2604638299970254,0.0,-0.7284031398026177,1.255056137880364,1,37.0,1,1,0.5554387331926969,0.5554387331926969
2016-08-29,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.9503471182662011,0.8303686676917962,0.0,-1.4748039727355637,0.9303988477580281,1,8.0,1,1,-0.2533255360420895,-0.25332553604208946
2016-08-30,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.973664672564223,0.8303686676917962,0.0,1.124729962651593,0.9651835574139926,1,17.0,1,1,0.2943476892563475,0.2943476892563475
2016-08-31,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.3117692098855407,1.2163515056580274,0.0,1.69096507729038,1.382600073285567,1,21.0,1,1,0.5912293200833799,0.5912293200833799
2016-09-01,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.3584043184815844,1.3156042354207729,0.0,1.227681801676827,1.2434612346617089,1,24.0,1,1,0.3193238542088386,0.3193238542088386
2016-09-02,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.3700630956305955,1.481025451692015,0.0,1.3306336407020611,1.2202714282243992,1,28.0,1,1,1.1512618847397507,1.1512618847397507
2016-09-03,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.474992089971694,1.4589692895225157,0.0,-0.05921618613859711,1.4289796861601867,1,43.0,1,1,1.5534553863458431,1.553455386345843
2016-09-04,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.5099684214187268,1.5582220192852607,0.0,0.48128096874388093,1.4869542022534608,1,16.0,1,1,0.2212215980552398,0.22122159805523983
2016-09-05,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.3001104327365296,1.2163515056580274,0.0,-0.805617019071543,1.4289796861601867,1,20.0,1,1,-0.19049889430592654,-0.19049889430592648
2016-09-06,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.2884516555875185,1.3597165597597707,0.0,-0.49676150199584135,1.4405745893788413,1,14.0,1,1,0.2943476892563475,0.2943476892563475
2016-09-07,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.451674535673672,1.5471939382005118,0.0,0.687184646794349,1.3710051700669124,1,30.0,1,1,0.3610366245418648,0.3610366245418648
2016-09-08,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.18352266124642,0.8965371542002931,0.0,-1.1916864154161704,1.2666510410990186,1,9.0,1,1,0.4627436880081942,0.46274368800819415
2016-09-09,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.0669348897563107,1.0509302893867856,0.0,0.12094953215556231,1.1738918153497797,1,42.0,1,1,1.3701251858698267,1.3701251858698265
2016-09-10,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.0669348897563107,1.183267262403779,0.0,1.4078475199709863,0.9535886541953377,1,29.0,1,1,1.7208214401511954,1.7208214401511952
2016-09-11,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.2418165469914748,1.3597165597597707,0.0,0.3525911699623385,1.1738918153497797,1,17.0,1,1,0.5240254123246154,0.5240254123246154
2016-09-12,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.3001104327365296,1.1612111002342802,0.0,-1.1144725361472447,1.2782459443176735,1,13.0,1,1,-0.17582217881838028,-0.17582217881838022
2016-09-13,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.9969822268622447,0.6208351270815565,0.0,-1.4748039727355637,1.2434612346617089,1,18.0,1,1,0.1810537451419553,0.18105374514195532
2016-09-14,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.0319585583092776,0.8193405866070469,0.0,-1.2431623349287872,1.2202714282243992,1,14.0,1,1,0.4532166972531203,0.4532166972531203
2016-09-15,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,1.0319585583092776,0.8413967487765458,0.0,-0.9857827373657025,1.162296912131125,1,31.0,1,1,0.676972236879045,0.676972236879045
2016-09-16,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,1.1485463297993872,1.1722391813190298,0.0,-0.44528558248322436,1.1391071056938153,1,47.0,1,1,1.323262690804328,1.323262690804328
2016-09-17,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.3584043184815844,1.2053234245732782,0.0,-0.47102354223953286,1.4289796861601867,1,37.0,1,1,1.6417731655077443,1.6417731655077443
2016-09-18,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.0669348897563107,0.7972844244375477,0.0,-1.4748039727355637,1.2086765250057443,1,16.0,1,1,0.8301765476700981,0.8301765476700981
2016-09-19,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.8920532325211463,0.6318632081663057,1.0,-1.4748039727355637,0.9419937509766827,1,26.0,1,1,-0.17788206871136922,-0.17788206871136916
2016-09-20,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.5889250266468614,0.19073996477632713,0.0,-1.4748039727355637,0.8608294284460988,1,16.0,1,1,-0.5113267451389555,-0.5113267451389554
2016-09-21,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.752147906733015,0.6649474514205542,0.0,-1.4233280532229466,0.8956141381020635,1,47.0,1,1,0.9733388952328301,0.97333889523283
2016-09-22,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.787124238180048,0.687003613590053,1.0,-1.3461141739540212,1.0115631702886119,1,16.0,1,1,0.5144984215695415,0.5144984215695415
2016-09-23,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.7754654610310369,0.6649474514205542,0.0,-1.062996616634628,0.9651835574139926,1,29.0,1,1,0.8461406943407624,0.8461406943407624
2016-09-24,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.7171715752859821,0.5326104784035607,0.0,-1.1659484556598618,0.8492345252274442,1,46.0,1,1,1.4857365061138315,1.4857365061138312
2016-09-25,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.1135699983523542,1.1060706948105328,0.0,-0.419547622726916,1.1159172992565054,1,34.0,1,1,0.45707899080247455,0.45707899080247455
2016-09-26,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,1.0669348897563107,1.0509302893867856,0.0,-0.7541410995589262,1.1043223960378508,1,18.0,1,1,-0.018498088241349228,-0.018498088241349183
