visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-11-29,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.849306124463198,-0.9136093394018836,0.0,-0.32284356611561554,-0.7388983982091942,1,7.0,1,1,-0.6505832837198345,-0.6505832837198345
2016-11-30,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.8224899067770638,-0.9220306129561765,0.0,-0.24272821126207061,-0.6939131587366743,1,19.0,1,1,-0.41469272848729816,-0.41469272848729816
2016-12-01,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.2593493353682461,-0.1556947195155193,0.0,-0.6967152220988256,-0.4959781050575863,1,8.0,1,1,-0.5182183640125492,-0.5182183640125492
2016-12-02,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.6794700791176815,-0.7030775005445602,0.0,-1.1774073512200955,-0.5949456318971303,1,11.0,1,1,1.0609173121601196,1.0609173121601196
2016-12-03,air_b45b8e456f53942a,0,0,1,0,0,0,0,-0.45600159839989673,-0.37464783192713563,0.0,1.0391174663946496,-0.5049751529520904,1,17.0,1,1,2.1812125823083726,2.1812125823083726
2016-12-05,air_b45b8e456f53942a,0,1,0,0,0,0,0,-0.21465563922468917,-0.2988563699384992,0.0,-1.0438817597975205,-0.20807257243345859,1,7.0,1,1,-1.2221926855842564,-1.2221926855842564
2016-12-06,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.9655097344364459,-0.7704476889789038,0.0,-1.1774073512200955,-1.053795074516834,1,2.0,1,1,-0.7463444965806918,-0.7463444965806918
2016-12-07,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.2247331720690764,-1.250460281573601,0.0,0.7186560469804694,-1.107777361883858,1,8.0,1,1,-0.21281773921305858,-0.21281773921305858
2016-12-09,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.8046124283196411,-0.8715029716304189,0.0,-1.1774073512200955,-0.7119072545256823,1,16.0,1,1,1.6783737811857242,1.6783737811857242
2016-12-10,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.010203430580003,-1.0483497162705706,0.0,-1.1774073512200955,-0.95482754767729,1,7.0,1,1,2.3997256201491703,2.3997256201491703
2016-12-11,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.1889782151542307,-1.267302828682187,0.0,-0.8035356952368856,-1.017806882938818,1,9.0,1,1,0.14323650011128708,0.14323650011128708
2016-12-12,air_b45b8e456f53942a,0,1,0,0,0,0,0,-1.1442845190106739,-1.0651922633791566,0.0,0.07773320815210945,-1.107777361883858,1,8.0,1,1,-1.0280821189744107,-1.0280821189744107
2016-12-13,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.7599187321760841,-0.458860567470065,0.0,-0.5097793941072206,-0.990815739255306,1,4.0,1,1,-0.4535148418092673,-0.4535148418092673
2016-12-14,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.9565709952077346,-0.9725582542819341,0.0,-0.6165998672452806,-0.8918482124157621,1,8.0,1,1,0.19241117698578133,0.19241117698578133
2016-12-15,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.1800394759255195,-1.1746688195849646,0.0,0.2913741544282294,-1.04479802662233,1,13.0,1,1,0.2918697339725404,0.2918697339725404
2016-12-16,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.2515493897552104,-1.258881555127894,0.0,-0.055792383270465554,-1.3147094634574497,1,10.0,1,1,1.847712142152028,1.847712142152028
2016-12-17,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.099590822867117,-1.2083539138021364,0.0,-0.6165998672452806,-1.188750792934394,1,20.0,1,1,2.8382306334811265,2.8382306334811265
2016-12-18,air_b45b8e456f53942a,0,0,0,1,0,0,0,-0.6884088183463929,-0.4335967468071862,0.0,-0.13590773812401064,-1.04479802662233,1,4.0,1,1,0.24195558827286576,0.24195558827286576
2016-12-19,air_b45b8e456f53942a,0,1,0,0,0,0,0,-0.6884088183463929,-0.6357073121102167,0.0,0.9857072298256193,-0.7119072545256823,1,9.0,1,1,-0.49529483043195793,-0.49529483043195793
2016-12-20,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.7867349498622181,-0.7620264154246107,0.0,-1.0972919963665506,-0.90984230820477,1,7.0,1,1,0.21533471056637263,0.21533471056637263
2016-12-21,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.5364502514582993,-0.6357073121102167,0.0,-0.9637664049439757,-0.4150046740070505,1,14.0,1,1,0.7806586274167615,0.7806586274167615
2016-12-22,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.7509799929473726,-0.8125540567503684,0.0,-1.1774073512200955,-0.5589574403191143,1,25.0,1,1,1.8632409874808156,1.8632409874808156
2016-12-23,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.9029385598354663,-1.0146646220533988,1.0,-1.1774073512200955,-0.8468629729432421,1,13.0,1,1,1.377779703749906,1.377779703749906
2016-12-24,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.171100736696808,-1.1999326402478436,0.0,0.5317202189888645,-1.125771457672866,1,15.0,1,1,1.6140399933950327,1.6140399933950327
2016-12-25,air_b45b8e456f53942a,0,0,0,1,0,0,0,-0.9833872128938687,-0.9051880658475907,0.0,0.7186560469804694,-0.981818691360802,1,6.0,1,1,-0.03978203412085321,-0.03978203412085321
2016-12-26,air_b45b8e456f53942a,0,1,0,0,0,0,0,-0.6615926006602587,-0.5683371236758732,0.0,-1.0438817597975205,-0.7478954461036982,1,2.0,1,1,-0.1721469538281385,-0.1721469538281385
2016-12-27,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.0012646913512915,-1.0230858956076918,0.0,-1.1774073512200955,-1.125771457672866,1,18.0,1,1,0.5832204510936041,0.5832204510936041
2016-12-28,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.3498755212710358,-1.3262517435622376,0.0,-0.6700101038143106,-1.2247389845124097,1,24.0,1,1,1.736422083962383,1.736422083962383
2016-12-29,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.099590822867117,-1.0904560840420352,1.0,-1.1774073512200955,-0.990815739255306,1,16.0,1,1,1.3182524633228867,1.3182524633228867
2016-12-30,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.0280809090374257,-1.1157199047049142,1.0,-0.1092026198394956,-0.981818691360802,1,26.0,1,1,0.55475090132416,0.55475090132416
2017-01-02,air_b45b8e456f53942a,0,1,0,0,0,0,0,-0.7688574714047954,-0.7620264154246107,1.0,-0.48307427582270557,-0.7478954461036982,1,19.0,1,1,-2.6456701740564585,-2.6456701740564585
2017-01-03,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.8850610813780434,-0.9725582542819341,1.0,-1.0171766415130057,-0.8198718292597301,1,13.0,1,1,-2.3657812237256906,-2.3657812237256906
2017-01-04,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.0012646913512915,-1.0904560840420352,0.0,-1.1774073512200955,-0.90984230820477,1,15.0,1,1,-1.9039829424005528,-1.9039829424005528
2017-01-05,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.1442845190106739,-1.27572410223648,0.0,-0.8836510500904305,-1.0268039308333219,1,4.0,1,1,-1.3112986790184904,-1.3112986790184904
2017-01-06,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.1621619974680966,-1.1409837253677928,0.0,0.10443832643662435,-1.1347685055673697,1,2.0,1,1,-0.051243800911148864,-0.051243800911148864
2017-01-07,air_b45b8e456f53942a,0,0,1,0,0,0,0,-0.8850610813780434,-0.7451838683160249,0.0,-0.029087264985950653,-1.04479802662233,1,10.0,1,1,0.732962888192628,0.732962888192628
2017-01-08,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.0191421698087144,-1.0651922633791566,0.0,0.3981946275662895,-1.035800978727826,1,7.0,1,1,-0.3762403495779192,-0.3762403495779192
2017-01-10,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.1532232582393853,-1.0736135369334494,0.0,-0.3495486844001306,-1.2067448887234018,1,2.0,1,1,-1.1841100410874676,-1.1841100410874676
2017-01-11,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.5375890450739753,-1.6041537708539044,0.0,-0.8035356952368856,-1.3686917508244738,1,8.0,1,1,-0.8639200397843697,-0.8639200397843697
2017-01-12,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.5465277843026863,-1.6631026857339553,0.0,-1.0972919963665506,-1.4226740381914977,1,14.0,1,1,-0.8776002130502065,-0.8776002130502065
2017-01-13,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.5018340881591294,-1.4441495733223386,0.0,0.1845536812901693,-1.5396356608200494,1,10.0,1,1,0.6797211327796417,0.6797211327796417
2017-01-14,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.466079131244284,-1.4609921204309246,0.0,0.0510280898675943,-1.5216415650310415,1,18.0,1,1,1.1267300376011722,1.1267300376011722
2017-01-15,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.2694268682126333,-1.1662475460306718,0.0,-0.2694333295465856,-1.3327035592464578,1,4.0,1,1,-0.8483911944555821,-0.8483911944555821
2017-01-17,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.0459583874948486,-1.0651922633791566,0.0,-0.42966403925367563,-1.1167744097783618,1,8.0,1,1,-0.8620713677214188,-0.8620713677214188
2017-01-19,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.010203430580003,-0.997822074944813,0.0,-0.9370612866594606,-0.9638245955717941,1,10.0,1,1,-0.45684245152257896,-0.45684245152257896
2017-01-20,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.1353457797819624,-1.1325624518135,0.0,-0.5364845123917357,-1.1167744097783618,1,18.0,1,1,0.7152156363882992,0.7152156363882992
2017-01-21,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.215794432840365,-1.1915113666935506,0.0,-0.0023821467014355086,-1.3147094634574497,1,15.0,1,1,1.6184768063461148,1.6184768063461148
2017-01-22,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.2783656074413448,-1.27572410223648,0.0,-1.1774073512200955,-1.2427330803014178,1,4.0,1,1,-0.5526036643834362,-0.5526036643834362
2017-01-23,air_b45b8e456f53942a,0,1,0,0,0,0,0,-1.2247331720690764,-1.267302828682187,0.0,-0.8035356952368856,-1.3057124155629458,1,15.0,1,1,-1.3974467971520028,-1.3974467971520028
2017-01-24,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.5912214804462435,-1.4609921204309246,0.0,-0.1092026198394956,-1.6386031876595937,1,3.0,1,1,-0.7463444965806918,-0.7463444965806918
2017-01-25,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.2694268682126333,-1.2251964609107222,0.0,-0.1092026198394956,-1.287718319773938,1,6.0,1,1,-0.367736458088345,-0.367736458088345
2017-01-26,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.9923259521225802,-0.9557157071733483,0.0,0.6385406921269243,-0.9638245955717941,1,10.0,1,1,-0.23463206955587934,-0.23463206955587934
2017-01-27,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.7152250360325272,-0.6441285856645096,0.0,-1.1239971146510657,-0.9638245955717941,1,18.0,1,1,1.154460118545436,1.154460118545436
2017-01-28,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.1621619974680966,-1.2251964609107222,0.0,-1.1774073512200955,-0.9998127871498099,1,12.0,1,1,1.8769211607466523,1.8769211607466523
2017-01-29,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.0191421698087144,-1.0736135369334494,0.0,0.5851304555578943,-1.098780313989354,1,12.0,1,1,-0.17325615706590905,-0.17325615706590905
2017-01-30,air_b45b8e456f53942a,0,1,0,0,0,0,0,-1.0638358659522713,-1.1409837253677928,0.0,-1.0972919963665506,-0.8918482124157621,1,6.0,1,1,-1.3068618660674083,-1.3068618660674083
2017-01-31,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.2247331720690764,-1.1999326402478436,0.0,0.2646690361437145,-1.1797537450398898,1,9.0,1,1,-0.7193538844616084,-0.7193538844616084
2017-02-01,air_b45b8e456f53942a,0,0,0,0,0,0,1,-1.1442845190106739,-0.9641369807276412,0.0,-0.32284356611561554,-1.197747840828898,1,5.0,1,1,-0.5452089761316326,-0.5452089761316326
2017-02-02,air_b45b8e456f53942a,0,0,0,0,1,0,0,-1.466079131244284,-1.519941035310975,0.0,-0.5898947489607655,-1.287718319773938,1,6.0,1,1,-0.5570404773345183,-0.5570404773345183
2017-02-03,air_b45b8e456f53942a,1,0,0,0,0,0,0,-1.1889782151542307,-1.1915113666935506,0.0,-0.2160230929775556,-1.2067448887234018,1,14.0,1,1,0.688225024269216,0.688225024269216
2017-02-04,air_b45b8e456f53942a,0,0,1,0,0,0,0,-0.7867349498622181,-0.8546604245218331,0.0,-0.29613844783110066,-0.7119072545256823,1,19.0,1,1,1.704255190067037,1.704255190067037
2017-02-07,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.0548971267235598,-1.1999326402478436,0.0,-0.9103561683749456,-0.8918482124157621,1,4.0,1,1,-0.836189958840106,-0.836189958840106
2017-02-08,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.8850610813780434,-1.0146646220533988,0.0,-1.1239971146510657,-0.8378659250487381,1,16.0,1,1,-0.3773495528156897,-0.3773495528156897
2017-02-09,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.8582448636919093,-0.8041327831960754,0.0,0.3981946275662895,-1.035800978727826,1,9.0,1,1,-0.6864475217410823,-0.6864475217410823
2017-02-10,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.9118772990641777,-0.9304518865104694,0.0,-0.5364845123917357,-0.8108747813652262,1,13.0,1,1,0.9681139745999839,0.9681139745999839
2017-02-11,air_b45b8e456f53942a,0,0,1,0,0,0,0,-0.9297547775216004,-0.9388731600647625,1.0,-0.4563691575381906,-1.0268039308333219,1,29.0,1,1,1.5615377068072267,1.5615377068072267
2017-02-13,air_b45b8e456f53942a,0,1,0,0,0,0,0,-0.6884088183463929,-0.8209753303046613,0.0,-0.7234203403833406,-0.4779840092685784,1,10.0,1,1,-1.200748089654026,-1.200748089654026
2017-02-14,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.7956736890909295,-0.9388731600647625,0.0,-1.1507022329355807,-0.5589574403191143,1,18.0,1,1,-0.5751574635514373,-0.5751574635514373
2017-02-15,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.8314286460057752,-0.7704476889789038,0.0,-0.5364845123917357,-0.8198718292597301,1,3.0,1,1,-0.04532805030970595,-0.04532805030970595
2017-02-16,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.554327729915722,-0.3578052848185498,0.0,-0.13590773812401064,-0.8108747813652262,1,2.0,1,1,-0.030538673806098652,-0.030538673806098652
2017-02-17,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.7062862968038157,-0.3409627377099638,0.0,-1.1774073512200955,-0.95482754767729,1,16.0,1,1,1.1012183631324497,1.1012183631324497
2017-02-18,air_b45b8e456f53942a,0,0,1,0,0,0,0,-1.3141205643561902,-1.3515155642251162,0.0,0.1845536812901693,-1.2427330803014178,1,22.0,1,1,1.7881849017250084,1.7881849017250084
2017-02-20,air_b45b8e456f53942a,0,1,0,0,0,0,0,-1.1532232582393853,-1.1072986311506212,0.0,-0.7501254586678556,-1.1707566971453858,1,6.0,1,1,-1.3760022012217723,-1.3760022012217723
2017-02-21,air_b45b8e456f53942a,0,0,0,0,0,1,0,-1.1889782151542307,-1.258881555127894,0.0,-0.8569459318059156,-1.125771457672866,1,5.0,1,1,-0.527831458739894,-0.527831458739894
2017-02-22,air_b45b8e456f53942a,0,0,0,0,0,0,1,-0.9386935167503119,-0.9725582542819341,0.0,0.1311434447211395,-1.1167744097783618,1,8.0,1,1,-0.06455423976439544,-0.06455423976439544
2017-02-23,air_b45b8e456f53942a,0,0,0,0,1,0,0,-0.6884088183463929,-0.7620264154246107,0.0,-0.8302408135214007,-0.6489279192641543,1,3.0,1,1,-0.13517351256912027,-0.13517351256912027
2017-02-24,air_b45b8e456f53942a,1,0,0,0,0,0,0,-0.9297547775216004,-1.0146646220533988,0.0,0.07773320815210945,-0.8018777334707221,1,20.0,1,1,1.2402385022663582,1.2402385022663582
2017-02-25,air_b45b8e456f53942a,0,0,1,0,0,0,0,-0.9386935167503119,-0.9051880658475907,0.0,0.21125879957468444,-0.9278364039937781,1,4.0,1,1,2.108005168615516,2.108005168615516
2017-02-26,air_b45b8e456f53942a,0,0,0,1,0,0,0,-1.2336719112977876,-1.27572410223648,0.0,-0.7768305769523706,-1.1707566971453858,1,7.0,1,1,0.045256880774888736,0.045256880774888736
2017-02-27,air_b45b8e456f53942a,0,1,0,0,0,0,0,-1.2426106505264993,-1.0651922633791566,0.0,1.0391174663946496,-1.4586622297695138,1,5.0,1,1,-1.044720167540969,-1.044720167540969
2017-02-28,air_b45b8e456f53942a,0,0,0,0,0,1,0,-0.8671836029206207,-0.6946562269902673,0.0,0.6919509286959544,-1.2427330803014178,1,2.0,1,1,-0.41469272848729816,-0.41469272848729816
