visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,total_area_visitors,total_genre_visitors
2016-06-04,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.9273549785710506,1.1633623501960222,0.0,1.6243988662426208,0.5017244127538877,1,27.0,1,1,-0.5573021487765076,-0.5573021487765077
2016-06-06,air_e5cf003abcc5febb,0,1,0,0,0,0,0,0.6912383200772153,0.7693972311274465,0.0,0.6824248858612015,0.6817948452347473,1,10.0,1,1,-1.3262126272701675,-1.3262126272701675
2016-06-07,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.9810178555014678,0.9959271745918776,0.0,-0.33391546139243494,0.8506108756855532,1,3.0,1,1,-1.182759179790007,-1.1827591797900072
2016-06-08,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.1742042124509695,1.1535132222193076,0.0,1.7731315999870552,1.0306813081664123,1,8.0,1,1,-1.0198459603038423,-1.0198459603038423
2016-06-09,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.9380875539571343,0.8777376388713046,0.0,-1.0032127632423908,1.131970926436896,1,14.0,1,1,-1.0697428116012893,-1.0697428116012895
2016-06-10,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.959552704729301,0.9762289186384485,0.0,1.4012997656259687,1.019426906136359,1,14.0,1,1,-0.6356402053134995,-0.6356402053134997
2016-06-11,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.2385996647674704,1.409590549613882,0.0,1.7731315999870552,0.8281020716254457,1,15.0,1,1,-0.4767187339311305,-0.47671873393113073
2016-06-13,air_e5cf003abcc5febb,0,1,0,0,0,0,0,0.8736921016406335,0.6906042073137313,0.0,-1.0032127632423908,1.0644445142565737,1,8.0,1,1,-1.3868373015965658,-1.3868373015965658
2016-06-14,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.959552704729301,0.7201515912438745,0.0,-0.9288463963701735,1.086953318316681,1,11.0,1,1,-1.1091613241262726,-1.1091613241262728
2016-06-15,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.2278670893813868,1.2618536299631662,0.0,1.4508773435407805,1.0419357101964664,1,11.0,1,1,-1.0497840710823105,-1.0497840710823108
2016-06-16,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.2493322401535536,1.1535132222193076,0.0,-0.9288463963701735,1.289532554857648,1,5.0,1,1,-1.120138631411711,-1.1201386314117112
2016-06-17,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.088343609362302,0.9565306626850199,0.0,0.5089033631593611,1.1544797304970034,1,11.0,1,1,-0.5650361607276119,-0.5650361607276121
2016-06-18,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.152739061678803,1.0747201984055925,0.0,1.7979203889444615,1.2557693487674868,1,7.0,1,1,-0.47422389136625814,-0.47422389136625837
2016-06-20,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.1098087601344693,0.8875867668480192,0.0,0.6824248858612015,1.199497338617218,1,6.0,1,1,-1.356400222305123,-1.3564002223051232
2016-06-21,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.1634716370648863,1.2421553740097375,0.0,0.21143789567049207,1.2670237507975406,1,10.0,1,1,-1.143340667265024,-1.143340667265024
2016-06-22,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.1420064862927193,1.0451728144754495,0.0,0.5832697300315786,1.289532554857648,1,4.0,1,1,-1.0814685716561894,-1.0814685716561896
2016-06-23,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.8629595262545503,0.6216603114767306,0.0,-0.9536351853275792,1.1544797304970034,1,4.0,1,1,-1.0772273392959064,-1.0772273392959066
2016-06-24,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.9380875539571343,0.7792463591041607,0.0,-0.9288463963701735,1.019426906136359,1,22.0,1,1,-0.5867412910420013,-0.5867412910420016
2016-06-25,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.0668784585901354,0.8481902549411617,0.0,-0.8792688184553619,1.2332605447073794,1,21.0,1,1,-0.4250754928382728,-0.425075492838273
2016-06-27,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.0561458832040522,1.0057763025685917,0.0,1.6491876552000264,0.9969181020762515,1,13.0,1,1,-1.3020126543909056,-1.3020126543909059
2016-06-28,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.8844246770267171,0.7496989751740178,0.0,-0.8296912405405503,1.1094621223767887,1,7.0,1,1,-1.1568128171153345,-1.1568128171153347
2016-06-29,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.0776110339762188,1.0648710704288784,0.0,0.7072136748186074,1.0531901122265201,1,19.0,1,1,-0.9806769320353463,-0.9806769320353464
2016-06-30,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.0776110339762188,0.8383411269644472,0.0,-0.9288463963701735,1.2782781528275946,1,2.0,1,1,-0.9562274748995973,-0.9562274748995974
2016-07-01,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.356657994014388,1.2618536299631662,0.0,0.7320024637760131,1.3458045650079167,1,11.0,1,1,1.5997387328121309,1.5997387328121304
2016-07-02,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.6035072278943068,1.6952152609385998,0.0,-0.5074369840942754,1.570892605608991,1,28.0,1,1,1.7040231520237952,1.704023152023795
2016-07-03,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.2278670893813868,0.9959271745918776,0.0,-0.6809585067961158,1.5596382035789376,1,1.0,1,1,0.40196481741691303,0.40196481741691276
2016-07-04,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.0239481570458018,0.6610568233835881,0.0,-1.0032127632423908,1.289532554857648,1,11.0,1,1,-0.10398925473920063,-0.10398925473920087
2016-07-05,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.0132155816597181,0.7890954870808752,0.0,-1.0032127632423908,1.2220061426773259,1,4.0,1,1,0.33335664688292327,0.333356646882923
2016-07-06,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.356657994014388,1.3504957817535956,0.0,-0.5322257730516812,1.289532554857648,1,10.0,1,1,0.6347336287195038,0.6347336287195035
2016-07-07,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.9702852801153846,0.8186428710110185,0.0,-1.0032127632423908,1.2557693487674868,1,2.0,1,1,0.5908243995777503,0.59082439957775
2016-07-08,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.2493322401535536,1.1239658382891644,0.0,-0.5818033509664926,1.2782781528275946,1,25.0,1,1,1.4645182657960492,1.4645182657960487
2016-07-09,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.131273910906636,0.8481902549411617,0.0,-0.9536351853275792,1.4245853792182925,1,11.0,1,1,1.6638561867293504,1.66385618672935
2016-07-10,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.2815299663118038,1.2027588621028797,0.0,1.1038342981370997,1.4358397812483463,1,8.0,1,1,0.5072471736545264,0.5072471736545261
2016-07-11,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.20640193860922,1.084569326382307,0.0,1.3269333987537517,1.300786956887702,1,7.0,1,1,-0.13717066085200297,-0.1371706608520032
2016-07-12,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.2922625416978875,1.3406466537768813,0.0,1.946653122688896,1.1769885345571107,1,7.0,1,1,0.3433360171424127,0.3433360171424124
2016-07-13,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.2600648155396372,0.9565306626850199,0.0,-0.978423974284985,1.4358397812483463,1,9.0,1,1,0.39148647864444913,0.39148647864444885
2016-07-14,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.324460267856138,1.0944184543590216,0.0,-0.8544800294979561,1.5483838015488836,1,3.0,1,1,0.5351894103810968,0.5351894103810965
2016-07-15,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.1849367878370531,1.084569326382307,0.0,0.06270516192605731,1.2670237507975406,1,17.0,1,1,1.3233101766242739,1.3233101766242734
2016-07-16,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.2922625416978875,1.1042675823357357,0.0,0.16186031775568047,1.4020765751581852,1,41.0,1,1,1.6246871584608544,1.624687158460854
2016-07-17,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.2922625416978875,1.0944184543590216,0.0,-0.9288463963701735,1.570892605608991,1,13.0,1,1,1.0084610449373825,1.0084610449373823
2016-07-18,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.2278670893813868,0.9959271745918776,1.0,-0.5570145620090869,1.480857389368561,1,7.0,1,1,-0.007438847478640479,-0.007438847478640735
2016-07-19,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.2815299663118038,1.1732114781727365,0.0,1.0294679312648822,1.3908221731281316,1,20.0,1,1,0.10931978455738575,0.10931978455738549
2016-07-20,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.20640193860922,1.0944184543590216,0.0,1.0542567202222883,1.3232957609478093,1,12.0,1,1,0.42965756988699616,0.4296575698869959
2016-07-21,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.152739061678803,1.035323686498735,0.0,-0.6809585067961158,1.2557693487674868,1,1.0,1,1,0.5766037969579779,0.5766037969579776
2016-07-22,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.3029951170839706,1.3012501418700235,0.0,1.500454921455592,1.3232957609478093,1,17.0,1,1,1.3657225002271038,1.3657225002271036
2016-07-23,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.3459254186283047,1.2914010138933094,0.0,1.8227091779018672,1.2670237507975406,1,15.0,1,1,1.5760377284458433,1.5760377284458431
2016-07-24,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.463983747875222,1.4489870615207394,0.0,1.376510976668563,1.4245853792182925,1,16.0,1,1,0.3872452462841661,0.38724524628416584
2016-07-25,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.463983747875222,1.3504957817535956,0.0,0.2858042625427093,1.5258749974887762,1,16.0,1,1,-0.04111922210441728,-0.04111922210441753
2016-07-27,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.324460267856138,1.2027588621028797,0.0,-0.7801136626257389,1.4696029873385077,1,6.0,1,1,0.5810945135747482,0.5810945135747478
2016-07-28,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.6357049540525572,1.5770257252180266,0.0,0.3353818404575209,1.6721822238794748,1,9.0,1,1,0.7310345517235767,0.7310345517235763
2016-07-29,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.6786352555968906,1.5770257252180266,0.0,1.3517221877111574,1.615910213729206,1,24.0,1,1,1.5298831409957048,1.5298831409957045
2016-07-30,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.6464375294386406,1.4982327014043118,0.0,0.533692152116767,1.7959806462100654,1,61.0,1,1,1.6087201660456714,1.608720166045671
2016-08-01,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.4854488986473893,1.4686853174741683,0.0,1.3269333987537517,1.5483838015488836,1,31.0,1,1,-0.07754392355155366,-0.07754392355155391
2016-08-02,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.3995882955587218,1.2224571180563084,0.0,-0.5322257730516812,1.6609278218494208,1,1.0,1,1,0.15946612011132008,0.15946612011131983
2016-08-03,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.4425185971030554,1.3012501418700235,0.0,0.5832697300315786,1.5258749974887762,1,19.0,1,1,0.4600946491784389,0.4600946491784386
2016-08-04,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.5498443509638897,1.4686853174741683,0.0,1.9218643337314902,1.649673419819367,1,4.0,1,1,0.5451687806405863,0.5451687806405859
2016-08-05,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.5391117755778063,1.4982327014043118,0.0,2.0705970674759246,1.5033661934286688,1,21.0,1,1,1.2509597422429755,1.2509597422429752
2016-08-06,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.6249723786664736,1.6558187490317415,0.0,2.194541012262954,1.570892605608991,1,36.0,1,1,1.0882960070132979,1.0882960070132977
2016-08-07,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.8074261602298922,1.7740082847523146,0.0,2.0705970674759246,1.6834366259095281,1,2.0,1,1,0.28470721686791234,0.28470721686791206
2016-08-08,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.732298132527308,1.6262713651015988,0.0,2.120174645390736,1.7847262441800118,1,3.0,1,1,-0.06506971072719189,-0.06506971072719214
2016-08-09,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.5927746525082236,1.3209483978234524,0.0,0.3353818404575209,1.7284542340297433,1,11.0,1,1,0.49377502380421573,0.4937750238042154
2016-08-10,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.3995882955587218,1.1633623501960222,0.0,0.5832697300315786,1.5483838015488836,1,31.0,1,1,1.1681309690892134,1.168130969089213
2016-08-11,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.3459254186283047,1.311099269846738,1.0,0.9551015643926651,1.3908221731281316,1,10.0,1,1,0.9595621306658845,0.9595621306658841
2016-08-12,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.410320870944805,1.5277800853344548,0.0,2.244118590177765,1.210751740647272,1,24.0,1,1,0.668912971858255,0.6689129718582547
2016-08-13,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.5605769263499731,1.5080818293810256,1.0,1.946653122688896,1.4020765751581852,1,11.0,1,1,0.7804324345080493,0.780432434508049
2016-08-16,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.6464375294386406,1.7444609008221716,0.0,1.5748212883278094,1.492111791398615,1,5.0,1,1,-0.19006132322729688,-0.19006132322729713
2016-08-17,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.4961814740334725,1.3307975258001667,0.0,-0.23476030556281186,1.649673419819367,1,3.0,1,1,0.14749087579993278,0.14749087579993253
2016-08-18,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.4854488986473893,1.3997414216371675,0.0,0.9551015643926651,1.492111791398615,1,8.0,1,1,0.33260819411346154,0.33260819411346126
2016-08-19,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.6464375294386406,1.636120493078313,0.0,0.8311576196056363,1.6721822238794748,1,33.0,1,1,1.2262608008507392,1.226260800850739
2016-08-20,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.7644958586855581,1.833103052612601,0.0,0.3849594183723323,1.7171998319996895,1,18.0,1,1,1.1474237758007728,1.1474237758007724
2016-08-22,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.4425185971030554,1.458836189497454,0.0,-0.33391546139243494,1.5146205954587224,1,6.0,1,1,-0.6413783432127059,-0.6413783432127061
2016-08-23,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.3888557201726381,1.1535132222193076,0.0,-0.4082818282646523,1.5146205954587224,1,2.0,1,1,0.2891979334846826,0.2891979334846823
2016-08-24,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.463983747875222,1.4292888055673107,0.0,1.6243988662426208,1.4470941832784003,1,12.0,1,1,0.41668438854965995,0.4166843885496596
2016-08-25,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.710832981755141,1.734611772845457,0.0,1.4012997656259687,1.6609278218494208,1,9.0,1,1,0.5035049098072178,0.5035049098072176
2016-08-26,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.4532511724891388,1.3603449097303102,0.0,-0.4826481951368696,1.480857389368561,1,16.0,1,1,1.4260976902970148,1.4260976902970146
2016-08-27,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.959552704729301,0.7004533352904458,0.0,-1.0032127632423908,1.2332605447073794,1,16.0,1,1,1.4682605296433577,1.4682605296433573
2016-08-29,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.7752284340716418,1.8035556686824574,0.0,1.4260885545833748,1.5146205954587224,1,10.0,1,1,-0.2591684622742611,-0.2591684622742614
2016-08-30,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.9702852801153846,0.9860780466151631,0.0,-1.0032127632423908,1.210751740647272,1,10.0,1,1,0.2714845512740888,0.27148455127408855
2016-08-31,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.2922625416978875,1.5868748531947412,0.0,2.045808278518519,1.008172504106305,1,2.0,1,1,0.5591398990038714,0.5591398990038711
2016-09-01,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.3137276924700543,1.4292888055673107,0.0,1.8474979668592728,1.1207165244068422,1,17.0,1,1,0.29568452415335067,0.2956845241533504
2016-09-02,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.4210534463308886,1.5770257252180266,0.0,1.6243988662426208,1.2332605447073794,1,10.0,1,1,1.1017681568636086,1.1017681568636084
2016-09-03,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.6464375294386406,1.734611772845457,0.0,1.9962307006037072,1.4245853792182925,1,22.0,1,1,1.4914625654966707,1.4914625654966702
2016-09-04,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.6679026802108075,1.8724995645194584,0.0,1.4260885545833748,1.615910213729206,1,7.0,1,1,0.20063102243171396,0.20063102243171368
2016-09-05,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.6035072278943068,1.7050643889153134,0.0,1.2277782429241286,1.6046558116991523,1,3.0,1,1,-0.19829430369137566,-0.1982943036913759
2016-09-06,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.3888557201726381,1.311099269846738,0.0,-0.3091266724350292,1.615910213729206,1,9.0,1,1,0.2714845512740888,0.27148455127408855
2016-09-07,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.4210534463308886,1.3012501418700235,0.0,0.40974820732973816,1.570892605608991,1,3.0,1,1,0.3361009737042828,0.33610097370428255
2016-09-08,air_e5cf003abcc5febb,0,0,0,0,1,0,0,1.335192843242221,1.3701940377070243,0.0,-0.7801136626257389,1.4245853792182925,1,2.0,1,1,0.4346472550167409,0.43464725501674056
2016-09-09,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.0990761847483856,0.8974358948247337,0.0,-0.33391546139243494,1.3795677710980778,1,13.0,1,1,1.313829774877759,1.3138297748777585
2016-09-10,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.1420064862927193,1.035323686498735,0.0,0.7815800416908247,1.300786956887702,1,13.0,1,1,1.6536273322133737,1.6536273322133732
2016-09-12,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.1742042124509695,1.1141167103124503,0.0,-0.4330706172220581,1.210751740647272,1,2.0,1,1,-0.18407370107160323,-0.18407370107160348
2016-09-14,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.1742042124509695,0.9171341507781624,0.0,-0.7305360847109272,1.4245853792182925,1,2.0,1,1,0.42541633752671315,0.4254163375267129
2016-09-16,air_e5cf003abcc5febb,1,0,0,0,0,0,0,1.1098087601344693,1.084569326382307,0.0,-0.5074369840942754,1.1769885345571107,1,21.0,1,1,1.268423640197082,1.2684236401970816
2016-09-17,air_e5cf003abcc5febb,0,0,1,0,0,0,0,1.034680732431885,0.9663797906617344,0.0,-0.8544800294979561,1.1769885345571107,1,19.0,1,1,1.5770356654717923,1.577035665471792
2016-09-18,air_e5cf003abcc5febb,0,0,0,1,0,0,0,0.8200292247102163,0.4837725198027289,0.0,-1.0032127632423908,1.1544797304970034,1,10.0,1,1,0.790661289024026,0.7906612890240257
2016-09-19,air_e5cf003abcc5febb,0,1,0,0,0,0,0,0.7341686216215493,0.3951303680122995,1.0,-1.0032127632423908,1.019426906136359,1,29.0,1,1,-0.1860695751235011,-0.18606957512350136
2016-09-20,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.47658681235554673,0.1489021685944397,0.0,-1.0032127632423908,0.7043036492948547,1,30.0,1,1,-0.5091516872744711,-0.5091516872744714
2016-09-21,air_e5cf003abcc5febb,0,0,0,0,0,0,1,0.8736921016406335,0.858039382917876,0.0,0.06270516192605731,0.9406460919259829,1,19.0,1,1,0.929374535630929,0.9293745356309286
2016-09-23,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.7127034708493821,0.3754321120588708,0.0,-1.0032127632423908,0.8731196797456605,1,8.0,1,1,0.8061293129262346,0.8061293129262342
2016-09-24,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.8200292247102163,0.6906042073137313,0.0,-0.5322257730516812,0.8281020716254457,1,32.0,1,1,1.4258482060405278,1.4258482060405273
2016-09-25,air_e5cf003abcc5febb,0,0,0,1,0,0,0,1.1420064862927193,1.232306246033023,0.0,0.9798903533500708,1.0306813081664123,1,11.0,1,1,0.4291586013740217,0.4291586013740214
2016-09-27,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.2815299663118038,1.3603449097303102,0.0,0.45932578524454976,1.289532554857648,1,6.0,1,1,0.38475040371929375,0.3847504037192935
2016-09-28,air_e5cf003abcc5febb,0,0,0,0,0,0,1,1.0454133078179686,0.7004533352904458,0.0,-1.0032127632423908,1.368313369068024,1,4.0,1,1,0.4615915547173623,0.461591554717362
2016-09-29,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.6697731693050485,0.49362164777944345,0.0,-1.0032127632423908,0.6705404432046934,1,9.0,1,1,0.5426739380757138,0.5426739380757135
2016-09-30,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.5302496892859638,0.5822637995698728,0.0,0.8559464085630419,0.41168919651345803,1,26.0,1,1,1.4715038249776917,1.4715038249776913
2016-10-01,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.7663663477797993,0.8383411269644472,0.0,0.36017062941492656,0.8506108756855532,1,22.0,1,1,1.4942068923180303,1.4942068923180298
2016-10-03,air_e5cf003abcc5febb,0,1,0,0,0,0,0,1.1634716370648863,1.2520045019864516,0.0,-0.9536351853275792,1.0419357101964664,1,10.0,1,1,-0.33027147537312324,-0.33027147537312346
2016-10-04,air_e5cf003abcc5febb,0,0,0,0,0,1,0,1.0239481570458018,0.8383411269644472,0.0,0.18664910671308615,0.9068828858358217,1,7.0,1,1,0.2318165544926184,0.23181655449261812
2016-10-05,air_e5cf003abcc5febb,0,0,0,0,0,0,1,0.9917504308875514,1.0747201984055925,0.0,-0.65616971783871,0.7718300614751772,1,1.0,1,1,0.11855070204741347,0.11855070204741319
2016-10-06,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.7663663477797993,0.8481902549411617,0.0,-1.0032127632423908,0.9519004939560364,1,8.0,1,1,0.43315034947781744,0.43315034947781716
2016-10-07,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.4014587846529628,0.4148286239657282,0.0,1.27735582083894,0.38918039245335045,1,16.0,1,1,1.2162814305912497,1.2162814305912495
2016-10-08,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.6483080185328818,0.5625655436164442,0.0,-0.9536351853275792,0.5579964229041562,1,21.0,1,1,1.3839348509506721,1.3839348509506717
2016-10-09,air_e5cf003abcc5febb,0,0,0,1,0,0,0,0.45512166158337997,0.47392339182601473,0.0,-1.0032127632423908,0.5354876188440488,1,7.0,1,1,0.906172499777616,0.9061724997776157
2016-10-10,air_e5cf003abcc5febb,0,1,0,0,0,0,0,0.22973757847562798,0.1489021685944397,1.0,-0.5818033509664926,0.2766363721528133,1,3.0,1,1,0.16620219503647546,0.16620219503647518
2016-10-11,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.15460955077304386,0.1686004245478684,0.0,-0.11081636077578301,0.051548331551738866,1,10.0,1,1,-0.09425936873619845,-0.0942593687361987
2016-10-12,air_e5cf003abcc5febb,0,0,0,0,0,0,1,-0.006379080018207569,-0.20566643856727843,0.0,-0.8049024515831447,0.11907474373206134,1,1.0,1,1,0.3777648445376512,0.3777648445376509
2016-10-13,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.10094667384262672,0.050410888827295754,0.0,0.18664910671308615,0.16409235185227605,1,6.0,1,1,0.40046791187798964,0.4004679118779893
2016-10-14,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.15460955077304386,0.35573385610544206,0.0,1.6243988662426208,0.006530723431524151,1,15.0,1,1,1.3205658498029142,1.3205658498029138
2016-10-15,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.22973757847562798,0.5428672876630154,0.0,1.6491876552000264,-0.04974128671874445,1,21.0,1,1,1.6291778750776247,1.6291778750776242
2016-10-17,air_e5cf003abcc5febb,0,1,0,0,0,0,0,0.7234360462354656,0.7201515912438745,0.0,-0.6313809288813041,0.6817948452347473,1,2.0,1,1,-0.24095611155069294,-0.24095611155069319
2016-10-18,air_e5cf003abcc5febb,0,0,0,0,0,1,0,0.7341686216215493,0.601962055523302,0.0,-0.755324873668333,0.9406460919259829,1,5.0,1,1,0.29094432328009323,0.29094432328009295
2016-10-19,air_e5cf003abcc5febb,0,0,0,0,0,0,1,0.5624474154442143,0.6512076954068738,0.0,0.7567912527334189,0.49047001072383395,1,5.0,1,1,0.38175659264144696,0.3817565926414467
2016-10-20,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.5731799908302978,0.601962055523302,0.0,-0.06123878286097154,0.47921560869378027,1,7.0,1,1,0.5279543669429669,0.5279543669429667
2016-10-21,air_e5cf003abcc5febb,1,0,0,0,0,0,0,0.05801637229829316,0.030712632873867038,0.0,0.6080585189889843,-0.015978080628583406,1,11.0,1,1,1.336033873705123,1.3360338737051225
2016-10-22,air_e5cf003abcc5febb,0,0,1,0,0,0,0,0.025818646140042794,0.1882986805012971,0.0,0.18664910671308615,-0.19604851310944288,1,36.0,1,1,1.6990334668940505,1.69903346689405
2016-10-24,air_e5cf003abcc5febb,0,1,0,0,0,0,0,-0.15663513542337543,-0.07762777486999142,0.0,0.8311576196056363,-0.16228530701928173,1,12.0,1,1,-0.13068407018333483,-0.13068407018333508
2016-10-25,air_e5cf003abcc5febb,0,0,0,0,0,1,0,-0.08150710772079149,0.0011652489437237886,0.0,0.0874939508834632,-0.4211365537105173,1,13.0,1,1,0.3153937804158423,0.31539378041584204
2016-10-26,air_e5cf003abcc5febb,0,0,0,0,0,0,1,0.5731799908302978,0.34588472812872756,0.0,-0.9288463963701735,0.693049247264801,1,13.0,1,1,0.5751068914190545,0.5751068914190541
2016-10-27,air_e5cf003abcc5febb,0,0,0,0,1,0,0,0.06874894768437655,-0.0677786468932769,0.0,0.21143789567049207,-0.004723678598529728,1,2.0,1,1,0.584088324652595,0.5840883246525946
2016-10-28,air_e5cf003abcc5febb,1,0,0,0,0,0,0,-0.2639608892842097,-0.3337051022645656,0.0,-1.0032127632423908,-0.1397765029591743,1,8.0,1,1,1.2711679670184417,1.2711679670184413
2016-10-29,air_e5cf003abcc5febb,0,0,1,0,0,0,0,-0.23176316312595954,-0.4124981260782806,0.0,-1.0032127632423908,-0.04974128671874445,1,34.0,1,1,1.8192848785208982,1.8192848785208977
2016-10-31,air_e5cf003abcc5febb,0,1,0,0,0,0,0,-0.14590256003729202,0.0011652489437237886,0.0,-0.5818033509664926,-0.38737334762035613,1,3.0,1,1,-0.018166670507591607,-0.01816667050759186
2016-11-01,air_e5cf003abcc5febb,0,0,0,0,0,1,0,-0.2961586154424601,-0.39279987012485196,0.0,-1.0032127632423908,-0.1735397090493354,1,3.0,1,1,0.16994445888378398,0.1699444588837837
2016-11-02,air_e5cf003abcc5febb,0,0,0,0,0,0,1,-0.24249573851204292,-0.2155155665439928,0.0,1.2029894539667227,-0.1847941110793892,1,35.0,1,1,0.9343642207606736,0.9343642207606733
