visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-11-30,air_75864c80d2fb334a,0,0,0,0,0,0,1,-0.8625854381745663,-1.023162709842237,0.0,-0.03695322887784488,-0.8694607354845298,1,13.0,1,1,-0.37131964149616725,-0.37131964149616725
2016-12-01,air_75864c80d2fb334a,0,0,0,0,1,0,0,-0.724061648714975,-0.47852804550490113,0.0,-0.5153203698307682,-0.7485277935909084,1,7.0,1,1,-0.4745127359284133,-0.4745127359284133
2016-12-02,air_75864c80d2fb334a,1,0,0,0,0,0,0,-0.5509069118904859,-0.5944077613213555,0.0,0.9197810530280016,-0.44069848695259944,1,4.0,1,1,1.099550500929169,1.099550500929169
2016-12-03,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.631712455741914,-0.5480558749947737,0.0,0.4414139120750784,-0.7705156012079305,1,3.0,1,1,2.2162472013924033,2.2162472013924033
2016-12-04,air_75864c80d2fb334a,0,0,0,1,0,0,0,-0.5393632627688533,-0.5364679034131283,0.0,0.5742936734508904,-0.5946131402717539,1,22.0,1,1,-0.30682395747601343,-0.30682395747601343
2016-12-05,air_75864c80d2fb334a,0,1,0,0,0,0,0,-0.41238312243089464,-0.26994455703528303,0.0,0.68059748255154,-0.5066619098036657,1,9.0,1,1,-1.1762257780676868,-1.1762257780676868
2016-12-06,air_75864c80d2fb334a,0,0,0,0,0,1,0,-0.631712455741914,-0.4090002160150283,0.0,0.9197810530280016,-0.627594851697287,1,11.0,1,1,-0.7019060904451841,-0.7019060904451841
2016-12-07,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.0126528767557903,-1.0926905393321098,0.0,-0.9405356062333668,-0.8584668316760188,1,8.0,1,1,-0.17009310735328736,-0.17009310735328736
2016-12-08,air_75864c80d2fb334a,0,0,0,0,1,0,0,-0.8856727364178316,-0.7798153066276826,0.0,0.946357005303164,-1.0673510040377285,1,5.0,1,1,-0.006089796559181972,-0.006089796559181972
2016-12-09,air_75864c80d2fb334a,1,0,0,0,0,0,0,-0.5970815083770163,-0.3742363012700923,0.0,1.0260848621286514,-0.9793997735696404,1,16.0,1,1,1.715023599864351,1.715023599864351
2016-12-10,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.8972163855394643,-0.9768108235156553,0.0,0.9729329575783263,-0.7815095050164416,1,21.0,1,1,2.4340583399976086,2.4340583399976086
2016-12-12,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.0703711223639534,-1.1738063404036279,0.0,0.6540215302763775,-1.1113266192717728,1,12.0,1,1,-0.9827387260072253,-0.9827387260072253
2016-12-13,air_75864c80d2fb334a,0,0,0,0,0,1,0,-0.7933235434447706,-0.6175837044846464,0.0,-0.6747760834817428,-1.0233753888036843,1,2.0,1,1,-0.41001705190825954,-0.41001705190825954
2016-12-14,air_75864c80d2fb334a,0,0,0,0,0,0,1,-0.9433909820259947,-1.0811025677504642,0.0,-1.2594470335353158,-0.8144912164419746,1,16.0,1,1,0.2338341479957902,0.2338341479957902
2016-12-15,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.1627203153370143,-1.2201582267302096,0.0,0.4945658166254033,-1.0563571002292176,1,12.0,1,1,0.3329732280039123,0.3329732280039123
2016-12-17,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.1050020697288514,-0.8725190792808463,0.0,1.0526608144038136,-1.3971681182930598,1,7.0,1,1,2.871154804271337,2.871154804271337
2016-12-18,air_75864c80d2fb334a,0,0,0,1,0,0,0,-0.9318473329043622,-0.6639355908112282,0.0,0.68059748255154,-1.0453631964207064,1,3.0,1,1,0.2832194146169365,0.2832194146169365
2016-12-19,air_75864c80d2fb334a,0,1,0,0,0,0,0,-0.724061648714975,-0.5712318181580648,0.0,0.866629148477677,-0.8804546392930408,1,3.0,1,1,-0.4516628364469874,-0.4516628364469874
2016-12-20,air_75864c80d2fb334a,0,0,0,0,0,1,0,-0.7702362452015056,-0.71028747713781,0.0,-0.40901656073011866,-0.7485277935909084,1,6.0,1,1,0.2566840474772161,0.2566840474772161
2016-12-21,air_75864c80d2fb334a,0,0,0,0,0,0,1,-0.666343403106812,-0.4205881875966739,0.0,0.7337493871018648,-0.8254851202504857,1,17.0,1,1,0.8201920524304457,0.8201920524304457
2016-12-22,air_75864c80d2fb334a,0,0,0,0,1,0,0,-0.193053789119875,-0.049773096984019743,0.0,-0.6747760834817428,-0.6715704669313312,1,5.0,1,1,1.8992969827790762,1.8992969827790762
2016-12-23,air_75864c80d2fb334a,1,0,0,0,0,0,0,-0.26231568384967063,-0.11930092647389216,1.0,-0.19640894252881946,-0.46268629456962146,1,17.0,1,1,1.4153950792450078,1.4153950792450078
2016-12-24,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.8856727364178316,-1.0115747382605915,0.0,0.9197810530280016,-0.8034973126334636,1,5.0,1,1,1.6508964626100266,1.6508964626100266
2016-12-26,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.081914771485586,-1.1158664824954005,0.0,-0.9936875107836917,-0.9793997735696404,1,7.0,1,1,-0.12955296311204784,-0.12955296311204784
2016-12-27,air_75864c80d2fb334a,0,0,0,0,0,1,0,-0.5970815083770163,-0.2120046991270558,0.0,-1.2860229858104781,-0.7925034088249526,1,6.0,1,1,0.6233880794775192,0.6233880794775192
2016-12-28,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.1858076135802795,-1.3012740278017276,0.0,1.0526608144038136,-1.177290042122839,1,13.0,1,1,1.7728854420995748,1.7728854420995748
2016-12-29,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.3820496486480338,-1.463505629944764,1.0,0.042774627947642294,-1.3202107916334824,1,6.0,1,1,1.3560590499464664,1.3560590499464664
2016-12-30,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.1858076135802795,-1.2085702551485642,1.0,1.0526608144038136,-1.1113266192717728,1,2.0,1,1,0.5950099785086514,0.5950099785086514
2017-01-04,air_75864c80d2fb334a,0,0,0,0,0,0,1,-0.8972163855394643,-0.7682273350460372,0.0,0.9729329575783263,-1.0013875811866624,1,4.0,1,1,-1.8558260142571932,-1.8558260142571932
2017-01-05,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.1050020697288514,-1.1853943119852732,0.0,1.0526608144038136,-0.9903936773781512,1,17.0,1,1,-1.2650455486325842,-1.2650455486325842
2017-01-06,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.3589623504047688,-1.3708018572916003,0.0,0.9995089098534891,-1.2322595611653941,1,15.0,1,1,-0.009038170685817574,-0.009038170685817574
2017-01-07,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.405136946891299,-1.382389828873246,0.0,0.9729329575783263,-1.3861742144845486,1,20.0,1,1,0.7726495196384465,0.7726495196384465
2017-01-09,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.0472838241206883,-1.1042785109137552,1.0,-0.7545039403072299,-0.9793997735696404,1,13.0,1,1,-1.2112377208214846,-1.2112377208214846
2017-01-10,air_75864c80d2fb334a,0,0,0,0,0,1,0,-0.9433909820259947,-0.9188709656074281,0.0,1.0260848621286514,-1.0123814849951733,1,12.0,1,1,-1.1382654611872534,-1.1382654611872534
2017-01-11,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.081914771485586,-1.1158664824954005,0.0,1.0526608144038136,-0.9684058697611292,1,14.0,1,1,-0.8191039619789494,-0.8191039619789494
2017-01-12,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.1858076135802795,-0.9883987950973008,0.0,0.8400531962025143,-1.3202107916334824,1,8.0,1,1,-0.832740192314639,-0.832740192314639
2017-01-13,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.1627203153370143,-0.9188709656074281,0.0,0.4414139120750784,-1.243253464973905,1,12.0,1,1,0.7195787853590057,0.7195787853590057
2017-01-14,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.6013789819590534,-1.6605011468327364,0.0,-0.4887444175556058,-1.5400888678037032,1,3.0,1,1,1.1651518252468112,1.1651518252468112
2017-01-15,air_75864c80d2fb334a,0,0,0,1,0,0,0,-1.7976210170268079,-1.8459086921390637,0.0,0.813477243927352,-1.6500279058888134,1,1.0,1,1,-0.8036249978141125,-0.8036249978141125
2017-01-16,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.5090297889859927,-1.463505629944764,0.0,1.1323886712293012,-1.6170461944632804,1,6.0,1,1,-1.3354379809060093,-1.3354379809060093
2017-01-17,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.2550695083100751,-1.127454454077046,0.0,1.079236766678976,-1.3202107916334824,1,6.0,1,1,-0.8172612281498022,-0.8172612281498022
2017-01-18,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.2088949118235446,-1.1969822835669186,0.0,1.079236766678976,-1.2762351763994384,1,11.0,1,1,-0.4037517568891589,-0.4037517568891589
2017-01-19,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.139633017093749,-1.127454454077046,0.0,0.14907843704829177,-1.1333144268887947,1,13.0,1,1,-0.4133339728007246,-0.4133339728007246
2017-01-20,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.5321170872292578,-1.9502004363738725,0.0,-1.339174890360803,-1.1553022345058168,1,14.0,1,1,0.7549592748786329,0.7549592748786329
2017-01-21,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.197351262701912,-1.1158664824954005,0.0,1.1589646235044635,-1.2652412725909272,1,21.0,1,1,1.65531902379998,1.65531902379998
2017-01-23,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.4166805960129316,-1.4750936015264093,0.0,0.4945658166254033,-1.3751803106760376,1,5.0,1,1,-1.3509169450708463,-1.3509169450708463
2017-01-24,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.5898353328374208,-1.4982695446897003,0.0,1.1589646235044635,-1.6060522906547694,1,3.0,1,1,-0.7019060904451841,-0.7019060904451841
2017-01-25,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.4282242451345644,-1.2896860562200823,0.0,1.212116528054788,-1.529094963995192,1,10.0,1,1,-0.32451420223582705,-0.32451420223582705
2017-01-26,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.347418701283136,-1.150630397240337,0.0,1.1855405757796258,-1.5510827716122142,1,9.0,1,1,-0.19183736653722494,-0.19183736653722494
2017-01-27,air_75864c80d2fb334a,1,0,0,0,0,0,0,-0.8625854381745663,-0.5364679034131283,0.0,0.042774627947642294,-1.243253464973905,1,11.0,1,1,1.1927928326840198,1.1927928326840198
2017-01-28,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.9087600346610968,-0.8145792213726191,0.0,1.079236766678976,-0.891448543101552,1,13.0,1,1,1.9129332131147658,1.9129332131147658
2017-01-30,air_75864c80d2fb334a,0,1,0,0,0,0,0,-0.5855378592553838,-0.13088889805553777,0.0,0.7603253393770273,-0.6605765631228201,1,2.0,1,1,-1.260622987442631,-1.260622987442631
2017-01-31,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.197351262701912,-1.231746198311855,0.0,1.1323886712293012,-1.0893388116547507,1,2.0,1,1,-0.6750021765396343,-0.6750021765396343
2017-02-01,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.1858076135802795,-1.1622183688219825,0.0,0.5742936734508904,-1.1553022345058168,1,3.0,1,1,-0.5014166498339632,-0.5014166498339632
2017-02-02,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.3589623504047688,-1.2665101130567915,0.0,1.212116528054788,-1.2982229840164603,1,9.0,1,1,-0.5132101463405057,-0.5132101463405057
2017-02-03,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.0241965258774228,-0.8029912497909737,0.0,1.212116528054788,-1.2872290802079493,1,7.0,1,1,0.7280553609730831,0.7280553609730831
2017-02-04,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.9318473329043622,-0.8377551645359099,0.0,1.212116528054788,-0.913436350718574,1,7.0,1,1,1.7408218734724126,1.7408218734724126
2017-02-06,air_75864c80d2fb334a,0,1,0,0,0,0,0,-0.8741290872961991,-0.5712318181580648,0.0,0.2819581984241038,-1.0343692926121955,1,9.0,1,1,-1.3019002252155294,-1.3019002252155294
2017-02-07,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.23198221006681,-1.231746198311855,0.0,1.1855405757796258,-1.1553022345058168,1,5.0,1,1,-0.7914629545417406,-0.7914629545417406
2017-02-08,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.1511766662153815,-1.1158664824954005,0.0,1.1855405757796258,-1.18828394593135,1,12.0,1,1,-0.33409641814739277,-0.33409641814739277
2017-02-09,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.6013789819590534,-1.7647928910675454,0.0,-1.339174890360803,-1.2872290802079493,1,18.0,1,1,-0.6422015143808132,-0.6422015143808132
2017-02-10,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.3820496486480338,-1.312861999383373,0.0,-0.27613679935430663,-1.2322595611653941,1,8.0,1,1,1.007045262705977,1.007045262705977
2017-02-11,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.405136946891299,-1.2201582267302096,1.0,0.6008696257260527,-1.5730705792292363,1,18.0,1,1,1.5985628218622447,1.5985628218622447
2017-02-13,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.1511766662153815,-1.023162709842237,0.0,0.7869012916521896,-1.2872290802079493,1,8.0,1,1,-1.1548500656495786,-1.1548500656495786
2017-02-14,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.174263964458647,-1.023162709842237,0.0,1.0260848621286514,-1.166296138314328,1,11.0,1,1,-0.5312689378661487,-0.5312689378661487
2017-02-15,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.1280893679721165,-0.9072829940257825,0.0,1.2918443848802754,-1.2652412725909272,1,14.0,1,1,-0.00314142243254637,-0.00314142243254637
2017-02-16,air_75864c80d2fb334a,0,0,0,0,1,0,0,-1.0357401749990556,-0.8029912497909737,0.0,1.2918443848802754,-1.254247368782416,1,5.0,1,1,0.011600448200631643,0.011600448200631643
2017-02-17,air_75864c80d2fb334a,1,0,0,0,0,0,0,-0.35466487682273157,-0.003421210657437714,0.0,0.8400531962025143,-0.8694607354845298,1,13.0,1,1,1.139722098404579,1.139722098404579
2017-02-18,air_75864c80d2fb334a,0,0,1,0,0,0,0,-0.9433909820259947,-1.150630397240337,0.0,-0.5684722743810932,-0.6935582745483532,1,11.0,1,1,1.8244819893156978,1.8244819893156978
2017-02-19,air_75864c80d2fb334a,0,0,0,1,0,0,0,-1.1627203153370143,-1.0579266245871735,0.0,1.212116528054788,-1.2212656573568832,1,2.0,1,1,-0.12697313575124167,-0.12697313575124167
2017-02-20,air_75864c80d2fb334a,0,1,0,0,0,0,0,-0.7356052978366077,-0.10771295489224697,0.0,0.14907843704829177,-1.1992778497398608,1,14.0,1,1,-1.329541232652738,-1.329541232652738
2017-02-21,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.174263964458647,-1.2433341698935005,0.0,1.2386924803299504,-1.0013875811866624,1,4.0,1,1,-0.484094951839979,-0.484094951839979
2017-02-22,air_75864c80d2fb334a,0,0,0,0,0,0,1,-1.0703711223639534,-1.1622183688219825,0.0,-0.19640894252881946,-1.2762351763994384,1,15.0,1,1,-0.022305854255677788,-0.022305854255677788
2017-02-23,air_75864c80d2fb334a,0,0,0,0,1,0,0,-0.44701406979579233,-0.5017039886681919,0.0,-0.9405356062333668,-0.47368019837813247,1,7.0,1,1,-0.0926982865291028,-0.0926982865291028
2017-02-24,air_75864c80d2fb334a,1,0,0,0,0,0,0,-1.0241965258774228,-1.0811025677504642,0.0,-0.40901656073011866,-0.8254851202504857,1,13.0,1,1,1.2782956823564524,1.2782956823564524
2017-02-25,air_75864c80d2fb334a,0,0,1,0,0,0,0,-1.0126528767557903,-0.9188709656074281,0.0,0.813477243927352,-1.0123814849951733,1,14.0,1,1,2.1432749417581722,2.1432749417581722
2017-02-27,air_75864c80d2fb334a,0,1,0,0,0,0,0,-1.1627203153370143,-1.2665101130567915,0.0,-0.8076558448575548,-0.9244302545270852,1,3.0,1,1,-0.9993233304695506,-0.9993233304695506
2017-02-28,air_75864c80d2fb334a,0,0,0,0,0,1,0,-1.2435258591884426,-1.2201582267302096,0.0,0.9995089098534891,-1.0453631964207064,1,11.0,1,1,-0.37131964149616725,-0.37131964149616725
