visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-11-12,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.5584637159048105,-0.6515216036139512,0.0,-0.9501387804844447,-0.38143794061008623,1,25.0,1,1,1.759949558526108,1.759949558526108
2016-11-13,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.40225332465465347,-0.46818814658239377,0.0,-0.9229617054111526,-0.3406830080102112,1,3.0,1,1,-0.3714445948200049,-0.3714445948200049
2016-11-14,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.3611453269572437,-0.2466602193359285,0.0,0.21847544766711421,-0.5363066844896115,1,9.0,1,1,-1.3717966883307218,-1.3717966883307218
2016-11-15,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.25426453294397844,-0.13971570273418668,0.0,-0.9229617054111526,-0.2102672236906109,1,3.0,1,1,-0.882357211046796,-0.882357211046796
2016-11-16,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.7064525076154855,-0.8119383785165639,0.0,-0.37942020394531134,-0.6748734553291867,1,21.0,1,1,-0.3140594821278654,-0.3140594821278654
2016-11-17,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.7228957066944494,-0.7737439083016561,0.0,-0.29788897872543507,-0.9438560104883622,1,3.0,1,1,-0.26555980623966996,-0.26555980623966996
2016-11-18,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.32825892879931595,-0.35360473593767033,0.0,-1.0044929306310288,-0.3406830080102112,1,10.0,1,1,0.9969126729874006,0.9969126729874006
2016-11-19,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.21315653524656872,-0.15499349082014974,0.0,0.10976714737394584,-0.11245538545091076,1,24.0,1,1,1.4911650952067963,1.4911650952067963
2016-11-20,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.32825892879931595,-0.35360473593767033,0.0,-0.8957846303378606,-0.33253202149023614,1,6.0,1,1,-0.1263546296445443,-0.1263546296445443
2016-11-21,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.632458111760148,-0.758466120215693,0.0,0.19129837259382224,-0.4547968192898613,1,7.0,1,1,-1.2710950712193543,-1.2710950712193543
2016-11-22,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.6653445099180758,-0.7279105440437668,0.0,-0.7870763300446924,-0.5444576710095864,1,19.0,1,1,0.6648194724399864,0.6648194724399864
2016-11-23,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-1.1421972832080287,-1.1174941402358265,1.0,-0.651190954678232,-0.9764599565682621,1,2.0,1,1,-0.1878122342051583,-0.1878122342051583
2016-11-24,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.0928676859711368,-1.0411051998060108,0.0,-0.026118227992514374,-1.0416678487280624,1,18.0,1,1,-1.0948672412744611,-1.0948672412744611
2016-11-25,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.9531004937999439,-0.9417995772472505,0.0,-0.5153055793117716,-0.8623461452886121,1,19.0,1,1,0.8647418005287307,0.8647418005287307
2016-11-26,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.7475605053128952,-0.7890216963876193,0.0,-0.13482652828568262,-0.5526086575295616,1,14.0,1,1,1.803266062945336,1.803266062945336
2016-11-27,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.6077933131417022,-0.6820771797858775,0.0,-0.9229617054111526,-0.6015145766494115,1,16.0,1,1,-0.48547436713728875,-0.48547436713728875
2016-11-28,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.6489013108391118,-0.8272161666025271,0.0,-1.0044929306310288,-0.5037027384097114,1,13.0,1,1,-1.225927434132638,-1.225927434132638
2016-11-29,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.788668503010305,-0.8730495308604165,0.0,0.2728295978136984,-0.8623461452886121,1,24.0,1,1,-0.5883973434496422,-0.5883973434496422
2016-11-30,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-1.0024300910368356,-0.9570773653332135,0.0,-0.5424826543850637,-1.0090639026481625,1,3.0,1,1,-0.35219281507812583,-0.35219281507812583
2016-12-01,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.6406797112996299,-0.34596584189468876,0.0,-0.651190954678232,-0.952006997008337,1,1.0,1,1,-0.45585624445747475,-0.45585624445747475
2016-12-02,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.632458111760148,-0.5292992989262463,0.0,-1.0044929306310288,-0.4466458327698863,1,8.0,1,1,1.1253812801110936,1.1253812801110936
2016-12-03,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.43513972281258123,-0.4834659346683569,0.0,0.7620169491329556,-0.3732869540901112,1,25.0,1,1,2.247167676609048,2.247167676609048
2016-12-04,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.27070773202294235,-0.19318796103505753,0.0,-0.651190954678232,-0.7237793744490367,1,11.0,1,1,-0.2874031717160328,-0.2874031717160328
2016-12-05,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.31181572972035204,-0.49874372275431994,0.0,-1.0044929306310288,-0.09615341241096073,1,7.0,1,1,-1.1607675642370474,-1.1607675642370474
2016-12-06,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.8051117020892687,-0.758466120215693,0.0,-1.0044929306310288,-0.8460441722486621,1,5.0,1,1,-0.68428601562554,-0.68428601562554
2016-12-07,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-1.0517596882737272,-1.1174941402358265,0.0,0.10976714737394584,-0.8460441722486621,1,11.0,1,1,-0.1500491277883955,-0.1500491277883955
2016-12-08,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.8873276974840882,-1.0258274117200477,0.0,-0.651190954678232,-0.7319303609690118,1,12.0,1,1,0.01470167961806974,0.01470167961806974
2016-12-09,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.7393389057734133,-0.9647162593761951,0.0,-1.0044929306310288,-0.5363066844896115,1,24.0,1,1,1.7436595910522104,1.7436595910522104
2016-12-10,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.9202140956420161,-1.0105496236340845,0.0,0.10976714737394584,-0.8623461452886121,1,35.0,1,1,2.465971557906174,2.465971557906174
2016-12-11,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.2572996767607758,-1.293188703224402,0.0,-0.24353482857885098,-1.2128385656475378,1,2.0,1,1,0.2064790239698652,0.2064790239698652
2016-12-12,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.1915268804449202,-1.1862441866226603,0.0,-0.29788897872543507,-1.0905737678479126,1,3.0,1,1,-0.9663986341507681,-0.9663986341507681
2016-12-13,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.9284356951814979,-0.5369381929692277,0.0,-0.7327221798981082,-1.0661208082879874,1,15.0,1,1,-0.39106660109538166,-0.39106660109538166
2016-12-14,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.8544412993261605,-0.9188828951183058,0.0,-0.29788897872543507,-0.7563833205289369,1,12.0,1,1,0.2557191529250559,0.2557191529250559
2016-12-15,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.2819644753792216,-1.23207755088055,0.0,1.0881418500124604,-1.2698954712873627,1,9.0,1,1,0.3553100904359304,0.3553100904359304
2016-12-16,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.4052884684714508,-1.262633127052476,0.0,0.7348398740596636,-1.489972107326688,1,25.0,1,1,1.9132233433941455,1.9132233433941455
2016-12-17,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.0106516905763174,-1.0640218819349554,0.0,-0.9773158555577367,-0.9846109430882373,1,23.0,1,1,2.905060226634416,2.905060226634416
2016-12-18,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.47624772050999103,-0.5292992989262463,0.0,-0.8414304801912764,-0.48740076536976135,1,25.0,1,1,0.30532950841374434,0.30532950841374434
2016-12-19,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.7064525076154855,-0.567493769141154,0.0,0.49024619840003486,-0.7726852935688868,1,7.0,1,1,-0.4329021993806189,-0.4329021993806189
2016-12-20,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-1.0270948896552812,-1.0487440938489923,0.0,-0.8957846303378606,-1.1313287004477877,1,11.0,1,1,0.27867319800191176,0.27867319800191176
2016-12-21,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.5913501140627382,-0.6820771797858775,0.0,-1.0044929306310288,-0.48740076536976135,1,18.0,1,1,0.8447495677198563,0.8447495677198563
2016-12-22,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.6900093085365216,-0.8272161666025271,0.0,-1.0044929306310288,-0.38143794061008623,1,24.0,1,1,1.9287728578010477,1.9287728578010477
2016-12-23,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.7722253039313411,-0.9112440010753242,1.0,-1.0044929306310288,-0.7400813474889869,1,20.0,1,1,1.4426654193186008,1.4426654193186008
2016-12-24,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.249078077221294,-1.2167997627945866,0.0,0.7076627989863714,-1.0742717948079623,1,25.0,1,1,1.679240174223615,1.679240174223615
2016-12-25,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.0106516905763174,-1.0411051998060108,0.0,-0.7327221798981082,-1.0090639026481625,1,28.0,1,1,0.023216889888516258,0.023216889888516258
2016-12-26,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.5584637159048105,-0.6056882393560619,0.0,-1.0044929306310288,-0.4221928732099613,1,28.0,1,1,-0.10932420910365127,-0.10932420910365127
2016-12-27,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.9942084914973536,-0.9570773653332135,0.0,-1.0044929306310288,-1.1557816600077124,1,17.0,1,1,0.6470485988320981,0.6470485988320981
2016-12-28,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-1.545055660642644,-1.3695776436542177,0.0,0.571777423619911,-1.7018977568460385,1,35.0,1,1,1.8017851568113454,1.8017851568113454
2016-12-29,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.93665729472098,-1.0181885176770662,1.0,-0.9773158555577367,-0.7726852935688868,1,57.0,1,1,1.3830589474254753,1.3830589474254753
2016-12-30,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.9695436928789077,-1.0411051998060108,1.0,-0.29788897872543507,-0.8867991048485372,1,35.0,1,1,0.6185411557527771,0.6185411557527771
2016-12-31,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.9119924961025342,-1.0411051998060108,1.0,-0.7598992549714002,-0.6504204957692616,1,18.0,1,1,-2.2384970032487783,-2.2384970032487783
2017-01-02,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.6571229103785938,-0.8119383785165639,1.0,-1.0044929306310288,-0.4629478058098364,1,23.0,1,1,-2.586139718203095,-2.586139718203095
2017-01-03,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.788668503010305,-0.8577717427744533,1.0,-0.4881285042384796,-0.5770616170894866,1,27.0,1,1,-2.305878232345355,-2.305878232345355
2017-01-04,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.9284356951814979,-0.9494384712902321,0.0,-0.026118227992514374,-0.9275540374484122,1,15.0,1,1,-1.8434652920067593,-1.8434652920067593
2017-01-05,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.224413278602848,-1.23207755088055,0.0,0.6261315737664952,-1.4573681612467881,1,23.0,1,1,-1.249992158809987,-1.249992158809987
2017-01-06,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.577942058800572,-1.453605478127015,0.0,-0.4065972790186033,-1.7345017029259384,1,15.0,1,1,0.011739867350088341,0.011739867350088341
2017-01-07,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.9202140956420161,-0.8806884249033979,0.0,-0.651190954678232,-0.9764599565682621,1,26.0,1,1,0.7969903448986563,0.7969903448986563
2017-01-08,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.084646086431655,-1.0945774581068817,0.0,0.7348398740596636,-1.416613228646913,1,14.0,1,1,-0.31368925559436767,-0.31368925559436767
2017-01-09,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.265521276300258,-0.9112440010753242,1.0,-0.9773158555577367,-1.5307270399265631,1,4.0,1,1,-1.1959390849193263,-1.1959390849193263
2017-01-10,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-1.0106516905763174,-0.9265217891612872,0.0,-0.7327221798981082,-1.0742717948079623,1,2.0,1,1,-1.1226342312867867,-1.1226342312867867
2017-01-12,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.3477372716950773,-1.4841610542989412,0.0,-0.7327221798981082,-1.0824227813279375,1,2.0,1,1,-0.8157164350172145,-0.8157164350172145
2017-01-13,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.4052884684714508,-1.33138317343931,0.0,0.9250793995727079,-1.3188013904072127,1,6.0,1,1,0.7436777240749911,0.7436777240749911
2017-01-14,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.684822852813837,-1.438327690041052,0.0,1.1696730752323365,-1.7426526894459136,1,26.0,1,1,1.19128160307368,1.19128160307368
2017-01-15,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.6354932555769455,-1.453605478127015,0.0,-0.7327221798981082,-1.8323135411656386,1,4.0,1,1,-0.7864685388708982,-0.7864685388708982
2017-01-16,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.8955492970235703,-0.8654106368174349,0.0,-1.0044929306310288,-0.9438560104883622,1,3.0,1,1,-1.3207054267080427,-1.3207054267080427
2017-01-17,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.9119924961025342,-1.0411051998060108,0.0,-0.24353482857885098,-0.805289239648787,1,11.0,1,1,-0.8001669206103121,-0.8001669206103121
2017-01-18,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.9531004937999439,-1.0334663057630291,0.0,-1.0044929306310288,-0.952006997008337,1,5.0,1,1,-0.3847727500259212,-0.3847727500259212
2017-01-19,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.1504188827475104,-1.0945774581068817,0.0,-0.37942020394531134,-1.0172148891681372,1,13.0,1,1,-0.39439863989686075,-0.39439863989686075
2017-01-20,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.216191679063366,-1.0258274117200477,0.0,0.49024619840003486,-1.2780464578073376,1,19.0,1,1,0.779219471290768,0.779219471290768
2017-01-21,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.429953267089897,-1.1862441866226603,0.0,0.7620169491329556,-1.5470290129665132,1,16.0,1,1,1.6836828926255871,1.6836828926255871
2017-01-22,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.5614988597216077,-1.4230499019550888,0.0,-0.5696597294583557,-1.7100487433660134,1,15.0,1,1,-0.4902873120727585,-0.4902873120727585
2017-01-23,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.1915268804449202,-1.1633275044937157,0.0,-0.08047237813909855,-1.294348430847288,1,4.0,1,1,-1.3362549411149451,-1.3362549411149451
2017-01-25,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-1.413510068010933,-1.2779109151384391,0.0,-0.4609514291651875,-1.5388780264465383,1,15.0,1,1,-0.3051740453239212,-0.3051740453239212
2017-01-26,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.9859868919578715,-0.9876329415051398,0.0,-0.35224312887201925,-0.9438560104883622,1,13.0,1,1,-0.17189249326475828,-0.17189249326475828
2017-01-27,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.5913501140627382,-0.6133271333990433,0.0,-1.0044929306310288,-0.8704971318085869,1,17.0,1,1,1.2190485930860053,1.2190485930860053
2017-01-28,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.0435380887342451,-1.2397164449235312,0.0,-1.0044929306310288,-0.7482323340089617,1,28.0,1,1,1.9424712395404617,1.9424712395404617
2017-01-29,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.9613220933394258,-0.9952718355481214,0.0,-0.026118227992514374,-0.8704971318085869,1,6.0,1,1,-0.1104348887041443,-0.1104348887041443
2017-01-30,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.1339756836685466,-1.1633275044937157,0.0,-0.6240138796049399,-1.0090639026481625,1,3.0,1,1,-1.2455494404080147,-1.2455494404080147
2017-01-31,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-1.3641804707740413,-1.2473553389665128,0.0,-0.24353482857885098,-1.6285388781662633,1,10.0,1,1,-0.6572594786802097,-0.6572594786802097
2017-02-01,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.9037708965630521,-0.8577717427744533,0.0,-0.29788897872543507,-0.8623461452886121,1,16.0,1,1,-0.482882781402805,-0.482882781402805
2017-02-02,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-1.3148508735371494,-1.453605478127015,0.0,-0.9229617054111526,-1.384009282567013,1,6.0,1,1,-0.4947300304747306,-0.4947300304747306
2017-02-03,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.4792828643267883,-1.293188703224402,0.0,-0.7598992549714002,-1.6937467703260634,1,10.0,1,1,0.7521929343454377,0.7521929343454377
2017-02-04,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.9202140956420161,-0.9647162593761951,0.0,-0.4337743540918954,-0.8541951587686369,1,13.0,1,1,1.7695754483970476,1.7695754483970476
2017-02-05,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.0353164891947633,-0.9799940474621583,0.0,-0.4065972790186033,-1.0009129161281873,1,5.0,1,1,-0.590988929184126,-0.590988929184126
2017-02-06,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.1339756836685466,-0.9723551534191768,0.0,-0.9501387804844447,-1.2780464578073376,1,2.0,1,1,-1.2870148121597544,-1.2870148121597544
2017-02-07,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-1.0353164891947633,-1.1709663985366974,0.0,-0.35224312887201925,-0.8704971318085869,1,15.0,1,1,-0.774251063265475,-0.774251063265475
2017-02-08,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.8544412993261605,-0.9570773653332135,0.0,-0.8957846303378606,-0.805289239648787,1,10.0,1,1,-0.3147999351948607,-0.3147999351948607
2017-02-09,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.8708844984051244,-0.7737439083016561,0.0,-0.35224312887201925,-1.1557816600077124,1,13.0,1,1,-0.6243093171989167,-0.6243093171989167
2017-02-10,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-1.2079700795238844,-1.002910729591103,0.0,0.46306912332674294,-1.3432543499671379,1,28.0,1,1,1.0324544202031773,1.0324544202031773
2017-02-11,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.084646086431655,-0.9265217891612872,1.0,-0.4065972790186033,-1.3106504038872377,1,18.0,1,1,1.6266680064669452,1.6266680064669452
2017-02-12,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-0.6406797112996299,-0.8042994844735823,0.0,-0.8414304801912764,-0.4955517518897364,1,3.0,1,1,-0.26741093890715834,-0.26741093890715834
2017-02-13,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-0.6077933131417022,-0.7355494380867483,0.0,-0.9773158555577367,-0.3651359675701361,1,13.0,1,1,-1.1392944252941821,-1.1392944252941821
2017-02-14,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.6900093085365216,-0.8883273189463795,0.0,-0.7598992549714002,-0.4629478058098364,1,5.0,1,1,-0.5128711306161167,-0.5128711306161167
2017-02-15,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.6817877089970396,-0.7508272261727115,0.0,-0.6240138796049399,-0.5200047114496614,1,17.0,1,1,0.017663491886051135,0.017663491886051135
2017-02-16,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.37758852603620763,-0.3306880538087257,0.0,-0.8957846303378606,-0.43034385972993633,1,4.0,1,1,0.03247255322595812,0.03247255322595812
2017-02-17,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.5666853154442923,-0.34596584189468876,0.0,-1.0044929306310288,-0.6830244418491617,1,15.0,1,1,1.1657359722623402,1.1657359722623402
2017-02-18,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-1.1504188827475104,-1.1786052925796788,0.0,0.2456525227404062,-1.0009129161281873,1,29.0,1,1,1.8536168715010197,1.8536168715010197
2017-02-19,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.1750836813659564,-0.9876329415051398,0.0,0.16412129752053004,-1.1802346195676374,1,6.0,1,1,-0.10673262336916754,-0.10673262336916754
2017-02-21,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-1.2079700795238844,-1.1480497164077526,0.0,0.7348398740596636,-1.2698954712873627,1,8.0,1,1,-0.4654821343284143,-0.4654821343284143
2017-02-22,air_7ef9a5ea5c8fe39f,0,0,0,0,0,0,1,-0.9202140956420161,-0.8501328487314717,0.0,-0.05329530306580647,-1.0987247543678873,1,3.0,1,1,-0.0015882878558279457,-0.0015882878558279457
2017-02-23,air_7ef9a5ea5c8fe39f,0,0,0,0,1,0,0,-0.6406797112996299,-0.74318833212973,0.0,-1.0044929306310288,-0.5770616170894866,1,8.0,1,1,-0.0723015557538838,-0.0723015557538838
2017-02-24,air_7ef9a5ea5c8fe39f,1,0,0,0,0,0,0,-0.7722253039313411,-0.8577717427744533,0.0,-1.0044929306310288,-0.6911754283691367,1,26.0,1,1,1.304941148857466,1.304941148857466
2017-02-25,air_7ef9a5ea5c8fe39f,0,0,1,0,0,0,0,-0.8215549011682327,-0.8730495308604165,0.0,-0.4881285042384796,-0.7074774014090867,1,28.0,1,1,2.1738628229765085,2.1738628229765085
2017-02-26,air_7ef9a5ea5c8fe39f,0,0,0,1,0,0,0,-1.1504188827475104,-1.1098552461928448,0.0,-0.7870763300446924,-1.465519147766763,1,16.0,1,1,0.10836899259298143,0.10836899259298143
2017-02-27,air_7ef9a5ea5c8fe39f,0,1,0,0,0,0,0,-1.413510068010933,-1.0258274117200477,0.0,1.2512043004522129,-1.848615514205589,1,9.0,1,1,-0.9830588281581635,-0.9830588281581635
2017-02-28,air_7ef9a5ea5c8fe39f,0,0,0,0,0,1,0,-0.8215549011682327,-0.6744382857428959,0.0,-0.4065972790186033,-1.0498188352480375,1,3.0,1,1,-0.35219281507812583,-0.35219281507812583
