visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,total_genre_visitors
2016-12-12,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.1503445125530174,-1.211462538047756,0.0,-0.511112837776923,-1.185016307514983,1,6.0,1,4250376.0
2016-12-13,air_96773a6236d279b1,0,0,0,0,0,1,0,-0.958185499319785,-1.1409610047405871,0.0,-1.4861514590659188,-0.7690922205407031,1,19.0,1,4993188.0
2016-12-14,air_96773a6236d279b1,0,0,0,0,0,0,1,-0.9688610000549646,-1.0402445285874888,0.0,-1.2153073975967532,-1.0570396653690508,1,9.0,1,5828254.0
2016-12-15,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.2677750206399927,-1.2819640713549247,0.0,-0.10484674557317482,-1.2383399084091216,1,37.0,1,5956836.0
2016-12-16,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.2784505213751725,-1.382680547508023,0.0,0.274334940483657,-1.1743515873361554,1,34.0,1,7968260.0
2016-12-17,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.0756160074067604,-0.9798146428956299,0.0,0.08474409745524109,-1.29166350930326,1,38.0,1,9248822.0
2016-12-18,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.0008875022605033,-0.909313109588461,0.0,0.9785295003034872,-1.1316927066208446,1,18.0,1,5892306.0
2016-12-19,air_96773a6236d279b1,0,1,0,0,0,0,0,-0.8834569941735279,-0.7179518048975743,0.0,0.9243606880096543,-1.0357102250113954,1,36.0,1,4939174.0
2016-12-20,air_96773a6236d279b1,0,0,0,0,0,1,0,-0.8087284890272709,-0.9193847572037708,0.0,-1.2423918037436696,-0.6837744591100815,1,30.0,1,5857890.0
2016-12-21,air_96773a6236d279b1,0,0,0,0,0,0,1,-0.7339999838810137,-0.6071636811291662,0.0,0.6535166265404888,-0.8224158214348416,1,31.0,1,6588752.0
2016-12-22,air_96773a6236d279b1,0,0,0,0,1,0,0,-0.242926950062753,-0.07336635751774553,0.0,-1.4590670529190024,-0.3211739730299399,1,32.0,1,7988336.0
2016-12-23,air_96773a6236d279b1,1,0,0,0,0,0,0,-0.6379204772643976,-0.687736862051645,1.0,-0.7277880869522554,-0.6411155783947706,1,17.0,1,7360722.0
2016-12-24,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.011563002995683,-1.0906027666640379,0.0,-0.42985961933617334,-0.87573942232898,1,18.0,1,7666164.0
2016-12-25,air_96773a6236d279b1,0,0,0,1,0,0,0,-0.9902120015253237,-0.9395280524343906,0.0,0.6535166265404888,-0.9610571837596015,1,18.0,1,5528070.0
2016-12-26,air_96773a6236d279b1,0,1,0,0,0,0,0,-0.8621059927031688,-0.909313109588461,0.0,-1.404898240625169,-0.9290630232231185,1,17.0,1,5356946.0
2016-12-27,air_96773a6236d279b1,0,0,0,0,0,1,0,-0.7873774875569116,-0.8488832238966021,0.0,-1.404898240625169,-0.8864041425078076,1,23.0,1,6333500.0
2016-12-28,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.3425035257862499,-1.433038785584572,0.0,-0.21318437016084088,-1.2063457478726385,1,26.0,1,7824382.0
2016-12-29,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.289126022110352,-1.3423939570467835,1.0,-0.5923660562176727,-1.2809987891244323,1,31.0,1,7283764.0
2017-01-05,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.08629150814194,-1.1409610047405871,0.0,-0.15901555786700772,-0.907733582865463,1,25.0,1,3884228.0
2017-01-06,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.1503445125530174,-1.1208177095099674,0.0,0.518094595805906,-1.0570396653690508,1,33.0,1,5513252.0
2017-01-07,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.1930465154937357,-1.1107460618946576,0.0,0.5451790019528225,-1.3769812707338815,1,9.0,1,6527090.0
2017-01-08,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.2037220162289153,-1.4632537284305016,0.0,-1.4861514590659188,-0.9290630232231185,1,14.0,1,5093090.0
2017-01-10,air_96773a6236d279b1,0,0,0,0,0,1,0,-0.8621059927031688,-0.8992414619731512,0.0,0.572263408099739,-0.87573942232898,1,10.0,1,4048660.0
2017-01-11,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.0756160074067604,-1.0906027666640379,0.0,-0.18609996401392442,-0.9503924635807738,1,1.0,1,4462608.0
2017-01-12,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.1503445125530174,-1.261820776124305,0.0,0.3555881589244066,-1.0250455048325677,1,14.0,1,4444922.0
2017-01-13,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.1716955140233767,-1.1611042999712067,0.0,0.3555881589244066,-1.0357102250113954,1,30.0,1,6458258.0
2017-01-14,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.5026360368139438,-1.4833970236611214,0.0,0.626432220393572,-1.5156226330586415,1,27.0,1,7036160.0
2017-01-15,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.673444048576817,-1.6949016235826277,0.0,0.518094595805906,-1.5902756743104354,1,22.0,1,4482684.0
2017-01-16,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.4599340338732254,-1.5136119665070507,0.0,0.08474409745524109,-1.43030487162802,1,13.0,1,3792930.0
2017-01-17,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.2998015228455315,-1.3524656046620935,0.0,0.030575285161407936,-1.2276751882302939,1,29.0,1,4464998.0
2017-01-18,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.2784505213751725,-1.1409610047405871,0.0,0.8160230634219879,-1.4409695918068477,1,29.0,1,5001314.0
2017-01-19,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.1930465154937357,-1.1711759475865164,0.0,-0.42985961933617334,-1.1743515873361554,1,8.0,1,4988886.0
2017-01-20,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.3852055287269682,-1.2517491285089952,0.0,-0.9715477422745044,-1.3663165505550539,1,32.0,1,6504146.0
2017-01-21,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.3425035257862499,-1.372608899892713,0.0,0.13891290974907422,-1.2383399084091216,1,20.0,1,7671900.0
2017-01-22,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.4385830324028661,-1.5236836141223604,0.0,-1.1611385853029201,-1.3769812707338815,1,34.0,1,4865084.0
2017-01-23,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.6307420456360986,-1.725116566428557,0.0,-1.1882229914498366,-1.4409695918068477,1,16.0,1,3772854.0
2017-01-24,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.5773645419602007,-1.5337552617376704,0.0,-0.6465348685115057,-1.4089754312703646,1,21.0,1,4614612.0
2017-01-25,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.5133115375491233,-1.422967137969262,0.0,-0.07776233942625813,-1.5156226330586415,1,3.0,1,5104084.0
2017-01-26,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.4279075316676866,-1.2517491285089952,0.0,1.2222891556257363,-1.611605114668091,1,18.0,1,5276164.0
2017-01-27,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.0969670088771195,-0.8690265191272217,0.0,-0.10484674557317482,-1.3556518303762262,1,30.0,1,7072010.0
2017-01-28,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.032914004466042,-0.9193847572037708,0.0,1.1139515310380699,-1.1103632662631893,1,28.0,1,8006022.0
2017-01-29,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.107642509612299,-1.0603878238181084,0.0,-0.7548724930991719,-1.1743515873361554,1,26.0,1,5355512.0
2017-01-30,air_96773a6236d279b1,0,1,0,0,0,0,0,-0.9154834963790667,-0.7783816905894334,0.0,-0.5923660562176727,-1.0143807846537398,1,17.0,1,3889964.0
2017-01-31,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.417232030932507,-1.4531820808151916,0.0,-0.3486064008954236,-1.29166350930326,1,8.0,1,4649506.0
2017-02-01,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.417232030932507,-1.4531820808151916,0.0,-0.40277521318925674,-1.4196401514491923,1,14.0,1,4874644.0
2017-02-02,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.2677750206399927,-1.4028238427386426,0.0,-0.8632101176868382,-1.2490046285879493,1,2.0,1,4859348.0
2017-02-03,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.0542650059364012,-1.0100295857415593,0.0,-0.13193115172009126,-1.0037160644749124,1,7.0,1,6469252.0
2017-02-04,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.0969670088771195,-0.9495997000497004,0.0,1.1952047494788198,-1.3023282294820877,1,39.0,1,7782796.0
2017-02-06,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.08629150814194,-1.1006744142793479,0.0,-0.18609996401392442,-1.121027986442017,1,25.0,1,3836428.0
2017-02-07,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.4065565301973273,-1.5236836141223604,0.0,-0.40277521318925674,-1.2703340689456046,1,24.0,1,4498458.0
2017-02-08,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.310477023580711,-1.3323223094314738,0.0,-0.48402843163000636,-1.185016307514983,1,23.0,1,5091656.0
2017-02-09,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.470609534608405,-1.5841134998142195,0.0,-1.4590670529190024,-1.3769812707338815,1,15.0,1,4692048.0
2017-02-10,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.4385830324028661,-1.4431104331998819,0.0,0.11182850360215778,-1.3663165505550539,1,28.0,1,6831098.0
2017-02-11,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.545338039754662,-1.503540318891741,1.0,-0.18609996401392442,-1.5262873532374692,1,37.0,1,7598288.0
2017-02-13,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.417232030932507,-1.3524656046620935,0.0,-0.6465348685115057,-1.462299032164503,1,11.0,1,4027150.0
2017-02-14,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.3958810294621478,-1.3423939570467835,0.0,-0.42985961933617334,-1.3876459909127092,1,16.0,1,4835926.0
2017-02-15,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.1930465154937357,-1.1409610047405871,0.0,0.49101018965898935,-1.1743515873361554,1,18.0,1,5520900.0
2017-02-16,air_96773a6236d279b1,0,0,0,0,1,0,0,-1.064940506671581,-0.8388115762812923,0.0,0.9785295003034872,-1.3876459909127092,1,28.0,1,5540020.0
2017-02-17,air_96773a6236d279b1,1,0,0,0,0,0,0,-0.8621059927031688,-0.8992414619731512,0.0,-1.4861514590659188,-0.8117511012560138,1,31.0,1,7003178.0
2017-02-18,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.0435895052012216,-1.1208177095099674,0.0,-0.6194504623645891,-0.8650747021501524,1,32.0,1,7891302.0
2017-02-20,air_96773a6236d279b1,0,1,0,0,0,0,0,-0.8941324949087074,-0.4158023764382795,0.0,-1.350729428331336,-1.0250455048325677,1,21.0,1,3800578.0
2017-02-21,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.3852055287269682,-1.3423939570467835,0.0,0.3555881589244066,-1.2170104680514662,1,33.0,1,4897110.0
2017-02-22,air_96773a6236d279b1,0,0,0,0,0,0,1,-1.2037220162289153,-1.1107460618946576,0.0,-0.07776233942625813,-1.4196401514491923,1,19.0,1,5496044.0
2017-02-23,air_96773a6236d279b1,0,0,0,0,1,0,0,-0.8194039897624504,-0.8186682810506726,0.0,-1.4861514590659188,-0.8117511012560138,1,28.0,1,5404746.0
2017-02-24,air_96773a6236d279b1,1,0,0,0,0,0,0,-1.2784505213751725,-1.2316058332783757,0.0,-0.29443758860159047,-1.121027986442017,1,36.0,1,7182906.0
2017-02-25,air_96773a6236d279b1,0,0,1,0,0,0,0,-1.1930465154937357,-1.1611042999712067,0.0,1.2222891556257363,-1.323657669839743,1,27.0,1,8304772.0
2017-02-26,air_96773a6236d279b1,0,0,0,1,0,0,0,-1.0222385037308626,-0.9798146428956299,0.0,0.8431074695689045,-1.1316927066208446,1,9.0,1,5638010.0
2017-02-27,air_96773a6236d279b1,0,1,0,0,0,0,0,-1.2037220162289153,-1.1107460618946576,0.0,1.303542374066486,-1.1103632662631893,1,33.0,1,4228866.0
2017-02-28,air_96773a6236d279b1,0,0,0,0,0,1,0,-1.2143975169640948,-1.030172880972179,0.0,1.3306267802134026,-1.3556518303762262,1,29.0,1,5043378.0
