visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,total_area_visitors,total_genre_visitors
2016-06-09,air_ad7777590c884721,0,0,0,0,1,0,0,0.7574623451068571,0.5030486822719331,0.0,-1.3490469307630264,0.9873042591144215,1,10.0,1,1,-1.1461183274086104,-1.1461183274086102
2016-06-10,air_ad7777590c884721,1,0,0,0,0,0,0,1.0462324622888188,1.1399518077507653,0.0,1.1795078191770088,0.963332872651586,1,10.0,1,1,-0.7058718077709701,-0.70587180777097
2016-06-11,air_ad7777590c884721,0,0,1,0,0,0,0,1.0462324622888188,1.1774166974848144,0.0,1.3034565814289714,0.783547474180321,1,17.0,1,1,-0.5447010991450064,-0.5447010991450064
2016-06-12,air_ad7777590c884721,0,0,0,1,0,0,0,1.0964533522335076,1.0775103248606837,0.0,0.2374972260620939,1.0831898049657624,1,15.0,1,1,-1.175468095384453,-1.175468095384453
2016-06-14,air_ad7777590c884721,0,0,0,0,0,1,0,0.8830145699685795,0.815256096722341,0.0,-0.059979803342616184,0.8434759403374094,1,10.0,1,1,-1.1860947355136375,-1.1860947355136373
2016-06-15,air_ad7777590c884721,0,0,0,0,0,0,1,0.7072414551621683,0.3157242336016884,0.0,-1.3490469307630264,0.9873042591144215,1,6.0,1,1,-1.1258771081149257,-1.1258771081149257
2016-06-16,air_ad7777590c884721,0,0,0,0,1,0,0,0.8704593474824075,0.5904667583180472,0.0,-1.3490469307630264,0.999289952345839,1,11.0,1,1,-1.197227406125164,-1.1972274061251638
2016-06-17,air_ad7777590c884721,1,0,0,0,0,0,0,1.1341190196920243,1.1899049940628303,0.0,0.6837127701691587,0.963332872651586,1,14.0,1,1,-0.6342684945195608,-0.6342684945195608
2016-06-18,air_ad7777590c884721,0,0,1,0,0,0,0,1.4479995818463305,1.6644602640274504,0.0,1.9479901451391768,1.1670896575856864,1,12.0,1,1,-0.5421709467332959,-0.5421709467332958
2016-06-19,air_ad7777590c884721,0,0,0,1,0,0,0,1.1466742421781968,1.202393290640847,0.0,-0.3078773278465412,1.2030467372799392,1,6.0,1,1,-1.1688896991140054,-1.1688896991140054
2016-06-21,air_ad7777590c884721,0,0,0,0,0,1,0,0.9457906823994408,0.7528146138322593,0.0,-0.7293031195032138,1.179075350817104,1,12.0,1,1,-1.2207578235540724,-1.2207578235540721
2016-06-22,air_ad7777590c884721,0,0,0,0,0,0,1,0.9457906823994408,0.5280252754279656,0.0,-1.3490469307630264,1.1670896575856864,1,10.0,1,1,-1.15801004374365,-1.1580100437436498
2016-06-23,air_ad7777590c884721,0,0,0,0,1,0,0,0.9834563498579575,0.9026741727684551,0.0,-0.5309850999000738,1.2030467372799392,1,8.0,1,1,-1.1537087846437422,-1.153708784643742
2016-06-24,air_ad7777590c884721,1,0,0,0,0,0,0,0.9457906823994408,0.7028614275201943,0.0,-1.3490469307630264,1.143118271122851,1,11.0,1,1,-0.6562808205014429,-0.6562808205014428
2016-06-25,air_ad7777590c884721,0,0,1,0,0,0,0,1.284781689526091,1.127463511172749,0.0,-1.3490469307630264,1.2629752034370274,1,18.0,1,1,-0.49232694422259754,-0.4923269442225975
2016-06-26,air_ad7777590c884721,0,0,0,1,0,0,0,1.2973369120122635,1.289811366686961,0.0,1.0803488093754392,1.215032430511357,1,18.0,1,1,-1.061105206375135,-1.061105206375135
2016-06-28,air_ad7777590c884721,0,0,0,0,0,1,0,0.4938026728972403,0.3906540130697864,0.0,-1.3490469307630264,0.6876619283289801,1,14.0,1,1,-1.2344206465773093,-1.2344206465773093
2016-06-29,air_ad7777590c884721,0,0,0,0,0,0,1,0.7951280125653739,0.5654901651620147,0.0,-1.3490469307630264,0.9273757929573333,1,9.0,1,1,-1.0557918863105429,-1.0557918863105427
2016-06-30,air_ad7777590c884721,0,0,0,0,1,0,0,0.9834563498579575,0.927650765924488,0.0,-1.2003084160606714,1.04723272527151,1,15.0,1,1,-1.030996392675779,-1.030996392675779
2016-07-01,air_ad7777590c884721,1,0,0,0,0,0,0,1.309892134498436,1.3647411461550591,0.0,-0.25829782294575615,1.2749608966684454,1,12.0,1,1,1.5611447531217058,1.5611447531217058
2016-07-02,air_ad7777590c884721,0,0,1,0,0,0,0,1.4856652493048472,1.5146007050912547,0.0,0.3614459883140564,1.4427606019082924,1,19.0,1,1,1.6669051239312078,1.6669051239312078
2016-07-03,air_ad7777590c884721,0,0,0,1,0,0,0,1.7618801440006364,1.9641793818998419,0.0,0.5349742554668038,1.5865889206853045,1,13.0,1,1,0.3464185802594583,0.3464185802594584
2016-07-05,air_ad7777590c884721,0,0,0,0,0,1,0,0.8202384575377183,0.7403263172542434,0.0,-1.3490469307630264,1.0592184185029272,1,8.0,1,1,0.2768393889374175,0.27683938893741755
2016-07-06,air_ad7777590c884721,0,0,0,0,0,0,1,0.99601157234413,0.9026741727684551,0.0,-0.33266708029693387,1.0951754981971804,1,9.0,1,1,0.582481800272055,0.5824818002720551
2016-07-07,air_ad7777590c884721,0,0,0,0,1,0,0,1.535886139249536,2.1265272374140545,0.0,1.8240413828872142,1.2629752034370274,1,9.0,1,1,0.537951117825949,0.537951117825949
2016-07-08,air_ad7777590c884721,1,0,0,0,0,0,0,1.2722264670399193,1.2648347735309284,0.0,-0.8284621293047838,1.286946589899863,1,8.0,1,1,1.4240104924069925,1.4240104924069925
2016-07-09,air_ad7777590c884721,0,0,1,0,0,0,0,0.9081250149409239,0.6529082412081287,0.0,-1.3490469307630264,1.0712041117343452,1,8.0,1,1,1.6261696701026676,1.6261696701026676
2016-07-10,air_ad7777590c884721,0,0,0,1,0,0,0,1.309892134498436,1.4521592222011732,0.0,1.5513541059328964,1.0592184185029272,1,10.0,1,1,0.4531910120336446,0.45319101203364465
2016-07-12,air_ad7777590c884721,0,0,0,0,0,1,0,1.4982204717910197,1.5146007050912547,0.0,0.21270747361170125,1.5865889206853045,1,7.0,1,1,0.2869599985842598,0.28695999858425986
2016-07-13,air_ad7777590c884721,0,0,0,0,0,0,1,1.2471160220675748,0.9900922488145696,0.0,-1.3490469307630264,1.45474629513971,1,6.0,1,1,0.3357919401302739,0.33579194013027397
2016-07-14,air_ad7777590c884721,0,0,0,0,1,0,0,1.3475578019569523,1.651971967449434,0.0,-0.3822465851977188,1.1910610440485216,1,5.0,1,1,0.48152871904480304,0.4815287190448031
2016-07-15,air_ad7777590c884721,1,0,0,0,0,0,0,0.8830145699685795,0.5405135720059822,0.0,-1.3490469307630264,1.1551039643542687,1,5.0,1,1,1.280803865904174,1.2808038659041738
2016-07-16,air_ad7777590c884721,0,0,1,0,0,0,0,1.1215637972058523,1.0025805453925856,0.0,-0.9524108915567463,1.04723272527151,1,5.0,1,1,1.5864462772388115,1.5864462772388115
2016-07-17,air_ad7777590c884721,0,0,0,1,0,0,0,1.3475578019569523,1.1399518077507653,0.0,-1.324257178312634,1.466731988371128,1,9.0,1,1,0.9614986315462993,0.9614986315462993
2016-07-19,air_ad7777590c884721,0,0,0,0,0,1,0,1.523330916763364,1.5770421879813359,0.0,0.18791772116130884,1.4787176816025454,1,6.0,1,1,0.04963170236580778,0.04963170236580784
2016-07-20,air_ad7777590c884721,0,0,0,0,0,0,1,1.3977786919016417,1.2773230701089444,0.0,-0.20871831804497135,1.4307749086768748,1,3.0,1,1,0.3745032720294457,0.3745032720294458
2016-07-21,air_ad7777590c884721,0,0,0,0,1,0,0,0.8327936800238908,0.5779784617400312,0.0,-1.3490469307630264,1.143118271122851,1,2.0,1,1,0.5235292490791986,0.5235292490791986
2016-07-22,air_ad7777590c884721,1,0,0,0,0,0,0,0.7825727900792014,0.37816571649176994,0.0,-1.3490469307630264,1.0831898049657624,1,7.0,1,1,1.3238164569032538,1.3238164569032538
2016-07-23,air_ad7777590c884721,0,0,1,0,0,0,0,0.9081250149409239,0.927650765924488,0.0,-1.0019903964575314,1.011275645577257,1,4.0,1,1,1.5371083052104553,1.5371083052104553
2016-07-24,air_ad7777590c884721,0,0,0,1,0,0,0,1.0964533522335076,1.164928400906798,0.0,0.4606049981156263,0.9153900997259155,1,5.0,1,1,0.33149068103036594,0.33149068103036594
2016-07-26,air_ad7777590c884721,0,0,0,0,0,1,0,1.0838981297473356,0.9651156556585366,0.0,-1.324257178312634,1.2030467372799392,1,5.0,1,1,0.3906962474643934,0.3906962474643934
2016-07-27,air_ad7777590c884721,0,0,0,0,0,0,1,1.171784687150541,0.9526273590805205,0.0,-1.274677673411849,1.3229036695941156,1,4.0,1,1,0.5280835234202776,0.5280835234202776
2016-07-28,air_ad7777590c884721,0,0,0,0,1,0,0,1.422889136873986,1.4271826290451406,0.0,-0.059979803342616184,1.4307749086768748,1,7.0,1,1,0.6801456833640832,0.6801456833640833
2016-07-29,air_ad7777590c884721,1,0,0,0,0,0,0,1.5107756942771917,1.5895304845593523,0.0,1.5017746010321116,1.3828321357512041,1,9.0,1,1,1.4903004855938096,1.4903004855938096
2016-07-30,air_ad7777590c884721,0,0,1,0,0,0,0,1.5107756942771917,1.651971967449434,0.0,1.3282463338793642,1.286946589899863,1,6.0,1,1,1.5702533018038638,1.5702533018038638
2016-07-31,air_ad7777590c884721,0,0,0,1,0,0,0,1.5484413617357085,1.3897177393110915,0.0,0.3614459883140564,1.5626175342224689,1,7.0,1,1,0.36185250997089285,0.36185250997089285
2016-08-02,air_ad7777590c884721,0,0,0,0,0,1,0,1.3475578019569523,1.214881587218863,0.0,-0.9276211391063538,1.3348893628255336,1,4.0,1,1,0.10048776584119036,0.10048776584119042
2016-08-03,air_ad7777590c884721,0,0,0,0,0,0,1,1.4605548043325027,1.5395772982472873,0.0,-0.33266708029693387,1.4427606019082924,1,5.0,1,1,0.40537113145231474,0.4053711314523148
2016-08-04,air_ad7777590c884721,0,0,0,0,1,0,0,1.6237726966527422,1.6644602640274504,0.0,0.7580820275203364,1.5626175342224689,1,3.0,1,1,0.49164932869164535,0.4916493286916454
2016-08-05,air_ad7777590c884721,1,0,0,0,0,0,0,1.6991040315697752,1.7144134503395154,0.0,1.3282463338793642,1.5865889206853045,1,4.0,1,1,1.2074294459645674,1.2074294459645671
2016-08-06,air_ad7777590c884721,0,0,1,0,0,0,0,1.7493249215144644,1.8143198229636466,0.0,0.8324512848715141,1.7304172394623165,1,1.0,1,1,1.0424635087210377,1.0424635087210377
2016-08-07,air_ad7777590c884721,0,0,0,1,0,0,0,1.6865488090836034,1.7393900434955485,0.0,1.4274053436809337,1.5746032274538868,1,8.0,1,1,0.22750141690906125,0.2275014169090613
2016-08-09,air_ad7777590c884721,0,0,0,0,0,1,0,2.100871151127287,2.2514102031942174,0.0,0.6589230177187663,1.7184315462308986,1,7.0,1,1,0.4395281890104075,0.4395281890104075
2016-08-10,air_ad7777590c884721,0,0,0,0,0,0,1,1.7493249215144644,1.7893432298076135,0.0,-0.13434906069379365,1.7543886259251518,1,7.0,1,1,1.123428385895776,1.123428385895776
2016-08-11,air_ad7777590c884721,0,0,0,0,1,0,0,1.523330916763364,1.5520655948253037,1.0,-0.13434906069379365,1.6585030800738103,1,3.0,1,1,0.911907644276772,0.9119076442767721
2016-08-12,air_ad7777590c884721,1,0,0,0,0,0,0,1.4479995818463305,1.5270890016692709,0.0,0.014389454008561281,1.5386461477596336,1,4.0,1,1,0.6171448883124899,0.6171448883124899
2016-08-13,air_ad7777590c884721,0,0,1,0,0,0,0,1.422889136873986,1.5146007050912547,1.0,0.4358152456652339,1.4307749086768748,1,8.0,1,1,0.7302427011159527,0.7302427011159527
2016-08-14,air_ad7777590c884721,0,0,0,1,0,0,0,1.3601130244431248,1.339764552999026,1.0,-0.4070363376481113,1.45474629513971,1,4.0,1,1,0.024077163007530968,0.024077163007531027
2016-08-17,air_ad7777590c884721,0,0,0,0,0,0,1,1.6991040315697752,1.8268081195416621,0.0,1.129928314276224,1.3948178289826219,1,5.0,1,1,0.0883430342649796,0.08834303426497965
2016-08-18,air_ad7777590c884721,0,0,0,0,1,0,0,1.4731100268186748,1.4896241119352223,0.0,-1.0763596538087088,1.6585030800738103,1,4.0,1,1,0.2760803432139043,0.27608034321390434
2016-08-19,air_ad7777590c884721,1,0,0,0,0,0,0,1.560996584221881,1.5770421879813359,0.0,0.3614459883140564,1.634531693610975,1,5.0,1,1,1.1823809370886325,1.1823809370886325
2016-08-20,air_ad7777590c884721,0,0,1,0,0,0,0,1.322447356984608,1.289811366686961,0.0,-0.9524108915567463,1.5266604545282163,1,3.0,1,1,1.1024281208785784,1.1024281208785784
2016-08-21,air_ad7777590c884721,0,0,0,1,0,0,0,1.5986622516803972,1.726901746917532,0.0,0.6093435128179815,1.45474629513971,1,7.0,1,1,0.09669253722362449,0.09669253722362454
2016-08-23,air_ad7777590c884721,0,0,0,0,0,1,0,1.4605548043325027,1.339764552999026,0.0,-0.9276211391063538,1.5386461477596336,1,2.0,1,1,0.2320556912501403,0.23205569125014033
2016-08-24,air_ad7777590c884721,0,0,0,0,0,0,1,1.422889136873986,1.4396709256231566,0.0,-0.8780416342055689,1.45474629513971,1,8.0,1,1,0.3613464794885507,0.36134647948855075
2016-08-25,air_ad7777590c884721,0,0,0,0,1,0,0,1.6112174741665697,1.6269953742934018,0.0,1.6009336108336816,1.45474629513971,1,2.0,1,1,0.4493957834160788,0.4493957834160788
2016-08-26,air_ad7777590c884721,1,0,0,0,0,0,0,1.6488831416250864,1.6394836708714176,0.0,1.1795078191770088,1.5146747612967986,1,9.0,1,1,1.3850461452666496,1.3850461452666496
2016-08-27,air_ad7777590c884721,0,0,1,0,0,0,0,1.1466742421781968,0.9151624693464716,0.0,-1.3490469307630264,1.2270181237427749,1,2.0,1,1,1.4278057210245585,1.4278057210245585
2016-08-28,air_ad7777590c884721,0,0,0,1,0,0,0,0.9332354599132687,0.6154433514740801,0.0,-1.3490469307630264,1.1910610440485216,1,4.0,1,1,0.4706490636744476,0.47064906367444764
2016-08-30,air_ad7777590c884721,0,0,0,0,0,1,0,1.2471160220675748,1.0525337317046513,0.0,-1.2003084160606714,1.3348893628255336,1,4.0,1,1,0.2140916091269952,0.21409160912699526
2016-08-31,air_ad7777590c884721,0,0,0,0,0,0,1,1.4605548043325027,1.4271826290451406,0.0,1.4521950961313266,1.3348893628255336,1,2.0,1,1,0.5058181821972246,0.5058181821972246
2016-09-01,air_ad7777590c884721,0,0,0,0,1,0,0,1.4856652493048472,1.602018781137369,0.0,1.1547180667266164,1.2749608966684454,1,4.0,1,1,0.2386340875205878,0.23863408752058785
2016-09-02,air_ad7777590c884721,1,0,0,0,0,0,0,1.4479995818463305,1.2648347735309284,0.0,-0.13434906069379365,1.3948178289826219,1,5.0,1,1,1.0561263317442748,1.0561263317442748
2016-09-03,air_ad7777590c884721,0,0,1,0,0,0,0,1.5107756942771917,1.602018781137369,0.0,0.48539475056601894,1.5865889206853045,1,3.0,1,1,1.4513361384534667,1.4513361384534667
2016-09-04,air_ad7777590c884721,0,0,0,1,0,0,0,1.4479995818463305,1.5270890016692709,0.0,-0.23350807049536376,1.5146747612967986,1,8.0,1,1,0.14223528063441485,0.1422352806344149
2016-09-06,air_ad7777590c884721,0,0,0,0,0,1,0,1.7116592540559477,1.5895304845593523,0.0,1.0307693044746538,1.7424029326937338,1,3.0,1,1,0.2140916091269952,0.21409160912699526
2016-09-07,air_ad7777590c884721,0,0,0,0,0,0,1,1.4982204717910197,1.32727625642101,0.0,-0.7788826244039989,1.6824744665366456,1,4.0,1,1,0.2796225565902991,0.27962255659029916
2016-09-09,air_ad7777590c884721,1,0,0,0,0,0,0,1.4856652493048472,1.602018781137369,0.0,-0.03519005089222377,1.3468750560569513,1,13.0,1,1,1.2711892867396737,1.2711892867396737
2016-09-10,air_ad7777590c884721,0,0,1,0,0,0,0,1.4354443593601585,1.4396709256231566,0.0,-0.33266708029693387,1.4307749086768748,1,17.0,1,1,1.6157960452146543,1.6157960452146543
2016-09-11,air_ad7777590c884721,0,0,0,1,0,0,0,1.0085667948303019,0.6778848343641618,0.0,-1.2994674258622414,1.1311325778914334,1,13.0,1,1,0.4397812042515786,0.43978120425157863
2016-09-13,air_ad7777590c884721,0,0,0,0,0,1,0,0.9332354599132687,0.5280252754279656,0.0,-1.3490469307630264,1.2030467372799392,1,11.0,1,1,0.10276490301172987,0.10276490301172993
2016-09-14,air_ad7777590c884721,0,0,0,0,0,0,1,0.99601157234413,0.8652092830344065,0.0,-1.274677673411849,1.1071611914285981,1,7.0,1,1,0.37020201292953775,0.37020201292953775
2016-09-15,air_ad7777590c884721,0,0,0,0,1,0,0,1.1215637972058523,0.8402326898783735,0.0,-1.324257178312634,1.2989322831312804,1,10.0,1,1,0.5900722575071867,0.5900722575071868
2016-09-16,air_ad7777590c884721,1,0,0,0,0,0,0,0.9709011273717851,0.5904667583180472,0.0,-1.3490469307630264,1.2629752034370274,1,11.0,1,1,1.2251405128465414,1.2251405128465414
2016-09-17,air_ad7777590c884721,0,0,1,0,0,0,0,1.2722264670399193,1.214881587218863,0.0,-0.03519005089222377,1.2270181237427749,1,7.0,1,1,1.5381203661751395,1.5381203661751395
2016-09-18,air_ad7777590c884721,0,0,0,1,0,0,0,1.1843399096367135,0.9026741727684551,0.0,-1.3490469307630264,1.2989322831312804,1,12.0,1,1,0.740616326003966,0.7406163260039661
2016-09-20,air_ad7777590c884721,0,0,0,0,0,1,0,0.4938026728972403,0.05347000546334604,0.0,-1.3490469307630264,0.7475903944860683,1,6.0,1,1,-0.577593080497244,-0.5775930804972439
2016-09-21,air_ad7777590c884721,0,0,0,0,0,0,1,0.6193548977589627,0.4406071993818515,0.0,-1.324257178312634,0.7475903944860683,1,15.0,1,1,0.881292800095074,0.881292800095074
2016-09-22,air_ad7777590c884721,0,0,0,0,1,0,0,0.5314683403557566,0.1533763780874762,1.0,-1.3490469307630264,0.8075188606431567,1,8.0,1,1,0.4304196403282494,0.4304196403282495
2016-09-23,air_ad7777590c884721,1,0,0,0,0,0,0,0.7072414551621683,0.30323593702367235,0.0,-1.3490469307630264,0.963332872651586,1,10.0,1,1,0.7563032709565716,0.7563032709565716
2016-09-24,air_ad7777590c884721,0,0,1,0,0,0,0,0.8327936800238908,0.5280252754279656,0.0,-1.3490469307630264,1.1311325778914334,1,11.0,1,1,1.3847931300254785,1.3847931300254785
2016-09-26,air_ad7777590c884721,0,1,0,0,0,0,0,1.284781689526091,1.3022996632649775,0.0,-0.5805646048008588,1.2629752034370274,1,3.0,1,1,-0.09332190889583974,-0.09332190889583968
2016-09-27,air_ad7777590c884721,0,0,0,0,0,1,0,1.309892134498436,1.2648347735309284,0.0,-0.7788826244039989,1.3708464425197866,1,8.0,1,1,0.3289605286186553,0.3289605286186554
2016-09-28,air_ad7777590c884721,0,0,0,0,0,0,1,1.422889136873986,1.3647411461550591,0.0,-0.8284621293047838,1.5146747612967986,1,3.0,1,1,0.4068892228993411,0.4068892228993411
2016-09-29,air_ad7777590c884721,0,0,0,0,1,0,0,1.1843399096367135,1.0275571385486182,0.0,-1.1755186636102788,1.2390038169741922,1,10.0,1,1,0.4891191762799348,0.48911917627993484
2016-09-30,air_ad7777590c884721,1,0,0,0,0,0,0,0.7825727900792014,0.6279316480520962,0.0,-0.7540928719536063,0.8914187132630802,1,13.0,1,1,1.4310949191597822,1.4310949191597822
2016-10-01,air_ad7777590c884721,0,0,1,0,0,0,0,0.5691340078142735,0.2657710472896233,0.0,-1.3490469307630264,0.7475903944860683,1,10.0,1,1,1.4541193061063484,1.4541193061063484
2016-10-02,air_ad7777590c884721,0,0,0,1,0,0,0,0.99601157234413,0.9900922488145696,0.0,0.9068205422226913,0.8674473268002449,1,11.0,1,1,0.33604495537144496,0.336044955371445
2016-10-04,air_ad7777590c884721,0,0,0,0,0,1,0,1.22200557709523,1.5395772982472873,0.0,0.18791772116130884,0.999289952345839,1,7.0,1,1,0.17386218578079704,0.1738621857807971
2016-10-05,air_ad7777590c884721,0,0,0,0,0,0,1,1.10900857471968,0.8402326898783735,0.0,-1.1755186636102788,1.215032430511357,1,8.0,1,1,0.05899326628913691,0.058993266289136974
2016-10-06,air_ad7777590c884721,0,0,0,0,1,0,0,1.3601130244431248,1.4521592222011732,0.0,0.7085025226195516,1.2030467372799392,1,9.0,1,1,0.37804548540584054,0.37804548540584054
2016-10-07,air_ad7777590c884721,1,0,0,0,0,0,0,0.7825727900792014,0.6529082412081287,0.0,0.08875871135973874,0.9153900997259155,1,11.0,1,1,1.1722603274417902,1.1722603274417902
2016-10-08,air_ad7777590c884721,0,0,1,0,0,0,0,0.7574623451068571,0.7028614275201943,0.0,-1.2994674258622414,0.8195045538745741,1,17.0,1,1,1.342286569508741,1.342286569508741
2016-10-09,air_ad7777590c884721,0,0,0,1,0,0,0,0.895569792454752,0.7528146138322593,0.0,-1.3490469307630264,0.8674473268002449,1,15.0,1,1,0.8577623826661657,0.8577623826661657
2016-10-11,air_ad7777590c884721,0,0,0,0,0,1,0,0.30547433560465664,0.05347000546334604,0.0,-1.2994674258622414,0.5797906892462209,1,12.0,1,1,-0.1568287344297752,-0.15682873442977513
2016-10-12,air_ad7777590c884721,0,0,0,0,0,0,1,0.343140003063173,0.4406071993818515,0.0,0.6837127701691587,0.28014835846077935,1,11.0,1,1,0.32187610186586574,0.3218761018658658
2016-10-13,air_ad7777590c884721,0,0,0,0,1,0,0,0.1673668882567618,-0.1838076295189642,0.0,-1.3490469307630264,0.4719194501634621,1,10.0,1,1,0.34490048881243196,0.344900488812432
2016-10-14,air_ad7777590c884721,1,0,0,0,0,0,0,0.054369885881211576,-0.021459774004752023,0.0,-0.35745683274732626,0.14830573291518512,1,9.0,1,1,1.2780206982512923,1.2780206982512923
2016-10-15,air_ad7777590c884721,0,0,1,0,0,0,0,0.1924773332291062,0.37816571649176994,0.0,1.3282463338793642,0.05242018706384397,1,13.0,1,1,1.5910005515798906,1.5910005515798906
2016-10-16,air_ad7777590c884721,0,0,0,1,0,0,0,0.2803638906323118,0.4031423096478025,0.0,-0.059979803342616184,0.16029142614660274,1,13.0,1,1,0.314285644630734,0.31428564463073405
2016-10-20,air_ad7777590c884721,0,0,0,0,1,0,0,0.8453489025100627,1.0025805453925856,0.0,1.129928314276224,0.6756762350975622,1,3.0,1,1,0.4741912770508424,0.4741912770508424
2016-10-21,air_ad7777590c884721,1,0,0,0,0,0,0,0.38080567052168984,0.21581786097755778,0.0,-0.13434906069379365,0.4839051433948797,1,17.0,1,1,1.2937076432038979,1.2937076432038979
2016-10-22,air_ad7777590c884721,0,0,1,0,0,0,0,0.1924773332291062,-0.1713193329409477,0.0,-1.324257178312634,0.40000529077495595,1,16.0,1,1,1.6618448191077866,1.6618448191077866
2016-10-23,air_ad7777590c884721,0,0,0,1,0,0,0,0.3682504480355179,0.32821253017970486,0.0,-0.1591388131441863,0.40000529077495595,1,12.0,1,1,0.49342043537984276,0.4934204353798428
2016-10-25,air_ad7777590c884721,0,0,0,0,0,1,0,-0.14651367389754424,-0.30869059529912735,0.0,-0.7540928719536063,-0.163322291101674,1,5.0,1,1,0.25862229157310135,0.2586222915731014
2016-10-26,air_ad7777590c884721,0,0,0,0,0,0,1,0.4938026728972403,0.7528146138322593,0.0,1.0307693044746538,0.14830573291518512,1,5.0,1,1,0.5220111576321723,0.5220111576321723
2016-10-27,air_ad7777590c884721,0,0,0,0,1,0,0,0.48124745041106787,0.45309549595986803,0.0,0.5349742554668038,0.22021989230369104,1,6.0,1,1,0.5311197063143304,0.5311197063143304
2016-10-28,air_ad7777590c884721,1,0,0,0,0,0,0,-0.3725076786486447,-0.6084097131715187,0.0,-1.3490469307630264,-0.15133659787025638,1,11.0,1,1,1.227923680499423,1.227923680499423
2016-10-29,air_ad7777590c884721,0,0,1,0,0,0,0,0.04181466339503938,0.14088808150946017,0.0,-1.3490469307630264,0.028448800601008524,1,13.0,1,1,1.7837981653522363,1.7837981653522363
2016-10-30,air_ad7777590c884721,0,0,0,1,0,0,0,-0.4101733461071613,-0.7707575686857309,0.0,-1.3490469307630264,-0.21126506402734468,1,16.0,1,1,0.5493368036786465,0.5493368036786466
2016-11-01,air_ad7777590c884721,0,0,0,0,0,1,0,-0.22184500881457767,-0.40859696792325795,0.0,-0.5309850999000738,0.040434493832426144,1,11.0,1,1,0.11111440597037478,0.11111440597037484
2016-11-02,air_ad7777590c884721,0,0,0,0,0,0,1,-0.5357255709688837,-0.933105424199943,0.0,-1.3490469307630264,-0.3311219963415213,1,7.0,1,1,0.8863531049184952,0.8863531049184952
2016-11-03,air_ad7777590c884721,0,0,0,0,1,0,0,-0.28462112124543887,-0.03394807058276852,1.0,1.0059795520242614,-0.35509338280435654,1,20.0,1,1,0.5741322973134101,0.5741322973134102
2016-11-04,air_ad7777590c884721,1,0,0,0,0,0,0,-0.14651367389754424,-0.10887785005086614,0.0,0.9316102946730838,-0.3431076895729389,1,6.0,1,1,0.6606635097939119,0.6606635097939119
2016-11-05,air_ad7777590c884721,0,0,1,0,0,0,0,-0.07118233898051085,-0.021459774004752023,0.0,0.3366562358636638,-0.01949397232466216,1,12.0,1,1,1.4667700681649012,1.4667700681649012
2016-11-06,air_ad7777590c884721,0,0,0,1,0,0,0,-0.04607189400816623,0.14088808150946017,0.0,1.0059795520242614,-0.1753079843330916,1,10.0,1,1,0.27810446514327275,0.2781044651432728
2016-11-08,air_ad7777590c884721,0,0,0,0,0,1,0,-0.6612777958306061,-0.7582692721077147,0.0,-0.9028313866559614,-0.6307643271269628,1,5.0,1,1,-0.1198885092188008,-0.11988850921880073
2016-11-09,air_ad7777590c884721,0,0,0,0,0,0,1,-0.598501683399745,-0.6333863063275514,0.0,0.1383382162605238,-0.41502184896144484,1,8.0,1,1,0.08606589709444007,0.08606589709444012
2016-11-10,air_ad7777590c884721,0,0,0,0,1,0,0,-0.6989434632891229,-0.8331990515758124,0.0,-1.2250981685110638,-0.4509789286556979,1,3.0,1,1,0.2629235506730093,0.2629235506730094
2016-11-11,air_ad7777590c884721,1,0,0,0,0,0,0,-0.7742747982061564,-0.9455937207779593,0.0,-1.3490469307630264,-0.6787071000526333,1,6.0,1,1,0.8962206993241665,0.8962206993241665
2016-11-12,air_ad7777590c884721,0,0,1,0,0,0,0,-0.19673456384223326,-0.10887785005086614,0.0,0.21270747361170125,-0.163322291101674,1,13.0,1,1,1.8255456801454608,1.8255456801454608
2016-11-13,air_ad7777590c884721,0,0,0,1,0,0,0,-0.19673456384223326,-0.13385444320689868,0.0,0.5349742554668038,-0.271193530184433,1,9.0,1,1,0.36893693672368244,0.3689369367236825
2016-11-15,air_ad7777590c884721,0,0,0,0,0,1,0,0.016704218422694983,-0.046436367160784565,0.0,-0.9524108915567463,0.16029142614660274,1,1.0,1,1,0.019775903907622988,0.019775903907623047
2016-11-16,air_ad7777590c884721,0,0,0,0,0,0,1,-0.3348420111901279,-0.6084097131715187,0.0,-1.2003084160606714,-0.07942243848175046,1,8.0,1,1,0.40815429910519635,0.4081542991051964
2016-11-17,air_ad7777590c884721,0,0,0,0,1,0,0,-0.32228678870395566,-0.1713193329409477,0.0,0.6589230177187663,-0.4270075421928626,1,9.0,1,1,0.44129929569860493,0.44129929569860493
2016-11-18,air_ad7777590c884721,1,0,0,0,0,0,0,-0.4855046810241947,-0.49601504396937207,0.0,0.8820307897722989,-0.6307643271269628,1,8.0,1,1,1.3040812680919112,1.3040812680919112
2016-11-19,air_ad7777590c884721,0,0,1,0,0,0,0,-0.6738330183167783,-0.9580820173559756,0.0,-1.3490469307630264,-0.41502184896144484,1,12.0,1,1,1.6418566150552731,1.6418566150552731
