visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-11-06,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.1838046208442256,0.006200196304644019,0.0,1.1836717299479935,-0.3250299652104533,1,52.0,1,1,-0.5336120036039061,-0.5336120036039061
2016-11-07,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.6248576829071537,-0.7374327967058794,0.0,0.8906083112791978,-0.5134355868782894,1,21.0,1,1,-1.3267800577555409,-1.3267800577555409
2016-11-08,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.7525309377148434,-0.8303869208321949,0.0,-0.8677722007335772,-0.7461719430562043,1,26.0,1,1,-1.141630204958936,-1.141630204958936
2016-11-09,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.6944976400749845,-0.7141942656743006,0.0,0.25119721600182504,-0.5466836377608485,1,40.0,1,1,-0.8269914154465429,-0.8269914154465429
2016-11-10,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.7873509162987589,-0.9001025139269314,0.0,-1.214119877342154,-0.5799316886434078,1,43.0,1,1,-0.556804051970913,-0.556804051970913
2016-11-11,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.8569908734665895,-1.0046759035690362,0.0,-1.3473305221916065,-0.7905026775662832,1,37.0,1,1,0.41069089907272327,0.41069089907272327
2016-11-12,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.3230845351798872,-0.22618511401114452,0.0,0.33112360291149656,-0.31394728158293356,1,33.0,1,1,1.8304307932729933,1.8304307932729933
2016-11-13,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.3230845351798872,-0.2494236450427233,0.0,0.6774712795200734,-0.41369143423061144,1,24.0,1,1,-0.3948462475413151,-0.3948462475413151
2016-11-14,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.3114778756519155,-0.4701896898427227,0.0,-1.3473305221916065,-0.14770702717013717,1,41.0,1,1,-1.439261492335524,-1.439261492335524
2016-11-15,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.12577132320436665,-0.16808878643219738,0.0,-0.9210564586733582,-0.014714823639900133,1,14.0,1,1,-0.9282633599824729,-0.9282633599824729
2016-11-16,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.4507577899875769,-0.6909557346427216,0.0,-1.1874777483722636,-0.23636849619029535,1,55.0,1,1,-0.33493345592654733,-0.33493345592654733
2016-11-17,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.43915113045960513,-0.28428144159009167,0.0,0.810681924369526,-0.5577663213883683,1,58.0,1,1,-0.2842974836585824,-0.2842974836585824
2016-11-18,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.5900377043232383,-0.5863823450006169,0.0,1.050461085098541,-0.7461719430562043,1,46.0,1,1,1.0337839318663076,1.0337839318663076
2016-11-19,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.7641375972428152,-1.0162951690848256,0.0,-1.3473305221916065,-0.5466836377608485,1,26.0,1,1,1.5498070080322102,1.5498070080322102
2016-11-20,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.3230845351798872,-0.04027686575851394,0.0,0.4909763767308399,-0.4358568014856509,1,40.0,1,1,-0.13896064722533935,-0.13896064722533935
2016-11-21,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.43915113045960513,-0.7025750001585113,0.0,-1.3473305221916065,-0.29178191432789413,1,25.0,1,1,-1.3341242064050929,-1.3341242064050929
2016-11-22,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.27665789706800004,-0.16808878643219738,0.0,0.4376921187910588,-0.2806992307003742,1,43.0,1,1,0.6870628087795551,0.6870628087795551
2016-11-23,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.5784310447952665,-0.7025750001585113,1.0,-1.3206883932217162,-0.48018753599573,1,54.0,1,1,-0.20312531437405834,-0.20312531437405834
2016-11-24,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.5766037642008406,-1.4113501966216662,0.0,-1.3473305221916065,-1.3224714916872318,1,31.0,1,1,-1.1501339560268384,-1.1501339560268384
2016-11-25,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.2516172974176305,-1.1557263552742987,0.0,1.1303874720082125,-1.3889675934523502,1,27.0,1,1,0.8957912440826168,0.8957912440826168
2016-11-26,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.938237490162392,-0.888483248411142,0.0,0.38440786085127765,-1.0675697682542773,1,38.0,1,1,1.8756552875886567,1.8756552875886567
2016-11-27,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.6712843210190409,-0.8071483898006159,0.0,-1.214119877342154,-0.46910485236821026,1,27.0,1,1,-0.5138987624919503,-0.5138987624919503
2016-11-28,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.613251023379182,-0.7839098587690372,0.0,-0.46814026618521926,-0.3804433833480521,1,48.0,1,1,-1.286967041392179,-1.286967041392179
2016-11-29,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.6828909805470127,-0.7490520622216688,0.0,0.1712708290921535,-0.5910143722709276,1,24.0,1,1,-0.621355253259082,-0.621355253259082
2016-11-30,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.880204192522533,-1.0395337001164044,0.0,-0.04186620266697068,-0.890246830213961,1,42.0,1,1,-0.3747464722899091,-0.3747464722899091
2016-12-01,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.7409242781868717,-0.49342822087430144,0.0,-0.5214245241250003,-0.7683373103112437,1,53.0,1,1,-0.48297603133594114,-0.48297603133594114
2016-12-02,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.5668243852672948,-0.6096208760321957,0.0,0.9172504402490882,-0.45802216874069057,1,41.0,1,1,1.1679112782554972,1.1679112782554972
2016-12-03,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.6480710019630972,-0.563143813969038,0.0,0.4376921187910588,-0.7905026775662832,1,32.0,1,1,2.339109720789344,2.339109720789344
2016-12-04,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.555217725739323,-0.5515245484532486,0.0,0.5709027636405114,-0.6131797395259672,1,23.0,1,1,-0.3071029978861391,-0.3071029978861391
2016-12-05,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.4275444709316334,-0.28428144159009167,0.0,0.6774712795200734,-0.524518270505809,1,20.0,1,1,-1.2189370328489588,-1.2189370328489588
2016-12-06,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.6480710019630972,-0.4237126277795647,0.0,0.9172504402490882,-0.6464277904085264,1,24.0,1,1,-0.7214675953766617,-0.7214675953766617
2016-12-07,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.0310907663861664,-1.109249293211141,0.0,-0.9476985876432488,-0.8791641465864413,1,28.0,1,1,-0.1636988321501467,-0.1636988321501467
2016-12-08,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.9034175115784767,-0.7955291242848265,0.0,0.9438925692189787,-1.0897351355093168,1,35.0,1,1,0.00830885990515421,0.00830885990515421
2016-12-09,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.613251023379182,-0.3888548312321968,0.0,1.0238189561286504,-1.0010736664891586,1,78.0,1,1,1.8134232911371881,1.8134232911371881
2016-12-10,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.9150241711064485,-0.993056638053247,0.0,0.9705346981888691,-0.8015853611938031,1,71.0,1,1,2.5675513972043613,2.5675513972043613
2016-12-11,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.112337383081969,-1.1441070897585093,0.0,0.99717682715876,-1.034321717371718,1,32.0,1,1,0.20853354414031344,0.20853354414031344
2016-12-12,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.0891240640260254,-1.190584151821667,0.0,0.650829150550183,-1.134065870019396,1,17.0,1,1,-1.0160066096376488,-1.0160066096376488
2016-12-13,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.8105642353547023,-0.6328594070637745,0.0,-0.6812772979443434,-1.0454044009992378,1,43.0,1,1,-0.41533255693217114,-0.41533255693217114
2016-12-14,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.9614508092183357,-1.0976300276953517,0.0,-1.2674041352819352,-0.8348334120763623,1,42.0,1,1,0.2599425846871787,0.2599425846871787
2016-12-15,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.1819773402497997,-1.237061213884825,0.0,0.4909763767308399,-1.078652451881797,1,38.0,1,1,0.36392026819925943,0.36392026819925943
2016-12-16,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.3444705736414047,-1.271919010432193,0.0,0.9438925692189787,-1.255975389922113,1,57.0,1,1,1.9904559270053406,1.9904559270053406
2016-12-17,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.1239440426099407,-0.888483248411142,0.0,1.050461085098541,-1.4222156443349097,1,49.0,1,1,3.025980886592197,3.025980886592197
2016-12-18,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.949844149690364,-0.6793364691269322,0.0,0.6774712795200734,-1.0675697682542773,1,33.0,1,1,0.311738159373494,0.311738159373494
2016-12-19,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.7409242781868717,-0.5863823450006169,0.0,0.8639661823093073,-0.901329513841481,1,40.0,1,1,-0.459010914690034,-0.459010914690034
2016-12-20,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.7873509162987589,-0.72581353119009,0.0,-0.41485600824543817,-0.7683373103112437,1,55.0,1,1,0.28390770133308574,0.28390770133308574
2016-12-21,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.6828909805470127,-0.4353318932953543,0.0,0.7307555374598544,-0.845916095703882,1,63.0,1,1,0.8749184005523106,0.8749184005523106
2016-12-22,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.2070179399001693,-0.06351539679009272,0.0,-0.6812772979443434,-0.6907585249186055,1,53.0,1,1,2.0066903608622453,2.0066903608622453
2016-12-23,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.27665789706800004,-0.13323098988482904,1.0,-0.20171897648631398,-0.48018753599573,1,58.0,1,1,1.4991710357642454,1.4991710357642454
2016-12-24,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.9034175115784767,-1.027914434600615,0.0,0.9172504402490882,-0.8237507284488426,1,55.0,1,1,1.7461663508728684,1.7461663508728684
2016-12-25,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.1355507021379125,-1.190584151821667,0.0,-0.09515046060675178,-0.9234948810965204,1,56.0,1,1,0.01719914511250684,0.01719914511250684
2016-12-26,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.1007307235539971,-1.1324878242427199,0.0,-1.0009828455830299,-1.0010736664891586,1,64.0,1,1,-0.1211800768106341,-0.1211800768106341
2016-12-27,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.613251023379182,-0.22618511401114452,0.0,-1.2940462642518256,-0.8126680448213228,1,46.0,1,1,0.6685091700859496,0.6685091700859496
2016-12-28,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.2051906593057433,-1.3183960724953507,0.0,1.050461085098541,-1.2005619717845144,1,74.0,1,1,1.8741091510308563,1.8741091510308563
2016-12-29,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.4025038712812636,-1.4810657897164028,1.0,0.038060184242700856,-1.3446368589422715,1,58.0,1,1,1.4369390393127768,1.4369390393127768
2016-12-30,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.2051906593057433,-1.2254419483690355,1.0,1.050461085098541,-1.134065870019396,1,39.0,1,1,0.6387460413482907,0.6387460413482907
2017-01-04,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-0.9150241711064485,-0.7839098587690372,0.0,0.9705346981888691,-1.0232390337441983,1,48.0,1,1,-1.9317059859949697,-1.9317059859949697
2017-01-05,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.1239440426099407,-1.2022034173374565,0.0,1.050461085098541,-1.0121563501166786,1,42.0,1,1,-1.3120917604564364,-1.3120917604564364
2017-01-06,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.37929055222532,-1.3881116655900874,0.0,0.99717682715876,-1.255975389922113,1,42.0,1,1,0.0052165867895532965,0.0052165867895532965
2017-01-07,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.4257171903372075,-1.3997309311058768,0.0,0.9705346981888691,-1.41113296070739,1,34.0,1,1,0.8250554965632458,0.8250554965632458
2017-01-08,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.4489305093931508,-1.7134511000321913,0.0,-1.3473305221916065,-1.2448927062945936,1,51.0,1,1,-0.3345469217870972,-0.3345469217870972
2017-01-09,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.065910744970082,-1.1208685587269305,1.0,-0.761203684854015,-1.0010736664891586,1,32.0,1,1,-1.2556577760967198,-1.2556577760967198
2017-01-10,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-0.9614508092183357,-0.9349603104742997,0.0,1.0238189561286504,-1.034321717371718,1,34.0,1,1,-1.1791240164855972,-1.1791240164855972
2017-01-11,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.1007307235539971,-1.1324878242427199,0.0,1.050461085098541,-0.9899909828616389,1,17.0,1,1,-0.844385451721798,-0.844385451721798
2017-01-12,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.2051906593057433,-1.0046759035690362,0.0,0.8373240533394165,-1.3446368589422715,1,58.0,1,1,-0.8586872148814523,-0.8586872148814523
2017-01-13,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.1819773402497997,-0.9349603104742997,0.0,0.4376921187910588,-1.2670580735496328,1,70.0,1,1,0.7693945804824294,0.7693945804824294
2017-01-14,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.6230304023127278,-1.678593303484823,0.0,-0.4947823951551097,-1.5662905314926665,1,32.0,1,1,1.2367143550776176,1.2367143550776176
2017-01-15,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.8203436142882483,-1.864501551737454,0.0,0.810681924369526,-1.6771173677678641,1,34.0,1,1,-0.8281510178648932,-0.8281510178648932
2017-01-17,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.2748306164735739,-1.1441070897585093,0.0,1.0771032140684313,-1.3446368589422715,1,7.0,1,1,-0.8424527810245475,-0.8424527810245475
2017-01-18,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.2284039783616867,-1.213822682853246,0.0,1.0771032140684313,-1.3003061244321923,1,60.0,1,1,-0.4087614765615192,-0.4087614765615192
2017-01-19,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.1587640211938561,-1.1441070897585093,0.0,0.14462870012226284,-1.1562312372744352,1,33.0,1,1,-0.41881136418722215,-0.41881136418722215
2017-01-20,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.553390445144897,-1.9690749413795587,0.0,-1.3473305221916065,-1.178396604529475,1,16.0,1,1,0.8065018578696403,0.8065018578696403
2017-01-21,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.2167973188337151,-1.1324878242427199,0.0,1.1570296009781031,-1.2892234408046725,1,31.0,1,1,1.7508047605462698,1.7508047605462698
2017-01-22,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.2051906593057433,-0.9117217794427208,0.0,1.1303874720082125,-1.3224714916872318,1,53.0,1,1,-0.5189237063048018,-0.5189237063048018
2017-01-23,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.437323849865179,-1.4926850552321922,0.0,0.4909763767308399,-1.4000502770798702,1,40.0,1,1,-1.402154214948313,-1.402154214948313
2017-01-24,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.611423742784756,-1.5159235862637712,0.0,1.1570296009781031,-1.6327866332577852,1,36.0,1,1,-0.7214675953766617,-0.7214675953766617
2017-01-25,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.4489305093931508,-1.3067768069795613,0.0,1.210313858917884,-1.5552078478651468,1,47.0,1,1,-0.3256566365797446,-0.3256566365797446
2017-01-26,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.3676838926973485,-1.1673456207900883,0.0,1.1836717299479935,-1.5773732151201862,1,50.0,1,1,-0.1865043463777034,-0.1865043463777034
2017-01-27,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.880204192522533,-0.5515245484532486,0.0,0.038060184242700856,-1.2670580735496328,1,58.0,1,1,1.2657044155363761,1.2657044155363761
2017-01-28,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.9266308306344203,-0.8303869208321949,0.0,1.0771032140684313,-0.9124121974690007,1,42.0,1,1,2.0209921240218995,2.0209921240218995
2017-01-29,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.9730574687463075,-1.0162951690848256,0.0,-0.5747087820647814,-0.890246830213961,1,52.0,1,1,-0.12233967922898444,-0.12233967922898444
2017-01-30,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.6016443638512102,-0.14485025540061863,0.0,0.7573976664297452,-0.6796758412910856,1,23.0,1,1,-1.307453350783035,-1.307453350783035
2017-01-31,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.2167973188337151,-1.2486804794006143,0.0,1.1303874720082125,-1.1119005027643563,1,41.0,1,1,-0.6932506031968033,-0.6932506031968033
2017-02-01,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.2051906593057433,-1.1789648863058777,0.0,0.5709027636405114,-1.178396604529475,1,21.0,1,1,-0.5111930235157994,-0.5111930235157994
2017-02-02,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.37929055222532,-1.2835382759479825,0.0,1.210313858917884,-1.3224714916872318,1,57.0,1,1,-0.5235621159782031,-0.5235621159782031
2017-02-03,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.0426974259141382,-0.8187676553164055,0.0,1.210313858917884,-1.311388808059712,1,40.0,1,1,0.7782848656897821,0.7782848656897821
2017-02-04,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.949844149690364,-0.8536254518637737,0.0,1.210313858917884,-0.9345775647240401,1,44.0,1,1,1.8404806808986962,1.8404806808986962
2017-02-05,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.065910744970082,-1.2602997449164035,0.0,-0.6812772979443434,-1.0454044009992378,1,32.0,1,1,-0.6240609922352329,-0.6240609922352329
2017-02-06,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.891810852050505,-0.5863823450006169,0.0,0.2778393449717155,-1.0564870846267573,1,29.0,1,1,-1.3507451744014478,-1.3507451744014478
2017-02-07,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.2516172974176305,-1.2486804794006143,0.0,1.1836717299479935,-1.178396604529475,1,34.0,1,1,-0.8153953912630395,-0.8153953912630395
2017-02-08,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.170370680721828,-1.1324878242427199,0.0,1.1836717299479935,-1.2116446554120341,1,21.0,1,1,-0.33570652420544755,-0.33570652420544755
2017-02-09,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.6230304023127278,-1.7831666931269279,0.0,-1.3473305221916065,-1.311388808059712,1,48.0,1,1,-0.6588490647857431,-0.6588490647857431
2017-02-10,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.4025038712812636,-1.3300153380111401,0.0,-0.2816453633959855,-1.255975389922113,1,42.0,1,1,1.0708912092535186,1.0708912092535186
2017-02-11,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.4257171903372075,-1.237061213884825,1.0,0.5975448926104019,-1.5995385823752257,1,31.0,1,1,1.691278503070952,1.691278503070952
2017-02-12,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.3212572545854613,-1.109249293211141,0.0,1.1836717299479935,-1.4665463788449886,1,34.0,1,1,-0.28623015435583293,-0.28623015435583293
2017-02-13,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.170370680721828,-1.0395337001164044,0.0,0.7840397953996356,-1.311388808059712,1,44.0,1,1,-1.1965180527608523,-1.1965180527608523
2017-02-14,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.1935839997777715,-1.0395337001164044,0.0,1.0238189561286504,-1.1894792881569947,1,35.0,1,1,-0.5425022888112587,-0.5425022888112587
2017-02-15,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.1471573616658843,-0.9233410449585102,0.0,1.2902402458275557,-1.2892234408046725,1,26.0,1,1,0.011401133020755126,0.011401133020755126
2017-02-16,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-1.05430408544211,-0.8187676553164055,0.0,1.2902402458275557,-1.2781407571771526,1,45.0,1,1,0.0268624985987597,0.0268624985987597
2017-02-17,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-0.3695111732917744,-0.017038334726934754,0.0,0.8373240533394165,-0.890246830213961,1,65.0,1,1,1.2100434994555598,1.2100434994555598
2017-02-18,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-0.9614508092183357,-1.1673456207900883,0.0,-0.5747087820647814,-0.7129238921736449,1,44.0,1,1,1.9282239305538722,1.9282239305538722
2017-02-19,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-1.1819773402497997,-1.0743914966637729,0.0,1.210313858917884,-1.2448927062945936,1,37.0,1,1,-0.1184743378344833,-0.1184743378344833
2017-02-20,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-0.7525309377148434,-0.12161172436903984,0.0,0.14462870012226284,-1.2227273390395539,1,4.0,1,1,-1.3797352348602063,-1.3797352348602063
2017-02-21,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.1935839997777715,-1.2602997449164035,0.0,1.2369559878877743,-1.0232390337441983,1,42.0,1,1,-0.4930259189616441,-0.4930259189616441
2017-02-22,air_b2d97bd2337c5ba7,0,0,0,0,0,0,1,-1.0891240640260254,-1.1789648863058777,0.0,-0.20171897648631398,-1.3003061244321923,1,41.0,1,1,-0.00869864223065082,-0.00869864223065082
2017-02-23,air_b2d97bd2337c5ba7,0,0,0,0,1,0,0,-0.4623644495155486,-0.5166667519058802,0.0,-0.9476985876432488,-0.4912702196232497,1,24.0,1,1,-0.08252666286562266,-0.08252666286562266
2017-02-24,air_b2d97bd2337c5ba7,1,0,0,0,0,0,0,-1.0426974259141382,-1.0976300276953517,0.0,-0.41485600824543817,-0.845916095703882,1,71.0,1,1,1.3553803358888028,1.3553803358888028
2017-02-25,air_b2d97bd2337c5ba7,0,0,1,0,0,0,0,-1.0310907663861664,-0.9349603104742997,0.0,0.810681924369526,-1.034321717371718,1,46.0,1,1,2.262575961178221,2.262575961178221
2017-02-26,air_b2d97bd2337c5ba7,0,0,0,1,0,0,0,-0.9034175115784767,-0.7606713277374584,0.0,0.8906083112791978,-1.0564870846267573,1,54.0,1,1,0.10610199718603314,0.10610199718603314
2017-02-27,air_b2d97bd2337c5ba7,0,1,0,0,0,0,0,-1.1819773402497997,-1.2835382759479825,0.0,-0.8144879427937961,-0.9456602483515598,1,59.0,1,1,-1.033400645912904,-1.033400645912904
2017-02-28,air_b2d97bd2337c5ba7,0,0,0,0,0,1,0,-1.2632239569456023,-1.237061213884825,0.0,0.99717682715876,-1.0675697682542773,1,15.0,1,1,-0.3747464722899091,-0.3747464722899091
