visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2017-01-24,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.5763808396538697,-1.4918832082673268,0.0,1.1338725629557236,-1.5899233399484727,1,3.0,1,1,-0.5561639951413969,-0.5561639951413969
2017-01-25,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.4155347871080228,-1.2838600566920233,0.0,1.186499559548605,-1.5132371045809356,1,7.0,1,1,-0.09182979154542609,-0.09182979154542609
2017-01-26,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.3351117608350995,-1.1451779556418211,0.0,1.1601860612521644,-1.535147457543089,1,4.0,1,1,0.07141270190628239,0.07141270190628239
2017-01-27,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.8525736031975589,-0.5326653426700946,0.0,0.028705634505208258,-1.2284025160729408,1,7.0,1,1,1.77502950162314,1.77502950162314
2017-01-30,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.5768375131189646,-0.12817588127367138,0.0,0.739170088509111,-0.6477781625758744,1,4.0,1,1,-1.2435962731213692,-1.2435962731213692
2017-01-31,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.1857547120425274,-1.2260758479211058,0.0,1.1075590646592828,-1.0750300453378665,1,5.0,1,1,-0.523062045080356,-0.523062045080356
2017-02-01,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.1742657082892527,-1.1567347973960047,0.0,0.554975600434025,-1.140761104224327,1,6.0,1,1,-0.3094864494810374,-0.3094864494810374
2017-02-02,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.3466007645883742,-1.2607463731836563,0.0,1.186499559548605,-1.2831783984783243,1,4.0,1,1,-0.3239968933434115,-0.3239968933434115
2017-02-03,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.0134196557434059,-0.7984727030163156,0.0,1.186499559548605,-1.2722232219972476,1,6.0,1,1,1.2032273231714612,1.2032273231714612
2017-02-06,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.8640626069508339,-0.5673358679326452,0.0,0.2655271191731757,-1.0202541629324828,1,6.0,1,1,-1.2943828266396786,-1.2943828266396786
2017-02-07,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.2202217233023518,-1.2260758479211058,0.0,1.1601860612521644,-1.140761104224327,1,6.0,1,1,-0.6663526782213001,-0.6663526782213001
2017-02-08,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.1397986970294283,-1.1105074303792706,0.0,1.1601860612521644,-1.1736266336675572,1,6.0,1,1,-0.10361952718360504,-0.10361952718360504
2017-02-09,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.5878698434071443,-1.7576905686135476,0.0,-1.3395962769097154,-1.2722232219972476,1,7.0,1,1,-0.48270487308812804,-0.48270487308812804
2017-02-10,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.3695787720949237,-1.3069737402003903,0.0,-0.2870563450520819,-1.2174473395918641,1,7.0,1,1,1.5464900107907482,1.5464900107907482
2017-02-13,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.1397986970294283,-1.0180526963458023,0.0,0.7654835868055517,-1.2722232219972476,1,9.0,1,1,-1.1134557297307017,-1.1134557297307017
2017-02-14,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.1627767045359778,-1.0180526963458023,0.0,1.0023050714735193,-1.1517162807054038,1,5.0,1,1,-0.3462160105076718,-0.3462160105076718
2017-02-15,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.1168206895228787,-0.9024842788039671,0.0,1.2654400544379278,-1.2503128690350942,1,7.0,1,1,0.3035798037042678,0.3035798037042678
2017-02-16,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.0249086594966805,-0.7984727030163156,0.0,1.2654400544379278,-1.2393576925540175,1,8.0,1,1,0.3217178585322354,0.3217178585322354
2017-02-17,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.34705743805346917,-0.0010506219776525022,0.0,0.8181105833984332,-0.8559265157163322,1,4.0,1,1,1.7097325042424567,1.7097325042424567
2017-02-20,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.7261945619115365,-0.10506219776530443,0.0,0.13395962769097147,-1.1845818101486338,1,7.0,1,1,-1.3283916794421178,-1.3283916794421178
2017-02-21,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.1627767045359778,-1.2376326896752892,0.0,1.2128130578450458,-0.9873886334892529,1,5.0,1,1,-0.28817423505817547,-0.28817423505817547
2017-02-22,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.059375670756505,-1.1567347973960047,0.0,-0.2081158501627594,-1.2612680455161709,1,8.0,1,1,0.2800003324279099,0.2800003324279099
2017-02-23,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.4389694680796672,-0.4979948174075439,0.0,-0.9448938024631028,-0.46154016239757,1,6.0,1,1,0.19339112062436456,0.19339112062436456
2017-02-24,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.0134196557434059,-1.0758369051167198,0.0,-0.4186238365342861,-0.8121058097920252,1,7.0,1,1,1.8802302196253522,1.8802302196253522
2017-02-27,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.1512877007827031,-1.2607463731836563,0.0,-0.8133263109808987,-0.9107023981217157,1,3.0,1,1,-0.9220992512956434,-0.9220992512956434
2017-02-28,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.2317107270556265,-1.2145190061669222,0.0,0.9759915731770786,-1.0312093394135597,1,5.0,1,1,-0.14941811562422325,-0.14941811562422325
