visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,total_area_visitors,total_genre_visitors
2016-12-16,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.304880449541659,-1.2370052714647022,0.0,0.8796497997426055,-1.209548578589599,1,7.0,1,1,1.8658885353615673,1.8658885353615673
2016-12-17,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.0853156305783458,-0.8541226874399135,0.0,0.9880977344102799,-1.3745859446206667,1,4.0,1,1,2.9735871934775115,2.9735871934775115
2016-12-18,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-0.9119749840283613,-0.6452776416082103,0.0,0.6085299630734198,-1.0225062304210553,1,17.0,1,1,0.07016801569096424,0.07016801569096422
2016-12-21,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-0.6461859926517185,-0.4016250881378902,0.0,0.6627539304072569,-0.8024564090462983,1,2.0,1,1,0.6726006192277059,0.6726006192277058
2016-12-22,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-0.1723882254150945,-0.03034500665930717,0.0,-0.7741812039394277,-0.6484215340839684,1,11.0,1,1,1.8832544717709998,1.8832544717709998
2016-12-23,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-0.2417244840350882,-0.09996002193654126,1.0,-0.28616549793489326,-0.43937420377794917,1,3.0,1,1,1.3403622216380269,1.3403622216380267
2016-12-24,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-0.8657508116150321,-0.9933527179943821,0.0,0.852537816075687,-0.7804514269088225,1,10.0,1,1,1.60457253986725,1.6045725398672497
2016-12-25,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.096871673681678,-1.1557877536412622,0.0,-0.17771756326721888,-0.8794738465274633,1,10.0,1,1,-0.24489968773731105,-0.24489968773731105
2016-12-28,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.1662079323016716,-1.283415281649525,0.0,0.9880977344102799,-1.1545361232459097,1,5.0,1,1,1.7414326577606345,1.7414326577606345
2016-12-29,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.3626606650583206,-1.4458503172964052,1.0,-0.04215764493262599,-1.2975685071395018,1,4.0,1,1,1.2737927987352022,1.2737927987352022
2016-12-30,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.1662079323016716,-1.1905952612798794,1.0,0.9880977344102799,-1.0885211768334826,1,26.0,1,1,0.4199675919381045,0.4199675919381045
2016-12-31,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.1315398029916748,-1.0049552205405876,1.0,0.9609857507433615,-1.209548578589599,1,17.0,1,1,-2.7708164859569093,-2.770816485956909
2017-01-05,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.0853156305783458,-1.1673902561874678,0.0,0.9880977344102799,-0.967493775077366,1,5.0,1,1,-1.6668390999287004,-1.6668390999287004
2017-01-06,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.3395485788516561,-1.3530302969267594,0.0,0.933873767076443,-1.209548578589599,1,11.0,1,1,-0.2577174027061779,-0.2577174027061779
2017-01-07,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.3857727512649853,-1.3646327994729652,0.0,0.906761783409524,-1.363583453551929,1,10.0,1,1,0.6192623859701631,0.6192623859701631
2017-01-08,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.4088848374716498,-1.6779003682205198,0.0,-1.451980795612392,-1.1985460875208611,1,18.0,1,1,-0.6211616432750151,-0.6211616432750151
2017-01-10,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-0.9235310271316935,-0.9005326976247364,0.0,0.9609857507433615,-0.9894987572148418,1,4.0,1,1,-1.52460381124192,-1.52460381124192
2017-01-11,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.062203544371681,-1.0977752409102335,0.0,0.9880977344102799,-0.9454887929398904,1,10.0,1,1,-1.1665347414664786,-1.1665347414664784
2017-01-12,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.1662079323016716,-0.9701477129019707,0.0,0.7712018650749312,-1.2975685071395018,1,3.0,1,1,-1.1818333044938358,-1.1818333044938356
2017-01-14,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.5822254840216343,-1.6430928605819024,0.0,-0.5843973182709975,-1.5176183285142588,1,11.0,1,1,1.0596129163522015,1.0596129163522015
2017-01-15,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.7786782167782833,-1.8287329013211941,0.0,0.7440898814080126,-1.6276432392016371,1,4.0,1,1,-1.149168805057046,-1.149168805057046
2017-01-17,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.2355441909216653,-1.1093777434564394,0.0,1.0152097180771984,-1.2975685071395018,1,2.0,1,1,-1.1644673680844033,-1.164467368084403
2017-01-18,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.1893200185083361,-1.1789927587336735,0.0,1.0152097180771984,-1.2535585428645504,1,10.0,1,1,-0.7005487811467066,-0.7005487811467065
2017-01-19,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.1199837598883424,-1.1093777434564394,0.0,0.06629028973504818,-1.110526158970958,1,4.0,1,1,-0.7112991227334982,-0.711299122733498
2017-01-21,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.177763975405004,-1.0977752409102335,0.0,1.0965456690779543,-1.2425560517958125,1,8.0,1,1,1.6095342359842306,1.6095342359842304
2017-01-22,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.1662079323016716,-0.8773276925323248,0.0,1.0694336854110358,-1.2755635250020259,1,10.0,1,1,-0.8183890639249985,-0.8183890639249984
2017-01-24,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.570669440918302,-1.4806578249350224,0.0,1.0965456690779543,-1.583633274926686,1,3.0,1,1,-1.0350497943664896,-1.0350497943664896
2017-01-25,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.4088848374716498,-1.2718127791033194,0.0,1.1507696364117912,-1.5066158374455207,1,7.0,1,1,-0.6116517257174687,-0.6116517257174687
2017-01-26,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.3279925357483238,-1.1325827485488509,0.0,1.1236576527448727,-1.5286208195829967,1,4.0,1,1,-0.4628008422080474,-0.46280084220804735
2017-01-27,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-0.8426387254083674,-0.5176501135999474,0.0,-0.04215764493262599,-1.2205510696583366,1,12.0,1,1,1.090623517083331,1.090623517083331
2017-01-28,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-0.8888628978216966,-0.7961101747088848,0.0,1.0152097180771984,-0.8684713554587254,1,1.0,1,1,1.898553034798357,1.898553034798357
2017-01-29,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-0.9350870702350258,-0.9817502154481763,0.0,-0.6657332692717534,-0.8464663733212497,1,11.0,1,1,-0.3941640459231475,-0.3941640459231475
2017-01-31,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.177763975405004,-1.2138002663722909,0.0,1.0694336854110358,-1.066516194696007,1,3.0,1,1,-1.0048661429881902,-1.0048661429881902
2017-02-01,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.1662079323016716,-1.1441852510950565,0.0,0.5000820284057456,-1.1325311411084338,1,4.0,1,1,-0.8101195703966974,-0.8101195703966972
2017-02-02,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.3395485788516561,-1.248607774010908,0.0,1.1507696364117912,-1.2755635250020259,1,14.0,1,1,-0.8233507600419793,-0.8233507600419792
2017-02-03,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.0044233288550195,-0.7845076721626791,0.0,1.1507696364117912,-1.2645610339332882,1,7.0,1,1,0.569231950123941,0.5692319501239409
2017-02-04,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-0.9119749840283613,-0.8193151798012962,0.0,1.1507696364117912,-0.890476337596201,1,10.0,1,1,1.7054603609125243,1.7054603609125243
2017-02-05,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.0275354150616842,-1.2254027689184965,0.0,-0.7741812039394277,-1.0005012482835796,1,13.0,1,1,-0.9308541759098947,-0.9308541759098946
2017-02-07,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.2124321047150008,-1.2138002663722909,0.0,1.1236576527448727,-1.1325311411084338,1,11.0,1,1,-1.1355241407353491,-1.1355241407353491
2017-02-08,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.1315398029916748,-1.0977752409102335,0.0,1.1236576527448727,-1.1655386143146473,1,4.0,1,1,-0.6224020673042603,-0.6224020673042603
2017-02-09,air_6d64dba2edd4fc0c,0,0,0,0,1,0,0,-1.5822254840216343,-1.747515383497754,0.0,-1.451980795612392,-1.2645610339332882,1,8.0,1,1,-0.96806689678725,-0.96806689678725
2017-02-10,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.3626606650583206,-1.2950177841957309,0.0,-0.36750144893564896,-1.209548578589599,1,14.0,1,1,0.882232280170141,0.8822322801701409
2017-02-11,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-1.3857727512649853,-1.202197763826085,1.0,0.527194012072664,-1.5506258017204722,1,3.0,1,1,1.5458591358163114,1.5458591358163114
2017-02-12,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.2817683633349946,-1.0745702358178222,0.0,1.1236576527448727,-1.4185959088956182,1,10.0,1,1,-0.5694773087231327,-0.5694773087231327
2017-02-14,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.1546518891983395,-1.0049552205405876,0.0,0.9609857507433615,-1.1435336321771719,1,3.0,1,1,-0.8436110191863171,-0.8436110191863171
2017-02-15,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.1084277167850103,-0.8889301950785304,0.0,1.2321055874125473,-1.2425560517958125,1,18.0,1,1,-0.2511018078835369,-0.251101807883537
2017-02-17,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-0.33417282886174665,0.016065003525515972,0.0,0.7712018650749312,-0.8464663733212497,1,11.0,1,1,1.0310831636795623,1.0310831636795623
2017-02-18,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-0.9235310271316935,-1.1325827485488509,0.0,-0.6657332692717534,-0.670426516221444,1,2.0,1,1,1.7993191124587429,1.7993191124587427
2017-02-19,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-1.1430958460950071,-1.039762728179205,0.0,1.1507696364117912,-1.1985460875208611,1,13.0,1,1,-0.3900292991589969,-0.3900292991589969
2017-02-22,air_6d64dba2edd4fc0c,0,0,0,0,0,0,1,-1.0506475012683487,-1.1441852510950565,0.0,-0.28616549793489326,-1.2535585428645504,1,2.0,1,1,-0.27260249105712003,-0.27260249105712003
2017-02-24,air_6d64dba2edd4fc0c,1,0,0,0,0,0,0,-1.0044233288550195,-1.0629677332716163,0.0,-0.5030613672702419,-0.8024564090462983,1,2.0,1,1,1.1865496420116248,1.1865496420116246
2017-02-25,air_6d64dba2edd4fc0c,0,0,1,0,0,0,0,-0.9928672857516873,-0.9005326976247364,0.0,0.7440898814080126,-0.9894987572148418,1,8.0,1,1,2.156974707557769,2.156974707557769
2017-02-26,air_6d64dba2edd4fc0c,0,0,0,1,0,0,0,-0.8657508116150321,-0.7264951594316506,0.0,0.8254258324087685,-1.0115037393523176,1,14.0,1,1,-0.1498005121618474,-0.1498005121618474
2017-02-28,air_6d64dba2edd4fc0c,0,0,0,0,0,1,0,-1.2239881478183332,-1.202197763826085,0.0,0.933873767076443,-1.0225062304210553,1,2.0,1,1,-0.6641630096221813,-0.6641630096221813
