visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Shibuya-ku Higashi,total_area_visitors,total_genre_visitors
2016-11-24,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.6568044333585183,-1.4832285235054092,0.0,-1.2833891909064898,-1.3993081974288812,1,6.0,1,1,-1.1351554211382329,-1.1351554211382326
2016-11-25,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.327406163555675,-1.2240614768582665,0.0,1.1543725829933043,-1.4666695172534487,1,6.0,1,1,0.829400166908016,0.8294001669080163
2016-11-26,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.0097721176743615,-0.9531141099089814,0.0,0.42042280160411877,-1.1410898047680391,1,4.0,1,1,1.7702935006879594,1.7702935006879599
2016-11-28,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.6803738478715182,-0.8470912271896958,0.0,-0.4183769485549501,-0.4450228332475086,1,8.0,1,1,-1.2665464428968523,-1.2665464428968518
2016-11-29,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-0.7509591914006989,-0.8117502662832672,0.0,0.21072286406435162,-0.658333679358639,1,4.0,1,1,-0.6274070658676362,-0.6274070658676358
2016-11-30,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-0.9509509980667109,-1.1062582738368383,0.0,0.001022926524584464,-0.9614596185691928,1,7.0,1,1,-0.39060629783939005,-0.39060629783938966
2016-12-01,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-0.8097803110083495,-0.5525832196361248,0.0,-0.4708019329398918,-0.8379638655574856,1,6.0,1,1,-0.49453139979536015,-0.49453139979535976
2016-12-02,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-0.6333169521853976,-0.6703864226575531,0.0,0.9446726454535368,-0.5236110397095041,1,4.0,1,1,1.0906975661115978,1.0906975661115983
2016-12-03,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-0.7156665196361084,-0.6232651414489817,0.0,0.47284778598906063,-0.8604176388323415,1,8.0,1,1,2.21531563370656,2.2153156337065605
2016-12-05,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.49214626512703624,-0.34053745419755355,0.0,0.7087602157212987,-0.5909723595340716,1,11.0,1,1,-1.2012220930959567,-1.2012220930959563
2016-12-06,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-0.7156665196361084,-0.4819012978232675,0.0,0.9446726454535368,-0.7144681125457786,1,8.0,1,1,-0.7235377851769086,-0.7235377851769081
2016-12-07,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.1038859090466027,-1.1769401956496954,0.0,-0.8902018080194263,-0.9502327319317647,1,5.0,1,1,-0.18795234902524838,-0.18795234902524802
2016-12-08,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-0.9744794459097713,-0.8588715474918386,0.0,0.9708851376460076,-1.163543578042895,1,6.0,1,1,-0.02278566913093877,-0.022785669130938404
2016-12-09,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-0.6803738478715182,-0.44656033691683933,0.0,1.0495226142234204,-1.073728484943472,1,7.0,1,1,1.7105365670632766,1.710536567063277
2016-12-10,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-0.9862436698313014,-1.059136992628267,0.0,0.9970976298384784,-0.8716445254697694,1,8.0,1,1,2.43467183104934,2.4346718310493403
2016-12-12,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.1627070286542531,-1.2594024377646953,0.0,0.6825477235288278,-1.2084511245926068,1,5.0,1,1,-1.0063625269285128,-1.0063625269285126
2016-12-13,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-0.8803656545375302,-0.6939470632618387,0.0,-0.6280768860947172,-1.1186360314931834,1,3.0,1,1,-0.42957821107287886,-0.42957821107287847
2016-12-14,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.0333005655174219,-1.1651598753475523,0.0,-1.2047517143290771,-0.9053251853820532,1,9.0,1,1,0.21884019291669168,0.21884019291669204
2016-12-15,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.2568208200264943,-1.3065237189732666,0.0,0.5252727703740024,-1.1523166914054672,1,6.0,1,1,0.3186825230101058,0.3186825230101062
2016-12-16,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.4215199549279158,-1.341864679879695,0.0,0.9708851376460076,-1.331946877604314,1,9.0,1,1,1.8805283409769706,1.8805283409769709
2016-12-17,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.1979997004188436,-0.9531141099089814,0.0,1.0757351064158913,-1.5003501771657326,1,10.0,1,1,2.874868870048556,2.874868870048556
2016-12-19,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.8097803110083495,-0.6468257820532676,0.0,0.8922476610685952,-0.9726865052066205,1,3.0,1,1,-0.47151941293368105,-0.47151941293368066
2016-12-20,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-0.85683720669447,-0.7881896256789815,0.0,-0.36595196417000825,-0.8379638655574856,1,10.0,1,1,0.24185217977837078,0.24185217977837115
2016-12-21,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-0.7509591914006989,-0.49368161812541056,0.0,0.7611852001062405,-0.916552072019481,1,14.0,1,1,0.8093574686736503,0.8093574686736507
2016-12-22,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-0.2686260106179639,-0.11671136845683971,0.0,-0.6280768860947172,-0.7593756590954903,1,4.0,1,1,1.8961171062703661,1.8961171062703666
2016-12-23,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-0.33921135414714454,-0.1873932902696965,1.0,-0.1562520266302411,-0.5460648129843598,1,9.0,1,1,1.4087826103125494,1.4087826103125496
2016-12-24,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-0.9744794459097713,-1.0944779535346953,0.0,0.9446726454535368,-0.8940982987446252,1,4.0,1,1,1.6459545394192097,1.6459545394192099
2016-12-26,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.1744712525757832,-1.200500836253981,0.0,-0.9426267924043681,-1.073728484943472,1,7.0,1,1,-0.1471246303996887,-0.14712463039968834
2016-12-27,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-0.6803738478715182,-0.2816358526868393,0.0,-1.230964206521548,-0.8828714121071973,1,5.0,1,1,0.6111574528004788,0.6111574528004792
2016-12-28,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.2803492678695545,-1.3889859610882664,0.0,1.0757351064158913,-1.2758124444171743,1,3.0,1,1,1.7688088563743027,1.7688088563743032
2016-12-29,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.4803410745355665,-1.5539104453182662,1.0,0.07966040310199712,-1.4217619707037372,1,14.0,1,1,1.3490256766878665,1.3490256766878668
2016-12-30,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.2803492678695545,-1.2947433986711239,1.0,1.0757351064158913,-1.2084511245926068,1,1.0,1,1,0.582578049762587,0.5825780497625874
2017-01-04,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-0.9862436698313014,-0.8470912271896958,0.0,0.9970976298384784,-1.0961822582183278,1,2.0,1,1,-1.8856431216917027,-1.8856431216917022
2017-01-05,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.1979997004188436,-1.271182758066838,0.0,1.0757351064158913,-1.0849553715808997,1,1.0,1,1,-1.2906719129937738,-1.2906719129937736
2017-01-09,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.139178580811193,-1.1887205159518381,1.0,-0.70671436267213,-1.073728484943472,1,1.0,1,1,-1.2364823955453037,-1.2364823955453035
2017-01-10,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.0333005655174219,-1.0002353911175528,0.0,1.0495226142234204,-1.1074091448557555,1,28.0,1,1,-1.1629925020192964,-1.162992502019296
2017-01-11,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.1744712525757832,-1.200500836253981,0.0,1.0757351064158913,-1.062501598306044,1,2.0,1,1,-0.8415670081126174,-0.8415670081126171
2017-01-12,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.2803492678695545,-1.0709173129304097,0.0,0.866035168876124,-1.4217619707037372,1,5.0,1,1,-0.855299968013942,-0.8552999680139417
2017-01-13,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.2568208200264943,-1.0002353911175528,0.0,0.47284778598906063,-1.3431737642417418,1,8.0,1,1,0.7080304942665795,0.7080304942665798
2017-01-14,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.703861329044639,-1.7541758904546945,0.0,-0.4445894407474209,-1.6462997034522955,1,9.0,1,1,1.1567642380693217,1.1567642380693222
2017-01-16,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.609747537672398,-1.5539104453182662,0.0,1.1543725829933043,-1.7248879099142909,1,5.0,1,1,-1.361563678970882,-1.3615636789708816
2017-01-17,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.350934611398735,-1.2122811565561238,0.0,1.1019475986083622,-1.4217619707037372,1,9.0,1,1,-0.8397112027205466,-0.8397112027205461
2017-01-18,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.3038777157126147,-1.2829630783689807,0.0,1.1019475986083622,-1.3768544241540255,1,6.0,1,1,-0.4232684727398378,-0.4232684727398374
2017-01-19,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.233292372183434,-1.2122811565561238,0.0,0.18451037187188057,-1.2309048978674626,1,9.0,1,1,-0.43291866077860647,-0.4329186607786061
2017-01-20,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.6332759855154582,-2.0486838980082656,0.0,-1.2833891909064898,-1.2533586711423184,1,7.0,1,1,0.7436619577943406,0.743661957794341
2017-01-21,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.2921134917910846,-1.200500836253981,0.0,1.180585075185775,-1.3656275375165978,1,10.0,1,1,1.6504084723601797,1.65040847236018
2017-01-24,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.6920971051231088,-1.5892514062246947,0.0,1.180585075185775,-1.713661023276863,1,10.0,1,1,-0.7235377851769086,-0.7235377851769081
2017-01-30,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.6686096239499881,-0.19917361057183952,0.0,0.7873976922987115,-0.7481487724580623,1,35.0,1,1,-1.2862179800528037,-1.2862179800528033
2017-01-31,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.2921134917910846,-1.3183040392754095,0.0,1.1543725829933043,-1.185997351317751,1,4.0,1,1,-0.6964430264526735,-0.6964430264526731
2017-02-01,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.2803492678695545,-1.2476221174625524,0.0,0.6039102469514152,-1.2533586711423184,1,6.0,1,1,-0.5216261585195953,-0.5216261585195948
2017-02-02,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.4568126266925063,-1.353645000181838,0.0,1.2330100595707167,-1.3993081974288812,1,6.0,1,1,-0.5335033130288489,-0.5335033130288486
2017-02-03,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.1156501329681328,-0.8824321880961243,0.0,1.2330100595707167,-1.3880813107914534,1,6.0,1,1,0.7165671990701056,0.7165671990701059
2017-02-04,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.0215363415958918,-0.9177731490025528,0.0,1.2330100595707167,-1.0063671651189043,1,9.0,1,1,1.7365178425522692,1.7365178425522696
2017-02-06,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.9627152219882412,-0.6468257820532676,0.0,0.3155728328342351,-1.1298629181306115,1,5.0,1,1,-1.3277880208351918,-1.3277880208351913
2017-02-07,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.327406163555675,-1.3183040392754095,0.0,1.2067975673782458,-1.2533586711423184,1,9.0,1,1,-0.813729927231554,-0.8137299272315536
2017-02-08,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.245056596104964,-1.200500836253981,0.0,1.2067975673782458,-1.2870393310546022,1,3.0,1,1,-0.353119028919558,-0.3531190289195576
2017-02-09,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.703861329044639,-1.86019877317398,0.0,-1.2833891909064898,-1.3880813107914534,1,4.0,1,1,-0.6634096904738116,-0.6634096904738112
2017-02-10,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.4803410745355665,-1.4007662813904092,0.0,-0.23488950320765375,-1.331946877604314,1,6.0,1,1,0.997536135429639,0.9975361354296394
2017-02-11,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.503869522378627,-1.3065237189732666,1.0,0.630122739143886,-1.6799803633645791,1,6.0,1,1,1.5932496662843962,1.5932496662843965
2017-02-13,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.245056596104964,-1.1062582738368383,0.0,0.8136101844911823,-1.3880813107914534,1,3.0,1,1,-1.1796947505479345,-1.179694750547934
2017-02-14,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.2685850439480244,-1.1062582738368383,0.0,1.0495226142234204,-1.2645855577797465,1,13.0,1,1,-0.5516902058711437,-0.5516902058711434
2017-02-15,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.2215281482619038,-0.9884550708154097,0.0,1.3116475361481295,-1.3656275375165978,1,6.0,1,1,-0.01981638050362534,-0.019816380503624973
2017-02-16,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-1.1274143568896628,-0.8824321880961243,0.0,1.3116475361481295,-1.3544006508791697,1,5.0,1,1,-0.004969937367058184,-0.004969937367057816
2017-02-17,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-0.4333251455193856,-0.0695900872482681,0.0,0.866035168876124,-0.9614596185691928,1,7.0,1,1,1.1311541236587435,1.1311541236587437
2017-02-18,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.0333005655174219,-1.2358417971604096,0.0,-0.5232269173248337,-0.781829432370346,1,16.0,1,1,1.8207714073522878,1.8207714073522883
2017-02-20,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-0.8215445349298796,-0.17561296996755393,0.0,0.18451037187188057,-1.29826621769203,1,5.0,1,1,-1.3556251017162553,-1.3556251017162548
2017-02-21,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.2685850439480244,-1.3300843595775522,0.0,1.2592225517631874,-1.0961822582183278,1,3.0,1,1,-0.5041815878341288,-0.5041815878341285
2017-02-22,air_5e339a1f364cdb00,0,0,0,0,0,0,1,-1.1627070286542531,-1.2476221174625524,0.0,-0.1562520266302411,-1.3768544241540255,1,4.0,1,1,-0.03911675658116264,-0.039116756581162274
2017-02-23,air_5e339a1f364cdb00,0,0,0,0,1,0,0,-0.5274389368916265,-0.5761438602404103,0.0,-0.8902018080194263,-0.5572916996217877,1,7.0,1,1,-0.11000852255827082,-0.11000852255827044
2017-02-24,air_5e339a1f364cdb00,1,0,0,0,0,0,0,-1.1156501329681328,-1.1651598753475523,0.0,-0.36595196417000825,-0.916552072019481,1,9.0,1,1,1.2707106891424746,1.270710689142475
2017-02-25,air_5e339a1f364cdb00,0,0,1,0,0,0,0,-1.1038859090466027,-1.0002353911175528,0.0,0.8398226766836531,-1.1074091448557555,1,4.0,1,1,2.1418257401805527,2.1418257401805527
2017-02-26,air_5e339a1f364cdb00,0,0,0,1,0,0,0,-0.9744794459097713,-0.8235305865854101,0.0,0.918460153261066,-1.1298629181306115,1,1.0,1,1,0.07111808370784849,0.07111808370784886
2017-02-27,air_5e339a1f364cdb00,0,1,0,0,0,0,0,-1.2568208200264943,-1.353645000181838,0.0,-0.7591393470570718,-1.0175940517563324,1,4.0,1,1,-1.023064775457151,-1.0230647754571505
2017-02-28,air_5e339a1f364cdb00,0,0,0,0,0,1,0,-1.3391703874772052,-1.3065237189732666,0.0,1.0233101220309497,-1.1410898047680391,1,3.0,1,1,-0.39060629783939005,-0.39060629783938966
