visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,total_area_visitors,total_genre_visitors
2016-07-12,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.2894480581161265,1.2111880411318097,0.0,2.1909414655019277,1.1872537237178915,1,17.0,1,1,0.21365420952976638,0.2136542095297665
2016-07-13,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.3952031443831292,1.1237309471367078,0.0,-0.9138594202447412,1.660158532576904,1,12.0,1,1,0.2612234024561163,0.2612234024561164
2016-07-14,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.4422054049462414,1.2221201778811974,0.0,-0.5033072370055123,1.5631524179391578,1,12.0,1,1,0.4031915637285388,0.403191563728539
2016-07-15,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.2894480581161265,1.1455952206354834,0.0,0.36911615237784917,1.4418947746419752,1,11.0,1,1,1.1817981982069812,1.1817981982069814
2016-07-16,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.348200883820017,1.2002559043824217,0.0,0.26647810656804183,1.4661463033014117,1,25.0,1,1,1.479536980875534,1.4795369808755343
2016-07-17,air_17bed6dbf7c8b0fc,0,0,0,1,0,0,0,1.4069537095239075,1.276780861628136,0.0,-0.7855618629824822,1.6844100612363404,1,34.0,1,1,0.8707499004191388,0.8707499004191389
2016-07-19,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.3717020141015732,1.2002559043824217,0.0,2.2166009769543793,1.381265952993384,1,17.0,1,1,-0.017536997542338374,-0.017536997542338267
2016-07-20,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.2894480581161265,1.1237309471367078,0.0,0.4460946867352045,1.5025235962905665,1,21.0,1,1,0.2989336952941035,0.2989336952941037
2016-07-21,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.230695232412236,1.058138126640382,0.0,-0.9138594202447412,1.308511367015074,1,21.0,1,1,0.44410599909524395,0.44410599909524406
2016-07-22,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.3129491883976827,1.2002559043824217,0.0,1.5494536791906324,1.3206371313447924,1,16.0,1,1,1.2236985235825226,1.2236985235825228
2016-07-23,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.3246997535384606,1.2877129983775235,0.0,1.600772702095536,1.2478825453664828,1,21.0,1,1,1.431474842944766,1.4314748429447661
2016-07-26,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.26594692783457,0.9706810326452802,0.0,-0.9651784431496448,1.5995297109283126,1,48.0,1,1,0.3147079354354838,0.3147079354354839
2016-07-27,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.4422054049462414,1.4516950496183392,0.0,-0.45198821410060874,1.526775124950003,1,24.0,1,1,0.4485425041350071,0.4485425041350073
2016-07-28,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.7594706637472504,1.7140663316036444,0.0,0.9849444272366924,1.7450388828849317,1,12.0,1,1,0.5966724779626563,0.5966724779626565
2016-07-29,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.7594706637472504,1.6703377846060932,0.0,1.472475144833277,1.696535825566059,1,6.0,1,1,1.3858774300360885,1.3858774300360888
2016-07-30,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.735969533465694,1.6703377846060932,0.0,0.6257112669023672,1.8177934688632416,1,19.0,1,1,1.4637627407341538,1.463762740734154
2016-08-02,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.5244593609316885,1.4844914598665022,0.0,0.4974137096401082,1.6844100612363404,1,18.0,1,1,0.03200397540168407,0.03200397540168418
2016-08-03,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.500958230650132,1.3642379556232374,0.0,0.7540088241646263,1.6844100612363404,1,25.0,1,1,0.3290033405636097,0.3290033405636098
2016-08-04,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.5949627517763567,1.4954235966158902,0.0,1.7803892822626983,1.7086615898957769,1,9.0,1,1,0.4130504638169015,0.41305046381690164
2016-08-05,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.5597110563540224,1.5172878701146655,0.0,2.267919999859283,1.526775124950003,1,13.0,1,1,1.1103211725663518,1.110321172566352
2016-08-06,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.6654661426210255,1.6156771008591546,0.0,2.3448985342166386,1.526775124950003,1,21.0,1,1,0.9496211011260401,0.9496211011260404
2016-08-15,air_17bed6dbf7c8b0fc,0,1,0,0,0,0,0,1.4304548398054635,1.2658487248787482,1.0,-0.7599023515300305,1.6116554752580308,1,14.0,1,1,-0.3914357833934929,-0.3914357833934928
2016-08-16,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.724218968324916,1.8233876990975213,0.0,2.0369843967872163,1.5146493606202849,1,27.0,1,1,-0.31330400019321863,-0.3133040001932186
2016-08-17,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.618463882057913,1.462627186367727,0.0,-0.04143603086137977,1.6116554752580308,1,24.0,1,1,0.020173295295648864,0.02017329529564897
2016-08-18,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.606713316917135,1.4954235966158902,0.0,0.4717541981876563,1.5146493606202849,1,18.0,1,1,0.2030558919347765,0.20305589193477663
2016-08-19,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.6772167077618034,1.571948553861604,0.0,1.1132419844989514,1.6844100612363404,1,24.0,1,1,1.0859203948476541,1.0859203948476543
2016-08-20,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.9592302711404777,2.0529625708346635,0.0,1.2928585646661144,1.854170761852396,1,35.0,1,1,1.008035084149589,1.008035084149589
2016-08-23,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.489207665509354,1.342373682124462,0.0,-0.11841456521873527,1.6844100612363404,1,17.0,1,1,0.16016967655039888,0.160169676550399
2016-08-24,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.5127087957909102,1.4954235966158902,0.0,1.2671990532136623,1.5025235962905665,1,20.0,1,1,0.28611712517923205,0.28611712517923216
2016-08-25,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.735969533465694,1.6922020581048687,0.0,1.3698370990234696,1.6844100612363404,1,23.0,1,1,0.37188955594798734,0.37188955594798745
2016-08-26,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.5244593609316885,1.4735593231171145,0.0,-0.45198821410060874,1.6844100612363404,1,19.0,1,1,1.2833448691171168,1.283344869117117
2016-08-27,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.0191850598782302,0.7629704344069135,0.0,-0.9651784431496448,1.2357567810367647,1,18.0,1,1,1.324998721990449,1.3249987219904493
2016-08-30,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.0544367553005647,1.047205989890994,0.0,-0.9651784431496448,1.2600083096962011,1,10.0,1,1,0.14267012889355513,0.14267012889355524
2016-08-31,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.3364503186792387,1.6594056478567059,0.0,2.2166009769543793,1.1023733734098637,1,20.0,1,1,0.42685292394060925,0.4268529239406094
2016-09-01,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.3129491883976827,1.571948553861604,0.0,1.9856653738823131,0.9083611441343715,1,23.0,1,1,0.1665779616078346,0.16657796160783472
2016-09-02,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.3834525792423509,1.4844914598665022,0.0,1.729070259357795,1.1023733734098637,1,12.0,1,1,0.9629306162453297,0.9629306162453299
2016-09-03,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.6302144471986912,1.7359306051024193,0.0,2.0113248853347647,1.3206371313447924,1,26.0,1,1,1.3479206646958923,1.3479206646958926
2016-09-06,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.3834525792423509,1.462627186367727,0.0,-0.144074076671187,1.4297690103122567,1,23.0,1,1,0.14267012889355513,0.14267012889355524
2016-09-07,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.477457100368576,1.3751700923726253,0.0,0.5743922439974636,1.5389008892797214,1,21.0,1,1,0.20650650696570344,0.20650650696570358
2016-09-08,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.3834525792423509,1.3751700923726253,0.0,-0.8625403973398377,1.526775124950003,1,16.0,1,1,0.30386314533828485,0.303863145338285
2016-09-09,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.3364503186792387,1.0909345368885448,0.0,-0.015776519408927943,1.5025235962905665,1,14.0,1,1,1.1724322431230367,1.1724322431230367
2016-09-10,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.2424457975530139,1.0800024001391573,0.0,1.5494536791906324,1.3570144243339475,1,25.0,1,1,1.5081277911317859,1.508127791131786
2016-09-13,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.0661873204413426,0.9706810326452802,0.0,-0.9651784431496448,1.2357567810367647,1,15.0,1,1,0.03422222792156568,0.03422222792156579
2016-09-14,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.148441276426789,1.058138126640382,0.0,-0.7342428400775787,1.2842598383556376,1,22.0,1,1,0.2947436627565494,0.2947436627565495
2016-09-15,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,1.1249401461452329,1.0362738531416062,0.0,0.80532784706953,1.163002195058455,1,16.0,1,1,0.5089282671762285,0.5089282671762286
2016-09-16,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,1.1014390158636769,1.0253417163922187,0.0,-0.5802857713628677,1.163002195058455,1,14.0,1,1,1.1275742477209865,1.1275742477209867
2016-09-17,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,1.0896884507228985,1.1127988103873205,0.0,-0.7855618629824822,1.2115052523773284,1,29.0,1,1,1.4324607329536023,1.4324607329536023
2016-09-20,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.4316568028393255,0.05238154569671258,0.0,-0.9651784431496448,0.8113550294966255,1,6.0,1,1,-0.6285423305186152,-0.6285423305186152
2016-09-21,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,0.866427713048115,0.7739025711563013,0.0,-0.27237163393344604,0.981115730112681,1,23.0,1,1,0.7926181172188645,0.7926181172188647
2016-09-22,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.8781782781888932,0.7520382976575261,1.0,-0.9651784431496448,0.9932414944423995,1,19.0,1,1,0.35340411828230733,0.35340411828230744
2016-09-23,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,0.6901692359364435,0.39127778492773163,0.0,-0.9651784431496448,0.8113550294966255,1,14.0,1,1,0.6708607011275854,0.6708607011275857
2016-09-24,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,0.8311760176257805,0.8066989814044646,0.0,-0.27237163393344604,0.7143489148588793,1,21.0,1,1,1.2830983966149077,1.2830983966149079
2016-09-27,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.3011986232569044,1.4298307761195639,0.0,0.34345664092539724,1.3933917173231023,1,12.0,1,1,0.25456864489647146,0.25456864489647163
2016-09-28,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.0779378855821207,0.7848347079056892,0.0,-0.9651784431496448,1.3691401886636654,1,19.0,1,1,0.3304821755768641,0.3304821755768642
2016-09-29,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.7254209313587778,0.4896670156722209,0.0,-0.9651784431496448,0.6779716218697245,1,11.0,1,1,0.41058573879481086,0.410585738794811
2016-09-30,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,0.5609130193878843,0.6099205199154858,0.0,0.8823063814268853,0.42333057094564097,1,22.0,1,1,1.328202864519167,1.328202864519167
2016-10-01,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,0.7959243222034462,0.7739025711563013,0.0,0.11252103785333109,0.8719838511452168,1,24.0,1,1,1.350631862220192,1.3506318622201923
2016-10-02,air_17bed6dbf7c8b0fc,0,0,0,1,0,0,0,1.007434494737452,0.9488167591465049,0.0,1.3698370990234696,1.163002195058455,1,1.0,1,1,0.26146987495832535,0.26146987495832547
2016-10-04,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,1.1366907112860112,0.9488167591465049,0.0,-0.3236906568383497,0.8477323224857802,1,18.0,1,1,0.10348100104231348,0.10348100104231359
2016-10-05,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,1.0896884507228985,1.1674594941342589,0.0,-0.6316047942677714,0.8113550294966255,1,13.0,1,1,-0.008417514960602897,-0.00841751496060279
2016-10-06,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.9016794084704493,0.7739025711563013,0.0,-0.9651784431496448,1.114499137739582,1,6.0,1,1,0.3023843103250305,0.3023843103250306
2016-10-07,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,0.5139107588247721,0.5552598361685472,0.0,1.2415395417612105,0.37482751362676786,1,13.0,1,1,1.0760614947592915,1.0760614947592917
2016-10-08,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,0.9016794084704493,0.8722918019007906,0.0,-0.9138594202447412,0.653720093210288,1,43.0,1,1,1.2416910162437844,1.2416910162437846
2016-10-11,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.14964323946065114,0.26009214393507923,0.0,-0.11841456521873527,0.059557641054093016,1,1.0,1,1,-0.21865855934493697,-0.2186585593449369
2016-10-12,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,0.06738928347520436,0.06331368244610044,0.0,-0.6572643057202231,0.16868952002155743,1,20.0,1,1,0.24766741483461763,0.24766741483461774
2016-10-13,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.09089041375676067,0.1726350499399775,0.0,0.3947756638303009,0.18081528435127567,1,16.0,1,1,0.2700964125356427,0.2700964125356428
2016-10-14,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,0.1378926743198731,0.4896670156722209,0.0,1.472475144833277,0.047431876724374794,1,10.0,1,1,1.1790870006826815,1.1790870006826817
2016-10-15,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,0.16139380460142919,0.5880562464167104,0.0,1.7547297708102467,-0.1465803525511174,1,29.0,1,1,1.483973485915297,1.4839734859152973
2016-10-18,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.8311760176257805,0.7957668446550767,0.0,-0.40066919119570504,0.9204869084640898,1,20.0,1,1,0.16189498406586234,0.16189498406586245
2016-10-19,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,0.6901692359364435,0.6645812036624243,0.0,1.0106039386891443,0.7749777365074706,1,27.0,1,1,0.2516109748699627,0.2516109748699628
2016-10-20,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.6784186707956652,0.6755133404118122,0.0,0.009882992043523775,0.5688397429022602,1,11.0,1,1,0.3960438611644759,0.39604386116447604
2016-10-21,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,0.10264097889753872,0.08517795594487577,0.0,0.8823063814268853,0.19294104868099388,1,19.0,1,1,1.1943682958196435,1.1943682958196438
2016-10-22,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,0.020387022912092136,0.21636359693752819,0.0,0.24081859511559014,-0.21933493852942704,1,26.0,1,1,1.552985786533836,1.5529857865338361
2016-10-25,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.020387022912092136,0.4022099216771195,0.0,-0.04143603086137977,-0.5103532824426653,1,19.0,1,1,0.1860492892823509,0.186049289282351
2016-10-26,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,0.7724231919218901,0.4896670156722209,0.0,-0.939518931697193,0.8598580868154984,1,23.0,1,1,0.44262716408198954,0.44262716408198965
2016-10-27,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,0.1378926743198731,0.22729573368691605,0.0,0.6257112669023672,-0.0980772952322444,1,14.0,1,1,0.45150017416151594,0.4515001741615161
2016-10-28,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.24987597532580413,-0.30837896703308165,0.0,-0.9651784431496448,-0.0980772952322444,1,19.0,1,1,1.1302854452452862,1.1302854452452864
2016-10-29,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.19112314962191368,-0.14439691579226602,0.0,-0.9651784431496448,-0.049574237913371295,1,17.0,1,1,1.6717855325986062,1.6717855325986064
2016-11-01,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.2381254101850261,0.01958513544854977,0.0,-0.939518931697193,-0.15870611688083572,1,17.0,1,1,0.04235582049446489,0.042355820494465
2016-11-02,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.3203793661704727,-0.1553290525416537,0.0,1.2415395417612105,-0.2435864671888636,1,18.0,1,1,0.7975475672630459,0.7975475672630461
2016-11-03,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.14412088905880124,-0.2537182832861431,1.0,-0.7599023515300305,-0.2799637601780184,1,24.0,1,1,0.49340049953705734,0.49340049953705745
2016-11-04,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.21462427990346977,-0.1553290525416537,0.0,0.08686152640087916,-0.2557122315185818,1,11.0,1,1,0.5776940952925582,0.5776940952925583
2016-11-06,air_17bed6dbf7c8b0fc,0,0,0,1,0,0,0,-0.10886919363646708,-0.04600768504777663,0.0,-0.8625403973398377,-0.12232882389168094,1,1.0,1,1,0.20502767195244903,0.20502767195244917
2016-11-08,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.2616265404665822,0.34754923793018094,0.0,-0.6059452828153196,-0.631610925739848,1,18.0,1,1,-0.1826735740224132,-0.1826735740224131
2016-11-09,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.5553906689860346,-0.7565965737579775,0.0,-0.7085833286251269,-0.47397598945351055,1,13.0,1,1,0.01795504277576726,0.01795504277576737
2016-11-10,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.6963974506753717,-0.7893929840061408,0.0,-0.8881999087922895,-0.6801139830587211,1,23.0,1,1,0.19023932181990502,0.19023932181990516
2016-11-11,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.10886919363646708,-0.04600768504777663,0.0,-0.6316047942677714,-0.42547293213463755,1,8.0,1,1,0.8071599948491995,0.8071599948491996
2016-11-12,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.1323703239180232,0.008652998699161907,0.0,-0.09275505376628343,-0.5103532824426653,1,28.0,1,1,1.7124534954631023,1.7124534954631025
2016-11-15,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.06738928347520436,0.01958513544854977,0.0,-0.9651784431496448,0.2899471633187401,1,14.0,1,1,-0.046620752803008265,-0.04662075280300816
2016-11-16,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.5201389735637003,-0.6363430695147129,0.0,-0.7342428400775787,-0.7528685690370306,1,20.0,1,1,0.3317145380879094,0.33171453808790957
2016-11-17,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.6611457552530375,-0.7675287105073653,0.0,-0.9651784431496448,-0.6073593970804115,1,7.0,1,1,0.3640024358772972,0.3640024358772973
2016-11-18,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.7433997112384841,-0.2209218730379799,0.0,1.3441775875710178,-0.9832580913016776,1,21.0,1,1,1.2044736684102153,1.2044736684102155
2016-11-19,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.2968782358889166,0.030517272197937245,0.0,-0.9651784431496448,-0.44972446079407397,1,19.0,1,1,1.5335144588593197,1.53351445885932
2016-11-22,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,0.020387022912092136,0.030517272197937245,0.0,-0.5802857713628677,-0.21933493852942704,1,13.0,1,1,0.9833878339286823,0.9833878339286825
2016-11-23,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.9079076232093775,-1.040832129242058,1.0,-0.9651784431496448,-0.7771200976964672,1,22.0,1,1,0.41576166134120124,0.4157616613412014
2016-11-24,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.966660448913268,-0.8659179412518546,0.0,-0.3493501682908015,-0.9226292696530863,1,16.0,1,1,-0.18809596907101267,-0.1880959690710126
2016-11-25,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.0371638397579366,-0.997103582244507,0.0,-0.8625403973398377,-1.043886912950269,1,14.0,1,1,1.1164829851215785,1.1164829851215787
2016-11-26,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.6258940598307032,-0.37397178752940785,0.0,0.8566468699744334,-0.8741262123342133,1,32.0,1,1,1.741290778221563,1.7412907782215632
2016-11-29,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.5436401038452565,-0.6800716165122637,0.0,-0.7855618629824822,-0.2799637601780184,1,9.0,1,1,0.14907841395099086,0.14907841395099097
2016-11-30,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.6846468855345937,-0.8112572575049161,0.0,-0.40066919119570504,-0.4982275181129471,1,7.0,1,1,0.30632787036037556,0.3063278703603757
2016-12-01,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.07361749821413271,0.09611009269426364,0.0,-0.47764772555306056,-0.26783799584830004,1,14.0,1,1,0.23731556974183682,0.23731556974183693
2016-12-02,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.20287371476269173,-0.5051574285220602,0.0,-0.7342428400775787,0.023180348064938353,1,21.0,1,1,1.2899996266767615,1.2899996266767617
2016-12-03,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.3908827570151412,-0.26465042003553074,0.0,0.1381805493057828,-0.5224790467723837,1,30.0,1,1,2.0368113083702344,2.0368113083702344
2016-12-06,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.4966378432821441,-0.19905759953920457,0.0,-0.9651784431496448,-0.3042152888374549,1,12.0,1,1,0.08524203587884252,0.08524203587884265
2016-12-07,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.7198985809569279,-0.8659179412518546,0.0,0.4204351752827528,-0.7649943333667489,1,22.0,1,1,0.4409018565665261,0.4409018565665262
2016-12-08,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.7786514066608184,-0.7347323002592022,0.0,-0.42632870264815687,-0.8134973906856219,1,26.0,1,1,0.5505821200495609,0.550582120049561
2016-12-09,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.614143494689925,-0.5051574285220602,0.0,-0.8881999087922895,-0.7771200976964672,1,12.0,1,1,1.7016087053659033,1.7016087053659035
2016-12-10,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.8844064929278214,-0.9424428984975685,0.0,-0.8881999087922895,-0.7286170403775941,1,23.0,1,1,2.182476557175793,2.182476557175793
2016-12-12,air_17bed6dbf7c8b0fc,0,1,0,0,0,0,0,-1.0136627094763804,-0.8440536677530793,0.0,0.08686152640087916,-0.9226292696530863,1,4.0,1,1,-0.10257001080446645,-0.10257001080446636
2016-12-13,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.6493951901122594,-0.4504967447751217,0.0,-0.9138594202447412,-0.7892458620261855,1,25.0,1,1,0.2804482576284235,0.2804482576284236
2016-12-14,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.849154797505487,-1.0736285394902212,0.0,-0.9651784431496448,-0.7286170403775941,1,9.0,1,1,0.7110357189876634,0.7110357189876636
2016-12-15,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-1.1311683608841614,-1.2048141804828736,0.0,-0.8881999087922895,-1.0075096199611142,1,8.0,1,1,0.7773368220819024,0.7773368220819026
2016-12-16,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.2251728820103862,-1.303203411227363,0.0,-0.811221374434934,-1.0196353842908326,1,10.0,1,1,1.814493111377656,1.8144931113776561
2016-12-17,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.7198985809569279,-0.8003251207555284,0.0,-0.9651784431496448,-0.6679882187290028,1,21.0,1,1,2.474792944795746,2.4747929447957464
2016-12-20,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.5788917992675908,-0.6800716165122637,0.0,-0.939518931697193,-0.3405925818266097,1,15.0,1,1,0.7263170141246256,0.7263170141246257
2016-12-21,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.43788501757825365,-0.1553290525416537,0.0,1.0362634501415962,-0.7164912760478759,1,19.0,1,1,1.1031734700022888,1.103173470002289
2016-12-22,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.0031141073694641815,0.6536490669130365,0.0,-0.9651784431496448,-0.9105035053233681,1,15.0,1,1,1.8248449564704368,1.824844956470437
2016-12-23,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.2968782358889166,-0.27558255678491844,1.0,-0.7855618629824822,-0.23146070285914525,1,33.0,1,1,1.5012265610699318,1.501226561069932
2016-12-24,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.8139031020831528,-0.9752393087457317,0.0,-0.7599023515300305,-0.7043655117181576,1,26.0,1,1,1.6587224899815256,1.6587224899815258
2016-12-25,air_17bed6dbf7c8b0fc,0,0,0,1,0,0,0,-1.0724155351802709,-1.1720177702347105,0.0,-0.8881999087922895,-0.9468807983125229,1,7.0,1,1,0.5562509876003694,0.5562509876003695
2016-12-27,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-0.7786514066608184,-0.9752393087457317,0.0,-0.9651784431496448,-0.47397598945351055,1,16.0,1,1,0.9715571538226471,0.9715571538226473
2016-12-28,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.0254132746171585,-1.1720177702347105,0.0,-0.7855618629824822,-0.8256231550153402,1,8.0,1,1,1.7403048882127268,1.740304888212727
2016-12-29,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.9549098837724899,-0.592614522517162,1.0,0.21515908366313818,-0.9953838556313959,1,38.0,1,1,1.461544488214272,1.4615444882142723
2017-01-11,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.1194177957433833,-1.3250676847261382,0.0,-0.9651784431496448,-0.8862519766639315,1,16.0,1,1,0.006863780176359251,0.006863780176359359
2017-01-12,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.966660448913268,-1.0954928129889965,0.0,-0.939518931697193,-0.7892458620261855,1,7.0,1,1,-0.002255702405376225,-0.002255702405376117
2017-01-13,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.330927968277389,-1.2376105907310366,0.0,-0.9651784431496448,-1.1408930275880151,1,10.0,1,1,1.0358864768992135,1.0358864768992138
2017-01-14,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-1.577689836233729,-1.6967603342053204,0.0,-0.9651784431496448,-1.3470310211932255,1,20.0,1,1,1.3338717320699756,1.3338717320699756
2017-01-17,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.107667230602605,-1.2157463172322611,0.0,-0.939518931697193,-0.9105035053233681,1,17.0,1,1,0.008096142687404585,0.008096142687404695
2017-01-18,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.0136627094763804,-0.9096464882494055,0.0,1.2158800303087587,-0.9711323269719594,1,14.0,1,1,0.28463829016597764,0.2846382901659778
