visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-05-10,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.40791031191041677,0.3672684037977489,0.0,-1.2980549316744534,0.5658743530530671,1,8.0,1,1,-1.3082413996009583,-1.3082413996009583
2016-05-11,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.7827597411465759,0.9261034365946788,0.0,-0.8991855825800934,0.5539202680691794,1,39.0,1,1,-1.1153219766562659,-1.1153219766562656
2016-05-12,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.8202446840701919,1.0378704431540646,0.0,1.942758529717221,0.7332315428274919,1,37.0,1,1,-0.9930886385735835,-0.9930886385735833
2016-05-13,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.7577697791974987,0.8515920988884212,0.0,1.444171843349271,0.6136906929886169,1,23.0,1,1,-0.6307267594975735,-0.6307267594975734
2016-05-14,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.582840045553958,0.6404766420540257,0.0,0.8957264883445263,0.36265490832697944,1,34.0,1,1,-0.4676639139133691,-0.46766391391336887
2016-05-15,air_ba495cccc8f0f237,0,0,0,1,0,0,0,0.30795046411410804,0.503872522925887,0.0,1.793182523806836,0.13552729363311686,1,26.0,1,1,-1.0918450098428905,-1.0918450098428902
2016-05-16,air_ba495cccc8f0f237,0,1,0,0,0,0,0,0.4828801977576488,0.45419829778838233,0.0,-0.874256248261696,0.33874673835920427,1,2.0,1,1,-1.4110807216204175,-1.4110807216204173
2016-05-17,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.3954153309358784,0.10647872182584807,0.0,-1.3229842659928508,0.42242533324641696,1,12.0,1,1,-1.2362793926295255,-1.2362793926295252
2016-05-18,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.6078300075030352,0.9881962180165599,0.0,2.0175465326724136,0.20725180353644182,1,20.0,1,1,-1.0303455641687227,-1.0303455641687225
2016-05-19,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.5203651406812648,0.6777323109071544,0.0,1.5688185149412586,0.41047124826252945,1,25.0,1,1,-1.0216692938246492,-1.021669293824649
2016-05-20,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.2579705402159532,0.14373439067897684,0.0,-0.8991855825800934,0.36265490832697944,1,23.0,1,1,-0.6302163906538045,-0.6302163906538043
2016-05-21,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.4953751787321876,0.8267549863196689,0.0,1.693465186533246,0.17138954858477945,1,34.0,1,1,-0.3510446331121461,-0.35104463311214595
2016-05-22,air_ba495cccc8f0f237,0,0,0,1,0,0,0,0.9077095508919623,1.1993116748509556,0.0,1.942758529717221,0.6615070329241668,1,16.0,1,1,-1.0959279605930428,-1.0959279605930425
2016-05-23,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.0451543416118874,1.3980085754009748,0.0,1.793182523806836,0.44633350321419185,1,2.0,1,1,-1.3008410513663076,-1.3008410513663073
2016-05-24,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.0326593606373486,1.1993116748509556,0.0,0.8458678197077311,0.7930019677469294,1,10.0,1,1,-1.1880495368933524,-1.1880495368933521
2016-05-25,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.882719588942885,0.6032209732008968,0.0,-1.3229842659928508,1.091854092344117,1,12.0,1,1,-0.9803294174793579,-0.9803294174793576
2016-05-26,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.9826794367391942,0.9385219928790548,0.0,-0.425528230530541,1.0679459223763421,1,27.0,1,1,-0.9438380451498724,-0.9438380451498721
2016-05-27,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.5328601216558031,0.34243129122899607,0.0,-1.2481962630376584,0.4582875881980793,1,24.0,1,1,-0.646803378076298,-0.6468033780762977
2016-05-28,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.5203651406812648,0.5535467480633922,0.0,-1.2731255973560558,0.44633350321419185,1,23.0,1,1,-0.44929063553768406,-0.4492906355376839
2016-05-29,air_ba495cccc8f0f237,0,0,0,1,0,0,0,0.8202446840701919,1.0254518868696882,0.0,1.2696665031204888,0.5658743530530671,1,21.0,1,1,-0.9599146637285967,-0.9599146637285966
2016-05-31,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.6578099314011895,0.6528951983384016,0.0,-0.17623488734656617,0.589782523020842,1,6.0,1,1,-1.0571399284665965,-1.0571399284665963
2016-06-01,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.7952547221211147,0.8391735426040449,0.0,0.09798779015580641,0.7930019677469294,1,22.0,1,1,-1.0785754199048958,-1.0785754199048956
2016-06-02,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.6952948743248055,0.7894993174665402,0.0,1.9178291953988236,0.589782523020842,1,9.0,1,1,-1.0170759742307278,-1.0170759742307276
2016-06-03,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.5328601216558031,0.5659653043477681,0.0,1.8430411924436307,0.33874673835920427,1,27.0,1,1,-0.7052406106878517,-0.7052406106878515
2016-06-04,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.8202446840701919,0.9385219928790548,0.0,0.6713624794789488,0.589782523020842,1,20.0,1,1,-0.529163359587537,-0.5291633595875368
2016-06-05,air_ba495cccc8f0f237,0,0,0,1,0,0,0,0.5203651406812648,0.46661685407275827,0.0,-0.624962905077721,0.6017366080047293,1,14.0,1,1,-1.1252741691097619,-1.1252741691097616
2016-06-06,air_ba495cccc8f0f237,0,1,0,0,0,0,0,0.6078300075030352,0.5287096354946393,0.0,-1.1983375944008634,0.589782523020842,1,9.0,1,1,-1.3156417478356093,-1.315641747835609
2016-06-07,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.5578500836048808,0.15615294696335277,0.0,-1.3229842659928508,0.8408183076824792,1,7.0,1,1,-1.1689107052520138,-1.1689107052520136
2016-06-08,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.8452346460192691,0.9509405491634312,0.0,0.09798779015580641,0.6136906929886169,1,11.0,1,1,-1.002275277761426,-1.0022752777614259
2016-06-09,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.7577697791974987,0.503872522925887,0.0,-1.3229842659928508,0.9842673274891296,1,15.0,1,1,-1.0533121621383288,-1.0533121621383288
2016-06-10,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.0451543416118874,1.1372188934290743,0.0,1.2198078344836936,0.9603591575213543,1,20.0,1,1,-0.6092912680592744,-0.6092912680592742
2016-06-11,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.0451543416118874,1.1744745622822033,0.0,1.344454506075681,0.7810478827630417,1,33.0,1,1,-0.4467387913188389,-0.44673879131883876
2016-06-12,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.0951342655100418,1.0751261120071933,0.0,0.27249313038458894,1.0799000073602294,1,14.0,1,1,-1.0829135550769324,-1.0829135550769322
2016-06-13,air_ba495cccc8f0f237,0,1,0,0,0,0,0,0.582840045553958,0.3796869600821248,0.0,-1.3229842659928508,0.8288642226985921,1,8.0,1,1,-1.3776515623535461,-1.3776515623535461
2016-06-14,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.882719588942885,0.8143364300352925,0.0,-0.02665888143618106,0.8408183076824792,1,6.0,1,1,-1.093631300796082,-1.0936313007960818
2016-06-15,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.7077898552993444,0.31759417866024375,0.0,-1.3229842659928508,0.9842673274891296,1,13.0,1,1,-1.0328974083875677,-1.0328974083875675
2016-06-16,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.8702246079683467,0.5908024169165205,0.0,-1.3229842659928508,0.9962214124730169,1,5.0,1,1,-1.1048594153590008,-1.1048594153590006
2016-06-17,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.132619208433658,1.1868931185665792,0.0,0.7212211481157436,0.9603591575213543,1,42.0,1,1,-0.5370740766659569,-0.5370740766659567
2016-06-18,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.4449937327971238,1.6587982573728757,0.0,1.9926171983540162,1.1635786022474421,1,28.0,1,1,-0.4441869470999938,-0.44418694709999357
2016-06-19,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.1451141894081966,1.1993116748509556,0.0,-0.275952224620156,1.1994408571991042,1,19.0,1,1,-1.076278760107935,-1.0762787601079349
2016-06-20,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.1451141894081966,1.1372188934290743,0.0,0.14784645879260144,1.0799000073602294,1,13.0,1,1,-1.3465190628836354,-1.3465190628836354
2016-06-21,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.9451944938155783,0.7522436486134114,0.0,-0.6997509080329135,1.1755326872313294,1,14.0,1,1,-1.1285915665942605,-1.1285915665942603
2016-06-22,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.9451944938155783,0.5287096354946393,0.0,-1.3229842659928508,1.1635786022474421,1,6.0,1,1,-1.065305829966901,-1.065305829966901
2016-06-23,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.9826794367391942,0.901266324025926,0.0,-0.5003162334857335,1.1994408571991042,1,20.0,1,1,-1.0609676947948643,-1.060967694794864
2016-06-24,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.9451944938155783,0.7025694234759068,0.0,-1.3229842659928508,1.1396704322796667,1,33.0,1,1,-0.5592751213699096,-0.5592751213699094
2016-06-25,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.2825589801281214,1.124800337144698,0.0,-1.3229842659928508,1.2592112821185417,1,17.0,1,1,-0.3939156159887445,-0.3939156159887443
2016-06-26,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.2950539611026601,1.286241568841589,0.0,1.1200904972101038,1.211394942182992,1,17.0,1,1,-0.9675701963851321,-0.967570196385132
2016-06-27,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.157609170382735,1.1496374497134505,0.0,1.2696665031204888,1.1396704322796667,1,5.0,1,1,-1.2908888589128114,-1.2908888589128114
2016-06-28,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.4953751787321876,0.3921055163665012,0.0,-1.3229842659928508,0.6854152028919421,1,18.0,1,1,-1.1423715253760243,-1.142371525376024
2016-06-29,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.7952547221211147,0.5659653043477681,0.0,-1.3229842659928508,0.9244969025696921,1,19.0,1,1,-0.9622113235255574,-0.9622113235255572
2016-06-30,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.9826794367391942,0.9261034365946788,0.0,-1.173408260082466,1.044037752408567,1,12.0,1,1,-0.9372032501808749,-0.9372032501808748
2016-07-01,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.307548942077199,1.3607529065478465,0.0,-0.22609355598336098,1.2711653671024294,1,18.0,1,1,1.6771611520259717,1.677161152025972
2016-07-02,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.4824786757207398,1.509775581960361,0.0,0.3971398019765764,1.4385225568768543,1,39.0,1,1,1.7838282403736985,1.7838282403736987
2016-07-03,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.7573682571605898,1.9568436081979048,0.0,0.5716451422053587,1.5819715766835047,1,18.0,1,1,0.4520207425584196,0.45202074255841984
2016-07-04,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.582438523517049,1.758146707647885,0.0,0.4469984706133712,1.4624307268446297,1,4.0,1,1,-0.06549326502337491,-0.06549326502337471
2016-07-05,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.8202446840701919,0.7398250923290355,0.0,-1.3229842659928508,1.0559918373924544,1,4.0,1,1,0.38184502654017827,0.38184502654017843
2016-07-06,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.995174417713733,0.901266324025926,0.0,-0.3008815589385536,1.091854092344117,1,22.0,1,1,0.6901078081766713,0.6901078081766715
2016-07-07,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.5324585996188942,2.118284839894796,0.0,1.8679705267620286,1.2592112821185417,1,17.0,1,1,0.6451953499249967,0.6451953499249969
2016-07-08,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.270063999153583,1.2614044562728366,0.0,-0.7994682453065034,1.2831194520863172,1,23.0,1,1,1.538851195364565,1.5388511953645652
2016-07-09,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.9077095508919623,0.6528951983384016,0.0,-1.3229842659928508,1.0679459223763421,1,20.0,1,1,1.7427435484502918,1.742743548450292
2016-07-10,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.307548942077199,1.4476828005384799,0.0,1.593747849259656,1.0559918373924544,1,15.0,1,1,0.5597085685936846,0.5597085685936848
2016-07-11,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.607428485466126,1.7208910387947567,0.0,1.793182523806836,1.3070276220540922,1,25.0,1,1,-0.09943279313401528,-0.09943279313401508
2016-07-12,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.4949736566952785,1.509775581960361,0.0,0.2475637960661913,1.5819715766835047,1,16.0,1,1,0.3920524034155588,0.392052403415559
2016-07-13,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.245074037204506,0.9881962180165599,0.0,-1.3229842659928508,1.450476641860742,1,24.0,1,1,0.44130299683927005,0.4413029968392702
2016-07-14,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.3450338850008146,1.6463797010884993,0.0,-0.35074022757534856,1.1874867722152171,1,32.0,1,1,0.5882892238447501,0.5882892238447504
2016-07-15,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.882719588942885,0.5411281917790158,0.0,-1.3229842659928508,1.1516245172635544,1,39.0,1,1,1.3944168125779302,1.3944168125779304
2016-07-16,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.1201242274591194,1.000614774300936,0.0,-0.9241149168984909,1.044037752408567,1,30.0,1,1,1.702679594214423,1.7026795942144233
2016-07-17,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.3450338850008146,1.1372188934290743,0.0,-1.2980549316744534,1.4624307268446297,1,56.0,1,1,1.0723740721596733,1.0723740721596735
2016-07-18,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.6948933522878966,1.7208910387947567,1.0,0.5467158078869613,1.6297879166190545,1,16.0,1,1,0.03326310624593203,0.03326310624593224
2016-07-19,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.5199636186443557,1.5718683633822417,0.0,0.2226344617477939,1.474384811828517,1,12.0,1,1,0.1526894156878846,0.15268941568788483
2016-07-20,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.3950138088989694,1.2738230125572125,0.0,-0.17623488734656617,1.426568471892967,1,25.0,1,1,0.4803462133876007,0.4803462133876009
2016-07-21,air_ba495cccc8f0f237,0,0,0,0,1,0,0,0.8327396650447307,0.5783838606321445,0.0,-1.3229842659928508,1.1396704322796667,1,37.0,1,1,0.6306498378775794,0.6306498378775797
2016-07-22,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.7827597411465759,0.3796869600821248,0.0,-1.3229842659928508,1.0799000073602294,1,42.0,1,1,1.4377981642982975,1.4377981642982978
2016-07-23,air_ba495cccc8f0f237,0,0,1,0,0,0,0,0.9077095508919623,0.9261034365946788,0.0,-0.9739735855352859,1.0081754974569046,1,39.0,1,1,1.6529186319469429,1.652918631946943
2016-07-24,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.0951342655100418,1.1620560059978269,0.0,0.4968571392501662,0.9125428175858045,1,29.0,1,1,0.4369648616672333,0.4369648616672335
2016-07-25,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.195094113306351,1.0254518868696882,0.0,-1.123549591445671,1.1635786022474421,1,18.0,1,1,-0.0011867907084773643,-0.0011867907084771618
2016-07-26,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.0826392845355035,0.9633591054478071,0.0,-1.2980549316744534,1.1994408571991042,1,10.0,1,1,0.4966780163882096,0.4966780163882098
2016-07-27,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.1701041513572739,0.9509405491634312,0.0,-1.2481962630376584,1.3189817070379792,1,26.0,1,1,0.6352431574715007,0.635243157471501
2016-07-28,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.4200037708480466,1.4228456879697275,0.0,-0.02665888143618106,1.426568471892967,1,27.0,1,1,0.7886089950240937,0.7886089950240939
2016-07-29,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.507468637669817,1.584286919666618,0.0,1.543889180622861,1.3787521319574167,1,48.0,1,1,1.6057095138983077,1.605709513898308
2016-07-30,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.507468637669817,1.6463797010884993,0.0,1.3693838403940788,1.2831194520863172,1,46.0,1,1,1.686347791213814,1.6863477912138143
2016-07-31,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.544953580593433,1.3855900191165988,0.0,0.3971398019765764,1.5580634067157293,1,8.0,1,1,0.46758699229337497,0.4675869922933752
2016-08-01,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.5324585996188942,1.4725199131072324,0.0,-0.8493269139432984,1.5819715766835047,1,9.0,1,1,-0.03844371630361642,-0.03844371630361622
2016-08-02,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.3450338850008146,1.2117302311353315,0.0,-0.8991855825800934,1.330935792021867,1,14.0,1,1,0.20398148448667194,0.20398148448667217
2016-08-03,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.4574887137716626,1.5346126945291134,0.0,-0.3008815589385536,1.4385225568768543,1,15.0,1,1,0.5114787128575113,0.5114787128575116
2016-08-04,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.619923466440665,1.6587982573728757,0.0,0.7960091510709362,1.5580634067157293,1,25.0,1,1,0.5984966007201307,0.5984966007201309
2016-08-05,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.6948933522878966,1.7084724825103803,0.0,1.3693838403940788,1.5819715766835047,1,35.0,1,1,1.320413330231421,1.3204133302314212
2016-08-06,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.7448732761860513,1.8078209327853907,0.0,0.8707971540261289,1.7254205964901546,1,25.0,1,1,1.1540330871627178,1.154033087162718
2016-08-07,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.6823983713133581,1.733309595079133,0.0,1.4691011776676683,1.570017491699617,1,14.0,1,1,0.332084064272698,0.3320840642726982
2016-08-08,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.6699033903388194,1.6836353699416284,0.0,-0.17623488734656617,1.665650171570717,1,19.0,1,1,-0.025684495209390715,-0.025684495209390514
2016-08-09,air_ba495cccc8f0f237,0,0,0,0,0,1,0,2.0947327434731324,2.2424704027385585,0.0,0.6962918137973462,1.713466511506267,1,33.0,1,1,0.5459286098119208,0.545928609811921
2016-08-10,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.7448732761860513,1.782983820216638,0.0,-0.1014468843913735,1.7493287664579296,1,39.0,1,1,1.2356921021657623,1.2356921021657625
2016-08-11,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.5199636186443557,1.5470312508134898,1.0,-0.1014468843913735,1.6536960865868295,1,45.0,1,1,1.0223579254703086,1.0223579254703088
2016-08-12,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.4449937327971238,1.522194138244737,0.0,0.04812912151901138,1.5341552367479545,1,29.0,1,1,0.7250680739748496,0.7250680739748498
2016-08-13,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.4200037708480466,1.509775581960361,1.0,0.47192780493176884,1.426568471892967,1,27.0,1,1,0.8391355105572275,0.8391355105572277
2016-08-14,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.3575288659753535,1.3359157939790938,1.0,-0.37566956189374606,1.450476641860742,1,41.0,1,1,0.1269157890775487,0.1269157890775489
2016-08-15,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.4324987518225853,1.3855900191165988,1.0,-1.1484789257640684,1.5580634067157293,1,22.0,1,1,-0.2344253523109232,-0.234425352310923
2016-08-16,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.469983694746201,1.671216813657252,0.0,-0.7994682453065034,1.474384811828517,1,6.0,1,1,-0.15353189057353225,-0.15353189057353206
2016-08-17,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.6948933522878966,1.8202394890697662,0.0,1.1699491658468986,1.3907062169413045,1,14.0,1,1,0.19173263223621526,0.19173263223621548
2016-08-18,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.469983694746201,1.4849384693916088,0.0,-1.0487615884904784,1.6536960865868295,1,33.0,1,1,0.3810794732745247,0.3810794732745249
2016-08-19,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.5574485615679718,1.5718683633822417,0.0,0.3971398019765764,1.6297879166190545,1,41.0,1,1,1.2951500724648541,1.2951500724648544
2016-08-20,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.3200439230517373,1.286241568841589,0.0,-0.9241149168984909,1.5222011517640672,1,20.0,1,1,1.2145117951493476,1.2145117951493478
2016-08-21,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.5949335044915873,1.7208910387947567,0.0,0.6464331451605514,1.450476641860742,1,30.0,1,1,0.20015371815840424,0.20015371815840444
2016-08-22,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.3200439230517373,1.0751261120071933,0.0,-1.3229842659928508,1.4146143869090795,1,1.0,1,1,-0.6151605097626182,-0.615160509762618
2016-08-23,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.4574887137716626,1.3359157939790938,0.0,-0.8991855825800934,1.5341552367479545,1,17.0,1,1,0.3366773838666193,0.3366773838666195
2016-08-24,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.4200037708480466,1.4352642442541035,0.0,-0.8493269139432984,1.450476641860742,1,27.0,1,1,0.46707662344960593,0.46707662344960615
2016-08-25,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.607428485466126,1.6215425885197474,0.0,1.6436065178964512,1.450476641860742,1,16.0,1,1,0.5558808022654168,0.555880802265417
2016-08-26,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.6449134283897422,1.633961144804123,0.0,1.2198078344836936,1.5102470667801795,1,38.0,1,1,1.4995527943943499,1.49955279439435
2016-08-27,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.1451141894081966,0.9136848803103024,0.0,-1.3229842659928508,1.2233490271668797,1,40.0,1,1,1.5426789616928327,1.542678961692833
2016-08-28,air_ba495cccc8f0f237,0,0,0,1,0,0,0,0.9326995128410399,0.6156395294852733,0.0,-1.3229842659928508,1.1874867722152171,1,32.0,1,1,0.5773162937037161,0.5773162937037163
2016-08-29,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.307548942077199,1.2986601251259655,0.0,-0.6748215737145159,1.2831194520863172,1,8.0,1,1,-0.22421797543554264,-0.22421797543554245
2016-08-30,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.245074037204506,1.050288999438441,0.0,-1.173408260082466,1.330935792021867,1,29.0,1,1,0.31855928991281873,0.31855928991281895
2016-08-31,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.4574887137716626,1.4228456879697275,0.0,1.4940305119860662,1.330935792021867,1,23.0,1,1,0.6127869283456635,0.6127869283456637
2016-09-01,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.4824786757207398,1.5967054759509944,0.0,1.194878500165296,1.2711653671024294,1,9.0,1,1,0.3433121788356166,0.3433121788356168
2016-09-02,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.4449937327971238,1.2614044562728366,0.0,-0.1014468843913735,1.3907062169413045,1,21.0,1,1,1.1678130459444815,1.1678130459444818
2016-09-03,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.507468637669817,1.5967054759509944,0.0,0.5217864735685639,1.5819715766835047,1,28.0,1,1,1.5664111129280924,1.5664111129280929
2016-09-04,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.4449937327971238,1.522194138244737,0.0,-0.20116422166496356,1.5102470667801795,1,42.0,1,1,0.24608691409761677,0.24608691409761696
2016-09-05,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.6574084093642805,1.6587982573728757,0.0,1.0702318285733086,1.6058797466512795,1,21.0,1,1,-0.1619529764957212,-0.16195297649572102
2016-09-06,air_ba495cccc8f0f237,0,0,0,0,0,1,0,1.7073883332624353,1.584286919666618,0.0,1.0702318285733086,1.7373746814740418,1,30.0,1,1,0.31855928991281873,0.31855928991281895
2016-09-07,air_ba495cccc8f0f237,0,0,0,0,0,0,1,1.4949736566952785,1.3234972376947178,0.0,-0.7496095766697085,1.6776042565546043,1,27.0,1,1,0.3846520551809079,0.3846520551809081
2016-09-08,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.4075087898735077,1.3359157939790938,0.0,-0.9989029198536834,1.593925661667392,1,16.0,1,1,0.48544990182529096,0.4854499018252912
2016-09-09,air_ba495cccc8f0f237,1,0,0,0,0,0,0,1.4824786757207398,1.5967054759509944,0.0,-0.0017295471177836517,1.3428898770057547,1,20.0,1,1,1.3847198045463185,1.3847198045463187
2016-09-10,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.4324987518225853,1.4352642442541035,0.0,-0.3008815589385536,1.426568471892967,1,30.0,1,1,1.7322809871530267,1.732280987153027
2016-09-11,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.0076693986882714,0.6777323109071544,0.0,-1.2731255973560558,1.1277163472957796,1,37.0,1,1,0.5461837942338053,0.5461837942338055
2016-09-12,air_ba495cccc8f0f237,0,1,0,0,0,0,0,1.195094113306351,1.000614774300936,0.0,-1.2481962630376584,1.330935792021867,1,7.0,1,1,-0.1474074644483039,-0.14740746444830372
2016-09-13,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.9326995128410399,0.5287096354946393,0.0,-1.3229842659928508,1.1994408571991042,1,18.0,1,1,0.20627814428363256,0.20627814428363278
2016-09-14,air_ba495cccc8f0f237,0,0,0,0,0,0,1,0.995174417713733,0.8640106551727977,0.0,-1.2481962630376584,1.1038081773280046,1,31.0,1,1,0.47600807821556396,0.4760080782155642
2016-09-15,air_ba495cccc8f0f237,0,0,0,0,1,0,0,1.1201242274591194,0.8391735426040449,0.0,-1.2980549316744534,1.2950735370702045,1,14.0,1,1,0.6977633408332067,0.6977633408332069
2016-09-16,air_ba495cccc8f0f237,1,0,0,0,0,0,0,0.9701844557646555,0.5908024169165205,0.0,-1.3229842659928508,1.2592112821185417,1,29.0,1,1,1.338276239763337,1.3382762397633372
2016-09-17,air_ba495cccc8f0f237,0,0,1,0,0,0,0,1.270063999153583,1.2117302311353315,0.0,-0.0017295471177836517,1.2233490271668797,1,46.0,1,1,1.6539393696344808,1.653939369634481
2016-09-18,air_ba495cccc8f0f237,0,0,0,1,0,0,0,1.1825991323318126,0.901266324025926,0.0,-1.3229842659928508,1.2950735370702045,1,37.0,1,1,0.8495980718544925,0.8495980718544928
2016-09-19,air_ba495cccc8f0f237,0,1,0,0,0,0,0,0.7702647601720375,0.4045240726508772,1.0,-1.3229842659928508,0.9364509875535794,1,7.0,1,1,-0.14944893982338003,-0.14944893982337984
2016-09-20,air_ba495cccc8f0f237,0,0,0,0,0,1,0,0.4953751787321876,0.05680449668834337,0.0,-1.3229842659928508,0.7451856278113796,1,2.0,1,1,-0.4799127661638258,-0.47991276616382555
