visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-11-23,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-0.5411766092889788,-0.7043260576883572,1.0,-1.3689879337646038,-0.42446925493454346,1,11.0,1,1,-0.212303857650132,-0.212303857650132
2016-11-25,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.3311795681487153,-1.163408740217407,0.0,1.0094557491395564,-1.3486038769817026,1,37.0,1,1,0.8222120182216383,0.8222120182216383
2016-11-26,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.9639950943124997,-0.8834802752606693,0.0,0.495928135785249,-1.1201661052397083,1,11.0,1,1,1.7446523085258723,1.7446523085258723
2016-11-28,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.5411766092889788,-0.7491146120814353,0.0,-0.395988245303811,-0.3310174392219094,1,8.0,1,1,-1.2326283444402986,-1.2326283444402986
2016-11-29,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.6413178294261285,-0.7267203348848961,0.0,0.46890036666133816,-0.4867704654096328,1,9.0,1,1,-0.6060239342218011,-0.6060239342218011
2016-11-30,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-0.852727071937889,-1.0850287700295205,0.0,-0.04462724669296921,-0.9124954036560771,1,18.0,1,1,-0.3738673641176191,-0.3738673641176191
2016-12-01,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-0.6746982361385118,-0.5811575331073926,0.0,-0.3149049379320783,-0.6632905617557194,1,8.0,1,1,-0.4757542600881065,-0.4757542600881065
2016-12-02,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-0.5077962025765956,-0.5251718401160451,0.0,0.847289134396091,-0.44523632509290656,1,17.0,1,1,1.0783847852331494,1.0783847852331494
2016-12-03,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.6635714339010506,-0.4915804243212365,0.0,0.7391780579004473,-0.7775094476267166,1,10.0,1,1,2.1809465523423524,2.1809465523423524
2016-12-04,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-0.5300498070515177,-0.43559473132988896,0.0,0.41484482841351633,-0.6425234915973562,1,3.0,1,1,-0.3101880541360645,-0.3101880541360645
2016-12-05,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.35202097125214055,-0.17806054356969025,0.0,0.6580947505287144,-0.4140857198553618,1,14.0,1,1,-1.1685851526874207,-1.1685851526874207
2016-12-06,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.6524446316635896,-0.44679186992815867,0.0,0.8743169035200018,-0.6217564214389931,1,2.0,1,1,-0.7002693129945019,-0.7002693129945019
2016-12-07,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-0.9751218965499607,-1.252985849003563,0.0,-1.314932395516782,-0.8086600528642613,1,24.0,1,1,-0.17518791697516872,-0.17518791697516872
2016-12-08,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-0.9751218965499607,-0.7939031664745131,0.0,0.8743169035200018,-1.0993990350813452,1,16.0,1,1,-0.0132605287363584,-0.0132605287363584
2016-12-09,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-0.6969518406134338,-0.27883479095411606,0.0,0.9824279800156456,-1.0474813596854373,1,15.0,1,1,1.686067343342842,1.686067343342842
2016-12-10,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.9083610831251944,-1.0178459384399032,0.0,1.0364835182634673,-0.767125912547535,1,25.0,1,1,2.396000679194345,2.396000679194345
2016-12-11,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-1.1197703256369547,-1.1298173244225984,0.0,0.9554002108917343,-1.13054964031889,1,1.0,1,1,0.17523022880904326,0.17523022880904326
2016-12-12,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.1197703256369547,-1.1746058788156764,0.0,0.6310669814048036,-1.2655355963482502,1,13.0,1,1,-0.977547222742757,-0.977547222742757
2016-12-13,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.8082198629880446,-0.5251718401160451,0.0,-0.3149049379320783,-0.9644130790519848,1,10.0,1,1,-0.4120749501065519,-0.4120749501065519
2016-12-14,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-0.86385387417535,-0.9842545226450948,0.0,-1.0716824734015837,-0.7152082371516273,1,9.0,1,1,0.2236265043950248,0.2236265043950248
2016-12-15,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.130897127874416,-1.2193944332087545,0.0,0.46890036666133816,-1.0682484298438004,1,11.0,1,1,0.3215107008809573,0.3215107008809573
2016-12-16,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.3534331726236375,-1.1970001560122154,0.0,0.8202613652721797,-1.3382203419025211,1,11.0,1,1,1.8527251946088534,1.8527251946088534
2016-12-17,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.153150732349338,-0.7827060278762437,0.0,1.0094557491395564,-1.4628227628527,1,22.0,1,1,2.827564459983624,2.827564459983624
2016-12-18,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-0.9751218965499607,-0.6259460875004705,0.0,0.6040392122808927,-1.13054964031889,1,2.0,1,1,0.27238666175232945,0.27238666175232945
2016-12-19,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.6858250383759729,-0.45798900852642793,0.0,0.7932335961482689,-0.9021118685768953,1,8.0,1,1,-0.45319359026607003,-0.45319359026607003
2016-12-20,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.7525858518007392,-0.5475661173125841,0.0,-0.2878771688081675,-0.8086600528642613,1,31.0,1,1,0.24618717421706127,0.24618717421706127
2016-12-21,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-0.7303322473258171,-0.301229068150655,0.0,0.5770114431569817,-0.9124954036560771,1,11.0,1,1,0.8025624025701871,0.8025624025701871
2016-12-22,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-0.3408941690146795,-0.08848343478353411,0.0,-1.0716824734015837,-0.673674096834901,1,2.0,1,1,1.8680082290044266,1.8680082290044266
2016-12-23,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-0.3075137623022962,-0.16686340497142096,1.0,0.00942829155485266,-0.4037021847761803,1,7.0,1,1,1.3902314632571053,1.3902314632571053
2016-12-24,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.8861074786502722,-1.0626344928329814,0.0,0.9013446726439126,-0.7775094476267166,1,20.0,1,1,1.6227519151326106,1.6227519151326106
2016-12-26,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.1642775345867993,-1.32016868059318,0.0,-1.2338490881450495,-1.0267142895270742,1,7.0,1,1,-0.1351609221296201,-0.1351609221296201
2016-12-27,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.8416002697004279,-0.7043260576883572,0.0,-1.3960157028885147,-0.7255917722308087,1,7.0,1,1,0.6082495366836147,0.6082495366836147
2016-12-28,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.17540433682426,-1.3761543735845276,0.0,1.0094557491395564,-1.2032343858731607,1,23.0,1,1,1.7431967814405795,1.7431967814405795
2016-12-29,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.3868135793360208,-1.4769286209689532,1.0,0.36078929016569444,-1.3070697366649764,1,5.0,1,1,1.3316464980740752,1.3316464980740752
2016-12-30,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.153150732349338,-1.230591571807024,1.0,1.0364835182634673,-1.1097825701605268,1,7.0,1,1,0.5802306402917307,0.5802306402917307
2016-12-31,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.17540433682426,-0.8946774138589387,1.0,1.0364835182634673,-1.2551520612690685,1,9.0,1,1,-2.2278449890091663,-2.2278449890091663
2017-01-01,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-0.997375501024883,-0.7379174734831656,1.0,1.063511287387378,-1.244768526189887,1,4.0,1,1,-3.2532638205978572,-3.2532638205978572
2017-01-05,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.1086435233994938,-1.2193944332087545,0.0,1.0364835182634673,-1.078631964922982,1,8.0,1,1,-1.2562806595763045,-1.2562806595763045
2017-01-06,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.3311795681487153,-1.3537600963879886,0.0,0.9013446726439126,-1.2551520612690685,1,9.0,1,1,-0.016171582906943753,-0.016171582906943753
2017-01-07,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.4201939860484039,-1.297774403396641,0.0,1.0094557491395564,-1.390138017298429,1,16.0,1,1,0.7556216540694982,0.7556216540694982
2017-01-10,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-0.9083610831251944,-0.8610859980641303,0.0,1.090539056511289,-0.8813447984185322,1,15.0,1,1,-1.1311053302411342,-1.1311053302411342
2017-01-11,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.0752631166871105,-1.0850287700295205,0.0,1.090539056511289,-1.005947219368711,1,14.0,1,1,-0.8159837162752698,-0.8159837162752698
2017-01-12,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.2310383480115654,-0.9506631068502862,0.0,1.1175668256352,-1.369370947140066,1,10.0,1,1,-0.8294473418142271,-0.8294473418142271
2017-01-13,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.2310383480115654,-0.8498888594658607,0.0,0.5229559049091598,-1.296686201585795,1,10.0,1,1,0.7032226789989618,0.7032226789989618
2017-01-14,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.609349624085242,-1.6896742543360737,0.0,-0.6122103982950984,-1.4420556926943369,1,7.0,1,1,1.1431557405286734,1.1431557405286734
2017-01-15,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-1.7651248554096972,-1.846434194711847,0.0,0.46890036666133816,-1.6081922539612419,1,4.0,1,1,-0.8007006818796967,-0.8007006818796967
2017-01-16,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.5203352061855535,-1.3985486507810665,0.0,1.1175668256352,-1.7224111398322393,1,8.0,1,1,-1.32578207789903,-1.32578207789903
2017-01-17,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.2532919524864876,-1.09622590862779,0.0,1.063511287387378,-1.390138017298429,1,13.0,1,1,-0.814164307418654,-0.814164307418654
2017-01-18,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.2644187547239487,-1.163408740217407,0.0,1.090539056511289,-1.4005215523776104,1,9.0,1,1,-0.405888959994058,-0.405888959994058
2017-01-19,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.1420239301118769,-1.09622590862779,0.0,0.11753936805049615,-1.1201661052397083,1,12.0,1,1,-0.4153498860484604,-0.4153498860484604
2017-01-20,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.4980816017106315,-1.9248141648997334,0.0,-1.3960157028885147,-1.0993990350813452,1,7.0,1,1,0.7381553290459861,0.7381553290459861
2017-01-21,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.153150732349338,-1.1074230472260593,0.0,1.1716223638830217,-1.1617002455564347,1,16.0,1,1,1.6271184963884886,1.6271184963884886
2017-01-22,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-1.1642775345867993,-1.0066487998416338,0.0,1.090539056511289,-1.2655355963482502,1,2.0,1,1,-0.5095952648211612,-0.5095952648211612
2017-01-23,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.3868135793360208,-1.566505729755109,0.0,0.27970598279396175,-1.3278368068233397,1,12.0,1,1,-1.341065112294603,-1.341065112294603
2017-01-24,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.575969217372859,-1.4881257595672226,0.0,1.1716223638830217,-1.649726394277968,1,6.0,1,1,-0.7002693129945019,-0.7002693129945019
2017-01-25,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.3868135793360208,-1.275380126200102,0.0,1.2256779021308435,-1.5043569031694262,1,9.0,1,1,-0.3276543791595766,-0.3276543791595766
2017-01-26,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.3534331726236375,-1.0626344928329814,0.0,1.1986501330069326,-1.5666581136445157,1,6.0,1,1,-0.1966569414832357,-0.1966569414832357
2017-01-27,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.0641363144496492,-0.4020033155350804,0.0,0.00942829155485266,-1.296686201585795,1,15.0,1,1,1.1704468733779112,1.1704468733779112
2017-01-28,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.9083610831251944,-0.8386917208675911,0.0,1.0364835182634673,-1.0267142895270742,1,7.0,1,1,1.881471854543384,1.881471854543384
2017-01-30,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.6079374227137452,-0.3236233453471939,0.0,1.063511287387378,-0.6113728863598116,1,7.0,1,1,-1.2519140783204266,-1.2519140783204266
2017-01-31,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.1642775345867993,-1.252985849003563,0.0,1.1986501330069326,-1.0163307544478926,1,10.0,1,1,-0.6737059436879106,-0.6737059436879106
2017-02-01,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.2087847435366432,-1.1858030174139458,0.0,0.7662058270243581,-1.1513167104772528,1,3.0,1,1,-0.5023176293946979,-0.5023176293946979
2017-02-02,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.297799161436332,-1.1970001560122154,0.0,1.3067612095025762,-1.2759191314274319,1,10.0,1,1,-0.5139618460770393,-0.5139618460770393
2017-02-03,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.008502303262344,-0.8162974436710523,0.0,1.2797334403786655,-1.296686201585795,1,8.0,1,1,0.7115919597393947,0.7115919597393947
2017-02-04,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.8749806764128111,-0.7939031664745131,0.0,1.2256779021308435,-0.7463588423891719,1,11.0,1,1,1.7115390673354638,1.7115390673354638
2017-02-05,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-1.030755907737266,-1.2417887104052934,0.0,-0.7743770130385639,-1.005947219368711,1,1.0,1,1,-0.6085711066210633,-0.6085711066210633
2017-02-06,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.86385387417535,-0.7379174734831656,0.0,-0.20679386143643458,-0.9747966141311664,1,7.0,1,1,-1.2926688367086214,-1.2926688367086214
2017-02-07,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.17540433682426,-1.1970001560122154,0.0,1.1716223638830217,-1.1617002455564347,1,7.0,1,1,-0.7886925834260321,-0.7886925834260321
2017-02-08,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.0863899189245716,-1.1522116016191375,0.0,1.144594594759111,-0.9851801492103479,1,4.0,1,1,-0.33711530521397903,-0.33711530521397903
2017-02-09,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.5425888106604757,-1.7456599473274212,0.0,-1.3960157028885147,-1.1824673157147976,1,13.0,1,1,-0.6413204660401485,-0.6413204660401485
2017-02-10,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-1.308925963673793,-1.2865772647983715,0.0,-0.04462724669296921,-1.0993990350813452,1,9.0,1,1,0.9870504606310339,0.9870504606310339
2017-02-11,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-1.4090671838109428,-1.1858030174139458,1.0,0.2256504445461399,-1.5458910434861524,1,19.0,1,1,1.5710807036047205,1.5710807036047205
2017-02-13,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.1420239301118769,-1.0626344928329814,0.0,1.1716223638830217,-1.3589874120608842,1,17.0,1,1,-1.147480009950677,-1.147480009950677
2017-02-14,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.1420239301118769,-1.1074230472260593,0.0,0.9283724417678235,-1.1824673157147976,1,14.0,1,1,-0.5317920528718746,-0.5317920528718746
2017-02-15,air_f9168b23fdfc1e52,0,0,0,0,0,0,1,-1.0752631166871105,-0.9058745524572082,0.0,1.2256779021308435,-1.1928508507939792,1,20.0,1,1,-0.010349474565773046,-0.010349474565773046
2017-02-16,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-1.008502303262344,-0.7155231962866266,0.0,1.3337889786264872,-1.296686201585795,1,17.0,1,1,0.004205796287153725,0.004205796287153725
2017-02-17,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-0.3965281802019849,0.1466564757801253,0.0,1.3337889786264872,-1.0163307544478926,1,21.0,1,1,1.1180478983073747,1.1180478983073747
2017-02-18,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.9083610831251944,-1.230591571807024,0.0,-0.7473492439146528,-0.6529070266765379,1,11.0,1,1,1.7941402294258233,1.7941402294258233
2017-02-19,air_f9168b23fdfc1e52,0,0,0,1,0,0,0,-1.130897127874416,-1.1074230472260593,0.0,1.1986501330069326,-1.1513167104772528,1,3.0,1,1,-0.13261374973035792,-0.13261374973035792
2017-02-20,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-0.8749806764128111,-0.4020033155350804,0.0,0.14456713717440722,-1.1928508507939792,1,4.0,1,1,-1.3199599695578592,-1.3199599695578592
2017-02-21,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.130897127874416,-1.275380126200102,0.0,1.090539056511289,-0.9436460088936218,1,4.0,1,1,-0.4852151861425089,-0.4852151861425089
2017-02-23,air_f9168b23fdfc1e52,0,0,0,0,1,0,0,-0.5411766092889788,-0.4020033155350804,0.0,-0.8014047821624747,-0.60098935128063,1,35.0,1,1,-0.09877274499730318,-0.09877274499730318
2017-02-24,air_f9168b23fdfc1e52,1,0,0,0,0,0,0,-0.9751218965499607,-1.1298173244225984,0.0,0.9283724417678235,-0.7878929827058982,1,14.0,1,1,1.2548674443248864,1.2548674443248864
2017-02-25,air_f9168b23fdfc1e52,0,0,1,0,0,0,0,-0.9639950943124997,-0.8722831366623998,0.0,0.5770114431569817,-0.9644130790519848,1,21.0,1,1,2.1088979616203645,2.1088979616203645
2017-02-27,air_f9168b23fdfc1e52,0,1,0,0,0,0,0,-1.0752631166871105,-1.1858030174139458,0.0,-0.15273832318861294,-0.8086600528642613,1,16.0,1,1,-0.9939219024522995,-0.9939219024522995
2017-02-28,air_f9168b23fdfc1e52,0,0,0,0,0,1,0,-1.153150732349338,-1.1970001560122154,0.0,1.0364835182634673,-0.9955636842895296,1,10.0,1,1,-0.3738673641176191,-0.3738673641176191
