visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-11-24,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.5264831031644626,-1.3679362826773112,0.0,-1.3498128182149063,-1.271743176915043,1,6.0,1,1,-1.249506370656092,-1.249506370656092
2016-11-25,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.203558972655144,-1.1130459446020016,0.0,1.1045463814702068,-1.3377317549618883,1,20.0,1,1,0.8188860171703586,0.8188860171703585
2016-11-26,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.8921678468068726,-0.846569682068724,0.0,0.3655995256510329,-1.0187869610688027,1,9.0,1,1,1.8095103706825544,1.8095103706825542
2016-11-27,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-0.6269087396027895,-0.7654682108629436,0.0,-1.217858022532911,-0.4248897586471949,1,4.0,1,1,-0.6062844038391002,-0.6062844038391003
2016-11-29,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-0.6384417442638365,-0.7075385885731006,0.0,0.15447185255984042,-0.5458688183997445,1,3.0,1,1,-0.714920920713416,-0.7149209207134161
2016-11-30,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-0.8345028235016371,-0.9971867000223157,0.0,-0.05665582053135205,-0.8428174196105486,1,6.0,1,1,-0.46560402227523806,-0.4656040222752382
2016-12-01,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-0.696106767569072,-0.45264825049779145,0.0,-0.5316930849865353,-0.7218383598579987,1,13.0,1,1,-0.5750220968249086,-0.5750220968249088
2016-12-02,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.5231116976533656,-0.5685074950774774,0.0,0.8934187083790142,-0.41389166230605406,1,23.0,1,1,1.0939943188952446,1.0939943188952443
2016-12-03,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.6038427302806951,-0.522163797245603,0.0,0.4183814439238311,-0.7438345525402805,1,19.0,1,1,2.2780541970577506,2.2780541970577506
2016-12-04,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-0.5115786929923185,-0.5105778727876344,0.0,0.5503362396058263,-0.5678650110820264,1,5.0,1,1,-0.397217725681694,-0.3972177256816941
2016-12-05,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-0.3847156417208006,-0.2441016102543565,0.0,0.6559000761514225,-0.47988024035289933,1,1.0,1,1,-1.3190650037626683,-1.3190650037626683
2016-12-06,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-0.6038427302806951,-0.38313270374997965,0.0,0.8934187083790142,-0.6008593001054491,1,11.0,1,1,-0.8161326396718612,-0.8161326396718613
2016-12-07,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-0.9844318840952494,-1.0667022467701275,0.0,-0.9539484311689204,-0.8318193232694076,1,13.0,1,1,-0.25223877690338053,-0.25223877690338065
2016-12-08,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-0.8575688328237313,-0.753882286404975,0.0,0.9198096675154132,-1.0407831537510845,1,3.0,1,1,-0.07834219413693984,-0.07834219413693998
2016-12-09,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.569243716297554,-0.3483749303760742,0.0,0.9989825449246106,-0.9527983830219573,1,16.0,1,1,1.7465949778164938,1.7465949778164938
2016-12-10,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.8691018374847784,-0.9508430021904414,0.0,0.9462006266518121,-0.7548326488814214,1,17.0,1,1,2.5090044901250907,2.5090044901250907
2016-12-11,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.065162916722579,-1.1014600201440332,0.0,0.9725915857882116,-0.98579267204538,1,4.0,1,1,0.12408124377995065,0.12408124377995053
2016-12-12,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.0420969074004849,-1.1478037179759075,0.0,0.6295091170150235,-1.084775539115648,1,2.0,1,1,-1.113906113982036,-1.113906113982036
2016-12-13,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-0.7653047955353546,-0.5916793439934146,0.0,-0.6900388398049297,-0.9967907683865209,1,12.0,1,1,-0.5066358002313646,-0.5066358002313647
2016-12-14,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-0.9152338561289668,-1.0551163223121587,0.0,-1.2706399408057092,-0.7878269379048441,1,7.0,1,1,0.17605482919104415,0.17605482919104404
2016-12-15,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.1343609446888616,-1.194147415807782,0.0,0.47116336219662924,-1.0297850574099436,1,19.0,1,1,0.28117433652626334,0.2811743365262632
2016-12-16,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.2958230099435208,-1.2289051891816878,0.0,0.9198096675154132,-1.2057545988681977,1,7.0,1,1,1.9255716854727405,1.9255716854727405
2016-12-17,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.0766959213836262,-0.846569682068724,0.0,1.0253735040610095,-1.370726043985311,1,18.0,1,1,2.9724681916104814,2.972468191610481
2016-12-18,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-0.9037008514679198,-0.638023041825289,0.0,0.6559000761514225,-1.0187869610688027,1,8.0,1,1,0.22841919343981507,0.22841919343981493
2016-12-19,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-0.696106767569072,-0.5453356461615403,0.0,0.8406367901062163,-0.8538155159516894,1,5.0,1,1,-0.5507938088889102,-0.5507938088889103
2016-12-20,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-0.7422387862132604,-0.6843667396571634,0.0,-0.4261292484409391,-0.7218383598579987,1,10.0,1,1,0.20028311712704264,0.20028311712704253
2016-12-21,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-0.6384417442638365,-0.3947186282079484,0.0,0.7086819944242206,-0.7988250342459849,1,14.0,1,1,0.7977839599357792,0.7977839599357791
2016-12-22,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-0.16558855316090573,-0.023969045552953233,0.0,-0.6900388398049297,-0.6448516854700126,1,8.0,1,1,1.941984396655191,1.941984396655191
2016-12-23,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.23478658112718825,-0.0934845923007646,1.0,-0.2150015753497466,-0.43588785498833577,1,6.0,1,1,1.4288917827847718,1.4288917827847718
2016-12-24,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.8575688328237313,-0.9856007755643471,0.0,0.8934187083790142,-0.7768288415637031,1,16.0,1,1,1.678599460060627,1.678599460060627
2016-12-25,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.0882289260446731,-1.1478037179759075,0.0,-0.10943773880415023,-0.8758117086339712,1,2.0,1,1,-0.06935428087035976,-0.06935428087035989
2016-12-26,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.0536299120615318,-1.0898740956860646,0.0,-1.0067303494417186,-0.9527983830219573,1,8.0,1,1,-0.2092531047588671,-0.20925310475886721
2016-12-27,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-0.569243716297554,-0.1861719879645135,0.0,-1.297030899942108,-0.7658307452225623,1,10.0,1,1,0.5891080606160505,0.5891080606160504
2016-12-28,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.1574269540109559,-1.275248887013562,0.0,1.0253735040610095,-1.1507641171624934,1,27.0,1,1,1.8079472553318447,1.8079472553318447
2016-12-29,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.3534880332487562,-1.4374518294251226,1.0,0.022517056877845096,-1.293739369597325,1,12.0,1,1,1.3659763899187112,1.3659763899187112
2016-12-30,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.1574269540109559,-1.1825614913498135,1.0,1.0253735040610095,-1.084775539115648,1,15.0,1,1,0.559018090114891,0.5590180901148909
2016-12-31,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.1228279400278145,-0.9971867000223157,1.0,0.9989825449246106,-1.2057545988681977,1,5.0,1,1,-2.4566222002415645,-2.4566222002415645
2017-01-04,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-0.8691018374847784,-0.7422963619470065,0.0,0.9462006266518121,-0.9747945757042392,1,2.0,1,1,-2.039661180439784,-2.0396611804397846
2017-01-05,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.0766959213836262,-1.159389642433876,0.0,1.0253735040610095,-0.9637964793630983,1,5.0,1,1,-1.4132427036429205,-1.4132427036429205
2017-01-06,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.3304220239266622,-1.3447644337613738,0.0,0.9725915857882116,-1.2057545988681977,1,17.0,1,1,-0.081468424838359,-0.08146842483835913
2017-01-07,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.3765540425708507,-1.3563503582193426,0.0,0.9462006266518121,-1.3597279476441702,1,11.0,1,1,0.7473734898753953,0.7473734898753952
2017-01-08,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.3996200518929447,-1.6691703185844946,0.0,-1.3498128182149063,-1.1947565025270568,1,10.0,1,1,-0.424963023156789,-0.42496302315678913
2017-01-09,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.0190308980783906,-1.078288171228096,1.0,-0.7692117172141268,-0.9527983830219573,1,2.0,1,1,-1.3561889933420208,-1.356188993342021
2017-01-11,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.0536299120615318,-1.0898740956860646,0.0,1.0253735040610095,-0.9418002866808164,1,14.0,1,1,-0.9404003100532727,-0.9404003100532728
2017-01-12,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.1574269540109559,-0.96242892664841,0.0,0.8142458309698168,-1.293739369597325,1,9.0,1,1,-0.9548591270473363,-0.9548591270473364
2017-01-13,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.1343609446888616,-0.8929133799005984,0.0,0.4183814439238311,-1.2167526952093386,1,5.0,1,1,0.6911013372498505,0.6911013372498503
2017-01-14,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.572615121808651,-1.6344125452105889,0.0,-0.5053021258501362,-1.5137012964201426,1,7.0,1,1,1.1635529520018209,1.1635529520018206
2017-01-15,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.7686762010464518,-1.8197873365380866,0.0,0.7878548718334178,-1.6236822598315515,1,3.0,1,1,-0.9239875988708222,-0.9239875988708223
2017-01-16,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.4803510845202745,-1.4374518294251226,0.0,1.1045463814702068,-1.5906879708081287,1,8.0,1,1,-1.4878814616393028,-1.487881461639303
2017-01-17,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.2266249819772383,-1.1014600201440332,0.0,1.0517644631974086,-1.293739369597325,1,18.0,1,1,-0.9384464158648858,-0.9384464158648859
2017-01-18,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.1804929633330499,-1.1709755668918447,0.0,1.0517644631974086,-1.2497469842327613,1,12.0,1,1,-0.4999925599908488,-0.49999255999084896
2017-01-19,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.1112949353667674,-1.1014600201440332,0.0,0.12808089342344123,-1.1067717317979298,1,9.0,1,1,-0.5101528097704611,-0.5101528097704612
2017-01-20,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.5034170938423685,-1.9240606566598037,0.0,-1.3498128182149063,-1.1287679244802116,1,15.0,1,1,0.7286161056668804,0.7286161056668803
2017-01-21,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.1689599586720028,-1.0898740956860646,0.0,1.130937340606606,-1.2387488878916204,1,7.0,1,1,1.6832888061127558,1.6832888061127558
2017-01-22,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.1574269540109559,-0.8697415309846611,0.0,1.1045463814702068,-1.271743176915043,1,6.0,1,1,-0.6113645287289063,-0.6113645287289065
2017-01-24,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.561082117147604,-1.4722096027990286,0.0,1.130937340606606,-1.5796898744669878,1,10.0,1,1,-0.8161326396718612,-0.8161326396718613
2017-01-25,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.3996200518929447,-1.2636629625555935,0.0,1.1837192588794039,-1.5027032000790015,1,13.0,1,1,-0.4159751098902089,-0.4159751098902091
2017-01-26,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.318889019265615,-1.1246318690599704,0.0,1.1573282997430048,-1.5246993927612835,1,8.0,1,1,-0.2752947283263468,-0.27529472832634694
2017-01-27,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.8345028235016371,-0.5105778727876344,0.0,0.022517056877845096,-1.2167526952093386,1,18.0,1,1,1.1928613648276254,1.1928613648276252
2017-01-28,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.8806348421458254,-0.788640059778881,0.0,1.0517644631974086,-0.8648136122928303,1,9.0,1,1,1.9564432136492547,1.9564432136492547
2017-01-29,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-0.9267668607900139,-0.9740148511063785,0.0,-0.5844750032593334,-0.8428174196105486,1,6.0,1,1,-0.21042544127189927,-0.2104254412718994
2017-01-30,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-0.557710711636507,-0.10507051675873337,0.0,0.7350729535606199,-0.6338535891288717,1,1.0,1,1,-1.4085533575907916,-1.4085533575907918
2017-01-31,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.1689599586720028,-1.2057333402657506,0.0,1.1045463814702068,-1.0627793464333661,1,4.0,1,1,-0.7876057845214114,-0.7876057845214115
2017-02-01,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.1574269540109559,-1.136217793517939,0.0,0.5503362396058263,-1.1287679244802116,1,14.0,1,1,-0.6035489519753584,-0.6035489519753585
2017-02-02,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.3304220239266622,-1.2404911136396564,0.0,1.1837192588794039,-1.271743176915043,1,6.0,1,1,-0.616053874781035,-0.6160538747810352
2017-02-03,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.9959648887562964,-0.7770541353209124,0.0,1.1837192588794039,-1.2607450805739022,1,8.0,1,1,0.7000892505164306,0.7000892505164305
2017-02-04,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.9037008514679198,-0.811811908694818,0.0,1.1837192588794039,-0.886809804975112,1,13.0,1,1,1.7739494964539113,1.7739494964539113
2017-02-05,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.0190308980783906,-1.2173192647237192,0.0,-0.6900388398049297,-0.9967907683865209,1,2.0,1,1,-0.7176563725771576,-0.7176563725771579
2017-02-06,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-0.8460358281626843,-0.5453356461615403,0.0,0.26003568910543656,-1.0077888647276618,1,12.0,1,1,-1.45232058741066,-1.45232058741066
2017-02-07,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.203558972655144,-1.2057333402657506,0.0,1.1573282997430048,-1.1287679244802116,1,6.0,1,1,-0.9110918972274681,-0.9110918972274683
2017-02-08,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.1228279400278145,-1.0898740956860646,0.0,1.1573282997430048,-1.161762213503634,1,16.0,1,1,-0.4261353596698212,-0.42613535966982136
2017-02-09,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.572615121808651,-1.7386858653323063,0.0,-1.3498128182149063,-1.2607450805739022,1,11.0,1,1,-0.7528264679681232,-0.7528264679681234
2017-02-10,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-1.3534880332487562,-1.2868348114715307,0.0,-0.2941744527589437,-1.2057545988681977,1,11.0,1,1,0.9959088306382183,0.9959088306382183
2017-02-11,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-1.3765540425708507,-1.194147415807782,1.0,0.5767271987422253,-1.5466955854435651,1,16.0,1,1,1.623108865110437,1.6231088651104368
2017-02-12,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.2727570006214266,-1.0667022467701275,0.0,1.1573282997430048,-1.4147184293498747,1,6.0,1,1,-0.37611566844711464,-0.3761156684471148
2017-02-13,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.1228279400278145,-0.9971867000223157,0.0,0.7614639126970189,-1.2607450805739022,1,8.0,1,1,-1.2963998311773794,-1.2963998311773794
2017-02-14,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.1458939493499087,-0.9971867000223157,0.0,0.9989825449246106,-1.1397660208213525,1,10.0,1,1,-0.6352020378272274,-0.6352020378272275
2017-02-15,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.0997619307057203,-0.8813274554426296,0.0,1.2628921362886012,-1.2387488878916204,1,3.0,1,1,-0.07521596343552069,-0.07521596343552081
2017-02-16,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-1.0074978934173435,-0.7770541353209124,0.0,1.2628921362886012,-1.2277507915504795,1,13.0,1,1,-0.059584809928424895,-0.05958480992842502
2017-02-17,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.3270506184155651,0.022374652278921422,0.0,0.8142458309698168,-0.8428174196105486,1,11.0,1,1,1.1365892122020804,1.1365892122020804
2017-02-18,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.9152338561289668,-1.1246318690599704,0.0,-0.5844750032593334,-0.6668478781522943,1,15.0,1,1,1.86265629260668,1.8626562926066799
2017-02-19,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-1.1343609446888616,-1.0319444733962215,0.0,1.1837192588794039,-1.1947565025270568,1,4.0,1,1,-0.20651765289512533,-0.20651765289512547
2017-02-21,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.1458939493499087,-1.2173192647237192,0.0,1.2101102180158028,-0.9747945757042392,1,11.0,1,1,-0.5851823466045208,-0.5851823466045211
2017-02-22,air_cb25551c4cd8d9f3,0,0,0,0,0,0,1,-1.0420969074004849,-1.136217793517939,0.0,-0.2150015753497466,-1.2497469842327613,1,10.0,1,1,-0.09553646299474522,-0.09553646299474534
2017-02-23,air_cb25551c4cd8d9f3,0,0,0,0,1,0,0,-0.4193146557039417,-0.47582009941372855,0.0,-0.9539484311689204,-0.4468859513294766,1,12.0,1,1,-0.1701752209911276,-0.17017522099112775
2017-02-24,air_cb25551c4cd8d9f3,1,0,0,0,0,0,0,-0.9959648887562964,-1.0551163223121587,0.0,-0.4261292484409391,-0.7988250342459849,1,10.0,1,1,1.283522055168781,1.283522055168781
2017-02-25,air_cb25551c4cd8d9f3,0,0,1,0,0,0,0,-0.9844318840952494,-0.8929133799005984,0.0,0.7878548718334178,-0.98579267204538,1,20.0,1,1,2.2006799871976264,2.2006799871976264
2017-02-26,air_cb25551c4cd8d9f3,0,0,0,1,0,0,0,-0.8575688328237313,-0.7191245130310694,0.0,0.8670277492426152,-1.0077888647276618,1,4.0,1,1,0.020524851795441036,0.02052485179544091
2017-02-27,air_cb25551c4cd8d9f3,0,1,0,0,0,0,0,-1.1343609446888616,-1.2404911136396564,0.0,-0.8219936354869251,-0.8978079013162529,1,19.0,1,1,-1.1314911616775187,-1.131491161677519
2017-02-28,air_cb25551c4cd8d9f3,0,0,0,0,0,1,0,-1.2150919773161912,-1.194147415807782,0.0,0.9725915857882116,-1.0187869610688027,1,11.0,1,1,-0.46560402227523806,-0.4656040222752382
