visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-05-09,air_36bcf77d3382d36e,0,1,0,0,0,0,0,0.42644315222233126,0.27263570845291585,0.0,-1.3222629686370235,0.5839577516599784,1,7.0,1,1,-1.4508500751290407,-1.4508500751290407
2016-05-10,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.41391551465096876,0.3723330541849958,0.0,-1.2973412899071988,0.5719754994672952,1,12.0,1,1,-1.286778131360131,-1.286778131360131
2016-05-11,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.7897446417918385,0.9331306239279451,0.0,-0.8985944302299996,0.5599932472746115,1,29.0,1,1,-1.094768240509828,-1.094768240509828
2016-05-12,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.8273275545059255,1.045290137876535,0.0,1.942476944970043,0.7397270301648645,1,26.0,1,1,-0.9731111800372153,-0.9731111800372153
2016-05-13,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.7646893666491139,0.858357614628885,0.0,1.4440433703735442,0.6199045082380291,1,30.0,1,1,-0.6124576813501382,-0.6124576813501382
2016-05-14,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.5893024406500416,0.6465007549482154,0.0,0.8957664383173958,0.36827721219167503,1,71.0,1,1,-0.45016360694095353,-0.45016360694095353
2016-05-15,air_36bcf77d3382d36e,0,0,0,1,0,0,0,0.31369441408007054,0.5094169045666054,0.0,1.7929468725910933,0.14061442053068787,1,52.0,1,1,-1.071401957496299,-1.071401957496299
2016-05-16,air_36bcf77d3382d36e,0,1,0,0,0,0,0,0.48908134007914283,0.4595682317005656,0.0,-0.8736727515001748,0.34431270780630785,1,24.0,1,1,-1.3891326102128718,-1.3891326102128718
2016-05-17,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.40138787707960666,0.11062752163828594,0.0,-1.3222629686370235,0.4281884731550927,1,18.0,1,1,-1.2151553942969227,-1.2151553942969227
2016-05-18,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.6143577157927661,0.995441465010495,0.0,2.0172419811595175,0.21250793368678902,1,8.0,1,1,-1.0101924552543373,-1.0101924552543373
2016-05-19,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.5266642527932299,0.6838872595977454,0.0,1.568651764022669,0.4162062209624092,1,12.0,1,1,-1.0015570897928157,-1.0015570897928157
2016-05-20,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.26358386379462095,0.148014026287816,0.0,-0.8985944302299996,0.36827721219167503,1,20.0,1,1,-0.6119497186759311,-0.6119497186759311
2016-05-21,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.5016089776505054,0.8334332781958652,0.0,1.6932601576717936,0.17656117710873856,1,54.0,1,1,-0.33409413588461956,-0.33409413588461956
2016-05-22,air_36bcf77d3382d36e,0,0,0,1,0,0,0,0.9150210175054617,1.2072983246911646,0.0,1.942476944970043,0.6678335170087631,1,47.0,1,1,-1.0754656588899563,-1.0754656588899563
2016-05-23,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.0528250307904474,1.4066930161553242,0.0,1.7929468725910933,0.4521529775404597,1,12.0,1,1,-1.2794126725841273,-1.2794126725841273
2016-05-24,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.0402973932190849,1.2072983246911646,0.0,0.8459230808577457,0.7996382911282821,1,13.0,1,1,-1.1671529215843468,-1.1671529215843468
2016-05-25,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.8899657423627371,0.6091142502986854,0.0,-1.3222629686370235,1.0991945959453704,1,30.0,1,1,-0.9604121131820366,-0.9604121131820366
2016-05-26,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.9901868429336358,0.9455927921444548,0.0,-0.4250825343633258,1.0752300915600035,1,21.0,1,1,-0.9240927819762252,-0.9240927819762252
2016-05-27,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.539191890364592,0.34740871775197546,0.0,-1.2474979324475488,0.46413522973314314,1,34.0,1,1,-0.6284585055876635,-0.6284585055876635
2016-05-28,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.5266642527932299,0.5592655774326456,0.0,-1.2724196111773736,0.4521529775404597,1,83.0,1,1,-0.4318769506694961,-0.4318769506694961
2016-05-29,air_36bcf77d3382d36e,0,0,0,1,0,0,0,0.8273275545059255,1.0328279696600247,0.0,1.2695916192647698,0.5719754994672952,1,53.0,1,1,-0.9400936062137505,-0.9400936062137505
2016-05-30,air_36bcf77d3382d36e,0,1,0,0,0,0,0,0.2886391389373455,0.2103248673703659,0.0,-1.3222629686370235,0.4880997341185103,1,8.0,1,1,-1.2662056430547413,-1.2662056430547413
2016-05-31,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.6644682660782152,0.6589629231647252,0.0,-0.1758657470650766,0.5959400038526622,1,21.0,1,1,-1.0368604956502128,-1.0368604956502128
2016-06-01,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.8022722793632009,0.8458954464123749,0.0,0.09827271896299782,0.7996382911282821,1,17.0,1,1,-1.0581949279669132,-1.0581949279669132
2016-06-02,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.7020511787923023,0.7960467735463351,0.0,1.917555266240218,0.5959400038526622,1,23.0,1,1,-0.9969854257249514,-0.9969854257249514
2016-06-03,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.539191890364592,0.5717277456491553,0.0,1.842790230050743,0.34431270780630785,1,20.0,1,1,-0.6866202317843823,-0.6866202317843823
2016-06-04,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.8273275545059255,0.9455927921444548,0.0,0.6714713297489713,0.5959400038526622,1,44.0,1,1,-0.5113731091829152,-0.5113731091829152
2016-06-05,air_36bcf77d3382d36e,0,0,0,1,0,0,0,0.5266642527932299,0.47203039991707535,0.0,-0.6244559642019254,0.6079222560453454,1,50.0,1,1,-1.1046735126568674,-1.1046735126568674
2016-06-06,air_36bcf77d3382d36e,0,1,0,0,0,0,0,0.6143577157927661,0.5343412409996252,0.0,-1.1976545749878988,0.5959400038526622,1,21.0,1,1,-1.2941435901361347,-1.2941435901361347
2016-06-07,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.564247165507317,0.1604761945043257,0.0,-1.3222629686370235,0.8475672998990161,1,19.0,1,1,-1.1481043213015787,-1.1481043213015787
2016-06-08,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.8523828296486501,0.958054960360965,0.0,0.09827271896299782,0.6199045082380291,1,18.0,1,1,-0.982254508172944,-0.982254508172944
2016-06-09,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.7646893666491139,0.5094169045666054,0.0,-1.3222629686370235,0.9913543262112188,1,22.0,1,1,-1.033050775593659,-1.033050775593659
2016-06-10,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.0528250307904474,1.1449874836086147,0.0,1.2197482618051196,0.9673898218258514,1,47.0,1,1,-0.5911232490334379,-0.5911232490334379
2016-06-11,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.0528250307904474,1.1823739882581448,0.0,1.3443566554542443,0.7876560389355984,1,43.0,1,1,-0.42933713729846035,-0.42933713729846035
2016-06-12,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.1029355810758965,1.0826766425260648,0.0,0.2727244700717724,1.0872123437526868,1,52.0,1,1,-1.0625126106976739,-1.0625126106976739
2016-06-13,air_36bcf77d3382d36e,0,1,0,0,0,0,0,0.5893024406500416,0.38479522240150554,0.0,-1.3222629686370235,0.8355850477063328,1,6.0,1,1,-1.3558610550523034,-1.3558610550523034
2016-06-14,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.8899657423627371,0.820971109979355,0.0,-0.026335674686126864,0.8475672998990161,1,23.0,1,1,-1.073179826856024,-1.073179826856024
2016-06-15,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.7145788163636647,0.32248438131895557,0.0,-1.3222629686370235,0.9913543262112188,1,14.0,1,1,-1.012732268625373,-1.012732268625373
2016-06-16,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.8774381047913751,0.5966520820821751,0.0,-1.3222629686370235,1.0033365784039021,1,14.0,1,1,-1.0843550056885813,-1.0843550056885813
2016-06-17,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.1405184937899835,1.1948361564746546,0.0,0.721314687208621,0.9673898218258514,1,32.0,1,1,-0.5192465306331261,-0.5192465306331261
2016-06-18,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.4537094330740417,1.668398548702034,0.0,1.9923203024296932,1.1710881091014718,1,60.0,1,1,-0.4267973239274246,-0.4267973239274246
2016-06-19,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.153046131361346,1.2072983246911646,0.0,-0.2755524619843762,1.207034865679522,1,43.0,1,1,-1.0559090959329809,-1.0559090959329809
2016-06-20,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.153046131361346,1.1449874836086147,0.0,0.14811607642264774,1.0872123437526868,1,20.0,1,1,-1.3248753319256672,-1.3248753319256672
2016-06-21,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.9526039302195487,0.758660268896805,0.0,-0.6992210003914001,1.183070361294155,1,19.0,1,1,-1.1079752700392138,-1.1079752700392138
2016-06-22,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.9526039302195487,0.5343412409996252,0.0,-1.3222629686370235,1.1710881091014718,1,12.0,1,1,-1.0449878984375272,-1.0449878984375272
2016-06-23,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.9901868429336358,0.9082062874949248,0.0,-0.4998475705528007,1.207034865679522,1,16.0,1,1,-1.0406702157067664,-1.0406702157067664
2016-06-24,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.9526039302195487,0.7088115960307653,0.0,-1.3222629686370235,1.1471236047161044,1,23.0,1,1,-0.5413429069611371,-0.5413429069611371
2016-06-25,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.2908501446463314,1.1325253153921047,0.0,-1.3222629686370235,1.2669461266429398,1,81.0,1,1,-0.37676300051802025,-0.37676300051802025
2016-06-26,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.303377782217694,1.2945335022067346,0.0,1.1200615468858204,1.2190171178722058,1,57.0,1,1,-0.9477130463268577,-0.9477130463268577
2016-06-27,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.1655737689327081,1.1574496518251245,0.0,1.2695916192647698,1.1471236047161044,1,42.0,1,1,-1.2695074004370879,-1.2695074004370879
2016-06-28,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.5016089776505054,0.3972573906180157,0.0,-1.3222629686370235,0.6917980213941305,1,18.0,1,1,-1.1216902622428069,-1.1216902622428069
2016-06-29,air_36bcf77d3382d36e,0,0,0,0,0,0,1,0.8022722793632009,0.5717277456491553,0.0,-1.3222629686370235,0.9314430652478012,1,51.0,1,1,-0.9423794382476827,-0.9423794382476827
2016-06-30,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.9901868429336358,0.9331306239279451,0.0,-1.172732896258074,1.0512655871746366,1,23.0,1,1,-0.9174892672115322,-0.9174892672115322
2016-07-01,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.3159054197890563,1.3693065115057945,0.0,-0.2257091045247263,1.2789283788356234,1,22.0,1,1,1.6845495314145977,1.6845495314145977
2016-07-02,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.4912923457881286,1.5188525301039144,0.0,0.3973328637208971,1.4466799095331928,1,51.0,1,1,1.7907137303238922,1.7907137303238922
2016-07-03,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.7669003723580998,1.9674905858982734,0.0,0.5717846148296715,1.5904669358453953,1,58.0,1,1,0.46518513198033223,0.46518513198033223
2016-07-04,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.5915134463590275,1.7680958944341136,0.0,0.4471762211805468,1.4706444139185602,1,11.0,1,1,-0.0498890196657187,-0.0498890196657187
2016-07-05,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.8273275545059255,0.7461981006802954,0.0,-1.3222629686370235,1.0632478393673197,1,27.0,1,1,0.395340264276849,0.395340264276849
2016-07-06,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.0027144805049983,0.9082062874949248,0.0,-0.3004741407142013,1.0991945959453704,1,18.0,1,1,0.7021497194979681,0.7021497194979681
2016-07-07,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.541402896073578,2.1294987727129038,0.0,1.8677119087805685,1.2669461266429398,1,37.0,1,1,0.6574490041677388,0.6574490041677388
2016-07-08,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.2783225070749693,1.2696091657737145,0.0,-0.7989077153106999,1.2909106310283072,1,28.0,1,1,1.5468916467044598,1.5468916467044598
2016-07-09,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.9150210175054617,0.6589629231647252,0.0,-1.3222629686370235,1.0752300915600035,1,76.0,1,1,1.7498227350502167,1.7498227350502167
2016-07-10,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.3159054197890563,1.4565416890213645,0.0,1.5935734427524937,1.0632478393673197,1,60.0,1,1,0.572365256238041,0.572365256238041
2016-07-11,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.616568721501752,1.730709389784584,0.0,1.7929468725910933,1.314875135413674,1,18.0,1,1,-0.08366853750049423,-0.08366853750049423
2016-07-12,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.5038199833594912,1.5188525301039144,0.0,0.24780279134194735,1.5904669358453953,1,14.0,1,1,0.40549951776099197,0.40549951776099197
2016-07-13,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.2532672319322447,0.995441465010495,0.0,-1.3222629686370235,1.4586621617258764,1,7.0,1,1,0.45451791582198203,0.45451791582198203
2016-07-14,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.353488332503143,1.6559363804855238,0.0,-0.3503174981738511,1.1950526134868389,1,18.0,1,1,0.6008111659936415,0.6008111659936415
2016-07-15,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.8899657423627371,0.5468034092161355,0.0,-1.3222629686370235,1.1591058569087882,1,33.0,1,1,1.403138209903836,1.403138209903836
2016-07-16,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.1279908562186216,1.0079036332270048,0.0,-0.9235161089598246,1.0512655871746366,1,44.0,1,1,1.7099476651249552,1.7099476651249552
2016-07-17,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.353488332503143,1.1449874836086147,0.0,-1.2973412899071988,1.4706444139185602,1,57.0,1,1,1.082613762479124,1.082613762479124
2016-07-18,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.7042621845012882,1.730709389784584,1.0,0.5468629360998466,1.6383959446161294,1,51.0,1,1,0.048401757793364975,0.048401757793364975
2016-07-19,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.5288752585022158,1.5811633711864639,0.0,0.22288111261212248,1.4826266661112433,1,14.0,1,1,0.16726502355783826,0.16726502355783826
2016-07-20,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.4035988827885926,1.2820713339902243,0.0,-0.1758657470650766,1.4346976573405095,1,8.0,1,1,0.49337706039882906,0.49337706039882906
2016-07-21,air_36bcf77d3382d36e,0,0,0,0,1,0,0,0.839855192077288,0.5841899138656654,0.0,-1.3222629686370235,1.1471236047161044,1,10.0,1,1,0.642972067952835,0.642972067952835
2016-07-22,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.7897446417918385,0.38479522240150554,0.0,-1.3222629686370235,1.0872123437526868,1,20.0,1,1,1.446315037211444,1.446315037211444
2016-07-23,air_36bcf77d3382d36e,0,0,1,0,0,0,0,0.9150210175054617,0.9331306239279451,0.0,-0.9733594664194745,1.015318830596586,1,69.0,1,1,1.660421304389758,1.660421304389758
2016-07-24,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.1029355810758965,1.1699118200416347,0.0,0.4970195786401967,0.9194608130551175,1,48.0,1,1,0.45020023309122126,0.45020023309122126
2016-07-25,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.2031566816467951,1.0328279696600247,0.0,-1.1228895387984241,1.1710881091014718,1,30.0,1,1,0.014114277284382297,0.014114277284382297
2016-07-26,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.0904079435045344,0.9705171285774747,0.0,-1.2973412899071988,1.207034865679522,1,23.0,1,1,0.5096318659734579,0.5096318659734579
2016-07-27,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.1781014065040707,0.958054960360965,0.0,-1.2474979324475488,1.3268573876063574,1,18.0,1,1,0.6475437320206994,0.6475437320206994
2016-07-28,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.428654157931317,1.4316173525883444,0.0,-0.026335674686126864,1.4346976573405095,1,19.0,1,1,0.8001865156199481,0.8001865156199481
2016-07-29,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.5163476209308533,1.593625539402974,0.0,1.543730085292844,1.386768648569775,1,38.0,1,1,1.6134347570255967,1.6134347570255967
2016-07-30,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.5163476209308533,1.6559363804855238,0.0,1.3692783341840697,1.2909106310283072,1,58.0,1,1,1.6936928595503264,1.6936928595503264
2016-07-31,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.5539305336449403,1.3942308479388146,0.0,0.3973328637208971,1.566502431460028,1,58.0,1,1,0.4806779935436503,0.4806779935436503
2016-08-01,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.541402896073578,1.4814660254543843,0.0,-0.8487510727703498,1.5904669358453953,1,13.0,1,1,-0.02296699793273971,-0.02296699793273971
2016-08-02,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.353488332503143,1.2197604929076744,0.0,-0.8985944302299996,1.338839639799041,1,12.0,1,1,0.21831527231565692,0.21831527231565692
2016-08-03,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.4662370706454042,1.5437768665369342,0.0,-0.3004741407142013,1.4466799095331928,1,9.0,1,1,0.5243627835254653,0.5243627835254653
2016-08-04,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.6290963590731145,1.668398548702034,0.0,0.796079723398096,1.566502431460028,1,24.0,1,1,0.6109704194777845,0.6109704194777845
2016-08-05,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.7042621845012882,1.7182472215680737,0.0,1.3692783341840697,1.5904669358453953,1,19.0,1,1,1.3294836221437993,1.3294836221437993
2016-08-06,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.7543727347867377,1.8179445673001542,0.0,0.8708447595875709,1.7342539621575976,1,52.0,1,1,1.1638877903522682,1.1638877903522682
2016-08-07,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.691734546929926,1.7431715580010942,0.0,1.468965049103369,1.5784846836527118,1,51.0,1,1,0.34581390354165176,0.34581390354165176
2016-08-08,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.6792069093585635,1.6933228851350544,0.0,-0.1758657470650766,1.67434270119418,1,20.0,1,1,-0.010267931077560941,-0.010267931077560941
2016-08-09,air_36bcf77d3382d36e,0,0,0,0,0,1,0,2.1051465867848824,2.2541204548780036,0.0,0.6963930084787961,1.722271709964914,1,21.0,1,1,0.558650264034448,0.558650264034448
2016-08-10,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.7543727347867377,1.793020230867134,0.0,-0.10110071087560163,1.7582184665429648,1,20.0,1,1,1.2451618182254123,1.2451618182254123
2016-08-11,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.5288752585022158,1.5562390347534443,1.0,-0.10110071087560163,1.6623604490014963,1,65.0,1,1,1.0328334204068232,1.0328334204068232
2016-08-12,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.4537094330740417,1.531314698320424,0.0,0.0484293615033479,1.542537927074661,1,35.0,1,1,0.736945162681158,0.736945162681158
2016-08-13,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.428654157931317,1.5188525301039144,1.0,0.4720978999103718,1.4346976573405095,1,75.0,1,1,0.850474820366456,0.850474820366456
2016-08-14,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.3660159700745056,1.3443821750727742,1.0,-0.37523917690367603,1.4586621617258764,1,49.0,1,1,0.14161290851037714,0.14161290851037714
2016-08-15,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.4411817955026796,1.3942308479388146,1.0,-1.1478112175282489,1.566502431460028,1,29.0,1,1,-0.2180246648282856,-0.2180246648282856
2016-08-16,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.4787647082167663,1.6808607169185443,0.0,-0.7989077153106999,1.4826266661112433,1,23.0,1,1,-0.13751258096645222,-0.13751258096645222
2016-08-17,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.7042621845012882,1.8304067355166636,0.0,1.16990490434547,1.3987509007624588,1,18.0,1,1,0.20612416813468531,0.20612416813468531
2016-08-18,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.4787647082167663,1.4939281936708944,0.0,-1.0481245026089492,1.6623604490014963,1,13.0,1,1,0.39457832026553824,0.39457832026553824
2016-08-19,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.5664581712163028,1.5811633711864639,0.0,0.3973328637208971,1.6383959446161294,1,33.0,1,1,1.3043394697705453,1.3043394697705453
2016-08-20,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.3284330573604184,1.2945335022067346,0.0,-0.9235161089598246,1.5305556748819777,1,65.0,1,1,1.2240813672458155,1.2240813672458155
2016-08-21,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.6040410839303894,1.730709389784584,0.0,0.6465496510191464,1.4586621617258764,1,57.0,1,1,0.21450555225910328,0.21450555225910328
2016-08-22,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.3284330573604184,1.0826766425260648,0.0,-1.3222629686370235,1.4227154051478257,1,23.0,1,1,-0.5969648197868201,-0.5969648197868201
2016-08-23,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.4662370706454042,1.3443821750727742,0.0,-0.8985944302299996,1.542537927074661,1,30.0,1,1,0.3503855676095161,0.3503855676095161
2016-08-24,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.428654157931317,1.4440795208048542,0.0,-0.8487510727703498,1.4586621617258764,1,6.0,1,1,0.48017003086944315,0.48017003086944315
2016-08-25,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.616568721501752,1.6310120440525044,0.0,1.6434168002121439,1.4586621617258764,1,21.0,1,1,0.5685555361814874,0.5685555361814874
2016-08-26,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.654151634215839,1.6434742122690138,0.0,1.2197482618051196,1.518573422689294,1,25.0,1,1,1.5077785207905092,1.5077785207905092
2016-08-27,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.153046131361346,0.920668455711435,0.0,-1.3222629686370235,1.2309993700648894,1,61.0,1,1,1.5507013667610134,1.5507013667610134
2016-08-28,air_36bcf77d3382d36e,0,0,0,1,0,0,0,0.9400762926481867,0.6215764185151955,0.0,-1.3222629686370235,1.1950526134868389,1,33.0,1,1,0.5898899684981878,0.5898899684981878
2016-08-29,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.3159054197890563,1.3069956704232446,0.0,-0.6742993216615752,1.2909106310283072,1,34.0,1,1,-0.2078654113441426,-0.2078654113441426
2016-08-30,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.2532672319322447,1.057752306093045,0.0,-1.172732896258074,1.338839639799041,1,21.0,1,1,0.33235289267516227,0.33235289267516227
2016-08-31,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.4662370706454042,1.4316173525883444,0.0,1.4938867278331944,1.338839639799041,1,20.0,1,1,0.6251933743555848,0.6251933743555848
2016-09-01,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.4912923457881286,1.6060877076194842,0.0,1.1948265830752949,1.2789283788356234,1,14.0,1,1,0.35698908237420907,0.35698908237420907
2016-09-02,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.4537094330740417,1.2696091657737145,0.0,-0.10110071087560163,1.3987509007624588,1,20.0,1,1,1.1776027825558613,1.1776027825558613
2016-09-03,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.5163476209308533,1.6060877076194842,0.0,0.5219412573700217,1.5904669358453953,1,48.0,1,1,1.574321631111646,1.574321631111646
2016-09-04,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.4537094330740417,1.531314698320424,0.0,-0.20078742579490144,1.518573422689294,1,66.0,1,1,0.26022219293774684,0.26022219293774684
2016-09-05,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.666679271787201,1.668398548702034,0.0,1.0702181894261702,1.6144314402307625,1,23.0,1,1,-0.14589396509087021,-0.14589396509087021
2016-09-06,air_36bcf77d3382d36e,0,0,0,0,0,1,0,1.7167898220726507,1.593625539402974,0.0,1.0702181894261702,1.746236214350281,1,20.0,1,1,0.33235289267516227,0.33235289267516227
2016-09-07,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.5038199833594912,1.3319200068562647,0.0,-0.7490643578510501,1.6863249533868634,1,17.0,1,1,0.3981340589849883,0.3981340589849883
2016-09-08,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.4161265203599547,1.3443821750727742,0.0,-0.9982811451492994,1.6024491880380787,1,15.0,1,1,0.4984566871409006,0.4984566871409006
2016-09-09,air_36bcf77d3382d36e,1,0,0,0,0,0,0,1.4912923457881286,1.6060877076194842,0.0,-0.0014139959563020154,1.3508218919917248,1,25.0,1,1,1.3934869190939003,1.3934869190939003
2016-09-10,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.4411817955026796,1.4440795208048542,0.0,-0.3004741407142013,1.4346976573405095,1,51.0,1,1,1.73940950022897,1.73940950022897
2016-09-11,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.0152421180763604,0.6838872595977454,0.0,-1.2724196111773736,1.135141352523421,1,32.0,1,1,0.5589042453715516,0.5589042453715516
2016-09-12,air_36bcf77d3382d36e,0,1,0,0,0,0,0,1.2031566816467951,1.0079036332270048,0.0,-1.2474979324475488,1.338839639799041,1,24.0,1,1,-0.1314170288759664,-0.1314170288759664
2016-09-13,air_36bcf77d3382d36e,0,0,0,0,0,1,0,0.9400762926481867,0.5343412409996252,0.0,-1.3222629686370235,1.207034865679522,1,10.0,1,1,0.2206011043495891,0.2206011043495891
2016-09-14,air_36bcf77d3382d36e,0,0,0,0,0,0,1,1.0027144805049983,0.8708197828453952,0.0,-1.2474979324475488,1.1111768481380542,1,13.0,1,1,0.4890593776680683,0.4890593776680683
2016-09-15,air_36bcf77d3382d36e,0,0,0,0,1,0,0,1.1279908562186216,0.8458954464123749,0.0,-1.2973412899071988,1.3028928832209905,1,23.0,1,1,0.7097691596110753,0.7097691596110753
2016-09-16,air_36bcf77d3382d36e,1,0,0,0,0,0,0,0.9776592053622732,0.5966520820821751,0.0,-1.3222629686370235,1.2669461266429398,1,29.0,1,1,1.3472623157410495,1.3472623157410495
2016-09-17,air_36bcf77d3382d36e,0,0,1,0,0,0,0,1.2783225070749693,1.2197604929076744,0.0,-0.0014139959563020154,1.2309993700648894,1,99.0,1,1,1.6614372297381723,1.6614372297381723
2016-09-18,air_36bcf77d3382d36e,0,0,0,1,0,0,0,1.1906290440754332,0.9082062874949248,0.0,-1.3222629686370235,1.3028928832209905,1,70.0,1,1,0.8608880551877027,0.8608880551877027
