visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-05-29,air_0728814bd98f7367,0,0,0,1,0,0,0,0.8254479001677597,1.0120376742527202,0.0,1.1828609840289401,0.5005453805547821,1,19.0,1,1,-0.9762742122806234,-0.9762742122806234
2016-05-30,air_0728814bd98f7367,0,1,0,0,0,0,0,0.229693105231083,0.1537662009782432,0.0,-1.297761042642249,0.4328889547582639,1,10.0,1,1,-1.3062337337061471,-1.3062337337061471
2016-05-31,air_0728814bd98f7367,0,0,0,0,0,1,0,0.6705516534842236,0.8591948091490464,0.0,0.3475494852519069,0.5343735934530414,1,12.0,1,1,-1.0741827618624962,-1.0741827618624962
2016-06-01,air_0728814bd98f7367,0,0,0,0,0,0,1,0.7539573247753584,0.9179805264966133,0.0,-0.006825089986834475,0.7147907289104233,1,9.0,1,1,-1.0957688987781846,-1.0957688987781846
2016-06-02,air_0728814bd98f7367,0,0,0,0,1,0,0,0.6228912698892897,0.6945948005758588,0.0,2.0941098917857035,0.5456496644191278,1,4.0,1,1,-1.0338372440557926,-1.0338372440557926
2016-06-03,air_0728814bd98f7367,1,0,0,0,0,0,0,0.539485598598155,0.6475662266978054,0.0,2.043484952465883,0.139711109640018,1,9.0,1,1,-0.7198103474966104,-0.7198103474966104
2016-06-04,air_0728814bd98f7367,0,0,1,0,0,0,0,0.8373629960664934,0.9297376699661265,0.0,0.7272365301505583,0.5230975224869548,1,29.0,1,1,-0.5424956514034552,-0.5424956514034552
2016-06-05,air_0728814bd98f7367,0,0,0,1,0,0,0,0.5990610780918227,0.5535090789416982,0.0,-0.3105747259057555,0.6809625160121644,1,6.0,1,1,-1.1427958399159344,-1.1427958399159344
2016-06-06,air_0728814bd98f7367,0,1,0,0,0,0,0,0.5990610780918227,0.459451931185591,0.0,-1.1965111640026087,0.6471343031139052,1,9.0,1,1,-1.334501293952882,-1.334501293952882
2016-06-07,air_0728814bd98f7367,0,0,0,0,0,1,0,0.5156554068006877,0.1537662009782432,0.0,-1.297761042642249,0.7373428708425963,1,17.0,1,1,-1.186739047208586,-1.186739047208586
2016-06-08,air_0728814bd98f7367,0,0,0,0,0,0,1,0.8373629960664934,0.8709519526185595,0.0,0.14504972797262622,0.7035146579443371,1,18.0,1,1,-1.0189325304711507,-1.0189325304711507
2016-06-10,air_0728814bd98f7367,1,0,0,0,0,0,0,1.075664914041164,1.1648805393563941,0.0,1.0816111053892996,0.9515882191982374,1,14.0,1,1,-0.6231866870168621,-0.6231866870168621
2016-06-11,air_0728814bd98f7367,0,0,1,0,0,0,0,1.0637498181424303,1.2942091175210415,0.0,1.4106732109681306,0.759895012774769,1,24.0,1,1,-0.4594918154062246,-0.4594918154062246
2016-06-12,air_0728814bd98f7367,0,0,0,1,0,0,0,1.099495105838631,1.0825805350698006,0.0,0.27161207627217665,1.0643489288591013,1,10.0,1,1,-1.1001375217254072,-1.1001375217254072
2016-06-13,air_0728814bd98f7367,0,1,0,0,0,0,0,0.5633157903956221,0.34188049649045715,0.0,-1.297761042642249,0.7711710837408552,1,5.0,1,1,-1.3969469043161236,-1.3969469043161236
2016-06-14,air_0728814bd98f7367,0,0,0,0,0,1,0,0.9326837632563614,0.8709519526185595,0.0,-0.15869990794629493,0.9403121482321509,1,20.0,1,1,-1.1109305901832514,-1.1109305901832514
2016-06-15,air_0728814bd98f7367,0,0,0,0,0,0,1,0.6824667493829574,0.2830947791428902,0.0,-1.297761042642249,0.906483935333892,1,9.0,1,1,-1.0497698689221342,-1.0497698689221342
2016-06-16,air_0728814bd98f7367,0,0,0,0,1,0,0,0.8254479001677597,0.5299947920026715,0.0,-1.297761042642249,0.9966925030625828,1,1.0,1,1,-1.1222376142819455,-1.1222376142819455
2016-06-17,air_0728814bd98f7367,1,0,0,0,0,0,0,1.2305611607246998,1.282451974051528,0.0,0.651299121170828,0.9515882191982374,1,1.0,1,1,-0.5504619638366259,-0.5504619638366259
2016-06-18,air_0728814bd98f7367,0,0,1,0,0,0,0,1.43311779100317,1.693951995484497,0.0,2.043484952465883,1.1883857094860517,1,20.0,1,1,-0.45692203720197594,-0.45692203720197594
2016-06-19,air_0728814bd98f7367,0,0,0,1,0,0,0,1.1233252976360981,1.1178519654783408,0.0,-0.38651213488548575,1.0643489288591013,1,22.0,1,1,-1.0934560983943609,-1.0934560983943609
2016-06-20,air_0728814bd98f7367,0,1,0,0,0,0,0,1.147155489433565,1.282451974051528,0.0,0.1703621976325362,1.0192446449947559,1,12.0,1,1,-1.3655956102242903,-1.3655956102242903
2016-06-21,air_0728814bd98f7367,0,0,0,0,0,1,0,0.944598859155095,0.8121662352709926,0.0,-0.5890118921647666,1.1545574965877925,1,5.0,1,1,-1.1461365515814577,-1.1461365515814577
2016-06-22,air_0728814bd98f7367,0,0,0,0,0,0,1,0.9088535714588943,0.6005376528197516,0.0,-1.297761042642249,1.0981771417573605,1,19.0,1,1,-1.0824060521160916,-1.0824060521160916
2016-06-23,air_0728814bd98f7367,0,0,0,0,1,0,0,0.992259242750029,0.8709519526185595,0.0,-0.25994978658593537,1.177109638519965,1,4.0,1,1,-1.078037429168869,-1.078037429168869
2016-06-24,air_0728814bd98f7367,1,0,0,0,0,0,0,0.896938475560161,0.6240519397587787,0.0,-1.297761042642249,1.1207292836895333,1,15.0,1,1,-0.572819034213589,-0.572819034213589
2016-06-25,air_0728814bd98f7367,0,0,1,0,0,0,0,1.1233252976360981,1.1413662524173676,0.0,-1.2218236336625188,1.1545574965877925,1,18.0,1,1,-0.406297406578278,-0.406297406578278
2016-06-26,air_0728814bd98f7367,0,0,0,1,0,0,0,1.278221544319634,1.329480547929582,0.0,0.7525489998104683,1.1207292836895333,1,28.0,1,1,-0.9839835468933693,-0.9839835468933693
2016-06-27,air_0728814bd98f7367,0,1,0,0,0,0,0,1.147155489433565,1.188394826295421,0.0,0.9803612267496592,1.0079685740286695,1,11.0,1,1,-1.3095744453716702,-1.3095744453716702
2016-06-28,air_0728814bd98f7367,0,0,0,0,0,1,0,0.5156554068006877,0.330123353020944,0.0,-1.297761042642249,0.6696864450460779,1,15.0,1,1,-1.1600133538844002,-1.1600133538844002
2016-06-29,air_0728814bd98f7367,0,0,0,0,0,0,1,0.7777875165728257,0.4829662181246177,0.0,-1.2471361033224289,0.9515882191982374,1,4.0,1,1,-0.9785870126644471,-0.9785870126644471
2016-06-30,air_0728814bd98f7367,0,0,0,0,1,0,0,1.0041743386487627,0.8709519526185595,0.0,-1.1458862246827886,1.0530728578930149,1,1.0,1,1,-0.9534031862628106,-0.9534031862628106
2016-07-01,air_0728814bd98f7367,1,0,0,0,0,0,0,1.278221544319634,1.3882662652771487,0.0,-0.5890118921647666,1.2109378514182243,1,5.0,1,1,1.6793345839899074,1.6793345839899074
2016-07-02,air_0728814bd98f7367,0,0,1,0,0,0,0,1.4092875992057028,1.5175948434417963,0.0,-0.10807496862647471,1.3688028449434335,1,12.0,1,1,1.7867513129275001,1.7867513129275001
2016-07-03,air_0728814bd98f7367,0,0,0,1,0,0,0,1.8024857638639094,2.011394869161358,0.0,0.3475494852519069,1.4815635546042973,1,29.0,1,1,0.44558406813014173,0.44558406813014173
2016-07-04,air_0728814bd98f7367,0,1,0,0,0,0,0,1.5641838458892388,1.752737712832064,0.0,0.27161207627217665,1.492839625570384,1,16.0,1,1,-0.07556695169147976,-0.07556695169147976
2016-07-05,air_0728814bd98f7367,0,0,0,0,0,1,0,0.7777875165728257,0.6593233701673185,0.0,-1.297761042642249,0.9966925030625828,1,7.0,1,1,0.3749151675133045,0.3749151675133045
2016-07-06,air_0728814bd98f7367,0,0,0,0,0,0,1,1.0160894345474965,0.9885233873136934,0.0,-0.8421365887638674,1.0417967869269287,1,15.0,1,1,0.6853443745865386,0.6853443745865386
2016-07-07,air_0728814bd98f7367,0,0,0,0,1,0,0,1.504608366395571,2.1054520169174658,0.0,1.3094233323284905,1.2109378514182243,1,8.0,1,1,0.6401162781917628,0.6401162781917628
2016-07-08,air_0728814bd98f7367,1,0,0,0,0,0,0,1.2424762566234333,1.282451974051528,0.0,-0.7661991797841371,1.233489993350397,1,3.0,1,1,1.540052605319632,1.540052605319632
2016-07-09,air_0728814bd98f7367,0,0,1,0,0,0,0,0.8850233796614274,0.5652662224112117,0.0,-1.297761042642249,1.0643489288591013,1,26.0,1,1,1.7453778838390972,1.7453778838390972
2016-07-10,air_0728814bd98f7367,0,0,0,1,0,0,0,1.325881927914568,1.5175948434417963,0.0,1.537235559267681,1.030520715960842,1,22.0,1,1,0.5540287083494339,0.5540287083494339
2016-07-11,air_0728814bd98f7367,0,1,0,0,0,0,0,1.5522687499905055,1.7644948563015768,0.0,1.2841108626685802,1.3124224901130017,1,7.0,1,1,-0.10974500180798649,-0.10974500180798649
2016-07-12,air_0728814bd98f7367,0,0,0,0,0,1,0,1.4926932704968379,1.5411091303808224,0.0,0.6006741818510078,1.492839625570384,1,16.0,1,1,0.385194280330299,0.385194280330299
2016-07-13,air_0728814bd98f7367,0,0,0,0,0,0,1,1.2424762566234333,0.9062233830270998,0.0,-1.297761042642249,1.4477353417060381,1,9.0,1,1,0.4347909996722975,0.4347909996722975
2016-07-14,air_0728814bd98f7367,0,0,0,0,1,0,0,1.2663064484209003,1.6704377085454698,0.0,-0.20932484726611517,1.2109378514182243,1,4.0,1,1,0.5828102242370184,0.5828102242370184
2016-07-15,air_0728814bd98f7367,1,0,0,0,0,0,0,0.8731082837626937,0.459451931185591,0.0,-1.297761042642249,1.199661780452138,1,14.0,1,1,1.3946031589591597,1.3946031589591597
2016-07-16,air_0728814bd98f7367,0,0,1,0,0,0,0,1.099495105838631,0.9179805264966133,0.0,-1.069948815703058,1.1094532127234467,1,26.0,1,1,1.7050323660323936,1.7050323660323936
2016-07-17,air_0728814bd98f7367,0,0,0,1,0,0,0,1.3616272156107687,1.1413662524173676,0.0,-1.1711986943426986,1.4251831997738655,1,20.0,1,1,1.070297149582983,1.070297149582983
2016-07-18,air_0728814bd98f7367,0,1,0,0,0,0,0,1.6237593253829063,1.63516627813693,1.0,0.3222370155919969,1.5379439094347294,1,11.0,1,1,0.023883464812942106,0.023883464812942106
2016-07-19,air_0728814bd98f7367,0,0,0,0,0,1,0,1.5403536540917717,1.494080556502769,0.0,0.06911231899289598,1.5379439094347294,1,7.0,1,1,0.14414908477177785,0.14414908477177785
2016-07-20,air_0728814bd98f7367,0,0,0,0,0,0,1,1.3616272156107687,1.211909113234448,0.0,-0.6902617708044069,1.436459270739952,1,5.0,1,1,0.4741086061973015,0.4741086061973015
2016-07-21,air_0728814bd98f7367,0,0,0,0,1,0,0,0.8016177083702927,0.5064805050636448,0.0,-1.297761042642249,1.1320053546556197,1,11.0,1,1,0.6254685424275456,0.6254685424275456
2016-07-22,air_0728814bd98f7367,1,0,0,0,0,0,0,0.7420422288766251,0.330123353020944,0.0,-1.297761042642249,1.0417967869269287,1,1.0,1,1,1.4382893884313863,1.4382893884313863
2016-07-23,air_0728814bd98f7367,0,0,1,0,0,0,0,0.8611931878639604,0.6122947962892651,0.0,-1.2724485729823392,0.9515882191982374,1,18.0,1,1,1.6549216910495455,1.6549216910495455
2016-07-24,air_0728814bd98f7367,0,0,0,1,0,0,0,1.0399196263449635,1.0355519611917472,0.0,0.29692454593208667,0.883931793401719,1,17.0,1,1,0.43042237672507483,0.43042237672507483
2016-07-25,air_0728814bd98f7367,0,1,0,0,0,0,0,1.1829007771297657,1.0237948177222336,0.0,-1.1965111640026087,1.1320053546556197,1,13.0,1,1,-0.010808540944414356,-0.010808540944414356
2016-07-26,air_0728814bd98f7367,0,0,0,0,0,1,0,1.0637498181424303,0.9062233830270998,0.0,-1.2724485729823392,1.177109638519965,1,16.0,1,1,0.4905551867044927,0.4905551867044927
2016-07-27,air_0728814bd98f7367,0,0,0,0,0,0,1,1.0875800099398973,0.8356805222100193,0.0,-1.297761042642249,1.1883857094860517,1,14.0,1,1,0.6300941431951932,0.6300941431951932
2016-07-28,air_0728814bd98f7367,0,0,0,0,1,0,0,1.4212026951044363,1.3177234044600683,0.0,-0.05745002930665448,1.436459270739952,1,1.0,1,1,0.7845378132705356,0.7845378132705356
2016-07-29,air_0728814bd98f7367,1,0,0,0,0,0,0,1.4926932704968379,1.576380560789363,0.0,1.1069235750492097,1.3800789159095201,1,12.0,1,1,1.607380794270946,1.607380794270946
2016-07-30,air_0728814bd98f7367,0,0,1,0,0,0,0,1.5165234622943047,1.693951995484497,0.0,1.6637979075672316,1.2673182062486563,1,21.0,1,1,1.6885857855252024,1.6885857855252024
2016-07-31,air_0728814bd98f7367,0,0,0,1,0,0,0,1.4807781745981041,1.3647519783381217,0.0,0.3475494852519069,1.5266678384686432,1,3.0,1,1,0.46125971517605835,0.46125971517605835
2016-08-01,air_0728814bd98f7367,0,1,0,0,0,0,0,1.456947982800637,1.247180543642988,0.0,-0.9180739977435977,1.560496051366902,1,5.0,1,1,-0.04832730272644431,-0.04832730272644431
2016-08-02,air_0728814bd98f7367,0,0,0,0,0,1,0,1.456947982800637,1.5058376999722827,0.0,-0.5130744831850362,1.4702874836382112,1,3.0,1,1,0.19580162667717524,0.19580162667717524
2016-08-03,air_0728814bd98f7367,0,0,0,0,0,0,1,1.4092875992057028,1.4000234087466619,0.0,-0.6143243618246765,1.3688028449434335,1,11.0,1,1,0.5054599002891348,0.5054599002891348
2016-08-05,air_0728814bd98f7367,1,0,0,0,0,0,0,1.6595046130791071,1.7880091432406038,0.0,0.9297362874298392,1.5041156965364701,1,2.0,1,1,1.3200795910359495,1.3200795910359495
2016-08-06,air_0728814bd98f7367,0,0,1,0,0,0,0,1.7429102843702418,1.8115234301796308,0.0,0.47411183355145736,1.6732567610277658,1,21.0,1,1,1.152530052118939,1.152530052118939
2016-08-07,air_0728814bd98f7367,0,0,0,1,0,0,0,1.6714197089778409,1.6234091346674164,0.0,1.435985680628041,1.639428548129507,1,22.0,1,1,0.3248044925304563,0.3248044925304563
2016-08-08,air_0728814bd98f7367,0,1,0,0,0,0,0,1.63567442128164,1.611651991197903,0.0,0.018487379673075753,1.583048193299075,1,4.0,1,1,-0.03547841170520117,-0.03547841170520117
2016-08-09,air_0728814bd98f7367,0,0,0,0,0,1,0,2.0527027777373132,2.0701805865089247,0.0,0.9550487570897492,1.639428548129507,1,12.0,1,1,0.5401519060464912,0.5401519060464912
2016-08-10,air_0728814bd98f7367,0,0,0,0,0,0,1,1.707164996674041,1.6469234216064428,0.0,0.5247367728712776,1.7296371158581978,1,10.0,1,1,1.234762954654895,1.234762954654895
2016-08-11,air_0728814bd98f7367,0,0,0,0,1,0,0,1.4807781745981041,1.4235376956856887,1.0,-0.15869990794629493,1.6281524771634204,1,1.0,1,1,1.01992949677971,1.01992949677971
2016-08-12,air_0728814bd98f7367,1,0,0,0,0,0,0,1.3973725033069695,1.435294839155202,0.0,-0.5383869528449463,1.5041156965364701,1,11.0,1,1,0.7205503359847448,0.7205503359847448
2016-08-13,air_0728814bd98f7367,0,0,1,0,0,0,0,1.4092875992057028,1.435294839155202,1.0,-0.38651213488548575,1.492839625570384,1,9.0,1,1,0.8354194217146584,0.8354194217146584
2016-08-14,air_0728814bd98f7367,0,0,0,1,0,0,0,1.325881927914568,1.282451974051528,1.0,-0.5890118921647666,1.4139071288077794,1,12.0,1,1,0.11819432490886671,0.11819432490886671
2016-08-15,air_0728814bd98f7367,0,1,0,0,0,0,0,1.3854574074082358,1.3882662652771487,1.0,-1.069948815703058,1.4815635546042973,1,3.0,1,1,-0.24568626881273883,-0.24568626881273883
2016-08-16,air_0728814bd98f7367,0,0,0,0,0,1,0,1.3973725033069695,1.4823234130332557,0.0,-0.25994978658593537,1.4251831997738655,1,6.0,1,1,-0.16422429973805738,-0.16422429973805738
2016-08-17,air_0728814bd98f7367,0,0,0,0,0,0,1,1.707164996674041,1.8820662909967105,0.0,1.2587983930086701,1.3575267739773473,1,22.0,1,1,0.18346669129678184,0.18346669129678184
2016-08-19,air_0728814bd98f7367,1,0,0,0,0,0,0,1.528438558193038,1.529351986911309,0.0,0.47411183355145736,1.560496051366902,1,4.0,1,1,1.294638786813888,1.294638786813888
2016-08-20,air_0728814bd98f7367,0,0,1,0,0,0,0,1.2186460648259665,1.0943376785393142,0.0,-1.1205737550228785,1.436459270739952,1,12.0,1,1,1.2134337955596315,1.2134337955596315
2016-08-21,air_0728814bd98f7367,0,0,0,1,0,0,0,1.5641838458892388,1.7292234258930368,0.0,0.651299121170828,1.3913549868756063,1,14.0,1,1,0.1919469593708023,0.1919469593708023
2016-08-22,air_0728814bd98f7367,0,1,0,0,0,0,0,1.2424762566234333,0.9297376699661265,0.0,-1.297761042642249,1.3575267739773473,1,5.0,1,1,-0.6290971768866339,-0.6290971768866339
2016-08-23,air_0728814bd98f7367,0,0,0,0,0,1,0,1.349712119712035,1.3765091218076353,0.0,-0.006825089986834475,1.3011464191469155,1,6.0,1,1,0.3294300932981038,0.3294300932981038
2016-08-24,air_0728814bd98f7367,0,0,0,0,0,0,1,1.349712119712035,1.3647519783381217,0.0,-0.4624495438652161,1.3688028449434335,1,9.0,1,1,0.46074575953520863,0.46074575953520863
2016-08-26,air_0728814bd98f7367,1,0,0,0,0,0,0,1.6237593253829063,1.6821948520149834,0.0,1.5878604985875016,1.4251831997738655,1,5.0,1,1,1.500478020974203,1.500478020974203
2016-08-27,air_0728814bd98f7367,0,0,1,0,0,0,0,1.0160894345474965,0.9297376699661265,0.0,-1.297761042642249,1.0643489288591013,1,22.0,1,1,1.5439072726260048,1.5439072726260048
2016-08-28,air_0728814bd98f7367,0,0,0,1,0,0,0,0.813532804269026,0.5182376485331579,0.0,-1.297761042642249,1.030520715960842,1,12.0,1,1,0.5717601779587493,0.5717601779587493
2016-08-29,air_0728814bd98f7367,0,1,0,0,0,0,0,1.2067309689272327,1.2354234001734747,0.0,-0.5890118921647666,1.199661780452138,1,7.0,1,1,-0.23540715599574433,-0.23540715599574433
2016-08-30,air_0728814bd98f7367,0,0,0,0,0,1,0,1.0875800099398973,1.0473091046612604,0.0,-1.2218236336625188,1.0643489288591013,1,5.0,1,1,0.3111846680479386,0.3111846680479386
2016-08-31,air_0728814bd98f7367,0,0,0,0,0,0,1,1.3735423115095025,1.494080556502769,0.0,1.739735316546962,0.9854164320964967,1,5.0,1,1,0.6074800949978052,0.6074800949978052
2016-09-02,air_0728814bd98f7367,1,0,0,0,0,0,0,1.3854574074082358,1.3529948348686085,0.0,0.4994243032113674,1.3011464191469155,1,5.0,1,1,1.1664068544218815,1.1664068544218815
2016-09-03,air_0728814bd98f7367,0,0,1,0,0,0,0,1.4450328869019033,1.4470519826247157,0.0,0.6006741818510078,1.5041156965364701,1,32.0,1,1,1.567806209925517,1.567806209925517
2016-09-04,air_0728814bd98f7367,0,0,0,1,0,0,0,1.4092875992057028,1.4823234130332557,0.0,0.018487379673075753,1.4026310578416927,1,9.0,1,1,0.2382029670472776,0.2382029670472776
2016-09-05,air_0728814bd98f7367,0,1,0,0,0,0,0,1.611844229484173,1.6821948520149834,0.0,1.23348592334876,1.5153917675025566,1,11.0,1,1,-0.17270456781207785,-0.17270456781207785
2016-09-06,air_0728814bd98f7367,0,0,0,0,0,1,0,1.6952499007753077,1.6234091346674164,0.0,1.23348592334876,1.639428548129507,1,7.0,1,1,0.3111846680479386,0.3111846680479386
2016-09-07,air_0728814bd98f7367,0,0,0,0,0,0,1,1.4926932704968379,1.435294839155202,0.0,-0.5383869528449463,1.583048193299075,1,5.0,1,1,0.37774192353797803,0.37774192353797803
2016-09-08,air_0728814bd98f7367,0,0,0,0,1,0,0,1.3139668320158349,1.188394826295421,0.0,-1.069948815703058,1.4139071288077794,1,2.0,1,1,0.4792481626057988,0.4792481626057988
2016-09-09,air_0728814bd98f7367,1,0,0,0,0,0,0,1.456947982800637,1.435294839155202,0.0,-0.4624495438652161,1.3349746320451743,1,6.0,1,1,1.3848380017830149,1.3848380017830149
2016-09-10,air_0728814bd98f7367,0,0,1,0,0,0,0,1.3854574074082358,1.3177234044600683,0.0,0.19567466729244645,1.436459270739952,1,30.0,1,1,1.7348417932016778,1.7348417932016778
2016-09-11,air_0728814bd98f7367,0,0,0,1,0,0,0,1.0875800099398973,0.8356805222100193,0.0,-1.0952612853629684,1.2447660643164835,1,12.0,1,1,0.5404088838669161,0.5404088838669161
2016-09-12,air_0728814bd98f7367,0,1,0,0,0,0,0,1.1829007771297657,1.0237948177222336,0.0,-0.8421365887638674,1.3124224901130017,1,6.0,1,1,-0.15805683204786067,-0.15805683204786067
2016-09-13,air_0728814bd98f7367,0,0,0,0,0,1,0,0.9088535714588943,0.5182376485331579,0.0,-1.297761042642249,1.1320053546556197,1,14.0,1,1,0.198114427060999,0.198114427060999
2016-09-14,air_0728814bd98f7367,0,0,0,0,0,0,1,0.944598859155095,0.8004090918014795,0.0,-1.069948815703058,1.0530728578930149,1,4.0,1,1,0.4697399832500788,0.4697399832500788
2016-09-15,air_0728814bd98f7367,0,0,0,0,1,0,0,1.0399196263449635,0.788651948331966,0.0,-1.297761042642249,1.2785942772147425,1,3.0,1,1,0.6930537091992846,0.6930537091992846
2016-09-16,air_0728814bd98f7367,1,0,0,0,0,0,0,0.944598859155095,0.5770233658807249,0.0,-1.297761042642249,1.177109638519965,1,8.0,1,1,1.3380680384656898,1.3380680384656898
2016-09-17,air_0728814bd98f7367,0,0,1,0,0,0,0,1.2305611607246998,1.2001519697649345,0.0,-0.2852622562458454,1.1883857094860517,1,9.0,1,1,1.655949602331245,1.655949602331245
2016-09-18,air_0728814bd98f7367,0,0,0,1,0,0,0,1.0280045304462297,0.8356805222100193,0.0,-1.297761042642249,1.2447660643164835,1,6.0,1,1,0.8459555123520778,0.8459555123520778
2016-09-19,air_0728814bd98f7367,0,1,0,0,0,0,0,0.718212037079158,0.34188049649045715,1.0,-1.297761042642249,0.9290360772660647,1,10.0,1,1,-0.16011265461125956,-0.16011265461125956
2016-09-20,air_0728814bd98f7367,0,0,0,0,0,1,0,0.4679950232057537,0.012680479344082228,0.0,-1.297761042642249,0.7373428708425963,1,5.0,1,1,-0.49289893206145674,-0.49289893206145674
2016-09-21,air_0728814bd98f7367,0,0,0,0,0,0,1,0.610976173990556,0.4124233573075376,0.0,-1.2724485729823392,0.7486189418086825,1,15.0,1,1,0.9888351805083014,0.9888351805083014
2016-09-22,air_0728814bd98f7367,0,0,0,0,1,0,0,0.5156554068006877,0.1067376271001894,1.0,-1.297761042642249,0.7937232256730282,1,4.0,1,1,0.5309007045111962,0.5309007045111962
2016-09-23,air_0728814bd98f7367,1,0,0,0,0,0,0,0.6943818452816907,0.25958049220386353,0.0,-1.297761042642249,0.962864290164324,1,4.0,1,1,0.8618881372184193,0.8618881372184193
2016-09-24,air_0728814bd98f7367,0,0,1,0,0,0,0,0.8016177083702927,0.44769478771607785,0.0,-1.297761042642249,1.0643489288591013,1,1.0,1,1,1.5002210431537781,1.5002210431537781
2016-09-25,air_0728814bd98f7367,0,0,0,1,0,0,0,1.0280045304462297,1.070823391600287,0.0,-0.23463731692602516,1.0079685740286695,1,11.0,1,1,0.4735946505564518,0.4735946505564518
2016-09-26,air_0728814bd98f7367,0,1,0,0,0,0,0,1.2186460648259665,1.188394826295421,0.0,-0.38651213488548575,1.2109378514182243,1,5.0,1,1,-0.0010433837682695746,-0.0010433837682695746
2016-09-27,air_0728814bd98f7367,0,0,0,0,0,1,0,1.2901366402183674,1.2001519697649345,0.0,-0.5890118921647666,1.3236985610790881,1,5.0,1,1,0.42785259852082624,0.42785259852082624
2016-09-28,air_0728814bd98f7367,0,0,0,0,0,0,1,1.325881927914568,1.329480547929582,0.0,-0.6396368314845866,1.4139071288077794,1,1.0,1,1,0.5070017672116839,0.5070017672116839
2016-09-29,air_0728814bd98f7367,0,0,0,0,1,0,0,1.147155489433565,0.9650091003746667,0.0,-1.1965111640026087,1.3011464191469155,1,1.0,1,1,0.5905195588497643,0.5905195588497643
2016-09-30,air_0728814bd98f7367,1,0,0,0,0,0,0,0.8016177083702927,0.5182376485331579,0.0,-0.8421365887638674,1.0079685740286695,1,5.0,1,1,1.547247984291528,1.547247984291528
2016-10-01,air_0728814bd98f7367,0,0,1,0,0,0,0,0.6228912698892897,0.23606620526483682,0.0,-1.297761042642249,0.8388275095373736,1,19.0,1,1,1.5706329659501905,1.5706329659501905
2016-10-02,air_0728814bd98f7367,0,0,0,1,0,0,0,0.968429050952562,1.0237948177222336,0.0,1.1322360447091198,0.8501035805034601,1,25.0,1,1,0.4350479774927224,0.4350479774927224
2016-10-03,air_0728814bd98f7367,0,1,0,0,0,0,0,0.8611931878639604,0.6005376528197516,0.0,-1.297761042642249,1.0643489288591013,1,10.0,1,1,-0.3086458348168302,-0.3086458348168302
2016-10-04,air_0728814bd98f7367,0,0,0,0,0,1,0,1.2305611607246998,1.4117805522161755,0.0,0.3475494852519069,0.962864290164324,1,13.0,1,1,0.2703251946003854,0.2703251946003854
2016-10-05,air_0728814bd98f7367,0,0,0,0,0,0,1,0.944598859155095,0.7063519440453723,0.0,-1.1205737550228785,1.0079685740286695,1,1.0,1,1,0.15365726412749775,0.15365726412749775
2016-10-06,air_0728814bd98f7367,0,0,0,0,1,0,0,1.3020517361171011,1.3177234044600683,0.0,0.7778614694703783,1.0417967869269287,1,21.0,1,1,0.47770629568324957,0.47770629568324957
2016-10-07,air_0728814bd98f7367,1,0,0,0,0,0,0,0.7301271329778913,0.5770233658807249,0.0,0.22098713695235644,0.8613796514695463,1,8.0,1,1,1.2843596739968934,1.2843596739968934
2016-10-08,air_0728814bd98f7367,0,0,1,0,0,0,0,0.4799101191044874,0.4947233615941313,0.0,-1.2724485729823392,0.6584103740799914,1,17.0,1,1,1.4570487693224012,1.4570487693224012
2016-10-09,air_0728814bd98f7367,0,0,0,1,0,0,0,0.8492780919652266,0.6828376571063456,0.0,-1.2218236336625188,0.8049992966391144,1,17.0,1,1,0.9649362432087892,0.9649362432087892
2016-10-10,air_0728814bd98f7367,0,1,0,0,0,0,0,0.36075916011715203,-0.05786238147299784,1.0,-1.2471361033224289,0.6471343031139052,1,5.0,1,1,0.20274002782864653,0.20274002782864653
2016-10-11,air_0728814bd98f7367,0,0,0,0,0,1,0,0.25352329702855,0.0009233358745690922,0.0,-1.1711986943426986,0.5343735934530414,1,15.0,1,1,-0.06554481669491011,-0.06554481669491011
2016-10-12,air_0728814bd98f7367,0,0,0,0,0,0,1,0.2892685847247507,0.4241805007770508,0.0,0.6766115908307381,0.2524718193008818,1,5.0,1,1,0.4206572195489301,0.4206572195489301
2016-10-13,air_0728814bd98f7367,0,0,0,0,1,0,0,0.15820252983868163,-0.21070524657667195,0.0,-1.297761042642249,0.4892693095886958,1,1.0,1,1,0.4440422012075926,0.4440422012075926
2016-10-14,air_0728814bd98f7367,1,0,0,0,0,0,0,0.0033062831551458195,-0.09313381188153809,0.0,-0.2852622562458454,0.07205468384349954,1,5.0,1,1,1.3917764029344861,1.3917764029344861
2016-10-15,air_0728814bd98f7367,0,0,1,0,0,0,0,0.07479685854754697,0.34188049649045715,0.0,1.2841108626685802,-0.13091459354605522,1,10.0,1,1,1.7096579668000413,1.7096579668000413
2016-10-16,air_0728814bd98f7367,0,0,0,1,0,0,0,0.205862913433616,0.43593764424656434,0.0,0.14504972797262622,-0.006877812919105056,1,12.0,1,1,0.4129478849361842,0.4129478849361842
2016-10-17,air_0728814bd98f7367,0,1,0,0,0,0,0,0.2654383929272837,-0.10489095535105164,0.0,-1.297761042642249,0.5118214515208686,1,8.0,1,1,-0.21664777510472935,-0.21664777510472935
