visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Kitakyūshū-shi None,total_area_visitors,total_genre_visitors
2016-05-17,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.10591546937115688,0.43267075237830777,0.0,2.095901825802783,-0.3398474526037435,1,3.0,1,1,-1.2532063629467156,-1.2532063629467158
2016-05-18,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.39899326874348856,0.8755016692741276,0.0,1.921389498047656,-0.22137562450854337,1,14.0,1,1,-1.0477552935674272,-1.0477552935674275
2016-05-19,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.6065900432988905,0.7939275530038451,0.0,1.647155840146742,0.16958140820561718,1,44.0,1,1,-1.0390993625155118,-1.039099362515512
2016-05-20,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.8019752428804449,0.8988085596370654,0.0,1.9712501631205492,0.6908574518244975,1,77.0,1,1,-0.6485641203496777,-0.6485641203496779
2016-05-21,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.6920710681158206,0.9104620048185346,0.0,1.4975738449280618,0.47760816125313765,1,46.0,1,1,-0.3700468094439264,-0.37004680944392665
2016-05-22,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.7775520929327506,0.9687292307258792,0.0,1.9463198305841025,0.2880532363008173,1,40.0,1,1,-1.113183948871612,-1.1131839488716122
2016-05-23,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.8386099678019865,0.9337688951814723,0.0,1.9712501631205492,0.5368440753007377,1,22.0,1,1,-1.317616673421263,-1.3176166734212633
2016-05-24,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.9363025675927638,1.1085705729035065,0.0,-0.6215044206699106,0.7382461830625779,1,39.0,1,1,-1.2050895697463617,-1.205089569746362
2016-05-25,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.7287057930373622,0.828887888548252,0.0,-0.8209470809614844,0.7974820971101779,1,6.0,1,1,-0.9978563969152087,-0.9978563969152089
2016-05-26,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.875244692723528,0.8755016692741276,0.0,-0.04810677233163584,0.9988842048720181,1,18.0,1,1,-0.9614505692556817,-0.961450569255682
2016-05-27,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.8141868178542923,0.7589672174594382,0.0,0.25105721810572496,0.963342656443458,1,32.0,1,1,-0.6651122238312809,-0.6651122238312811
2016-05-28,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.4600511436127243,0.44432419755977687,0.0,-0.8957380785708245,0.45391379563409734,1,35.0,1,1,-0.4680624992964989,-0.4680624992964991
2016-05-29,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.47226271858657165,0.14133462284158427,0.0,-1.1949020690081853,0.8093292799196977,1,31.0,1,1,-0.9774895003224663,-0.9774895003224665
2016-05-30,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.655436343194279,0.7939275530038451,0.0,2.0460411607298896,0.6434687205864177,1,34.0,1,1,-1.3043781906359806,-1.3043781906359808
2016-05-31,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.8508215427758338,1.2484119150811337,0.0,1.447713179855168,0.3828306987769775,1,20.0,1,1,-1.0744868453454017,-1.074486845345402
2016-06-01,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.6676479181681264,0.6890465463706248,0.0,0.17626622049638482,0.6197743549673778,1,30.0,1,1,-1.0958720867677811,-1.0958720867677814
2016-06-02,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.4478395686388774,0.43267075237830777,0.0,1.9712501631205492,0.4183722472055376,1,18.0,1,1,-1.0345168107821447,-1.034516810782145
2016-06-03,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.6798594931419732,0.9687292307258792,0.0,1.6720861726831886,0.18142859101513714,1,18.0,1,1,-0.7234124653280058,-0.7234124653280061
2016-06-04,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.36235854382194743,0.2811759650192119,0.0,-1.1949020690081853,0.5960799893483378,1,99.0,1,1,-0.5477479822156033,-0.5477479822156035
2016-06-05,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.3867816937696416,0.07141395175277088,0.0,-1.1949020690081853,0.5960799893483378,1,19.0,1,1,-1.1424613627236793,-1.1424613627236795
2016-06-07,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.8508215427758338,0.8055809981853143,0.0,-0.32234043023254977,0.9278011080148979,1,2.0,1,1,-1.1859956041906659,-1.185995604190666
2016-06-08,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.8508215427758338,0.7356603270965004,0.0,-0.771086415888591,1.0344257533005783,1,19.0,1,1,-1.0197508107524067,-1.019750810752407
2016-06-09,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.8019752428804449,0.8871551144555967,0.0,0.3757088807879586,0.963342656443458,1,19.0,1,1,-1.0706680522342624,-1.0706680522342626
2016-06-10,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.0217835924096939,1.201798134355258,0.0,1.921389498047656,0.8093292799196977,1,39.0,1,1,-0.6276880513421169,-0.6276880513421171
2016-06-11,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.1927456420435538,1.1435309084479133,0.0,0.0765448903505978,1.0818144845386581,1,65.0,1,1,-0.4655166372224061,-0.4655166372224063
2016-06-12,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.8019752428804449,0.5725120945559354,0.0,-1.1949020690081853,0.9870370220624979,1,24.0,1,1,-1.1002000522937387,-1.100200052293739
2016-06-13,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.8263983928281391,0.7473137722779695,0.0,0.47543021093374566,0.9870370220624979,1,5.0,1,1,-1.3942471218514563,-1.3942471218514565
2016-06-15,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.1438993421481654,1.213451579536727,0.0,0.20119655303283146,0.9514954736339382,1,53.0,1,1,-1.05030115564152,-1.0503011556415203
2016-06-16,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.9118794176450696,0.8055809981853143,0.0,-1.1949020690081853,0.9751898392529782,1,13.0,1,1,-1.1220944661309369,-1.122094466130937
2016-06-17,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.875244692723528,0.8755016692741276,0.0,0.6250122061524259,0.9041067423958579,1,82.0,1,1,-0.5556401546452909,-0.5556401546452912
2016-06-18,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.0339951673835412,1.2833722506255405,0.0,1.5225041774645083,0.7027046346340178,1,92.0,1,1,-0.4629707751483133,-0.46297077514831353
2016-06-19,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.1438993421481654,1.2484119150811337,0.0,-0.6962954182792508,1.1528975813957782,1,38.0,1,1,-1.0935808109010976,-1.0935808109010978
2016-06-20,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.046206742357388,0.7939275530038451,0.0,-1.1949020690081853,1.2358278610624183,1,4.0,1,1,-1.3631876045475242,-1.3631876045475244
2016-06-21,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.0217835924096939,0.992036121088817,0.0,-0.496852757987677,1.1173560329672183,1,11.0,1,1,-1.1457709834199998,-1.14577098342
2016-06-22,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.9118794176450696,0.5958189849188732,0.0,-1.1949020690081853,1.1765919470148183,1,17.0,1,1,-1.0826336039824986,-1.0826336039824989
2016-06-23,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.9973604424619996,1.003689566270286,0.0,0.026684225277704525,1.1410503985862581,1,33.0,1,1,-1.0783056384565408,-1.078305638456541
2016-06-24,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.2293803669650956,0.992036121088817,0.0,-1.1949020690081853,1.2476750438719386,1,93.0,1,1,-0.5777891546898982,-0.5777891546898983
2016-06-25,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.7775520929327506,0.5025914234671216,0.0,-1.1450414039352919,0.9041067423958579,1,100.0,1,1,-0.4128172922886853,-0.4128172922886855
2016-06-26,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.875244692723528,0.9337688951814723,0.0,1.7718075028289757,0.8922595595863382,1,45.0,1,1,-0.9851270865447447,-0.9851270865447449
2016-06-28,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.5943784683250433,0.3627500812894944,0.0,-1.1450414039352919,0.7145518174435379,1,18.0,1,1,-1.1595186386201008,-1.159518638620101
2016-06-29,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.8019752428804449,0.6307793204632801,0.0,-1.1201110713988451,1.022578570491058,1,13.0,1,1,-0.9797807761891498,-0.97978077618915
2016-06-30,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.0217835924096939,0.8638482240926589,0.0,-1.0203897412530583,1.1410503985862581,1,21.0,1,1,-0.9548313278630405,-0.9548313278630407
2016-07-01,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.412553991572803,1.4814808187105124,0.0,0.6499425386888728,1.2950637751100185,1,27.0,1,1,1.6534043670450236,1.6534043670450236
2016-07-02,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.498035016389733,1.2833722506255405,0.0,-0.496852757987677,1.7334095390622588,1,68.0,1,1,1.7598214017421023,1.759821401742102
2016-07-03,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.485823441415886,1.4232135928031677,0.0,-0.32234043023254977,1.6741736250146588,1,23.0,1,1,0.4311359852730748,0.4311359852730746
2016-07-05,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.6567854910497462,1.784470393428705,0.0,1.647155840146742,1.4846187000623388,1,5.0,1,1,0.3611247782355231,0.36112477823552286
2016-07-06,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.5957276161805103,1.528094599436388,0.0,1.721946837756082,1.6741736250146588,1,2.0,1,1,0.6686649167859322,0.668664916785932
2016-07-07,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.485823441415886,1.4931342638919816,0.0,0.47543021093374566,1.4846187000623388,1,4.0,1,1,0.6238577442818991,0.6238577442818989
2016-07-08,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.0095720174358465,0.7706206626409073,0.0,-1.1949020690081853,1.1765919470148183,1,32.0,1,1,1.5154186426291945,1.5154186426291942
2016-07-09,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.1438993421481654,1.1668377988108511,0.0,-0.5467134230605704,1.1528975813957782,1,90.0,1,1,1.7188330223492083,1.7188330223492083
2016-07-10,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.3637076916774145,1.2251050247181958,0.0,-0.9206684111072713,1.4727715172528186,1,7.0,1,1,0.5385713647997906,0.5385713647997904
2016-07-12,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.3148613917820255,1.2600653602626026,0.0,-0.671365085742804,1.4609243344432985,1,18.0,1,1,0.3713082265318942,0.37130822653189405
2016-07-13,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.2538035169127897,1.2600653602626026,0.0,-0.9455987436437181,1.4253827860147388,1,22.0,1,1,0.4204433645618851,0.4204433645618849
2016-07-14,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.3270729667558727,1.2600653602626026,0.0,0.6250122061524259,1.3661468719671386,1,12.0,1,1,0.5670850200296298,0.5670850200296297
2016-07-15,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.0706298923050823,0.8755016692741276,0.0,0.7496638688346596,1.2595222266814583,1,84.0,1,1,1.3713228492355425,1.3713228492355423
2016-07-16,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.3270729667558727,1.528094599436388,0.0,0.026684225277704525,1.1292032157767384,1,41.0,1,1,1.6788629877859516,1.6788629877859513
2016-07-17,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.2415919419389427,1.190144689173789,0.0,0.6748728712253195,1.3661468719671386,1,81.0,1,1,1.0500350554850322,1.0500350554850322
2016-07-18,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.266015091886637,1.2717188054440718,1.0,1.0986885243449136,1.3187581407290583,1,6.0,1,1,0.013360018914447843,0.013360018914447649
2016-07-19,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.3270729667558727,1.364946366895823,0.0,1.721946837756082,1.1884391298243384,1,19.0,1,1,0.13250636398199045,0.13250636398199026
2016-07-20,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.3270729667558727,1.4232135928031677,0.0,1.2233401870271474,1.4253827860147388,1,15.0,1,1,0.45939505429550476,0.4593950542955046
2016-07-21,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.2415919419389427,1.1784912439923203,0.0,1.821668167901869,1.2713694094909784,1,4.0,1,1,0.6093463304595702,0.60934633045957
2016-07-22,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.1316877671743182,1.0153430114517548,0.0,1.746877170292529,1.1173560329672183,1,72.0,1,1,1.4146025044951198,1.4146025044951198
2016-07-23,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.436977141520497,1.6446290512510775,0.0,0.9989671941991272,1.1647447642052982,1,49.0,1,1,1.6292186773411421,1.629218677341142
2016-07-25,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.5102465913635803,1.4698273735290432,0.0,0.026684225277704525,1.5557017969194586,1,30.0,1,1,-0.02100911908580483,-0.021009119085805026
2016-07-26,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.5346697413112744,1.4814808187105124,0.0,0.7247335362982129,1.4846187000623388,1,40.0,1,1,0.4756885715696986,0.47568857156969846
2016-07-27,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.6079391911543577,1.62132216088814,0.0,1.2482705195635944,1.5557017969194586,1,22.0,1,1,0.6139288821929372,0.6139288821929371
2016-07-28,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.6445739160758992,1.5630549349807954,0.0,0.05161455781415117,1.5912433453480188,1,18.0,1,1,0.7669351928459139,0.7669351928459137
2016-07-29,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.7056317909451348,1.609668715706671,0.0,1.0238975267355737,1.603090528157539,1,35.0,1,1,1.5821202289704255,1.5821202289704253
2016-07-30,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.6812086409974403,1.5980152705252018,0.0,1.0238975267355737,1.6386320765860987,1,58.0,1,1,1.6625694705117577,1.6625694705117575
2016-07-31,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.7056317909451348,1.796123838610174,0.0,1.821668167901869,1.5557017969194586,1,6.0,1,1,0.4466657439250408,0.44666574392504066
2016-08-01,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.6567854910497462,1.5630549349807954,0.0,1.7718075028289757,1.603090528157539,1,15.0,1,1,-0.05817870536755958,-0.05817870536755977
2016-08-02,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.6079391911543577,1.5514014897993262,0.0,1.1984098544907007,1.6504792593956188,1,13.0,1,1,0.18367819167125554,0.18367819167125535
2016-08-03,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.6079391911543577,1.6446290512510775,0.0,0.7496638688346596,1.5912433453480188,1,26.0,1,1,0.49045457159943684,0.4904545715994367
2016-08-04,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.6689970660235933,1.7145497223398913,0.0,1.447713179855168,1.5557017969194586,1,22.0,1,1,0.577268468326001,0.5772684683260009
2016-08-05,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.6812086409974403,1.6679359416140156,0.0,1.3978525147822747,1.5557017969194586,1,91.0,1,1,1.2974928490868516,1.2974928490868514
2016-08-06,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.6934202159712877,1.7145497223398913,0.0,1.1984098544907007,1.6978679906336986,1,62.0,1,1,1.1315026418560015,1.1315026418560015
2016-08-07,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.6567854910497462,1.7145497223398913,0.0,0.5502212085430858,1.543854614109939,1,6.0,1,1,0.31148046779071364,0.3114804677907135
2016-08-08,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.7178433659189818,1.9243117356063326,0.0,1.5723648425374017,1.6741736250146588,1,32.0,1,1,-0.045449394997095625,-0.04544939499709582
2016-08-09,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.6323623411020518,1.6446290512510775,0.0,1.6222255076102954,1.5912433453480188,1,20.0,1,1,0.5248237095996895,0.5248237095996894
2016-08-10,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.6812086409974403,1.7145497223398913,0.0,1.9712501631205492,1.5320074313004186,1,41.0,1,1,1.2129702282269708,1.2129702282269708
2016-08-11,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.7178433659189818,1.796123838610174,1.0,1.9463198305841025,1.4727715172528186,1,38.0,1,1,1.0001361588328135,1.0001361588328135
2016-08-12,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.7178433659189818,1.8077772837916433,0.0,1.8715288329747628,1.5320074313004186,1,70.0,1,1,0.7035432272010034,0.7035432272010033
2016-08-13,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.7666896658143707,1.8077772837916433,1.0,1.4975738449280618,1.5912433453480188,1,84.0,1,1,0.8173432619129511,0.817343261912951
2016-08-14,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.7789012407882177,1.772816948247236,1.0,1.6222255076102954,1.7215623562527391,1,38.0,1,1,0.10679315703365326,0.10679315703365307
2016-08-15,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.7056317909451348,1.691242831976954,1.0,0.30091788317861845,1.7571039046812988,1,18.0,1,1,-0.2537009126578859,-0.25370091265788614
2016-08-16,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.5590928912589688,1.4698273735290432,0.0,-0.4220617603783367,1.7334095390622588,1,25.0,1,1,-0.17299708490914445,-0.17299708490914464
2016-08-17,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.5835160412066633,1.528094599436388,0.0,0.8743155315168935,1.5793961625384987,1,18.0,1,1,0.17145805371561015,0.17145805371560996
2016-08-18,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.7422665158666761,1.784470393428705,0.0,1.821668167901869,1.4727715172528186,1,15.0,1,1,0.3603610196132952,0.36036101961329503
2016-08-19,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.7056317909451348,1.9243117356063326,0.0,1.3230615171729343,1.662326442205139,1,41.0,1,1,1.2722888145533329,1.2722888145533326
2016-08-20,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.5957276161805103,1.5747083801622646,0.0,1.5723648425374017,1.662326442205139,1,57.0,1,1,1.1918395730120006,1.1918395730120006
2016-08-22,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.6079391911543577,1.5514014897993262,0.0,1.6720861726831886,1.603090528157539,1,12.0,1,1,-0.6335435341125303,-0.6335435341125305
2016-08-23,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.5835160412066633,1.609668715706671,0.0,1.7967378353654224,1.6149377109670586,1,8.0,1,1,0.31606301952408067,0.3160630195240805
2016-08-24,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.5957276161805103,1.6562824964325464,0.0,1.1236188568813608,1.3661468719671386,1,38.0,1,1,0.44615657151022226,0.4461565715102221
2016-08-25,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.6934202159712877,1.6446290512510775,0.0,-0.5217830905241236,1.709715173443219,1,19.0,1,1,0.5347525716886514,0.5347525716886512
2016-08-26,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.3637076916774145,1.2600653602626026,0.0,-0.7212257508156975,1.4490771516337786,1,60.0,1,1,1.4762123666881655,1.4762123666881652
2016-08-27,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.2782266668604845,1.236758469899665,0.0,0.20119655303283146,1.4372299688242585,1,80.0,1,1,1.5192374357403335,1.5192374357403335
2016-08-28,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.0339951673835412,0.7706206626409073,0.0,-1.1949020690081853,1.1173560329672183,1,2.0,1,1,0.5561378131110308,0.5561378131110306
2016-08-29,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.7287057930373622,0.4210173071968391,0.0,-1.1201110713988451,0.7856349143006578,1,2.0,1,1,-0.24351746436151475,-0.24351746436151495
2016-08-30,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.8141868178542923,0.8172344433667829,0.0,0.026684225277704525,0.5960799893483378,1,19.0,1,1,0.29798739879802183,0.29798739879802166
2016-08-31,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.1438993421481654,1.1318774632664441,0.0,0.9491065291262334,1.1884391298243384,1,48.0,1,1,0.5915252959409206,0.5915252959409204
2016-09-01,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.1438993421481654,0.9104620048185346,0.0,-1.1949020690081853,1.2832165923004983,1,21.0,1,1,0.3226822609167219,0.32268226091672175
2016-09-02,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.0950530422527769,0.7589672174594382,0.0,-1.1949020690081853,1.2358278610624183,1,77.0,1,1,1.1452502970561027,1.1452502970561025
2016-09-03,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.3392845417297201,1.026996456633224,0.0,-1.1699717364717388,1.4964658828718587,1,43.0,1,1,1.5429139530293965,1.5429139530293965
2016-09-04,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.2782266668604845,0.9687292307258792,0.0,-1.1949020690081853,1.4490771516337786,1,7.0,1,1,0.2256849158937866,0.2256849158937864
2016-09-05,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.1927456420435538,0.9803826759073483,0.0,-0.24754943262320964,1.4016884203956983,1,44.0,1,1,-0.18139842975365064,-0.18139842975365086
2016-09-06,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.2538035169127897,1.213451579536727,0.0,-0.07303710486808249,1.2832165923004983,1,33.0,1,1,0.29798739879802183,0.29798739879802166
2016-09-07,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.2904382418343312,1.3299860313514165,0.0,-0.771086415888591,1.3661468719671386,1,9.0,1,1,0.36392522651702514,0.36392522651702497
2016-09-08,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.9118794176450696,0.8172344433667829,0.0,-0.02317643979518898,0.9514954736339382,1,34.0,1,1,0.46448677844369035,0.4644867784436902
2016-09-09,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.046206742357388,1.0852636825405686,0.0,1.4227828473187214,0.9988842048720181,1,31.0,1,1,1.3616485733539898,1.3616485733539896
2016-09-10,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.1194761922004712,1.1085705729035065,0.0,0.10147522288704468,0.9514954736339382,1,79.0,1,1,1.7083949878454279,1.7083949878454279
2016-09-11,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.2293803669650956,1.2484119150811337,0.0,-0.04810677233163584,1.1528975813957782,1,34.0,1,1,0.5250782958070987,0.5250782958070986
2016-09-12,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.7531289429850564,0.7240068819150313,0.0,-1.1949020690081853,0.963342656443458,1,18.0,1,1,-0.16688701593132174,-0.16688701593132194
2016-09-13,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.960725717540458,0.8871551144555967,0.0,0.20119655303283146,0.9278011080148979,1,12.0,1,1,0.18596946753793905,0.18596946753793886
2016-09-14,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.9973604424619996,0.7939275530038451,0.0,-1.1699717364717388,1.2002863126338583,1,30.0,1,1,0.45506708876954705,0.4550670887695469
2016-09-15,air_622375b4815cf5cb,0,0,0,0,1,0,0,1.0828414672789297,1.003689566270286,0.0,-0.1727584350138695,1.1765919470148183,1,32.0,1,1,0.6763025030082106,0.6763025030082104
2016-09-16,air_622375b4815cf5cb,1,0,0,0,0,0,0,1.2293803669650956,1.236758469899665,0.0,-0.24754943262320964,1.2595222266814583,1,21.0,1,1,1.315313883605501,1.315313883605501
2016-09-17,air_622375b4815cf5cb,0,0,1,0,0,0,0,1.3392845417297201,1.5164411542549197,0.0,0.026684225277704525,1.2832165923004983,1,68.0,1,1,1.6302370221707791,1.6302370221707791
2016-09-18,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.960725717540458,0.6540862108262179,0.0,-1.1949020690081853,1.2476750438719386,1,56.0,1,1,0.8277812964167316,0.8277812964167315
2016-09-19,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.8141868178542923,0.5258983138300594,1.0,-1.1949020690081853,0.939648290824418,1,13.0,1,1,-0.16892370559059597,-0.16892370559059616
2016-09-20,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.6310131932465848,0.2695225198377428,0.0,-1.1949020690081853,0.856718011157778,1,23.0,1,1,-0.49861284418561236,-0.4986128441856126
2016-09-21,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.7653405179589033,0.5725120945559354,0.0,-0.9206684111072713,0.939648290824418,1,43.0,1,1,0.9693312277362908,0.9693312277362907
2016-09-22,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.6676479181681264,0.4676310879227147,1.0,-1.1949020690081853,0.7856349143006578,1,38.0,1,1,0.5156586061329554,0.5156586061329553
2016-09-23,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.8630331177496807,0.8988085596370654,0.0,0.9989671941991272,0.856718011157778,1,38.0,1,1,0.8435656412761069,0.8435656412761068
2016-09-24,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.9973604424619996,0.9570757855444101,0.0,0.6499425386888728,0.9278011080148979,1,46.0,1,1,1.4759577804807562,1.475957780480756
2016-09-25,air_622375b4815cf5cb,0,0,0,1,0,0,0,1.0095720174358465,1.0153430114517548,0.0,-0.7960167484250377,1.0699673017291385,1,17.0,1,1,0.45888588188068624,0.458885881880686
2016-09-26,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.266015091886637,1.1551843536293824,0.0,0.25105721810572496,1.3187581407290583,1,32.0,1,1,-0.011334843204252227,-0.011334843204252423
2016-09-27,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.3148613917820255,1.2600653602626026,0.0,0.17626622049638482,1.2239806782528981,1,58.0,1,1,0.41356953696183457,0.41356953696183435
2016-09-28,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.0706298923050823,0.6657396560076866,0.0,-1.1949020690081853,1.3187581407290583,1,3.0,1,1,0.4919820888438925,0.49198208884389233
2016-09-29,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.7164942180635149,0.4676310879227147,0.0,-1.1949020690081853,0.9159539252053781,1,22.0,1,1,0.5747226062519082,0.5747226062519081
2016-09-30,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.8386099678019865,0.7356603270965004,0.0,-1.0203897412530583,0.963342656443458,1,34.0,1,1,1.5225470564366541,1.5225470564366541
2016-10-01,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.9363025675927638,0.992036121088817,0.0,-0.3722010953054433,1.1173560329672183,1,21.0,1,1,1.5457144013108985,1.5457144013108985
2016-10-03,air_622375b4815cf5cb,0,1,0,0,0,0,0,1.2904382418343312,1.3882532572587611,0.0,0.5751515410795324,1.2713694094909784,1,10.0,1,1,-0.3160745334731593,-0.3160745334731595
2016-10-04,air_622375b4815cf5cb,0,0,0,0,0,1,0,1.2049572170174012,0.9104620048185346,0.0,-1.1450414039352919,1.4253827860147388,1,21.0,1,1,0.2575081918199465,0.2575081918199463
2016-10-05,air_622375b4815cf5cb,0,0,0,0,0,0,1,1.1194761922004712,0.9803826759073483,0.0,-0.5716437555970171,1.1173560329672183,1,5.0,1,1,0.14192605365613378,0.1419260536561336
2016-10-06,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.8508215427758338,0.782274107822376,0.0,1.2233401870271474,0.9159539252053781,1,10.0,1,1,0.4629592611992347,0.46295926119923453
